PolicyExecTime,AverageQ,AbsLearnSignalNew,ProcessExecTime,AbsLearnSignal,ItrTime,AveragePolicyStd,ExplainedVariance,Time,MinReturn,Perplexity,MeanKL,EnvExecTime,AverageY,MeanKLBefore,AverageReturn,AverageDiscountedReturn,Entropy,AverageQLoss,StdReturn,AverageAbsQ,AverageAbsY,AverageAbsQYDiff,AbsLearnSignalOld,Iteration,MaxReturn,LossBefore,NumTrajs,dLoss,LossAfter
1.138054609298706,401.597,0.547957090327,0.1509099006652832,0.547957090327,57.47543382644653,1.00025,-0.4461664201,10478.094057321548,146.204817327,3.0049e+10,0.00999502,9.577747106552124,401.697888361,0.0,343.651444976,235.581091076,24.1261,117625.0,113.659116798,438.4,454.959602424,91.7219474001,0.524132163133,189,768.096214279,-500.864,67,1.93234,-502.796
1.1240496635437012,428.888,0.638727325099,0.14844322204589844,0.638727325099,59.06126594543457,1.00025,-0.268945726947,10537.292694091797,125.960743165,3.0049e+10,0.00999031,9.307523965835571,429.199007269,0.0,312.557201307,220.629149731,24.1261,131790.0,110.40692501,467.609,485.011148889,97.5806394356,0.629069668304,190,739.260269345,-528.586,73,2.28369,-530.87
1.2449281215667725,448.566,0.650458285119,0.16329693794250488,0.650458285119,59.391106843948364,1.00026,-0.183498024074,10596.837127685547,127.17457495,3.00505e+10,0.00973538,9.516468048095703,449.12403183,0.0,294.740661386,210.867690352,24.1261,153932.0,113.451145553,494.114,514.586215304,106.406276441,0.642985074754,191,759.073345757,-595.365,79,3.09052,-598.456
1.1914434432983398,476.616,0.510122474256,0.15756893157958984,0.510122474256,58.39519810676575,1.00026,-0.933547178766,10655.425005435944,123.309795851,3.00532e+10,0.00999277,9.070261240005493,476.787269253,0.0,283.199018898,201.812663643,24.1262,167275.0,137.187352019,526.613,546.990679258,113.88863761,0.452139417406,192,989.706699863,-679.626,80,4.73157,-684.358
1.120544672012329,501.533,0.541949160862,0.15027856826782227,0.541949160862,56.97730994224548,1.00026,-2.21539271024,10712.540921926498,122.460147525,3.00535e+10,0.00640507,9.040657758712769,501.798077083,0.0,243.416562348,182.209714338,24.1262,163788.0,106.796917088,559.237,580.586331447,116.309429841,0.470888826425,193,653.645279793,-673.056,95,4.27197,-677.328
1.074437141418457,527.992,0.437550053964,0.14592695236206055,0.437550053964,58.50402903556824,1.00026,-3.59931647415,10771.190421104431,114.912050007,3.00528e+10,0.00886227,8.700381994247437,528.40269158,0.0,236.84787883,177.511608839,24.1262,165790.0,110.386887731,588.187,607.768505415,118.115106887,0.394582785746,194,620.34846405,-678.227,96,4.60797,-682.835
1.1368725299835205,562.202,0.632589363393,0.15623235702514648,0.632589363393,57.92542481422424,1.00026,-0.994004010898,10829.270716190338,106.770275798,3.0053e+10,0.00999297,8.875163316726685,563.069961605,0.0,202.744913375,158.578380542,24.1262,211111.0,94.3991603365,632.49,656.00112048,133.902627478,0.603154246459,195,721.929780417,-776.649,113,5.93036,-782.58
1.0997910499572754,641.477,0.470741566245,0.15400338172912598,0.470741566245,57.91526770591736,1.00026,-3.31993161791,10887.327426671982,111.623673595,3.00541e+10,0.0064047,8.744320631027222,642.110741706,0.0,187.541501395,150.245733724,24.1263,258423.0,78.2431985263,721.339,747.335751067,156.665259844,0.39866729551,196,493.05179857,-826.42,123,4.41388,-830.834
1.120271921157837,724.814,0.610774153057,0.15361309051513672,0.610774153057,59.34693455696106,1.00026,-1.34710328036,10946.833019018173,113.108561535,3.00541e+10,0.00640746,8.832327842712402,725.227227553,0.0,177.423344511,144.09815986,24.1263,272474.0,71.4973096612,820.783,844.469034406,178.578617819,0.520101143368,197,598.687478962,-867.751,128,5.60297,-873.354
1.1588544845581055,831.09,0.478392386325,0.15855169296264648,0.478392386325,60.39362645149231,1.00026,-1.79801704175,11007.381087303162,105.950226426,3.00546e+10,0.00984441,9.059240102767944,831.566434968,0.0,171.517778882,140.142791564,24.1263,271020.0,71.7100480945,946.032,969.241261833,204.374307986,0.439629176381,198,683.318303545,-828.563,132,7.91211,-836.475
1.188331127166748,941.672,0.396168545254,0.16460704803466797,0.396168545254,59.94098401069641,1.00026,-16.0143249946,11067.4792034626,111.96468658,3.00552e+10,0.00641082,9.103199243545532,942.180388366,0.0,166.48415884,137.860713937,24.1263,262146.0,54.3200898119,1075.23,1095.27308675,220.519283268,0.280299865341,199,460.965164996,-761.553,138,5.48993,-767.043
1.1298787593841553,1080.49,0.534751577536,0.15690207481384277,0.534751577536,57.58474659919739,1.00027,0.22462854784,11125.212821006775,100.360672999,3.00555e+10,0.00957199,8.772264003753662,1081.08196853,0.0,158.009415984,132.417290663,24.1263,280440.0,46.103373121,1234.21,1253.48983345,245.361416789,0.685414800535,200,460.520216521,-826.488,144,7.47424,-833.962
1.114069938659668,1226.19,0.59208769352,0.1554272174835205,0.59208769352,56.3419234752655,1.00026,-0.0993753857361,11181.69695353508,107.866089136,3.00555e+10,0.00641885,8.74983286857605,1227.30960798,0.0,163.887616628,136.534641518,24.1263,267051.0,46.1220809469,1413.61,1430.00940941,269.061153613,0.57464763083,201,414.357069418,-649.88,139,4.84741,-654.727
1.1025166511535645,1320.16,0.58744654608,0.15671753883361816,0.58744654608,57.77054953575134,1.00027,0.308891843379,11239.610874891281,104.729000199,3.00559e+10,0.00640489,8.65593671798706,1320.91923644,0.0,159.919415705,133.258949771,24.1263,273756.0,54.9647238698,1545.0,1561.91471327,282.317482303,0.663764183033,202,502.238685987,-570.261,142,4.84888,-575.11
1.1052429676055908,1341.03,0.668171443325,0.15471673011779785,0.668171443325,57.265376806259155,1.00027,0.240352081559,11297.025718927383,107.824387129,3.00563e+10,0.00641576,8.620757102966309,1341.97217476,0.0,154.55436765,130.725063471,24.1263,263135.0,32.4826249502,1606.31,1624.51905756,288.8582004,0.637458697327,203,308.558500017,-466.428,147,5.30756,-471.736
1.1486828327178955,1269.91,0.616004541864,0.15794968605041504,0.616004541864,60.69372081756592,1.00027,0.676150780353,11357.870324850082,107.33717649,3.0056e+10,0.00642025,8.880849123001099,1271.19842218,0.0,154.656098982,130.85054682,24.1263,257486.0,32.5155142473,1573.04,1591.98721498,289.884006471,0.68338193152,204,340.346578528,-506.835,148,7.27213,-514.107
1.1839580535888672,1147.7,0.52421369945,0.16451478004455566,0.52421369945,62.145747423172,1.00027,0.425551836537,11420.177694797516,100.130224217,3.00561e+10,0.00640133,8.954599380493164,1148.94274482,0.0,151.642017166,128.589119579,24.1263,249308.0,34.9313702881,1468.62,1488.27626775,286.27828698,0.601484420517,205,346.53976289,-351.794,151,6.50064,-358.294
1.2685883045196533,1055.66,0.669978522098,0.17827343940734863,0.669978522098,61.06818747520447,1.00027,0.604359924044,11481.429848909378,105.584074741,3.00559e+10,0.00640257,9.138552188873291,1056.94728478,0.0,150.329820415,127.908909908,24.1263,233925.0,26.9477144951,1362.71,1380.40092844,279.522332598,0.647403600984,206,281.561403573,-218.246,151,6.49051,-224.737
1.203136920928955,1013.6,0.656457748703,0.17026042938232422,0.656457748703,60.81348967552185,1.00027,0.60211169588,11542.386964797974,105.267426176,3.00559e+10,0.00641245,8.722132444381714,1014.81190944,0.0,149.797712386,127.382701928,24.1263,223030.0,32.1157252446,1280.69,1296.90150983,269.687680608,0.654030793105,207,327.824916068,-275.05,152,6.7883,-281.838
1.1943745613098145,996.93,0.61604983163,0.16870427131652832,0.61604983163,61.28439927101135,1.00026,0.734086991705,11603.874272108078,112.734916283,3.00555e+10,0.0064061,8.79877257347107,998.152376638,0.0,146.129012772,125.066453712,24.1263,207994.0,22.28380806,1209.44,1222.84387605,259.403638423,0.705626701281,208,275.484562397,-271.738,155,6.85187,-278.59
1.159996747970581,1015.09,0.630359852557,0.16126775741577148,0.630359852557,57.61505150794983,1.00026,0.390286342261,11661.64172410965,106.930261239,3.00554e+10,0.00640998,8.975337982177734,1016.03263926,0.0,149.757475979,127.210965346,24.1263,193862.0,34.6394492992,1173.68,1183.58799745,247.518824828,0.501336583062,209,426.312032842,-348.995,151,6.64487,-355.64
1.0682389736175537,1038.74,0.584101714974,0.15236568450927734,0.584101714974,54.02675175666809,1.00026,0.570665067747,11715.800640583038,102.31866846,3.00555e+10,0.00641534,8.325450420379639,1039.74694071,0.0,145.642247688,124.789428197,24.1263,178664.0,19.9571864365,1156.17,1164.3547362,236.72590817,0.638914225678,210,203.535029497,-309.967,157,6.46982,-316.437
1.0777122974395752,1049.44,0.587855679194,0.1542644500732422,0.587855679194,55.45986318588257,1.00026,0.693301604097,11771.400234222412,106.158745191,3.00555e+10,0.00642808,8.799750566482544,1050.27283379,0.0,145.237920156,124.416918478,24.1263,157457.0,22.2107122196,1138.17,1144.94958367,221.227531209,0.515918557106,211,275.440801722,-356.451,156,6.24438,-362.696
1.066467046737671,1000.98,0.569733684215,0.15320897102355957,0.569733684215,55.26048254966736,1.00026,0.782315718421,11826.800819635391,105.287903171,3.00556e+10,0.00640857,8.316848516464233,1001.57689026,0.0,145.027581169,124.324730791,24.1263,142123.0,20.6593415728,1079.58,1085.26063798,208.002792301,0.6311679286,212,257.207076412,-390.778,158,5.86417,-396.643
1.0913894176483154,957.063,0.603148692518,0.1539936065673828,0.603148692518,55.709513902664185,1.00026,0.565373884207,11882.65327835083,108.637015323,3.00551e+10,0.0064193,8.466014862060547,957.669098385,0.0,150.352417356,127.785606528,24.1263,126604.0,30.6071577798,1028.2,1033.04029866,196.58971581,0.560760584648,213,307.608396516,-352.098,151,5.29575,-357.394
1.0974147319793701,924.562,0.5922431881,0.1594090461730957,0.5922431881,55.876290798187256,1.00026,0.678279430169,11938.666002035141,104.39673434,3.00554e+10,0.006417,8.523728132247925,924.942096805,0.0,143.328717853,123.10835201,24.1263,116350.0,20.0657091922,991.885,995.987990548,186.933359915,0.638976995312,214,239.539072741,-361.293,159,5.13916,-366.432
1.0753076076507568,891.739,0.598032067191,0.15490293502807617,0.598032067191,55.38716745376587,1.00027,0.435322954256,11994.185309410095,107.222903486,3.00557e+10,0.00641675,8.455324411392212,892.024202757,0.0,150.599301763,127.324362209,24.1263,101405.0,47.9988572426,955.318,958.634987307,175.973160148,0.552023088957,215,545.701067196,-304.545,152,4.6033,-309.148
1.0640275478363037,860.073,0.621965280668,0.1523418426513672,0.621965280668,55.615662813186646,1.00026,0.31093733331,12049.937757492065,108.809154599,3.00554e+10,0.00641987,8.217940092086792,860.31720328,0.0,143.57769329,123.122835894,24.1263,89808.8,25.7611481265,924.594,927.363923378,167.028929669,0.555463200162,216,344.155741517,-342.063,158,4.46841,-346.532
1.068047285079956,840.015,0.567193713948,0.15162062644958496,0.567193713948,55.61835169792175,1.00026,0.416664146319,12105.695590496063,102.057713725,3.0055e+10,0.0064118,8.548566579818726,840.13095069,0.0,145.096129836,124.240682771,24.1263,80260.4,27.4054370771,910.152,912.727899842,161.261323689,0.492445257198,217,338.496604401,-332.764,157,3.97626,-336.741
1.036487102508545,804.187,0.624710557277,0.14833831787109375,0.624710557277,56.51267743110657,1.00026,0.74674533459,12162.343007326126,110.658190607,3.00547e+10,0.00643178,8.061404943466187,804.222528974,0.0,147.661838708,126.08742848,24.1263,73231.6,25.8980230996,889.998,892.738681492,155.730408946,0.675396870167,218,318.238746136,-334.926,154,3.40112,-338.327
1.0606606006622314,767.189,0.645767408168,0.15013599395751953,0.645767408168,56.532209396362305,1.00026,0.476163354547,12219.01421046257,102.635825991,3.00548e+10,0.00642255,8.076336145401001,767.189212288,0.0,148.242849186,126.342853723,24.1263,65277.1,31.1455958336,869.969,873.056115554,149.303198914,0.558547316693,219,378.76966239,-287.161,153,3.04111,-290.202
1.0986626148223877,740.744,0.532869486571,0.15438580513000488,0.532869486571,56.807517766952515,1.00026,-1.0594657482,12275.971764802933,107.478154887,3.00537e+10,0.00642306,8.342520475387573,740.665312574,0.0,145.051159332,124.008817842,24.1263,61407.5,32.0886746731,864.804,868.263730769,145.832511097,0.358848075074,220,420.731504825,-306.472,157,2.7251,-309.197
1.0996413230895996,711.896,0.661369880737,0.15793681144714355,0.661369880737,58.775288820266724,1.00026,0.783312905247,12334.897608041763,108.211533852,3.00538e+10,0.00642221,8.30820345878601,711.777997465,0.0,142.255640769,122.287070497,24.1263,57780.2,21.5121250024,855.987,860.24804063,142.062269058,0.717823953098,221,258.923214311,-297.725,159,2.65485,-300.38
1.194887638092041,696.794,0.598461145476,0.17173099517822266,0.598461145476,57.347320318222046,1.00026,0.190348078502,12392.447041273117,106.171926709,3.00527e+10,0.00643829,8.541653871536255,696.676376701,0.0,148.982769485,126.81063316,24.1262,55137.0,32.8755235369,857.806,862.335302394,140.162432259,0.449811635776,222,377.892034737,-320.435,153,2.47247,-322.907
1.2185015678405762,666.421,0.602181325164,0.17144250869750977,0.602181325164,56.63248014450073,1.00026,-0.225608795912,12449.217859506607,90.2237167819,3.00532e+10,0.00643131,8.575618505477905,666.261672611,0.0,151.477183065,128.237151206,24.1262,50712.4,41.0233907905,847.272,852.252114844,136.102151327,0.445112539956,223,438.452228241,-300.603,150,2.50739,-303.11
1.106121301651001,623.578,0.663005130631,0.1528017520904541,0.663005130631,56.449787616729736,1.00026,0.0101565624806,12505.799775838852,103.323330224,3.00532e+10,0.00643298,8.333725214004517,623.423594829,0.0,159.792995718,133.308038687,24.1262,48385.2,57.2799890493,823.197,828.744749447,133.25541157,0.585579422221,224,459.945853293,-256.907,144,2.39352,-259.3
1.0810191631317139,587.843,0.445457310333,0.15017294883728027,0.445457310333,55.63506555557251,1.00026,-3.02705727034,12561.565100431442,104.701354341,3.00528e+10,0.0064463,8.229874849319458,587.780109501,0.0,160.89714254,133.677973658,24.1262,44882.5,61.1419760483,801.214,806.523649992,129.276187827,0.348795255934,225,527.053130601,-274.06,142,2.33908,-276.399
1.061323642730713,554.252,0.381867652127,0.14848566055297852,0.381867652127,56.12834167480469,1.00026,-3.72256366088,12617.832656383514,104.606823061,3.00539e+10,0.00644724,8.100070476531982,554.226705834,0.0,157.035220837,131.441479561,24.1263,42931.8,54.2003782059,774.12,779.752303774,126.259192792,0.28396959372,226,489.25974623,-311.291,145,2.47552,-313.766
1.1071140766143799,520.904,0.669352193578,0.15239405632019043,0.669352193578,55.202224016189575,1.00026,0.0344431265402,12673.17864370346,115.288921345,3.00545e+10,0.00645405,8.350684404373169,520.855435883,0.0,166.614289775,138.41294981,24.1263,41597.7,49.9537366053,740.098,745.912313299,123.463396979,0.597107177579,227,360.326785385,-264.9,137,2.35617,-267.256
1.0708534717559814,485.603,0.387113520244,0.1471879482269287,0.387113520244,57.12253189086914,1.00026,-4.36526285721,12730.429352521896,109.809321099,3.00556e+10,0.00644859,8.391575813293457,485.584355952,0.0,184.40259286,147.807318702,24.1263,38867.6,86.8378379283,705.339,711.363127938,119.140707147,0.322912569773,228,658.875714113,-283.089,125,2.18045,-285.269
1.0969252586364746,450.527,0.59297300169,0.1487104892730713,0.59297300169,55.39647626876831,1.00027,-0.674169488107,12785.962921380997,116.188705937,3.0056e+10,0.006455,8.314375877380371,450.603580895,0.0,179.222996218,146.814604508,24.1263,36303.1,55.4940314948,664.689,670.751104545,114.726884772,0.532815333218,229,365.621368406,-189.742,129,1.9361,-191.678
1.0388202667236328,417.593,0.695724736855,0.14438629150390625,0.695724736855,54.86683797836304,1.00027,0.0164783876686,12840.953523635864,113.75705455,3.00569e+10,0.006418,8.116949319839478,417.54144517,0.0,198.64613767,158.311924105,24.1264,34351.5,75.0623984583,618.09,623.761861791,110.595428605,0.656719876273,230,486.486521551,-265.02,118,1.83423,-266.854
1.0355846881866455,390.607,0.484719313475,0.1412036418914795,0.484719313475,55.17320394515991,1.00027,-1.13123338022,12896.253765583038,109.233597191,3.00578e+10,0.00640213,8.180891990661621,390.696569738,0.0,200.850021865,159.747254774,24.1264,30771.1,76.1749677181,571.257,576.857052653,104.12141462,0.417868884563,231,460.915585095,-251.244,116,1.70673,-252.951
1.0517659187316895,367.82,0.603399896795,0.14357280731201172,0.603399896795,54.57693696022034,1.00027,-0.401787006898,12950.965280294418,114.294568267,3.00586e+10,0.00643956,8.227104187011719,367.925026859,0.0,208.684078596,164.46633658,24.1264,27419.0,81.0824329403,527.309,532.351112855,97.4321295775,0.558845117478,232,486.832849799,-209.247,112,1.76321,-211.01
1.078247308731079,349.893,0.50720731476,0.14376068115234375,0.50720731476,54.92793893814087,1.00027,-1.87040287904,13006.027017116547,119.178645008,3.00575e+10,0.00641801,8.41412878036499,350.044307761,0.0,220.854831524,172.867753283,24.1264,25060.5,76.3098975806,487.681,492.009935215,92.0663108082,0.469303020603,233,441.751697711,-262.319,107,1.72806,-264.047
1.013702392578125,342.456,0.630166163616,0.13676857948303223,0.630166163616,55.20200490951538,1.00027,-0.215818862898,13061.356513023376,119.637716951,3.00584e+10,0.00641277,7.956252574920654,342.586622374,0.0,236.43738805,180.9672787,24.1264,22970.3,94.4317464234,453.793,457.673078528,86.5625528815,0.591605740985,234,503.510275016,-227.935,101,1.44182,-229.377
1.0361127853393555,334.757,0.377371192257,0.1381685733795166,0.377371192257,54.762391805648804,1.00027,-1.63779969089,13116.256801128387,121.301966847,3.00568e+10,0.00641779,8.302069664001465,334.973874227,0.0,244.218650109,187.202608944,24.1264,20462.2,81.026951327,422.787,426.092253719,80.9734593789,0.328177711584,235,440.799663079,-292.401,98,1.61371,-294.015
1.0143184661865234,327.181,0.593889052106,0.13571500778198242,0.593889052106,54.857505321502686,1.00027,-0.461062706974,13171.24842453003,112.178290999,3.00577e+10,0.00641063,8.01985239982605,327.359605241,0.0,244.135070469,185.400117942,24.1264,18938.8,95.7734511069,396.116,398.659925277,77.0115903255,0.55491672359,236,517.575549592,-244.829,97,1.31451,-246.144
0.980769157409668,325.347,0.156598764315,0.13343071937561035,0.156598764315,55.05355620384216,1.00027,-70.5583374416,13226.427202701569,124.045056477,3.00556e+10,0.00640691,7.988508462905884,325.50578203,0.0,274.905037005,203.664583039,24.1263,17688.0,99.9424524894,374.033,376.161850164,73.1211288313,0.148217043731,237,699.417520451,-318.539,87,1.67056,-320.21
1.0625112056732178,326.764,0.48556015877,0.14549565315246582,0.48556015877,55.94081377983093,1.00026,-0.686679193807,13282.549835443497,126.888968818,3.00536e+10,0.00641957,7.984002351760864,326.942123138,0.0,269.849841159,199.247552051,24.1262,16994.8,120.561677705,358.53,360.025220004,70.5369595849,0.459182278819,238,903.713960048,-274.655,90,1.4082,-276.063
1.1335744857788086,329.868,0.267016159809,0.15256476402282715,0.267016159809,55.980551958084106,1.00026,-9.88262763454,13338.670987606049,134.806350193,3.00533e+10,0.00640462,8.706249952316284,330.040066012,0.0,276.932548732,204.425826498,24.1262,15378.9,103.687600133,350.875,351.670032265,66.9655260823,0.250730129117,239,681.781982026,-227.897,88,1.29611,-229.193
1.0527076721191406,333.07,0.671088474755,0.14154696464538574,0.671088474755,54.0668683052063,1.00026,0.135970258386,13392.884595632553,128.920697945,3.00529e+10,0.00639945,8.660467624664307,333.250039012,0.0,296.872989484,217.379569406,24.1262,14456.8,89.2432152272,347.651,348.127344408,64.3005493115,0.647472271187,240,523.165185585,-248.793,82,1.32175,-250.114
1.0641164779663086,343.783,0.1665891248,0.14389657974243164,0.1665891248,55.42307233810425,1.00027,-51.394123427,13448.446920156479,148.640758853,3.0056e+10,0.00649549,8.70249891281128,343.969180574,0.0,286.66195141,211.217608896,24.1263,14376.3,95.6263113601,355.477,355.83529368,63.5926539229,0.159991986562,241,800.818206342,-227.932,85,1.2209,-229.153
1.047311544418335,349.204,0.681707859004,0.14095187187194824,0.681707859004,55.44799256324768,1.00026,0.313853698802,13504.032640695572,146.796258828,3.00555e+10,0.00641563,8.56841254234314,349.382647758,0.0,277.563004688,207.769606577,24.1263,13683.4,71.5461905175,359.994,360.201127325,61.9206964003,0.659395341822,242,496.522817347,-238.157,87,1.12416,-239.281
1.0943801403045654,359.206,0.661788911174,0.14634442329406738,0.661788911174,56.56241488456726,1.00027,0.266080653478,13560.733204603195,150.835889692,3.00573e+10,0.00643255,9.078932762145996,359.391458447,0.0,298.896288446,217.34151062,24.1264,12771.8,103.097357903,369.852,370.094345748,59.7792509151,0.639744236755,243,611.811024159,-203.815,82,1.06134,-204.876
1.0894553661346436,366.735,0.560783673915,0.146683931350708,0.560783673915,55.70624494552612,1.00027,-0.205024122977,13616.58320069313,129.711006815,3.00583e+10,0.00640357,8.942195892333984,366.874652889,0.0,294.487099264,217.120112006,24.1264,12643.0,80.4796250078,378.091,378.309525819,59.3175881693,0.536447886804,244,577.396258612,-188.148,83,0.989883,-189.138
1.0918457508087158,370.7,0.303441952788,0.1446220874786377,0.303441952788,56.372034549713135,1.00027,-1.87670810176,13673.093022823334,177.261563259,3.0057e+10,0.00974109,9.143938541412354,370.82981319,0.0,325.94093605,233.152256777,24.1264,12034.0,87.5367868419,382.799,382.933859756,57.9460818711,0.286203083153,245,575.430842861,-196.604,75,1.10452,-197.709
1.086200475692749,376.661,0.656486726886,0.14590883255004883,0.656486726886,54.569130182266235,1.00029,0.336794918777,13727.806340694427,135.279441771,3.00673e+10,0.00997721,9.066396951675415,376.824692238,0.0,307.829856855,223.542484641,24.1267,11389.6,87.999160798,389.346,389.617117603,56.7284295487,0.649196490361,246,541.566851411,-193.639,79,1.03178,-194.671
1.1040382385253906,383.41,0.698945519374,0.1477653980255127,0.698945519374,55.46428322792053,1.00029,0.547558157038,13783.41248345375,173.495395462,3.00673e+10,0.00999619,9.242154359817505,383.532658354,0.0,307.989386132,225.384889965,24.1267,10665.9,72.147637465,397.778,398.132286606,55.9276160681,0.694407374372,247,504.721021087,-195.086,80,0.999924,-196.086
1.0682387351989746,385.185,0.67270090239,0.14463305473327637,0.67270090239,56.20939350128174,1.00028,0.491006235546,13839.761083602905,187.500406423,3.00642e+10,0.00999212,8.993425369262695,385.288720848,0.0,320.411528451,231.327728697,24.1266,10237.5,82.439284053,400.844,401.273459932,55.6125507746,0.657757778141,248,625.241026838,-170.027,77,1.0325,-171.059
1.097715139389038,385.248,0.360528190679,0.14688777923583984,0.360528190679,55.61982321739197,1.00028,-0.624547204848,13895.51982665062,162.41103439,3.00614e+10,0.00989093,9.201500415802002,385.361316006,0.0,321.532107193,231.960297442,24.1265,9589.08,78.7124414358,401.949,402.427440944,54.7019758869,0.340620518132,249,502.465531196,-191.464,77,1.08778,-192.552
1.10091233253479,377.774,0.707936265802,0.1443774700164795,0.707936265802,56.749255657196045,1.00027,0.550109276849,13952.412877559662,173.128801114,3.00572e+10,0.00995555,9.276740074157715,377.85601638,0.0,319.838547849,231.054866218,24.1264,9102.77,72.5416764313,395.234,395.727443538,53.8295780276,0.717904789205,250,464.563776765,-240.447,76,1.17494,-241.622
1.0940968990325928,368.519,0.656901232592,0.14559030532836914,0.656901232592,55.761898040771484,1.00026,0.380252946259,14008.310688257217,164.141621729,3.00543e+10,0.00998751,9.237351894378662,368.617902621,0.0,314.458877612,228.370724859,24.1263,8112.07,78.1246182091,385.191,385.748992419,51.5008962551,0.630096242173,251,568.165766764,-211.73,78,1.10049,-212.83
1.0835862159729004,351.624,0.406817909304,0.1437971591949463,0.406817909304,55.46276378631592,1.00026,-0.485642263832,14063.913579463959,150.265545905,3.00515e+10,0.00997789,9.247355937957764,351.707427324,0.0,328.920773769,234.780456878,24.1262,7317.35,86.5523594374,367.833,368.326296141,49.5353841949,0.382245347886,252,580.845766779,-225.402,75,1.22964,-226.631
1.0984840393066406,333.0,0.749131340069,0.1452162265777588,0.749131340069,54.51693391799927,1.00026,0.474527582242,14118.571635961533,177.232786865,3.00513e+10,0.00998599,9.341955184936523,333.065858008,0.0,318.302842727,228.336606876,24.1262,6321.45,99.7264107683,347.853,348.314632371,46.5705416,0.744227933528,253,720.921048826,-224.507,77,1.25682,-225.764
1.10066819190979,313.718,0.704562456759,0.1457517147064209,0.704562456759,57.72272777557373,1.00026,0.329355352044,14176.426706075668,194.495527234,3.00509e+10,0.00998084,9.414830923080444,313.809359713,0.0,331.810303829,234.832767958,24.1262,5361.89,95.3142933118,327.272,327.810397023,43.4470118384,0.689229243748,254,584.852653253,-248.677,73,1.27464,-249.951
1.1892521381378174,292.798,0.613072607964,0.15511584281921387,0.613072607964,58.011547565460205,1.00025,-0.0147251640562,14234.573949813843,162.279436448,3.00464e+10,0.00998124,9.480411767959595,292.861813204,0.0,326.203401937,232.4543202,24.126,4674.33,88.2802938764,304.933,305.487902834,40.3191807557,0.588377870661,255,682.535046475,-256.891,73,1.28867,-258.179
1.1703124046325684,274.683,0.718260186555,0.15170574188232422,0.718260186555,55.372952938079834,1.00025,0.146191015281,14290.130631923676,136.086173047,3.00465e+10,0.00998185,9.369420528411865,274.741303528,0.0,326.692948976,229.933872929,24.126,3818.92,110.09559226,285.161,285.739723657,37.0701944379,0.700805666868,256,783.186901016,-298.825,72,1.34079,-300.166
1.0881330966949463,256.224,0.731056652138,0.14256000518798828,0.731056652138,55.92991280555725,1.00024,0.0860344008081,14346.190100193024,168.189983221,3.00408e+10,0.00998766,9.218261241912842,256.307953342,0.0,328.761486532,232.404681793,24.1258,3024.37,94.5405209939,266.028,266.618296162,33.7927992493,0.713759501144,257,555.622509209,-264.687,72,1.26855,-265.956
1.0437254905700684,235.451,0.705739060351,0.14288949966430664,0.705739060351,55.395987033843994,1.00024,0.168075331859,14401.719624757767,171.298247737,3.00422e+10,0.00640007,9.070018291473389,235.516112581,0.0,317.94061431,225.500341321,24.1259,2519.03,105.08593936,245.106,245.651749071,30.9834939633,0.684753596017,258,703.361817249,-274.407,73,0.955078,-275.362
1.049076795578003,217.26,0.648612034264,0.14255952835083008,0.648612034264,55.28859996795654,1.00025,-0.0671899996438,14457.142867565155,164.176021604,3.00463e+10,0.00995364,9.143430948257446,217.341851224,0.0,323.305386608,227.948698952,24.126,2037.89,105.729341032,225.936,226.476807621,27.9012031623,0.63104111061,259,645.090532774,-268.875,72,1.05734,-269.932
1.0739266872406006,200.823,0.195485426082,0.14370346069335938,0.195485426082,56.23793268203735,1.00024,-12.837466539,14513.520648241043,179.431083827,3.00435e+10,0.00640245,9.181022644042969,200.894496156,0.0,320.067254847,229.132247524,24.1259,1571.31,74.6089695753,208.071,208.475821012,24.6819150459,0.187914615938,260,503.325683075,-257.674,73,0.74646,-258.421
1.0941095352172852,189.416,0.458004243342,0.14673566818237305,0.458004243342,56.6064395904541,1.00024,-0.21706127251,14570.269659757614,174.189512738,3.00427e+10,0.00989126,9.468323707580566,189.485832903,0.0,321.886444742,227.650572572,24.1259,1239.61,93.6144921796,195.274,195.624298363,22.0136491078,0.440485537509,261,609.82478066,-224.729,72,0.761093,-225.49
1.1179635524749756,181.562,0.746665077466,0.14570879936218262,0.746665077466,56.80787801742554,1.00022,0.437602954668,14627.21730208397,173.057088557,3.0033e+10,0.0099785,9.620750188827515,181.624525031,0.0,346.258496717,239.363240931,24.1256,984.136,98.4827036835,185.591,185.83845786,19.5149608601,0.74025288669,262,631.272834468,-222.496,68,0.658997,-223.155
1.0416133403778076,173.819,0.234056271548,0.14055991172790527,0.234056271548,52.70004343986511,1.00023,-5.84704806919,14680.055290222168,180.34577437,3.004e+10,0.00648819,9.225274562835693,173.87966199,0.0,350.138076376,240.751507499,24.1258,750.198,105.162156022,176.485,176.610585143,17.0896946291,0.231438715561,263,659.906184032,-215.316,67,0.454025,-215.77
1.0787231922149658,166.937,0.711248871313,0.14712882041931152,0.711248871313,53.08499717712402,1.00024,0.492909333304,14733.277011871338,161.691654341,3.00435e+10,0.00993956,9.343762159347534,166.991172073,0.0,326.514671537,229.711112194,24.1259,572.429,87.9456825785,168.49,168.553411195,15.1308314363,0.704568131119,264,592.661933599,-213.611,70,0.464386,-214.076
