dLoss,ProcessExecTime,MeanKLBefore,AverageY,LossBefore,AbsLearnSignalOld,AverageAbsQYDiff,PolicyExecTime,Time,Perplexity,StdReturn,AverageAbsQ,AverageReturn,MeanKL,LossAfter,AbsLearnSignalNew,AverageQLoss,AverageAbsY,MinReturn,AveragePolicyStd,MaxReturn,EnvExecTime,Entropy,ExplainedVariance,Iteration,AverageDiscountedReturn,AverageQ,NumTrajs,AbsLearnSignal,ItrTime
0.0308075,0.10125350952148438,0.0,302.315870459,-233.395,0.639088702899,2.93920383156,0.7549700736999512,14238.845740556717,1692.5,1009.25411345,305.146,1927.43422003,0.00678636,-233.426,0.641496745101,102.93,305.152719767,379.454561765,0.847068,2768.38009943,1.6537909507751465,7.43396,0.825651683728,407,214.877434892,302.31,5,0.641496745101,34.80455303192139
0.0222778,0.10149359703063965,0.0,302.276338284,-320.596,0.66204512198,2.98821442628,0.7567517757415771,14273.773672103882,1692.2,116.644184083,305.14,2826.06209139,0.00953472,-320.618,0.663733241626,108.782,305.145640442,2688.58413192,0.847066,2978.87542787,1.658290147781372,7.43378,0.539447186321,408,213.077466468,302.272,5,0.663733241626,34.79334211349487
0.0214539,0.1065976619720459,0.0,302.410719796,-321.704,0.769022782424,2.98451913571,0.7679617404937744,14308.70251750946,1694.93,185.66911895,305.245,2831.67335805,0.00920021,-321.725,0.768792364467,103.879,305.250528264,2604.17558931,0.847344,3070.13328214,1.6686210632324219,7.43539,0.7836706441,409,218.436814604,302.406,5,0.768792364467,34.79656505584717
0.0617065,0.1037142276763916,0.0,302.250153892,-318.252,0.761540344779,3.00058722345,0.767974853515625,14342.172094345093,1693.03,116.816070325,305.143,2703.55228535,0.00725913,-318.314,0.761161206774,108.381,305.149221316,2477.92722683,0.847231,2806.70792363,1.6627459526062012,7.43428,0.798310738817,410,207.548314517,302.245,5,0.761161206774,33.34340786933899
0.0274658,0.09009718894958496,0.0,302.654318596,-323.364,0.761071709454,2.94273138261,0.6790664196014404,14375.218776226044,1693.78,164.719534193,305.528,2884.96129436,0.0090425,-323.392,0.760880814731,99.9447,305.534348932,2622.15801345,0.847312,3106.26888714,1.6075553894042969,7.43472,0.814206432175,411,222.97530695,302.649,5,0.760880814731,32.91267490386963
0.0213623,0.08847451210021973,0.0,303.132630095,-323.527,0.768126096301,2.94516180523,0.6553468704223633,14408.332692146301,1691.39,57.1172587158,305.962,2891.48746775,0.00656633,-323.549,0.767204134901,106.15,305.967761736,2806.21606346,0.847151,2978.01685818,1.5877025127410889,7.4333,0.806920469061,412,215.200810749,303.128,5,0.767204134901,32.986637592315674
0.0412598,0.08322262763977051,0.0,303.000882187,-320.888,0.789916686475,2.89733325879,0.6435880661010742,14441.82321023941,1689.4,202.836008727,305.898,2777.92849083,0.00694697,-320.929,0.788592134908,102.466,305.90406049,2515.05136109,0.847057,3097.30953335,1.5751309394836426,7.43213,0.766332443101,413,218.886178309,302.996,5,0.788592134908,33.36418581008911
0.0314941,0.09572482109069824,0.0,303.313483838,-323.963,0.756414363344,3.02426363202,0.6899197101593018,14475.934666633606,1688.91,130.238540547,306.205,2882.68204123,0.00874767,-323.994,0.755483434506,124.308,306.210192278,2730.8914713,0.847027,3065.75326781,1.607025384902954,7.43184,0.865706210894,414,231.021738296,303.309,5,0.755483434506,33.97481918334961
0.0111084,0.08844542503356934,0.0,303.478040306,-321.732,0.77564712902,3.00370075537,0.6381518840789795,14510.021553754807,1690.18,18.1129035751,306.343,2843.76311236,0.00647722,-321.743,0.772660310953,116.89,306.346889926,2814.51610693,0.847129,2866.00996946,1.576366662979126,7.43259,0.818665408588,415,234.461086146,303.472,5,0.772660310953,33.955798864364624
0.0233459,0.09262228012084961,0.0,303.41957251,-324.837,0.763125559984,3.02817369976,0.7149658203125,14543.047942399979,1688.61,151.075365686,306.288,2919.22076931,0.00981595,-324.861,0.762160479105,118.636,306.294253066,2796.2558708,0.84704,3216.73033864,1.6118433475494385,7.43166,0.783504535489,416,219.515711288,303.414,5,0.762160479105,32.89629316329956
0.0474854,0.09548640251159668,0.0,303.736297197,-320.634,0.781988686718,2.97035795395,0.6779556274414062,14576.384061336517,1683.3,105.071593497,306.554,2766.79116025,0.00700116,-320.681,0.782660030715,115.308,306.558378253,2637.80093823,0.846627,2871.84552353,1.593062162399292,7.42851,0.783969851979,417,218.505227077,303.732,5,0.782660030715,33.21481966972351
0.00506592,0.08297157287597656,0.0,303.223571637,-262.993,0.678232629716,3.00742517908,0.6340763568878174,14609.38740348816,1681.9,1137.87068884,306.096,2291.12975176,0.00925301,-262.998,0.679288138654,117.658,306.099369685,21.7061340307,0.846535,2965.32985233,1.5753209590911865,7.42768,0.227584158128,418,201.990580492,303.22,5,0.679288138654,32.86761450767517
0.018158,0.09316658973693848,0.0,303.309238629,-325.12,0.679056174341,2.92366430746,0.6781513690948486,14642.597909450531,1679.93,86.6971793934,306.213,3001.01159544,0.00644596,-325.139,0.679298394236,103.3,306.220238043,2908.75985754,0.846349,3149.39953152,1.5951266288757324,7.42651,0.731744010317,419,203.33595732,303.302,5,0.679298394236,33.08883190155029
0.0266418,0.08884286880493164,0.0,303.44237003,-320.476,0.779861010718,3.02650422274,0.661768913269043,14675.830240249634,1677.38,76.7897147108,306.352,2804.47569381,0.00996323,-320.503,0.780614128965,119.321,306.355774411,2710.10965603,0.846169,2920.53284036,1.5918347835540771,7.42499,0.826271672386,420,217.198543143,303.438,5,0.780614128965,33.1085946559906
0.0323486,0.08908367156982422,0.0,303.342161425,-322.685,0.775450028751,2.97818483569,0.6517212390899658,14708.711636304855,1672.97,84.4004904218,306.288,2889.82298155,0.00996868,-322.718,0.776337045446,108.053,306.293492295,2764.44253498,0.845909,2987.34362567,1.5776100158691406,7.42236,0.840137046139,421,222.784481505,303.337,5,0.776337045446,32.75307106971741
0.0326538,0.0896604061126709,0.0,303.137248035,-264.152,0.678640397304,2.9700298992,0.6628525257110596,14741.480480194092,1672.79,1165.6945055,306.163,2308.19195127,0.00958734,-264.185,0.67925375758,107.687,306.168048711,3.88168952072,0.845911,3219.21631239,1.5839307308197021,7.42225,0.478193148239,422,210.572305582,303.131,5,0.67925375758,32.643747329711914
0.0393066,0.09316611289978027,0.0,303.7908761,-322.044,0.729946662603,2.99095723226,0.7010087966918945,14774.855939865112,1673.37,161.810504598,306.706,2847.742999,0.00985996,-322.083,0.731201237965,111.419,306.709559671,2571.14679678,0.846038,3039.38303217,1.5992751121520996,7.4226,0.649660953433,423,204.513569124,303.786,5,0.731201237965,33.24965238571167
0.0388794,0.09382295608520508,0.0,303.923995501,-270.641,0.634363494273,2.98371371905,0.657677173614502,14808.319627046585,1670.09,936.235841795,306.856,2344.18397924,0.00640604,-270.68,0.635163981384,106.309,306.860000164,474.613965679,0.845851,2864.52042867,1.5768423080444336,7.42063,0.821786781314,424,221.918360403,303.92,5,0.635163981384,33.338239669799805
0.0307312,0.09047365188598633,0.0,303.901516289,-282.552,0.615980364867,2.96520360377,0.6460652351379395,14841.330759525299,1667.66,714.964412395,306.88,2382.55144442,0.00653969,-282.583,0.618064233092,110.688,306.884087215,957.099120577,0.845623,2821.37974249,1.5742015838623047,7.41918,0.825169455844,425,209.351745736,303.897,5,0.618064233092,32.88640832901001
0.0344849,0.08923125267028809,0.0,304.048606205,-312.206,0.669829061802,2.95636399394,0.676724910736084,14874.525184869766,1671.03,234.720466406,307.055,2827.51052719,0.00938482,-312.24,0.671202778043,102.48,307.060275898,2417.92538482,0.845944,3079.27685265,1.6031651496887207,7.4212,0.7187697987,426,205.846803814,304.043,5,0.671202778043,33.064860582351685
0.0275879,0.09538531303405762,0.0,304.592739183,-322.797,0.75632571217,3.00763254324,0.7202053070068359,14907.510211467743,1667.33,169.54148866,307.517,2846.60670213,0.00689219,-322.824,0.755268730317,111.646,307.521501978,2577.51930179,0.845675,3085.28874869,1.6081061363220215,7.41898,0.835521829836,427,219.308334244,304.588,5,0.755268730317,32.85976004600525
0.0182495,0.08665823936462402,0.0,304.447488651,-326.876,0.774222609044,2.96172925665,0.6585993766784668,14940.499905109406,1666.24,78.73017485,307.452,2965.93595881,0.00945722,-326.895,0.775476458051,105.577,307.456557669,2836.83175554,0.845623,3061.47049303,1.5694386959075928,7.41832,0.857015070013,428,228.213320625,304.442,5,0.775476458051,32.86495876312256
0.0123291,0.08220863342285156,0.0,304.80928344,-320.148,0.775921443822,2.93343887603,0.6293747425079346,14973.510232686996,1666.3,65.4233601707,307.813,2748.10547612,0.00688387,-320.16,0.774759494844,101.048,307.814830104,2677.37226137,0.845636,2842.58582254,1.574035882949829,7.41836,0.811987824371,429,217.155414549,304.804,5,0.774759494844,32.87752676010132
0.0141907,0.09012055397033691,0.0,305.531269181,-323.739,0.755409894272,2.96381781052,0.6655471324920654,15006.6336414814,1664.29,153.562915596,308.438,2862.90858649,0.00951075,-323.753,0.756100492434,106.405,308.44366517,2703.30581017,0.84552,3123.82280495,1.592456340789795,7.41716,0.836653416687,430,223.168301591,305.526,5,0.756100492434,33.00123906135559
0.0320435,0.08807826042175293,0.0,305.310906823,-267.571,0.651637108455,2.98898073647,0.6563174724578857,15039.974996805191,1663.21,1014.95370545,308.296,2243.14829763,0.009774,-267.603,0.653177311591,110.183,308.301482701,226.151368916,0.845459,2938.1555418,1.5853099822998047,7.41651,0.768421923305,431,205.082151325,305.306,5,0.653177311591,33.21517753601074
0.0518188,0.08767032623291016,0.0,305.704462438,-322.753,0.724952222001,3.02612431961,0.6398522853851318,15073.045206785202,1658.14,142.375637038,308.62,2854.23234754,0.00662925,-322.805,0.725854316524,117.965,308.624809474,2671.23781441,0.845112,3090.51454547,1.5738775730133057,7.41345,0.689502827949,432,220.0861948,305.7,5,0.725854316524,32.94758749008179
0.0376587,0.07847404479980469,0.0,306.450889699,-322.063,0.777925336217,2.93522895799,0.6240787506103516,15105.887639760971,1656.62,108.432948148,309.236,2828.67223763,0.00918469,-322.1,0.776555822255,105.027,309.243462589,2705.72428998,0.84501,2993.0739499,1.5559422969818115,7.41253,0.777669696939,433,224.771187754,306.445,5,0.776555822255,32.71874403953552
0.0393372,0.08936786651611328,0.0,306.457433257,-322.917,0.765578379899,2.95196208278,0.6354866027832031,15139.542506694794,1654.99,79.2733482539,309.256,2794.16904957,0.00731576,-322.957,0.764652087289,109.347,309.260849472,2735.87539079,0.844907,2942.4396394,1.5591368675231934,7.41155,0.791028192795,434,208.004335265,306.453,5,0.764652087289,33.52714157104492
0.033844,0.09529328346252441,0.0,306.678409832,-323.88,0.768233148145,2.93336305207,0.6965742111206055,15173.08205652237,1653.87,84.0593988315,309.455,2815.01208398,0.00935197,-323.914,0.767009622707,111.73,309.459867889,2731.29077506,0.844846,2970.97922885,1.574573040008545,7.41087,0.843065481146,435,226.936038517,306.674,5,0.767009622707,33.41614103317261
0.0093689,0.08925986289978027,0.0,306.864128779,-324.264,0.779405719493,2.98441411857,0.675368070602417,15206.187991857529,1651.87,41.6431581537,309.654,2914.38296673,0.00669765,-324.273,0.776315097927,113.581,309.659626254,2863.84014464,0.844749,2963.06816331,1.5574970245361328,7.40966,0.851396203422,436,216.953460499,306.859,5,0.776315097927,32.9795024394989
0.0241394,0.09981322288513184,0.0,307.259284686,-322.368,0.759850366209,2.95051616471,0.6635646820068359,15239.97142291069,1651.69,119.703240442,310.005,2802.81887248,0.00642154,-322.392,0.761401528674,112.342,310.008626128,2598.77965102,0.844793,2935.67028285,1.549776315689087,7.40955,0.832881426969,437,226.843047966,307.255,5,0.761401528674,33.654815673828125
0.0254517,0.08943629264831543,0.0,307.313112858,-321.352,0.771404092282,2.92727797491,0.6798851490020752,15273.459264278412,1648.95,146.292362717,310.066,2810.76951672,0.00966601,-321.377,0.772385033409,110.42,310.074531378,2544.14460226,0.844605,2952.83487069,1.5645596981048584,7.40789,0.748850351646,438,219.172672284,307.306,5,0.772385033409,33.362324476242065
0.0463867,0.10173439979553223,0.0,307.553402475,-324.696,0.758572098271,2.92864644114,0.7634761333465576,15306.804451227188,1647.94,137.374864206,310.3,2873.99558404,0.0096435,-324.742,0.757192375498,105.422,310.304558417,2683.58647236,0.844615,3087.55718289,1.640610933303833,7.40728,0.806907569898,439,205.790227768,307.55,5,0.757192375498,33.22323560714722
0.00137329,0.08830475807189941,0.0,307.406517412,-324.336,0.770429963663,3.01240583602,0.6663835048675537,15340.270722866058,1646.0,35.4859880522,310.199,2808.84973635,0.00992012,-324.337,0.768883379215,117.738,310.203795308,2762.05229698,0.844529,2865.51254438,1.5850768089294434,7.4061,0.766035874522,440,205.271428411,307.402,5,0.768883379215,33.337241888046265
0.0415649,0.08624672889709473,0.0,307.42910485,-321.078,0.73184381477,3.00219677327,0.6725485324859619,15373.240263938904,1643.22,140.025088144,310.203,2713.92783549,0.00682441,-321.12,0.734472309849,114.817,310.209315394,2587.69146398,0.844391,2981.01925425,1.5808537006378174,7.40442,0.676644611896,441,207.934741449,307.423,5,0.734472309849,32.8302800655365
0.026001,0.08502960205078125,0.0,307.731953049,-288.67,0.64981317941,2.88427254611,0.6183571815490723,15405.597661733627,1641.33,640.341572703,310.496,2530.12181808,0.00916064,-288.696,0.650881872687,101.98,310.500251247,1265.74151302,0.844253,3035.63601524,1.5581741333007812,7.40326,0.762871068675,442,212.262443413,307.727,5,0.650881872687,32.23491549491882
0.0254822,0.08307051658630371,0.0,308.05635937,-322.989,0.713050946009,2.91119454747,0.6363720893859863,15438.297150850296,1638.79,67.3217207028,310.862,2720.65809441,0.00701795,-323.014,0.714224448223,103.947,310.866997721,2606.55932199,0.844092,2810.7132232,1.5733463764190674,7.40171,0.814710311606,443,216.318938762,308.051,5,0.714224448223,32.57083773612976
0.0366821,0.09119725227355957,0.0,308.114309598,-315.524,0.680488229545,2.97619821222,0.6787118911743164,15471.763380765915,1636.13,251.451978509,310.9,2750.74296487,0.00988267,-315.56,0.684306873656,118.721,310.903809699,2296.74392753,0.843875,3035.12827203,1.6037647724151611,7.40009,0.78636822799,444,218.365522039,308.11,5,0.684306873656,33.33762502670288
0.0390015,0.09019732475280762,0.0,307.567927416,-277.091,0.722431330799,2.86506884552,0.6358828544616699,15504.746446609497,1634.45,934.93952604,310.481,2429.29170032,0.00989676,-277.13,0.723146846845,107.386,310.484198169,589.810451073,0.843771,3188.75778969,1.5756912231445312,7.39906,0.707897508889,445,213.52566652,307.565,5,0.723146846845,32.853325843811035
0.023468,0.08902907371520996,0.0,307.860300255,-323.314,0.74461216742,2.86531444514,0.6725146770477295,15538.075759410858,1634.77,90.6810573095,310.724,2823.76060197,0.00682866,-323.338,0.744314428749,102.56,310.731420652,2712.83075491,0.843829,2906.64262464,1.5988366603851318,7.39925,0.777293470103,446,208.427315496,307.853,5,0.744314428749,33.204853534698486
0.0591736,0.08681583404541016,0.0,307.98886177,-325.549,0.768653876077,2.88806544891,0.6259424686431885,15570.851369142532,1634.05,133.055029,310.836,2897.61992512,0.00996647,-325.608,0.768206723564,106.105,310.837453445,2757.81842991,0.843833,3117.21830687,1.5825486183166504,7.39882,0.782585885228,447,216.332619027,307.986,5,0.768206723564,32.650582790374756
0.0354919,0.09277129173278809,0.0,308.090440331,-325.213,0.754324176312,2.94118270735,0.6322453022003174,15603.486076116562,1633.44,154.941905593,310.953,2887.14589931,0.00936811,-325.249,0.754409767358,113.394,310.960627338,2670.62595565,0.843874,3079.40093559,1.5827529430389404,7.39844,0.840405059903,448,234.937771809,308.084,5,0.754409767358,32.51132917404175
0.02771,0.0923771858215332,0.0,308.13429891,-276.91,0.641711146981,2.85317876449,0.6344892978668213,15635.769340991974,1632.3,450.087381624,311.019,2438.98429143,0.00648118,-276.938,0.642031857275,104.113,311.020452532,1745.7452786,0.843797,2839.81113189,1.5679209232330322,7.39774,0.651111067766,449,223.603356824,308.13,5,0.642031857275,32.16517901420593
0.0298157,0.08615922927856445,0.0,308.663742483,-324.24,0.707498083283,2.98622333909,0.6095075607299805,15668.43305015564,1634.69,94.1469406911,311.5,2795.13158326,0.00643538,-324.27,0.70986792922,113.367,311.505750302,2641.34368437,0.843973,2918.7835857,1.5520460605621338,7.39921,0.586689343193,450,202.727012301,308.659,5,0.70986792922,32.53650498390198
0.0307922,0.08501410484313965,0.0,308.717285942,-324.408,0.765326771404,2.90605871464,0.6023788452148438,15701.035220384598,1632.66,78.3639558744,311.573,2820.35880232,0.00680976,-324.439,0.764731091434,104.388,311.577825597,2732.17903032,0.843828,2947.82191032,1.5459508895874023,7.39797,0.695855884163,451,201.807372831,308.713,5,0.764731091434,32.48151516914368
0.0321655,0.0919485092163086,0.0,309.337138918,-323.72,0.775897851477,2.89377500227,0.6177759170532227,15733.320101499557,1632.16,120.938347858,312.139,2764.80738115,0.00975094,-323.752,0.775712097295,102.309,312.145961222,2609.54632376,0.843767,2949.78443885,1.5241484642028809,7.39766,0.755082469432,452,195.232497119,309.331,5,0.775712097295,32.15953731536865
0.0299683,0.08391761779785156,0.0,309.531446908,-323.689,0.771246258623,2.86643018386,0.5943799018859863,15765.728535413742,1626.34,71.8486208898,312.369,2776.08868252,0.00695583,-323.719,0.76691952324,105.663,312.373519672,2651.63182961,0.843315,2870.7757088,1.526632308959961,7.39408,0.862472896604,453,205.90123055,309.527,5,0.76691952324,32.27434849739075
0.0114136,0.08487749099731445,0.0,309.466912486,-326.39,0.774799908615,2.89686906329,0.6270005702972412,15798.41030883789,1624.98,55.0142638074,312.353,2868.30052336,0.00917884,-326.401,0.776494052298,111.351,312.358201335,2767.37136996,0.843204,2932.60742975,1.5151312351226807,7.39325,0.80272024609,454,219.213836277,309.464,5,0.776494052298,32.55151391029358
0.0187683,0.08757472038269043,0.0,309.588802937,-325.86,0.764730552859,2.96164567884,0.600672721862793,15831.044811964035,1623.73,69.53674909,312.442,2891.27317256,0.00679184,-325.879,0.76402966733,122.166,312.448602146,2825.16887213,0.843139,3021.19728946,1.51875901222229,7.39248,0.829988905569,455,214.89227353,309.583,5,0.76402966733,32.5033495426178
0.0726929,0.09095406532287598,0.0,309.953280879,-323.795,0.72958970886,2.89818295908,0.6414837837219238,15863.883561849594,1618.19,109.811234581,312.724,2869.39544861,0.00974529,-323.867,0.730525677894,109.53,312.729959865,2714.77006426,0.842701,3051.04323585,1.5327775478363037,7.38907,0.830266718904,456,225.926609039,309.948,5,0.730525677894,32.72039556503296
0.0132446,0.08205223083496094,0.0,309.795878526,-326.988,0.781150321134,2.91458363898,0.6184532642364502,15896.790582418442,1618.12,90.0294828782,312.619,2921.60014872,0.00694888,-327.001,0.780062304729,111.95,312.624513088,2791.44339758,0.842719,3011.69668196,1.5441267490386963,7.38902,0.890691939318,457,230.89892936,309.791,5,0.780062304729,32.780192613601685
0.0301819,0.0842597484588623,0.0,309.980204563,-326.748,0.786172709541,2.87099488409,0.6457822322845459,15929.461554288864,1616.47,124.065043984,312.78,2905.94606068,0.0099123,-326.778,0.786021695822,101.271,312.785462835,2690.74405907,0.842635,3068.44565037,1.5425443649291992,7.388,0.807934460171,458,208.787459749,309.977,5,0.786021695822,32.53140735626221
0.0421448,0.08784914016723633,0.0,310.053521877,-325.844,0.754837200642,3.00265238011,0.6464972496032715,15962.410548210144,1613.7,78.0273136793,312.875,2926.00343816,0.00639951,-325.886,0.754561195809,122.357,312.881964861,2826.03190001,0.8425,3056.12454795,1.5637948513031006,7.38628,0.860585558725,459,221.489858766,310.048,5,0.754561195809,32.82922387123108
0.0193787,0.09177923202514648,0.0,310.466681569,-328.616,0.753025913207,2.86814147989,0.6233384609222412,15995.196955919266,1613.01,106.729685657,313.275,2941.81208987,0.0099285,-328.635,0.75391608868,97.8594,313.2810659,2798.73966148,0.842495,3053.3757037,1.56068754196167,7.38586,0.830596430521,460,223.159891277,310.462,5,0.75391608868,32.64966082572937
0.0100098,0.08378100395202637,0.0,310.368447321,-278.119,0.648057026823,3.00539370117,0.6165659427642822,16028.060825824738,1611.52,956.106531332,313.202,2448.55883449,0.00976975,-278.129,0.649136265906,113.813,313.208857007,542.606292112,0.842411,3022.45072877,1.5462307929992676,7.38493,0.411162617898,461,219.233293279,310.363,5,0.649136265906,32.736886978149414
0.0409851,0.08201169967651367,0.0,310.661197763,-323.327,0.742758247352,2.89111679425,0.6098415851593018,16060.907843112946,1605.37,81.231101737,313.462,2728.31809278,0.00643998,-323.368,0.741659006761,108.791,313.466359734,2630.9811482,0.841899,2847.87460095,1.5463743209838867,7.38111,0.717212193039,462,213.944674461,310.657,5,0.741659006761,32.72258687019348
0.0298767,0.08406186103820801,0.0,310.816974076,-277.798,0.628978366579,2.95113505459,0.5969691276550293,16093.444863557816,1606.37,866.815022436,313.597,2396.94514701,0.00961729,-277.828,0.632463450775,112.584,313.60385099,666.236511578,0.841989,2926.71193235,1.5512731075286865,7.38173,0.730985176462,463,223.411742078,310.811,5,0.632463450775,32.40890073776245
0.0882568,0.08481884002685547,0.0,310.93026229,-326.212,0.746258308953,2.97612904645,0.6243164539337158,16126.74653673172,1602.84,80.6845666243,313.712,2816.37041539,0.00970903,-326.301,0.745249417597,108.299,313.717653399,2680.31555299,0.841703,2929.38868279,1.5645134449005127,7.37954,0.721760258145,464,203.259786026,310.925,5,0.745249417597,33.17294120788574
0.0213623,0.0870358943939209,0.0,310.976095045,-326.307,0.77433967935,3.02625699307,0.6269798278808594,16159.555254936218,1602.16,126.543679051,313.737,2877.50086902,0.00995417,-326.328,0.774647658186,123.596,313.742485261,2689.33691879,0.841666,3050.97155416,1.5576610565185547,7.37911,0.849128015518,465,220.763826566,310.97,5,0.774647658186,32.6777229309082
0.0391235,0.08306050300598145,0.0,311.135235984,-330.913,0.772152745762,2.97413936738,0.6056962013244629,16192.817568302155,1596.94,152.735733327,313.906,2984.59553339,0.00998242,-330.952,0.772212382423,118.541,313.911328986,2692.67522533,0.841196,3110.01540955,1.5548534393310547,7.37585,0.880594933283,466,226.739154183,311.13,5,0.772212382423,33.137609004974365
0.0337524,0.08879327774047852,0.0,311.35814565,-331.548,0.761378169698,2.94660261799,0.6518242359161377,16225.65214729309,1588.54,101.748871786,314.101,2952.72145242,0.00662508,-331.582,0.762398113427,116.526,314.104212032,2858.64001494,0.840535,3126.45678651,1.5799551010131836,7.37057,0.78337494021,467,213.521201424,311.355,5,0.762398113427,32.70798468589783
0.0131836,0.08657002449035645,0.0,311.358798328,-328.372,0.76406852728,2.93242602284,0.6358685493469238,16258.805185079575,1587.67,117.982276424,314.102,2931.62022936,0.00972981,-328.386,0.7593533168,112.462,314.106867851,2809.0682253,0.840466,3109.66316599,1.5665247440338135,7.37003,0.903868954901,468,233.703601187,311.355,5,0.7593533168,33.023269176483154
0.0481567,0.08414745330810547,0.0,311.380723656,-275.978,0.673704372857,2.8711125102,0.6288552284240723,16291.681892156601,1585.65,1006.17487754,314.135,2423.48028944,0.00643461,-276.026,0.67491424545,103.476,314.143086626,412.684625934,0.840349,2962.27074547,1.556474208831787,7.36875,0.712184496349,469,216.347792466,311.373,5,0.67491424545,32.750789403915405
0.0170898,0.08397603034973145,0.0,311.384856823,-326.029,0.737403686561,2.87830267948,0.6115002632141113,16325.113522291183,1585.53,111.806942126,314.177,2785.1360568,0.00643489,-326.046,0.737563628505,106.175,314.181753962,2569.76454957,0.840356,2875.48692268,1.5545728206634521,7.36868,0.72038173613,470,207.788867956,311.38,5,0.737563628505,33.30259585380554
0.0266113,0.08631062507629395,0.0,311.522830412,-320.796,0.688280558962,2.93987234433,0.6466882228851318,16358.527118682861,1584.2,205.901627377,314.271,2928.07150305,0.00987403,-320.822,0.688431106465,116.244,314.277961392,2679.44440908,0.840291,3173.67531465,1.5718982219696045,7.36784,0.804167842947,471,217.708140222,311.517,5,0.688431106465,33.294246673583984
0.0122681,0.0882253646850586,0.0,311.164966415,-327.013,0.76773671761,2.92673621518,0.6368498802185059,16391.753267526627,1583.46,75.3786016572,314.006,2919.13289362,0.00662293,-327.026,0.768342827705,118.422,314.013005084,2860.94325842,0.840263,3064.0999174,1.57185697555542,7.36737,0.860919265318,472,224.950848179,311.16,5,0.768342827705,33.09623050689697
0.0359802,0.0921468734741211,0.0,311.112564822,-291.885,0.649906876291,2.89632662358,0.6632347106933594,16424.977840423584,1581.71,643.549088351,313.954,2536.50288125,0.00949893,-291.921,0.652222582875,112.159,313.958266643,1268.5173978,0.840154,2965.52988512,1.5809926986694336,7.36626,0.704555648175,473,219.01265502,311.109,5,0.652222582875,33.09551501274109
0.0208435,0.08489108085632324,0.0,311.213014095,-299.676,0.674395495286,2.93293941052,0.6226918697357178,16458.963066339493,1579.99,483.060640597,314.04,2615.33339374,0.00663509,-299.697,0.675362534399,113.353,314.045713343,1662.02561437,0.840023,2974.26282866,1.5840847492218018,7.36517,0.786229628157,474,207.467236756,311.208,5,0.675362534399,33.8572199344635
0.0275269,0.08649325370788574,0.0,311.67204592,-325.258,0.71200745248,2.86787172681,0.6571741104125977,16493.168326854706,1580.15,199.791766634,314.398,2816.35555531,0.00662237,-325.285,0.712370755348,106.989,314.40213278,2598.82580189,0.840054,3099.3455474,1.5710484981536865,7.36527,0.71191351325,475,202.480865448,311.668,5,0.712370755348,34.07377362251282
0.0974731,0.09601736068725586,0.0,311.427387319,-311.062,0.651825816102,2.90077104707,0.692725419998169,16526.942405700684,1578.37,369.574873727,314.21,2841.23543095,0.00994475,-311.159,0.653509996446,115.98,314.213761597,2114.08138321,0.839961,3093.66351634,1.6156024932861328,7.36415,0.773344070037,476,216.745582654,311.424,5,0.653509996446,33.639023780822754
0.0267029,0.09107184410095215,0.0,311.347134844,-309.835,0.67523678587,2.90399813522,0.5997357368469238,16560.085080385208,1577.7,208.817206894,314.149,2673.68782326,0.0068926,-309.861,0.675465946098,111.695,314.155243234,2268.21233079,0.839925,2830.12822783,1.5518712997436523,7.36372,0.76706055287,477,221.849411315,311.341,5,0.675465946098,33.01783800125122
0.00469971,0.08930087089538574,0.0,311.261696358,-326.92,0.697442176121,2.94530097648,0.6562886238098145,16593.348920345306,1575.03,117.745776825,314.05,2889.56501,0.0092307,-326.925,0.698906658938,116.068,314.055792044,2773.61393643,0.839739,3046.15676463,1.5710291862487793,7.36203,0.841734939928,478,219.92315718,311.257,5,0.698906658938,33.13229846954346
0.0215454,0.09308362007141113,0.0,310.713068589,-274.111,0.663518303376,2.86514091923,0.6319613456726074,16626.318099975586,1573.3,1033.33352207,313.631,2423.85166868,0.00658992,-274.133,0.665077053332,110.734,313.636633858,370.169950775,0.839629,3142.10233546,1.5689141750335693,7.36093,0.239644777785,479,216.131014451,310.708,5,0.665077053332,32.84373140335083
0.00997925,0.08814859390258789,0.0,310.601926459,-326.981,0.723638079043,2.95463560093,0.6294786930084229,16659.26668691635,1572.65,133.543730277,313.497,2917.90345985,0.00942105,-326.991,0.724025326149,123.073,313.500391869,2732.69205502,0.839573,3122.37027611,1.5459120273590088,7.36052,0.720291271236,480,218.396381687,310.598,5,0.724025326149,32.81864786148071
0.0441895,0.08082914352416992,0.0,310.361354289,-325.109,0.744605388615,2.93065734595,0.6013715267181396,16692.61593747139,1571.34,174.321247198,313.267,2907.97848487,0.00655273,-325.153,0.74591338218,116.256,313.273091126,2668.23394362,0.839497,3112.83864812,1.550018310546875,7.35968,0.759552451261,481,220.574089866,310.355,5,0.74591338218,33.21916389465332
0.0105896,0.09206938743591309,0.0,310.352664009,-327.566,0.788116896068,2.87528972343,0.6572823524475098,16726.049473047256,1569.85,91.1899774425,313.307,2932.2924249,0.00631383,-327.576,0.786266819896,106.266,313.312110081,2858.28366436,0.839366,3111.12435997,1.5913546085357666,7.35874,0.800728328924,482,226.274493574,310.348,5,0.786266819896,33.30468440055847
