MaxReturn,AverageReturn,AbsLearnSignalNew,AverageDiscountedReturn,NumTrajs,AverageQ,Entropy,Time,AverageQLoss,LossBefore,MeanKLBefore,Iteration,PolicyExecTime,ExplainedVariance,EnvExecTime,LossAfter,AverageAbsQ,AverageAbsQYDiff,Perplexity,ProcessExecTime,AbsLearnSignalOld,AverageY,AverageAbsY,StdReturn,ItrTime,MinReturn,dLoss,MeanKL,AveragePolicyStd,AbsLearnSignal
636.176539765,438.145932178,0.416843133501,281.757482507,55,187.352,24.1142,11065.574192523956,84.9414,-191.36,0.0,165,1.2539222240447998,-0.593857007417,10.836793422698975,-191.445,187.412,6.10015671592,2.9693e+10,0.14514493942260742,0.416618523136,187.372932559,187.396771575,79.2779216604,67.02606725692749,285.69832131,0.0849915,0.00910825,0.999562,0.416843133501
750.496882566,457.802979689,0.569998619609,286.894381833,52,187.931,24.1146,11133.732596635818,84.5566,-191.381,0.0,166,1.240860939025879,0.266538960921,10.947664260864258,-191.485,187.998,6.09804297499,2.97045e+10,0.14280366897583008,0.569811512991,187.948780324,187.983301303,109.236213906,68.0399420261383,293.052949518,0.104126,0.00900132,0.999584,0.569998619609
795.280534563,438.222465614,0.152905645169,279.893113117,55,188.781,24.1149,11200.68769812584,88.3604,-195.787,0.0,167,1.2346339225769043,-10.9999953642,10.879430532455444,-195.89,188.844,6.16781442315,2.97131e+10,0.14543986320495605,0.152908152014,188.800045922,188.832500895,103.421820213,66.83170652389526,291.323372842,0.102371,0.00922889,0.999601,0.152905645169
772.169929383,449.813098399,0.289501247041,285.409508784,54,189.307,24.1151,11268.641654968262,88.6093,-194.397,0.0,168,1.197016716003418,-9.03342339374,10.536164999008179,-194.466,189.381,6.22210543544,2.97215e+10,0.13833045959472656,0.289351219306,189.326533861,189.357323431,103.458497834,67.84172368049622,302.60705737,0.0683289,0.00642398,0.999617,0.289501247041
738.498765362,417.948293854,0.580845628976,273.078380553,58,190.203,24.115,11336.183393239975,88.2382,-191.326,0.0,169,1.1637639999389648,0.242402449895,10.508742094039917,-191.441,190.27,6.21402202199,2.97168e+10,0.14017724990844727,0.580842916543,190.222871405,190.250418036,92.4817502794,67.42210721969604,244.375061908,0.114822,0.00956199,0.999609,0.580845628976
698.24575895,441.746831808,0.648279276273,281.856231231,54,190.411,24.1171,11403.456452131271,89.6519,-192.367,0.0,170,1.1836721897125244,0.385177274409,10.602686643600464,-192.466,190.481,6.27707738794,2.97789e+10,0.13937926292419434,0.648448030079,190.43040608,190.462797441,95.3995294045,67.15830993652344,213.109722099,0.0982971,0.00977593,0.999734,0.648279276273
728.472600592,411.542292766,0.391366812794,270.874867074,59,190.688,24.1168,11470.683787107468,89.0207,-190.451,0.0,171,1.173008680343628,-0.749517179092,10.654246807098389,-190.588,190.761,6.26598897049,2.9772e+10,0.13952970504760742,0.391337426361,190.707355503,190.742457567,92.9455016774,67.11138010025024,245.589070062,0.137421,0.00918799,0.999721,0.391366812794
630.732398754,417.508402594,0.628750336851,272.891894942,57,191.16,24.1177,11539.563909053802,88.2617,-187.338,0.0,172,1.193958044052124,0.42984617504,10.745360612869263,-187.436,191.231,6.27415068674,2.97967e+10,0.14244556427001953,0.628791432665,191.181303972,191.215119303,82.0504038597,68.75956797599792,278.904537317,0.0983276,0.00845088,0.99977,0.628750336851
788.511308511,440.753276386,0.621287313895,280.557439191,55,191.842,24.1196,11608.592382907867,89.1194,-199.406,0.0,173,1.2312383651733398,0.493057755594,11.01625108718872,-199.502,191.909,6.30495420779,2.9854e+10,0.15201711654663086,0.621280865893,191.859193716,191.893940822,119.920212882,68.9032301902771,266.300156494,0.0960388,0.0098017,0.999883,0.621287313895
779.836652898,417.163872054,0.62756130984,272.465528902,56,192.526,24.1171,11676.54907798767,89.9855,-188.26,0.0,174,1.2436068058013916,-0.0227182455953,10.94731092453003,-188.352,192.601,6.34038367793,2.97793e+10,0.14374160766601562,0.62756551574,192.549253852,192.582756923,86.339903507,67.83318638801575,266.517076771,0.0929108,0.0097722,0.999738,0.62756130984
824.727646247,420.524010152,0.169112573382,273.470530946,58,192.479,24.1158,11743.592064380646,93.6735,-192.244,0.0,175,1.2262873649597168,-9.00389325018,10.968957901000977,-192.326,192.558,6.43286368839,2.97411e+10,0.14260411262512207,0.16905253342,192.500378825,192.540151821,108.077517241,66.92334389686584,275.882156027,0.0825653,0.00819515,0.999663,0.169112573382
1187.58793721,469.589561508,0.400661518199,289.466804361,51,192.609,24.116,11810.270303726196,94.2585,-197.197,0.0,176,1.1946547031402588,-1.21421876311,10.620690822601318,-197.282,192.695,6.47467394437,2.97485e+10,0.13824081420898438,0.400477627278,192.63149829,192.677884824,149.935172038,66.56671118736267,300.341167553,0.0848389,0.00883511,0.999677,0.400661518199
731.073224653,424.131949925,0.377282066199,274.528248048,57,192.567,24.117,11878.715497970581,96.3344,-200.651,0.0,177,1.2774231433868408,-1.53118305567,11.131803035736084,-200.736,192.647,6.51259435468,2.97766e+10,0.14388418197631836,0.377196834049,192.586922715,192.630245624,114.548604715,68.32099318504333,214.976648529,0.0848846,0.00950625,0.999732,0.377282066199
705.269579546,455.928329525,0.309109830942,289.598013298,54,192.733,24.1187,11946.080592870712,93.7535,-201.601,0.0,178,1.2603530883789062,-4.28852526113,11.01432466506958,-201.686,192.817,6.44991606601,2.98275e+10,0.14569330215454102,0.309009884228,192.753055714,192.79649408,86.3581928413,67.23820185661316,274.766530305,0.0853271,0.00918694,0.999834,0.309109830942
887.959166521,440.843713571,0.646626635998,282.818107309,55,192.531,24.1173,12013.117482423782,92.6551,-205.961,0.0,179,1.2332820892333984,0.460795128696,10.846136331558228,-206.066,192.622,6.42577386313,2.9787e+10,0.140838623046875,0.646412444257,192.547993999,192.595416035,105.687563369,66.9141993522644,268.157047106,0.104889,0.00987947,0.999754,0.646626635998
782.523483095,451.317738334,0.685099805017,287.261722663,54,192.731,24.1169,12080.776149272919,91.4728,-201.847,0.0,180,1.258286952972412,0.528784914185,11.142707586288452,-201.942,192.816,6.44135108914,2.97726e+10,0.1437070369720459,0.684991825634,192.753493608,192.795311019,100.467065232,67.53002834320068,278.107730343,0.0950775,0.0095457,0.999726,0.685099805017
896.128388162,435.885362193,0.300313807378,280.165185868,56,191.844,24.1142,12146.971095561981,94.1509,-198.975,0.0,181,1.2455508708953857,-2.52452755454,11.000929832458496,-199.062,191.927,6.47445431323,2.96944e+10,0.1439986228942871,0.300052920134,191.865917313,191.902440813,120.102498978,66.07793712615967,245.212345357,0.0867615,0.00993649,0.999572,0.300313807378
805.042756529,438.87286456,0.111383259374,282.567664684,56,192.027,24.1142,12215.249548912048,91.6732,-201.345,0.0,182,1.2592582702636719,-138.546373872,11.323245763778687,-201.412,192.113,6.42306652622,2.9695e+10,0.14421439170837402,0.111366161079,192.049693358,192.090569384,102.094137687,68.15233731269836,241.020786584,0.0667572,0.00774334,0.999573,0.111383259374
769.055055625,445.433608647,0.117026976705,284.693268134,55,192.219,24.1128,12284.333300828934,91.457,-198.994,0.0,183,1.3198602199554443,-3871.85278949,11.666405200958252,-199.069,192.307,6.43703617293,2.9651e+10,0.14806294441223145,0.11702594838,192.240345575,192.282227325,116.458625219,68.95202684402466,256.885893845,0.0746765,0.00993131,0.999486,0.117026976705
628.0718269,429.19915298,0.182330126773,280.422302146,57,192.089,24.1143,12352.720899820328,88.4819,-198.832,0.0,184,1.3314344882965088,-7.64128216601,11.691280364990234,-198.896,192.179,6.35450905388,2.96963e+10,0.1495802402496338,0.182334522548,192.107947479,192.150550018,78.2440551597,68.26445436477661,252.662673062,0.0632172,0.00841027,0.999577,0.182330126773
747.785691649,429.92876926,0.199330367754,277.792876859,56,192.037,24.1119,12419.578847169876,89.8635,-200.888,0.0,185,1.224816083908081,-3.63751517124,11.075945377349854,-200.963,192.128,6.40022762003,2.96257e+10,0.14338016510009766,0.19925770498,192.056789439,192.099437177,116.889007478,66.73290872573853,270.244563264,0.0756378,0.00881364,0.999438,0.199330367754
935.104979512,447.197656027,0.443247909681,283.875816075,55,191.625,24.1119,12486.910868406296,90.6027,-202.52,0.0,186,1.2961552143096924,-0.267101226789,11.632233381271362,-202.604,191.724,6.40234883232,2.96265e+10,0.146956205368042,0.443200053419,191.646345035,191.691922376,131.895982203,67.20793962478638,267.285127811,0.0845337,0.00969775,0.999439,0.443247909681
819.2146872,437.13466834,0.60247123735,282.794142616,57,191.134,24.1129,12556.267710924149,89.3126,-198.451,0.0,187,1.2872447967529297,0.0152266064506,11.61417293548584,-198.543,191.24,6.39135758298,2.9654e+10,0.1488504409790039,0.602397444678,191.154168778,191.206071904,103.689315207,69.2327024936676,240.28744477,0.0914612,0.00968438,0.999494,0.60247123735
786.484826246,427.93940989,0.277800177759,279.657632995,57,190.382,24.1096,12624.941041469574,91.5046,-200.339,0.0,188,1.295100450515747,-1.51095278901,11.395999670028687,-200.416,190.487,6.4423706067,2.95567e+10,0.14563918113708496,0.277726162629,190.401341554,190.450972631,88.8943938375,68.53213548660278,270.097571306,0.0764771,0.00967511,0.999301,0.277800177759
625.260726989,416.626217826,0.536797695973,275.964999293,59,189.545,24.1059,12693.86337685585,88.3883,-196.455,0.0,189,1.3673224449157715,0.29732932394,11.842292308807373,-196.565,189.647,6.36940995617,2.94468e+10,0.15012478828430176,0.536047908546,189.564099164,189.616514817,74.5485898115,68.78329277038574,295.564220328,0.10994,0.00989061,0.999083,0.536797695973
768.090641256,458.722462125,0.325667371549,289.529146692,53,188.844,24.1026,12760.207519292831,89.3942,-205.507,0.0,190,1.2399749755859375,-0.908816241482,11.40689730644226,-205.571,188.952,6.38357731658,2.93504e+10,0.14266252517700195,0.32537034372,188.866084176,188.920416724,109.539414477,66.22053384780884,295.804959896,0.0633698,0.00814611,0.998889,0.325667371549
684.885418304,430.470758234,0.282058200567,281.568567078,58,188.857,24.1027,12827.208278656006,91.388,-199.037,0.0,191,1.2486155033111572,-1.83262641915,11.463252067565918,-199.13,188.971,6.37792786656,2.93535e+10,0.1452932357788086,0.281744169795,188.87538841,188.937581583,81.4339749994,66.87916827201843,295.65317535,0.0921783,0.00997971,0.998896,0.282058200567
655.976449872,411.54251974,0.510663536988,270.953213921,58,188.3,24.101,12893.738619327545,85.9774,-191.9,0.0,192,1.2323248386383057,-0.0301620865316,11.071591854095459,-191.971,188.406,6.24476724815,2.93045e+10,0.14265918731689453,0.510323454504,188.317169376,188.37149009,96.6880541829,66.40937685966492,246.252002323,0.0704346,0.00645804,0.998798,0.510663536988
887.017796832,437.383251951,0.157596198522,282.046199513,56,187.128,24.1016,12958.713233947754,85.7973,-200.988,0.0,193,1.232553243637085,-16.3308995061,11.050517797470093,-201.053,187.231,6.21104400425,2.93208e+10,0.13889193534851074,0.157560778427,187.15110783,187.206489348,114.210737722,64.8491199016571,243.179991319,0.0650787,0.00903821,0.99883,0.157596198522
957.757364011,446.42025905,0.272448115837,285.332064465,54,186.203,24.0994,13023.873703479767,83.8469,-198.522,0.0,194,1.1899640560150146,-2.32505865322,10.815296649932861,-198.608,186.309,6.15674524383,2.92583e+10,0.13845276832580566,0.272317592518,186.218409427,186.278455806,108.982236688,65.0397641658783,235.204760797,0.0853424,0.00910881,0.998702,0.272448115837
981.155286863,459.928552079,0.62603342059,289.413630814,53,185.146,24.1006,13089.778407812119,81.3281,-199.531,0.0,195,1.2254056930541992,0.293595855709,11.18443489074707,-199.627,185.254,6.13134296313,2.92917e+10,0.14181900024414062,0.626244196333,185.162912369,185.219495473,128.334313665,65.77516460418701,277.204454119,0.0962982,0.00997814,0.99877,0.62603342059
736.965196756,440.227211055,0.169671651525,284.081861432,56,185.064,24.1022,13156.900565624237,81.5068,-198.869,0.0,196,1.2134649753570557,-15.9360729855,11.129015684127808,-198.971,185.174,6.08322467487,2.934e+10,0.1427624225616455,0.169618900609,185.084693744,185.14054977,94.8993840365,67.00233030319214,297.468932431,0.10199,0.0068191,0.998867,0.169671651525
722.151779265,450.501753577,0.0712325639827,287.230139249,55,184.021,24.0989,13223.330442667007,80.7215,-201.658,0.0,197,1.241908311843872,-699.251264824,11.566881895065308,-201.734,184.13,6.06401513571,2.92432e+10,0.14598846435546875,0.0712301946872,184.038255357,184.095464656,105.968889163,66.30517053604126,256.049412703,0.0761719,0.00912162,0.998673,0.0712325639827
918.458091424,455.19918642,0.539396936823,287.645892129,53,183.457,24.0978,13289.64400601387,78.7348,-198.52,0.0,198,1.2089531421661377,0.174100930604,11.311107635498047,-198.63,183.566,6.02012190708,2.92119e+10,0.14217305183410645,0.538962586189,183.474287076,183.529222442,119.068506668,66.18982124328613,275.202726565,0.109924,0.00939581,0.99861,0.539396936823
932.697141923,435.635829611,0.710439277721,278.449273329,56,182.876,24.1001,13355.550740242004,75.643,-202.645,0.0,199,1.2282764911651611,0.55123127727,11.44867205619812,-202.721,182.983,5.92132384849,2.92766e+10,0.14165067672729492,0.710318824814,182.890633351,182.942577156,136.734497884,65.78448796272278,229.124799224,0.0762634,0.00643081,0.99874,0.710439277721
905.221187092,464.051897508,0.553343181062,288.69359955,52,182.49,24.0983,13422.92535853386,73.8661,-200.775,0.0,200,1.216698169708252,0.0329053743945,11.34456205368042,-200.872,182.594,5.88548839911,2.92261e+10,0.14149188995361328,0.553443730386,182.503554951,182.55381678,143.390199021,67.24960899353027,273.002983023,0.0964966,0.00953769,0.998638,0.553343181062
801.567646166,445.115249398,0.186119677562,285.613302537,54,181.913,24.0978,13489.066366910934,71.4319,-198.632,0.0,201,1.1977319717407227,-8.45500737879,11.313519954681396,-198.71,182.012,5.79942231684,2.9211e+10,0.13967013359069824,0.186166595144,181.9304222,181.979507606,98.9225030965,66.0185079574585,224.494139609,0.0773315,0.00897883,0.998608,0.186119677562
691.315769739,440.720423553,0.148386677355,282.669693172,54,181.465,24.0989,13555.898530721664,70.451,-196.221,0.0,202,1.202479600906372,-30.2555339166,11.350071430206299,-196.293,181.566,5.76627105544,2.92429e+10,0.13919901847839355,0.148328719434,181.478524959,181.530080816,103.596718429,66.70890736579895,267.87820139,0.071579,0.00930815,0.998672,0.148386677355
898.957791204,441.375695268,0.298067776118,281.476078553,54,180.963,24.0968,13622.888244390488,69.5735,-195.599,0.0,203,1.2105607986450195,-0.785548238204,11.379923105239868,-195.689,181.074,5.74565677235,2.91829e+10,0.14058709144592285,0.297855578955,180.978361369,181.036696525,117.578783365,66.86598801612854,252.018899289,0.0904694,0.00958983,0.998551,0.298067776118
675.382947438,449.52748316,0.327625052787,286.078312277,53,180.834,24.0962,13690.763344287872,67.5486,-197.327,0.0,204,1.2193646430969238,-1.43119740375,11.663702011108398,-197.408,180.941,5.69076684635,2.91638e+10,0.1416165828704834,0.327701414989,180.84996564,180.902932211,105.547690262,67.74870109558105,243.77450116,0.0805664,0.00924732,0.998513,0.327625052787
713.486403491,444.241164698,0.343466086219,284.176057724,54,180.6,24.095,13759.44953250885,67.899,-197.066,0.0,205,1.2549285888671875,-0.172281360952,11.90062952041626,-197.168,180.7,5.69317725877,2.91299e+10,0.14520812034606934,0.343307542816,180.614938487,180.662825545,97.1547918757,68.56349682807922,250.422650882,0.101486,0.00938823,0.998443,0.343466086219
884.694387012,468.720511217,0.225055069933,292.506488236,51,180.02,24.097,13828.166953325272,66.4578,-203.793,0.0,206,1.2543799877166748,-1.97056966215,11.883219003677368,-203.882,180.123,5.69318860662,2.91865e+10,0.14322304725646973,0.224952599951,180.033990993,180.082559054,119.383727526,68.59141898155212,264.951407382,0.0895386,0.009017,0.998558,0.225055069933
809.343273138,440.234631887,0.279235762187,280.273110175,54,179.714,24.0971,13895.837534189224,64.6889,-194.338,0.0,207,1.2769689559936523,-2.22078730018,12.2193763256073,-194.446,179.818,5.62083821474,2.91908e+10,0.14609861373901367,0.279277034934,179.728349262,179.776838174,119.905381755,67.54961585998535,287.219223838,0.107956,0.00967696,0.998565,0.279235762187
1159.28566839,481.281647605,0.603854817883,294.197959526,50,179.241,24.0962,13963.507118463516,65.2728,-205.582,0.0,208,1.2354886531829834,0.474466321125,11.756779193878174,-205.657,179.341,5.655353837,2.91646e+10,0.143416166305542,0.603958655853,179.255147935,179.299982923,163.705513474,67.54728364944458,255.322803077,0.0756226,0.00641859,0.998512,0.603854817883
1398.59250857,457.673985488,0.509135235569,284.394206506,51,178.924,24.0959,14032.264590501785,65.5477,-197.847,0.0,209,1.2315914630889893,-0.392498554966,11.797523736953735,-197.941,179.026,5.65671953218,2.91552e+10,0.14208984375,0.509219162259,178.941414612,178.989448727,168.889950017,68.63023138046265,280.886197161,0.0933838,0.00974569,0.998493,0.509135235569
860.396905975,457.721781823,0.119823209055,286.548899762,52,179.168,24.0944,14098.626871347427,65.8224,-199.74,0.0,210,1.2472338676452637,-165.962105756,11.939573526382446,-199.835,179.279,5.69739846382,2.91122e+10,0.1437053680419922,0.119835794574,179.181896431,179.234244959,130.892312019,66.2392737865448,281.880645608,0.0953827,0.00948284,0.998406,0.119823209055
648.576039479,410.018428222,0.451410394573,270.154769721,57,179.434,24.095,14163.8876349926,66.5619,-186.837,0.0,211,1.1920819282531738,-0.68317435442,11.365485906600952,-186.921,179.541,5.72788008228,2.913e+10,0.14090824127197266,0.45131138411,179.451126408,179.502445532,87.1495598059,65.14325308799744,273.909111703,0.0832062,0.00643698,0.998441,0.451410394573
938.080295881,473.004310176,0.318471425194,290.405130776,51,179.524,24.096,14229.44687128067,67.4591,-201.361,0.0,212,1.2191996574401855,-0.220936172443,11.706899642944336,-201.463,179.639,5.75539395593,2.9158e+10,0.14069151878356934,0.318047049738,179.539993454,179.596706198,152.924939806,65.43859052658081,227.452416922,0.101883,0.00989581,0.998497,0.318471425194
778.783564455,469.168762605,0.278575923867,293.357423863,50,179.455,24.0989,14295.077742815018,67.8886,-197.657,0.0,213,1.1772818565368652,-2.80395686072,11.351531505584717,-197.755,179.575,5.74889816401,2.9243e+10,0.13807916641235352,0.27839440599,179.470581446,179.530381764,103.302978838,65.5148446559906,326.616099721,0.0981445,0.0098515,0.998667,0.278575923867
722.352519019,440.357521969,0.392894513896,281.900450939,53,179.757,24.1007,14360.4156396389,67.4719,-191.986,0.0,214,1.204596996307373,0.136229170223,11.578446865081787,-192.04,179.875,5.76009240053,2.92961e+10,0.1388416290283203,0.392697296856,179.772106921,179.830754558,99.8284303628,65.21830463409424,271.672854877,0.0540314,0.00551876,0.998773,0.392894513896
886.950284642,457.780133898,0.450268842822,287.904875903,52,180.032,24.1008,14427.029102563858,67.4773,-195.357,0.0,215,1.231187343597412,0.299077004409,11.855304479598999,-195.426,180.148,5.78420168673,2.92993e+10,0.14338374137878418,0.449791089271,180.047331558,180.104024849,109.644743641,66.49235725402832,298.706536735,0.0690155,0.00525756,0.998779,0.450268842822
882.278722635,464.837289329,0.383840571276,287.531775559,51,179.732,24.0995,14493.39562702179,67.5606,-199.361,0.0,216,1.2149989604949951,-0.227645587534,11.70886516571045,-199.445,179.842,5.79244259184,2.92591e+10,0.1429290771484375,0.38382067902,179.746504182,179.79854634,143.93894904,66.24546599388123,288.773425405,0.0841217,0.00956343,0.9987,0.383840571276
871.353089579,448.15251658,0.243778439736,282.152370438,53,179.908,24.1018,14559.843336820602,67.6222,-190.895,0.0,217,1.2290198802947998,-6.66829259731,11.918308019638062,-191.008,180.017,5.79419552186,2.9327e+10,0.14313626289367676,0.243662314519,179.924749883,179.977714981,134.676820309,66.32317399978638,288.421028016,0.113312,0.00954892,0.998836,0.243778439736
956.116111281,447.096331112,0.696379285736,281.795725467,52,179.388,24.1046,14625.684620141983,66.5126,-189.925,0.0,218,1.1911447048187256,0.597009369601,11.514493703842163,-190.017,179.5,5.7612179938,2.94098e+10,0.13940048217773438,0.696710597334,179.40411065,179.459435234,131.899360508,65.71971321105957,298.818804023,0.0927429,0.00988755,0.999001,0.696379285736
805.177368061,438.566179235,0.322176276528,279.161546834,53,178.484,24.1031,14691.71886396408,66.7063,-192.248,0.0,219,1.1778454780578613,-1.40654097769,11.333039045333862,-192.352,178.599,5.76794658273,2.93649e+10,0.13980388641357422,0.322100421783,178.498120542,178.550817465,118.316542246,65.91587996482849,297.957975032,0.104401,0.0099226,0.998913,0.322176276528
1120.07752433,442.895034318,0.494695429471,278.426818286,53,178.546,24.104,14758.036786556244,66.6802,-193.597,0.0,220,1.167069673538208,0.294151055089,11.306471824645996,-194.586,178.654,5.75925441085,2.93921e+10,0.13808774948120117,0.494581928604,178.560934061,178.611487647,150.995148984,66.19443607330322,269.590279044,0.9897,0.00835942,0.998968,0.494695429471
786.740827383,454.954976751,0.338673559025,285.488561815,51,178.321,24.106,14824.452799081802,66.3251,-197.577,0.0,221,1.1775386333465576,-0.732707546037,11.503800630569458,-197.669,178.433,5.74916934031,2.94508e+10,0.1426379680633545,0.338576202586,178.335678296,178.388819065,118.617402631,66.29477977752686,307.512130695,0.0925598,0.00645538,0.999084,0.338673559025
660.134894292,444.262464811,0.575361318914,281.901989324,52,178.08,24.1065,14890.465812206268,66.8386,-194.531,0.0,222,1.160700798034668,0.500906660869,11.281301498413086,-194.634,178.191,5.76270369013,2.9466e+10,0.13854384422302246,0.575484208962,178.095292178,178.147290066,109.829949891,65.89026403427124,268.106946893,0.10289,0.00995854,0.999116,0.575361318914
766.507939575,450.141916252,0.566159263915,284.616454158,52,178.214,24.1067,14958.014400720596,65.2568,-188.477,0.0,223,1.1819868087768555,0.531184319986,11.504887104034424,-188.577,178.327,5.71716898692,2.94728e+10,0.14024019241333008,0.565923449774,178.232056776,178.285018594,104.25779247,67.42396998405457,280.195150984,0.0999756,0.00980898,0.999129,0.566159263915
709.785497338,453.891741984,0.697136141179,286.02988647,51,178.204,24.1048,15024.205571651459,65.0014,-195.13,0.0,224,1.1674995422363281,0.719237050705,11.312939882278442,-195.222,178.322,5.71056018307,2.94147e+10,0.13730525970458984,0.696862535106,178.217525363,178.273919147,106.685908323,66.0678026676178,300.095814754,0.0926819,0.00995601,0.999013,0.697136141179
1019.10200984,475.726529057,0.076926728574,291.460115092,49,177.995,24.1052,15091.167971134186,63.7629,-198.777,0.0,225,1.1933097839355469,-743.503664454,11.294540405273438,-198.847,178.117,5.66336719654,2.94275e+10,0.1376795768737793,0.0769337754582,178.010343303,178.068379367,149.128041296,66.84147238731384,291.139600032,0.0696106,0.00727245,0.99904,0.076926728574
763.345596977,473.384590766,0.380975384376,293.383485603,50,178.206,24.1058,15158.074939250946,63.6304,-200.966,0.0,226,1.1911506652832031,-0.570001387154,11.342319011688232,-201.076,178.321,5.66676929096,2.94445e+10,0.1378476619720459,0.380832306972,178.220294633,178.272820386,113.200410123,66.78539037704468,322.755810653,0.11026,0.00893729,0.999073,0.380975384376
842.391987672,450.790952076,0.638592461535,285.752479353,52,178.391,24.1073,15225.949178934097,62.1802,-195.029,0.0,227,1.1869618892669678,0.593481217105,11.468265056610107,-195.117,178.502,5.60853258475,2.94909e+10,0.14060187339782715,0.638321751788,178.403027666,178.455120918,93.182532289,67.75035572052002,307.7232247,0.0877075,0.00987612,0.999165,0.638592461535
821.770934355,455.523286056,0.393828377211,285.752022324,51,178.317,24.107,15292.872972726822,62.0004,-193.976,0.0,228,1.1714484691619873,0.027082012848,11.34664011001587,-194.045,178.425,5.59135916435,2.94795e+10,0.13954806327819824,0.393727809101,178.331315653,178.384154161,115.541928257,66.8034520149231,316.915396917,0.0695801,0.00726858,0.999142,0.393828377211
1131.53274882,482.154172553,0.410850607397,295.056176656,48,178.622,24.1072,15359.356997966766,59.5642,-200.422,0.0,229,1.2166860103607178,-1.00956339678,11.76214075088501,-200.51,178.734,5.50250541012,2.94872e+10,0.14465761184692383,0.41088040125,178.635030245,178.689693869,133.852026338,66.3559079170227,325.005222169,0.0877686,0.00980013,0.999158,0.410850607397
878.5826388,452.636245402,0.659054104731,284.553480443,52,178.797,24.1085,15425.822084188461,60.1756,-194.112,0.0,230,1.1599597930908203,0.354215757145,11.096530199050903,-194.206,178.893,5.51116258362,2.95259e+10,0.13857436180114746,0.65900807143,178.810238097,178.850381709,126.888337952,66.343106508255,292.997563566,0.0941772,0.00985092,0.999235,0.659054104731
763.491120051,474.610672757,0.505012819688,293.237379198,49,178.927,24.1089,15491.70639204979,59.9433,-195.811,0.0,231,1.2229218482971191,0.4380107681,11.625404596328735,-195.896,179.028,5.49717029969,2.95354e+10,0.14301037788391113,0.50467346212,178.939930118,178.984950554,114.876354539,65.76016664505005,310.886516305,0.0858765,0.00964942,0.999254,0.505012819688
909.690553326,499.21111201,0.0659537439765,298.812329191,47,179.266,24.1102,15559.200739145279,58.7072,-207.379,0.0,232,1.2066051959991455,-241.775728134,11.494745969772339,-207.438,179.372,5.45106907623,2.95738e+10,0.14093446731567383,0.0659406087329,179.2796682,179.325949035,158.794968974,67.37298893928528,222.708136767,0.0586395,0.00532416,0.999331,0.0659537439765
874.375823972,494.62164054,0.656925116379,299.149910843,47,179.139,24.1112,15626.798063516617,59.2881,-200.978,0.0,233,1.2325968742370605,0.484215362685,11.704312086105347,-201.062,179.24,5.44888959813,2.96043e+10,0.1424107551574707,0.656987144758,179.1513051,179.197391973,134.335018188,67.47524333000183,298.368913498,0.0846405,0.0094538,0.999392,0.656925116379
900.040630734,487.390830166,0.498902976101,296.477110638,48,179.337,24.1087,15692.465996026993,58.5078,-201.41,0.0,234,1.1953978538513184,0.014503103199,11.511132955551147,-201.501,179.436,5.43015495008,2.95299e+10,0.14110398292541504,0.498866160494,179.349619393,179.394182768,133.50120087,65.53828001022339,291.590654527,0.0915222,0.00989867,0.999244,0.498902976101
1070.26156037,505.233340187,0.476499374006,304.309617652,47,179.623,24.1071,15757.87794470787,58.732,-204.013,0.0,235,1.1211888790130615,-0.410958353293,10.909048318862915,-204.12,179.72,5.44788730061,2.94848e+10,0.135040283203125,0.476564042882,179.635498695,179.677308924,132.60919416,65.28822994232178,341.48800293,0.107025,0.00859504,0.999155,0.476499374006
820.019848382,493.271766919,0.581908947096,300.849527958,48,179.843,24.1078,15825.001696586609,59.235,-196.538,0.0,236,1.1546950340270996,0.372247450175,11.187295198440552,-196.621,179.943,5.46347127333,2.95048e+10,0.13570046424865723,0.581925344224,179.855922035,179.89894109,109.288909145,67.00556445121765,327.015472233,0.08284,0.00929307,0.999195,0.581908947096
850.06304568,514.746638684,0.667290042527,307.638802571,46,179.349,24.1036,15891.788270711899,59.158,-202.037,0.0,237,1.1645011901855469,0.674573135994,11.184262037277222,-202.117,179.443,5.45942946645,2.93803e+10,0.13696670532226562,0.666791425136,179.360396228,179.401137332,128.190961234,66.66417527198792,334.28029429,0.0799561,0.00967963,0.998945,0.667290042527
900.990403525,521.110810189,0.565915774459,309.301769553,46,179.923,24.1057,15958.753245353699,59.1673,-204.304,0.0,238,1.1645793914794922,0.201573729974,11.095094203948975,-204.378,180.01,5.46014492578,2.94418e+10,0.13599634170532227,0.565773659733,179.935732149,179.971432849,135.835028819,66.84203147888184,342.339626396,0.074173,0.00645996,0.999067,0.565915774459
791.650888291,526.497660667,0.610838119244,312.457744405,45,179.582,24.1065,16025.46205496788,60.1543,-205.666,0.0,239,1.2121989727020264,0.422320509476,11.73723316192627,-205.753,179.674,5.4974596574,2.94651e+10,0.1400456428527832,0.610758154009,179.594738256,179.633702868,111.185073012,66.58719372749329,322.228605893,0.0867157,0.00991846,0.999114,0.610838119244
895.81771415,528.233214898,0.570286634402,311.807949875,46,180.43,24.1037,16091.60179233551,61.434,-208.982,0.0,240,1.1486191749572754,0.223484911188,11.198761224746704,-209.06,180.524,5.5380667891,2.93843e+10,0.1339271068572998,0.570230008699,180.44290465,180.482596223,131.81474872,66.0161452293396,297.145916996,0.0784607,0.0098873,0.998954,0.570286634402
