AverageAbsY,ProcessExecTime,Entropy,AbsLearnSignalNew,Iteration,AverageQ,ExplainedVariance,LossBefore,MaxReturn,StdReturn,Perplexity,AverageAbsQ,LossAfter,ItrTime,AbsLearnSignal,AverageAbsQYDiff,AverageY,AverageQLoss,MeanKLBefore,dLoss,Time,EnvExecTime,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,MeanKL,AveragePolicyStd
203.752529192,0.1291203498840332,24.1183,0.627233180026,479,203.715,0.177586836417,-202.497,928.229682408,155.650942686,2.98152e+10,203.793,-202.588,54.62266969680786,0.627233180026,5.4269924746,203.720310517,59.5267,0.0,0.0912781,27188.530760765076,9.407102584838867,276.252105867,0.627260265735,1.0094788074493408,301.50538774,491.294584209,51,0.00984006,0.999817
203.903209831,0.13209056854248047,24.1188,0.142228395095,480,203.867,-18.9121772242,-207.023,1020.60622851,141.611592817,2.98312e+10,203.941,-207.077,54.703524112701416,0.142228395095,5.49185518331,203.872691127,61.4274,0.0,0.053894,27243.363312721252,9.604687929153442,302.889686958,0.142206315128,1.0647835731506348,326.749142979,554.295586697,46,0.00870751,0.999848
203.770241688,0.13153624534606934,24.1204,0.667293734406,481,203.735,0.260282298907,-198.062,732.525000868,115.097196555,2.98771e+10,203.807,-198.137,54.906085729599,0.667293734406,5.4623338977,203.740617524,60.2527,0.0,0.0750275,27298.4019408226,9.4822518825531,253.615976881,0.667259522821,1.061812400817871,300.417638343,481.088561373,52,0.00922282,0.999938
203.893378968,0.1305708885192871,24.1196,0.371092250566,482,203.856,-2.12765560384,-203.261,860.92398901,114.552437249,2.98535e+10,203.929,-203.318,54.75193929672241,0.371092250566,5.47259879105,203.862919233,60.4474,0.0,0.0573578,27353.2878844738,9.609916687011719,289.150312365,0.37112354159,1.072007417678833,300.386585816,485.947564174,50,0.00650359,0.999891
203.713060525,0.13081836700439453,24.1196,0.453947405491,483,203.674,0.038880517733,-206.843,907.933769278,144.34759386,2.98537e+10,203.752,-206.92,55.1442813873291,0.453947405491,5.49652825146,203.680095647,61.0108,0.0,0.0766296,27408.561908960342,9.719914197921753,254.016846638,0.453706395812,1.0907680988311768,300.682394335,488.906973142,51,0.00649213,0.999893
204.567569047,0.13332343101501465,24.1189,0.735722315228,484,204.529,0.472849405151,-203.869,976.909156988,155.233915373,2.98344e+10,204.607,-203.945,54.85298132896423,0.735722315228,5.52822983783,204.535934218,61.7805,0.0,0.0756531,27463.54403567314,9.803362607955933,226.437872052,0.735877056539,1.090973138809204,308.708735246,512.645042674,49,0.00969583,0.999855
204.200158059,0.13286161422729492,24.119,0.404895943756,485,204.161,-1.03961500638,-197.919,794.393398679,111.680337475,2.98361e+10,204.239,-197.99,54.46759009361267,0.404895943756,5.48530978937,204.167912574,60.7197,0.0,0.0709991,27518.14765715599,9.673689365386963,287.762134623,0.404741581487,1.096235752105713,290.028762198,456.620049666,54,0.00905311,0.999859
204.555215982,0.13423681259155273,24.1192,0.389150312162,486,204.52,-0.811213871487,-201.937,835.79158918,148.015504928,2.9844e+10,204.593,-202.002,55.312016010284424,0.389150312162,5.52064870294,204.526962929,61.8532,0.0,0.0648499,27573.591074705124,9.928382158279419,198.721104189,0.389061754305,1.0983531475067139,291.968587396,468.538966581,53,0.00918124,0.999875
204.061222122,0.13289475440979004,24.1164,0.636428184181,487,204.024,0.387467771271,-200.408,727.378161694,101.639696869,2.97579e+10,204.103,-200.498,55.30991053581238,0.636428184181,5.50274223599,204.030040552,60.7365,0.0,0.0892334,27629.031715154648,9.914578437805176,298.8519218,0.636484850883,1.0748989582061768,303.550601395,490.9096238,50,0.00947437,0.999704
203.924988586,0.13562870025634766,24.1167,0.122042402241,488,203.889,-24.6536198786,-196.452,740.873312293,105.782615079,2.97693e+10,203.968,-196.504,54.776204347610474,0.122042402241,5.53286988658,203.894391898,61.7954,0.0,0.0519409,27683.93659877777,9.836479902267456,272.745569471,0.122041079483,1.0887739658355713,291.616513102,459.486053591,55,0.00778372,0.999726
204.100017052,0.13201570510864258,24.115,0.743143193923,489,204.061,0.581026558039,-203.846,752.847066099,114.252886272,2.97171e+10,204.137,-203.923,55.482211112976074,0.743143193923,5.5130695774,204.068515315,61.0229,0.0,0.0770111,27739.54754948616,9.77674674987793,262.967011454,0.743572898493,1.0873103141784668,300.673450557,480.216877955,53,0.00899462,0.999622
203.709299769,0.13086152076721191,24.1145,0.450455169157,490,203.672,-0.452195045455,-204.511,1049.57740755,154.618035387,2.9704e+10,203.749,-204.608,54.477840423583984,0.450455169157,5.50953825038,203.679249296,60.8627,0.0,0.096817,27794.15624833107,9.765268087387085,231.3335248,0.450493412663,1.0590033531188965,307.084587764,506.901676995,49,0.00941684,0.999597
203.714291984,0.13553428649902344,24.115,0.700692778711,491,203.681,0.192210943528,-208.701,922.514573715,173.391689228,2.97161e+10,203.754,-208.782,55.467028856277466,0.700692778711,5.51802036816,203.685734176,61.3204,0.0,0.0807343,27849.752607107162,10.189663410186768,275.330009697,0.700490310928,1.1188359260559082,309.011156049,521.676031718,48,0.00979721,0.999621
203.683208178,0.13059401512145996,24.1138,0.347490961686,492,203.641,-2.86370299293,-204.102,826.757181479,148.393975248,2.96808e+10,203.721,-204.133,54.425493001937866,0.347490961686,5.54782005754,203.647719534,61.376,0.0,0.0307007,27904.310389757156,9.530043840408325,259.676598873,0.347426240654,1.0682575702667236,300.577445235,490.284272102,51,0.00568937,0.999551
203.543166508,0.13246893882751465,24.1133,0.648793202576,493,203.499,0.118370798829,-206.856,989.892009565,140.790164121,2.96661e+10,203.582,-206.918,55.13687324523926,0.648793202576,5.55071907131,203.505872898,61.3755,0.0,0.0618286,27959.574951648712,9.802884817123413,283.538727698,0.648451367405,1.088141679763794,308.479529785,508.256023281,49,0.00663892,0.999521
203.520444414,0.12993597984313965,24.114,0.65625561001,494,203.472,0.0827199121129,-206.281,956.675722787,122.371219785,2.96874e+10,203.561,-206.353,54.62589883804321,0.65625561001,5.60870771719,203.477869587,63.404,0.0,0.0721283,28014.334812402725,9.514683246612549,283.421170381,0.656123713277,1.032048225402832,293.627063271,466.409609268,53,0.00915278,0.999563
203.233311807,0.1314833164215088,24.1124,0.191010792801,495,203.189,-8.79997226045,-207.235,1054.15303676,148.004818893,2.9641e+10,203.273,-207.318,54.99391722679138,0.191010792801,5.61456749318,203.196925249,63.3935,0.0,0.0831451,28069.464064359665,9.630459547042847,296.241293776,0.190938810854,1.0750279426574707,307.008952286,504.605069292,50,0.00867397,0.999472
203.164654231,0.13437843322753906,24.1113,0.480756360632,496,203.122,-0.711330664647,-209.388,745.75920539,107.513542472,2.96068e+10,203.209,-209.449,55.30457401275635,0.480756360632,5.63670358563,203.126983443,63.7851,0.0,0.0617065,28124.903318166733,9.817763328552246,304.699549884,0.480937698701,1.0935511589050293,302.301198556,484.480929928,51,0.0099091,0.999406
203.041170519,0.1369304656982422,24.1099,0.647786118122,497,202.994,0.485870840613,-200.395,756.104600655,110.135100008,2.95656e+10,203.082,-200.469,54.981611013412476,0.647786118122,5.63051447034,203.000446186,63.7551,0.0,0.0739899,28180.020126581192,10.058213233947754,243.132550367,0.647818556192,1.1519851684570312,294.534329483,464.830903551,54,0.00958343,0.999325
202.296424954,0.13654041290283203,24.1093,0.723655800943,498,202.25,0.498327184304,-204.532,783.990780766,127.028287562,2.95472e+10,202.343,-204.605,54.81782102584839,0.723655800943,5.61968764562,202.255622096,63.0479,0.0,0.0724792,28234.973735570908,10.238088846206665,278.522094235,0.72381261548,1.1416218280792236,304.735797075,493.984868986,51,0.00992353,0.999289
202.497822863,0.13517332077026367,24.1091,0.140667782619,499,202.455,-25.2960129619,-206.256,775.506352155,128.870601041,2.95424e+10,202.542,-206.438,54.890557527542114,0.140667782619,5.62578447976,202.461526152,63.3991,0.0,0.181381,28290.004148721695,9.908012390136719,61.4276104096,0.140654565368,1.087653398513794,298.510653852,482.087601981,51,0.00675092,0.999279
202.806156971,0.13891935348510742,24.1098,0.581423038946,500,202.766,-0.0195936543813,-202.719,867.270214204,130.697591201,2.95643e+10,202.847,-202.777,55.0357871055603,0.581423038946,5.63329333184,202.773377172,63.7923,0.0,0.0572205,28345.179573774338,10.203201293945312,301.117768713,0.581578196109,1.120459794998169,300.766371782,482.921051368,52,0.00641532,0.999323
202.302336845,0.13856792449951172,24.1103,0.480644500186,501,202.254,-0.374126763084,-203.57,892.055480366,130.438488637,2.95783e+10,202.352,-203.621,56.09499430656433,0.480644500186,5.64444250492,202.259255091,64.0937,0.0,0.0505676,28401.403510332108,10.044692516326904,260.26551936,0.480686390781,1.0911612510681152,295.949855752,474.231214989,52,0.00403983,0.999351
202.475931457,0.14003872871398926,24.1108,0.692095102175,502,202.431,0.431225831984,-206.197,848.257423789,117.39534612,2.95918e+10,202.522,-206.268,55.20346999168396,0.692095102175,5.59491959862,202.4374322,62.7143,0.0,0.0713959,28456.74171447754,10.193539381027222,300.462348136,0.692554604844,1.1142053604125977,305.44540466,494.620083683,51,0.00929952,0.999378
202.379546306,0.14217543601989746,24.1109,0.129368052461,503,202.335,-127.530487072,-204.195,926.778177061,138.218850153,2.9596e+10,202.424,-204.271,55.69059634208679,0.129368052461,5.61082723024,202.341473419,63.6894,0.0,0.0753937,28512.56832051277,10.395952701568604,304.265652983,0.129373008584,1.1312980651855469,304.842154814,497.131487486,51,0.00829582,0.999386
202.286365667,0.13518309593200684,24.1116,0.15061470361,504,202.243,-9.66465031887,-207.833,982.403707267,140.507102612,2.96165e+10,202.33,-207.885,54.54654145240784,0.15061470361,5.56484295342,202.248070421,62.1631,0.0,0.0521088,28567.251275777817,9.902726888656616,293.127755548,0.150660222564,1.0707976818084717,307.818508717,505.847699673,49,0.00832655,0.999427
201.845093646,0.14018940925598145,24.1097,0.679533626751,505,201.801,0.30338258089,-205.783,885.070986778,120.386848163,2.95602e+10,201.892,-205.85,55.156022787094116,0.679533626751,5.607392196,201.806032259,62.7854,0.0,0.0661316,28622.54075241089,10.290685415267944,317.563548866,0.679633773952,1.1122877597808838,301.608345165,481.918902977,52,0.00946572,0.999313
201.475312996,0.1399681568145752,24.1082,0.221469864006,506,201.429,-7.26559315701,-204.32,991.503658072,134.612811916,2.95171e+10,201.518,-204.366,54.909690618515015,0.221469864006,5.60231265072,201.436415708,63.5651,0.0,0.0468445,28677.581092119217,10.214893579483032,231.427725774,0.221425437939,1.1118671894073486,302.743625421,491.537563721,52,0.00400065,0.999228
201.178603094,0.1373424530029297,24.1078,0.672140737844,507,201.135,0.299075200352,-208.955,852.875594106,130.3204521,2.95044e+10,201.224,-209.024,55.62879920005798,0.672140737844,5.57005663731,201.140947426,62.167,0.0,0.0686493,28733.34209728241,9.954060316085815,267.504319956,0.672158840333,1.074251413345337,303.949084086,491.291291799,51,0.0097164,0.999203
201.247662051,0.13557147979736328,24.1106,0.144092909813,508,201.2,-996.303653792,-203.79,1098.69363009,128.292254856,2.95881e+10,201.29,-203.861,54.96618127822876,0.144092909813,5.54456868288,201.206027509,61.7739,0.0,0.0713196,28788.440238714218,9.90820050239563,271.250789872,0.144100364913,1.0725376605987549,299.098782513,479.411942657,52,0.00814113,0.999371
200.896511015,0.13739871978759766,24.1106,0.633560856186,509,200.85,0.316848440437,-206.574,748.74941135,105.753831277,2.95858e+10,200.942,-206.65,55.308574199676514,0.633560856186,5.55631083771,200.855170788,62.2017,0.0,0.0763397,28843.88523054123,10.358558416366577,292.549720007,0.63329725667,1.1105151176452637,301.574021024,477.564168163,53,0.00989826,0.999367
201.207776496,0.13318228721618652,24.1086,0.678616132275,510,201.162,0.541627887427,-208.152,810.206789472,104.554653201,2.95282e+10,201.252,-208.226,55.170334577560425,0.678616132275,5.56492599593,201.168143216,62.0036,0.0,0.0739288,28899.183366537094,10.051161527633667,303.157544976,0.678153959852,1.0766427516937256,309.773912559,498.54718842,51,0.00963863,0.999253
201.490386579,0.13327336311340332,24.1095,0.705201976972,511,201.445,0.568723479486,-210.084,951.750737224,128.716556694,2.95533e+10,201.532,-210.166,54.9116895198822,0.705201976972,5.52495908759,201.45145822,61.032,0.0,0.0822449,28954.227567195892,9.782567739486694,304.742179505,0.705019791172,1.0438902378082275,315.515487868,521.57207467,48,0.0092808,0.999304
201.674357934,0.13506507873535156,24.1097,0.28577816551,512,201.628,-1.90857402773,-208.145,844.305978262,137.244294761,2.95615e+10,201.715,-208.198,54.90742301940918,0.28577816551,5.52194579448,201.635854515,61.4884,0.0,0.0534515,29009.267285108566,9.902876377105713,193.666056709,0.285866693042,1.0719544887542725,314.510249851,521.250739002,49,0.00994809,0.99932
202.010858534,0.1332392692565918,24.111,0.579178898751,513,201.971,0.0117648641036,-203.316,877.012196987,121.230266531,2.95999e+10,202.053,-203.379,54.71473693847656,0.579178898751,5.47958011926,201.976673138,60.3827,0.0,0.0635834,29064.11273097992,9.720189332962036,309.674416065,0.57931816926,1.0515129566192627,305.422345731,491.088083813,52,0.00968835,0.999395
201.54877247,0.12919998168945312,24.111,0.60492917951,514,201.505,0.375238763687,-204.28,716.535584768,105.744271581,2.95999e+10,201.594,-204.342,54.822556257247925,0.60492917951,5.51132482898,201.512148352,60.8745,0.0,0.0613556,29119.063091039658,9.441681623458862,233.153160831,0.605024517264,1.031252145767212,301.4113998,480.231671659,52,0.00876398,0.999396
201.177054334,0.13247990608215332,24.1101,0.363238467062,515,201.134,-0.317137394223,-208.143,1069.49013927,130.078051622,2.95715e+10,201.223,-208.171,54.685219287872314,0.363238467062,5.53144385001,201.138040757,62.0732,0.0,0.0277252,29173.880383729935,9.437083959579468,286.502411064,0.36282423096,1.0470454692840576,307.700483177,497.729402043,51,0.00267825,0.999339
200.756273093,0.1312410831451416,24.1104,0.313219071122,516,200.707,-3.44897617149,-201.823,817.668815041,135.90066309,2.95809e+10,200.803,-201.882,54.872464179992676,0.313219071122,5.5384332973,200.711952214,61.8972,0.0,0.0583954,29228.886289596558,9.579432964324951,275.173741975,0.313114591344,1.0594792366027832,302.655870181,486.35347252,53,0.00881802,0.999358
200.819629986,0.1331806182861328,24.1116,0.242367963945,517,200.769,-3.71429009395,-205.539,858.907007377,124.769920934,2.96172e+10,200.867,-205.581,54.460917949676514,0.242367963945,5.52451224233,200.773571409,61.9057,0.0,0.0422821,29283.478870153427,9.780622959136963,295.998854536,0.242294095788,1.063791036605835,301.564263703,482.110243382,52,0.0053003,0.99943
200.543522589,0.13267207145690918,24.112,0.708242453249,518,200.492,0.337177309336,-208.811,843.975886542,134.0035326,2.9628e+10,200.587,-208.886,54.02820348739624,0.708242453249,5.50773486905,200.498097101,60.7827,0.0,0.0751495,29337.640122175217,9.498911380767822,274.156566859,0.708543379699,1.0629501342773438,309.224920222,501.9210446,51,0.00900574,0.999451
200.561368759,0.13523316383361816,24.1117,0.562678126352,519,200.515,-1.21087135553,-204.294,838.833079484,134.871515134,2.96184e+10,200.605,-204.359,54.47753930091858,0.562678126352,5.54451841666,200.519890688,61.8678,0.0,0.065155,29392.250019311905,10.015501499176025,290.11799485,0.562764893529,1.0985238552093506,307.681439552,501.347596994,50,0.00838192,0.999432
200.148376867,0.1366269588470459,24.1111,0.592190622493,520,200.104,0.362711119429,-204.667,848.383652759,111.178970201,2.9601e+10,200.194,-204.73,54.59226727485657,0.592190622493,5.54385576358,200.109533039,61.8728,0.0,0.063324,29446.977904319763,9.950493574142456,281.850224618,0.592436902845,1.1242451667785645,310.78221411,502.115713391,51,0.00642719,0.999398
200.370454883,0.13598036766052246,24.1111,0.509389423299,521,200.328,-0.174029294489,-205.479,934.691757514,134.178144339,2.96004e+10,200.415,-205.54,54.78935480117798,0.509389423299,5.54477304369,200.331699312,62.0267,0.0,0.0607605,29501.903950452805,10.034643650054932,238.257876433,0.509433929304,1.102391242980957,310.642358833,507.373146224,50,0.009886,0.999397
200.426027681,0.13837909698486328,24.113,0.588926305345,522,200.381,0.352785972704,-211.048,903.489138667,139.411394377,2.96568e+10,200.468,-211.288,55.580549001693726,0.588926305345,5.52185696038,200.38777029,61.3672,0.0,0.240448,29557.623809337616,10.422404766082764,265.076670207,0.588911037095,1.128018856048584,315.304775146,521.160542946,49,0.00952808,0.999509
200.948152428,0.13784503936767578,24.1135,0.64436185171,523,200.9,0.287049050542,-207.172,736.241335749,127.998112855,2.96719e+10,200.99,-207.252,54.94030714035034,0.64436185171,5.53594717274,200.905455278,61.6393,0.0,0.079361,29612.694731473923,9.97008466720581,277.277604509,0.644644298966,1.0918488502502441,305.54624019,494.081452735,51,0.00949053,0.99954
200.550845369,0.1372387409210205,24.1138,0.55063643021,524,200.501,-0.170376610956,-205.976,788.475209316,122.766346987,2.96827e+10,200.596,-206.038,54.8459734916687,0.55063643021,5.5244535157,200.506052331,61.603,0.0,0.062149,29667.666295289993,10.191540956497192,317.68163055,0.550817392036,1.1006805896759033,315.969379293,518.965409693,49,0.00865853,0.99956
200.363669544,0.13719987869262695,24.1159,0.623578155999,525,200.314,0.452879385789,-209.974,748.369473349,108.768411194,2.97436e+10,200.41,-210.036,54.93831491470337,0.623578155999,5.50967097762,200.319860171,61.0569,0.0,0.0620728,29722.734261989594,10.0237398147583,290.899491186,0.623277815601,1.1044557094573975,308.879488673,492.856524714,52,0.00846381,0.999682
200.69494922,0.13589048385620117,24.1147,0.594396630301,526,200.648,0.190584358185,-207.883,776.114932503,116.050049985,2.9708e+10,200.743,-207.946,55.73255753517151,0.594396630301,5.50777978227,200.65175832,60.9986,0.0,0.0623932,29778.602258205414,9.768469333648682,255.97907077,0.594164772513,1.0710930824279785,320.975212265,529.225965919,48,0.00839981,0.999612
200.045105831,0.1358494758605957,24.1134,0.638561425676,527,200.001,0.3254395434,-204.501,982.593563565,122.491675666,2.9671e+10,200.091,-204.584,56.180217266082764,0.638561425676,5.5259335159,200.006351737,62.0711,0.0,0.0837555,29834.907591819763,10.010596513748169,311.125480975,0.638452565038,1.0877900123596191,311.004565086,502.99013448,51,0.00973197,0.999539
199.752998128,0.13535022735595703,24.1121,0.716113323411,528,199.704,0.600295557528,-207.215,888.076739743,133.387011142,2.96306e+10,199.799,-207.289,56.182631731033325,0.716113323411,5.54316032487,199.709016932,62.1125,0.0,0.0743713,29891.220138549805,9.870282173156738,293.089249129,0.71613315433,1.0590765476226807,315.268385361,517.047435813,50,0.009307,0.999458
199.986151131,0.1349184513092041,24.1125,0.263327258452,529,199.943,-4.57582977323,-207.319,819.494311138,124.199288809,2.96437e+10,200.034,-207.426,56.19066834449768,0.263327258452,5.56577626271,199.946936874,62.4569,0.0,0.107376,29947.536860466003,9.989069938659668,270.098495909,0.263468955652,1.0766983032226562,303.191226355,484.406789178,52,0.0068312,0.999484
200.114200174,0.13511133193969727,24.113,0.725306719968,530,200.068,0.511569665629,-210.378,785.186390133,126.54760201,2.96569e+10,200.161,-210.456,56.678873777389526,0.725306719968,5.54151621524,200.072086154,61.4965,0.0,0.0778809,30004.343856334686,9.989355087280273,253.339720645,0.724899734275,1.0867893695831299,309.181408709,499.869174348,51,0.00844978,0.99951
200.079965271,0.13327503204345703,24.1121,0.431689863393,531,200.036,-1.22797448404,-206.407,852.069474794,128.063505684,2.96325e+10,200.121,-206.48,56.664841413497925,0.431689863393,5.55222814968,200.043698783,62.34,0.0,0.0728149,30061.132413625717,9.887829303741455,226.986482552,0.431807089935,1.075120210647583,300.447912087,480.538353213,52,0.00903203,0.999463
200.358773618,0.13033175468444824,24.114,0.398751283767,532,200.318,-2.67370746775,-205.353,796.345889527,129.503344442,2.96878e+10,200.404,-205.416,56.20298957824707,0.398751283767,5.55091192076,200.32234304,62.3955,0.0,0.0633087,30117.46395134926,9.665326118469238,292.248339261,0.398827202823,1.0522487163543701,304.382350183,492.008901339,50,0.00952318,0.999573
200.246010061,0.135270357131958,24.1142,0.579643392263,533,200.202,0.0505484451592,-204.127,981.317579329,164.102836396,2.96949e+10,200.293,-204.206,57.286410331726074,0.579643392263,5.54718083751,200.205987324,62.9383,0.0,0.0782776,30174.875685691833,9.945253372192383,256.64484085,0.579528137539,1.0810465812683105,310.399705496,513.320354001,50,0.00995109,0.999587
200.299040758,0.1276545524597168,24.1123,0.399489554013,534,200.25,-1.78189838636,-204.753,998.807060002,141.826722746,2.96378e+10,200.34,-204.85,56.03323698043823,0.399489554013,5.52101362729,200.258096722,61.7734,0.0,0.0971832,30231.0463347435,9.411490678787231,65.2021566836,0.399166991628,1.0204730033874512,303.002774422,488.407314915,52,0.00547946,0.999472
200.322371771,0.13353252410888672,24.1119,0.654160739653,535,200.279,0.420645948289,-208.081,853.117334846,109.226073834,2.96247e+10,200.371,-208.16,56.472052574157715,0.654160739653,5.53746711068,200.28255789,62.5463,0.0,0.0792694,30287.64354991913,9.940911531448364,285.007944494,0.653587813523,1.0966782569885254,303.463104311,478.536913532,54,0.00986589,0.999447
200.619358112,0.12789511680603027,24.1106,0.278470689539,536,200.571,-5.32764788264,-206.513,896.10827717,138.23983805,2.95859e+10,200.664,-206.553,56.20918273925781,0.278470689539,5.535824199,200.57614521,61.9925,0.0,0.0406494,30343.979008436203,9.595606088638306,268.658130273,0.278435943695,1.0585732460021973,308.279441155,499.367959821,51,0.00248267,0.999369
200.51148674,0.1254112720489502,24.111,0.66813983747,537,200.463,0.400578998297,-207.183,837.099152062,126.829506626,2.95981e+10,200.557,-207.249,55.358428955078125,0.66813983747,5.53215881117,200.467409636,61.3504,0.0,0.0660248,30399.463129758835,9.246335744857788,305.42612631,0.668118592417,1.0192813873291016,311.243497254,503.038718452,51,0.00930375,0.999393
200.391271115,0.1269240379333496,24.1099,0.705883038977,538,200.346,0.523121606801,-206.848,877.158162886,127.667406713,2.95648e+10,200.44,-206.916,54.89612436294556,0.705883038977,5.53822138708,200.352709221,62.1371,0.0,0.0680389,30454.488978147507,9.178905010223389,236.83389755,0.705955892031,1.0381007194519043,300.705102272,477.227922661,54,0.00925497,0.999328
200.645217707,0.12843847274780273,24.112,0.659753418005,539,200.598,0.373443768534,-204.35,835.48004339,131.471046894,2.96294e+10,200.693,-204.421,55.73367190361023,0.659753418005,5.51856350586,200.603038955,61.9222,0.0,0.0711975,30510.358486175537,9.522135496139526,246.657786119,0.659573183829,1.0884239673614502,298.665027475,475.086655753,53,0.00829733,0.999455
200.372839519,0.13055968284606934,24.1129,0.576752619218,540,200.322,-0.000313307029727,-204.775,894.474304287,121.019547518,2.96563e+10,200.419,-204.841,55.773571252822876,0.576752619218,5.53409768403,200.326876058,61.351,0.0,0.0667267,30566.26168847084,9.668273448944092,254.849672036,0.5766948,1.1060113906860352,303.350521954,483.979684342,53,0.0088685,0.999508
200.046364384,0.1309800148010254,24.1119,0.621403389321,541,199.996,0.3529942911,-207.066,827.051000313,119.046045069,2.96261e+10,200.097,-207.231,54.66619944572449,0.621403389321,5.5308934776,200.000319862,62.3093,0.0,0.164551,30621.058128356934,9.787807941436768,288.987771265,0.621561387015,1.1318883895874023,305.187886957,488.224401967,52,0.00961619,0.999448
200.408402766,0.13118648529052734,24.113,0.457120105023,542,200.359,-0.724370236525,-206.686,932.893923721,123.675568931,2.9657e+10,200.455,-206.751,54.318599700927734,0.457120105023,5.54822277741,200.365282326,63.2065,0.0,0.0648499,30675.511735200882,9.61681580543518,243.091991336,0.4570200749,1.0995054244995117,297.742024343,468.603282116,56,0.00941523,0.99951
200.453670518,0.13431358337402344,24.1137,0.488737116806,543,200.399,-0.355200892381,-207.475,940.378987709,145.821884814,2.96798e+10,200.506,-207.541,55.00986695289612,0.488737116806,5.53784019839,200.403252625,62.3399,0.0,0.0659943,30730.65277314186,10.040779113769531,241.196465024,0.488634835152,1.1165900230407715,309.073841567,503.728889899,52,0.00997337,0.999555
200.299646999,0.13502264022827148,24.113,0.584341066173,544,200.245,0.128000820953,-211.579,796.070186426,133.162429492,2.96573e+10,200.353,-211.648,54.51071524620056,0.584341066173,5.56092395307,200.249572559,62.9977,0.0,0.068985,30785.296211719513,9.864391326904297,92.4744331636,0.584176278111,1.0892491340637207,298.927099318,477.570706894,53,0.00989865,0.999511
200.615783068,0.13672780990600586,24.115,0.578552641138,545,200.558,0.103642568309,-211.554,832.880906226,117.468134447,2.97185e+10,200.666,-211.621,54.54028677940369,0.578552641138,5.57943052206,200.564397916,63.5957,0.0,0.0671692,30839.973638296127,9.9192955493927,285.029621637,0.578479509533,1.099787950515747,312.661158919,507.231287474,51,0.00968414,0.999632
201.001399475,0.14562010765075684,24.1137,0.393902546001,546,200.95,-0.249699162062,-200.256,731.023664709,108.224190859,2.96797e+10,201.05,-200.305,55.1431782245636,0.393902546001,5.58163820446,200.956019073,63.9302,0.0,0.0495605,30895.247910499573,10.177688837051392,63.2715482731,0.393898042891,1.104029655456543,291.311171392,450.843899465,58,0.00614872,0.999555
201.001817077,0.13281607627868652,24.1148,0.221048967933,547,200.951,-7.33340002158,-204.598,817.129139973,128.218001813,2.97112e+10,201.054,-204.662,55.003544092178345,0.221048967933,5.59016064016,200.95468304,64.2999,0.0,0.0638275,30950.3818461895,9.809107065200806,262.2262848,0.220876915831,1.0685460567474365,299.165763759,474.027284515,54,0.00765974,0.999618
201.098339753,0.13421392440795898,24.1142,0.439585200352,548,201.042,-0.290220399886,-211.472,758.85262787,114.195273572,2.96936e+10,201.149,-211.518,54.803465843200684,0.439585200352,5.62862549123,201.048204466,64.8023,0.0,0.0460205,31005.317467927933,9.735635757446289,303.228977149,0.439296460403,1.079378366470337,301.407095566,478.16202947,53,0.00374324,0.999584
200.958273346,0.13428640365600586,24.1141,0.224568858952,549,200.911,-8.14497310126,-207.746,890.730167429,140.950738672,2.96903e+10,201.005,-208.611,55.30077147483826,0.224568858952,5.59380088863,200.91469503,64.3064,0.0,0.865463,31060.75065946579,9.944494009017944,152.616184366,0.224454417094,1.1003246307373047,302.081337576,484.366076524,53,0.0030357,0.999577
200.633768622,0.13735055923461914,24.1131,0.0835090036606,550,200.578,-228.384068378,-204.188,920.780715747,148.114430672,2.9661e+10,200.685,-204.254,55.107871532440186,0.0835090036606,5.57423405565,200.584859765,64.2951,0.0,0.0651855,31115.992799282074,10.231571435928345,233.329489615,0.0835203667984,1.1526083946228027,301.814057797,487.874926494,53,0.00315569,0.999519
200.665923371,0.13538217544555664,24.1132,0.619573653866,551,200.608,0.328015229534,-206.682,797.643423433,143.698294639,2.96651e+10,200.713,-206.77,55.32794976234436,0.619573653866,5.57582786419,200.612863889,63.98,0.0,0.0877228,31171.460333108902,10.065110683441162,270.057016036,0.619539520893,1.0767319202423096,300.790295025,484.593751154,53,0.00963358,0.999527
200.95618959,0.1369917392730713,24.1145,0.299751750696,552,200.904,-2.38469047317,-205.5,983.577195178,143.176227591,2.97019e+10,201.003,-205.58,55.25160813331604,0.299751750696,5.59514018146,200.909427699,64.4977,0.0,0.0798798,31226.84282565117,9.948274850845337,218.764064392,0.29981110449,1.098217487335205,299.283049745,478.559588944,53,0.00991681,0.999599
200.743249936,0.14109134674072266,24.1141,0.378028889126,553,200.695,-7.69135187251,-202.702,871.950988441,154.222097945,2.96918e+10,200.792,-202.777,54.88417410850525,0.378028889126,5.54231342259,200.700215683,63.5638,0.0,0.0747986,31281.862832069397,10.354454040527344,56.6417713721,0.378102977011,1.135864019393921,287.555497255,456.485978082,55,0.00976434,0.99958
200.938526772,0.1380596160888672,24.1123,0.225397199416,554,200.886,-4.78960464931,-217.436,905.73554475,150.103424219,2.96365e+10,200.983,-217.487,55.306100845336914,0.225397199416,5.57356730578,200.893897331,64.1421,0.0,0.0503998,31337.29874587059,10.288626194000244,232.408317372,0.225344660887,1.1422929763793945,301.161767444,483.290118386,54,0.00830778,0.99947
