MinReturn,PolicyExecTime,AverageQLoss,AbsLearnSignalOld,AverageDiscountedReturn,ProcessExecTime,LossAfter,AverageQ,AbsLearnSignalNew,StdReturn,NumTrajs,AverageY,ExplainedVariance,AverageAbsQ,Perplexity,LossBefore,Entropy,EnvExecTime,AveragePolicyStd,dLoss,Iteration,MaxReturn,AverageAbsQYDiff,Time,MeanKL,AverageAbsY,ItrTime,AverageReturn,MeanKLBefore,AbsLearnSignal
341.587918876,1.062816858291626,81.3373,0.531194755085,325.106707657,0.13367199897766113,-227.784,229.456,0.531320893618,109.799357642,50,229.493276804,-0.314221580804,229.609,2.96931e+10,-227.715,24.1142,9.751145124435425,0.99957,0.0690613,495,899.257526496,6.01027697691,27205.42786884308,0.00803262,229.569672735,53.93618559837341,522.702447206,0.0,0.531320893618
361.248385885,1.0540387630462646,78.1218,0.288666815178,339.807110687,0.13306498527526855,-224.417,228.966,0.288645019837,131.127595934,47,229.00105217,-4.76198724116,229.117,2.96747e+10,-224.367,24.1136,9.853818655014038,0.999534,0.0491791,496,894.420726861,5.93179779536,27259.947559833527,0.00397378,229.078162933,54.39469337463379,566.916178983,0.0,0.288645019837
328.265852868,1.0223524570465088,77.9551,0.311455389239,330.849101589,0.13127803802490234,-224.452,228.553,0.311370225076,102.344884961,50,228.587783464,-2.79233001537,228.715,2.96896e+10,-224.403,24.1141,9.562046766281128,0.999564,0.0487366,497,954.414170667,5.95760331358,27313.693791151047,0.00930001,228.672270801,53.63062763214111,534.176672757,0.0,0.311370225076
254.836192669,1.013293743133545,79.4546,0.543829894675,337.06354179,0.12730669975280762,-228.308,227.752,0.543941827402,158.889163324,46,227.787947137,-0.291699001304,227.919,2.9699e+10,-228.249,24.1144,9.504354238510132,0.999582,0.0592499,498,977.19468657,6.0145887165,27367.522045612335,0.00918073,227.871914097,53.72039198875427,566.31660379,0.0,0.543941827402
385.930938484,0.9897668361663818,81.2336,0.443916010459,347.742415462,0.12378215789794922,-229.016,227.104,0.443949200058,112.88302654,45,227.137894059,-0.563181146003,227.258,2.96918e+10,-228.952,24.1141,9.247531414031982,0.999569,0.0641937,499,802.438491802,6.05854387969,27422.123515844345,0.0051872,227.21733421,54.496520042419434,585.152884879,0.0,0.443949200058
288.074551487,0.9937744140625,79.3023,0.30437054723,333.839395227,0.12848830223083496,-227.797,226.715,0.304449941472,142.25852531,48,226.749429286,-1.66132472596,226.866,2.96609e+10,-227.732,24.1131,9.204622030258179,0.999507,0.0653534,500,841.223221942,6.00172464661,27475.91365504265,0.00259751,226.825505325,53.681889057159424,553.681433207,0.0,0.304449941472
238.903543495,1.0043458938598633,78.1993,0.324677299425,341.383001286,0.12494921684265137,-226.834,226.089,0.324628961293,179.710466415,46,226.120247137,-1.88347464764,226.245,2.96407e+10,-226.786,24.1124,9.322140455245972,0.999467,0.0482941,501,1270.77804667,5.9663679247,27529.842587947845,0.0069765,226.197292706,53.81385135650635,581.422230372,0.0,0.324628961293
343.53025882,1.0097589492797852,78.9738,0.473733211338,337.385567522,0.12546181678771973,-223.538,225.021,0.47379701614,101.847150785,48,225.053022276,-1.32722218576,225.179,2.96252e+10,-223.473,24.1119,9.184649229049683,0.999436,0.0653992,502,784.417981181,5.98203832754,27583.90242099762,0.00971068,225.137924103,53.94605779647827,552.281201241,0.0,0.47379701614
391.873121217,1.000300645828247,77.1978,0.542730239996,335.521348021,0.12772011756896973,-225.185,224.786,0.542992163872,145.30716732,49,224.820905854,-0.0179874662428,224.939,2.95845e+10,-225.114,24.1105,9.22831678390503,0.999357,0.0710907,503,991.484887087,5.93274874584,27637.274466753006,0.00953643,224.898959763,53.26079726219177,553.533019803,0.0,0.542992163872
380.399693747,1.0593502521514893,77.7865,0.484673871627,337.90207452,0.13043212890625,-221.998,224.556,0.484737388892,97.4144749934,47,224.588923802,-0.796207936784,224.717,2.96036e+10,-221.95,24.1112,9.575775861740112,0.999394,0.0485535,504,802.929574998,5.91455774574,27690.853439569473,0.00830673,224.677558134,53.45821285247803,554.572132776,0.0,0.484737388892
379.541701203,1.033111572265625,77.1328,0.537228427532,332.510400978,0.12790989875793457,-221.886,223.928,0.53718923796,124.955326505,48,223.959664273,0.0810208494567,224.083,2.95774e+10,-221.798,24.1103,9.289693355560303,0.999343,0.088028,505,907.577976042,5.90197837325,27743.8182888031,0.00986432,224.036169903,52.853280544281006,544.408163033,0.0,0.53718923796
356.985528777,1.0173676013946533,75.3741,0.446060736871,335.867360487,0.12623882293701172,-220.76,222.877,0.446237702185,137.94043568,47,222.91135495,-0.564629423963,223.036,2.95712e+10,-220.687,24.1101,9.22543978691101,0.99933,0.072998,506,915.769947762,5.84972880434,27797.07305431366,0.00998521,222.991971176,53.14205837249756,556.781451655,0.0,0.446237702185
336.012080908,1.0581185817718506,74.4436,0.397882515717,336.397071173,0.13060951232910156,-223.92,222.56,0.397966787415,143.502914785,48,222.596800072,-0.975166827192,222.719,2.95367e+10,-223.868,24.1089,9.658949613571167,0.999262,0.0525818,507,987.324028612,5.80343267175,27851.264543771744,0.00742075,222.680157184,54.07532811164856,558.870729734,0.0,0.397966787415
392.105204009,1.0311987400054932,72.6095,0.589564759012,344.118969242,0.12818479537963867,-223.323,221.745,0.589679812509,133.831613042,46,221.779686032,-0.244390972178,221.889,2.95063e+10,-223.261,24.1079,9.361527442932129,0.999201,0.0615997,508,945.053139938,5.75707365662,27905.325112342834,0.00649249,221.851201641,53.94866132736206,577.704864678,0.0,0.589679812509
313.486249895,0.9993255138397217,72.1481,0.580086594592,335.631334592,0.1262834072113037,-221.364,220.55,0.580503136277,152.959944505,47,220.585229892,0.0947535309898,220.686,2.95075e+10,-221.296,24.1079,9.118313550949097,0.999203,0.0677948,509,982.697302996,5.77517898318,27959.57337284088,0.00981853,220.650971392,54.13564848899841,559.747326076,0.0,0.580503136277
347.46168358,1.0271294116973877,72.9481,0.140262463817,339.034029294,0.1305403709411621,-223.458,220.113,0.140280693378,160.575572534,47,220.15036922,-53.9666547831,220.247,2.95359e+10,-223.388,24.1089,9.48661208152771,0.99926,0.0701294,510,1230.57802581,5.77200421887,28014.409294843674,0.00884424,220.219739831,54.721946239471436,569.103513539,0.0,0.140280693378
283.599097702,0.9936814308166504,71.6604,0.514156673009,337.63657438,0.12585687637329102,-220.704,219.646,0.514248734124,150.444119428,46,219.687025251,-0.701373130483,219.775,2.9486e+10,-220.643,24.1072,9.350763320922852,0.99916,0.0613403,511,898.982455134,5.75064788303,28069.054847717285,0.00977647,219.750649681,54.530200719833374,567.802094649,0.0,0.514248734124
398.286071471,1.0059759616851807,72.6762,0.637259423024,349.319179653,0.12862849235534668,-222.765,219.25,0.637378957849,126.924037754,45,219.292369373,0.28793077726,219.371,2.94363e+10,-222.614,24.1055,9.365103960037231,0.99906,0.151611,512,1002.43253249,5.77214139185,28123.324669361115,0.0076329,219.348495952,54.14332604408264,592.384842145,0.0,0.637378957849
339.729535694,1.0019450187683105,72.2536,0.511162333078,345.270955871,0.12707018852233887,-219.815,218.481,0.511245070209,143.133033309,45,218.524393433,-1.08555472054,218.588,2.94564e+10,-219.738,24.1062,9.236965894699097,0.999101,0.077301,513,1001.91934742,5.74062071616,28177.60439634323,0.0084023,218.578625019,54.16132736206055,585.539964889,0.0,0.511245070209
376.459993397,1.0138850212097168,70.8505,0.462838772204,346.582312442,0.12680816650390625,-220.172,218.02,0.46276701114,157.000338975,45,218.074915357,-0.434553140658,218.074,2.94436e+10,-220.123,24.1057,9.428491115570068,0.999075,0.0491333,514,1066.44201617,5.70801771309,28231.543273687363,0.00907663,218.098386602,53.822617530822754,590.655247159,0.0,0.46276701114
265.158295547,0.9758179187774658,72.356,0.556836306464,334.444583985,0.12502288818359375,-221.16,217.463,0.556895504113,119.120579015,48,217.527292501,-0.0776287624559,217.486,2.94004e+10,-221.094,24.1043,9.24262261390686,0.998989,0.0657959,515,878.571581943,5.75834409181,28285.14413547516,0.008159,217.537330289,53.48581624031067,550.03845747,0.0,0.556895504113
346.252626242,1.041517972946167,73.515,0.258924316663,338.953823826,0.13062810897827148,-221.529,216.691,0.258975449933,108.588552061,48,216.773580571,-4.74813989176,216.707,2.94064e+10,-221.483,24.1045,9.597967624664307,0.999001,0.0464935,516,794.919449743,5.81360160118,28339.05301618576,0.00688546,216.781761995,53.78439283370972,558.494375717,0.0,0.258975449933
392.812484965,1.0812969207763672,74.0481,0.495303422855,331.798326828,0.12816834449768066,-218.598,216.385,0.495381203612,116.388022313,48,216.485686983,0.0189295063193,216.404,2.94378e+10,-218.547,24.1055,9.502115249633789,0.999063,0.0515137,517,880.309436329,5.84216272527,28392.994284152985,0.00718781,216.495059723,53.8209011554718,542.76826739,0.0,0.495381203612
318.956699498,1.0752673149108887,74.6683,0.205542808965,331.911349695,0.13104629516601562,-216.568,215.589,0.205437420606,110.304621892,49,215.692906863,-6.94735351216,215.613,2.94495e+10,-216.496,24.1059,9.59681749343872,0.999086,0.0723419,518,800.127878724,5.87240206871,28447.497706651688,0.00176598,215.703316802,54.37925457954407,540.221525084,0.0,0.205437420606
354.753206867,1.0763754844665527,76.5976,0.234974912934,340.082853482,0.1313934326171875,-215.695,214.927,0.235003372566,131.934474476,46,215.045670987,-4.01081171628,214.968,2.94651e+10,-215.659,24.1065,9.681642770767212,0.999118,0.0356598,519,860.213177935,5.946843081,28501.87920331955,0.00496405,215.062024107,54.261029958724976,567.896057522,0.0,0.235003372566
285.475396844,1.0882079601287842,78.4696,0.687252063081,329.429748078,0.13035321235656738,-218.163,214.762,0.686942479288,121.852148413,50,214.877587529,0.428385130729,214.838,2.94454e+10,-218.098,24.1058,9.70607328414917,0.999079,0.0644836,520,890.611315038,5.97113458422,28555.999177455902,0.00992875,214.914095309,53.99756050109863,535.141070367,0.0,0.686942479288
396.398119577,1.0828545093536377,77.0418,0.427153332967,330.68870212,0.13650274276733398,-213.715,214.605,0.427219755399,119.70355258,49,214.717065366,-0.14379206097,214.713,2.94521e+10,-213.633,24.106,9.771156072616577,0.999092,0.0820007,521,1089.97252165,5.99512901205,28610.54854273796,0.00879429,214.772676513,54.42976427078247,539.104586105,0.0,0.427219755399
374.589240032,1.048424243927002,78.2847,0.1456196728,334.305258468,0.13197636604309082,-220.207,214.491,0.145629919237,128.053407667,49,214.593493004,-39.9731831609,214.637,2.94832e+10,-220.177,24.1071,9.56464409828186,0.999154,0.0298157,522,1036.11497931,6.02788776754,28664.348643541336,0.00418616,214.672036194,53.67824673652649,548.492991752,0.0,0.145629919237
363.787506047,1.0579664707183838,79.7669,0.611433289271,339.824392179,0.13286876678466797,-215.593,214.925,0.611331241819,115.446934229,47,215.018270533,0.254352681059,215.087,2.94837e+10,-215.52,24.1071,9.806619644165039,0.999155,0.0727844,523,895.435982908,6.02986133355,28718.754211187363,0.00979766,215.107037726,54.289101362228394,565.234775913,0.0,0.611331241819
383.362870362,1.0318257808685303,77.0988,0.603111528852,349.888109642,0.13504314422607422,-219.001,215.228,0.603469343215,109.459776942,45,215.307677722,0.319482384264,215.424,2.94789e+10,-218.931,24.1069,9.5655837059021,0.999145,0.0705719,524,927.034616671,5.96371270108,28772.544120311737,0.00995867,215.419359751,53.671483755111694,589.111190439,0.0,0.603469343215
372.785341143,1.0523102283477783,75.4153,0.617837271028,344.75770666,0.1287236213684082,-220.628,216.133,0.61800705989,123.845117098,46,216.206256121,0.349743890854,216.348,2.9516e+10,-220.565,24.1082,9.589205026626587,0.999218,0.0629578,525,933.173246591,5.89852297794,28827.079182863235,0.00946508,216.330736545,54.418638706207275,580.276826871,0.0,0.61800705989
353.553273176,1.0631134510040283,76.1325,0.542762347288,337.575399971,0.13427257537841797,-222.043,216.582,0.542750591388,151.314682304,47,216.648227881,-0.0516264459041,216.812,2.95227e+10,-221.983,24.1084,9.681682586669922,0.999231,0.0600128,526,1165.85602531,5.89416159806,28881.719907045364,0.00928308,216.78235854,54.52673077583313,565.886089713,0.0,0.542750591388
259.744533957,1.07627272605896,73.2338,0.526976406802,348.825620542,0.13451218605041504,-226.681,217.603,0.527048888292,134.643991575,45,217.662839299,-0.223813932128,217.826,2.94961e+10,-226.624,24.1075,9.71745228767395,0.999178,0.0574799,527,875.632022235,5.78922038992,28936.158457517624,0.00791204,217.792039185,54.32312726974487,592.327101213,0.0,0.527048888292
288.044735626,1.0490453243255615,72.5085,0.635395266381,335.49969488,0.13192105293273926,-222.29,218.193,0.635220016787,119.079259909,48,218.248271063,0.327472792711,218.435,2.94876e+10,-222.221,24.1072,9.657503366470337,0.999161,0.0693054,528,945.167885749,5.73004460241,28990.394421815872,0.00913161,218.392654695,54.116114377975464,550.845965019,0.0,0.635220016787
326.456845867,1.044520616531372,72.5005,0.524950732533,345.108116361,0.12931489944458008,-222.057,218.889,0.525058976801,143.870324108,46,218.93889145,0.120629715757,219.12,2.95241e+10,-221.95,24.1085,9.732006549835205,0.999234,0.106964,529,1013.88884374,5.74297381672,29044.888214588165,0.0092066,219.073782907,54.37481880187988,583.823394466,0.0,0.525058976801
326.217406796,1.0799591541290283,71.0432,0.332924093428,346.812846649,0.13321805000305176,-222.475,219.09,0.332984719171,131.318595556,46,219.13815455,-2.03715010734,219.312,2.95058e+10,-222.401,24.1079,9.88659119606018,0.999197,0.0738068,530,936.312037142,5.70240129421,29099.632835626602,0.00570521,219.264684792,54.62093949317932,585.672764777,0.0,0.332984719171
339.436817403,1.0514500141143799,71.8098,0.537399521506,344.278770708,0.12992358207702637,-224.743,219.713,0.537412308954,130.38465819,46,219.76117058,-0.108795010178,219.928,2.94793e+10,-224.683,24.107,9.720351934432983,0.999145,0.0606384,531,1012.02056116,5.72857305474,29154.311094999313,0.00933347,219.887050694,54.557958126068115,577.51627523,0.0,0.537412308954
414.947338864,1.0309178829193115,71.4659,0.166603757786,345.406032057,0.12879562377929688,-220.307,219.783,0.166599580911,114.314716944,46,219.831691401,-30.7550084274,219.982,2.94603e+10,-220.258,24.1063,9.693322658538818,0.999106,0.0492096,532,833.721500199,5.68067412667,29207.996119976044,0.00942362,219.946619169,53.565635204315186,579.95893842,0.0,0.166599580911
337.899619467,1.085204839706421,70.2361,0.202198737017,350.914552407,0.13181710243225098,-224.326,220.129,0.202213322952,136.392600668,45,220.171839685,-10.9438430836,220.323,2.94216e+10,-224.261,24.105,9.86873459815979,0.99903,0.0652161,533,893.327128123,5.67983550854,29262.819227933884,0.00825771,220.283957385,54.705965518951416,598.592826547,0.0,0.202213322952
281.669425522,1.0760002136230469,72.0309,0.474390287733,345.333543674,0.13313698768615723,-224.576,220.263,0.474445896682,128.018635231,46,220.311037233,-0.39833625214,220.445,2.94043e+10,-224.512,24.1044,9.772003173828125,0.998996,0.0642395,534,934.718344643,5.72473643125,29317.1282684803,0.00855937,220.412892562,54.19223237037659,581.098517856,0.0,0.474445896682
268.981934583,1.072422742843628,71.4812,0.545504320341,340.544610989,0.13091754913330078,-224.199,220.414,0.545675509469,167.104498776,46,220.464239794,-0.15732038043,220.592,2.94805e+10,-224.137,24.107,9.746778964996338,0.999148,0.0626678,535,1237.7539703,5.73375311627,29371.803847551346,0.00950568,220.563419793,54.558886766433716,575.610961971,0.0,0.545675509469
296.429702853,1.0552787780761719,74.6169,0.329367597981,332.926981808,0.13210344314575195,-223.359,220.683,0.329477288493,122.120582305,49,220.734461109,-2.53001133325,220.852,2.9468e+10,-223.311,24.1066,9.721904516220093,0.999123,0.0478821,536,870.150525646,5.79956317783,29426.03920507431,0.00982031,220.82513116,54.11819005012512,544.232567268,0.0,0.329477288493
368.833419298,1.0384716987609863,73.1486,0.612407703187,345.88603933,0.1442265510559082,-226.068,220.894,0.612454722717,111.797836686,46,220.949788909,0.386379780678,221.056,2.94424e+10,-225.994,24.1057,9.59981393814087,0.999073,0.0743561,537,906.290889248,5.78767255418,29480.62213253975,0.00984973,221.037133651,54.46653652191162,579.607903167,0.0,0.612454722717
332.980460828,1.0538296699523926,74.6471,0.642951512694,351.459491817,0.13362407684326172,-231.861,220.839,0.642977488663,140.401821325,45,220.891060891,0.355649826982,221.003,2.94989e+10,-231.801,24.1076,9.719232320785522,0.999185,0.0602112,538,919.879378472,5.85070292362,29535.40935063362,0.00980726,220.981992076,54.672754764556885,600.358559193,0.0,0.642977488663
375.255713259,1.0633785724639893,73.7068,0.585812116951,350.076808123,0.13257694244384766,-228.802,220.428,0.585735061832,128.109075683,45,220.479515013,0.14735138302,220.59,2.95431e+10,-228.74,24.1091,9.695387125015259,0.999274,0.0623474,539,877.158386574,5.83360436952,29589.609636068344,0.00684965,220.566616734,54.08266878128052,594.136495276,0.0,0.585735061832
322.18530813,1.0273332595825195,74.5717,0.322853334637,343.046652283,0.13318490982055664,-224.309,220.637,0.322794670538,120.685613204,47,220.694599858,-1.95220785307,220.794,2.95683e+10,-224.253,24.11,9.76889944076538,0.999324,0.0567322,540,978.478344903,5.82844545844,29644.109411001205,0.00563856,220.778054374,54.38164234161377,572.256282324,0.0,0.322794670538
292.56612389,1.0173931121826172,74.2642,0.23944337502,356.478007368,0.1296558380126953,-226.68,220.341,0.239396795212,154.874829394,43,220.396970338,-17.642436667,220.497,2.9558e+10,-226.63,24.1096,9.679501056671143,0.999304,0.0503082,541,949.860123797,5.84883807918,29698.642597436905,0.00782826,220.483585993,54.41449975967407,622.206924217,0.0,0.239396795212
372.33088467,1.014986276626587,74.011,0.49887040071,348.281019957,0.12978553771972656,-227.03,219.861,0.498899183967,145.59540638,45,219.915828945,-0.215495553601,220.021,2.95134e+10,-226.973,24.1081,9.515201330184937,0.999215,0.0563965,542,936.203564633,5.84302803499,29753.19312977791,0.00969954,219.999499713,54.434396743774414,593.186406072,0.0,0.498899183967
396.457227554,1.0725679397583008,73.1917,0.655461353099,350.173263489,0.1359996795654297,-226.812,220.031,0.655500254916,116.508698839,46,220.089161666,0.373328841381,220.18,2.94548e+10,-226.764,24.1061,10.035749912261963,0.999098,0.0482941,543,899.521446817,5.78405155278,29808.441261053085,0.0069203,220.17236558,55.13682317733765,591.784736937,0.0,0.655500254916
393.611103442,1.0799095630645752,73.4258,0.584590136165,352.506742981,0.13184213638305664,-227.173,219.944,0.58479176119,155.005024041,44,220.002348062,0.202773578287,220.1,2.94325e+10,-227.112,24.1054,10.317193746566772,0.999054,0.0605774,544,989.166162916,5.78858733803,29864.292902708054,0.00929678,220.088844472,55.73755693435669,608.651355376,0.0,0.58479176119
345.914391771,1.0505414009094238,72.7499,0.438424151204,349.74492024,0.13353824615478516,-226.093,219.91,0.438492740685,141.404123334,45,219.967673033,-0.695122973758,220.061,2.94155e+10,-226.038,24.1048,9.89316725730896,0.99902,0.0544891,545,1034.70541591,5.77232827141,29920.0042450428,0.00950767,220.05243297,55.59199070930481,597.879212671,0.0,0.438492740685
403.243857901,1.0626838207244873,72.4001,0.631847205801,342.313494646,0.1317300796508789,-229.169,219.861,0.631953625142,137.949294525,47,219.921395986,0.177149129051,220.005,2.93737e+10,-229.107,24.1034,10.008995532989502,0.998938,0.0619507,546,1147.67849923,5.78182048642,29974.900040864944,0.00963895,220.000909817,54.77859544754028,572.99885002,0.0,0.631953625142
337.123930724,1.0574424266815186,73.1565,0.583698642456,350.673021038,0.13185834884643555,-228.991,220.127,0.583673397515,169.633758194,44,220.188905303,-0.870748597956,220.259,2.937e+10,-228.928,24.1032,9.91974401473999,0.99893,0.0624237,547,1120.66603433,5.81514959172,30029.74105000496,0.00974712,220.256240399,54.72297644615173,607.197309259,0.0,0.583673397515
219.812997947,1.0404903888702393,72.6247,0.645339399322,354.415483654,0.13097858428955078,-231.464,219.998,0.645246076587,137.821506511,45,220.059322488,0.0537635893247,220.136,2.93489e+10,-231.403,24.1025,9.673685789108276,0.998888,0.0613403,548,898.343124599,5.80623380372,30085.028099775314,0.00941766,220.129098607,55.16464447975159,607.970668666,0.0,0.645246076587
277.6299049,1.050830364227295,73.0485,0.43951962723,347.449609906,0.13036537170410156,-232.246,220.03,0.439589187197,139.157741778,46,220.099441256,-0.265157390891,220.165,2.93288e+10,-232.201,24.1018,9.725367069244385,0.998848,0.0451813,549,1054.84092932,5.78526477108,30140.39191007614,0.00675891,220.17220786,55.245891094207764,589.358232499,0.0,0.439589187197
297.969220736,1.0639002323150635,75.188,0.668665399612,341.591682002,0.132368803024292,-225.016,220.314,0.66849765528,112.109755275,48,220.375055855,0.426244369279,220.45,2.93145e+10,-224.943,24.1013,10.035465002059937,0.998819,0.0722656,550,820.087876521,5.8520505349,30194.938836336136,0.00950218,220.451176756,54.427687883377075,568.076097074,0.0,0.66849765528
371.359595776,1.026437759399414,73.1696,0.318037241915,346.579004923,0.13090014457702637,-222.975,219.695,0.317924488397,128.213459946,46,219.757875822,-1.62054442052,219.828,2.9309e+10,-222.924,24.1012,9.653264284133911,0.998808,0.0509338,551,880.744433516,5.79925469304,30249.458230495453,0.00944258,219.827575656,54.396621227264404,584.752255609,0.0,0.317924488397
260.551180823,1.0358281135559082,72.0943,0.468740234237,345.940856831,0.13019537925720215,-227.211,219.639,0.468808232016,166.522197331,45,219.705904344,-0.155898681948,219.773,2.92895e+10,-227.14,24.1005,9.534418106079102,0.998769,0.0703735,552,1059.93004974,5.79009826202,30303.657084941864,0.00905201,219.779306788,54.07870864868164,594.81544503,0.0,0.468808232016
406.858978964,1.0773935317993164,71.3863,0.613696552575,350.570782081,0.13344931602478027,-229.817,219.353,0.613517388601,113.76875537,45,219.413387321,0.270073057872,219.479,2.92979e+10,-229.749,24.1008,10.035926818847656,0.998786,0.0684357,553,905.414003086,5.72586747664,30359.246019601822,0.00993235,219.480929867,55.47344970703125,595.892183324,0.0,0.613517388601
345.605289199,1.0477633476257324,70.6015,0.526520703044,342.435526172,0.1324162483215332,-227.094,219.121,0.526541341122,122.308575614,47,219.180849592,-0.0186576346074,219.243,2.92854e+10,-227.02,24.1004,9.790906190872192,0.998761,0.0748138,554,871.961178567,5.71949675017,30413.10746717453,0.00983874,219.246755336,53.7481210231781,572.056976695,0.0,0.526541341122
371.928427249,1.0690832138061523,71.2864,0.0963207458226,344.709511374,0.1316831111907959,-224.617,218.976,0.0963257951104,124.177986641,47,219.037846564,-390.27511947,219.034,2.92904e+10,-224.596,24.1005,10.034255504608154,0.99877,0.0206604,555,894.846113112,5.73379394425,30467.637596845627,0.000762516,219.063601767,54.412222385406494,575.918600701,0.0,0.0963257951104
371.430496125,1.0603830814361572,72.7076,0.598239258578,348.278453692,0.13062715530395508,-230.384,219.477,0.598448375757,191.494614365,45,219.536666345,-0.0129498221085,219.503,2.92957e+10,-230.315,24.1007,9.912768840789795,0.998781,0.0695496,556,1198.48466964,5.77635742714,30521.471232414246,0.00974075,219.546458801,53.71703100204468,605.415794734,0.0,0.598448375757
405.995949191,1.0843632221221924,70.8715,0.410454717537,356.32258664,0.13232755661010742,-234.399,219.252,0.410563652542,125.940106545,44,219.312847405,-1.52502643401,219.272,2.93132e+10,-234.353,24.1013,9.97635793685913,0.998816,0.0466614,557,993.879495635,5.74680742399,30575.53237056732,0.0054525,219.320760795,53.946757316589355,611.883107842,0.0,0.410563652542
358.800690009,1.0570032596588135,72.6429,0.103825016667,354.489740435,0.12894940376281738,-231.345,219.358,0.103831587557,124.571186678,44,219.431183925,-416.631887493,219.377,2.93177e+10,-231.308,24.1015,9.762115955352783,0.998825,0.0373535,558,915.975527681,5.81517542898,30629.585601091385,0.00713756,219.439386908,53.93500304222107,607.70627222,0.0,0.103831587557
349.31923084,1.0765655040740967,74.7837,0.470300824112,351.389214192,0.13327598571777344,-228.214,219.319,0.470548130145,106.960767658,45,219.403389872,-0.241322618248,219.334,2.92935e+10,-228.13,24.1006,9.859882593154907,0.998776,0.0840454,559,899.32136042,5.87263849081,30683.837515115738,0.00862237,219.407464971,54.13537359237671,593.890588114,0.0,0.470548130145
361.011658539,1.0565907955169678,72.8658,0.348702593809,352.089000863,0.1322925090789795,-227.847,219.842,0.348720600987,110.340843962,45,219.932434007,-0.668478382757,219.857,2.93255e+10,-227.791,24.1017,9.946753740310669,0.998841,0.0561371,560,941.878844956,5.82620879675,30738.643268585205,0.0073771,219.937443742,54.68942666053772,599.26484831,0.0,0.348720600987
334.7332034,1.0619359016418457,75.4359,0.119641612642,357.228385457,0.13351988792419434,-229.998,219.204,0.119668709544,133.094109011,43,219.302531369,-82.1123494869,219.225,2.9345e+10,-229.943,24.1024,10.13414192199707,0.998881,0.0553284,561,1042.59634103,5.90462759949,30793.28519487381,0.00786134,219.309336901,54.52557945251465,619.602000269,0.0,0.119668709544
358.629056348,1.0376787185668945,74.2542,0.419518499057,358.764999023,0.12772250175476074,-233.467,219.052,0.41964880677,129.637191629,43,219.157968626,-0.664863948377,219.081,2.93088e+10,-233.418,24.1012,9.7958664894104,0.998808,0.0494995,562,889.385535452,5.86747093263,30848.26412129402,0.00505717,219.169528924,54.86152625083923,621.918649478,0.0,0.41964880677
256.964202566,1.0505292415618896,75.2738,0.281825320003,354.404291303,0.13134455680847168,-231.321,218.864,0.28186269571,121.640332643,45,218.977112324,-1.38606866766,218.9,2.92841e+10,-231.29,24.1003,9.789219856262207,0.998758,0.0314331,563,889.321354266,5.90423852281,30902.678616046906,0.00457088,218.99237589,54.2967631816864,608.154569986,0.0,0.28186269571
276.080481436,1.0631687641143799,75.4951,0.5190217003,347.174141305,0.13251543045043945,-225.31,218.475,0.519148115996,146.795963172,45,218.584138038,-0.331228875931,218.517,2.92917e+10,-225.251,24.1006,9.918004035949707,0.998774,0.059845,564,946.504243555,5.90905919479,30957.401980400085,0.00829746,218.599221835,54.604254484176636,592.398834552,0.0,0.519148115996
426.083581265,1.0279340744018555,75.1398,0.49517314361,359.327531689,0.12942242622375488,-233.575,218.117,0.495041932977,105.392738263,44,218.224448698,-0.143936023845,218.156,2.92992e+10,-233.5,24.1008,9.596235513687134,0.998788,0.0752411,565,938.023956595,5.90761602553,31011.488453388214,0.00963058,218.242952854,53.96926546096802,617.575111784,0.0,0.495041932977
358.41666233,1.0638103485107422,74.2823,0.649883096932,361.823340739,0.12995600700378418,-229.09,218.753,0.649878013076,154.612774988,42,218.852909613,0.433589562106,218.795,2.93207e+10,-229.024,24.1016,9.892595052719116,0.998832,0.0657501,566,1056.30852385,5.88191364663,31065.847194194794,0.00968429,218.870766362,54.23783826828003,638.574282026,0.0,0.649878013076
387.914602376,1.0710797309875488,76.6913,0.620470110497,354.696466501,0.13422632217407227,-233.379,218.885,0.620365325367,129.85750119,45,218.982768046,0.506068497923,218.922,2.93146e+10,-233.312,24.1014,9.81988000869751,0.99882,0.0670319,567,1032.77513927,5.95453246668,31120.348063468933,0.00979227,218.998528575,54.38063073158264,609.504941075,0.0,0.620365325367
326.163826602,1.0727059841156006,76.5393,0.445956819957,348.107016428,0.13615131378173828,-232.445,219.154,0.44606156914,123.32643767,45,219.244482633,-0.467937127701,219.192,2.9317e+10,-232.394,24.1014,9.946514129638672,0.998825,0.0515442,568,865.045116367,5.92840300642,31175.026750802994,0.00626645,219.259005841,54.553439140319824,593.014599539,0.0,0.44606156914
346.770574178,1.0837700366973877,75.2783,0.297901424138,353.439322864,0.13315391540527344,-234.79,219.752,0.297985232729,136.407724294,45,219.841255757,-2.824860654,219.789,2.92949e+10,-234.742,24.1007,9.939750671386719,0.99878,0.0481873,569,981.861674609,5.88780191527,31229.39503645897,0.00783782,219.85677479,54.24960708618164,608.03670625,0.0,0.297985232729
257.2462481,1.0769433975219727,73.8527,0.192572005463,345.790820981,0.13295364379882812,-232.652,219.659,0.192643192338,159.559887036,46,219.742855047,-17.5207669844,219.694,2.93257e+10,-232.595,24.1017,10.102837562561035,0.998842,0.057663,570,1136.45803518,5.85351612042,31284.836130142212,0.0082087,219.758792466,55.321699142456055,591.44597136,0.0,0.192643192338
