ExplainedVariance,AverageY,Perplexity,LossAfter,ItrTime,AverageAbsQ,ProcessExecTime,AverageAbsQYDiff,EnvExecTime,StdReturn,AveragePolicyStd,MaxReturn,PolicyExecTime,dLoss,MeanKL,MeanKLBefore,AbsLearnSignal,AbsLearnSignalOld,Iteration,LossBefore,AverageAbsY,AverageDiscountedReturn,AverageQLoss,Entropy,AbsLearnSignalNew,AverageQ,NumTrajs,AverageReturn,MinReturn,Time
0.355552205625,185.034661667,2.95842e+10,-171.89,55.42192339897156,185.569,0.13525748252868652,6.57800152886,9.564058780670166,87.7007058527,0.999349,690.451286543,1.0865099430084229,0.132751,0.00999361,0.0,0.641787402368,0.641987016066,259,-171.758,185.361085221,232.978338709,86.7882,24.1105,0.641787402368,185.025,73,328.426142927,185.778254554,14338.201454877853
0.556282789861,185.600190333,2.95287e+10,-170.745,55.534650802612305,186.144,0.13605499267578125,6.60460636168,9.71583867073059,116.641408959,0.999238,902.109870775,1.0900540351867676,0.132889,0.00989028,0.0,0.718724758339,0.718323794345,260,-170.612,185.945416688,239.166589979,97.8511,24.1086,0.718724758339,185.59,71,343.929170544,178.268787367,14393.868903398514
-1.49140371454,186.590917295,2.95359e+10,-175.509,55.29845094680786,187.143,0.1347048282623291,6.56968871871,9.62556505203247,112.493946769,0.999252,772.958277304,1.0802836418151855,0.117828,0.00686917,0.0,0.315412203955,0.31530790994,261,-175.391,186.939977203,253.273848965,93.0947,24.1089,0.315412203955,186.579,67,370.473216674,195.578218925,14449.295574903488
0.313998130442,187.53039937,2.95548e+10,-172.305,55.25132942199707,188.15,0.13407588005065918,6.72217159349,9.686430931091309,89.4102448604,0.999289,605.838424422,1.0949552059173584,0.123276,0.00998263,0.0,0.618137237738,0.617289015495,262,-172.181,187.946765802,238.179825191,125.302,24.1095,0.618137237738,187.525,74,335.422518148,149.377246037,14504.677386760712
0.670044331378,187.825522502,2.94879e+10,-171.03,55.412726402282715,188.438,0.13591909408569336,6.80343205614,9.84901762008667,92.7517373009,0.999156,574.217568246,1.0916187763214111,0.110748,0.00640937,0.0,0.661195533173,0.660990393606,263,-170.92,188.247104394,240.672458182,129.508,24.1072,0.661195533173,187.815,74,340.342480179,167.627999545,14560.222607851028
0.694041316885,189.062326856,2.94786e+10,-176.766,55.533671855926514,189.698,0.13527798652648926,6.99643320158,9.60596489906311,87.9127739971,0.999138,613.458675703,1.0782570838928223,0.106506,0.00643476,0.0,0.68351768998,0.682930303264,264,-176.659,189.448829305,242.592915536,166.418,24.1069,0.68351768998,189.063,72,344.018754847,170.570456629,14615.887212753296
0.48314479715,189.322417792,2.94683e+10,-171.557,55.24965190887451,189.959,0.13346314430236816,6.82889712228,9.671126365661621,93.7236471463,0.999118,711.152313594,1.08632493019104,0.132904,0.00994437,0.0,0.618441871279,0.618233743563,265,-171.424,189.742785198,236.841064709,95.139,24.1066,0.618441871279,189.317,76,331.943285347,172.433592365,14671.263890266418
0.463276675457,189.696202249,2.94523e+10,-172.882,55.295929193496704,190.308,0.13416099548339844,6.85280093302,9.730978012084961,89.0328000213,0.999086,596.74393753,1.0953576564788818,0.14798,0.00994664,0.0,0.642930294553,0.64276574688,266,-172.734,190.095763527,239.522341658,101.039,24.106,0.642930294553,189.686,74,337.053882708,178.388081999,14726.691729545593
0.627665791716,190.451247347,2.94258e+10,-178.98,54.399330377578735,191.068,0.1348578929901123,6.96423324404,9.615509271621704,87.6948325233,0.999033,622.271042687,1.0743141174316406,0.141525,0.00994696,0.0,0.624691783557,0.624467103086,267,-178.839,190.863825738,251.838909647,104.661,24.1051,0.624691783557,190.447,70,360.723784218,226.002395876,14781.220408916473
0.63468520322,190.747735079,2.94379e+10,-182.663,54.61839985847473,191.394,0.13399958610534668,7.23936718662,9.63995909690857,81.9493386548,0.999057,637.746096275,1.07759690284729,0.220886,0.00998761,0.0,0.662154140482,0.66164396483,268,-182.442,191.253161732,241.562662861,652.752,24.1055,0.662154140482,190.748,74,339.897116792,191.394218883,14835.973132133484
0.20551934791,192.386365596,2.9441e+10,-180.03,55.174840688705444,192.978,0.13457560539245605,7.10207622746,9.752332925796509,88.100134282,0.999063,583.520100821,1.0947248935699463,0.161575,0.00994909,0.0,0.473733117319,0.4726133166,269,-179.869,192.800073986,245.223506958,99.9669,24.1057,0.473733117319,192.371,72,348.250855208,204.136317253,14891.277209043503
0.771435027075,193.34558631,2.94208e+10,-176.352,55.17405366897583,193.916,0.13705921173095703,7.29199254951,9.790679454803467,64.8087077741,0.999023,496.090185122,1.0954153537750244,0.159317,0.00989469,0.0,0.722107339505,0.722611269047,270,-176.193,193.74056507,242.269269169,121.404,24.105,0.722107339505,193.335,75,338.010588546,182.632242831,14946.582304477692
0.225250175329,194.34049566,2.93928e+10,-182.892,54.31051564216614,194.933,0.1338057518005371,7.49501163025,9.792157649993896,91.2321787627,0.998966,700.252082558,1.0907278060913086,0.169495,0.00993859,0.0,0.493727154452,0.493001912136,271,-182.723,194.814366633,249.220310666,723.883,24.104,0.493727154452,194.336,72,355.373133371,221.56520091,15001.024154663086
0.759886728894,195.802024162,2.93642e+10,-180.767,54.208409786224365,196.344,0.13419771194458008,7.39828483429,9.574835777282715,72.1506265508,0.998909,599.914370609,1.0814299583435059,0.162231,0.0099807,0.0,0.744640908517,0.743955871353,272,-180.604,196.17333715,252.376259543,116.131,24.103,0.744640908517,195.791,71,357.968268019,228.716469828,15055.362222671509
0.617195064158,196.564183403,2.93799e+10,-181.565,55.04696321487427,197.154,0.13524532318115234,7.71774201626,9.92348313331604,84.3450428683,0.998941,662.925917424,1.1196236610412598,0.182571,0.00999254,0.0,0.659817944552,0.659212883377,273,-181.382,197.060212586,250.265088101,869.349,24.1036,0.659817944552,196.562,71,356.921102443,206.116953637,15110.538955688477
0.77229978309,197.591704798,2.9341e+10,-184.884,55.652931213378906,198.14,0.13637948036193848,7.67194466786,10.048176050186157,78.929937639,0.998863,594.758921359,1.1233508586883545,0.165054,0.00966076,0.0,0.680539730677,0.680453963585,274,-184.719,197.994079609,263.887827095,142.443,24.1023,0.680539730677,197.58,67,382.775574858,222.994149507,15166.318637609482
0.744368948902,198.80070562,2.93442e+10,-185.88,55.22157073020935,199.365,0.138458251953125,7.75122243254,10.169586896896362,73.3990279808,0.998869,571.088299884,1.1447627544403076,0.171539,0.00999571,0.0,0.672656023339,0.673072170634,275,-185.708,199.197569641,257.633239547,120.772,24.1024,0.672656023339,198.794,69,369.229073891,242.919991232,15221.667264938354
0.799041111346,199.545310172,2.93735e+10,-195.669,55.03429079055786,200.085,0.13141512870788574,7.94448378823,9.688608884811401,90.5570827951,0.998927,628.94679418,1.1031944751739502,0.166626,0.00997095,0.0,0.71446292518,0.713887198444,276,-195.502,199.955466919,269.54833589,140.677,24.1034,0.71446292518,199.543,65,396.329456253,268.104407136,15276.821193933487
0.554425571082,201.445956435,2.93849e+10,-197.599,54.97847008705139,202.026,0.13300108909606934,8.49665606035,9.734198808670044,80.2463847325,0.99895,656.756939021,1.1052272319793701,0.188568,0.00988921,0.0,0.586041379513,0.585485867318,277,-197.41,201.941690637,264.485956375,1356.58,24.1037,0.586041379513,201.43,66,384.267116782,262.988009995,15331.92569732666
0.409366818161,204.884541753,2.94073e+10,-205.62,54.86434245109558,205.36,0.1387946605682373,8.41941861248,9.906975746154785,77.8739947237,0.998996,675.527626894,1.1222727298736572,0.180344,0.00994894,0.0,0.604218348727,0.602045499888,278,-205.44,205.231326086,269.377721456,175.106,24.1045,0.604218348727,204.877,66,393.200150302,246.284010102,15386.915046930313
0.718385736792,206.821326778,2.93754e+10,-204.377,54.840784788131714,207.25,0.13375282287597656,8.46120175572,9.557948350906372,80.6595505787,0.998931,579.918121921,1.0782890319824219,0.155807,0.00639974,0.0,0.680277816342,0.680107581716,279,-204.221,207.106963224,270.862204865,141.641,24.1034,0.680277816342,206.814,64,397.984016103,248.108095992,15441.87966299057
0.45533606047,208.101618672,2.93809e+10,-211.972,55.061514377593994,208.549,0.1313621997833252,8.61119148779,9.488586902618408,63.8576487477,0.998943,550.155006596,1.0831811428070068,0.188522,0.0099871,0.0,0.616419919883,0.616139862807,280,-211.784,208.398930024,268.732119839,141.004,24.1036,0.616419919883,208.094,65,391.912712505,255.050224018,15497.074192523956
0.0106179447259,209.055148419,2.93398e+10,-211.986,54.998323917388916,209.533,0.13249421119689941,8.95365248411,9.702696800231934,104.464255816,0.99886,870.92278908,1.1002826690673828,0.184219,0.00995054,0.0,0.47361306696,0.471963492082,281,-211.802,209.346388597,270.865062388,447.383,24.1022,0.47361306696,209.019,63,403.607119769,209.421374074,15552.192829608917
0.497587451728,211.456516046,2.93209e+10,-211.141,54.88025689125061,211.949,0.1306002140045166,9.80312864874,9.664316892623901,76.2300294866,0.998823,610.280587984,1.0881221294403076,0.182068,0.00999598,0.0,0.552750708317,0.551237771475,282,-210.959,212.000895873,270.796540019,2708.96,24.1016,0.552750708317,211.465,64,398.623081617,268.20247105,15607.193217992783
0.40141850721,214.865982891,2.9253e+10,-214.877,55.03882384300232,215.219,0.13140463829040527,9.21486379998,9.685672760009766,71.762408741,0.998686,621.532172965,1.0713505744934082,0.189682,0.00988533,0.0,0.57635448547,0.57495517462,283,-214.687,215.082951443,274.460063348,184.886,24.0992,0.57635448547,214.855,62,407.409687467,291.032883943,15662.35580778122
0.719354768275,215.575818751,2.92792e+10,-222.768,54.82619571685791,215.953,0.12856435775756836,9.18368804889,9.57437014579773,90.7074186001,0.99874,770.263969237,1.068265438079834,0.185532,0.00995611,0.0,0.710775401131,0.710470525986,284,-222.583,215.798380709,276.701642141,163.617,24.1001,0.710775401131,215.569,60,416.397952524,252.087957392,15717.302716970444
0.58842912561,216.351116426,2.92837e+10,-222.719,55.84417533874512,216.695,0.12971067428588867,9.25119968936,9.681546449661255,91.0981732358,0.998748,872.441525453,1.0807185173034668,0.168259,0.00997911,0.0,0.609137168852,0.608126836145,285,-222.551,216.540908528,281.500689205,168.019,24.1003,0.609137168852,216.341,59,427.371872337,222.664185087,15773.269005298615
0.546982602141,217.45935211,2.92533e+10,-232.443,55.11893010139465,217.811,0.12716221809387207,9.32343415762,9.477184772491455,90.6252839233,0.998687,735.559716571,1.036543607711792,0.169891,0.00999811,0.0,0.663864212064,0.662759563749,286,-232.273,217.674086494,279.027790545,175.055,24.0993,0.663864212064,217.446,60,421.818899852,270.156395263,15828.51084780693
0.0206574203108,219.938287039,2.92542e+10,-241.931,55.132644176483154,220.267,0.1278533935546875,9.62905214938,9.610413074493408,83.7091041412,0.998689,759.131771101,1.0493576526641846,0.212952,0.00997526,0.0,0.520891887046,0.520441205014,287,-241.718,220.220121197,278.95859166,1231.38,24.0993,0.520891887046,219.934,59,421.67443346,292.536634504,15883.775338411331
0.590257185974,222.581673489,2.92653e+10,-238.908,55.1930193901062,222.955,0.1302776336669922,9.64869085923,9.69120192527771,102.988153282,0.998711,752.866273122,1.0567030906677246,0.188293,0.00998622,0.0,0.715361091588,0.715200488827,288,-238.72,222.886590119,272.307484875,1195.96,24.0997,0.715361091588,222.574,61,409.476519329,251.600287135,15939.089118480682
0.538006184982,224.590298888,2.92668e+10,-235.633,54.96950674057007,224.983,0.12597346305847168,9.41754162449,9.514891624450684,124.809330466,0.998714,993.108481646,1.0440411567687988,0.176636,0.00998294,0.0,0.675591228153,0.675031046541,289,-235.456,224.825008775,276.918126653,182.582,24.0997,0.675591228153,224.578,59,423.432693477,272.398755213,15994.188793897629
0.465144811185,225.144048305,2.92851e+10,-230.836,54.489925384521484,225.559,0.12223339080810547,9.41071876023,9.266868114471436,74.335534461,0.99875,701.697381021,1.0287222862243652,0.177078,0.00999512,0.0,0.721000654302,0.720820340541,290,-230.659,225.378471969,269.710326411,180.33,24.1003,0.721000654302,225.128,63,399.170496801,243.047877648,16048.811764240265
0.333326171697,225.565659212,2.93155e+10,-238.232,54.471264362335205,226.015,0.12161946296691895,9.42517879016,9.207464694976807,79.3068512975,0.998811,666.178920118,1.0319337844848633,0.169968,0.00994357,0.0,0.550001017299,0.548991780951,291,-238.062,225.826174613,272.260774849,180.195,24.1014,0.550001017299,225.551,62,405.972412011,278.92652287,16103.407528877258
0.754676096552,225.536211177,2.93284e+10,-233.969,54.87733435630798,226.045,0.12306952476501465,9.4213638552,9.355250597000122,81.2050181547,0.998837,591.646149976,1.0410184860229492,0.139374,0.00640087,0.0,0.738542606105,0.737787285931,292,-233.83,225.840725714,274.219765971,185.155,24.1018,0.738542606105,225.523,60,411.397946567,250.771827522,16158.411781549454
0.11059826272,226.049026043,2.93267e+10,-234.988,54.829123735427856,226.625,0.12242960929870605,9.39114282658,9.299919366836548,88.1122499514,0.998832,696.391620007,1.0428895950317383,0.174286,0.00998355,0.0,0.53398772742,0.533062652673,293,-234.814,226.380766204,262.850847348,337.488,24.1018,0.53398772742,226.016,64,386.567152573,247.539181553,16213.368269443512
0.624872839264,226.497042532,2.93234e+10,-242.364,55.04269075393677,227.1,0.1271364688873291,9.42132931844,9.532071828842163,97.47185732,0.998826,761.679187907,1.0523591041564941,0.175034,0.00994655,0.0,0.72841809409,0.727491615182,294,-242.189,226.869069323,267.83696968,181.331,24.1017,0.72841809409,226.482,63,398.523614779,238.766158003,16268.537772417068
-3.51330019495,225.968212213,2.9329e+10,-238.754,54.52206063270569,226.578,0.12413930892944336,9.3185935598,9.519604444503784,93.8631590996,0.998837,668.028644181,1.0466053485870361,0.174225,0.00993735,0.0,0.346641399648,0.346720076081,295,-238.58,226.333047144,279.542639006,175.784,24.1018,0.346641399648,225.955,58,426.234283514,272.911575354,16323.187591791153
-15.9973123887,226.899385369,2.93073e+10,-239.35,54.44216299057007,227.529,0.12697744369506836,9.52610576685,9.613287687301636,92.7002234455,0.998794,633.404556172,1.046339750289917,0.196732,0.0070898,0.0,0.177215448587,0.176847215372,296,-239.153,227.259703177,269.569820968,322.143,24.1011,0.177215448587,226.888,61,403.889547458,190.54748953,16377.75462937355
0.482810587495,224.788546125,2.934e+10,-231.338,54.7936737537384,225.561,0.13013434410095215,9.28104126764,9.420234203338623,86.0882479535,0.998859,716.547203035,1.0434308052062988,0.150558,0.00640978,0.0,0.583880309763,0.582209358841,297,-231.187,225.288477493,262.058737529,214.173,24.1022,0.583880309763,224.779,66,383.087909753,233.470480976,16432.67187857628
-0.45058098313,224.959412195,2.93431e+10,-240.929,54.13538837432861,225.683,0.12564516067504883,9.33183165903,9.536067247390747,123.805302758,0.998865,1050.93012517,1.0328123569488525,0.174805,0.00966872,0.0,0.36946699618,0.368692055267,298,-240.754,225.38635006,267.248367439,586.088,24.1023,0.36946699618,224.951,62,401.874521358,238.991466814,16486.92843270302
0.525280388996,224.692275226,2.92836e+10,-235.199,55.131181716918945,225.322,0.13064932823181152,9.06679479404,10.023876667022705,83.5276062535,0.998746,656.070426975,1.112281322479248,0.165268,0.00991275,0.0,0.648725214987,0.647397395722,299,-235.034,225.072094416,265.63034877,234.463,24.1003,0.648725214987,224.679,64,392.610300732,215.578471616,16542.188213825226
0.269170923083,223.495717765,2.93037e+10,-240.149,54.701218128204346,224.203,0.12766003608703613,9.27476115095,9.595895528793335,94.3050347078,0.998787,686.419648587,1.0427379608154297,0.187149,0.00998981,0.0,0.507787740994,0.507368777025,300,-239.961,224.012461364,258.929380537,1092.55,24.101,0.507787740994,223.493,65,379.750254315,232.079167571,16597.01078057289
0.145050405006,222.806844388,2.93011e+10,-252.911,55.02468991279602,223.589,0.1293659210205078,9.48963518979,9.687477827072144,117.367655859,0.998781,838.255640366,1.0564672946929932,0.244415,0.00999559,0.0,0.491072133504,0.491003661139,301,-252.666,223.367284744,265.860459273,1247.82,24.1009,0.491072133504,222.791,62,399.40572854,201.146484726,16652.15998482704
0.4520160359,225.39395906,2.92806e+10,-249.802,54.408118724823,226.179,0.1265869140625,10.0803724967,9.604895114898682,87.0843486772,0.998739,778.19389577,1.0616788864135742,0.232483,0.00994758,0.0,0.678683252855,0.678606853522,302,-249.57,226.157444554,265.924021651,2849.34,24.1002,0.678683252855,225.393,62,394.208431558,244.636499312,16706.697126865387
0.692338157574,227.082345375,2.92672e+10,-253.265,54.87026333808899,227.828,0.1291821002960205,9.58366948536,9.78835916519165,92.8004390186,0.998712,707.937447649,1.0723187923431396,0.182449,0.00996997,0.0,0.71846084339,0.716931044257,303,-253.083,227.599951475,269.364327875,293.002,24.0997,0.71846084339,227.071,62,401.944757625,252.60676947,16761.697234630585
-0.122807519218,227.060632403,2.92979e+10,-247.837,54.142330169677734,227.795,0.1300499439239502,9.47084913117,9.668553113937378,87.5022315471,0.998774,729.063962821,1.0559792518615723,0.181763,0.00993077,0.0,0.459452501686,0.458930443799,304,-247.656,227.544692906,263.588868446,221.383,24.1008,0.459452501686,227.047,63,389.265251537,211.521903161,16815.968259572983
0.617440714627,226.380714762,2.92899e+10,-256.195,55.32656002044678,227.186,0.13030624389648438,9.7837409511,9.711970567703247,82.4485277569,0.998758,645.926020421,1.0498602390289307,0.223694,0.00993205,0.0,0.695986241102,0.695095445634,305,-255.971,226.961449292,268.214949239,1390.99,24.1005,0.695986241102,226.38,62,398.078665257,281.071879081,16871.417715072632
0.31354677094,228.129537294,2.92801e+10,-254.134,55.17651915550232,229.051,0.13012242317199707,9.58542432685,9.811897039413452,76.6033575347,0.998739,658.062674768,1.06605863571167,0.188507,0.00999286,0.0,0.548973436281,0.546929557013,306,-253.946,228.823202219,264.274314361,921.687,24.1002,0.548973436281,228.126,63,388.762728748,236.422474015,16926.716672182083
0.383612379941,229.218927583,2.93016e+10,-250.414,54.57733082771301,230.099,0.13114285469055176,9.52745252949,9.860426187515259,77.3638742083,0.998782,565.950294588,1.075425148010254,0.17247,0.00999253,0.0,0.4268242559,0.426113579586,307,-250.242,229.815157626,267.025784371,303.973,24.1009,0.4268242559,229.194,63,395.562615132,259.9844839,16981.42073059082
0.629607015769,229.343594061,2.93199e+10,-253.24,54.93386173248291,230.263,0.13235855102539062,10.0934576035,9.942311763763428,95.5966394853,0.998819,794.744082639,1.0812172889709473,0.146088,0.00642187,0.0,0.703030696814,0.702085071001,308,-253.094,230.051543765,259.497644183,1233.51,24.1015,0.703030696814,229.337,66,379.634306251,218.250671011,17036.47485280037
-0.139354458544,228.785001093,2.93064e+10,-264.586,55.88377785682678,229.594,0.13413500785827637,9.61153464004,10.10660982131958,130.072346312,0.998792,952.902010784,1.0855586528778076,0.202698,0.00998367,0.0,0.545792633951,0.545130398713,309,-264.384,229.294763546,275.497818612,273.87,24.1011,0.545792633951,228.774,58,423.650616285,231.292544248,17092.47577023506
0.401690391934,226.526602084,2.93145e+10,-255.042,54.46819877624512,227.258,0.1323997974395752,9.46245492949,9.696517705917358,96.3659224953,0.998808,799.395578438,1.0693929195404053,0.207001,0.00998754,0.0,0.676355506976,0.676264271097,310,-254.835,226.987011919,259.834458361,194.626,24.1013,0.676355506976,226.52,66,379.869759161,233.466399299,17147.073347091675
-3.44630108231,227.949751656,2.93043e+10,-258.576,56.13458204269409,228.666,0.13330435752868652,9.64424687632,9.965317010879517,95.405648826,0.998786,776.836269883,1.0772109031677246,0.174866,0.00972731,0.0,0.182203514934,0.181870567174,311,-258.401,228.409762226,263.905733178,216.525,24.101,0.182203514934,227.939,65,389.256873104,261.723429123,17203.333026647568
-1.49204085302,231.676318643,2.93203e+10,-252.712,54.627872705459595,232.345,0.1314697265625,9.60192706835,9.79606008529663,78.5912020286,0.998819,643.600214617,1.0564870834350586,0.188202,0.00998743,0.0,0.337601870595,0.337101490521,312,-252.524,232.072350256,258.033040068,239.927,24.1015,0.337601870595,231.663,68,372.31880363,236.030043153,17258.08832335472
-1.73222276392,233.203630425,2.92832e+10,-262.177,55.03066873550415,233.897,0.13415813446044922,9.56351522084,9.870300531387329,94.2907176666,0.998744,753.965141694,1.0493698120117188,0.138397,0.00640641,0.0,0.238241884847,0.237896632859,313,-262.039,233.620148028,271.609621188,206.204,24.1003,0.238241884847,233.194,62,405.837253226,235.523873097,17313.248196840286
0.346279609373,232.591501074,2.92708e+10,-271.69,55.047141313552856,233.341,0.13272333145141602,9.57715820929,9.996695518493652,95.0454105385,0.998719,587.905542564,1.0721924304962158,0.162567,0.00998786,0.0,0.546500773429,0.545846440164,314,-271.527,233.102302158,273.677257692,225.248,24.0999,0.546500773429,232.585,60,412.803284508,254.408117725,17368.427785158157
0.603530681991,230.613227052,2.92435e+10,-260.374,55.6204879283905,231.37,0.13294410705566406,9.63590533638,10.091697931289673,110.572347422,0.998664,829.364795713,1.0895984172821045,0.182892,0.00976857,0.0,0.67396438457,0.67231579074,315,-260.191,231.086954185,269.769811516,195.568,24.0989,0.67396438457,230.606,63,403.963230556,238.92087987,17424.17194700241
0.381758243623,229.5350876,2.92114e+10,-255.305,56.35901236534119,230.257,0.13558292388916016,9.94973487841,10.359082698822021,99.2320885419,0.9986,760.12382955,1.1265442371368408,0.160751,0.00994638,0.0,0.614840390185,0.614561860077,316,-255.145,229.98718155,270.03791504,271.18,24.0978,0.614840390185,229.52,63,403.828967617,245.323188034,17480.660649061203
0.692547548503,224.691566357,2.92479e+10,-246.034,54.95020914077759,225.526,0.13253402709960938,9.60503345824,10.101459741592407,93.8591881314,0.998672,657.650745976,1.106790542602539,0.157089,0.00991329,0.0,0.702938420758,0.702297566438,317,-245.877,225.269860818,270.167319425,222.609,24.0991,0.702938420758,224.689,64,401.426868903,212.081216036,17535.73852443695
0.231100136368,220.250423355,2.9238e+10,-242.703,54.770339250564575,220.933,0.13143253326416016,9.50067954998,9.781477451324463,91.2430697367,0.998652,699.445463104,1.0498497486114502,0.149429,0.00990646,0.0,0.590402271681,0.589834987204,318,-242.553,220.708107336,260.109641655,198.586,24.0987,0.590402271681,220.244,65,380.929495951,248.877635278,17590.63534426689
0.69248655904,216.425191912,2.92979e+10,-230.951,55.278313398361206,217.139,0.13280844688415527,9.40917265404,9.991337537765503,94.1539799498,0.998772,694.536139721,1.0683989524841309,0.125473,0.00641178,0.0,0.733461412105,0.732918947126,319,-230.826,216.944502141,268.88210853,181.21,24.1008,0.733461412105,216.421,63,399.318938615,245.294578954,17646.03897857666
-1.41056508976,211.823985379,2.92805e+10,-223.488,56.27093982696533,212.569,0.13385534286499023,9.33051028603,10.143224716186523,101.096462817,0.998737,971.663860259,1.1018342971801758,0.159103,0.00999688,0.0,0.445406742489,0.444246243814,320,-223.329,212.409039141,259.101683333,211.785,24.1002,0.445406742489,211.815,65,379.780433154,226.18134579,17702.438742637634
0.493549706313,208.109719887,2.92573e+10,-224.679,55.18591046333313,208.818,0.1342024803161621,9.15482309964,10.233044624328613,93.4225493506,0.99869,672.396673797,1.0872924327850342,0.148193,0.00996201,0.0,0.626173847922,0.625611411776,321,-224.53,208.681582395,260.587387813,166.787,24.0994,0.626173847922,208.103,65,383.051976995,226.325723285,17757.75148820877
-9.84488934228,205.076091389,2.92249e+10,-221.946,55.323402643203735,205.778,0.13265299797058105,8.98089362051,9.999958038330078,102.859116636,0.998625,638.159463481,1.0686659812927246,0.417618,0.00857782,0.0,0.169364446252,0.169241639674,322,-221.528,205.645462735,263.883897526,159.829,24.0983,0.169364446252,205.072,61,394.941315493,207.184139023,17813.1974670887
0.163158221861,202.214769888,2.9228e+10,-212.835,55.674803256988525,202.871,0.13128995895385742,8.84225683769,9.90938425064087,95.6882069909,0.998631,699.916802227,1.066882848739624,0.163345,0.00993601,0.0,0.534100378996,0.532910030651,323,-212.672,202.742059659,258.826285142,154.583,24.0984,0.534100378996,202.211,63,381.524476835,224.091864437,17869.002071142197
0.537668727383,200.667439137,2.92086e+10,-205.987,55.58309769630432,201.199,0.1344137191772461,8.63506167242,10.144899606704712,106.308551932,0.998593,666.537722835,1.083268642425537,0.125122,0.00642067,0.0,0.659974920183,0.658100847874,324,-205.862,201.068934013,248.288026929,144.925,24.0977,0.659974920183,200.663,65,363.703459621,82.7896794934,17924.70997095108
0.555216247589,198.824745073,2.92711e+10,-205.25,54.86594867706299,199.304,0.13290619850158691,8.58647567316,9.86890983581543,130.517999221,0.998719,910.162263723,1.0612480640411377,0.125214,0.00918791,0.0,0.701105163636,0.700458778921,325,-205.124,199.166871546,252.519808689,150.993,24.0999,0.701105163636,198.824,63,376.754089617,230.186468016,17979.703630685806
0.204505957407,196.675290941,2.93535e+10,-212.596,55.344342947006226,197.048,0.13394618034362793,8.28815318828,10.386290311813354,132.374303715,0.998885,716.632303099,1.0913119316101074,0.127487,0.0099514,0.0,0.634042219654,0.633599246286,326,-212.469,196.935996045,264.957067227,137.202,24.1027,0.634042219654,196.668,58,406.541142791,205.385845641,18035.18345785141
0.375087320104,194.568262526,2.93203e+10,-208.203,54.627578020095825,194.915,0.13020944595336914,8.30483471765,10.053530216217041,124.5021577,0.998819,827.860967173,1.0572783946990967,0.147064,0.00999111,0.0,0.595585605638,0.595225717903,327,-208.056,194.786156962,269.732575744,213.184,24.1015,0.595585605638,194.557,58,413.812250283,184.511839813,18089.936944007874
0.494795786853,193.757708894,2.93597e+10,-209.96,54.704174280166626,194.016,0.13092398643493652,8.05150315922,10.224358797073364,106.873970026,0.998897,675.883993553,1.0570459365844727,0.100769,0.00649512,0.0,0.697402477587,0.697689592903,328,-209.859,193.893532594,274.286939841,158.687,24.1029,0.697402477587,193.754,58,418.753348212,221.621795363,18144.76800441742
0.129618141414,192.890107252,2.93348e+10,-210.069,56.07532715797424,193.121,0.13298463821411133,7.93811337852,10.31149697303772,157.948729967,0.998848,1142.10525818,1.0617756843566895,0.131989,0.00989989,0.0,0.581207649065,0.581215879377,329,-209.937,193.012971031,266.552650455,128.589,24.102,0.581207649065,192.883,58,412.306616037,214.574013532,18200.972916841507
-0.0962261496591,192.629900848,2.92818e+10,-202.605,55.96470808982849,192.879,0.13326168060302734,8.04299551608,10.28839659690857,132.388439141,0.998742,934.812852743,1.0877292156219482,0.122681,0.00992683,0.0,0.544142767931,0.543836830384,330,-202.482,192.775131591,263.252391814,157.213,24.1002,0.544142767931,192.625,61,398.737582822,200.713950504,18257.064287424088
0.588155970931,192.070691755,2.92542e+10,-209.592,55.01846933364868,192.328,0.13267946243286133,7.78064940679,10.399205684661865,108.40570767,0.998686,659.037800792,1.0726172924041748,0.099823,0.00643811,0.0,0.73615876856,0.736410530341,331,-209.492,192.204393135,269.486784923,125.745,24.0993,0.73615876856,192.066,60,407.702063365,220.639240736,18312.21081638336
0.207009809621,192.128721666,2.91997e+10,-210.062,54.92957043647766,192.401,0.133256196975708,7.79476908195,10.18477725982666,111.676574844,0.998577,718.360647135,1.072800636291504,0.120834,0.00995121,0.0,0.560997772482,0.561021007647,332,-209.942,192.271318716,273.641510078,154.417,24.0974,0.560997772482,192.125,60,415.972958746,230.219215737,18367.266886234283
0.601235813059,192.538202555,2.9277e+10,-206.264,55.119044065475464,192.867,0.13223552703857422,7.70509263743,10.488903284072876,135.272823992,0.998733,848.416728527,1.0910189151763916,0.117645,0.00990127,0.0,0.729430376402,0.729891264524,333,-206.146,192.699750492,275.712717507,135.471,24.1001,0.729430376402,192.532,57,428.167555011,240.256004737,18422.517422437668
0.224768433836,192.187720475,2.91993e+10,-205.344,54.73670291900635,192.527,0.13458561897277832,7.58692559054,10.536360740661621,114.507922949,0.998578,817.903845531,1.0770835876464844,0.103134,0.00830646,0.0,0.634555710172,0.634518330972,334,-205.24,192.371979628,279.677589389,129.205,24.0974,0.634555710172,192.181,58,429.994994113,245.464573519,18477.378962516785
0.685051963614,192.070961524,2.92051e+10,-211.597,55.1310670375824,192.457,0.13176345825195312,7.51494374848,10.379507541656494,90.1576314374,0.998589,676.793702768,1.0852088928222656,0.106644,0.00998516,0.0,0.687258163855,0.686669913363,335,-211.49,192.26531946,279.305627708,129.741,24.0976,0.687258163855,192.066,59,424.122247708,233.805300096,18532.635551691055
