EnvExecTime,AverageDiscountedReturn,AverageQLoss,ProcessExecTime,LossAfter,MinReturn,AbsLearnSignalOld,Time,AverageY,Iteration,Perplexity,AverageQ,AbsLearnSignal,AbsLearnSignalNew,StdReturn,Entropy,PolicyExecTime,AverageAbsQ,MeanKL,MeanKLBefore,ItrTime,NumTrajs,dLoss,AveragePolicyStd,AverageAbsY,MaxReturn,ExplainedVariance,LossBefore,AverageReturn,AverageAbsQYDiff
10.39834713935852,278.433763083,96.1035,0.1446371078491211,-192.351,193.439249469,0.647712352404,11095.44743514061,186.947951949,164,2.97439e+10,186.932,0.647390019439,0.647390019439,90.9763102121,24.1159,1.2806971073150635,187.016,0.00997311,0.0,67.27174639701843,63,0.093399,0.999675,186.985576528,616.75856348,0.494567176837,-192.258,414.433913304,6.44839920815
10.185029029846191,279.292995853,96.121,0.1436598300933838,-196.016,262.341615511,0.549195934245,11163.902644872665,187.427633133,165,2.99246e+10,187.412,0.549511923311,0.549511923311,83.2231515493,24.1219,1.2473437786102295,187.49,0.00857847,0.0,68.32068085670471,64,0.076767,1.00003,187.459737429,630.458728648,0.196203056374,-195.94,413.868249423,6.48024084157
10.308647394180298,278.225386068,104.308,0.1412341594696045,-194.787,211.820084233,0.472824828842,11230.973164319992,188.223350834,166,2.99204e+10,188.205,0.473001132429,0.473001132429,94.5606475915,24.1218,1.2441530227661133,188.288,0.00723378,0.0,66.94391989707947,64,0.0982666,1.00003,188.259426929,643.984531939,0.136989789246,-194.688,412.896713143,6.59368934272
10.45031189918518,279.179413741,103.627,0.14416003227233887,-192.22,240.901446694,0.384869315766,11298.7451877594,188.645726978,167,2.98403e+10,188.623,0.385120409236,0.385120409236,78.0314662479,24.1191,1.2614576816558838,188.698,0.00714567,0.0,67.64410305023193,65,0.0880737,0.999868,188.680703414,600.238520101,-0.0828753476771,-192.132,410.825049041,6.60773124313
10.67131757736206,283.647070334,104.316,0.14659667015075684,-192.268,248.657115329,0.208091040092,11366.601655721664,189.322877715,168,2.97969e+10,189.298,0.208032387507,0.208032387507,93.6580574942,24.1177,1.2781040668487549,189.367,0.00885696,0.0,67.7325325012207,64,0.0830078,0.999782,189.357565209,643.581324898,-7.001692238,-192.185,423.560653459,6.66705008382
10.360730409622192,286.053698819,103.579,0.14377832412719727,-190.231,233.82458846,0.109372880878,11433.587922096252,189.506242378,169,2.97734e+10,189.478,0.109419247698,0.109419247698,92.0193077158,24.1169,1.254481554031372,189.535,0.00525252,0.0,66.86284899711609,63,0.0692902,0.999737,189.530002701,613.477347474,-51.1543935952,-190.162,428.934044443,6.71793402228
10.141890525817871,287.850414936,105.643,0.14078307151794434,-193.373,236.259928455,0.490066812608,11501.321685314178,189.793064178,170,2.97927e+10,189.757,0.489679189127,0.489679189127,89.4246297991,24.1175,1.2397212982177734,189.809,0.00763249,0.0,67.60434746742249,62,0.0885162,0.999775,189.819400891,596.988952659,0.295794088089,-193.284,432.099157322,6.76083347505
10.613040924072266,279.616652176,99.4857,0.14621496200561523,-191.4,274.871483183,0.682606463551,11570.71207499504,189.661357607,171,2.97706e+10,189.618,0.682921563012,0.682921563012,85.9117130302,24.1168,1.2838642597198486,189.666,0.00897131,0.0,69.26165175437927,66,0.0979309,0.999733,189.685952386,694.408495976,0.605603350863,-191.303,412.436214562,6.71907439237
10.417114973068237,277.906842045,99.1262,0.1453862190246582,-194.844,224.70462089,0.578103300147,11639.493838310242,189.44402458,172,2.96637e+10,189.398,0.578160721661,0.578160721661,98.8769490011,24.1132,1.271376609802246,189.444,0.00869211,0.0,68.6517186164856,65,0.103745,0.999521,189.471776037,728.264315442,0.30908502636,-194.74,411.081298886,6.7215285057
10.446637392044067,277.645915594,101.752,0.14987540245056152,-190.618,255.972680804,0.672380737407,11708.088583946228,189.067246602,173,2.96508e+10,189.011,0.672099487683,0.672099487683,102.417740415,24.1128,1.266171932220459,189.061,0.00891956,0.0,68.459228515625,65,0.100616,0.999496,189.095485627,736.698789988,0.363601839652,-190.517,410.732822513,6.81805198118
10.649563789367676,283.842579148,104.201,0.14606189727783203,-194.988,252.503622985,0.454077646929,11775.466254472733,188.151491252,174,2.95575e+10,188.1,0.454274784582,0.454274784582,102.047067862,24.1096,1.3002665042877197,188.158,0.0051567,0.0,67.24140620231628,63,0.101608,0.999311,188.19443633,774.237377061,-0.119040587203,-194.886,425.512132257,6.87281242537
10.402941703796387,285.84601388,98.6719,0.14546608924865723,-196.45,238.417402563,0.33004389552,11843.289505720139,187.190286157,175,2.95353e+10,187.147,0.330216838885,0.330216838885,100.759757322,24.1089,1.2551345825195312,187.22,0.00916554,0.0,67.69580554962158,63,0.425461,0.999266,187.242232519,641.695942954,-0.785507399299,-196.024,427.938611861,6.76219436247
10.423093318939209,286.192883778,97.607,0.14518523216247559,-193.128,249.038348953,0.630277623753,11912.096047401428,187.055759879,176,2.96144e+10,187.021,0.630495980199,0.630495980199,94.9846652292,24.1115,1.2596700191497803,187.1,0.00966885,0.0,68.67414331436157,62,0.113693,0.999423,187.102281123,697.182967561,0.497202787337,-193.015,429.257062853,6.7107352602
10.598170042037964,285.848720149,97.7084,0.1460731029510498,-198.493,213.136127163,0.493238884568,11979.602455377579,187.497788173,177,2.96559e+10,187.465,0.493259295169,0.493259295169,118.813551633,24.1129,1.28798508644104,187.561,0.00670092,0.0,67.3737952709198,62,0.0988617,0.999505,187.548837886,745.064903157,0.0638687827025,-198.394,432.226251998,6.69630360683
