AveragePolicyStd,LossAfter,ProcessExecTime,AbsLearnSignal,NumTrajs,AbsLearnSignalNew,PolicyExecTime,EnvExecTime,AverageQ,Time,ExplainedVariance,AverageAbsQYDiff,MeanKL,MinReturn,ItrTime,dLoss,Entropy,Perplexity,LossBefore,AverageY,MeanKLBefore,AbsLearnSignalOld,AverageAbsY,AverageAbsQ,StdReturn,MaxReturn,AverageReturn,Iteration,AverageQLoss,AverageDiscountedReturn
0.994379,-232.017,0.14935588836669922,0.48466045416,38,0.48466045416,1.1011061668395996,10.367836236953735,230.619,49360.327954769135,0.0151895749533,4.67049377241,0.00883469,419.855936995,54.99287748336792,0.0514221,24.0251,2.71637e+10,-231.966,230.629220613,0.0,0.484255004728,230.661762943,230.69,138.552169645,1054.9400632,650.552970487,887,46.3281,352.575871561
0.994381,-231.403,0.15296483039855957,0.574715976063,38,0.574715976063,1.125913143157959,10.609769582748413,230.071,49416.25913763046,0.254970024645,4.69317555122,0.00976807,509.779246743,55.81065130233765,0.0694885,24.0252,2.71649e+10,-231.334,230.082424927,0.0,0.574758874467,230.121266778,230.153,114.483772735,989.550881449,659.944778482,888,46.6258,356.821854403
0.994433,-233.569,0.1494760513305664,0.713635367412,39,0.713635367412,1.1247117519378662,10.50967526435852,230.441,49471.76576566696,0.555666616494,4.70884554903,0.00968098,388.702136775,55.38169002532959,0.0582428,24.0261,2.7189e+10,-233.51,230.451912017,0.0,0.713657317143,230.485938669,230.515,143.313341924,976.296806791,633.609424897,889,47.04,347.836966844
0.99445,-234.39,0.14823365211486816,0.647558556318,38,0.647558556318,1.1033644676208496,10.432756900787354,230.592,49527.09317135811,0.406277265645,4.6574829456,0.00574164,423.744243931,55.20597743988037,0.0470581,24.0264,2.71972e+10,-234.342,230.602171082,0.0,0.647666751353,230.634807944,230.666,110.853557812,905.195042092,654.448689633,890,45.733,355.043789794
0.994394,-234.839,0.15103626251220703,0.325393440358,37,0.325393440358,1.1335692405700684,10.624161005020142,230.337,49583.11587309837,-1.29509445899,4.69019671965,0.00964336,373.492787967,55.897743701934814,0.0515747,24.0254,2.71711e+10,-234.788,230.345972338,0.0,0.325267596581,230.381276365,230.412,140.759283212,954.763631851,670.716940919,891,46.723,356.939435309
0.994437,-241.357,0.1474318504333496,0.646427473829,37,0.646427473829,1.1286540031433105,10.63511347770691,230.299,49638.576241493225,0.42760217545,4.62033737271,0.00910133,499.574389637,55.33143901824951,0.0616455,24.0261,2.71906e+10,-241.296,230.308701493,0.0,0.64613462007,230.347902136,230.378,148.774834056,1212.44819453,680.945138718,892,45.5668,360.316211637
0.994415,-234.667,0.15038347244262695,0.620325121858,40,0.620325121858,1.1249277591705322,10.463262796401978,230.575,49694.02347922325,0.291249128551,4.62878724894,0.00987195,325.200367421,55.325915813446045,0.0566711,24.0258,2.71809e+10,-234.611,230.583806957,0.0,0.620191067016,230.61721889,230.65,145.434991417,1131.58140221,625.182727461,893,45.4997,345.42847366
0.994457,-232.706,0.15418171882629395,0.593222959509,39,0.593222959509,1.1589412689208984,10.794172048568726,230.839,49750.12462234497,0.18537715538,4.63151892713,0.00997228,465.33194817,55.97362232208252,0.0531921,24.0265,2.72001e+10,-232.653,230.847464359,0.0,0.593122387819,230.880450751,230.909,145.107020295,1064.4649207,649.62473355,894,45.916,352.597194397
0.994449,-231.332,0.14632606506347656,0.601066893562,36,0.601066893562,1.1040775775909424,10.346753597259521,230.621,49805.29818224907,0.427968154099,4.61092242341,0.00932544,438.070150778,55.048823833465576,0.0813293,24.0263,2.71961e+10,-231.25,230.630339275,0.0,0.601184309835,230.665504176,230.7,108.824616007,887.245149296,676.496531527,895,45.3006,359.970580434
0.994464,-235.581,0.1522841453552246,0.540541185028,38,0.540541185028,1.1238577365875244,10.516979455947876,230.614,49861.767914533615,0.216538431499,4.601337908,0.00965846,405.698494935,56.34837889671326,0.0678558,24.0266,2.72031e+10,-235.514,230.622215838,0.0,0.540575148057,230.657649738,230.69,162.741898612,1143.70295541,652.1883252,896,44.7214,350.964701953
0.994332,-229.178,0.1498711109161377,0.700930393499,38,0.700930393499,1.1383819580078125,10.769394874572754,230.558,49919.99184465408,0.652060092404,4.57297732454,0.00966727,328.226032498,58.093989610672,0.0567017,24.0243,2.71409e+10,-229.121,230.566492317,0.0,0.700770468717,230.603308585,230.637,136.504342239,1008.3905684,647.91263007,897,44.0379,351.810846558
0.994341,-238.227,0.15084052085876465,0.650469267579,37,0.650469267579,1.1401188373565674,10.5628662109375,230.202,49978.22940135002,0.44254829484,4.56193901256,0.00996797,449.14666131,58.11206364631653,0.0555878,24.0245,2.71453e+10,-238.171,230.208826797,0.0,0.65061672045,230.246765923,230.285,121.345372548,967.495252545,673.193934005,898,44.1684,359.722467437
0.994403,-240.48,0.15140604972839355,0.585101454846,35,0.585101454846,1.144721508026123,10.572556495666504,230.26,50036.17193555832,0.290188439162,4.54878706316,0.00988434,369.291953635,57.814356565475464,0.0678864,24.0255,2.7174e+10,-240.412,230.266468264,0.0,0.584817025126,230.300963866,230.338,157.238102188,1108.14178884,707.828317614,899,44.1958,366.582369852
0.994362,-234.545,0.15289855003356934,0.402526268471,38,0.402526268471,1.1673736572265625,10.85721731185913,230.337,50094.62823796272,-1.32902603404,4.53937653151,0.00969421,394.226110325,58.33025503158569,0.056488,24.0248,2.71554e+10,-234.489,230.343997175,0.0,0.402454362788,230.377875252,230.414,138.577710768,1079.41256341,656.397999349,900,44.1049,355.009704743
0.994394,-236.042,0.15229272842407227,0.622078117831,36,0.622078117831,1.1788263320922852,10.864606857299805,230.92,50153.44830584526,0.4706251494,4.54700999782,0.00975832,435.607861782,58.69134306907654,0.0583954,24.0254,2.71699e+10,-235.983,230.924783528,0.0,0.622088956945,230.96232346,231.003,134.358712089,972.254734883,687.272755638,901,44.7779,362.589780641
0.994358,-235.959,0.1546614170074463,0.611053114753,37,0.611053114753,1.1729528903961182,10.839179039001465,231.215,50211.480042696,0.412265793072,4.51638162615,0.0096945,511.123990607,57.90744209289551,0.0603943,24.0248,2.71533e+10,-235.899,231.221574643,0.0,0.610975240425,231.261484285,231.298,139.017631924,1068.54482131,673.774374346,902,44.1714,359.03047921
0.9944,-227.691,0.1530005931854248,0.619632167389,39,0.619632167389,1.1251091957092285,10.513682126998901,231.258,50269.69371891022,0.0917713037505,4.48936449188,0.00986298,393.67494685,58.090150356292725,0.0561371,24.0255,2.71732e+10,-227.635,231.263617808,0.0,0.619916364444,231.300567723,231.338,147.846948427,1052.22235647,619.795774652,903,42.967,342.904861626
0.994355,-228.714,0.1522829532623291,0.586714399823,38,0.586714399823,1.1717422008514404,10.97710371017456,231.193,50329.196634054184,0.226758998712,4.49126336721,0.00959591,421.756954434,59.378172636032104,0.0663757,24.0247,2.71521e+10,-228.648,231.198018174,0.0,0.586274998031,231.234568753,231.275,154.816786044,1048.12935373,641.365767105,904,43.3815,348.93359695
0.994366,-229.61,0.15026330947875977,0.631906612256,38,0.631906612256,1.1275219917297363,10.47923493385315,231.015,50388.108561992645,0.317308466755,4.46441214381,0.00964283,437.257343436,58.780402183532715,0.0530548,24.0249,2.71571e+10,-229.557,231.021749914,0.0,0.63185597123,231.057787602,231.091,129.834224146,999.92211453,639.618313509,905,43.1694,349.607748974
0.99437,-232.827,0.15335345268249512,0.529650164277,39,0.529650164277,1.1618592739105225,10.805962085723877,231.064,50446.36405444145,0.339127591429,4.43827459653,0.00783423,413.457091905,58.12765884399414,0.0485382,24.025,2.71594e+10,-232.778,231.068602313,0.0,0.529855435923,231.105953229,231.143,116.569856159,952.96832188,642.654330384,906,42.4273,352.534248712
0.994382,-236.344,0.154557466506958,0.447208420938,35,0.447208420938,1.1651906967163086,10.864912986755371,231.399,50504.95810055733,-0.99264415767,4.45029191434,0.00987589,439.293844842,58.46861028671265,0.0574951,24.0252,2.71647e+10,-236.286,231.403985967,0.0,0.447102210424,231.438366216,231.476,194.905375131,1163.66082691,721.016726308,907,42.2162,367.991803175
0.994373,-232.793,0.15305733680725098,0.616080680438,38,0.616080680438,1.1473362445831299,10.748895406723022,231.233,50562.789949417114,0.117576860638,4.44670717628,0.00963812,436.211077697,57.70338749885559,0.059082,24.025,2.71608e+10,-232.734,231.237695714,0.0,0.616124163609,231.271835836,231.31,146.379665041,1052.52433178,661.188339302,908,42.5303,355.907030062
0.994326,-232.92,0.15268230438232422,0.62747904091,36,0.62747904091,1.1754963397979736,11.032326936721802,231.583,50622.715619802475,0.406080375873,4.46040450017,0.00974553,406.141196441,59.796977519989014,0.070816,24.0242,2.71386e+10,-232.849,231.588489673,0.0,0.627554859452,231.619403804,231.656,141.807086512,1123.5247528,684.058064918,909,43.1389,361.765888606
0.99431,-232.63,0.15279722213745117,0.68492880891,37,0.68492880891,1.1479132175445557,10.611939907073975,231.926,50681.64498758316,0.611175197803,4.45622615899,0.0098131,364.395229055,58.802356243133545,0.0587921,24.024,2.71315e+10,-232.572,231.930214974,0.0,0.684955518611,231.961911889,231.999,137.095038328,1222.55633998,667.41447896,910,42.7845,358.450359214
0.994296,-234.002,0.15276217460632324,0.671327603698,37,0.671327603698,1.1603548526763916,10.937015056610107,231.614,50740.857182979584,0.52953198949,4.43164350397,0.00981874,409.852396958,59.08523774147034,0.0590363,24.0237,2.71247e+10,-233.943,231.619775827,0.0,0.671554285606,231.650291692,231.685,159.377692755,1142.58300367,664.512052591,911,42.281,355.706516106
0.994289,-238.047,0.15789055824279785,0.720891685579,37,0.720891685579,1.1812193393707275,11.110656499862671,231.802,50799.4696354866,0.385567479764,4.41446111542,0.00982953,384.392730047,58.48743414878845,0.0574036,24.0236,2.71218e+10,-237.99,231.80837835,0.0,0.720459575219,231.837985343,231.873,161.427026927,1234.00854829,668.907268865,912,42.3968,355.010409204
0.994303,-231.605,0.15194940567016602,0.671043895023,38,0.671043895023,1.1425135135650635,10.655097246170044,231.288,50858.31723070145,0.444490140201,4.40342108557,0.00980776,449.649707294,58.72407627105713,0.0558167,24.0239,2.71288e+10,-231.549,231.291543569,0.0,0.671209510041,231.323375618,231.359,132.69245529,1017.94441299,644.497833355,913,41.9979,351.336085609
0.994195,-230.696,0.15212678909301758,0.649789809843,40,0.649789809843,1.1666843891143799,10.676426649093628,231.769,50916.88015317917,0.412935586303,4.37680573038,0.00960576,358.12502732,58.43190288543701,0.0597382,24.022,2.70785e+10,-230.636,231.773963135,0.0,0.649391714607,231.809317087,231.843,113.404213332,967.98025834,619.126373945,914,40.992,346.076151449
0.994198,-236.789,0.15468764305114746,0.669287338858,39,0.669287338858,1.1681063175201416,10.88693881034851,232.121,50976.13773107529,0.5362605186,4.37642584952,0.00644643,401.87377419,59.130980491638184,0.0435181,24.022,2.70797e+10,-236.745,232.126609317,0.0,0.669064382027,232.161786042,232.195,132.364211756,967.661543358,641.587209279,915,41.1153,351.807629423
0.994161,-234.993,0.15724587440490723,0.504585764641,38,0.504585764641,1.1536030769348145,10.705141305923462,232.176,51034.91513133049,0.195036703289,4.38704688975,0.00801043,419.353279592,58.651639461517334,0.0855103,24.0214,2.70628e+10,-234.907,232.180210863,0.0,0.504489661048,232.214019306,232.247,181.287739881,1513.00455066,654.447879116,916,41.375,353.01311445
0.994178,-232.539,0.1511063575744629,0.601629712331,38,0.601629712331,1.1436023712158203,10.929484844207764,231.974,51093.39938879013,0.382322699297,4.41501817915,0.00956099,368.568987944,58.35367226600647,0.0553284,24.0217,2.70707e+10,-232.484,231.9790242,0.0,0.601488034058,232.014504905,232.046,126.071406281,1089.59548253,642.09668235,917,41.7879,350.409871586
0.994287,-233.289,0.16051411628723145,0.517684479993,39,0.517684479993,1.2189252376556396,11.385045289993286,231.742,51152.70930862427,-0.000257578104501,4.41465350625,0.00980219,422.515282384,59.183183670043945,0.0833893,24.0236,2.71215e+10,-233.205,231.746198138,0.0,0.517551590583,231.776341082,231.809,134.688030059,1014.07228683,649.900430435,918,41.8801,353.834212929
0.994331,-235.876,0.15293431282043457,0.580235043869,39,0.580235043869,1.148787498474121,10.741636514663696,232.107,51210.82956242561,0.230097503356,4.43469833737,0.00975624,435.838650702,57.99432396888733,0.0583649,24.0244,2.71422e+10,-235.818,232.112256805,0.0,0.580012583768,232.139999879,232.174,117.244813731,912.099518011,630.494045656,919,42.6519,348.208681323
0.994308,-232.238,0.15154409408569336,0.67465952657,39,0.67465952657,1.15309739112854,10.883026599884033,232.089,51269.73073506355,0.614268185103,4.43002528333,0.00964199,360.658293923,58.77645683288574,0.0605621,24.0239,2.7131e+10,-232.177,232.094108175,0.0,0.674358879557,232.122887721,232.154,117.47558769,931.410311681,624.400508172,920,42.177,346.866460449
0.994304,-231.044,0.15260887145996094,0.560829557725,37,0.560829557725,1.1674025058746338,11.020713090896606,232.149,51328.90682673454,0.14864999302,4.42966561336,0.00996893,469.224326439,59.04707050323486,0.0574036,24.0239,2.71289e+10,-230.986,232.153488798,0.0,0.561071271402,232.184087268,232.217,160.51740299,1453.41569917,653.456581042,921,42.3494,352.705621968
0.994305,-238.353,0.15650320053100586,0.64224041864,37,0.64224041864,1.1998944282531738,11.268904447555542,232.115,51389.909153699875,0.381402046497,4.36868723068,0.009944,452.839212363,60.87041163444519,0.0545349,24.0239,2.71297e+10,-238.299,232.118970425,0.0,0.642208886395,232.14828804,232.18,175.543471227,1331.08381935,676.769552509,922,41.1905,357.789371757
0.994233,-235.614,0.1538245677947998,0.351373790611,37,0.351373790611,1.1525628566741943,10.866814374923706,231.979,51449.69073557854,-2.23170224805,4.34879791372,0.00996356,391.132041581,59.65604639053345,0.0836639,24.0227,2.70963e+10,-235.53,231.983108234,0.0,0.351463586768,232.015813038,232.045,204.765218469,1434.36045136,663.543509383,923,40.4942,351.667533157
0.994266,-237.359,0.1539757251739502,0.574321678167,37,0.574321678167,1.2126119136810303,10.983346700668335,232.533,51509.4722840786,-0.254146987819,4.36077241944,0.00990573,404.714895304,59.65015387535095,0.0648041,24.0232,2.71111e+10,-237.294,232.538187624,0.0,0.574104263828,232.563621396,232.599,163.821235653,1039.2063804,666.815421307,924,41.379,355.614037205
0.994231,-239.611,0.15888762474060059,0.669277194575,38,0.669277194575,1.2239153385162354,11.265875816345215,232.449,51569.37006855011,0.439921422855,4.36660591844,0.00985397,440.444507272,59.768463134765625,0.0536194,24.0226,2.70953e+10,-239.558,232.453136875,0.0,0.669390270099,232.478136298,232.51,156.687194862,1237.98587097,671.407058223,925,41.064,356.827084036
0.994181,-232.419,0.1619875431060791,0.444522092967,40,0.444522092967,1.230705976486206,11.237699747085571,232.68,51629.51607513428,-0.823558278957,4.40025768383,0.00987125,408.01373869,60.01562452316284,0.0541382,24.0218,2.70718e+10,-232.365,232.683549175,0.0,0.444567083036,232.709513203,232.741,111.360821883,875.278506533,645.928820646,926,42.0667,353.578359074
0.994203,-233.899,0.1514885425567627,0.53470451737,37,0.53470451737,1.1723101139068604,11.025886535644531,232.558,51687.420196056366,0.601163689837,4.37677247521,0.00976977,490.031308848,57.77638506889343,0.0513763,24.0221,2.70822e+10,-233.848,232.5620006,0.0,0.534902323688,232.589233529,232.622,116.67509282,935.291886364,664.532191235,927,40.9451,357.589406741
0.994201,-234.531,0.14714550971984863,0.520016344528,36,0.520016344528,1.0966436862945557,10.189551830291748,232.986,51743.851123809814,0.111806300801,4.41013271825,0.00993765,410.490477658,56.306764125823975,0.0844727,24.0221,2.70811e+10,-234.447,232.990230446,0.0,0.519917450226,233.016283937,233.051,141.177428475,936.49226225,677.805136121,928,42.0756,359.308011097
0.994146,-238.175,0.14592957496643066,0.533719763646,37,0.533719763646,1.1137604713439941,10.47686505317688,232.787,51800.39605426788,0.341189670313,4.37770776321,0.00966554,465.109450308,56.423020124435425,0.0505524,24.0211,2.70552e+10,-238.124,232.791408938,0.0,0.533912574372,232.817740887,232.848,145.251704827,1105.82501655,667.128575486,929,41.1755,356.953932208
0.994115,-230.056,0.1522691249847412,0.333441567524,37,0.333441567524,1.1323797702789307,10.578854084014893,233.057,51857.32210564613,-7.15272971038,4.35913551492,0.00911978,454.933199561,56.80266356468201,0.0990601,24.0206,2.70412e+10,-229.957,233.059968501,0.0,0.333238305545,233.084491634,233.116,144.924461075,1052.22620819,667.657051685,930,41.0898,356.470742335
0.9941,-234.304,0.1448683738708496,0.534472344166,37,0.534472344166,1.0995306968688965,10.29606318473816,232.769,51914.04757642746,0.0297448764804,4.3765447088,0.0094812,432.886350505,56.59941101074219,0.0578003,24.0204,2.70339e+10,-234.246,232.773556688,0.0,0.534472307185,232.801551738,232.832,139.190860971,1000.92337176,661.088834013,931,41.4736,355.358206279
0.994136,-238.082,0.15037870407104492,0.588728665467,35,0.588728665467,1.1649768352508545,10.97161316871643,233.143,51971.102269887924,0.405817761263,4.37020992418,0.00950529,462.273736998,56.928049087524414,0.0597687,24.021,2.70512e+10,-238.023,233.14724947,0.0,0.588539445673,233.170040001,233.201,152.879514642,1033.50883853,699.629833266,932,41.3786,363.977278857
0.994113,-237.22,0.1509411334991455,0.644836348203,37,0.644836348203,1.13077712059021,10.712084770202637,233.069,52028.575068473816,0.401434660743,4.35039491849,0.00971918,447.180593194,57.33947801589966,0.0599213,24.0206,2.70404e+10,-237.16,233.073330182,0.0,0.64444443588,233.097177302,233.132,130.48337156,1088.09038533,654.012830162,933,40.658,353.1319574
0.994171,-236.365,0.14963936805725098,0.643674683181,39,0.643674683181,1.1294457912445068,10.579673767089844,233.161,52085.627816200256,0.590925937197,4.36647668118,0.00975361,399.526436694,56.930635929107666,0.0552216,24.0216,2.7067e+10,-236.309,233.164610422,0.0,0.643838122893,233.188626474,233.217,104.199531059,917.875859198,630.201063709,934,41.5194,348.993709214
0.994231,-229.626,0.15168118476867676,0.390809160278,42,0.390809160278,1.1704416275024414,10.536614894866943,232.977,52143.17732214928,-0.0619477518027,4.34668886556,0.00998603,442.811793387,57.427696228027344,0.052597,24.0226,2.70949e+10,-229.573,232.981123207,0.0,0.390865021648,233.003514076,233.035,102.422137805,865.149210363,596.105325663,935,40.1961,339.855819627
0.994178,-235.869,0.1498723030090332,0.634799540325,36,0.634799540325,1.1391901969909668,10.714274406433105,233.388,52200.32601690292,0.479284570331,4.34627641276,0.00986056,485.133272376,57.02818775177002,0.0531769,24.0217,2.70706e+10,-235.815,233.392778631,0.0,0.634432642922,233.414530649,233.446,165.979553485,1350.98508772,685.064777876,936,40.1919,359.768424238
0.994167,-234.91,0.15009069442749023,0.687232550045,37,0.687232550045,1.131035327911377,10.50448751449585,233.536,52256.86207175255,0.48778007026,4.34394960991,0.00964622,384.701956718,56.41280460357666,0.0602264,24.0215,2.70653e+10,-234.85,233.539863129,0.0,0.68748520414,233.560875935,233.591,137.753697633,1138.55689693,668.382127821,937,40.8098,357.905881452
0.994173,-234.682,0.1486952304840088,0.52732980767,35,0.52732980767,1.1156651973724365,10.536718130111694,233.627,52314.370232343674,0.0353462485304,4.34336407787,0.00647934,477.66748318,57.384137868881226,0.0513306,24.0216,2.7068e+10,-234.631,233.631341092,0.0,0.527179195611,233.653133272,233.683,146.567216645,1035.05027378,691.879801832,938,40.1409,363.236043056
0.994135,-234.481,0.14594030380249023,0.529240471961,38,0.529240471961,1.1315720081329346,10.394902467727661,233.596,52371.157104730606,0.194407840106,4.30721458311,0.00935798,460.818547185,56.66649770736694,0.064743,24.021,2.70502e+10,-234.416,233.599632773,0.0,0.528938423687,233.625022728,233.653,112.615389665,957.530844215,648.291212375,939,39.6179,353.668216233
0.994233,-234.924,0.1429460048675537,0.686233874541,39,0.686233874541,1.0974199771881104,10.257093906402588,233.359,52427.228949308395,0.597268090936,4.36716494122,0.00895308,397.402391876,55.953045129776,0.0588074,24.0226,2.70958e+10,-234.865,233.362672115,0.0,0.686421961765,233.385248646,233.418,131.585314787,968.421824084,628.798393645,940,40.9963,346.795100555
0.994293,-230.721,0.14594793319702148,0.639742287965,38,0.639742287965,1.0969529151916504,10.270285367965698,233.676,52483.78441166878,0.299024140909,4.33949217822,0.00850758,492.301317035,56.42780518531799,0.0554504,24.0237,2.71235e+10,-230.665,233.680800695,0.0,0.639891156223,233.698620457,233.726,104.249128913,852.897175646,642.430773035,941,40.7145,351.938270786
0.994314,-231.731,0.14161396026611328,0.551404649743,41,0.551404649743,1.0632009506225586,9.93953013420105,233.894,52540.379138708115,0.530494283315,4.38928965847,0.00833297,387.020090888,56.47514748573303,0.0752716,24.024,2.71334e+10,-231.656,233.898135386,0.0,0.551162527939,233.91838276,233.945,108.983876164,948.944567367,600.681660102,942,41.1619,339.804435303
0.994313,-235.861,0.1423652172088623,0.624337884971,37,0.624337884971,1.0984716415405273,10.198059797286987,233.765,52596.804379463196,0.566229247705,4.33448230465,0.00989028,455.75385121,56.30238580703735,0.0559692,24.024,2.7133e+10,-235.805,233.769370208,0.0,0.623965563326,233.788144543,233.817,124.418351533,964.044794615,660.877829885,943,40.1124,357.44002013
0.994194,-234.2,0.1444399356842041,0.6046245884,37,0.6046245884,1.0947270393371582,10.219579458236694,233.697,52653.101563453674,0.398153821625,4.34360803488,0.0096998,408.248070021,56.17800498008728,0.0563202,24.022,2.70783e+10,-234.144,233.69997262,0.0,0.604645081916,233.719121355,233.749,142.395984823,1127.04636269,671.021627582,944,40.3842,358.225573132
0.994215,-237.39,0.13964581489562988,0.589532834122,35,0.589532834122,1.047935962677002,9.989480257034302,233.986,52709.4738843441,0.391646674251,4.33147954132,0.00962989,363.128481643,56.25019598007202,0.0617065,24.0223,2.70875e+10,-237.328,233.989547697,0.0,0.58952510038,234.008243493,234.036,194.557023147,1222.41393498,697.221388298,945,40.1748,360.338432552
0.994243,-238.134,0.1416921615600586,0.511397678274,38,0.511397678274,1.0586588382720947,9.817641735076904,233.886,52765.44312906265,-0.786692319321,4.32185139134,0.00927038,455.49314841,55.84735560417175,0.176773,24.0228,2.71006e+10,-237.958,233.890096114,0.0,0.511229928154,233.909735222,233.938,126.133933614,1097.15756586,657.732003071,946,39.2337,355.57596703
0.994309,-231.09,0.14298486709594727,0.568883686879,36,0.568883686879,1.1045310497283936,10.166552782058716,234.36,52822.37520647049,0.433914075578,4.35191956882,0.00962022,462.281509578,56.80734729766846,0.0606689,24.024,2.71314e+10,-231.03,234.364294042,0.0,0.568432266172,234.38097346,234.408,155.984077364,1213.76909015,685.938582068,947,40.5262,360.995929712
0.9943,-232.804,0.14298367500305176,0.613630553911,37,0.613630553911,1.093949556350708,10.058050394058228,234.045,52879.025248765945,0.50848015064,4.3518947432,0.00947265,435.494011903,56.52645468711853,0.057663,24.0238,2.71269e+10,-232.746,234.049206021,0.0,0.613758795678,234.068683032,234.097,131.946546086,1135.20347461,651.447088175,948,41.0361,352.845271462
0.994248,-228.688,0.1441640853881836,0.472678361861,41,0.472678361861,1.099168062210083,10.272417783737183,234.218,52935.677280664444,0.269100873079,4.31548868979,0.00985865,403.989123282,56.528491735458374,0.0502014,24.0229,2.71029e+10,-228.638,234.221246967,0.0,0.472305601294,234.241627711,234.271,104.305339405,850.831327761,592.776778144,949,40.2501,337.731564037
0.994264,-238.337,0.14475655555725098,0.6031314362,38,0.6031314362,1.0826919078826904,9.91168737411499,234.316,52991.39448738098,0.478816968882,4.3251354329,0.00899676,440.956266874,55.5960578918457,0.0507965,24.0232,2.71103e+10,-238.286,234.319498626,0.0,0.602924396602,234.338511954,234.366,130.265878202,1024.92622719,655.96784517,950,40.0114,355.374377232
0.994209,-233.881,0.14178681373596191,0.651299788075,39,0.651299788075,1.0865488052368164,10.01446270942688,234.103,53046.73641586304,0.582309512784,4.32136337179,0.00950377,376.471731952,55.21681022644043,0.0606232,24.0222,2.70847e+10,-233.821,234.1064028,0.0,0.651528208669,234.127219301,234.157,111.019420704,868.747120351,633.698309782,951,39.8584,350.112912482
0.994206,-236.357,0.14490747451782227,0.580815546864,40,0.580815546864,1.1310415267944336,10.248092889785767,234.366,53102.28527092934,0.593698998821,4.30922689225,0.00688738,414.251614625,55.42304873466492,0.0426483,24.0222,2.7083e+10,-236.314,234.369416609,0.0,0.580360461844,234.387278125,234.418,80.6770218911,765.384645144,620.840604186,952,39.8104,348.305023952
0.99423,-234.79,0.14734983444213867,0.578720047865,40,0.578720047865,1.128216028213501,10.398019313812256,234.257,53158.30008602142,0.702018847085,4.308704017,0.00924443,406.773060756,55.89074110984802,0.0501099,24.0226,2.70945e+10,-234.74,234.259319246,0.0,0.578710032532,234.276452942,234.309,108.132367783,865.272404143,621.857977706,953,39.4689,347.09684337
0.994278,-233.704,0.1440873146057129,0.644782388596,37,0.644782388596,1.1174256801605225,10.308911323547363,234.531,53214.186967134476,0.537324065996,4.30413352194,0.00999106,434.32411648,55.76319146156311,0.0567474,24.0234,2.71169e+10,-233.647,234.534650999,0.0,0.644836419744,234.553287874,234.58,156.489125644,1296.28400409,658.044591917,954,39.1284,353.266720464
0.994313,-239.423,0.14556670188903809,0.572414762817,35,0.572414762817,1.1094579696655273,10.392752885818481,234.573,53270.010827064514,0.0277353386964,4.32987980201,0.00970498,442.992395213,55.70363926887512,0.062561,24.024,2.71334e+10,-239.361,234.57656146,0.0,0.572253236346,234.594200954,234.624,152.908005878,1095.41802038,707.757378829,955,39.8438,367.304705964
0.994252,-236.604,0.14443111419677734,0.653782603882,38,0.653782603882,1.091472864151001,10.107320547103882,234.491,53325.2183573246,0.47879948496,4.33733778629,0.00993933,449.381311692,55.08728909492493,0.0596008,24.023,2.71049e+10,-236.544,234.494365008,0.0,0.653719992995,234.514596727,234.543,136.030540337,938.46979024,649.219912371,956,40.3966,353.912544376
0.994203,-237.927,0.14250969886779785,0.576754668058,38,0.576754668058,1.0788006782531738,10.013002395629883,234.381,53380.698420763016,0.37536162361,4.33009002371,0.00804489,397.948025694,55.352455139160156,0.0530243,24.0222,2.70825e+10,-237.874,234.384136567,0.0,0.576724170663,234.399533182,234.429,149.755929483,1065.36064301,646.7084975,957,40.7021,350.758130119
0.994197,-234.002,0.14403390884399414,0.475602519748,37,0.475602519748,1.068061351776123,9.921397924423218,234.382,53436.18368768692,-1.92969001075,4.31038160189,0.0092004,464.120826178,55.364211559295654,0.065094,24.022,2.70794e+10,-233.937,234.387064498,0.0,0.475514187479,234.407009383,234.433,168.305257868,1072.24352986,681.405147986,958,39.5827,359.455275399
0.9942,-233.904,0.14345312118530273,0.625574701803,39,0.625574701803,1.067603588104248,9.920273303985596,234.943,53491.98945116997,0.372447527099,4.32269588931,0.00991334,375.031064943,55.68274402618408,0.0546112,24.0221,2.70804e+10,-233.849,234.946053108,0.0,0.625447976221,234.962696346,234.993,112.97680931,899.751822752,631.879950386,959,39.5663,349.933673709
0.994302,-235.247,0.14836978912353516,0.320879090222,38,0.320879090222,1.1123099327087402,10.275307178497314,234.551,53548.28821897507,-11.966532765,4.33612858001,0.0092177,422.95460014,56.17329740524292,0.0965118,24.0238,2.71276e+10,-235.151,234.554317833,0.0,0.32090929095,234.571983785,234.6,160.528064124,1307.81550632,656.011465089,960,40.6944,353.433751041
0.994321,-238.19,0.14474987983703613,0.166444585552,36,0.166444585552,1.103949785232544,10.318117618560791,234.9,53603.649592876434,-6.9766347649,4.31491326987,0.00639663,446.639256957,55.24102711677551,0.0535736,24.0241,2.7136e+10,-238.136,234.903290033,0.0,0.166481429205,234.922569635,234.953,166.311970901,1376.41007611,685.748371244,961,39.8755,360.714934905
0.994302,-234.756,0.15024423599243164,0.502676124018,40,0.502676124018,1.1448307037353516,10.73830795288086,235.474,53659.35277056694,0.233068163145,4.33872893422,0.00981344,408.844150807,55.58388876914978,0.0539093,24.0238,2.71272e+10,-234.702,235.4782911,0.0,0.502323138315,235.498036622,235.529,109.344003177,855.498272333,616.415682569,962,40.2745,344.47859953
