AverageDiscountedReturn,PolicyExecTime,Perplexity,AveragePolicyStd,AbsLearnSignalNew,NumTrajs,AverageQLoss,AverageY,AverageAbsQYDiff,dLoss,AbsLearnSignalOld,ProcessExecTime,ItrTime,Entropy,EnvExecTime,MaxReturn,AverageAbsY,ExplainedVariance,AverageReturn,LossAfter,AverageQ,MinReturn,Time,StdReturn,AverageAbsQ,MeanKLBefore,AbsLearnSignal,LossBefore,Iteration,MeanKL
196.375045105,0.8082778453826904,1692.66,0.850719,0.754722918394,5,100.315,293.433042486,3.25403031149,0.0211487,0.752944075419,0.09154343605041504,38.27993178367615,7.43406,1.6894018650054932,2749.15964895,293.637947254,0.810308209241,2656.91166366,-316.001,293.428,2461.19587189,13232.866275072098,100.998314342,293.628,0.0,0.754722918394,-315.98,351,0.00984591
205.671271265,0.8070657253265381,1685.01,0.850236,0.774024700804,5,112.283,293.568195168,3.31626479503,0.0310059,0.772840250834,0.09151077270507812,38.211875915527344,7.42953,1.697460412979126,2796.46758635,293.761319628,0.843139104679,2756.6478829,-316.354,293.562,2688.255589,13271.189730405807,37.5573543497,293.752,0.0,0.774024700804,-316.323,352,0.00961944
220.207454103,0.8207564353942871,1682.4,0.850095,0.779646164388,5,92.3635,293.648617888,3.21721282186,0.0267334,0.779958781224,0.09360814094543457,38.32981061935425,7.42798,1.6949608325958252,2729.0165159,293.833410777,0.738471057973,2634.74616526,-313.961,293.644,2554.80878136,13309.629148483276,59.3199132129,293.825,0.0,0.779646164388,-313.934,353,0.00660978
209.922175234,0.8099632263183594,1677.98,0.849766,0.756956400932,5,102.882,293.802616464,3.28328972771,0.0343628,0.756738792612,0.09616398811340332,38.40195608139038,7.42534,1.694059133529663,2984.37983721,293.977968898,0.684337290677,2669.85362235,-314.543,293.797,2360.9117816,13348.147318124771,226.889311082,293.969,0.0,0.756956400932,-314.509,354,0.00993915
204.091496172,0.8328464031219482,1673.29,0.849501,0.775520577796,5,99.3545,294.004204036,3.27138556388,0.0276794,0.776414552117,0.09462761878967285,38.26484131813049,7.42255,1.7024850845336914,2684.14295511,294.177009529,0.761362597373,2631.44834623,-314.99,294.0,2516.08206304,13386.531551837921,60.9644847911,294.17,0.0,0.775520577796,-314.962,355,0.00645754
188.864950463,0.7934768199920654,1672.27,0.849502,0.70264641976,5,111.245,294.069642116,3.29115602326,0.0463562,0.703361223417,0.10156702995300293,38.775665044784546,7.42194,1.7057280540466309,2753.07566521,294.243016478,0.792562029362,2141.67650344,-260.675,294.062,306.560939405,13425.425775051117,922.856778101,294.231,0.0,0.70264641976,-260.629,356,0.0097035
195.523814274,0.8353009223937988,1671.63,0.849456,0.745300282282,5,102.145,294.250061914,3.22724283447,0.025238,0.743557531342,0.10125565528869629,38.868571519851685,7.42156,1.7079980373382568,2801.62678646,294.420873029,0.786215010396,2694.56124383,-317.046,294.246,2600.59956057,13464.415438652039,72.5187047588,294.414,0.0,0.745300282282,-317.021,357,0.00963012
228.320127567,0.8131716251373291,1668.91,0.849299,0.791319590671,5,106.994,294.501994275,3.27166234374,0.0258179,0.790842708305,0.09277582168579102,38.57531666755676,7.41993,1.6988165378570557,2832.84432428,294.667492592,0.792409171107,2692.95554325,-316.945,294.497,2543.14538857,13503.11369729042,116.789094496,294.66,0.0,0.791319590671,-316.919,358,0.00972093
206.579218659,0.8244435787200928,1665.51,0.849169,0.768947905815,5,96.8123,294.469713538,3.23635641173,0.0436096,0.768778224089,0.09694194793701172,38.655078649520874,7.41788,1.7121379375457764,2694.38397901,294.639453016,0.755062348697,2626.46946483,-313.575,294.463,2462.7920088,13541.929300308228,84.5894813254,294.63,0.0,0.768947905815,-313.532,359,0.00653499
213.886673368,0.811481237411499,1665.53,0.849174,0.549518349743,5,99.6404,294.29692998,3.2646463809,0.0408936,0.549189849935,0.09347057342529297,38.42611074447632,7.4179,1.7076044082641602,2952.57288386,294.464559066,0.418189506798,2256.37051953,-255.485,294.293,1393.1626935,13580.471581697464,707.917821025,294.457,0.0,0.549518349743,-255.444,360,0.00665963
204.309138408,0.8159902095794678,1676.31,0.85007,0.653338354337,5,105.721,294.198511837,3.31129299572,0.0299377,0.652714955645,0.09941697120666504,38.29624128341675,7.42435,1.6946518421173096,2775.09344762,294.35636221,0.643872842561,2691.68449628,-317.456,294.192,2587.6454586,13618.888066768646,66.5687543996,294.347,0.0,0.653338354337,-317.426,361,0.00992287
218.001401904,0.825934886932373,1667.48,0.849363,0.777183000079,5,101.387,294.410769402,3.31595798063,0.0349121,0.776270285015,0.11219978332519531,38.289210081100464,7.41907,1.7106726169586182,2883.90587476,294.56548552,0.855659179356,2749.5006534,-317.273,294.406,2600.61495971,13657.3429915905,90.7960521928,294.558,0.0,0.777183000079,-317.238,362,0.00644783
197.71272208,0.8013861179351807,1664.92,0.849215,0.797672826918,5,105.613,294.357477527,3.33943037099,0.0307922,0.796277225528,0.09452033042907715,38.4794704914093,7.41753,1.6877703666687012,2738.33575778,294.519455895,0.759995822197,2544.5597978,-313.662,294.351,2371.54007105,13695.936710119247,128.654908703,294.51,0.0,0.797672826918,-313.631,363,0.00658666
225.346477109,0.8118722438812256,1660.66,0.848936,0.662304112906,5,106.927,294.206455541,3.34300789305,0.0534058,0.661908017643,0.09165692329406738,38.19606637954712,7.41497,1.7174758911132812,2727.90740308,294.372813186,0.741323098351,2316.87695813,-279.122,294.203,1335.60759228,13734.253681898117,518.021768227,294.366,0.0,0.662304112906,-279.068,364,0.00969422
198.543775293,0.8104634284973145,1661.6,0.849096,0.731670166063,5,107.156,294.332525622,3.31981567009,0.0318909,0.73063027744,0.10044598579406738,38.56487703323364,7.41553,1.6976940631866455,2869.56137918,294.505110509,0.676501190426,2671.74635576,-315.628,294.326,2602.12378849,13772.935469388962,100.795066113,294.495,0.0,0.731670166063,-315.596,365,0.00996735
229.704475978,0.8056485652923584,1658.62,0.8489,0.76904439865,5,102.823,294.537847207,3.28258313642,0.0195312,0.768226715972,0.09879088401794434,38.396599769592285,7.41374,1.6955242156982422,2923.55812228,294.709348431,0.708582988618,2721.07912537,-316.529,294.533,2562.89264823,13811.445726633072,125.181851777,294.7,0.0,0.76904439865,-316.51,366,0.00642431
197.117022425,0.8140857219696045,1654.78,0.848541,0.595884606985,5,112.172,293.868745025,3.29123831178,0.0289307,0.594356376689,0.09761834144592285,38.38994812965393,7.41142,1.7018506526947021,2720.61299682,294.045568616,0.681426151644,2116.02629489,-247.815,293.862,254.392370806,13849.952783584595,950.595901233,294.037,0.0,0.595884606985,-247.786,367,0.00640423
202.651811157,0.8143200874328613,1652.84,0.848362,0.676221203041,5,116.636,293.945576649,3.33025123246,0.0249634,0.675503365453,0.10310554504394531,38.26030969619751,7.41025,1.7053618431091309,2876.43215925,294.122734809,0.590293955951,2651.91966076,-313.985,293.941,2510.81325649,13888.330340147018,134.261367384,294.115,0.0,0.676221203041,-313.96,368,0.00646003
221.155204832,0.8187272548675537,1646.81,0.847885,0.774864251143,5,103.83,294.189415479,3.25527454431,0.0292664,0.775086996643,0.09141016006469727,38.35522651672363,7.40659,1.710961103439331,2814.2571272,294.363574184,0.763380480161,2657.46137851,-315.098,294.183,2433.73555819,13926.802875757217,134.556039476,294.354,0.0,0.774864251143,-315.069,369,0.00954338
228.295932472,0.791130781173706,1640.13,0.847431,0.76702447127,5,109.161,294.339760776,3.30039621814,0.0316467,0.76561586523,0.09290575981140137,38.51679992675781,7.40253,1.6943929195404053,2840.48566068,294.507758678,0.807180670643,2699.78688732,-316.205,294.335,2474.23564738,13965.430572032928,125.881120074,294.5,0.0,0.76702447127,-316.173,370,0.00926653
207.766675754,0.8009119033813477,1638.49,0.847344,0.605601446501,5,106.974,294.493226739,3.27162189696,0.0422363,0.604427800156,0.09415268898010254,38.295055627822876,7.40153,1.7022619247436523,2848.26989788,294.658142437,0.723956421797,2702.03179127,-313.094,294.488,2498.82377624,14003.888638973236,114.458309715,294.65,0.0,0.605601446501,-313.052,371,0.00689173
183.949575577,0.8047163486480713,1637.39,0.847256,0.775397830673,5,103.283,294.723128385,3.24756132418,0.0271301,0.776927468371,0.09742307662963867,38.371352434158325,7.40086,1.6954309940338135,2678.59024023,294.87165433,0.751020952331,2560.4279066,-310.959,294.717,2398.60749647,14042.431075572968,106.671179385,294.863,0.0,0.775397830673,-310.932,372,0.00659078
214.933217219,0.8125870227813721,1631.52,0.846827,0.771408068004,5,103.801,294.705657886,3.23821098941,0.0227356,0.771684595313,0.10991024971008301,38.22626543045044,7.39727,1.7028560638427734,2802.68808907,294.849062859,0.724730777892,2590.98629786,-312.22,294.701,2357.48591729,14080.776586532593,158.846745393,294.841,0.0,0.771408068004,-312.197,373,0.00961264
216.675880004,0.7999236583709717,1623.61,0.846273,0.782044265373,5,108.703,294.828121297,3.26656517667,0.035675,0.782223608719,0.09190130233764648,38.260388135910034,7.39241,1.7050433158874512,2855.1545133,294.967259412,0.751753151158,2667.70455609,-313.619,294.823,2357.21737004,14119.156075239182,201.885619603,294.958,0.0,0.782044265373,-313.583,374,0.00641373
219.595379828,0.8071062564849854,1620.78,0.84611,0.772871035357,5,110.941,294.700563374,3.28795542389,0.0380859,0.773217351218,0.09455370903015137,38.27546811103821,7.39066,1.6953349113464355,2741.3644322,294.843845231,0.812343485978,2607.39058396,-314.712,294.695,2437.23139391,14157.539163589478,97.6724313666,294.835,0.0,0.772871035357,-314.674,375,0.00994342
215.137978496,0.8108267784118652,1623.81,0.846484,0.622193933846,5,101.971,294.383439292,3.232105385,0.0556946,0.620314844015,0.09315705299377441,38.369115352630615,7.39253,1.6996238231658936,2734.39521805,294.529093759,0.808929571951,2266.52660889,-267.292,294.379,797.367257528,14196.067912101746,737.126994715,294.522,0.0,0.622193933846,-267.236,376,0.00944003
214.638712511,0.8055217266082764,1621.87,0.846342,0.727746026093,5,106.494,294.542420968,3.26473631581,0.0242004,0.726018666052,0.09919142723083496,38.095245599746704,7.39133,1.688896656036377,2767.47907213,294.685225047,0.770466901912,2662.19242026,-313.708,294.537,2583.06985168,14234.329579591751,71.3877377882,294.675,0.0,0.727746026093,-313.684,377,0.00660553
220.648789586,0.7988040447235107,1622.65,0.846482,0.780474880079,5,106.333,295.084537532,3.26475716149,0.0298462,0.779672965127,0.09095168113708496,38.27438163757324,7.39182,1.6873197555541992,2850.9594628,295.219182625,0.768000338879,2609.83784216,-313.207,295.08,2421.76655188,14272.718661308289,147.517548174,295.211,0.0,0.780474880079,-313.177,378,0.00961437
215.390817129,0.8076658248901367,1617.63,0.846054,0.75033240893,5,114.336,295.03896813,3.31668862803,0.0281067,0.750470644988,0.09416317939758301,38.42428755760193,7.38872,1.6921138763427734,2728.65973252,295.172880083,0.792074313793,2575.64880318,-313.847,295.033,2495.4271595,14311.307143211365,81.5358296182,295.164,0.0,0.75033240893,-313.818,379,0.00705327
209.693677826,0.8113880157470703,1615.43,0.845882,0.780407164184,5,107.253,295.45386918,3.27122759389,0.0281067,0.780720717549,0.0938410758972168,38.395806312561035,7.38736,1.7063302993774414,2876.80491045,295.593637013,0.771681857057,2643.58809896,-314.388,295.449,2472.68753363,14349.859699487686,131.574541076,295.587,0.0,0.780407164184,-314.36,380,0.00940396
212.81834085,0.8214237689971924,1614.98,0.845879,0.775317149078,5,97.0418,295.505421463,3.20102545781,0.020752,0.7735030227,0.09425687789916992,38.66233015060425,7.38708,1.7155842781066895,2916.45250695,295.652063745,0.817120504593,2702.9854828,-315.869,295.501,2540.40262407,14388.636801719666,153.514951884,295.642,0.0,0.775317149078,-315.848,381,0.00650565
198.18557522,0.8179094791412354,1612.98,0.845771,0.781220427934,5,104.708,295.669971131,3.27487360117,0.0236511,0.780833624206,0.09294939041137695,38.70706343650818,7.38584,1.6955287456512451,2643.45719688,295.812796255,0.787586778207,2530.68975419,-312.036,295.665,2424.71554907,14427.462357282639,86.836448662,295.806,0.0,0.781220427934,-312.012,382,0.00940522
213.481270002,0.8178310394287109,1608.01,0.845395,0.780858546589,5,105.381,296.252404463,3.27200145917,0.0308838,0.78051302032,0.09763431549072266,38.69195294380188,7.38275,1.6872282028198242,2821.90819735,296.383471246,0.803095375525,2642.02800935,-315.36,296.248,2475.38702993,14466.271062135696,120.456670448,296.377,0.0,0.780858546589,-315.329,383,0.0099737
190.755231973,0.8528211116790771,1596.2,0.844462,0.785912839082,5,110.591,296.297460833,3.2854619985,0.0550842,0.786044759402,0.09734463691711426,38.99358630180359,7.37538,1.7334010601043701,2715.68202705,296.420680829,0.836354759726,2648.46276458,-314.718,296.29,2549.86957887,14505.385329723358,61.8771697879,296.412,0.0,0.785912839082,-314.663,384,0.00669399
195.094943551,0.816364049911499,1595.96,0.844467,0.792775923235,5,108.595,296.506882893,3.2870327595,0.0170288,0.794314987682,0.09630322456359863,38.25248861312866,7.37523,1.6977996826171875,2781.25480041,296.618611563,0.804250206076,2570.79102768,-313.94,296.502,2403.24899624,14543.751801490784,134.141356667,296.611,0.0,0.792775923235,-313.923,385,0.00959251
223.570989774,0.8143091201782227,1595.21,0.844485,0.777894402023,5,104.028,296.850050839,3.20569757508,0.0259705,0.778207783081,0.09077882766723633,38.57082653045654,7.37476,1.6957545280456543,2907.27788553,296.957605871,0.795924070077,2743.47699564,-315.499,296.846,2576.65022142,14582.44237947464,110.482482128,296.95,0.0,0.777894402023,-315.474,386,0.00961615
199.919684483,0.8379240036010742,1595.55,0.844582,0.778897609451,5,104.147,297.061119873,3.19588515604,0.022583,0.779528353436,0.11098074913024902,38.5910108089447,7.37498,1.710388422012329,2854.79749662,297.15912703,0.818125511334,2690.99961367,-317.168,297.055,2531.25961792,14621.147760868073,119.268313589,297.152,0.0,0.778897609451,-317.146,387,0.00647936
213.531243455,0.8041186332702637,1591.2,0.844243,0.791672094553,5,117.802,296.819792589,3.27646889255,0.0384521,0.793034010393,0.0941171646118164,38.51443648338318,7.37225,1.695737361907959,2847.27365199,296.913720451,0.780266543952,2685.30236281,-316.543,296.815,2566.72729861,14659.824369430542,107.726612734,296.904,0.0,0.791672094553,-316.504,388,0.00979125
211.9997979,0.8118550777435303,1587.86,0.844043,0.7723831171,5,109.946,296.371979284,3.23064243234,0.023468,0.772845897627,0.10122060775756836,38.61103796958923,7.37014,1.6954102516174316,2763.21975488,296.473906889,0.784571555474,2636.47296401,-314.739,296.367,2571.01757105,14698.554322481155,69.6759206917,296.465,0.0,0.7723831171,-314.716,389,0.00656317
206.977344287,0.8011631965637207,1585.37,0.843954,0.772325805427,5,102.095,296.381528684,3.19550548794,0.0298462,0.77039531704,0.09424185752868652,38.58464789390564,7.36858,1.6992073059082031,2913.48401236,296.496270923,0.827224753961,2806.07668251,-318.349,296.376,2682.74722625,14737.251802921295,76.1286758151,296.488,0.0,0.772325805427,-318.319,390,0.00983463
203.03713481,0.807337760925293,1584.12,0.844037,0.686746995377,5,104.697,296.123740513,3.22586873851,0.0527344,0.685893210094,0.10843157768249512,38.49493956565857,7.36779,1.6938047409057617,2791.04512369,296.240583104,0.691762312452,2315.60891431,-274.785,296.118,933.929406231,14775.862039804459,694.196171828,296.231,0.0,0.686746995377,-274.733,391,0.00668026
208.521850651,0.8287928104400635,1583.38,0.844002,0.713734580746,5,109.627,296.016520414,3.27095534072,0.0272827,0.713186750898,0.11749482154846191,38.24803161621094,7.36732,1.7082667350769043,2940.29114454,296.126911675,0.747421248784,2717.41700581,-314.246,296.012,2555.70844476,14814.224175453186,148.368448399,296.119,0.0,0.713734580746,-314.219,392,0.00979543
199.330910954,0.8214659690856934,1580.2,0.843795,0.767497502574,5,112.409,296.292712951,3.31422735118,0.0340881,0.768106027185,0.09392166137695312,38.48670721054077,7.36531,1.701094150543213,2832.44037541,296.405366581,0.843450213331,2764.00159791,-317.77,296.286,2678.09753744,14852.880913257599,58.9119147713,296.396,0.0,0.767497502574,-317.736,393,0.00686398
224.017464047,0.8088357448577881,1580.89,0.843916,0.763457750624,5,104.449,296.441370027,3.25983622306,0.0253296,0.764373809791,0.09659886360168457,38.367337226867676,7.36574,1.6903095245361328,2759.97958043,296.548005521,0.86284360393,2682.44880714,-315.978,296.438,2563.85227206,14891.360080480576,70.7177650894,296.542,0.0,0.763457750624,-315.953,394,0.00935579
180.881079015,0.8023777008056641,1576.47,0.843663,0.696289694493,5,118.534,295.879187258,3.31790270398,0.0319519,0.696690258013,0.09333610534667969,38.323575496673584,7.36294,1.69572114944458,2781.73921392,295.988108037,0.762877744299,2257.8015264,-268.738,295.871,743.596739132,14929.800949811935,761.928499478,295.978,0.0,0.696289694493,-268.706,395,0.00652139
214.246155141,0.841310977935791,1572.71,0.843382,0.748225232607,5,103.112,295.935105252,3.23146013953,0.0367432,0.746980296056,0.10022640228271484,38.52197790145874,7.36055,1.7142691612243652,2908.80259138,296.038141263,0.621900069418,2750.02956852,-318.666,295.93,2558.84840479,14968.442037343979,113.216122959,296.029,0.0,0.748225232607,-318.63,396,0.0097519
221.482191421,0.8049013614654541,1570.6,0.843242,0.779138250479,5,112.53,296.321012839,3.28337512537,0.0349121,0.778860872139,0.09024381637573242,38.37816524505615,7.35922,1.6936326026916504,2957.85656644,296.412585026,0.79496523983,2774.49733839,-316.556,296.315,2635.92854366,15006.938253879547,120.280730361,296.404,0.0,0.779138250479,-316.521,397,0.0066947
189.186244227,0.8090159893035889,1568.84,0.84313,0.765641039197,5,103.566,296.411599518,3.19850853033,0.00689697,0.764428101912,0.09447407722473145,38.078808307647705,7.35809,1.7081775665283203,2785.47022587,296.498030729,0.845112853677,2597.89798281,-313.948,296.407,2422.82937444,15045.138771772385,123.323172968,296.489,0.0,0.765641039197,-313.941,398,0.0097701
206.259362081,0.8155627250671387,1569.27,0.843424,0.777969194392,5,107.684,296.564327409,3.26528929511,0.0584717,0.779083089779,0.0932769775390625,38.33950734138489,7.35836,1.696939468383789,2802.57305494,296.64564599,0.636536313889,2530.34847771,-311.39,296.559,2327.53147252,15083.636788606644,152.947373426,296.637,0.0,0.777969194392,-311.331,399,0.00925086
221.577713722,0.8134346008300781,1569.71,0.843544,0.620419738577,5,114.369,296.50645692,3.3088704231,0.0278015,0.619466623676,0.09016132354736328,38.430673360824585,7.35864,1.7015478610992432,2952.28518952,296.581289134,0.704123792103,2650.58167488,-302.999,296.499,2042.27811862,15122.188068151474,336.302118184,296.571,0.0,0.620419738577,-302.971,400,0.00989123
218.33522593,0.8238589763641357,1564.26,0.843233,0.70489480162,5,107.189,296.352005146,3.227726835,0.0256042,0.704542605703,0.09214949607849121,38.45833683013916,7.35517,1.7054955959320068,2670.61750587,296.427426763,0.826691357137,2223.86470808,-263.195,296.347,1134.29507253,15160.763534784317,555.481835884,296.419,0.0,0.70489480162,-263.17,401,0.00641217
209.470455569,0.8077888488769531,1560.85,0.843021,0.698433190074,5,99.0444,296.612746196,3.17614356431,0.0294495,0.696918952236,0.10891580581665039,38.499831199645996,7.35299,1.7024991512298584,2896.04167616,296.681561357,0.587324131796,2732.02549778,-317.319,296.608,2602.89313527,15199.425484418869,115.232336601,296.673,0.0,0.698433190074,-317.29,402,0.0064545
215.656364651,0.8266806602478027,1559.98,0.842973,0.768946898526,5,103.93,296.93433984,3.20824032887,0.0301208,0.767339511695,0.09607458114624023,38.48438501358032,7.35243,1.708575963973999,2844.95632456,296.994734302,0.741213323352,2731.06364617,-318.505,296.928,2643.58385424,15238.033797979355,72.6592997512,296.984,0.0,0.768946898526,-318.475,403,0.00893606
207.249325175,0.8271100521087646,1556.72,0.842788,0.786357846317,5,108.973,297.84110734,3.24747447371,0.0187073,0.78839810328,0.10785460472106934,38.521682262420654,7.35034,1.7078628540039062,2787.74189814,297.885886104,0.780332435787,2651.49726054,-316.033,297.836,2394.61671245,15276.672936439514,137.846387357,297.878,0.0,0.786357846317,-316.014,404,0.00676467
207.565022863,0.8158574104309082,1550.02,0.842247,0.763719283255,5,116.058,297.851414768,3.24081523021,0.0488892,0.762559853087,0.09614872932434082,38.313063859939575,7.34602,1.6990339756011963,2975.82253305,297.889915861,0.782743611551,2721.16156079,-316.596,297.845,2576.1143242,15315.11017537117,148.03878841,297.881,0.0,0.763719283255,-316.547,405,0.00954096
212.29478275,0.817091703414917,1549.4,0.842257,0.774517184029,5,109.164,297.390490672,3.20147454516,0.0368042,0.773665155581,0.09424948692321777,38.79597616195679,7.34562,1.6906182765960693,2837.991663,297.424714954,0.86260360718,2671.76938277,-315.656,297.385,2496.77259942,15354.026549339294,112.16413421,297.415,0.0,0.774517184029,-315.62,406,0.00642046
218.102798857,0.8447771072387695,1543.62,0.841774,0.748618009945,5,102.249,297.585710386,3.20424609131,0.0319519,0.747775177118,0.09963226318359375,38.58899998664856,7.34189,1.7118313312530518,3015.38886888,297.617010408,0.849491066715,2822.22747395,-319.703,297.58,2663.40145486,15392.735600709915,135.807893136,297.608,0.0,0.748618009945,-319.671,407,0.00655324
220.815345878,0.8115873336791992,1543.21,0.841798,0.775357882618,5,102.171,297.826681836,3.15962515027,0.0309143,0.774360916329,0.09669899940490723,38.90719223022461,7.34162,1.699308156967163,2885.33124929,297.853211843,0.824145576424,2779.71579136,-318.054,297.821,2661.97869535,15431.76207613945,75.8143616679,297.845,0.0,0.775357882618,-318.023,408,0.00941189
215.551347215,0.8422098159790039,1543.13,0.841767,0.791723593156,5,110.354,297.467269854,3.1754334378,0.0283813,0.790892770251,0.10167980194091797,38.84116005897522,7.34157,1.7100138664245605,2758.12064488,297.492260473,0.791101118153,2661.67359293,-315.134,297.462,2480.92660493,15470.781195878983,97.9752349599,297.485,0.0,0.791723593156,-315.105,409,0.00978653
202.477591344,0.8362703323364258,1536.58,0.841251,0.79042173501,5,103.472,297.505219242,3.11291736683,0.0255432,0.791580410599,0.10262513160705566,38.77865433692932,7.33731,1.7134008407592773,2724.84147148,297.526428556,0.747376913687,2652.57714476,-314.162,297.501,2529.70056061,15509.679526090622,73.7539384518,297.52,0.0,0.79042173501,-314.136,410,0.0099506
219.521802758,0.8209481239318848,1537.09,0.8414,0.761014966213,5,110.841,297.332390317,3.16649080851,0.0271301,0.761584114638,0.09806299209594727,38.4739887714386,7.33765,1.7014892101287842,2816.54909108,297.354433828,0.80736738304,2720.21204119,-316.495,297.328,2636.00081481,15548.277869462967,65.846048206,297.347,0.0,0.761014966213,-316.468,411,0.00982047
203.853767339,0.7950670719146729,1529.81,0.840808,0.783901176935,5,108.929,296.934612148,3.1718908278,0.0436401,0.784720694165,0.1049032211303711,38.640087366104126,7.3329,1.6871669292449951,2752.70487415,296.954026791,0.80322192171,2649.89365677,-312.309,296.93,2564.30644152,15587.033752918243,78.0959433305,296.947,0.0,0.783901176935,-312.265,412,0.00664695
205.528238966,0.8194565773010254,1528.65,0.840775,0.779140009159,5,115.998,297.370075588,3.23373616084,0.028656,0.779445192373,0.0962972640991211,38.224589824676514,7.33214,1.7073650360107422,2774.7445725,297.386813784,0.772820753146,2712.83337048,-314.694,297.364,2662.39707869,15625.422482013702,43.8448901512,297.378,0.0,0.779140009159,-314.666,413,0.00651074
198.045734615,0.810593843460083,1521.47,0.840156,0.79652054973,5,109.521,297.319362244,3.17940033356,0.0364075,0.796383548032,0.09308862686157227,38.490975856781006,7.32743,1.69413161277771,2679.97667288,297.33120316,0.720060900533,2617.94552961,-313.214,297.314,2572.30207492,15664.028513669968,37.3101986981,297.324,0.0,0.79652054973,-313.177,414,0.00948985
196.595673452,0.8122215270996094,1513.43,0.839542,0.757834733819,5,106.706,297.774070287,3.12467152,0.0263977,0.75799971279,0.09294986724853516,38.43569564819336,7.32213,1.6903071403503418,2971.01009843,297.784416735,0.802810915919,2662.84940175,-314.73,297.769,2510.67821442,15702.633220911026,167.397006464,297.778,0.0,0.757834733819,-314.704,415,0.00654307
209.548097029,0.7942724227905273,1509.51,0.839223,0.775268320726,5,109.698,298.047407402,3.14649726763,0.0385437,0.773834524275,0.09131884574890137,38.3538818359375,7.31954,1.6895473003387451,2817.89060444,298.055133018,0.826916998914,2615.42225183,-313.556,298.042,2435.26974152,15741.148761749268,139.559489068,298.049,0.0,0.775268320726,-313.518,416,0.00664685
204.669363804,0.8201849460601807,1508.5,0.839193,0.765102137122,5,98.7464,298.289133665,3.06780273452,0.0255737,0.764194102122,0.09848737716674805,38.324888467788696,7.31887,1.7021934986114502,2869.98639814,298.295645358,0.806471491579,2689.8422278,-315.067,298.283,2513.96496603,15779.59587931633,144.682587368,298.288,0.0,0.765102137122,-315.042,417,0.00648739
216.531709859,0.7884464263916016,1504.65,0.838973,0.78698768093,5,96.2822,298.858731354,3.05275634031,0.0250854,0.786724685675,0.09138131141662598,38.18671488761902,7.31631,1.6865251064300537,2777.89686844,298.862260633,0.704934130864,2747.42853788,-317.066,298.854,2684.69220179,15817.904039144516,34.1312152834,298.857,0.0,0.78698768093,-317.041,418,0.00974462
201.781091366,0.8035626411437988,1501.41,0.838801,0.763969757707,5,108.209,299.14845849,3.06481034321,0.0281677,0.766634680926,0.11271095275878906,38.318650007247925,7.31416,1.7021079063415527,2791.52791784,299.151583418,0.808815065042,2634.1424271,-312.778,299.144,2469.62219797,15856.341601133347,125.78743881,299.147,0.0,0.763969757707,-312.749,419,0.00979161
212.845870967,0.8065690994262695,1499.23,0.838881,0.782026443276,5,104.539,299.190748081,3.0940850467,0.0271912,0.78313199963,0.0891420841217041,38.25262761116028,7.3127,1.7067039012908936,2664.79091,299.193309897,0.87810128028,2601.78184384,-313.82,299.184,2493.1826586,15894.712262630463,58.227599499,299.186,0.0,0.782026443276,-313.793,420,0.00649109
220.829978478,0.7990410327911377,1491.7,0.838309,0.615359719052,5,101.895,298.932669175,3.07204388942,0.0209961,0.614104575244,0.09412646293640137,38.36499834060669,7.30767,1.688584566116333,2656.82235479,298.934790506,0.752751727284,2533.79368824,-300.579,298.927,2300.54011213,15933.192764282227,129.280820525,298.929,0.0,0.615359719052,-300.558,421,0.0097561
201.367114453,0.8122215270996094,1490.99,0.838393,0.786874335054,5,107.503,298.680240153,3.11198110077,0.04245,0.786761187241,0.09280228614807129,38.248201847076416,7.30719,1.686774492263794,2851.39220623,298.682433549,0.722747758544,2684.02171509,-316.587,298.673,2502.6549748,15971.551008462906,129.940103174,298.676,0.0,0.786874335054,-316.544,422,0.00996965
214.302134421,0.7804551124572754,1489.39,0.838301,0.747767279496,5,101.909,299.071319008,3.05416822047,0.041626,0.748001099904,0.08799409866333008,38.1007604598999,7.30612,1.687873363494873,2891.88003563,299.072551227,0.786305808861,2772.37034898,-317.526,299.068,2611.23166343,16009.773869037628,104.397159347,299.07,0.0,0.747767279496,-317.484,423,0.00678946
228.219798562,0.8089544773101807,1488.7,0.838263,0.772558037813,5,109.543,299.567441224,3.09423718742,0.0326843,0.773009844823,0.10422635078430176,38.23929262161255,7.30566,1.6987180709838867,2960.92781789,299.568306749,0.789728572315,2764.47792712,-317.287,299.562,2475.75477611,16048.134493112564,159.626686243,299.564,0.0,0.772558037813,-317.254,424,0.00649415
186.019677768,0.8003849983215332,1485.56,0.838005,0.770741561996,5,106.442,300.228260811,3.07596070944,0.0195007,0.771918199716,0.09666776657104492,38.15331315994263,7.30355,1.6882715225219727,2884.85856927,300.229459064,0.779480426039,2693.08285869,-315.002,300.223,2581.63740522,16086.40267419815,113.272283951,300.224,0.0,0.770741561996,-314.983,425,0.00641521
222.403951366,0.8016221523284912,1480.78,0.837649,0.782546204494,5,108.744,300.29474428,3.06139364709,0.0463867,0.782824784121,0.09829330444335938,38.14042615890503,7.30032,1.6906530857086182,2826.3370328,300.295338062,0.680982993155,2676.58947587,-313.484,300.293,2425.27567867,16124.705857038498,150.83984371,300.294,0.0,0.782546204494,-313.438,426,0.00971601
