AverageDiscountedReturn,LossBefore,MeanKLBefore,dLoss,AverageAbsY,AverageAbsQ,AverageQ,StdReturn,AverageReturn,MaxReturn,EnvExecTime,AverageAbsQYDiff,PolicyExecTime,AbsLearnSignalOld,AveragePolicyStd,Iteration,ProcessExecTime,ExplainedVariance,MinReturn,AbsLearnSignalNew,MeanKL,NumTrajs,Perplexity,AverageQLoss,AbsLearnSignal,LossAfter,Entropy,Time,ItrTime,AverageY
257.547569427,-337.219,0.0,0.0410767,347.878497644,347.88,347.348,577.153808236,3263.84519285,3653.97494019,1.6385846138000488,3.06787049145,0.965839147567749,0.619765067773,0.811239,1100,0.11927676200866699,0.786008932137,2114.55124933,0.619964175018,0.009997,5,1201.48,137.898,0.619964175018,-337.26,7.09131,45270.709446668625,40.49270248413086,347.353046924
257.297942673,-331.653,0.0,0.0378418,347.561226647,347.562,347.041,668.805174797,3078.47978765,3575.8548862,1.626354694366455,3.06505224863,0.9613823890686035,0.669923880792,0.811003,1101,0.11739969253540039,0.790878631512,1768.39356352,0.669045807493,0.00998163,5,1198.82,138.097,0.669045807493,-331.691,7.08909,45311.17272591591,40.32716178894043,347.045676049
248.536956797,-324.553,0.0,0.039917,347.718222956,347.722,347.195,897.185093169,3107.62118206,3636.36657672,1.6302154064178467,3.03800512708,0.9683678150177002,0.671113444586,0.810821,1102,0.12377405166625977,0.840495809186,1315.9008432,0.671217630825,0.00991439,5,1196.85,128.353,0.671217630825,-324.593,7.08745,45351.705866098404,40.39547777175903,347.198596488
257.176393732,-294.899,0.0,0.0378723,347.580663884,347.583,347.066,992.168454662,2870.50719958,3755.56437922,1.629575490951538,3.14135694887,0.9661266803741455,0.616280700861,0.8108,1103,0.12109041213989258,0.82297069194,1072.45661361,0.616332745498,0.00975288,5,1196.63,150.046,0.616332745498,-294.937,7.08727,45392.01099205017,40.16713047027588,347.071751309
272.877730532,-369.384,0.0,0.0363159,347.837503928,347.84,347.325,81.5264141589,3536.85041912,3667.80447639,1.6290335655212402,3.1390893883,0.966902494430542,0.652340890165,0.810952,1104,0.11940121650695801,0.699150553441,3456.85692776,0.653048476188,0.00981811,5,1197.85,144.288,0.653048476188,-369.42,7.08828,45432.59403133392,40.44816970825195,347.329683871
273.896107469,-344.752,0.0,0.0461426,347.502071916,347.507,346.987,480.804653555,3320.88988584,3588.42066287,1.6466906070709229,3.20134984618,0.9778482913970947,0.663998605575,0.810851,1105,0.12456464767456055,0.733293213503,2359.71675016,0.664572973284,0.00642673,5,1197.08,161.308,0.664572973284,-344.798,7.08764,45473.27983832359,40.550026178359985,346.991280781
266.264597169,-366.835,0.0,0.0358887,347.357188835,347.361,346.838,56.4158134009,3530.18836322,3591.36502469,1.6218326091766357,3.11433293166,0.9690954685211182,0.709405831694,0.810863,1106,0.1224966049194336,0.850001230651,3423.60502599,0.709202071563,0.00643603,5,1196.94,144.136,0.709202071563,-366.871,7.08752,45513.71856045723,40.303619623184204,346.841639463
272.021679973,-364.286,0.0,0.0345459,347.131552472,347.133,346.608,117.646423221,3388.74571076,3566.45619372,1.617530107498169,3.10772881992,0.9805316925048828,0.747637426765,0.810848,1107,0.119720458984375,0.833056480312,3227.55280675,0.7482956159,0.00642703,5,1196.5,141.38,0.7482956159,-364.321,7.08716,45554.27370214462,40.42042088508606,346.612643552
263.05895077,-335.045,0.0,0.065155,347.117120413,347.119,346.615,605.06693678,3155.12174354,3570.06860158,1.62373685836792,3.04273055663,0.9783790111541748,0.59397206689,0.810843,1108,0.11832737922668457,0.778225397452,1952.16782275,0.593313060594,0.00645647,5,1196.35,130.949,0.593313060594,-335.11,7.08703,45594.81848359108,40.40759515762329,346.620094888
247.025998811,-364.959,0.0,0.0351868,347.382348373,347.389,346.872,103.564397268,3446.22891704,3598.25994977,1.6175765991210938,3.10401591076,0.9798901081085205,0.714487553398,0.810867,1109,0.12445640563964844,0.774819573492,3286.64376675,0.71594125924,0.00988069,5,1196.52,138.171,0.71594125924,-364.994,7.08717,45635.67809724808,40.7260468006134,346.874985602
261.130599168,-369.111,0.0,0.0341187,347.565049372,347.567,347.041,86.759443514,3494.96774036,3583.2350165,1.609581470489502,3.16940867077,0.9751377105712891,0.754684388771,0.810949,1110,0.12007284164428711,0.857558372833,3354.24423805,0.75504585953,0.00641165,5,1197.35,146.161,0.75504585953,-369.145,7.08786,45676.14458203316,40.33345890045166,347.046584995
250.780536763,-365.414,0.0,0.0275269,347.685984522,347.69,347.151,89.0551161005,3417.9967538,3520.64629251,1.6067554950714111,3.15429439106,0.9515855312347412,0.741289913273,0.810937,1111,0.1222834587097168,0.882370515324,3280.33938496,0.741534584798,0.00640834,5,1197.33,148.585,0.741534584798,-365.442,7.08785,45716.58785510063,40.305452823638916,347.153356348
255.299837081,-366.25,0.0,0.0378113,347.518737354,347.518,346.969,111.418604342,3448.61731836,3594.86445287,1.6163218021392822,3.07984618482,0.9753272533416748,0.7310741582,0.810784,1112,0.12252926826477051,0.832647094091,3306.01440036,0.731908132924,0.00992619,5,1195.5,132.367,0.731908132924,-366.288,7.08632,45756.23916888237,39.510416746139526,346.97431216
284.112265508,-367.1,0.0,0.0385132,347.817687777,347.819,347.314,89.1232742228,3560.45865208,3683.62656233,1.6195082664489746,3.11643732646,0.9621896743774414,0.700013320781,0.810703,1113,0.11974382400512695,0.846248435598,3411.21983942,0.702143111956,0.00992453,5,1194.8,139.571,0.702143111956,-367.138,7.08573,45796.23128461838,39.85519886016846,347.318717557
266.706152066,-333.391,0.0,0.0400085,347.48895332,347.486,346.959,465.050653591,3191.31934176,3657.76516543,1.6160295009613037,3.15985718518,0.9891903400421143,0.581160626752,0.810472,1114,0.11905479431152344,0.775655224749,2431.72257644,0.581526646499,0.009804,5,1192.01,149.831,0.581526646499,-333.431,7.0834,45836.175414800644,39.80622887611389,346.965089116
254.785375285,-366.223,0.0,0.0327454,347.611443482,347.611,347.124,133.248588284,3445.51554141,3597.46986282,1.6071279048919678,3.09060353166,0.9742324352264404,0.704572835261,0.81051,1115,0.11986637115478516,0.795000188021,3231.18727683,0.70409777732,0.00641865,5,1192.2,132.905,0.70409777732,-366.256,7.08356,45876.23724913597,39.92539048194885,347.12925515
264.559175256,-368.606,0.0,0.0368042,347.733931216,347.736,347.243,96.3337912996,3547.50402493,3626.5382219,1.6024646759033203,3.11078366792,0.969717264175415,0.733790544691,0.81057,1116,0.12197375297546387,0.837923729097,3364.54122389,0.734806957673,0.00989013,5,1192.64,138.134,0.734806957673,-368.643,7.08392,45916.38370513916,40.01416993141174,347.247038328
266.845582059,-376.745,0.0,0.0484009,347.932934841,347.93,347.503,508.744168506,3250.82950289,3573.88036743,1.6089000701904297,3.08925891104,0.9633083343505859,0.577037708928,0.810621,1117,0.11970186233520508,0.73865832106,2237.48640564,0.57716720811,0.00999189,5,1192.85,138.109,0.57716720811,-376.794,7.0841,45956.300253629684,39.78395223617554,347.509371143
258.195976698,-324.481,0.0,0.0430908,347.877328472,347.875,347.474,654.059894499,3161.9995709,3616.83993292,1.5881853103637695,3.04396935108,0.9364027976989746,0.621736222997,0.810328,1118,0.12314772605895996,0.788337653977,1915.99201699,0.621882054074,0.00987089,5,1190.37,129.758,0.621882054074,-324.524,7.08202,45996.944821596146,40.51162648200989,347.478754921
266.468366173,-358.364,0.0,0.0541077,347.998596946,348.001,347.559,123.611465864,3362.18324115,3508.19801639,1.6010284423828125,3.05658708701,0.9410638809204102,0.662474938611,0.810031,1119,0.12029767036437988,0.825642281159,3161.53068357,0.662753921403,0.0099861,5,1188.18,129.053,0.662753921403,-358.418,7.08018,46037.041538238525,39.95900750160217,347.562116905
241.938524514,-300.774,0.0,0.0410767,347.774383253,347.775,347.345,1220.80393058,2843.73298199,3549.27630654,1.6302070617675781,3.08751518633,0.9711263179779053,0.727821881872,0.810035,1120,0.11938214302062988,0.614817404387,409.21165,0.728044403527,0.00989335,5,1188.04,142.913,0.728044403527,-300.815,7.08006,46077.10383415222,39.923532009124756,347.349460017
251.313949419,-370.121,0.0,0.0536194,347.735609551,347.731,347.296,84.4342522031,3562.34475228,3658.31442737,1.6165201663970947,3.02198756591,0.9659786224365234,0.649308345762,0.810035,1121,0.12108659744262695,0.798025571466,3430.4081703,0.648356197635,0.00641146,5,1187.86,137.046,0.648356197635,-370.174,7.07991,46117.032507419586,39.79641342163086,347.300703905
268.51155269,-367.957,0.0,0.0563049,347.929031983,347.93,347.517,200.834096648,3555.93527306,3743.70695511,1.632202386856079,3.09096017605,0.9890027046203613,0.756201654289,0.810114,1122,0.11696410179138184,0.866705324591,3168.24504117,0.755263357495,0.00645795,5,1188.6,136.876,0.755263357495,-368.013,7.08053,46157.051706552505,39.88575863838196,347.520665396
279.395357559,-368.85,0.0,0.0333252,347.947536699,347.946,347.512,43.9853186449,3539.03696673,3591.48681697,1.617211103439331,3.1384702313,0.9795663356781006,0.75434683849,0.810054,1123,0.12043285369873047,0.874032988022,3478.31486677,0.755199052897,0.00994981,5,1187.99,148.899,0.755199052897,-368.884,7.08002,46197.07970166206,39.891925573349,347.5164923
264.99537133,-319.073,0.0,0.0371399,347.447032206,347.446,347.017,979.838656336,3098.47366064,3672.22148771,1.6051082611083984,3.11479495199,0.9441893100738525,0.629016370189,0.810108,1124,0.12039422988891602,0.82917115484,1142.46078859,0.629851880603,0.00994772,5,1187.98,144.7,0.629851880603,-319.11,7.08001,46236.88768315315,39.67630434036255,347.022900238
257.139251335,-326.759,0.0,0.0301208,347.273968972,347.277,346.848,807.68322348,3042.45442708,3630.82017608,1.5990550518035889,3.08198380901,0.9199438095092773,0.634280729241,0.810198,1125,0.11927080154418945,0.820431222176,1439.24826314,0.634943921551,0.00645632,5,1188.6,137.034,0.634943921551,-326.789,7.08053,46276.48505091667,39.46530032157898,346.851848347
251.87520857,-366.473,0.0,0.0408325,347.331321698,347.332,346.926,81.1284963517,3432.0025747,3512.39659749,1.6228196620941162,3.03917937192,0.9521822929382324,0.691502951663,0.810458,1126,0.12170982360839844,0.757970911401,3286.4050911,0.6911903706,0.00992781,5,1190.58,130.037,0.6911903706,-366.514,7.0822,46316.76225876808,40.140135765075684,346.931114938
272.955665319,-367.714,0.0,0.0281372,347.888054334,347.889,347.461,101.424174085,3533.75387471,3662.9287042,1.6098790168762207,3.06762895486,0.9511160850524902,0.736497966406,0.81029,1127,0.1221475601196289,0.857511554707,3380.19564897,0.737450836339,0.00643224,5,1188.99,137.338,0.737450836339,-367.742,7.08086,46356.87517905235,39.98055028915405,347.466772843
269.971040605,-368.351,0.0,0.0370178,347.609376655,347.611,347.179,108.847285174,3532.05926101,3675.17542732,1.6039578914642334,3.10778543814,0.9493370056152344,0.744364265359,0.810375,1128,0.12241315841674805,0.87518534446,3361.06584675,0.743919558284,0.00984246,5,1189.29,150.406,0.743919558284,-368.388,7.08111,46397.096745967865,40.08780264854431,347.183899643
281.321609424,-350.599,0.0,0.0471191,347.879238613,347.879,347.476,275.917547202,3380.05743333,3574.69662972,1.634577989578247,3.01427335625,0.9615094661712646,0.601166806733,0.810263,1129,0.12574291229248047,0.788073157726,2844.36319991,0.600463305397,0.0097908,5,1188.31,131.989,0.600463305397,-350.646,7.08028,46437.480504751205,40.252400398254395,347.480982838
258.002975482,-365.548,0.0,0.047699,347.90036509,347.904,347.482,100.248387102,3370.92632422,3521.74624339,1.5925829410552979,3.07487749779,0.9516606330871582,0.701898256987,0.810081,1130,0.12000489234924316,0.823735543524,3214.38305305,0.702783320825,0.0064654,5,1186.4,140.383,0.702783320825,-365.595,7.07868,46477.78769540787,40.174076557159424,347.485846025
276.787035132,-371.182,0.0,0.0306091,347.571934082,347.572,347.164,54.4327337166,3537.88727189,3577.7545962,1.6081924438476562,3.0462466309,0.9521324634552002,0.768248804507,0.810071,1131,0.11864566802978516,0.882637464411,3432.86457256,0.768339620897,0.00643809,5,1186.06,140.898,0.768339620897,-371.212,7.07839,46518.19065666199,40.27232074737549,347.169642165
247.393651395,-367.375,0.0,0.0313416,347.692629608,347.695,347.288,98.5020300299,3518.61588481,3593.08294559,1.6431000232696533,3.03669906369,0.9669985771179199,0.768013505569,0.809888,1132,0.1207273006439209,0.854842863629,3328.60232667,0.768948471262,0.0097475,5,1184.39,139.969,0.768948471262,-367.407,7.07698,46558.47335767746,40.145241260528564,347.289943675
242.864222128,-336.221,0.0,0.0455322,347.710748402,347.711,347.305,597.92537533,3215.83035298,3607.64121846,1.6130564212799072,2.9680830027,0.9620068073272705,0.652625044726,0.809732,1133,0.12150835990905762,0.744954588572,2028.00059481,0.652389363627,0.00991567,5,1182.77,128.021,0.652389363627,-336.266,7.07562,46598.67978954315,40.0710391998291,347.308852352
221.963108149,-267.64,0.0,0.0575256,347.22889273,347.231,346.795,1359.78344502,2509.58825682,3752.75519762,1.6083264350891113,2.97363495746,0.9310383796691895,0.587296257858,0.809698,1134,0.11833906173706055,-1.14515234245,64.378393259,0.587488210732,0.00993382,5,1182.21,124.72,0.587488210732,-267.698,7.07514,46639.148995399475,40.339102268218994,346.799413291
259.831531216,-324.122,0.0,0.0335083,348.040561008,348.043,347.65,700.802368948,3118.71999918,3674.36089025,1.6446940898895264,3.05656016993,0.966357946395874,0.66417818218,0.809734,1135,0.12027215957641602,0.813819150881,1796.85822463,0.663476955205,0.00640301,5,1183.13,129.118,0.663476955205,-324.156,7.07592,46679.65774130821,40.37404799461365,347.652849053
243.263184008,-282.518,0.0,0.0447998,347.553151045,347.553,347.156,975.63920384,2560.69931565,3454.42220789,1.6265830993652344,3.10692328361,0.9910085201263428,0.685325011801,0.809587,1136,0.12170267105102539,0.833833618683,975.873187744,0.685784336587,0.00999765,5,1182.1,139.722,0.685784336587,-282.563,7.07504,46720.373769283295,40.579089879989624,347.161078446
265.766801135,-367.596,0.0,0.0353394,347.859793393,347.858,347.445,83.1237163175,3446.79007695,3578.7655331,1.5882554054260254,3.09357335102,0.947742223739624,0.672812673551,0.809339,1137,0.11951589584350586,0.662781526505,3323.40832862,0.672150016573,0.00998802,5,1179.74,133.342,0.672150016573,-367.632,7.07305,46761.20817399025,40.69637727737427,347.449866376
263.325969736,-344.893,0.0,0.0562744,347.616731018,347.617,347.197,359.144985853,3261.32612772,3597.34425695,1.644493818283081,3.06013321587,0.9789032936096191,0.427500677502,0.809308,1138,0.12088918685913086,0.269513538143,2583.84773567,0.428437732903,0.00986439,5,1179.14,130.847,0.428437732903,-344.949,7.07254,46802.0765080452,40.73497223854065,347.200482277
270.335441465,-321.342,0.0,0.0367737,347.272709061,347.272,346.871,903.498090509,3008.05778468,3479.53501975,1.612095594406128,3.10985704238,0.9743952751159668,0.701407003363,0.809143,1139,0.1193232536315918,0.730840368652,1201.4177694,0.700579872909,0.00999846,5,1177.82,145.842,0.700579872909,-321.379,7.07142,46842.820371866226,40.60497736930847,346.874850118
254.017300487,-342.946,0.0,0.0445251,347.315748632,347.315,346.912,540.680275692,3243.92771026,3628.09491798,1.6156213283538818,3.03335923101,0.9573328495025635,0.631536820107,0.808888,1140,0.12303590774536133,0.799161864963,2179.94393329,0.631930629416,0.0099912,5,1175.13,130.893,0.631930629416,-342.99,7.06913,46883.78304862976,40.82785415649414,346.916121425
283.176555473,-368.838,0.0,0.0395508,347.073621813,347.073,346.642,121.798378287,3488.88446935,3717.9751732,1.6097137928009033,3.12878854753,0.9492053985595703,0.711646791277,0.808843,1141,0.12201261520385742,0.809173444527,3375.32021345,0.710784155124,0.00996242,5,1174.61,148.179,0.710784155124,-368.878,7.06869,46924.6308991909,40.71198105812073,346.647250157
263.132852064,-346.39,0.0,0.0470886,347.048300335,347.047,346.618,275.778037601,3310.70384819,3654.26729584,1.612872838973999,3.06848492492,0.9401874542236328,0.62048357623,0.808426,1142,0.11742711067199707,0.751483915165,2811.53776182,0.620193630433,0.00997633,5,1171.18,130.741,0.620193630433,-346.437,7.06577,46965.3607070446,40.58674645423889,346.62212376
257.4540865,-365.878,0.0,0.0420227,347.298210109,347.298,346.874,75.7407712481,3474.16443589,3597.20019281,1.610447883605957,3.12998266211,0.9518289566040039,0.708067352655,0.808246,1143,0.12459206581115723,0.853130039777,3358.38180718,0.70950178497,0.00641862,5,1169.55,137.974,0.70950178497,-365.92,7.06437,47006.02424812317,40.52892446517944,346.877113628
276.914932259,-370.098,0.0,0.0373535,347.347415988,347.344,346.926,81.2927161977,3562.84420643,3680.51088822,1.6172327995300293,3.07923372302,0.9775710105895996,0.77272848518,0.808309,1144,0.1199495792388916,0.82916602374,3449.35876279,0.771952831324,0.00978579,5,1169.95,129.868,0.771952831324,-370.136,7.06472,47046.00518465042,39.84395408630371,346.931515543
247.553105233,-306.467,0.0,0.0450745,347.690749909,347.69,347.273,1208.54691223,2893.08309626,3584.11180567,1.6122691631317139,3.04082586986,0.9686858654022217,0.619089651634,0.808496,1145,0.1173398494720459,0.85319973817,478.105902352,0.619668044108,0.00996218,5,1171.27,127.092,0.619668044108,-306.512,7.06584,47086.15074419975,40.00537633895874,347.275373492
275.827984533,-316.914,0.0,0.0415955,347.423092408,347.418,346.995,1019.51702661,3005.72361071,3643.15522121,1.6234712600708008,3.07906891422,0.9732322692871094,0.623794437885,0.808596,1146,0.1259312629699707,0.866715382387,977.424263549,0.623647045279,0.00992096,5,1171.66,137.724,0.623647045279,-316.956,7.06618,47126.868045806885,40.5789852142334,347.000791053
258.400583532,-368.227,0.0,0.033905,347.50664722,347.506,347.08,96.305438245,3472.90774003,3635.76275729,1.5945994853973389,3.06125917238,0.9393022060394287,0.724086470357,0.808591,1147,0.12118053436279297,0.817036813931,3351.31700149,0.723611858523,0.00640148,5,1171.29,137.556,0.723611858523,-368.261,7.06587,47166.14454436302,39.143001079559326,347.082929953
272.150458795,-367.762,0.0,0.032196,347.356999515,347.359,346.942,79.5634650018,3501.27871135,3605.10464243,1.5742847919464111,3.10805487391,0.9310767650604248,0.719182527548,0.808816,1148,0.1176908016204834,0.882870884716,3374.87723939,0.720382330241,0.00645148,5,1172.95,141.682,0.720382330241,-367.794,7.06728,47205.60937452316,39.33226990699768,346.946129947
262.750497524,-339.071,0.0,0.041748,347.627214387,347.63,347.17,491.595217417,3222.74115907,3669.40730996,1.5961198806762695,3.05285363305,0.9478497505187988,0.59198240182,0.808712,1149,0.11388754844665527,0.808006289936,2267.93814025,0.591511291311,0.00993619,5,1171.79,133.087,0.591511291311,-339.113,7.06628,47244.9634206295,39.22351408004761,347.171469809
252.294550844,-369.557,0.0,0.0310974,347.598049276,347.592,347.155,42.0976065978,3560.39059798,3635.06154826,1.5982189178466797,3.06528412729,0.9514539241790771,0.704965176559,0.808962,1150,0.11687636375427246,0.827400756329,3509.33405605,0.705618188008,0.00640621,5,1173.2,127.049,0.705618188008,-369.588,7.06749,47284.511684417725,39.41216421127319,347.162014068
260.311824403,-367.497,0.0,0.0346069,347.900123881,347.899,347.472,209.109936456,3470.00789069,3653.3755177,1.6005864143371582,3.08740431194,0.925950288772583,0.729062447973,0.809083,1151,0.11820507049560547,0.847491799638,3075.84819181,0.7288537183,0.00990669,5,1174.07,132.462,0.7288537183,-367.531,7.06823,47323.72959804535,39.08600401878357,347.475519596
235.54675182,-277.347,0.0,0.0350037,346.811338345,346.81,346.338,1279.13137895,2643.20437355,3619.31559275,1.5995397567749023,3.17322161371,0.9268736839294434,0.594439596146,0.809053,1152,0.11730051040649414,0.650829815341,297.259927178,0.594301441295,0.00644089,5,1173.15,150.599,0.594301441295,-277.382,7.06745,47363.17764568329,39.31531763076782,346.344245514
264.893301251,-334.198,0.0,0.0401611,347.033122587,347.033,346.548,651.453171333,3182.88087638,3561.11264229,1.5853471755981445,3.1011336152,0.9128527641296387,0.695530789068,0.809231,1153,0.11454987525939941,0.775048581045,1881.26012785,0.695467339907,0.00999328,5,1174.44,131.575,0.695467339907,-334.238,7.06855,47402.58637428284,39.27601385116577,346.551879328
278.374346967,-330.019,0.0,0.036499,346.98123989,346.982,346.509,690.276903889,3165.56709012,3639.51911402,1.6107985973358154,3.09138570916,0.931011438369751,0.661051304288,0.809236,1154,0.1140592098236084,0.835261308429,1796.75979773,0.660444817144,0.00991709,5,1174.44,131.197,0.660444817144,-330.056,7.06855,47441.92619085312,39.206737995147705,346.511826496
254.199485492,-316.222,0.0,0.0413513,347.040060706,347.035,346.582,820.703079933,3047.67005863,3727.28178831,1.597297191619873,3.1352310568,0.9068546295166016,0.643961832809,0.809353,1155,0.11525082588195801,0.8200596363,1510.00338568,0.644925262707,0.00974701,5,1174.8,142.863,0.644925262707,-316.264,7.06885,47481.46876621246,39.409120321273804,346.589019437
257.352368709,-337.028,0.0,0.0379944,346.644338557,346.645,346.165,586.182038082,3191.87855557,3593.14231482,1.5982849597930908,3.08116494534,0.9142379760742188,0.665621257554,0.809401,1156,0.11615610122680664,0.812265443059,2052.73203041,0.665503092136,0.0099137,5,1175.28,134.395,0.665503092136,-337.066,7.06926,47520.72047615051,39.11729311943054,346.167671525
254.132478986,-369.804,0.0,0.0405884,346.923668199,346.919,346.418,103.058230885,3475.54224023,3623.38956005,1.5990653038024902,3.14319773492,0.9235239028930664,0.741403569894,0.809269,1157,0.11776900291442871,0.770086497597,3350.95938955,0.740766934006,0.00992658,5,1174.07,141.856,0.740766934006,-369.845,7.06824,47561.131969451904,40.278794050216675,346.42430066
261.801741491,-316.431,0.0,0.0452576,347.115673869,347.118,346.549,969.963888278,2964.05338133,3657.76232423,1.6086902618408203,3.12086189658,0.935563325881958,0.499143795634,0.809179,1158,0.11590576171875,-3.23807065212,1042.64305155,0.499183747985,0.0099291,5,1173.11,138.942,0.499183747985,-316.476,7.06741,47602.96930718422,41.70635676383972,346.552407314
260.159743297,-370.494,0.0,0.0367126,347.207217604,347.209,346.635,97.7564716252,3560.22474988,3643.1016616,1.6116671562194824,3.14709797637,1.0196306705474854,0.720964970382,0.809267,1159,0.12214136123657227,0.76383907504,3382.74107917,0.721545692186,0.00989242,5,1173.58,147.231,0.721545692186,-370.531,7.06781,47644.62616324425,41.52084541320801,346.63715683
270.939928811,-367.355,0.0,0.0316772,347.769270081,347.767,347.213,109.859834243,3420.90058634,3578.77534936,1.6300039291381836,3.06981373259,1.0376670360565186,0.75374831721,0.809199,1160,0.11980676651000977,0.896782349562,3252.46073236,0.753326443594,0.00642873,5,1173.15,128.831,0.753326443594,-367.386,7.06745,47684.46568751335,39.7029173374176,347.218262884
266.369622788,-370.381,0.0,0.0377808,347.537220625,347.536,347.007,80.8660323952,3544.16917287,3685.86576293,1.5760009288787842,3.15398835377,0.9142055511474609,0.783883327187,0.809047,1161,0.1150655746459961,0.886318015803,3462.25144076,0.784230580695,0.00642971,5,1171.38,143.759,0.784230580695,-370.419,7.06594,47723.999639987946,39.39748549461365,347.011524566
236.770718923,-369.706,0.0,0.0407104,347.428522891,347.43,346.893,140.202421809,3499.17685008,3652.41933015,1.5788664817810059,3.12648380236,0.9023334980010986,0.764393033556,0.808879,1162,0.11805105209350586,0.859874905702,3233.78705358,0.763871658145,0.00996537,5,1169.69,132.157,0.763871658145,-369.747,7.06449,47763.14316534996,39.01203203201294,346.897138412
248.831649847,-367.13,0.0,0.0307007,347.618301094,347.619,347.104,82.9703269834,3487.00780299,3641.33716344,1.588526964187622,3.16338606153,0.912522554397583,0.766825984632,0.808804,1163,0.1155238151550293,0.877991255862,3406.33841461,0.765398844528,0.00639934,5,1168.58,142.168,0.765398844528,-367.161,7.06354,47802.8122112751,39.53663110733032,347.105944123
269.153282676,-369.576,0.0,0.0449219,347.78205415,347.779,347.267,95.7272940986,3486.50758984,3669.93967039,1.5922091007232666,3.13227242339,0.9098544120788574,0.753847664575,0.808642,1164,0.11646437644958496,0.842879570065,3392.17662289,0.754306666321,0.00993083,5,1166.87,143.002,0.754306666321,-369.621,7.06208,47842.198563575745,39.25677752494812,347.273570863
280.538074556,-368.587,0.0,0.0374451,348.030567681,348.034,347.506,154.055489869,3509.62407511,3717.96072233,1.6054883003234863,3.12625483226,0.93318772315979,0.761530300921,0.808533,1165,0.11692166328430176,0.853087894491,3307.12599772,0.762415649031,0.00997655,5,1165.82,133.766,0.762415649031,-368.625,7.06118,47881.57884788513,39.24857974052429,347.507468903
249.600440787,-368.059,0.0,0.0411987,348.109742025,348.107,347.57,59.062485792,3488.03827583,3591.99975857,1.6033589839935303,3.12104224896,0.9694256782531738,0.747335079479,0.808278,1166,0.11753726005554199,0.895904277078,3428.31835685,0.747551297251,0.00992179,5,1163.05,126.131,0.747551297251,-368.1,7.0588,47920.892288684845,39.18083310127258,347.576454038
246.876174952,-370.617,0.0,0.0412598,348.73043565,348.732,348.263,103.153637422,3553.17378206,3680.87766825,1.6095824241638184,3.13409396881,0.951972484588623,0.756647718784,0.808159,1167,0.11977052688598633,0.8640782821,3407.61715905,0.756835713063,0.00644422,5,1161.86,138.804,0.756835713063,-370.658,7.05778,47960.14371299744,39.11274695396423,348.266610585
250.008133935,-368.198,0.0,0.0366516,348.631733658,348.63,348.147,154.288096029,3506.82280625,3698.40373738,1.6067767143249512,3.21782112973,0.9435122013092041,0.751802010874,0.808192,1168,0.11858510971069336,0.813608693631,3249.34822801,0.751039850918,0.00994539,5,1161.94,149.734,0.751039850918,-368.234,7.05784,47999.641493320465,39.36398410797119,348.151131334
261.741390143,-369.38,0.0,0.0402527,348.825734848,348.824,348.335,113.914959867,3512.95684092,3635.88683417,1.598510503768921,3.14030630967,0.9310851097106934,0.749016027221,0.808253,1169,0.11713671684265137,0.906528745034,3340.21723905,0.750347726518,0.00998537,5,1162.32,138.583,0.750347726518,-369.42,7.05818,48038.75746893883,38.98618459701538,348.3396595
247.675315115,-368.166,0.0,0.0371094,349.261510944,349.261,348.781,97.4787764726,3490.71747494,3622.52272259,1.6033329963684082,3.1188506561,0.9212827682495117,0.763874725655,0.808351,1170,0.11409330368041992,0.870824026823,3356.36560168,0.764168160858,0.00647161,5,1162.6,134.032,0.764168160858,-368.203,7.05842,48078.142006635666,39.24981331825256,348.785188967
241.206797755,-270.116,0.0,0.0445251,348.900147634,348.899,348.345,1299.07579134,2460.64027078,3517.03324567,1.6138601303100586,3.15284234811,0.9326670169830322,0.571131999505,0.808458,1171,0.11822915077209473,-2.47626208935,276.626278481,0.57119979774,0.00983367,5,1163.47,143.286,0.57119979774,-270.161,7.05917,48117.44440531731,39.165874004364014,348.348081245
272.801527366,-369.565,0.0,0.0377197,348.928297935,348.928,348.347,109.847066465,3527.71335769,3717.36079702,1.582789659500122,3.17833787757,0.9239914417266846,0.674236685465,0.808271,1172,0.11457014083862305,0.62718263504,3421.11544664,0.674453820969,0.00641631,5,1162.06,150.088,0.674453820969,-369.603,7.05795,48156.808982372284,39.230141401290894,348.352083846
256.318595563,-367.835,0.0,0.0401611,348.914482082,348.911,348.37,120.242615826,3451.36045947,3603.3611498,1.5927135944366455,3.17835597388,0.9223062992095947,0.766400831291,0.808245,1173,0.1191248893737793,0.798443269247,3285.55710968,0.765985787279,0.00998225,5,1161.84,139.132,0.765985787279,-367.875,7.05776,48196.16665625572,39.227049350738525,348.374751923
282.613049606,-369.386,0.0,0.0447998,349.1783566,349.178,348.71,87.6172244147,3525.01591931,3622.49390781,1.6018686294555664,3.21561726777,0.9457223415374756,0.765352713319,0.808097,1174,0.11821246147155762,0.866220158342,3408.72864633,0.766328569267,0.00990959,5,1159.86,154.338,0.766328569267,-369.43,7.05606,48235.43643593788,39.1361620426178,348.71357365
251.39460584,-322.539,0.0,0.0400696,349.39596297,349.394,348.946,894.830203442,3088.61264685,3653.47047723,1.5907979011535645,3.07494340421,0.9289791584014893,0.68528342314,0.807867,1175,0.11600327491760254,0.679073389789,1315.3135143,0.685442517018,0.00994049,5,1157.4,132.904,0.685442517018,-322.579,7.05393,48274.87945532799,39.31009912490845,348.949645802
