NumTrajs,LossBefore,Perplexity,Time,AverageQ,AbsLearnSignal,MinReturn,StdReturn,PolicyExecTime,AveragePolicyStd,AverageReturn,AverageAbsQ,Iteration,ExplainedVariance,AverageQLoss,AverageAbsQYDiff,ProcessExecTime,AbsLearnSignalOld,AverageAbsY,EnvExecTime,MaxReturn,AverageY,AverageDiscountedReturn,MeanKL,LossAfter,Entropy,MeanKLBefore,AbsLearnSignalNew,dLoss,ItrTime
59,-208.23,2.86711e+10,22986.162443637848,194.036,0.443846733298,288.297890284,127.19251045,1.0374290943145752,0.997508,459.223469965,194.303,420,-0.301049853065,90.4989,6.46019286927,0.1321101188659668,0.443536852666,194.201229926,9.257142305374146,1104.10293934,194.043459261,299.887293598,0.00753399,-208.377,24.0792,0.0,0.443846733298,0.147354,55.178489446640015
65,-214.069,2.86769e+10,23040.153198957443,193.747,0.506324593027,257.528535456,108.151090766,1.0235395431518555,0.99752,420.938145552,194.003,421,-0.316634254928,91.6169,6.4810487073,0.12984275817871094,0.506096235056,193.904577066,9.102333545684814,737.425128984,193.751900241,284.881576375,0.00898718,-214.242,24.0794,0.0,0.506324593027,0.173553,53.85777711868286
63,-208.56,2.87058e+10,23095.02539896965,193.407,0.0784076302544,262.660233464,97.7541913612,1.0470683574676514,0.997578,443.47258616,193.67,422,-3815.76292676,93.2043,6.50791707873,0.13460612297058105,0.0784054641524,193.578688982,9.521118402481079,716.4785565,193.412204762,296.112607206,0.00632872,-208.709,24.0804,0.0,0.0784076302544,0.148987,54.738525390625
59,-206.464,2.87051e+10,23152.38266992569,192.988,0.463730102349,300.936444321,118.051267931,1.0772812366485596,0.997576,470.326230539,193.25,423,-0.320099214653,88.8948,6.40151475137,0.1338207721710205,0.46375399398,193.169556173,9.565988063812256,845.047272194,192.994744106,306.410444778,0.00994902,-206.619,24.0803,0.0,0.463730102349,0.155609,57.225589990615845
60,-208.715,2.8702e+10,23208.854488134384,192.246,0.153047067553,313.659750924,92.5197483848,1.1179203987121582,0.997571,456.262282853,192.518,424,-20.2710199976,87.296,6.33820490772,0.1424868106842041,0.152946409451,192.433795708,9.665411710739136,707.486534382,192.252070553,301.74006654,0.00834858,-208.845,24.0802,0.0,0.153047067553,0.13028,56.333884716033936
58,-205.064,2.86735e+10,23264.329988718033,192.339,0.30028231023,314.738554734,102.823210656,1.1741089820861816,0.997513,478.182870518,192.584,425,-1.41983088116,84.6692,6.25413603323,0.14883852005004883,0.299823109601,192.501932914,10.08069372177124,755.356425099,192.343860065,310.820166629,0.00480462,-205.162,24.0792,0.0,0.30028231023,0.0979462,55.31309938430786
59,-205.052,2.86552e+10,23320.188416481018,191.955,0.193348324233,286.343166365,97.1752111178,1.0755469799041748,0.997475,470.636610425,192.209,426,-7.2902639582,83.4615,6.20097863809,0.13579177856445312,0.193422807281,192.135513429,9.740664005279541,662.850768029,191.963930192,308.168016601,0.00674809,-205.162,24.0786,0.0,0.193348324233,0.109543,55.72697687149048
59,-208.09,2.86928e+10,23376.572759628296,191.329,0.381582952225,297.674739436,99.1406466808,1.1056642532348633,0.997553,471.116632402,191.571,427,-0.107666709737,82.0025,6.09660854239,0.1378307342529297,0.381237690529,191.491835522,9.894249677658081,772.738877592,191.33372278,308.420483807,0.00802494,-208.279,24.0799,0.0,0.381582952225,0.189651,56.25282692909241
59,-200.223,2.86925e+10,23433.210551977158,191.024,0.295840504125,309.832182282,110.935114139,1.1218602657318115,0.997552,478.701047833,191.259,428,-1.74353615963,78.1963,5.98922367043,0.13962650299072266,0.29565052796,191.186458691,10.022876501083374,759.642507921,191.032579169,310.517889221,0.00950197,-200.336,24.0799,0.0,0.295840504125,0.113052,56.495301246643066
56,-197.313,2.87103e+10,23489.515151023865,191.049,0.526060321506,292.272351624,115.221785688,1.1111211776733398,0.997588,490.12594513,191.279,429,-0.204476272922,76.9872,5.93717335086,0.13843894004821777,0.525606528869,191.195950009,10.118611097335815,729.706662632,191.054493502,314.238749026,0.00653142,-197.404,24.0805,0.0,0.526060321506,0.0918579,56.175700426101685
57,-197.538,2.87243e+10,23545.900960683823,190.822,0.681075168372,293.854129081,97.3666052311,1.116361141204834,0.997617,486.937293046,191.045,430,0.528324239683,74.3938,5.84032600509,0.13859319686889648,0.680605403048,190.957830424,9.877675294876099,762.204367544,190.828591545,315.010287197,0.0099274,-197.645,24.081,0.0,0.681075168372,0.106964,56.25573110580444
57,-199.637,2.87962e+10,23601.977258205414,191.203,0.18907779327,290.734651398,129.402879239,1.1038391590118408,0.997763,479.041856968,191.407,431,-5.96137060739,72.8482,5.75017213858,0.1366415023803711,0.188834309546,191.328192227,9.842806577682495,751.983328171,191.210631087,308.386395582,0.00805203,-199.765,24.0835,0.0,0.18907779327,0.127747,55.954755783081055
58,-202.136,2.87533e+10,23658.02560687065,190.796,0.223658387806,289.27412618,121.752841145,1.0898053646087646,0.997675,476.972818587,191.006,432,-10.8284463294,71.9143,5.70965820492,0.13262534141540527,0.223546968248,190.922985317,9.576694011688232,795.557751439,190.801965349,308.466065157,0.00913402,-202.237,24.082,0.0,0.223658387806,0.101166,55.93186688423157
60,-200.804,2.87257e+10,23713.23694872856,191.032,0.19740311659,275.382580597,105.568720725,1.0329298973083496,0.997619,460.582497629,191.23,433,-14.4669519453,69.3633,5.61301618309,0.12861275672912598,0.197219610235,191.146861202,8.99120283126831,683.078257823,191.038823644,302.951285401,0.00927649,-200.896,24.0811,0.0,0.19740311659,0.0917816,55.08687138557434
63,-201.187,2.87239e+10,23768.99746274948,191.48,0.478669642544,293.805871342,100.20638053,1.0425353050231934,0.997616,437.315466844,191.672,434,-0.345818128073,68.9384,5.57155648297,0.13021159172058105,0.478398510775,191.591277612,9.056390523910522,678.634493098,191.484818299,292.675098914,0.00856544,-201.322,24.081,0.0,0.478669642544,0.135269,55.627408027648926
63,-200.209,2.8709e+10,23824.31612110138,191.874,0.33718097192,278.620219587,105.670977516,1.0153591632843018,0.997585,434.90720867,192.079,435,-1.56400387278,72.4277,5.5400754828,0.1271953582763672,0.336860992315,191.992549972,8.921797513961792,716.515541894,191.881960411,291.154528534,0.00354255,-200.324,24.0805,0.0,0.33718097192,0.115311,55.182878255844116
61,-202.727,2.874e+10,23879.243294239044,191.945,0.0711101697942,247.586197418,119.678097509,0.9973664283752441,0.997649,448.612130914,192.151,436,-1520.27880432,64.9378,5.40248171719,0.1272428035736084,0.0711059665443,192.06434284,8.855018615722656,776.020115598,191.951166652,296.540288651,0.0090433,-202.82,24.0816,0.0,0.0711101697942,0.0930939,54.79694867134094
60,-204.77,2.86975e+10,23934.434324979782,192.126,0.192482617252,256.142402838,135.472447347,1.0300655364990234,0.997561,457.881044819,192.319,437,-19.1846447901,63.4762,5.35209392587,0.13328194618225098,0.19245715904,192.241284449,9.18058729171753,872.501333131,192.132622123,299.442203623,0.00938531,-204.998,24.0801,0.0,0.192482617252,0.227921,55.06139302253723
60,-203.472,2.87442e+10,23990.239758253098,191.993,0.148704736334,272.97543974,128.980631677,1.078423023223877,0.997658,454.804959433,192.197,438,-55.5827427916,62.9717,5.37321500472,0.1348402500152588,0.148671201499,192.109734888,9.623150110244751,970.631669283,191.998579953,298.650771983,0.00889494,-203.598,24.0817,0.0,0.148704736334,0.125748,55.66452717781067
57,-204.063,2.87327e+10,24046.397780656815,191.988,0.409446520419,293.493050187,117.658222289,1.0907151699066162,0.997634,482.400279184,192.189,439,-2.20981782537,63.1063,5.3345441971,0.1415238380432129,0.409277221812,192.106165314,9.680470943450928,924.677929636,191.994421247,311.645502997,0.00444212,-204.134,24.0813,0.0,0.409446520419,0.0710144,56.029826164245605
57,-201.381,2.87409e+10,24105.32445883751,192.577,0.238854938362,265.313926662,117.148397085,1.1650867462158203,0.99765,480.077273681,192.763,440,-4.15758474835,63.0532,5.32907097207,0.15006327629089355,0.238905022013,192.685867319,9.782604455947876,765.184817867,192.585197375,309.954916094,0.00772924,-201.463,24.0816,0.0,0.238854938362,0.0814819,58.77144479751587
60,-208.539,2.87757e+10,24160.754789114,192.65,0.132665350388,269.844519965,114.851767486,1.146230697631836,0.997721,455.407124475,192.836,441,-40.2587303131,63.547,5.34496589438,0.1459968090057373,0.132584154114,192.751131224,9.455809116363525,774.489901102,192.654255758,300.060690343,0.00904404,-208.676,24.0828,0.0,0.132665350388,0.136749,55.2527117729187
56,-202.829,2.87929e+10,24216.525385141373,193.019,0.232411344612,285.003659968,116.667949063,1.080780029296875,0.997757,487.518589109,193.209,442,-8.9939382343,63.2964,5.31851110454,0.13597607612609863,0.232458842004,193.124651299,9.564880847930908,813.410587391,193.024902634,313.255321005,0.00559007,-202.902,24.0834,0.0,0.232411344612,0.0731506,55.64186644554138
55,-205.047,2.87545e+10,24273.395183324814,193.31,0.183989271822,307.80890187,118.620717038,1.1131839752197266,0.997678,494.831630453,193.485,443,-10.0861183246,61.9989,5.29165175357,0.1376183032989502,0.183876421126,193.404945366,9.783695220947266,796.407120523,193.315363759,315.544831441,0.00897285,-205.129,24.0821,0.0,0.183989271822,0.0823059,56.74097800254822
57,-207.549,2.87556e+10,24329.69935774803,194.162,0.545683994721,288.637686582,121.215341144,1.098308801651001,0.99768,478.927806969,194.329,444,-0.141073499637,61.2474,5.24494762378,0.13369464874267578,0.545474154957,194.25054415,9.706393480300903,821.424382073,194.168462901,308.659330516,0.00964753,-207.627,24.0821,0.0,0.545683994721,0.0773315,56.1756865978241
60,-210.399,2.87413e+10,24386.03303217888,194.056,0.648222059833,239.472741874,114.316089907,1.1353845596313477,0.997651,461.367003552,194.215,445,0.33957259141,60.6567,5.21778078747,0.13715624809265137,0.647775678523,194.139679767,9.837805986404419,742.546772855,194.062404633,302.248485463,0.00991716,-210.494,24.0816,0.0,0.648222059833,0.0949097,56.20752835273743
52,-209.099,2.86556e+10,24442.166303157806,194.571,0.593450777264,248.009630241,99.7307081267,1.105729103088379,0.997476,522.607424583,194.736,446,0.342998481005,61.2481,5.249366123,0.13537979125976562,0.593388105626,194.661741045,9.481308698654175,734.767506375,194.578966986,328.075185459,0.00897731,-209.183,24.0786,0.0,0.593450777264,0.0843353,55.98854064941406
55,-215.348,2.86889e+10,24498.70324587822,195.226,0.442812863126,231.885125846,106.42133879,1.0589191913604736,0.997545,495.185190113,195.38,447,0.0180454956823,59.5164,5.19844806092,0.13301348686218262,0.442906297418,195.315723942,9.240807294845581,755.643658535,195.236196535,316.777001338,0.00824245,-215.431,24.0798,0.0,0.442812863126,0.0831451,56.414799451828
55,-210.72,2.87059e+10,24556.01339483261,195.504,0.598469758074,237.969814211,123.632670112,1.0865628719329834,0.99758,501.538348462,195.672,448,0.254774977141,60.7976,5.23392371951,0.13466787338256836,0.598710156734,195.612807081,9.316838264465332,753.84790312,195.519330887,317.713122741,0.00876644,-210.806,24.0804,0.0,0.598469758074,0.0862274,57.18352198600769
54,-213.249,2.86499e+10,24613.954204320908,195.862,0.62858835638,224.992824774,117.725559044,1.1063838005065918,0.997465,500.848320167,196.036,449,0.324923230233,61.2184,5.24921182527,0.13471484184265137,0.628587176737,195.980681102,9.427556037902832,761.007646991,195.879213966,316.53884537,0.00922272,-213.331,24.0784,0.0,0.62858835638,0.0822144,57.81226134300232
53,-210.674,2.86643e+10,24672.047041893005,196.394,0.635882454956,270.903277622,139.913746495,1.076789140701294,0.997494,513.006545318,196.583,450,0.40635647397,62.9378,5.33033523939,0.12997031211853027,0.636235031186,196.52617215,9.185155630111694,962.374462855,196.414096687,320.011479007,0.00955009,-210.757,24.0789,0.0,0.635882454956,0.0825348,57.97134590148926
52,-211.985,2.85965e+10,24730.149381637573,197.082,0.481275715116,259.962443939,116.908625543,1.046882152557373,0.997355,520.615079819,197.289,451,-0.988150274946,65.1068,5.4065787615,0.12836241722106934,0.48131833832,197.227525406,9.01260495185852,810.667763323,197.107809533,324.928466234,0.00969372,-212.091,24.0766,0.0,0.481275715116,0.106445,57.97875928878784
53,-213.003,2.85176e+10,24788.433838129044,197.525,0.722661454034,246.986729846,118.240435268,1.0432753562927246,0.997192,511.477969966,197.746,452,0.536185711045,68.0486,5.50468968413,0.13085508346557617,0.722600754696,197.683690186,8.93790578842163,780.939866893,197.554346736,320.018292864,0.00973109,-213.082,24.0738,0.0,0.722661454034,0.0790253,58.15045738220215
54,-213.233,2.8514e+10,24846.66460609436,197.715,0.650370015518,235.960624315,145.511702749,1.0333869457244873,0.997186,495.81138469,197.95,453,0.324729424836,65.5211,5.47456263092,0.12991571426391602,0.650347819903,197.886091721,8.976000785827637,868.038772402,197.743342039,311.334440359,0.00880312,-213.311,24.0737,0.0,0.650370015518,0.0776062,58.09371900558472
56,-218.599,2.85179e+10,24905.602802991867,198.556,0.572711293324,261.50794993,114.077101366,1.1050255298614502,0.997195,482.831798229,198.786,454,-0.0587580608299,66.8105,5.50603363933,0.13640546798706055,0.572693423427,198.725512211,9.566261291503906,815.463132771,198.585530152,308.192373856,0.00980526,-218.679,24.0738,0.0,0.572711293324,0.0799561,58.79447031021118
53,-213.292,2.85278e+10,24965.33027434349,199.144,0.623845966785,261.98846433,126.7583436,1.1017816066741943,0.997216,512.975948515,199.399,455,0.513746418571,68.4457,5.57092997654,0.1367506980895996,0.623638211568,199.338627025,9.663191795349121,946.878162698,199.176464542,320.734013594,0.00956464,-213.387,24.0741,0.0,0.623845966785,0.0952606,59.585543632507324
51,-212.91,2.85352e+10,25028.007714271545,199.33,0.238927365124,220.858488587,130.773979182,1.1853556632995605,0.997231,518.984711949,199.607,456,-11.6835023558,69.6221,5.60860207951,0.1531064510345459,0.238917882546,199.541341496,9.884403705596924,864.406938696,199.361469052,320.716838374,0.00897996,-213.0,24.0744,0.0,0.238927365124,0.0899506,62.438159227371216
52,-214.093,2.85192e+10,25090.70203781128,199.869,0.521584873408,271.022058625,122.087604347,1.233875036239624,0.997199,510.578310686,200.158,457,0.158092779677,73.2598,5.63559398439,0.15993690490722656,0.521705915788,200.090759714,10.063549041748047,1006.86919254,199.895516662,319.003009358,0.00951534,-214.174,24.0738,0.0,0.521584873408,0.0811005,62.567604064941406
47,-220.009,2.84368e+10,25149.557585716248,199.56,0.105366192875,279.747191079,163.725385118,1.190039873123169,0.99703,568.378696608,199.865,458,-63.6445431977,72.1981,5.71048830113,0.1525580883026123,0.105345045408,199.784519861,9.943758726119995,1376.78618722,199.591999809,338.475409104,0.00911022,-220.069,24.071,0.0,0.105366192875,0.0600128,58.72118139266968
51,-218.896,2.84699e+10,25209.480684280396,200.288,0.587880655517,250.036226606,126.354646119,1.1651279926300049,0.997098,522.892618124,200.601,459,0.118118565367,73.7955,5.76289090718,0.14349770545959473,0.588143464295,200.521899075,10.223933219909668,984.932898839,200.314868615,323.744496675,0.00971413,-218.978,24.0721,0.0,0.587880655517,0.0822906,59.78133416175842
53,-219.471,2.84438e+10,25269.727439641953,200.426,0.214673279768,316.571419864,93.0719277988,1.1380510330200195,0.997044,507.191152469,200.748,460,-7.61427595076,72.7106,5.72969075583,0.14136838912963867,0.214628050082,200.657367233,9.946032762527466,766.04715834,200.451055495,320.173132549,0.00815958,-219.547,24.0712,0.0,0.214673279768,0.0761871,60.10608100891113
52,-215.484,2.84104e+10,25327.560168504715,200.714,0.392861864583,249.135295974,115.705304333,1.1566550731658936,0.996974,510.514153696,201.032,461,-0.158212399994,72.665,5.70932866838,0.14246797561645508,0.392669346379,200.947335344,9.913318157196045,777.345710523,200.736973765,319.714258264,0.00941346,-215.587,24.07,0.0,0.392861864583,0.102829,57.692476749420166
53,-221.243,2.84565e+10,25385.777344226837,201.055,0.306589025681,259.144223443,148.852506101,1.1554324626922607,0.997069,509.535598953,201.372,462,-1.64587938476,71.5727,5.70275787603,0.14202427864074707,0.306383251446,201.290173172,10.096096277236938,1164.33567369,201.077891848,317.161626943,0.00945935,-221.32,24.0716,0.0,0.306589025681,0.0764771,58.08306121826172
52,-223.692,2.84612e+10,25442.93391275406,201.362,0.105237528094,230.524568863,133.722286785,1.0604767799377441,0.997078,515.719185942,201.659,463,-76.9649961281,77.7759,5.66023279558,0.13199114799499512,0.105218268174,201.575657666,9.41305923461914,820.958166464,201.381101654,320.17095349,0.00263628,-223.784,24.0718,0.0,0.105237528094,0.0915527,57.02400279045105
50,-220.926,2.85198e+10,25499.944348335266,201.776,0.116447100406,284.922084123,108.141838771,1.1065516471862793,0.997198,534.460475368,202.072,464,-939.372874284,72.4444,5.64580333795,0.1336824893951416,0.116448259752,201.996574942,9.95121455192566,766.348547592,201.798239693,328.887882115,0.00946583,-221.0,24.0739,0.0,0.116447100406,0.0741882,56.87379002571106
55,-222.521,2.85523e+10,25557.48189973831,201.795,0.633709410209,247.071692445,105.974934989,1.1191279888153076,0.997264,496.451425842,202.089,465,0.454817715529,72.937,5.68965969505,0.14031243324279785,0.633460216963,202.00862149,9.978545904159546,904.837881486,201.814732356,315.030150836,0.00954956,-222.605,24.075,0.0,0.633709410209,0.0844574,57.40347766876221
54,-219.683,2.85042e+10,25614.493203163147,202.155,0.0755393398652,269.173910355,131.899078457,1.115722894668579,0.997165,503.261552397,202.463,466,-184.192407171,72.2514,5.69915309127,0.1384284496307373,0.0755131726031,202.384050034,9.868704319000244,827.425992232,202.173476079,316.085965921,0.00673938,-219.762,24.0733,0.0,0.0755393398652,0.0785522,56.88512873649597
51,-225.844,2.84642e+10,25671.7440803051,203.029,0.531442901969,265.196910075,153.270301768,1.1153392791748047,0.997082,529.739997553,203.333,467,0.0983759367606,72.4994,5.7293591354,0.1342625617980957,0.531625740632,203.248406365,9.93652629852295,1078.7713071,203.046835141,324.753613602,0.00998245,-225.935,24.0719,0.0,0.531442901969,0.0912018,57.12289762496948
53,-221.956,2.84307e+10,25728.786670207977,203.723,0.251190094069,276.485399935,99.763004394,1.0839264392852783,0.997012,511.884773926,204.046,468,-6.10632874521,74.9713,5.79077657048,0.13556170463562012,0.251122944851,203.967650265,9.580453157424927,762.766276071,203.745166426,322.480620418,0.0076384,-222.046,24.0707,0.0,0.251190094069,0.090744,56.91486597061157
51,-223.895,2.84443e+10,25785.985016345978,204.06,0.587019218558,279.197656752,108.148624675,1.0724670886993408,0.997041,527.76719292,204.383,469,0.529885314362,78.9994,5.85438094882,0.13404512405395508,0.586779881314,204.300657766,9.6588773727417,837.892660783,204.07768464,327.575311937,0.00751145,-223.978,24.0712,0.0,0.587019218558,0.0832214,57.07236337661743
48,-227.693,2.83909e+10,25843.489122390747,204.858,0.479041107176,310.468448626,125.991768309,1.0855624675750732,0.996931,559.426412257,205.184,470,0.117588945347,75.3316,5.83901755584,0.1364281177520752,0.47901082096,205.103224753,9.876334428787231,814.171040449,204.877221352,338.228803822,0.0091338,-227.804,24.0693,0.0,0.479041107176,0.110977,57.37303376197815
51,-223.242,2.84176e+10,25901.04294848442,205.903,0.1576819332,271.234090459,110.672351389,1.1482014656066895,0.996986,527.473073611,206.238,471,-22.6367555994,80.1463,5.87723777798,0.15047264099121094,0.157714062813,206.154492751,9.815857410430908,763.007098603,205.9180612,328.393684363,0.00890059,-223.346,24.0703,0.0,0.1576819332,0.103943,57.381680965423584
52,-228.191,2.83421e+10,25959.26004934311,206.282,0.588444458851,262.51419779,131.05608609,1.1579010486602783,0.99683,523.287577604,206.615,472,0.129780154612,83.8552,5.90239619865,0.15248632431030273,0.588046984253,206.533471484,10.071635007858276,919.063053615,206.296582779,325.431443998,0.00994767,-228.292,24.0676,0.0,0.588444458851,0.101273,58.084160566329956
53,-224.943,2.83987e+10,26015.162610292435,207.03,0.638781611026,297.429708097,131.187651782,1.088191032409668,0.996947,505.612079481,207.351,473,0.279768058699,82.272,5.93243556211,0.1372241973876953,0.638873855114,207.271917025,10.012462615966797,913.427773152,207.048006975,318.360054263,0.0083726,-225.051,24.0696,0.0,0.638781611026,0.108948,55.762303829193115
55,-223.97,2.84001e+10,26071.188045978546,208.541,0.561817117993,255.167391619,120.567293217,1.1107244491577148,0.996949,491.535891459,208.902,474,0.286439864341,81.1582,5.99992528484,0.13963651657104492,0.561243972193,208.835836574,10.146125793457031,883.415151636,208.555987877,313.338312441,0.00922945,-224.081,24.0697,0.0,0.561817117993,0.110306,55.890395402908325
53,-223.972,2.8383e+10,26127.124108076096,209.679,0.347692540776,291.837273083,117.875557256,1.0987675189971924,0.996914,511.798773521,210.041,475,-3.76976325167,83.3124,6.07038649744,0.13664627075195312,0.347350527363,209.983619958,10.09347152709961,821.921375105,209.695295184,321.493413801,0.00985418,-224.066,24.0691,0.0,0.347692540776,0.0938873,55.810099601745605
53,-224.195,2.83278e+10,26183.408561229706,210.334,0.277086695423,266.806946539,137.096034862,1.1135938167572021,0.9968,512.240502074,210.702,476,-1.76195833462,86.1392,6.06973504854,0.1390683650970459,0.276836924997,210.633997199,10.16626501083374,973.486642128,210.345033874,320.588029401,0.00622921,-224.257,24.0671,0.0,0.277086695423,0.0626373,56.148837089538574
54,-223.419,2.83178e+10,26239.242302894592,211.202,0.719724566701,289.751580124,126.726818575,1.1241300106048584,0.996778,505.523918833,211.541,477,0.545683300682,88.068,6.14454774744,0.1391162872314453,0.719484227756,211.476140883,10.318219184875488,1069.01747129,211.215028176,319.150457,0.00976407,-223.512,24.0668,0.0,0.719724566701,0.0925903,55.70436906814575
53,-223.747,2.83265e+10,26295.093448638916,211.317,0.562579325769,276.661422329,95.8100357506,1.1082324981689453,0.996797,511.973916893,211.67,478,0.162070346348,84.9544,6.1017402212,0.1368708610534668,0.562270821783,211.606909137,10.159524202346802,765.475936153,211.335230975,323.588801228,0.00994701,-223.842,24.0671,0.0,0.562579325769,0.0958252,55.7147102355957
56,-227.131,2.83364e+10,26351.008882761,212.294,0.508546520939,300.676971518,114.726757031,1.1148011684417725,0.996818,483.25513458,212.639,479,0.17341610436,84.7973,6.15031782955,0.13873553276062012,0.508465656744,212.574653236,10.17319917678833,716.262870084,212.305338808,310.935152817,0.008477,-227.224,24.0674,0.0,0.508546520939,0.0928802,55.775967597961426
54,-229.356,2.84404e+10,26407.132086992264,213.529,0.54219289953,294.787061284,122.997715897,1.1063456535339355,0.997033,500.89882245,213.903,480,0.173380832973,88.6111,6.22176901274,0.1382770538330078,0.542171134757,213.860810651,10.151339292526245,793.667670363,213.548555978,317.629559557,0.00983671,-229.441,24.0711,0.0,0.54219289953,0.0853729,55.99493384361267
55,-228.701,2.84385e+10,26463.374224185944,214.448,0.56770102306,249.036839896,114.635193906,1.1064698696136475,0.997028,495.952525317,214.903,481,0.199719177697,92.3227,6.28907906222,0.13913559913635254,0.567498951737,214.877672747,10.192485809326172,712.171612149,214.46302585,316.127677891,0.00921494,-228.784,24.071,0.0,0.56770102306,0.0836334,56.11456489562988
54,-222.464,2.84273e+10,26518.98676252365,214.922,0.586895575982,291.470330404,107.863233486,1.0675671100616455,0.997006,497.870802014,215.412,482,0.367138700816,98.658,6.35659462984,0.13424348831176758,0.58704765928,215.396683252,9.766241312026978,797.414230066,214.936662173,317.313536674,0.00687206,-222.548,24.0706,0.0,0.586895575982,0.084198,55.484102964401245
54,-223.71,2.84188e+10,26573.89119076729,215.448,0.583377385267,270.220292665,127.894553601,1.070422649383545,0.996988,497.97028295,215.926,483,0.0456898405128,96.607,6.43919503286,0.13443255424499512,0.582809684967,215.90886852,9.833162069320679,812.008038509,215.464877034,315.505303924,0.00652396,-223.791,24.0703,0.0,0.583377385267,0.0813904,54.77180004119873
53,-223.524,2.83936e+10,26629.80675959587,216.218,0.646390139969,304.823416352,107.206753879,1.0979435443878174,0.996936,507.593452032,216.722,484,0.160106971978,95.617,6.44034583376,0.14058971405029297,0.646203273307,216.713033462,10.065503597259521,904.489205818,216.233897742,320.870679914,0.00911555,-223.617,24.0694,0.0,0.646390139969,0.0929718,55.78523349761963
52,-227.548,2.83844e+10,26685.994091272354,216.687,0.636455943287,281.036708768,156.760574613,1.079993486404419,0.996916,515.488467477,217.198,485,0.364378338181,102.475,6.59232122741,0.13457226753234863,0.636363160404,217.199141832,9.88298225402832,1091.89128741,216.706185124,320.753652535,0.00994492,-227.646,24.0691,0.0,0.636455943287,0.0978699,56.0522346496582
57,-220.83,2.83681e+10,26742.59144091606,217.179,0.49062963566,247.200318408,103.832030517,1.082815170288086,0.996883,468.732043416,217.696,486,-0.347296000174,104.261,6.62946436969,0.13525700569152832,0.49082184318,217.69936684,9.841155767440796,682.768679028,217.19849435,304.877776755,0.00921661,-220.927,24.0685,0.0,0.49062963566,0.0968628,56.462618589401245
56,-218.996,2.83498e+10,26800.61963248253,217.791,0.378467316373,292.181326317,83.1798551624,1.1534125804901123,0.996844,484.340526633,218.309,487,-0.312040799708,101.159,6.60172740256,0.15078997611999512,0.377925280037,218.303205342,9.891376972198486,753.119167911,217.805135866,313.590563503,0.0098316,-219.107,24.0679,0.0,0.378467316373,0.110229,57.89477872848511
53,-221.104,2.83755e+10,26857.880217790604,218.19,0.210463274941,280.989059446,134.885689108,1.1274867057800293,0.996898,505.260038229,218.749,488,-4.28410007737,103.075,6.68153600203,0.1475532054901123,0.210614901781,218.742980892,9.82573652267456,1030.87575356,218.210429964,317.828018053,0.00973344,-221.175,24.0688,0.0,0.210463274941,0.0708618,57.126487731933594
56,-216.524,2.83541e+10,26913.357213258743,217.943,0.222081101846,280.1072972,104.931864682,1.044982671737671,0.996853,476.355479797,218.473,489,-4.60665488165,105.943,6.7107774663,0.12972354888916016,0.221977536239,218.473328984,9.57326889038086,814.148565977,217.963493485,308.255498894,0.00610072,-216.597,24.068,0.0,0.222081101846,0.0730438,55.3474383354187
56,-217.042,2.84092e+10,26970.732645511627,218.173,0.461401158675,267.154341388,107.960648417,1.1014800071716309,0.996967,481.397306265,218.735,490,-0.051911389623,105.449,6.73165561563,0.13482046127319336,0.461173796561,218.734774902,10.004020929336548,863.267817644,218.195284784,310.222053892,0.0016359,-217.093,24.07,0.0,0.461401158675,0.0513,57.23694610595703
57,-210.053,2.83906e+10,27026.682450056076,217.579,0.516492429034,290.267499661,104.23521318,1.1017875671386719,0.996929,476.899795793,218.055,491,0.223771810812,104.663,6.66186588917,0.13873696327209473,0.516577523902,218.051052365,10.049949884414673,726.432062365,217.602465003,308.440558643,0.00758214,-210.134,24.0693,0.0,0.516492429034,0.0811615,55.82170796394348
57,-216.763,2.84198e+10,27083.32452559471,217.72,0.712759861832,247.037665764,135.757584701,1.0688607692718506,0.996989,469.186772033,218.157,492,0.558267488358,99.1339,6.58033293889,0.13498926162719727,0.712742648033,218.125605786,9.675086259841919,882.947889624,217.743172276,302.482486908,0.00639757,-216.835,24.0704,0.0,0.712759861832,0.0724335,56.513917684555054
53,-209.703,2.84784e+10,27139.455169677734,217.016,0.676934551762,282.454205015,96.3169810221,1.1150383949279785,0.99711,503.748256319,217.389,493,0.440674762179,95.985,6.4585508849,0.13882946968078613,0.676995974293,217.337967736,10.093560695648193,761.463897494,217.039218057,319.410852665,0.00662097,-209.767,24.0724,0.0,0.676934551762,0.0644379,56.000670433044434
52,-215.09,2.84256e+10,27195.445822000504,216.118,0.603887720414,298.805559145,100.08823517,1.110694169998169,0.997001,515.37161016,216.447,494,0.392747512328,93.0547,6.41828395416,0.13756489753723145,0.603831635626,216.391887948,10.117971181869507,719.676932633,216.140444659,323.460110658,0.00948538,-215.18,24.0706,0.0,0.603887720414,0.0902252,55.866671562194824
54,-215.673,2.84017e+10,27251.160999774933,215.664,0.250405087167,279.286867748,113.623136992,1.1135239601135254,0.996952,501.307177448,215.987,495,-2.13730136062,92.5255,6.37202864501,0.13579535484313965,0.250212140818,215.923880145,9.906644344329834,790.612500517,215.686463151,317.933518509,0.00971054,-215.752,24.0697,0.0,0.250405087167,0.0794678,55.5918550491333
