AverageAbsQ,AverageDiscountedReturn,MaxReturn,AbsLearnSignalOld,AverageAbsQYDiff,Time,AbsLearnSignalNew,dLoss,AverageY,AverageQLoss,Perplexity,ExplainedVariance,Iteration,NumTrajs,MeanKL,LossAfter,ProcessExecTime,MinReturn,AverageReturn,PolicyExecTime,AveragePolicyStd,LossBefore,Entropy,EnvExecTime,AverageAbsY,MeanKLBefore,StdReturn,ItrTime,AverageQ,AbsLearnSignal
334.315,265.247473961,3424.92648761,0.72566808495,2.96337804905,20446.468519449234,0.72701542554,0.0465393,334.266038734,114.098,1403.03,0.86322754055,597,5,0.00998779,-354.896,0.09193801879882812,3170.33573705,3298.91839495,0.6424720287322998,0.824901,-354.849,7.24639,1.523376226425171,334.319588672,0.0,98.5224611855,33.38920712471008,334.262,0.72701542554
334.35,245.382240453,3171.8794789,0.780518586141,3.01041779456,20479.654010772705,0.780065832719,0.0334167,334.306032111,129.283,1401.34,0.738291170203,598,5,0.00659803,-349.698,0.092681884765625,2752.98264335,3036.05048196,0.6663250923156738,0.824743,-349.664,7.24519,1.5540263652801514,334.356437129,0.0,145.48574217,33.06626081466675,334.3,0.780065832719
334.089,252.327309594,3340.56357585,0.757191179821,2.9680518321,20513.19358086586,0.757746946393,0.0466614,334.038373179,117.158,1398.69,0.821257670353,599,5,0.00995793,-352.201,0.08955621719360352,2894.19148172,3172.29505434,0.6510231494903564,0.824537,-352.154,7.24329,1.5304396152496338,334.092872301,0.0,162.362948085,33.41484045982361,334.035,0.757746946393
333.915,244.335633573,3375.82849575,0.623110453439,2.9749269234,20546.131235837936,0.623864290877,0.0455933,333.859227312,123.218,1396.56,0.757606688592,600,5,0.00668538,-324.562,0.08273124694824219,1827.62453675,2979.57192773,0.6118106842041016,0.824397,-324.517,7.24177,1.4987258911132812,333.919576185,0.0,578.937260636,32.821274757385254,333.854,0.623864290877
333.873,265.36663509,3405.88507066,0.755052790483,2.9935619196,20579.113323926926,0.755555894075,0.0324097,333.818231611,119.268,1397.28,0.765173601624,601,5,0.00645516,-356.015,0.0854804515838623,3226.53990766,3328.7853776,0.6198642253875732,0.824499,-355.982,7.24228,1.5110983848571777,333.876800788,0.0,63.8732697853,32.85952115058899,333.814,0.755555894075
334.281,245.571009543,3386.25138799,0.771913355692,3.02944333119,20612.01954984665,0.772181651492,0.0327454,334.233372962,127.819,1394.72,0.763146462202,602,5,0.00649539,-352.86,0.08026623725891113,3038.64332885,3239.32609346,0.6179382801055908,0.824245,-352.828,7.24045,1.5073368549346924,334.286153013,0.0,135.344890516,32.782636404037476,334.229,0.772181651492
334.25,257.070898906,3376.1644293,0.589477347471,3.05979204501,20645.038776159286,0.588142893697,0.0402222,334.195340766,131.818,1394.33,0.631752721289,603,5,0.00644834,-331.964,0.0871744155883789,2317.10992069,3062.6103314,0.6528253555297852,0.824282,-331.924,7.24017,1.5372753143310547,334.254389761,0.0,382.135823516,32.89954423904419,334.191,0.588142893697
334.212,253.35827357,3388.24343146,0.719099972831,2.99212618358,20677.753215551376,0.719880956138,0.0346985,334.145347105,120.692,1394.23,0.795426334883,604,5,0.00651542,-355.022,0.08855271339416504,3137.43129901,3280.71585049,0.6442558765411377,0.824259,-354.987,7.2401,1.5333037376403809,334.216569467,0.0,109.269117903,32.59095764160156,334.141,0.719880956138
334.212,257.672036473,3497.97969871,0.589618132331,3.03841930798,20710.282186746597,0.590880966849,0.0494995,334.156862782,122.305,1391.88,0.770445884157,605,5,0.00999531,-322.802,0.08794927597045898,1752.13662676,2959.52401205,0.6110007762908936,0.824016,-322.752,7.23841,1.5209777355194092,334.215684501,0.0,617.563711321,32.40701603889465,334.153,0.590880966849
334.441,252.796890911,3379.9162226,0.742288430464,3.05186402368,20743.359231233597,0.738252812214,0.0386658,334.386543779,124.722,1388.73,0.753469914727,606,5,0.00975775,-354.018,0.0870046615600586,3222.75466368,3304.11721236,0.6604137420654297,0.823734,-353.979,7.23615,1.5431158542633057,334.446512468,0.0,64.0870531569,32.95740866661072,334.381,0.738252812214
334.411,248.037663089,3340.84875799,0.626068941666,3.01889568495,20776.20530486107,0.625492503622,0.0521545,334.351093299,117.292,1388.53,0.748877104136,607,5,0.00975364,-313.9,0.08768725395202637,1925.7191626,2868.01661768,0.6621179580688477,0.823748,-313.847,7.236,1.5695111751556396,334.41580198,0.0,500.358583423,32.7246310710907,334.346,0.625492503622
334.758,271.070861419,3433.38006969,0.667415226072,3.07374325677,20808.62363052368,0.667695613455,0.0335693,334.70826274,135.95,1388.72,0.729406544883,608,5,0.0064751,-356.261,0.07816386222839355,3001.28974027,3291.63020706,0.6151800155639648,0.82384,-356.227,7.23614,1.5279419422149658,334.762565023,0.0,156.209523648,32.29763579368591,334.704,0.667695613455
334.79,239.777296815,3411.89078444,0.632192915749,2.98656860166,20841.15492939949,0.632087387982,0.0523682,334.736409497,118.06,1388.81,0.278905662437,609,5,0.00994796,-297.018,0.09002089500427246,605.806767282,2720.23310056,0.6431779861450195,0.823865,-296.966,7.23621,1.5423040390014648,334.7946532,0.0,1062.38009809,32.40965962409973,334.732,0.632087387982
334.72,250.549624754,3284.9869104,0.679695946332,3.04990978747,20873.509663820267,0.679884739596,0.0372925,334.668308467,133.055,1388.5,0.781390712741,610,5,0.00645177,-322.558,0.08261799812316895,1832.63504184,2956.49221885,0.6112210750579834,0.823879,-322.521,7.23598,1.5517499446868896,334.724201427,0.0,563.581441442,32.232600927352905,334.664,0.679884739596
335.313,244.432305499,3391.15065686,0.706141714805,3.00825603845,20906.4023373127,0.705085813918,0.0395813,335.264881609,123.032,1389.11,0.795573371371,611,5,0.00993417,-356.264,0.0872352123260498,3138.23433856,3267.14662495,0.640625,0.823949,-356.224,7.23642,1.5500004291534424,335.31880935,0.0,88.2965246922,32.76696228981018,335.259,0.705085813918
335.415,269.394996064,3563.18508053,0.736368266039,3.0139257958,20939.22328567505,0.736488781426,0.0504761,335.354314047,124.269,1386.75,0.896070540511,612,5,0.00986958,-360.203,0.09216117858886719,3381.30840512,3468.47062953,0.7033734321594238,0.823746,-360.153,7.23472,1.5942754745483398,335.419021621,0.0,63.1212771729,32.69832396507263,335.351,0.736488781426
335.419,234.329172151,3384.35325899,0.665055783802,2.94949091623,20972.017644643784,0.663931022926,0.0382996,335.36637677,117.497,1385.08,0.77890939134,613,5,0.00649708,-345.042,0.09092473983764648,2860.51440543,3153.09129904,0.6118447780609131,0.82365,-345.003,7.23352,1.5457899570465088,335.421719793,0.0,179.18731234,32.67473006248474,335.363,0.663931022926
335.73,268.349013298,3501.01819847,0.708259601684,3.06814888165,21005.03969836235,0.708643996084,0.0332336,335.681491923,135.629,1384.14,0.806671667271,614,5,0.00649083,-351.791,0.08919310569763184,3067.98794516,3329.5793069,0.68035888671875,0.823593,-351.758,7.23283,1.5724327564239502,335.73636483,0.0,150.730516972,32.89688444137573,335.675,0.708643996084
335.842,250.392097255,3535.34958535,0.754513890709,3.01633046885,21038.364431381226,0.755176674034,0.0269165,335.788477108,122.864,1380.69,0.862792444708,615,5,0.0064321,-358.198,0.0891425609588623,3266.57380328,3372.2539062,0.6788477897644043,0.823295,-358.171,7.23034,1.5769190788269043,335.845410519,0.0,89.5419711553,33.20407772064209,335.785,0.755176674034
335.749,237.942017773,3432.95845714,0.75012898038,3.07236824924,21071.302982330322,0.750325575113,0.0367432,335.696569361,132.399,1380.33,0.807233409149,616,5,0.00987095,-352.191,0.08976960182189941,3002.52935067,3223.43289545,0.6249141693115234,0.823276,-352.154,7.23007,1.5682649612426758,335.753877646,0.0,177.855081239,32.8163948059082,335.692,0.750325575113
335.809,245.283596628,3351.99744579,0.576997599344,2.95553617396,21104.499666929245,0.578035179376,0.0448303,335.755694332,118.165,1378.87,0.836152357874,617,5,0.00995778,-311.128,0.09025144577026367,1221.79431526,2867.9029284,0.6419603824615479,0.823206,-311.083,7.22902,1.5855886936187744,335.814122535,0.0,824.607909198,33.07742953300476,335.751,0.578035179376
335.614,257.89428285,3312.48246592,0.621113199909,2.96221053221,21136.85658454895,0.62074939282,0.0414429,335.553864891,120.313,1374.09,0.765318952327,618,5,0.00644663,-328.445,0.0841522216796875,2506.62944154,2978.01032699,0.6319293975830078,0.822779,-328.403,7.22555,1.5589470863342285,335.619289782,0.0,299.070019651,32.23102378845215,335.549,0.62074939282
335.972,251.992854878,3348.0833216,0.73532654956,3.01713838292,21169.44112753868,0.7363815949,0.0333862,335.911890875,124.02,1372.29,0.823272014851,619,5,0.00645315,-356.001,0.08542037010192871,3250.38286911,3301.95398244,0.6310200691223145,0.822635,-355.968,7.22424,1.558255672454834,335.976572284,0.0,32.9706810973,32.46546745300293,335.907,0.7363815949
336.31,248.326417694,3431.37072325,0.688334677177,2.98939449302,21201.975172519684,0.687175674997,0.0507812,336.250269757,122.378,1372.28,0.642289144318,620,5,0.00935655,-300.656,0.08734488487243652,658.670971083,2680.14107703,0.6431338787078857,0.822658,-300.605,7.22423,1.569312334060669,336.313643289,0.0,1023.7727389,32.41182470321655,336.246,0.687175674997
336.082,267.013699011,3380.15950503,0.717256359363,3.00807049517,21234.28668642044,0.717440968355,0.0419312,336.01449423,128.599,1370.53,0.812017470153,621,5,0.00653689,-356.204,0.08531832695007324,3029.1201548,3273.22236886,0.6178975105285645,0.822535,-356.162,7.22295,1.549898624420166,336.085062415,0.0,127.679106048,32.189130544662476,336.01,0.717440968355
336.435,247.71760295,3337.55603392,0.778713113326,2.91007756333,21266.837497472763,0.77872595686,0.0440674,336.371635962,111.645,1370.75,0.792178454566,622,5,0.00997579,-356.338,0.09014248847961426,3198.55399003,3265.59088443,0.6345553398132324,0.822575,-356.294,7.22312,1.558933973312378,336.439023551,0.0,51.0154136417,32.4254367351532,336.368,0.77872595686
336.518,258.688369764,3482.52030286,0.720019011876,2.91119444445,21299.6097509861,0.720845864983,0.048645,336.455233169,113.327,1370.27,0.835390780243,623,5,0.00989648,-357.115,0.08684277534484863,3217.05206857,3340.94276384,0.6439321041107178,0.822563,-357.066,7.22276,1.5692105293273926,336.522614529,0.0,88.3378963748,32.64695954322815,336.45,0.720845864983
336.243,239.051877717,3445.85935782,0.624498731989,3.06176877624,21332.085048913956,0.623677955971,0.0416565,336.184349572,137.478,1367.92,0.702626063397,624,5,0.00981584,-277.846,0.08937931060791016,563.414207374,2590.08795328,0.6605291366577148,0.822334,-277.804,7.22105,1.5835800170898438,336.248000968,0.0,1115.20764529,32.34923768043518,336.179,0.623677955971
336.61,230.902096326,3371.19139816,0.679529103744,3.02119935217,21364.6313931942,0.678799335641,0.0644531,336.545830672,128.007,1371.56,0.765974546778,625,5,0.00991055,-321.946,0.08255577087402344,2164.65950219,2891.87439177,0.5982739925384521,0.822665,-321.881,7.22371,1.5724430084228516,336.612609596,0.0,429.08646168,32.42626237869263,336.543,0.678799335641
336.709,257.765956659,3491.60428092,0.70361424648,3.0579255988,21397.01185441017,0.704756744815,0.0421143,336.646626493,135.704,1371.03,0.721194445822,626,5,0.00978998,-357.338,0.08436179161071777,3099.02911824,3272.50488081,0.6093909740447998,0.822589,-357.296,7.22332,1.5473809242248535,336.714085071,0.0,131.142933381,32.258136510849,336.642,0.704756744815
336.918,274.235200241,3486.81377316,0.757943907189,3.01614792168,21429.60658454895,0.758028761414,0.0344849,336.863891622,129.997,1371.17,0.820442662769,627,5,0.00991142,-358.552,0.08445429801940918,3091.7077959,3337.16132563,0.6052889823913574,0.82265,-358.518,7.22342,1.5539352893829346,336.921500334,0.0,134.813950506,32.472235679626465,336.861,0.758028761414
336.856,239.977200108,3367.81470836,0.774419219105,3.06123693219,21462.57143187523,0.774035365514,0.0315552,336.796283718,135.013,1369.43,0.80218090461,628,5,0.00643098,-352.641,0.08564615249633789,3085.06020509,3184.56870373,0.618067741394043,0.82253,-352.609,7.22215,1.5499930381774902,336.860078243,0.0,97.0798790282,32.845314025878906,336.792,0.774035365514
337.175,252.010981026,3553.43656796,0.754536798809,2.98260323397,21495.20479798317,0.754594787167,0.0508728,337.114782339,114.259,1369.62,0.836067863805,629,5,0.00641882,-355.818,0.08127832412719727,3049.52010852,3270.95686002,0.6061434745788574,0.822579,-355.767,7.22229,1.5499849319458008,337.178505386,0.0,170.003046034,32.50960183143616,337.111,0.754594787167
337.494,258.821240231,3383.89160232,0.760992556214,3.00976772264,21527.925963640213,0.760068531721,0.0367432,337.440941593,120.207,1368.51,0.843865456352,630,5,0.00968453,-356.094,0.08853411674499512,3189.38036056,3255.11244836,0.6237459182739258,0.822498,-356.057,7.22148,1.5718019008636475,337.500022069,0.0,70.5109334194,32.59637689590454,337.435,0.760068531721
337.538,240.214275604,3571.62780869,0.604405365667,2.99321095701,21561.21663045883,0.606044180735,0.0401917,337.470965025,123.888,1363.77,0.781816587281,631,5,0.0099054,-303.026,0.08741211891174316,787.300461385,2806.1653631,0.6534116268157959,0.822162,-302.986,7.21801,1.569817066192627,337.541376226,0.0,1021.56894788,33.16945147514343,337.467,0.606044180735
338.043,260.480305184,3401.44181781,0.716846748289,3.01759228233,21594.17371749878,0.718394309196,0.0321655,337.989871171,122.925,1363.07,0.738773887525,632,5,0.00644831,-356.518,0.08613038063049316,3024.88226934,3233.94459016,0.6172747611999512,0.822143,-356.486,7.2175,1.5552842617034912,338.0484187,0.0,151.931381556,32.830246686935425,337.984,0.718394309196
337.72,261.684400342,3438.3578439,0.537799822278,3.03644960892,21627.274792432785,0.538296927254,0.0494385,337.658104448,130.462,1363.65,0.32070592969,633,5,0.00652009,-334.875,0.08670544624328613,2234.24756763,3144.6083958,0.6446051597595215,0.822283,-334.825,7.21792,1.5667333602905273,337.723322434,0.0,459.589242816,32.98118281364441,337.654,0.538296927254
338.104,263.505867806,3524.68980852,0.695280477613,3.04874752842,21660.454553604126,0.695575389547,0.038208,338.043902762,132.927,1362.97,0.860554561674,634,5,0.00648227,-351.592,0.08684659004211426,3139.68701591,3309.77868886,0.6400763988494873,0.822229,-351.554,7.21742,1.5468626022338867,338.10849316,0.0,150.650663972,33.05436134338379,338.039,0.695575389547
338.47,262.600618892,3387.6093704,0.763311681384,2.95417810302,21693.487406015396,0.763433003787,0.0332642,338.415618774,122.482,1362.1,0.759646256431,635,5,0.00656988,-358.588,0.09229421615600586,3155.94267618,3303.82025735,0.6967241764068604,0.822166,-358.554,7.21678,1.5600285530090332,338.472724189,0.0,84.5975731591,32.91076302528381,338.413,0.763433003787
338.075,273.072055022,3547.23232049,0.570939209654,2.96673351298,21726.71865129471,0.570605985298,0.0441589,338.013754073,127.44,1363.26,0.275239744055,636,5,0.00984589,-324.537,0.08721518516540527,1672.54701143,3042.94491468,0.6760742664337158,0.822261,-324.492,7.21764,1.5478882789611816,338.078289875,0.0,692.684866613,33.11059093475342,338.01,0.570605985298
338.117,252.205381025,3448.94438207,0.686790101997,2.95835395232,21759.937190771103,0.686992419756,0.0327148,338.052892404,120.788,1359.06,0.787516306237,637,5,0.00660885,-359.585,0.09054732322692871,3226.54998449,3334.91090999,0.6742377281188965,0.821879,-359.553,7.21455,1.5721712112426758,338.121944046,0.0,78.4127709587,33.099127531051636,338.049,0.686992419756
338.16,261.624022056,3435.10812448,0.584444134504,3.03379702969,21792.804212331772,0.583955199237,0.0374451,338.094020379,130.439,1357.21,0.335529061218,638,5,0.00981169,-325.04,0.0849142074584961,2057.63856953,3037.10035933,0.6421120166778564,0.82179,-325.003,7.21319,1.548621654510498,338.163844603,0.0,500.159323281,32.74756598472595,338.09,0.583955199237
338.005,274.732660584,3518.02303365,0.730245817732,3.04140465168,21826.082580804825,0.729067375773,0.0469055,337.942533288,128.402,1353.71,0.804737670015,639,5,0.00986961,-347.062,0.09520840644836426,2960.81163103,3291.18681199,0.7059242725372314,0.821416,-347.015,7.21061,1.5744991302490234,338.01082282,0.0,213.670579152,33.15642833709717,337.937,0.729067375773
338.167,274.476435784,3557.07732261,0.69298280655,3.04504701286,21859.85905599594,0.693428817435,0.038208,338.103603714,133.526,1351.88,0.796032997763,640,5,0.00642573,-321.218,0.09688878059387207,1680.77396417,3087.03769879,0.7337181568145752,0.821258,-321.18,7.20925,1.5989298820495605,338.170607239,0.0,709.877642784,33.65123510360718,338.1,0.693428817435
337.887,258.811907837,3458.21060033,0.645036556263,2.94919543248,21893.3001871109,0.643403671475,0.0808411,337.823284678,119.382,1349.74,0.846078372876,641,5,0.0099111,-318.611,0.09278750419616699,1592.6745603,2946.58583254,0.6818733215332031,0.821022,-318.53,7.20767,1.5871233940124512,337.891274744,0.0,692.08382398,33.31812524795532,337.819,0.643403671475
338.033,260.003465019,3537.94512709,0.714070512569,2.95536565293,21925.963791370392,0.714386095634,0.0425415,337.969255875,121.144,1349.05,0.800484341341,642,5,0.00994976,-359.967,0.09379911422729492,3209.60135106,3392.36592896,0.6501953601837158,0.820972,-359.925,7.20716,1.5706064701080322,338.036744886,0.0,117.829333573,32.54274797439575,337.965,0.714386095634
337.962,236.95017331,3358.26181388,0.611553601426,2.9276690427,21958.76008462906,0.611103687752,0.0436096,337.889640431,117.746,1345.3,0.396417527887,643,5,0.0065833,-318.406,0.08956742286682129,1468.79481758,2891.83150227,0.6612138748168945,0.820598,-318.362,7.20437,1.590069055557251,337.967233192,0.0,714.752125495,32.67482233047485,337.884,0.611103687752
338.118,256.520480359,3577.25837839,0.696234625942,2.98247421166,21992.04811143875,0.695577370937,0.0415039,338.052827819,134.82,1344.58,0.770993144579,644,5,0.0099469,-362.322,0.09092068672180176,3283.56524633,3470.87308114,0.6774497032165527,0.820547,-362.28,7.20383,1.5750956535339355,338.121795667,0.0,103.009119549,33.161217212677,338.049,0.695577370937
337.764,240.632767309,3474.49279884,0.585144293156,3.02550498206,22024.813812732697,0.58738844633,0.0486145,337.702538579,137.236,1344.21,0.752671854046,645,5,0.00984273,-336.678,0.08397030830383301,2274.94702854,3104.37360627,0.6134593486785889,0.8205,-336.629,7.20356,1.5576024055480957,337.770356091,0.0,425.415577656,32.64769887924194,337.697,0.58738844633
337.915,247.911470486,3427.18479352,0.714209274338,2.93320085089,22057.74582719803,0.713583850724,0.0426941,337.846427025,115.051,1340.08,0.837847655892,646,5,0.00983866,-318.265,0.0881509780883789,1416.22140402,2942.55778165,0.6362874507904053,0.820113,-318.222,7.20049,1.5640623569488525,337.918399142,0.0,767.090586649,32.80938410758972,337.843,0.713583850724
337.684,258.851197512,3443.27097721,0.666890883965,2.97477137217,22090.70833659172,0.66787009509,0.0447693,337.625796451,126.593,1339.59,0.839858729702,647,5,0.00969996,-319.789,0.08703899383544922,1586.39273542,2987.84335959,0.6413345336914062,0.82012,-319.745,7.20012,1.5502004623413086,337.688402713,0.0,703.598925231,32.83628582954407,337.621,0.66787009509
337.53,250.024070945,3450.55396842,0.692783223421,2.98055804406,22123.563084602356,0.6938674131,0.0387268,337.474230438,132.419,1333.75,0.8588669052,648,5,0.00645937,-302.158,0.07849693298339844,874.560223357,2821.86866211,0.5995752811431885,0.819529,-302.119,7.19575,1.526033639907837,337.53311841,0.0,980.262275702,32.731302976608276,337.471,0.6938674131
337.502,240.893853077,3472.44293727,0.65931720908,3.00353015897,22155.989096403122,0.659059270764,0.0431519,337.442687884,133.354,1333.09,0.772714408672,649,5,0.00655746,-349.537,0.08906197547912598,2913.379754,3254.96301027,0.6427421569824219,0.819473,-349.494,7.19526,1.534977674484253,337.507118736,0.0,194.760760815,32.30417513847351,337.438,0.659059270764
337.418,252.060790837,3480.92721457,0.780072512486,2.94351745478,22188.77173924446,0.780224810529,0.0439453,337.36042291,124.178,1330.92,0.818185338143,650,5,0.00973703,-356.534,0.08639812469482422,3102.29727577,3322.96099423,0.6284580230712891,0.8193,-356.49,7.19363,1.5274021625518799,337.42182241,0.0,128.392744293,32.66834497451782,337.357,0.780224810529
337.348,260.689680854,3506.43976614,0.752138741014,3.02987947476,22221.563670396805,0.751983069078,0.0420227,337.294226776,133.151,1332.11,0.86287733072,651,5,0.0097617,-358.346,0.0810847282409668,3126.33934001,3337.86885033,0.6261205673217773,0.819479,-358.304,7.19452,1.5194849967956543,337.353510788,0.0,128.582344578,32.67604732513428,337.289,0.751983069078
337.204,262.987398206,3458.47202979,0.764849309734,3.06892014261,22254.262113571167,0.764978207106,0.0507507,337.148723217,131.842,1327.12,0.855420036618,652,5,0.00663429,-356.828,0.09773612022399902,3130.20848397,3293.79261797,0.7259056568145752,0.819003,-356.777,7.19077,1.5705764293670654,337.208825572,0.0,104.94325818,32.57809591293335,337.144,0.764978207106
337.329,280.294307624,3556.2679397,0.73738936167,2.98676023149,22286.76727247238,0.738680112135,0.0384216,337.290140736,123.666,1327.84,0.830404732103,653,5,0.00981934,-358.435,0.0834817886352539,3143.4056911,3370.58105448,0.6330428123474121,0.819096,-358.397,7.19131,1.540426254272461,337.333357862,0.0,147.726829863,32.38430881500244,337.286,0.738680112135
337.596,260.215266463,3354.62383234,0.582607239034,3.02373290106,22319.31992006302,0.58268809179,0.065155,337.549673673,129.987,1326.84,0.772667259265,654,5,0.00956003,-322.701,0.09179019927978516,1690.3098645,2967.84680113,0.7087380886077881,0.819036,-322.636,7.19056,1.575596809387207,337.600334088,0.0,640.699335311,32.42630982398987,337.545,0.58268809179
337.673,263.867654198,3531.01478008,0.6306895135,3.0097838005,22351.876967191696,0.631740467637,0.0520325,337.636413417,124.973,1325.0,0.810250528341,655,5,0.00991093,-341.815,0.08713030815124512,2545.17730338,3253.27465444,0.6714565753936768,0.818854,-341.763,7.18916,1.560638189315796,337.678872555,0.0,371.730747859,32.43744087219238,337.631,0.631740467637
337.742,223.262450245,3458.69937019,0.701966463048,2.98200655713,22384.970124959946,0.703534517766,0.0528259,337.70084351,124.991,1324.54,0.786427243865,656,5,0.00981776,-301.335,0.09022355079650879,673.740210329,2838.84446748,0.6595354080200195,0.818824,-301.282,7.18882,1.5530591011047363,337.746278211,0.0,1083.36918143,32.97468042373657,337.697,0.703534517766
337.997,258.594963973,3525.69456155,0.703245713346,2.92970073613,22417.762900352478,0.702931893924,0.0351562,337.949391728,116.159,1320.94,0.774184992176,657,5,0.00640749,-359.294,0.09023666381835938,3238.86379299,3358.37671532,0.6735937595367432,0.818489,-359.259,7.1861,1.566941738128662,338.001090746,0.0,100.92763427,32.67421102523804,337.945,0.702931893924
337.8,264.817013007,3667.76438245,0.577965357724,2.97891991692,22450.768165826797,0.578053195202,0.0493469,337.758068006,131.184,1319.04,0.821386239881,658,5,0.00649269,-306.456,0.08616781234741211,1044.96176689,2906.20805046,0.6386868953704834,0.818295,-306.407,7.18466,1.5665578842163086,337.802666696,0.0,944.195883901,32.89073395729065,337.755,0.578053195202
338.179,268.840547455,3409.72307493,0.72092507906,2.95683058763,22483.878790140152,0.719047167725,0.0414734,338.129418333,130.565,1319.15,0.863294701643,659,5,0.006409,-356.226,0.09323358535766602,3171.14146444,3280.03435291,0.6617734432220459,0.818276,-356.185,7.18474,1.574462890625,338.183661675,0.0,81.2723539222,32.97665762901306,338.125,0.719047167725
338.292,254.277675335,3571.24655466,0.610622334233,2.98931314097,22517.893850326538,0.612910335445,0.0429688,338.248118582,135.863,1317.34,0.861351358926,660,5,0.00980091,-351.088,0.08950686454772949,2957.41724575,3342.67307637,0.6215579509735107,0.818093,-351.045,7.18337,1.5627079010009766,338.29537542,0.0,209.906535369,33.895225048065186,338.245,0.612910335445
338.261,266.550310382,3564.5698581,0.76456851029,2.97699710645,22550.87993121147,0.763672222533,0.0470581,338.222626563,131.985,1313.06,0.818000278021,661,5,0.00980384,-361.066,0.09458231925964355,3245.12603198,3411.49723231,0.7024517059326172,0.81771,-361.019,7.18011,1.5873653888702393,338.266375782,0.0,128.058501134,32.864774227142334,338.217,0.763672222533
338.314,241.409182302,3535.76547749,0.75486294274,2.95218542306,22583.547672510147,0.755199342643,0.0359497,338.273850249,126.385,1313.1,0.85883045469,662,5,0.00993481,-360.136,0.08294868469238281,3186.89786427,3382.45541044,0.5972905158996582,0.817774,-360.1,7.18014,1.556257724761963,338.317791427,0.0,115.820472561,32.545488119125366,338.271,0.755199342643
338.179,259.63704082,3638.32410449,0.748971268213,2.96210921875,22616.17520928383,0.748741983173,0.0390015,338.130163879,127.048,1309.46,0.837779362297,663,5,0.00979135,-360.168,0.08412885665893555,3199.45867968,3446.52740789,0.6175744533538818,0.817453,-360.129,7.17737,1.5682222843170166,338.184860883,0.0,142.698695289,32.50219106674194,338.124,0.748741983173
338.659,260.279744167,3574.15700724,0.754981419308,2.96377641293,22648.887476682663,0.75576206084,0.0366516,338.610678031,127.505,1305.63,0.849004411685,664,5,0.00988173,-359.114,0.08487939834594727,3157.36146049,3398.01279651,0.6245589256286621,0.817154,-359.077,7.17444,1.568312644958496,338.662288302,0.0,156.108933461,32.594544649124146,338.608,0.75576206084
338.539,263.391486923,3474.3278277,0.623022593052,2.96500981022,22681.669213294983,0.622489441809,0.0506897,338.49712781,127.971,1308.02,0.705111180848,665,5,0.00983911,-299.27,0.08640313148498535,1744.49345897,2771.94218516,0.616351842880249,0.817434,-299.219,7.17627,1.5556640625,338.543589994,0.0,695.60415892,32.66348361968994,338.493,0.622489441809
338.666,243.976545585,3509.27405855,0.675774065216,2.91399544947,22714.697477579117,0.675171961291,0.0511475,338.61879928,123.864,1309.15,0.78262535909,666,5,0.0099856,-320.68,0.0878610610961914,1718.36708683,3032.74941268,0.6226956844329834,0.817671,-320.629,7.17713,1.561812162399292,338.67059836,0.0,662.283915456,32.90295696258545,338.615,0.675171961291
339.052,272.023496161,3474.13132711,0.722822675685,2.96437729315,22747.669934749603,0.723098041127,0.0431519,339.010138425,135.989,1307.76,0.737743264762,667,5,0.00640678,-358.774,0.0861501693725586,3271.79954059,3367.5495804,0.629338264465332,0.817562,-358.731,7.17607,1.5403163433074951,339.056916058,0.0,78.5598164473,32.850369453430176,339.006,0.723098041127
339.025,258.870659372,3599.52412106,0.757238367731,2.87034219314,22780.770171165466,0.754862624247,0.0711365,338.977830246,118.786,1306.5,0.868996947451,668,5,0.00997908,-359.0,0.08813667297363281,3130.1065152,3363.76504349,0.6243360042572021,0.817425,-358.929,7.17511,1.5584745407104492,339.026947317,0.0,149.606247767,32.98107171058655,338.976,0.754862624247
339.302,265.559160405,3454.20283599,0.722195371761,2.94359268525,22813.61350917816,0.722054315435,0.0396423,339.25025145,127.168,1307.13,0.856785846545,669,5,0.00652433,-356.822,0.09007501602172852,3146.25863915,3341.90361168,0.6184048652648926,0.817511,-356.783,7.17559,1.5632572174072266,339.307844725,0.0,107.825145017,32.723013401031494,339.245,0.722054315435
339.627,265.922267679,3570.10493572,0.750050095617,2.88730524919,22845.680520296097,0.750978959203,0.0419922,339.575725728,117.903,1304.78,0.783715656885,670,5,0.00996613,-358.81,0.08388590812683105,3161.60438635,3340.2006987,0.6277070045471191,0.817283,-358.768,7.17379,1.561927318572998,339.632305565,0.0,149.783801928,31.94455647468567,339.572,0.750978959203
339.399,262.43063003,3468.56919948,0.763728592058,2.95384359131,22877.730533838272,0.76372711899,0.0339661,339.353673268,129.461,1301.19,0.713213546842,671,5,0.00978084,-359.052,0.08069777488708496,3225.1374889,3334.40842451,0.6063323020935059,0.816929,-359.018,7.17104,1.5569629669189453,339.403212069,0.0,93.8459482054,31.926713943481445,339.35,0.76372711899
339.52,272.305946541,3399.06614196,0.584599569037,3.02400163171,22910.06785106659,0.584262887117,0.0470886,339.470089481,140.726,1300.86,0.607679904683,672,5,0.00956456,-345.67,0.08382916450500488,3007.930992,3280.78366369,0.6166248321533203,0.816882,-345.623,7.17078,1.555544137954712,339.525011987,0.0,140.423961718,32.216975688934326,339.466,0.584262887117
