AverageDiscountedReturn,PolicyExecTime,ProcessExecTime,dLoss,MeanKLBefore,EnvExecTime,ItrTime,NumTrajs,AverageReturn,Iteration,MeanKL,LossAfter,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,Time,AbsLearnSignal,MaxReturn,LossBefore,StdReturn,MinReturn
351.039687359,0.7251365184783936,0.08903670310974121,0.0369885,0.0,1.5912771224975586,3.409104347229004,5,4327.35899606,3311,0.00998971,-0.0369885,0.361905,0.281804,1.43606,0.79879314955,11816.686194896698,0.493064346065,4640.74540091,1.48773e-08,524.293814551,3283.36919655
366.870483126,0.7471089363098145,0.09641623497009277,0.0258928,0.0,1.6367135047912598,3.4507830142974854,5,4205.41491952,3312,0.00641739,-0.0258928,0.361508,0.281741,1.43549,0.864519091622,11820.142070531845,0.579571290357,4653.48720542,3.28064e-08,495.761221261,3583.67689844
355.920423794,0.75211501121521,0.08687448501586914,0.0201599,0.0,1.596677303314209,3.380258083343506,5,4468.33555823,3313,0.00644345,-0.0201599,0.360772,0.281694,1.43444,0.815074446627,11823.526294469833,0.679253424249,4614.87119574,-1.33514e-09,112.618297354,4350.17079396
358.528170811,0.787844181060791,0.09142613410949707,0.0180611,0.0,1.6162962913513184,3.4174365997314453,5,4473.07569891,3314,0.0064427,-0.0180611,0.359741,0.281657,1.43296,0.859836999698,11827.062466621399,0.643517857636,4632.58093847,1.67847e-08,214.646489413,4059.13264053
341.289845084,0.8060545921325684,0.09265542030334473,0.0210685,0.0,1.6234164237976074,3.4217405319213867,5,4530.60462835,3315,0.00648658,-0.0210685,0.360762,0.281702,1.43442,0.922726056954,11830.48870921135,0.715531799583,4658.38757145,-1.83105e-08,120.604943088,4303.7404964
348.50701486,0.8216919898986816,0.09799766540527344,0.0298138,0.0,1.6467697620391846,3.463587999343872,5,4308.23877571,3316,0.00642225,-0.0298138,0.358761,0.281626,1.43156,0.752118808605,11833.957033157349,0.495141291822,4608.13842985,-1.90735e-09,383.321562061,3553.9171516
353.79942359,0.8031628131866455,0.09270930290222168,0.0231573,0.0,1.636986255645752,3.4294545650482178,5,4358.00783827,3317,0.00640728,-0.0231573,0.357407,0.281572,1.42962,0.86038856206,11837.482379198074,0.636446014931,4553.37963256,-2.09808e-09,325.024592595,3709.90638588
358.385394627,0.8257853984832764,0.09476375579833984,0.0194633,0.0,1.646892786026001,3.4611401557922363,5,4600.59561988,3318,0.00645117,-0.0194633,0.357336,0.281537,1.42952,0.914291088216,11840.948949098587,0.620982686174,4684.83642017,1.79291e-08,66.4094025615,4508.95635572
357.329673771,0.8108868598937988,0.09202098846435547,0.0240185,0.0,1.6379001140594482,3.4574403762817383,5,4546.20082247,3319,0.0099295,-0.0240186,0.357658,0.281552,1.42998,0.928164331937,11844.411879777908,0.706744595889,4663.11792719,-1.14441e-09,114.51485386,4404.19238585
352.209892539,0.8099145889282227,0.09102010726928711,0.0372938,0.0,1.6493756771087646,3.473341226577759,5,3839.88002337,3320,0.00988086,-0.0372938,0.357909,0.281562,1.43034,0.623808214077,11847.990023851395,0.632471188576,4554.87342266,2.49147e-08,1321.09881763,1201.91878659
359.181424632,0.8103249073028564,0.09513497352600098,0.0481223,0.0,1.6424579620361328,3.442620038986206,5,4501.07366295,3321,0.00641759,-0.0481223,0.358061,0.281598,1.43055,0.827219797488,11851.436158418655,0.593079524568,4644.14894872,-3.8147e-09,88.7926959974,4386.10136225
359.241272619,0.8163406848907471,0.09044933319091797,0.0245697,0.0,1.6534204483032227,3.451112985610962,5,4416.85642325,3322,0.00992461,-0.0245697,0.359412,0.281674,1.43249,0.895884670442,11854.892801046371,0.729162708536,4688.37548057,-2.05994e-08,157.784511282,4283.77898818
342.195642285,0.7992584705352783,0.09303402900695801,0.0376373,0.0,1.6151823997497559,3.387235164642334,5,3840.94930911,3323,0.00994233,-0.0376373,0.357649,0.281632,1.42996,0.847652745286,11858.390174388885,0.580104123097,4593.7368129,-1.90735e-10,1334.7850483,1177.09077942
344.36639819,0.8318336009979248,0.09886717796325684,0.0209089,0.0,1.6630699634552002,3.4860446453094482,5,4416.35721521,3324,0.0064237,-0.0209088,0.356102,0.281566,1.42775,0.799578606714,11861.88173532486,0.672408812509,4603.3556827,2.34604e-08,185.947207705,4071.80813767
355.530698409,0.8267745971679688,0.09473633766174316,0.0400565,0.0,1.6531469821929932,3.477203130722046,5,3885.42247869,3325,0.00641483,-0.0400565,0.355237,0.281516,1.42652,0.505530716765,11865.363011360168,0.461505699758,4552.59233501,6.86645e-09,1272.54812294,1341.11830052
367.305911415,0.8338677883148193,0.09777426719665527,0.0297608,0.0,1.631413221359253,3.4685888290405273,5,4364.37544098,3326,0.00998027,-0.0297608,0.356149,0.281566,1.42782,0.782557645622,11868.936962842941,0.586316145029,4660.42726671,-3.1662e-08,335.610072035,3718.18482366
361.911913105,0.8291370868682861,0.09483051300048828,0.0200787,0.0,1.6671078205108643,3.503375768661499,5,4556.71283997,3327,0.00640197,-0.0200787,0.35687,0.281621,1.42885,0.881369241357,11872.444429159164,0.699345254599,4651.76394787,-9.34601e-09,83.698634366,4447.30526124
363.795350416,0.7691471576690674,0.0926058292388916,0.0192358,0.0,1.5994577407836914,3.469461441040039,5,4546.80836638,3328,0.00643365,-0.0192359,0.354462,0.281505,1.42541,0.904552598868,11875.918595314026,0.716891040807,4723.05020162,-2.11716e-08,111.406424747,4395.11528859
361.941409602,0.8237385749816895,0.1034860610961914,0.0210451,0.0,1.648620843887329,3.4767637252807617,5,4513.65253876,3329,0.00642049,-0.0210451,0.355029,0.281559,1.42622,0.93234458571,11879.49907207489,0.68924778809,4602.33189354,-2.86102e-10,57.5359688889,4451.85629449
352.933988219,0.7859623432159424,0.10083460807800293,0.0260433,0.0,1.6187543869018555,3.4611737728118896,5,4468.25482373,3330,0.00999577,-0.0260433,0.35361,0.281465,1.4242,0.913489492972,11882.964336633682,0.708251981826,4571.25628413,3.8147e-09,58.1964371211,4410.2730918
352.101679289,0.7721414566040039,0.0951998233795166,0.0175056,0.0,1.6277062892913818,3.5067503452301025,5,4534.94474071,3331,0.0064418,-0.0175056,0.352154,0.281429,1.42213,0.893062455498,11886.474511146545,0.696974719548,4582.55907412,-2.28882e-09,56.823299281,4435.02840535
355.73187052,0.7596123218536377,0.09764361381530762,0.0568227,0.0,1.6173338890075684,3.4669973850250244,5,4340.60730658,3332,0.00641681,-0.0568227,0.351324,0.281398,1.42095,0.779583007488,11890.050432920456,0.475921055783,4676.54175433,1.33514e-08,422.067013483,3506.80512302
363.870974951,0.7700855731964111,0.09890937805175781,0.0237754,0.0,1.619215965270996,3.5346791744232178,5,4586.77878013,3333,0.00996229,-0.0237754,0.351305,0.28138,1.42092,0.902914872354,11893.589854240417,0.689149898243,4662.44447159,1.90735e-09,70.7895015948,4480.52465962
358.319613904,0.7971735000610352,0.0957639217376709,0.0294217,0.0,1.6439871788024902,3.593104124069214,5,4399.48602659,3334,0.00644661,-0.0294217,0.350245,0.28134,1.41941,0.81571559461,11897.188591957092,0.639071870389,4610.03524589,3.22342e-08,337.886618652,3727.45936283
361.741465015,0.7940292358398438,0.1035459041595459,0.0177281,0.0,1.6150774955749512,3.5495643615722656,5,4602.17740351,3335,0.00640412,-0.0177281,0.350273,0.281368,1.41946,0.894708341524,11900.84869337082,0.7234991121,4807.3159165,2.28882e-09,119.755400685,4463.76317962
354.752227936,0.8495044708251953,0.0984957218170166,0.0251886,0.0,1.6523241996765137,3.6304218769073486,5,4519.7273689,3336,0.00997826,-0.0251886,0.350919,0.28141,1.42037,0.923455630843,11904.483389377594,0.662883629442,4630.17592944,-4.76837e-09,144.25194206,4234.40788289
362.198746826,0.8011412620544434,0.09624052047729492,0.0263576,0.0,1.6462442874908447,3.533534288406372,5,4417.38922489,3337,0.00988113,-0.0263577,0.348858,0.28131,1.41745,0.890032469494,11908.021450042725,0.682445425572,4520.43632432,-2.17438e-08,60.8935146834,4347.2264115
351.07634789,0.7955784797668457,0.09450125694274902,0.0344291,0.0,1.6154985427856445,3.5794451236724854,5,4402.49353401,3338,0.00645986,-0.034429,0.34743,0.281253,1.41542,0.820141042476,11911.711595535278,0.523728696428,4597.63275961,2.19345e-08,253.491794458,3906.00946699
334.423938469,0.7842299938201904,0.08881115913391113,0.0339536,0.0,1.628770351409912,3.490856170654297,5,2958.6520449,3339,0.00997433,-0.0339535,0.345392,0.281151,1.41254,0.615885824815,11915.207671880722,0.810228678071,4441.22336931,2.11716e-08,1746.90471337,733.719279316
349.81128235,0.7666325569152832,0.09191703796386719,0.0303327,0.0,1.637232780456543,3.4558422565460205,5,3850.30860618,3340,0.00990331,-0.0303326,0.345171,0.281116,1.41223,0.863749074182,11918.66856789589,0.631429627543,4626.02737941,2.36511e-08,1394.33552375,1062.85113426
364.963891938,0.7892744541168213,0.09694838523864746,0.023663,0.0,1.6307408809661865,3.4797677993774414,5,4553.73887392,3341,0.00999381,-0.023663,0.345745,0.281126,1.41304,0.863120579305,11922.254078388214,0.601788124188,4677.08629394,-9.15527e-09,119.174095622,4350.45889006
357.273646565,0.7839398384094238,0.09618782997131348,0.0179141,0.0,1.6270365715026855,3.4306020736694336,5,4540.17292399,3342,0.00640979,-0.0179141,0.345782,0.281112,1.41309,0.889328486755,11925.68894124031,0.687120044051,4754.00977785,-7.62939e-09,108.379366992,4459.77911489
354.497069081,0.7907779216766357,0.09020447731018066,0.0213415,0.0,1.6121644973754883,3.4879205226898193,5,4542.80586258,3343,0.00997437,-0.0213415,0.345872,0.281096,1.41322,0.940494772569,11929.182429075241,0.686410604998,4624.11058122,4.57764e-09,46.9967558892,4498.19731125
355.075716763,0.7785770893096924,0.09025716781616211,0.0262907,0.0,1.6291022300720215,3.4361584186553955,5,4507.54907129,3344,0.00994359,-0.0262907,0.343368,0.280989,1.40969,0.874520195227,11932.731597423553,0.644692619209,4683.26395647,8.10623e-09,95.5751382922,4395.97974936
367.203688766,0.7784125804901123,0.10137391090393066,0.0376813,0.0,1.6246848106384277,3.4479355812072754,5,4391.25716322,3345,0.00641226,-0.0376813,0.341915,0.28091,1.40764,0.670364681593,11936.184461593628,0.434423053556,4733.00209686,9.91821e-09,511.583920158,3378.32469016
340.550659947,0.8231725692749023,0.10120034217834473,0.0275091,0.0,1.641559362411499,3.567936897277832,5,4257.55712511,3346,0.00990613,-0.0275091,0.34305,0.280978,1.40924,0.833416001991,11939.757234573364,0.691843563153,4649.01071588,2.13623e-08,584.828625679,3095.35778841
361.362810556,0.7857871055603027,0.0991363525390625,0.0267864,0.0,1.6494204998016357,3.4868767261505127,5,4055.33122748,3347,0.0099406,-0.0267865,0.342821,0.280968,1.40892,0.848470274811,11943.356703281403,0.655864991044,4673.02943115,-7.43866e-09,1062.97780134,1931.63922765
362.198135111,0.7656962871551514,0.09337496757507324,0.0222516,0.0,1.6123778820037842,3.4502527713775635,5,4567.67216161,3348,0.00993917,-0.0222516,0.341753,0.280949,1.40741,0.844866373692,11946.812489271164,0.616060444078,4695.29204882,-4.19617e-09,107.254904815,4380.55237222
360.192621872,0.7779936790466309,0.09734177589416504,0.0252479,0.0,1.6358985900878906,3.4250168800354004,5,4544.10315199,3349,0.00982073,-0.0252479,0.342931,0.281009,1.40907,0.899047210833,11950.240853071213,0.696892361263,4638.4419797,7.72476e-09,96.576565224,4389.66974398
347.559801198,0.7751033306121826,0.09949111938476562,0.019287,0.0,1.6244513988494873,3.4356529712677,5,4584.74534525,3350,0.00651732,-0.019287,0.341316,0.280935,1.4068,0.928197742182,11953.783697128296,0.706799239817,4724.58258566,-1.14441e-09,78.0597843905,4493.10684905
354.310882827,0.7562909126281738,0.1037302017211914,0.0212873,0.0,1.6326642036437988,3.552684783935547,5,4611.34357952,3351,0.00987996,-0.0212873,0.340077,0.280883,1.40506,0.923806321986,11957.340452194214,0.718311004326,4701.23266426,-1.52588e-09,58.3280400645,4538.75698893
366.831519619,0.7766916751861572,0.09720325469970703,0.0186848,0.0,1.644735336303711,3.459346294403076,5,4528.58768022,3352,0.00642964,-0.0186848,0.338436,0.280819,1.40275,0.883274063482,11960.804526090622,0.669991495171,4661.78386421,2.78473e-08,106.497680477,4398.17655263
355.096601786,0.7628211975097656,0.10633516311645508,0.0271871,0.0,1.6345267295837402,3.4487662315368652,5,4574.53573539,3353,0.00984802,-0.0271871,0.337711,0.280789,1.40174,0.92602658001,11964.372762680054,0.671842323448,4746.58678676,-0.0,128.796661934,4346.1098046
351.664277607,0.7656736373901367,0.09871101379394531,0.0232115,0.0,1.628185749053955,3.4689810276031494,5,4581.65018653,3354,0.00978034,-0.0232115,0.335875,0.28072,1.39916,0.890629994783,11967.847374200821,0.673509708977,4686.3703525,-4.57764e-09,128.964524128,4327.77795826
337.611605895,0.7377924919128418,0.09860420227050781,0.0465337,0.0,1.6220250129699707,3.4759299755096436,5,3752.9488983,3355,0.00996586,-0.0465337,0.336528,0.28075,1.40008,0.719212315199,11971.328943252563,0.490922929406,4605.68904272,-5.53131e-09,1669.07364462,414.951198115
353.173198047,0.7093760967254639,0.08298206329345703,0.0295951,0.0,1.6087963581085205,3.457132339477539,5,3862.91253081,3356,0.00640952,-0.0295951,0.33695,0.280768,1.40067,0.871611810099,11974.883837223053,0.62258724064,4648.65349245,4.95911e-09,1426.31214241,1014.09257014
355.118005288,0.7360472679138184,0.08612418174743652,0.0481062,0.0,1.6255247592926025,3.553410053253174,5,4209.70440586,3357,0.00996979,-0.0481062,0.33502,0.280707,1.39797,0.821877739137,11978.441812038422,0.558283344385,4652.02217263,-5.79834e-08,718.708325112,2777.94802044
360.17905775,0.7272918224334717,0.0885159969329834,0.0192282,0.0,1.6213629245758057,3.4900715351104736,5,4516.9852946,3358,0.00640481,-0.0192282,0.33637,0.280778,1.39986,0.759883599212,11981.935956001282,0.676669194337,4653.63565989,8.29697e-09,115.576270797,4364.01505347
365.764721174,0.7445433139801025,0.09427738189697266,0.0185719,0.0,1.609159231185913,3.5153281688690186,5,4512.96348084,3359,0.00640931,-0.0185719,0.334601,0.280728,1.39738,0.911058945772,11985.552213907242,0.696560912786,4653.28493969,-9.53674e-10,90.7153584621,4370.31385233
371.379534177,0.7278165817260742,0.0957329273223877,0.0379931,0.0,1.6109263896942139,3.5264854431152344,5,4159.11647918,3360,0.0099739,-0.037993,0.331675,0.280578,1.3933,0.79891509477,11989.082641363144,0.54668286997,4645.79232392,6.46591e-08,811.731417447,2549.72586958
356.837481659,0.7402596473693848,0.0949697494506836,0.0258826,0.0,1.6445446014404297,3.577723503112793,5,4521.92053818,3361,0.0099856,-0.0258826,0.332267,0.280583,1.39413,0.823993696848,11992.66355752945,0.670292103086,4688.45312181,3.8147e-10,141.042677099,4316.83927358
362.071734752,0.7329740524291992,0.0977010726928711,0.036166,0.0,1.599283218383789,3.457726001739502,5,4321.48560553,3362,0.00641482,-0.036166,0.3321,0.280592,1.39389,0.773219881872,11996.240205526352,0.526110616304,4604.04764772,-1.25885e-08,383.183814419,3561.19638777
352.452632989,0.739119291305542,0.09718132019042969,0.0347388,0.0,1.6126353740692139,3.4393808841705322,5,3939.77626073,3363,0.0099035,-0.0347388,0.331999,0.280581,1.39375,0.771042030439,11999.684284210205,0.656175904569,4669.18200729,-1.79291e-08,1160.91104382,1635.74229979
355.109248935,0.7506282329559326,0.08659553527832031,0.0186086,0.0,1.6213829517364502,3.5300261974334717,5,4536.23105385,3364,0.0064339,-0.0186086,0.330619,0.280558,1.39183,0.821327190806,12003.217612028122,0.678554333358,4628.31371486,9.15527e-09,57.2444339839,4469.75754862
332.626627324,0.7430663108825684,0.08996725082397461,0.0310212,0.0,1.6115577220916748,3.5368099212646484,5,3104.48055161,3365,0.00642192,-0.0310211,0.329977,0.280536,1.39094,0.749630999121,12006.862324237823,0.561497382301,4564.78398043,2.78473e-08,1592.37433461,327.515810766
345.2303482,0.7442998886108398,0.09840989112854004,0.0196955,0.0,1.639519453048706,3.4863860607147217,5,4495.63719876,3366,0.00640835,-0.0196955,0.328574,0.280487,1.38899,0.474897663951,12010.354315519333,0.630467829353,4636.37022735,5.0354e-08,114.203292011,4305.73054636
357.329333767,0.7407104969024658,0.09129858016967773,0.0196564,0.0,1.5999720096588135,3.4584333896636963,5,4583.44007565,3367,0.00644267,-0.0196564,0.32878,0.280499,1.38927,0.910898615682,12013.818333148956,0.666331863237,4858.89203103,5.91278e-09,178.483602341,4375.38185338
352.691020385,0.7572457790374756,0.09213995933532715,0.0224948,0.0,1.597966194152832,3.468168020248413,5,4517.47122943,3368,0.00993217,-0.0224948,0.329332,0.280536,1.39004,0.92145034309,12017.387699604034,0.719037842156,4597.20526348,2.86102e-09,72.7916810011,4413.31310893
363.767403611,0.7468478679656982,0.09537100791931152,0.0243127,0.0,1.6080536842346191,3.47314715385437,5,4512.05676642,3369,0.00990034,-0.0243127,0.32565,0.280375,1.38493,0.900346323561,12020.866282701492,0.707633232099,4741.38506529,-1.23978e-08,149.567737161,4355.78557498
360.628397614,0.8083913326263428,0.0969228744506836,0.0223456,0.0,1.6451101303100586,3.56972074508667,5,4583.59032138,3370,0.00981519,-0.0223457,0.324823,0.280338,1.38379,0.932838361527,12024.441483974457,0.708199175529,4651.11920719,-4.3869e-09,55.844399991,4507.5048155
354.999992851,0.8494312763214111,0.10354065895080566,0.0272114,0.0,1.6578481197357178,3.6845526695251465,5,3870.98992486,3371,0.00646618,-0.0272115,0.323625,0.280284,1.38213,0.725012085062,12028.249022245407,0.594319823666,4682.59435238,-7.20978e-08,1351.3349325,1173.35511237
364.655041349,0.7989532947540283,0.10024023056030273,0.0370887,0.0,1.6150548458099365,3.5200307369232178,5,3709.44199748,3372,0.009963,-0.0370887,0.322181,0.280222,1.38013,0.819701579964,12031.77479481697,0.520505763296,4762.0599475,-0.0,1236.71275135,1545.37447201
343.04720765,0.7922024726867676,0.09554815292358398,0.0276838,0.0,1.6199681758880615,3.5516510009765625,5,3827.81172086,3373,0.00998302,-0.0276838,0.319823,0.280114,1.37688,0.841101485526,12035.33127117157,0.660027902628,4516.52997905,-4.19617e-08,1207.99665606,1419.18878921
356.717741463,0.7931704521179199,0.09932661056518555,0.0282086,0.0,1.6092979907989502,3.532355785369873,5,4192.21400581,3374,0.00642332,-0.0282086,0.319079,0.280043,1.37586,0.818912419157,12038.978072166443,0.594434202924,4642.71296303,-1.90735e-08,669.518603802,2873.93895236
352.182990735,0.8130371570587158,0.09785985946655273,0.0236154,0.0,1.6319539546966553,3.580204486846924,5,4568.93535515,3375,0.00986965,-0.0236154,0.318548,0.280032,1.37513,0.854327420151,12042.563750505447,0.650039060873,4687.93179525,2.74658e-08,73.3982430545,4480.29425479
360.231194543,0.8196899890899658,0.09677600860595703,0.0291156,0.0,1.637052297592163,3.566328525543213,5,4126.18322118,3376,0.00640376,-0.0291156,0.319045,0.28008,1.37581,0.792532039727,12046.135716676712,0.55872977587,4708.09837447,3.1662e-08,851.872944026,2435.10003629
374.940024885,0.7843801975250244,0.09764862060546875,0.0275503,0.0,1.6509218215942383,3.486419439315796,5,4031.82758986,3377,0.00641791,-0.0275503,0.319074,0.280067,1.37585,0.866035885115,12049.738420724869,0.593488294214,4777.04109023,4.42505e-08,1127.73493447,1786.07695369
367.044207953,0.811737060546875,0.0970296859741211,0.0193686,0.0,1.6317977905273438,3.5180013179779053,5,4427.51571723,3378,0.00641134,-0.0193686,0.318869,0.280044,1.37557,0.826520124197,12053.261065006256,0.675086308923,4605.03164741,1.14441e-08,151.375879915,4163.22554421
359.988673136,0.7742445468902588,0.09067416191101074,0.0254911,0.0,1.6389458179473877,3.475846529006958,5,4568.81905437,3379,0.00996553,-0.0254911,0.319911,0.280109,1.37701,0.87479463287,12056.74053311348,0.66595108901,4784.45711165,1.60217e-08,211.925793746,4193.99162239
362.496900693,0.764671802520752,0.08911609649658203,0.0206959,0.0,1.63509202003479,3.3943233489990234,5,4618.73968913,3380,0.00976466,-0.0206959,0.320636,0.28017,1.378,0.925039712615,12060.24365234375,0.707981634707,4707.25280954,4.95911e-09,60.2524801107,4519.02232456
345.167283322,0.804814338684082,0.09168076515197754,0.0232119,0.0,1.6573834419250488,3.4417243003845215,5,4593.19679048,3381,0.00987635,-0.0232119,0.320034,0.280121,1.37717,0.918610216252,12063.689861059189,0.700758610365,4752.41584712,3.91006e-08,105.97986558,4478.70983172
365.670742031,0.8218660354614258,0.08988809585571289,0.0200988,0.0,1.660445213317871,3.4990711212158203,5,4505.9195822,3382,0.00644867,-0.0200989,0.318128,0.280046,1.37455,0.903600408298,12067.194261550903,0.729595372896,4661.31695297,-2.02179e-08,127.979175064,4293.38420906
338.111323554,0.8696630001068115,0.09937000274658203,0.0407079,0.0,1.697805643081665,3.5909242630004883,5,3618.51987998,3383,0.0099298,-0.0407079,0.317931,0.280053,1.37428,0.72124910228,12070.897948026657,0.520718934922,4470.47612348,1.23978e-08,1186.01652362,1379.74504574
357.715924684,0.8593339920043945,0.10520744323730469,0.0232074,0.0,1.675001621246338,3.6061370372772217,5,4226.40013353,3384,0.00644877,-0.0232073,0.316347,0.27995,1.37211,0.823446794943,12074.50881433487,0.60983326292,4739.44933133,3.50952e-08,781.44474181,2675.3811124
366.854296001,0.8942790031433105,0.10749483108520508,0.0203385,0.0,1.686814308166504,3.7000248432159424,5,4566.03147783,3385,0.00647719,-0.0203385,0.31713,0.280034,1.37318,0.86146249234,12078.2126121521,0.648129072083,4729.26614475,3.8147e-10,114.105427608,4392.94776872
366.570803967,0.8533318042755127,0.1052546501159668,0.0249302,0.0,1.679539680480957,3.5344855785369873,5,4638.44352432,3386,0.00992121,-0.0249302,0.316684,0.280004,1.37257,0.946138897292,12081.869693756104,0.716842535003,4671.89445852,2.50816e-08,27.0692370585,4606.11952704
360.75937545,0.8651247024536133,0.09945821762084961,0.0171818,0.0,1.684870958328247,3.591482162475586,5,4635.03876694,3387,0.00652182,-0.0171818,0.317356,0.280027,1.37349,0.947258392321,12085.466668844223,0.719169382349,4777.20238556,-1.43051e-09,108.013611632,4521.4437972
353.163375022,0.8565142154693604,0.10587143898010254,0.0265878,0.0,1.6938183307647705,3.5716803073883057,5,3790.40391841,3388,0.00641599,-0.0265878,0.315894,0.279954,1.37148,0.487031126131,12089.043868303299,0.666078214624,4832.71990037,1.56403e-08,1446.98954355,929.679364983
353.769144731,0.8035366535186768,0.09089255332946777,0.0253351,0.0,1.6739728450775146,3.538827419281006,5,3492.64473651,3389,0.00641031,-0.0253351,0.314242,0.279887,1.36922,0.860879336533,12092.681077957153,0.592783350094,4594.83828141,-3.58582e-08,1333.26428488,1553.05168954
362.412318137,0.7797250747680664,0.09598851203918457,0.0168776,0.0,1.6501281261444092,3.4881551265716553,5,4583.39504103,3390,0.00642687,-0.0168776,0.31326,0.279858,1.36788,0.715492042853,12096.173634529114,0.558915433061,4703.94080391,1.52588e-09,102.085016967,4412.01513448
356.428915535,0.855332612991333,0.10895490646362305,0.0241149,0.0,1.697296380996704,3.6144461631774902,5,4496.62797268,3391,0.00968945,-0.0241149,0.313524,0.27987,1.36824,0.869357869975,12099.79360818863,0.660308824797,4650.74641704,-2.01702e-08,119.722767895,4312.49960195
360.87443267,0.8674924373626709,0.11056971549987793,0.0205395,0.0,1.6918556690216064,3.632277727127075,5,4461.95198277,3392,0.0064358,-0.0205395,0.3133,0.279874,1.36793,0.875920928969,12103.535471439362,0.650361116165,4710.24144929,-2.17438e-08,173.587918167,4171.72861868
359.562530069,0.8380136489868164,0.10378789901733398,0.0252404,0.0,1.665158748626709,3.568230152130127,5,4560.04601695,3393,0.00991941,-0.0252404,0.312803,0.279836,1.36725,0.896061248728,12107.108168363571,0.697497271691,4662.1475112,4.673e-09,100.944078533,4376.29889587
360.755561427,0.8156771659851074,0.09576010704040527,0.0191309,0.0,1.6609389781951904,3.5984513759613037,5,4551.79025568,3394,0.00642313,-0.019131,0.310518,0.279749,1.36413,0.923859414405,12110.711594581604,0.687934905741,4730.90051635,-1.37329e-08,102.474377694,4459.86671457
360.942606227,0.8295993804931641,0.10047197341918945,0.0173136,0.0,1.650604486465454,3.5930099487304688,5,4556.22432452,3395,0.00642807,-0.0173136,0.309239,0.279681,1.36239,0.9349541177,12114.41347193718,0.689030870736,4606.57296292,-1.14441e-08,45.2995704362,4485.67331948
360.153473024,0.7910480499267578,0.09886288642883301,0.0285165,0.0,1.6600840091705322,3.5760674476623535,5,4473.76910808,3396,0.00657262,-0.0285165,0.306485,0.27954,1.35864,0.889475139879,12117.994571208954,0.583278663188,4742.73435574,3.01361e-08,243.496674711,4018.39928997
344.545752393,0.8293642997741699,0.10255074501037598,0.0206753,0.0,1.6836235523223877,3.6276004314422607,5,4302.71898454,3397,0.00643643,-0.0206753,0.305749,0.279525,1.35764,0.770290697085,12121.626997947693,0.702950873232,4612.46011645,-1.56403e-08,183.941421216,4033.32852342
364.423334364,0.8269307613372803,0.10148334503173828,0.0316271,0.0,1.6757168769836426,3.673640727996826,5,4118.18633732,3398,0.00641434,-0.0316271,0.305114,0.279496,1.35678,0.84479989532,12125.42161488533,0.520520122161,4720.79304376,-1.83105e-08,991.732228823,2139.67831147
324.419900563,0.8303079605102539,0.1049187183380127,0.0200248,0.0,1.6677937507629395,3.633185386657715,5,4494.68078908,3399,0.00643025,-0.0200248,0.304917,0.279495,1.35651,0.831104343246,12129.059432029724,0.637657485336,4660.13080875,1.2207e-08,149.152301195,4283.99633953
341.228641897,0.7697217464447021,0.08727192878723145,0.0307055,0.0,1.6300179958343506,3.4502339363098145,5,3314.77320148,3400,0.00643591,-0.0307056,0.303533,0.279443,1.35464,0.759144280259,12132.513468027115,0.577448528876,4600.11891312,-1.48773e-08,1597.56573594,560.014714837
359.074394026,0.7553656101226807,0.08661985397338867,0.0194087,0.0,1.6158666610717773,3.4269416332244873,5,4600.44283105,3401,0.00644918,-0.0194088,0.301206,0.27935,1.35149,0.708701093282,12136.063193559647,0.578937777194,4750.30397242,-1.06812e-08,114.737837159,4427.86336813
349.428930837,0.7517189979553223,0.08522939682006836,0.0297686,0.0,1.6477468013763428,3.4461092948913574,5,4394.9775793,3402,0.00998178,-0.0297686,0.300083,0.27932,1.34997,0.833975216586,12139.513844490051,0.657558374824,4596.59076032,1.25885e-08,162.008947301,4109.3740202
352.704065135,0.8096649646759033,0.09951019287109375,0.0239755,0.0,1.6607067584991455,3.519890308380127,5,4576.63850087,3403,0.00994113,-0.0239756,0.297954,0.279224,1.3471,0.93188581746,12143.038828372955,0.692957385171,4648.442384,-1.01089e-08,64.6623101788,4454.56653854
322.854865474,0.8062388896942139,0.09560847282409668,0.0307784,0.0,1.6620895862579346,3.5035042762756348,5,3756.22251652,3404,0.0064317,-0.0307784,0.29499,0.2791,1.34311,0.84739877907,12146.658117771149,0.553181832982,4710.81361855,1.0252e-08,1772.2697954,212.698771943
360.742206478,0.8360841274261475,0.1014401912689209,0.0283556,0.0,1.6853773593902588,3.561785936355591,5,4259.76208933,3405,0.009959,-0.0283556,0.295037,0.279116,1.34318,0.789856780512,12150.225462913513,0.596632979954,4650.98700628,3.8147e-09,466.522369952,3353.9695379
343.405610866,0.8450338840484619,0.09882402420043945,0.0215162,0.0,1.6931178569793701,3.568331241607666,5,4607.08853833,3406,0.00642495,-0.0215162,0.294652,0.279124,1.34266,0.868986690728,12153.799792289734,0.666620643281,4683.04072722,-1.90735e-08,80.3860747115,4483.03692242
342.053530935,0.8664906024932861,0.1026918888092041,0.021656,0.0,1.6764509677886963,3.586703062057495,5,4556.49102022,3407,0.00999259,-0.021656,0.294295,0.279139,1.34218,0.938177304245,12157.499776363373,0.728487692808,4649.69912811,6.86645e-09,72.9692737787,4444.50104448
