MeanKL,AverageReturn,LossAfter,AverageQ,AbsLearnSignalOld,ExplainedVariance,Iteration,EnvExecTime,MaxReturn,ItrTime,AverageDiscountedReturn,Time,AveragePolicyStd,AverageAbsQ,PolicyExecTime,StdReturn,LossBefore,AverageAbsY,MeanKLBefore,AverageQLoss,Entropy,AbsLearnSignalNew,ProcessExecTime,NumTrajs,MinReturn,AverageY,AbsLearnSignal,AverageAbsQYDiff,dLoss,Perplexity
0.00646111,1016.43195368,-100.684,99.2497,0.715593876756,0.843634391053,508,1.5907585620880127,1056.13495429,39.22645688056946,74.0505673877,21019.173929214478,0.602369,99.2497,0.9186205863952637,29.0353017698,-100.649,99.251562535,0.0,11.2434,5.04834,0.715908440508,0.12113714218139648,5,967.775036444,99.2514251019,0.715908440508,0.908546175575,0.0349655,155.764
0.00642241,1025.46591097,-100.829,99.2131,0.728162215068,0.888719558451,509,1.5936577320098877,1059.04767964,39.53592348098755,79.55333403,21058.848274469376,0.602262,99.2131,0.9422826766967773,20.2316651161,-100.798,99.2150458239,0.0,10.9662,5.04757,0.726993788038,0.11969971656799316,5,998.004132383,99.2149554473,0.726993788038,0.900469727738,0.0311966,155.644
0.00994315,986.338126028,-100.211,99.1717,0.658838833402,0.856993682894,510,1.5938050746917725,1075.92290205,39.66891574859619,59.8964462812,21098.654135465622,0.601734,99.1717,0.922804594039917,64.055835752,-100.167,99.1733599632,0.0,11.5027,5.0421,0.660451081897,0.11667275428771973,5,896.514844549,99.1732124513,0.660451081897,0.910785639209,0.0435562,154.794
0.00642099,1017.79579436,-100.609,99.1946,0.677408421787,0.871733823638,511,1.5908730030059814,1096.92949811,39.472227811813354,79.1764612328,21138.262540340424,0.60156,99.1946,0.9009935855865479,48.4173920681,-100.551,99.1958398688,0.0,10.5056,5.03915,0.675600264734,0.11520814895629883,5,956.639244789,99.1957171921,0.675600264734,0.890578423545,0.0578232,154.339
0.00992428,1028.47473459,-100.592,99.1921,0.737727797905,0.862594515034,512,1.5753262042999268,1070.84869695,39.01134634017944,70.6450969419,21177.4133143425,0.601075,99.1921,0.8933863639831543,34.1952250266,-100.552,99.1940325293,0.0,10.6548,5.03531,0.738435213006,0.1159050464630127,5,989.009174285,99.1938616447,0.738435213006,0.90182895989,0.0399551,153.747
0.00993763,1005.595856,-100.664,99.1723,0.712362445208,0.880899733013,513,1.5631208419799805,1070.01555167,39.30746817588806,67.1248528579,21216.853316783905,0.601201,99.1723,0.8743503093719482,51.9652641768,-100.622,99.1742150424,0.0,11.6313,5.03544,0.712503623353,0.11154317855834961,5,912.998190766,99.174055716,0.712503623353,0.924149539931,0.0417633,153.768
0.0099628,858.713855463,-87.2165,99.0988,0.60507133756,0.505246744285,514,1.5770263671875,1097.5754954,39.32344341278076,39.1773832651,21256.314289331436,0.601108,99.0988,0.8920269012451172,321.945583591,-87.1643,99.1002411375,0.0,11.1075,5.0329,0.604801404958,0.11702895164489746,5,221.748546505,99.1001398935,0.604801404958,0.912278351772,0.0522156,153.377
0.00641346,967.021046135,-99.2483,99.0273,0.638209905645,0.791203736777,515,1.5764267444610596,1031.65049472,39.62484908103943,51.5155597398,21296.0777490139,0.601179,99.0273,0.8815116882324219,64.565429503,-99.2082,99.0290019744,0.0,12.1841,5.03217,0.638443365275,0.11888766288757324,5,852.119507304,99.0288471272,0.638443365275,0.930828639862,0.0401154,153.266
0.0064363,1024.27894642,-100.156,99.0176,0.672679941279,0.808070325977,516,1.582643985748291,1089.46532284,39.54200839996338,70.4847527508,21335.75248813629,0.60072,99.0176,0.8926804065704346,47.202735822,-100.114,99.0190436511,0.0,11.052,5.02835,0.672260976415,0.11335349082946777,5,960.21631953,99.0189256715,0.672260976415,0.904501773363,0.0420074,152.68
0.00988297,1015.14414809,-100.694,99.0092,0.729544426875,0.877456427607,517,1.5910379886627197,1042.71329139,39.41591954231262,79.8543774179,21375.301958799362,0.600453,99.0092,0.9030718803405762,23.7877461494,-100.651,99.0112832257,0.0,11.5449,5.02508,0.728964193498,0.11593127250671387,5,987.529366638,99.0111716396,0.728964193498,0.916041819609,0.0432892,152.182
0.00992414,1028.45107906,-100.695,98.9652,0.73826346571,0.846949333562,518,1.5705084800720215,1088.08564644,39.1557035446167,80.0995649296,21414.58976316452,0.600662,98.9652,0.8967657089233398,40.375087469,-100.661,98.9667958579,0.0,11.3206,5.02671,0.738044408501,0.11776161193847656,5,988.260443941,98.9666768239,0.738044408501,0.906456864229,0.0346146,152.431
0.00993664,1032.41518579,-100.821,98.9477,0.733475859366,0.857644040729,519,1.5726795196533203,1069.13627377,39.424330949783325,85.2272230101,21454.148514032364,0.599855,98.9477,0.9073455333709717,27.4044405071,-100.785,98.9495414329,0.0,11.8606,5.01712,0.733506282658,0.11587667465209961,5,997.173951266,98.949410744,0.733506282658,0.92536953473,0.0362701,150.975
0.00640019,1026.1085922,-100.178,98.9562,0.711027435481,0.877632023867,520,1.5664472579956055,1065.8387415,39.465428590774536,68.2319276926,21493.74818444252,0.59961,98.9562,0.9184327125549316,46.7196515019,-100.143,98.9573631197,0.0,10.8182,5.01266,0.711377678528,0.11760067939758301,5,937.886366094,98.9572382338,0.711377678528,0.900659238539,0.0351944,150.304
0.00646886,1003.50418778,-99.5698,98.9201,0.657269764626,0.835737436664,521,1.6025519371032715,1053.06814731,39.27574849128723,64.5133586621,21533.155717611313,0.599491,98.9201,0.9217889308929443,45.8853978747,-99.5304,98.9215033278,0.0,10.1608,5.01017,0.657863379285,0.11820363998413086,5,919.671500155,98.9213854963,0.657863379285,0.890652199663,0.0393448,149.931
0.00643114,1006.27422025,-99.9986,98.9061,0.698282550337,0.861847352568,522,1.5754013061523438,1042.31561184,39.58439493179321,65.6012827976,21572.872831583023,0.599155,98.9061,0.9093003273010254,25.0945518092,-99.9607,98.908041096,0.0,11.8083,5.00759,0.69831403061,0.11629867553710938,5,963.81655164,98.9079092876,0.69831403061,0.923646164085,0.0379105,149.543
0.00644852,1049.82557019,-101.212,98.9593,0.743385525545,0.849181723887,523,1.594914197921753,1090.7816052,39.299304246902466,86.3754416125,21612.30113387108,0.599189,98.9593,0.9329094886779785,30.2090134059,-101.168,98.961200184,0.0,11.3084,5.00771,0.743109712272,0.11763334274291992,5,1013.36993005,98.9610759529,0.743109712272,0.914669670552,0.0433197,149.563
0.00965928,1037.27868829,-100.577,98.917,0.775977863688,0.837100685502,524,1.597036600112915,1076.78758543,39.413485050201416,76.2402091329,21651.848912477493,0.598927,98.917,0.9095375537872314,29.0554028094,-100.542,98.9177647061,0.0,10.6203,5.00573,0.775554711799,0.11682462692260742,5,992.376365991,98.9176490479,0.775554711799,0.894093520685,0.0346451,149.265
0.00640245,1046.33775634,-100.491,98.919,0.74250874208,0.832791322637,525,1.6069600582122803,1067.95239159,39.77393078804016,81.3100582008,21691.75513458252,0.598657,98.919,0.931105375289917,24.3829676911,-100.458,98.920790062,0.0,11.62,5.00256,0.742316588505,0.11861658096313477,5,998.946974236,98.9206567445,0.742316588505,0.921112922291,0.0330124,148.793
0.00643997,1040.05036347,-100.287,98.927,0.70684152005,0.90214041679,526,1.6131439208984375,1059.37780927,39.42855739593506,88.1691319529,21731.316948890686,0.59876,98.927,0.9168984889984131,16.1418198282,-100.25,98.92834425,0.0,10.5914,5.00258,0.70682704843,0.12100505828857422,5,1022.420707,98.9281484529,0.70682704843,0.899446305169,0.0365372,148.797
0.00641278,1027.60780084,-99.7032,98.8644,0.750746593226,0.870089388832,527,1.616687297821045,1055.40569881,39.68488812446594,84.4776600251,21771.134304523468,0.598666,98.8644,0.9278080463409424,19.6234553329,-99.6716,98.8662511634,0.0,12.1608,5.00135,0.750617464809,0.11780595779418945,5,1002.17837545,98.8661106527,0.750617464809,0.934579456332,0.0316315,148.613
0.00997595,1021.0088727,-100.51,98.8942,0.718178606086,0.89612442292,528,1.6218898296356201,1041.98115315,39.68925619125366,68.6571219947,21810.957254886627,0.59867,98.8942,0.9244318008422852,25.5286626133,-100.47,98.8958969129,0.0,11.3526,5.00201,0.720678537914,0.11787819862365723,5,976.785657307,98.8957823348,0.720678537914,0.908772483123,0.0404892,148.711
0.00995309,1035.31268522,-100.13,98.9055,0.728032737086,0.872194743333,529,1.5930712223052979,1055.88012663,39.42191767692566,80.2153868207,21850.51049232483,0.598036,98.9056,0.9049334526062012,15.3934345252,-100.082,98.9070298284,0.0,10.8701,4.9951,0.729040098225,0.11534261703491211,5,1013.21792304,98.9068405177,0.729040098225,0.907701458047,0.0475235,147.688
0.00982971,1006.47380005,-99.5971,99.0348,0.726297056857,0.822766149421,530,1.6121306419372559,1059.6053543,39.78570795059204,71.8544868279,21890.42544412613,0.598253,99.0348,0.8997182846069336,50.5557723736,-99.5578,99.0363590934,0.0,10.9823,4.99718,0.726698784946,0.12029409408569336,5,914.076119793,99.0362576772,0.726698784946,0.921180323887,0.039238,147.995
0.00998566,981.869322144,-96.4882,99.0508,0.713683677183,-0.904029453923,531,1.610302209854126,1032.82671193,39.82858729362488,72.5606409542,21930.38900923729,0.598203,99.0508,0.9144997596740723,59.3385719391,-96.4385,99.0523576551,0.0,11.2232,4.99716,0.713968880831,0.1208200454711914,5,866.695480772,99.0522274709,0.713968880831,0.918308341743,0.0497055,147.993
0.00970405,988.194557837,-100.23,99.0417,0.720620560403,0.874566454617,532,1.6070704460144043,1053.78769139,39.39481043815613,79.8558632098,21969.91655063629,0.598082,99.0417,0.9131152629852295,34.8955048729,-100.168,99.0440528781,0.0,11.2081,4.99388,0.720475675821,0.12047767639160156,5,952.577320946,99.0439211999,0.720475675821,0.915860636115,0.0612946,147.508
0.00643326,1036.97340218,-100.816,98.9868,0.771439063766,0.852274605101,533,1.6196014881134033,1080.54684353,39.582409143447876,84.4876952943,22009.632144212723,0.598104,98.9868,0.9160580635070801,24.0032731388,-100.787,98.9881525322,0.0,11.4348,4.99417,0.771652135815,0.11499929428100586,5,1018.34898343,98.9880050992,0.771652135815,0.918368222167,0.0294266,147.551
0.00648073,959.353644925,-97.1236,98.9685,0.746094306372,-0.195026902985,534,1.6113388538360596,1044.46454467,39.62305974960327,70.147413496,22049.385620594025,0.598278,98.9685,0.925684928894043,66.1910161144,-97.0793,98.9702635726,0.0,11.0454,4.99545,0.746255705194,0.11840271949768066,5,848.609309386,98.9700909261,0.746255705194,0.91872652736,0.0443726,147.739
0.00640783,1019.51152725,-100.236,98.9464,0.743610922691,0.845370815812,535,1.6061527729034424,1043.48629589,39.34242820739746,84.1892650782,22088.862999677658,0.598445,98.9464,0.9167008399963379,14.4005823223,-100.204,98.9482377161,0.0,11.7777,4.99854,0.743304844308,0.11789369583129883,5,999.431703857,98.9479581747,0.743304844308,0.923456236472,0.0323257,148.196
0.00996894,913.520383463,-87.3736,98.9489,0.694638970606,0.856945774805,536,1.5960209369659424,1082.09394249,39.541491985321045,76.7067863765,22128.540073633194,0.59811,98.9489,0.9154558181762695,263.045985127,-87.3282,98.9505654203,0.0,11.1563,4.99518,0.695306914494,0.11792397499084473,5,389.085685671,98.950449014,0.695306914494,0.920771104603,0.0453644,147.7
0.00986936,1010.47738966,-100.533,98.9727,0.706634512376,0.839086192945,537,1.6059582233428955,1050.82594716,39.47799372673035,81.024899433,22168.152883052826,0.597605,98.9727,0.9095306396484375,34.3844788755,-100.487,98.9747408479,0.0,11.7798,4.9902,0.707108033281,0.11860775947570801,5,958.8680447,98.9746305256,0.707108033281,0.928791429707,0.0459824,146.966
0.00657157,1024.42503672,-100.236,98.9483,0.730813015952,0.83968671168,538,1.6154954433441162,1058.1264762,39.70375370979309,69.0729993554,22207.989812374115,0.59687,98.9483,0.9313936233520508,22.1298681352,-100.204,98.9496014343,0.0,11.8565,4.98354,0.730756821272,0.11760401725769043,5,1001.06501635,98.9495195955,0.730756821272,0.929568761944,0.0325241,145.991
0.00644078,1022.2129216,-99.9342,98.8881,0.659430805376,0.887148147565,539,1.5960664749145508,1069.89135582,39.6920952796936,62.9139441125,22247.81496310234,0.596642,98.8881,0.9047126770019531,35.7701049432,-99.894,98.8897252235,0.0,10.7807,4.97906,0.659520740554,0.11477494239807129,5,960.042393147,98.8896092646,0.659520740554,0.906985089248,0.0402222,145.337
0.00647096,1033.78468744,-100.72,98.9355,0.722770954925,0.823937929065,540,1.614377737045288,1054.62702837,39.73441219329834,83.0344623888,22287.68311071396,0.595781,98.9355,0.9179620742797852,17.7852648802,-100.68,98.9370419017,0.0,12.0091,4.96961,0.72253132871,0.114013671875,5,1007.66261325,98.9369029903,0.72253132871,0.917899729443,0.0391464,143.97
0.00642736,1024.45849557,-100.248,98.994,0.738546004832,0.866848532035,541,1.6218829154968262,1045.60472034,39.40934991836548,78.9508934786,22327.226749658585,0.596024,98.994,0.9269311428070068,13.338323569,-100.218,98.9956165972,0.0,10.5584,4.97097,0.738814366914,0.1192173957824707,5,1008.7181766,98.9955225512,0.738814366914,0.896111172073,0.0306396,144.166
0.00999749,1016.08722741,-100.561,98.9943,0.746092121414,0.789606544947,542,1.5959608554840088,1047.20696013,39.60694599151611,80.0251873336,22366.967048168182,0.595342,98.9943,0.9165360927581787,29.3365049479,-100.521,98.9960585267,0.0,11.5493,4.9637,0.746402879726,0.11684441566467285,5,963.296901013,98.9959324343,0.746402879726,0.905821080977,0.0400696,143.122
0.0064138,992.86651016,-99.9469,99.0557,0.636559405563,0.74920630902,543,1.6428754329681396,1046.11212154,40.19189691543579,68.9859762781,22407.293287992477,0.595452,99.0558,0.999222993850708,70.9100082046,-99.912,99.0570704328,0.0,10.4886,4.96372,0.63630085866,0.1216580867767334,5,859.082104911,99.05696777,0.63630085866,0.892374610806,0.0348892,143.125
0.00648902,1004.01701475,-100.059,99.07,0.686871121728,0.837315249878,544,1.5992662906646729,1048.97981127,39.94885301589966,60.6622174277,22447.37864303589,0.595658,99.0701,0.9174580574035645,33.2842910729,-100.015,99.0721242405,0.0,11.4876,4.96695,0.687534802734,0.11449885368347168,5,958.594053772,99.0719852961,0.687534802734,0.908854201395,0.044426,143.589
0.00987068,1048.51688927,-100.735,99.1042,0.698247822606,0.86627384539,545,1.6162347793579102,1103.49179271,39.93929719924927,79.9235477606,22487.453048229218,0.595427,99.1042,0.9807538986206055,32.6620860166,-100.692,99.1056162318,0.0,11.5437,4.96305,0.698469877271,0.11659026145935059,5,1012.33874871,99.1054857308,0.698469877271,0.913038566005,0.0434036,143.029
0.00649851,1034.79564023,-100.182,99.1329,0.744461418713,0.884766485471,546,1.6112732887268066,1050.56257088,39.81990909576416,81.6113398771,22527.40414905548,0.59529,99.1329,0.920682430267334,11.888815865,-100.15,99.1342078657,0.0,11.9304,4.96093,0.744072599946,0.12058234214782715,5,1016.45896084,99.1340122633,0.744072599946,0.919436116985,0.0319748,142.727
0.00983023,998.837547976,-96.8828,99.1518,0.739042833608,0.395583636886,547,1.6241052150726318,1067.3207375,39.58378458023071,82.5268880999,22567.122470140457,0.59515,99.1518,0.9498071670532227,106.777817528,-96.8374,99.1542234898,0.0,11.1382,4.95901,0.738748237027,0.12009978294372559,5,786.590332193,99.1541108147,0.738748237027,0.905888192522,0.0453262,142.453
0.00984861,1052.7578708,-101.246,99.1909,0.731260863382,0.86241490778,548,1.6043190956115723,1100.38444556,39.47757530212402,80.6580206556,22606.73355793953,0.595281,99.1909,0.9130105972290039,30.5336682368,-101.209,99.1921260803,0.0,11.7734,4.95897,0.730654523248,0.11635398864746094,5,1009.60798197,99.1919846999,0.730654523248,0.91570298594,0.0368576,142.447
0.00641119,1025.38556872,-100.585,99.2662,0.713706217987,0.894753575889,549,1.6044549942016602,1036.10133762,39.56994843482971,67.0078055916,22646.436858654022,0.594732,99.2662,0.9232513904571533,10.0868499725,-100.549,99.2680923892,0.0,11.6885,4.95474,0.71381329296,0.11713409423828125,5,1007.45759793,99.2679783608,0.71381329296,0.91652424243,0.0354462,141.846
0.00986583,1035.85921781,-100.606,99.2669,0.677229787784,0.906000586536,550,1.6066663265228271,1060.61957336,39.55809736251831,82.8928324303,22686.126017808914,0.594721,99.2669,0.9253215789794922,25.2169518259,-100.541,99.2685954984,0.0,11.8927,4.95447,0.677345828468,0.11690235137939453,5,995.570292221,99.2684702042,0.677345828468,0.911737450497,0.0647125,141.807
0.00645654,1014.1415547,-100.396,99.2869,0.742124575408,0.860986757455,551,1.6101679801940918,1068.9920346,39.41145467758179,72.4927157746,22725.674993276596,0.594445,99.2869,0.9284677505493164,38.0757131392,-100.363,99.2882897391,0.0,11.3928,4.95066,0.742125953704,0.1195824146270752,5,951.267785256,99.2881702044,0.742125953704,0.912170438616,0.0329285,141.268
0.00642666,1031.54030139,-100.359,99.2877,0.719291406687,0.867866984844,552,1.5927979946136475,1066.87148691,39.80468225479126,78.4579253709,22765.611630678177,0.594769,99.2877,0.899864673614502,24.6418999816,-100.325,99.2896538866,0.0,11.1072,4.95291,0.719209175626,0.1195380687713623,5,1006.03726568,99.2895444156,0.719209175626,0.906562814723,0.0345993,141.587
0.00649551,1045.40193486,-100.577,99.3852,0.707479937542,0.909771606938,553,1.5906732082366943,1074.02159942,39.35997486114502,83.2524640815,22805.10722732544,0.594601,99.3852,0.9162721633911133,27.0714642298,-100.542,99.3868975351,0.0,10.9888,4.95013,0.707829349307,0.11745238304138184,5,1008.73349684,99.386781091,0.707829349307,0.906201850203,0.0346756,141.193
0.00995864,1037.23718339,-100.398,99.4034,0.708676973826,0.885080814833,554,1.6005332469940186,1068.30420316,39.61862063407898,89.1244564753,22844.863257169724,0.594969,99.4034,0.9087719917297363,42.2907745582,-100.355,99.4047418364,0.0,10.7872,4.95221,0.708900958056,0.11627674102783203,5,953.494791497,99.4046492666,0.708900958056,0.894561152925,0.0430679,141.487
0.00639707,1022.55092127,-100.367,99.373,0.65510666415,0.808408372015,555,1.6022489070892334,1073.90019209,39.771074056625366,67.9690986453,22884.763525009155,0.595321,99.373,0.920983076095581,62.135897437,-100.331,99.3749764983,0.0,11.6513,4.95508,0.655430566352,0.1186060905456543,5,903.247915648,99.3748099677,0.655430566352,0.917324871923,0.0357742,141.894
0.00993043,1022.09589573,-100.405,99.4395,0.691147182001,0.862844507258,556,1.5978221893310547,1092.39823866,39.82031869888306,68.5939319032,22924.718968153,0.594998,99.4395,0.9147934913635254,39.5663103692,-100.36,99.4410699775,0.0,10.4614,4.95291,0.692082912061,0.11576247215270996,5,971.692963412,99.4409589285,0.692082912061,0.888760900496,0.0449677,141.586
0.00977272,991.183208112,-100.556,99.513,0.637774950355,0.845234678191,557,1.5909347534179688,1058.41259862,39.57018232345581,68.3711454453,22964.42011666298,0.5946,99.513,0.9250392913818359,58.4025687599,-100.484,99.5146070296,0.0,11.1936,4.94858,0.638589743866,0.11676359176635742,5,887.586102713,99.5144546565,0.638589743866,0.894769005789,0.0719147,140.974
0.00992468,1021.69508194,-100.738,99.5095,0.745492445087,0.853474797345,558,1.5995666980743408,1097.22003478,39.77621865272522,64.6149082706,23004.328652381897,0.5944,99.5095,0.9352996349334717,43.4074024817,-100.696,99.5108058391,0.0,10.8278,4.94557,0.746337842745,0.12378907203674316,5,977.74112088,99.5107038233,0.746337842745,0.902293359723,0.0417786,140.551
0.00641438,1029.87524677,-101.156,99.6271,0.72427012676,0.867795081881,559,1.6086816787719727,1072.58273954,39.36808729171753,78.6948884539,23043.825866937637,0.594739,99.6271,0.9367401599884033,27.921697128,-101.116,99.6287639512,0.0,10.4271,4.94725,0.723756361714,0.1179959774017334,5,996.228645369,99.6286759364,0.723756361714,0.897833218073,0.0395279,140.788
0.009937,1053.33701565,-101.153,99.6255,0.763296537626,0.819037400749,560,1.5775740146636963,1090.99005629,39.37722682952881,76.3750180102,23083.336429834366,0.595037,99.6255,0.9112961292266846,27.6239080075,-101.116,99.6271828718,0.0,10.9343,4.94933,0.762448909229,0.11668848991394043,5,1022.88093476,99.6270850975,0.762448909229,0.907973543568,0.0371933,141.08
0.00992354,983.490688238,-97.0687,99.6382,0.726943202659,0.765267008099,561,1.5836560726165771,1076.99689056,39.45188498497009,87.7224984046,23122.922694206238,0.594453,99.6382,0.9228463172912598,120.58532023,-97.0221,99.6397805988,0.0,10.8792,4.94169,0.726196920155,0.11509823799133301,5,747.176380508,99.639660076,0.726196920155,0.902900327113,0.046608,140.007
0.00650419,1057.34625117,-100.795,99.6627,0.72544729195,0.890523860524,562,1.557464599609375,1073.25030804,39.60359239578247,77.2428806111,23162.660582065582,0.593983,99.6627,0.8893561363220215,13.669455996,-100.766,99.6643382088,0.0,11.1449,4.93721,0.724743400475,0.11640071868896484,5,1036.93364647,99.6642296115,0.724743400475,0.910542053674,0.0295715,139.38
0.00991712,1032.0832822,-100.903,99.6546,0.750806250423,0.924848579553,563,1.5696101188659668,1054.43804466,39.442023515701294,77.8317973964,23202.239095687866,0.593386,99.6546,0.8878109455108643,18.878651879,-100.862,99.6559279703,0.0,11.0668,4.93025,0.751593416855,0.11795854568481445,5,1008.65063118,99.6557759235,0.751593416855,0.910491185731,0.0402298,138.414
0.00992785,1023.44461917,-100.761,99.6858,0.705934767537,0.842334375258,564,1.599090576171875,1031.07771402,39.25857090950012,70.3400833194,23241.632432222366,0.593314,99.6858,0.9127216339111328,9.54739295636,-100.721,99.687675368,0.0,10.9861,4.92906,0.706096414661,0.11672234535217285,5,1004.73215371,99.6875562067,0.706096414661,0.918176678056,0.0405655,138.25
0.00983767,971.767812292,-99.8417,99.665,0.633835705016,0.780358275937,565,1.5974833965301514,1039.38061694,39.26133131980896,48.427792016,23281.023371219635,0.593549,99.665,0.9178369045257568,64.5400095881,-99.7921,99.6665626062,0.0,11.1383,4.92929,0.633746694783,0.11443758010864258,5,877.933983524,99.6664387431,0.633746694783,0.908588897599,0.04953,138.281
0.00640249,1062.85032762,-101.211,99.6406,0.603552995396,0.832581312965,566,1.5770511627197266,1101.46345678,39.56879997253418,88.8203857637,23320.72988176346,0.593878,99.6406,0.939518928527832,22.0015897961,-101.167,99.6420236333,0.0,11.6687,4.93247,0.60392729676,0.11397480964660645,5,1041.22433008,99.6418702812,0.60392729676,0.913605006188,0.0437164,138.722
0.0064179,1006.65711426,-101.137,99.5168,0.747310740793,0.861047678381,567,1.6054635047912598,1047.46713302,39.50658178329468,76.4659101266,23360.368608236313,0.593257,99.5168,0.9258325099945068,34.9863275349,-101.105,99.5186725518,0.0,12.7851,4.92658,0.745807035587,0.1195380687713623,5,960.100916332,99.5185302685,0.745807035587,0.93130772362,0.0311279,137.907
0.00993287,1036.64165896,-100.819,99.5,0.717731638283,0.850083183857,568,1.615229606628418,1107.36528363,39.450461626052856,84.667656082,23399.952290058136,0.593152,99.5,0.9628026485443115,42.4042088046,-100.767,99.5011865688,0.0,11.4422,4.92511,0.717394529386,0.11677932739257812,5,989.709931044,99.5010242022,0.717394529386,0.903014707573,0.0523453,137.704
0.00990917,1053.52782524,-100.778,99.4626,0.759259389332,0.794681222363,569,1.5942330360412598,1089.84251753,39.36032271385193,80.381260182,23439.445744752884,0.592629,99.4626,0.9550306797027588,25.640627929,-100.741,99.4643785012,0.0,11.4897,4.91989,0.758842511497,0.1160731315612793,5,1027.70589926,99.4642587482,0.758842511497,0.900201650911,0.0376053,136.987
0.00643772,1035.28192033,-101.21,99.4539,0.71349158805,0.858243345079,570,1.5973339080810547,1086.59243318,39.52393865585327,81.1667495893,23479.10128211975,0.592167,99.454,0.9293537139892578,39.9653756234,-101.171,99.4554904795,0.0,10.5182,4.9146,0.712978917661,0.11599540710449219,5,989.24261129,99.4553737617,0.712978917661,0.885227898933,0.039299,136.264
0.00995862,1021.08211177,-100.712,99.4705,0.744730442975,0.845701172077,571,1.6011683940887451,1077.35706074,39.66291117668152,72.5370122536,23518.89766407013,0.59228,99.4705,0.9178352355957031,32.7715664523,-100.676,99.4723991391,0.0,11.1499,4.91489,0.744545080051,0.11527037620544434,5,988.216549895,99.4722841163,0.744545080051,0.892748696112,0.0362091,136.305
0.0064596,988.43472724,-96.3135,99.4023,0.702988506529,0.625900966962,572,1.6135728359222412,1099.18767621,39.79197430610657,78.1672096728,23558.82291650772,0.592724,99.4023,0.93697190284729,130.72574154,-96.2763,99.4039492281,0.0,12.0527,4.91718,0.702427811618,0.11944723129272461,5,740.964207028,99.4038115129,0.702427811618,0.913220018772,0.0371704,136.617
0.00996576,1022.37534127,-100.749,99.3617,0.729487008219,0.868709725942,573,1.5863080024719238,1043.17200214,39.71180176734924,72.9665381868,23598.668920755386,0.593064,99.3617,0.9224629402160645,31.0361650714,-100.706,99.3634423435,0.0,11.3965,4.9193,0.730184184679,0.11630725860595703,5,960.937255941,99.3633379182,0.730184184679,0.894767933534,0.0420227,136.907
0.00997325,974.367935325,-96.7665,99.3415,0.669841747261,-0.106695818515,574,1.6010465621948242,1057.30852601,39.9332959651947,71.0500160865,23638.739181518555,0.592484,99.3415,0.9333124160766602,110.498734467,-96.7161,99.3433854604,0.0,11.2635,4.91264,0.669944867972,0.11948466300964355,5,758.616167805,99.3432857316,0.669944867972,0.896931793743,0.0503922,135.997
0.00990198,1025.09060168,-100.136,99.2432,0.720926712123,0.851351046103,575,1.595702886581421,1065.07663238,39.65638017654419,81.4315853404,23678.52929997444,0.592907,99.2432,0.9354305267333984,28.7653074441,-100.098,99.2441508841,0.0,11.6187,4.91823,0.720894779906,0.11524677276611328,5,997.224455064,99.2440108391,0.720894779906,0.904670388504,0.0374603,136.76
0.00998112,1056.35161608,-100.827,99.1627,0.735254779916,0.906933928244,576,1.6047396659851074,1096.75221988,39.65303826332092,78.2239858679,23718.31761598587,0.593419,99.1627,0.9442627429962158,37.4500485834,-100.79,99.1648264167,0.0,11.656,4.92376,0.735557511448,0.11796879768371582,5,995.84520508,99.1647089416,0.735557511448,0.906539166789,0.0373611,137.519
0.00996749,1052.66628175,-100.773,99.1249,0.710253926805,0.875997383389,577,1.6083149909973145,1084.13489496,39.64609694480896,88.4338724243,23758.09747982025,0.592911,99.1249,0.9289729595184326,24.3198367332,-100.729,99.1264127723,0.0,11.1709,4.918,0.709322765502,0.11896300315856934,5,1012.87242964,99.1262890216,0.709322765502,0.894596873247,0.0439301,136.729
0.00990136,1027.74486609,-100.466,99.1421,0.724255405622,0.803758167566,578,1.604773998260498,1076.36516576,40.20505118370056,75.2989753717,23798.440480947495,0.592423,99.1422,0.949307918548584,30.8947722732,-100.428,99.1434733258,0.0,10.6682,4.91426,0.724669988523,0.11922192573547363,5,987.991407416,99.1433882179,0.724669988523,0.879901545028,0.0382385,136.219
0.00997226,1063.53013942,-100.798,99.1457,0.746058623352,0.836618407287,579,1.6216721534729004,1087.51669772,40.3579466342926,73.8587353576,23838.931792020798,0.592511,99.1457,0.9452013969421387,16.0474796101,-100.757,99.1474394511,0.0,11.3018,4.9137,0.74562912486,0.12021207809448242,5,1041.93411533,99.1472950106,0.74562912486,0.893597765976,0.0405426,136.142
0.0099989,993.040885408,-99.8263,99.1508,0.647779102743,0.813464463153,580,1.6463940143585205,1068.19325344,40.26111936569214,58.0357583455,23879.328281641006,0.592854,99.1508,0.9873106479644775,57.3227737395,-99.7856,99.1518701774,0.0,11.6215,4.9165,0.646257823314,0.12466907501220703,5,910.625710613,99.1517410868,0.646257823314,0.913544427697,0.0406647,136.524
0.00640161,1043.22133502,-100.456,99.2228,0.664753355899,0.808792700156,581,1.5719285011291504,1056.51921011,40.16930413246155,90.691718565,23919.636111974716,0.592705,99.2228,0.879636287689209,17.9547588077,-100.407,99.2244244083,0.0,10.7217,4.9137,0.665515495628,0.11805295944213867,5,1009.18287412,99.2243438295,0.665515495628,0.889744885219,0.0491562,136.142
