AverageQLoss,ExplainedVariance,ItrTime,Time,AbsLearnSignalNew,AveragePolicyStd,MaxReturn,LossAfter,Iteration,dLoss,NumTrajs,MeanKLBefore,Perplexity,Entropy,AverageQ,AverageAbsQYDiff,AverageAbsQ,ProcessExecTime,PolicyExecTime,AverageAbsY,AbsLearnSignal,StdReturn,MeanKL,AbsLearnSignalOld,MinReturn,EnvExecTime,LossBefore,AverageReturn,AverageDiscountedReturn,AverageY
112.312,-0.186724786525,40.82580208778381,45831.89646792412,0.441690897917,0.868507,3364.30174736,-289.868,1089,0.057251,5,0.0,2089.03,7.64446,291.298,3.5399709968,296.856,0.1296074390411377,0.9943432807922363,296.861608202,0.441690897917,421.058563953,0.00986325,0.441630450587,2243.31840336,1.6181252002716064,-289.81,2920.6138417,246.838857347,291.301272323
118.134,0.658065079444,41.009254932403564,45873.03848671913,0.734922045564,0.868297,3368.23134992,-321.36,1090,0.0385132,5,0.0,2085.82,7.64292,291.635,3.57595857999,297.099,0.12466073036193848,0.9593505859375,297.103282186,0.734922045564,164.85340339,0.00974457,0.734921445376,2891.34185122,1.5648236274719238,-321.322,3189.17655089,249.192377764,291.64100123
114.548,0.663828822815,40.927618980407715,45914.102655887604,0.665892704837,0.868446,3418.40232095,-279.842,1091,0.0469055,5,0.0,2087.87,7.6439,291.711,3.52550833611,297.135,0.12705588340759277,1.0283491611480713,297.139843072,0.665892704837,923.171886365,0.00996089,0.665401376897,930.106189529,1.6083886623382568,-279.795,2762.38917593,254.057591607,291.715132008
116.571,0.866616393544,40.55996251106262,45954.80202841759,0.619206289326,0.868398,3412.08763723,-267.312,1092,0.0577698,5,0.0,2087.32,7.64363,290.997,3.5290435569,296.548,0.12720322608947754,0.9985709190368652,296.553430664,0.619206289326,1119.98014331,0.00991233,0.61952382232,402.149664496,1.607466697692871,-267.254,2627.81189088,241.477038591,290.999569784
104.997,0.778234390418,41.25592088699341,45996.19273042679,0.662216049486,0.868554,3334.31138619,-286.802,1093,0.0516052,5,0.0,2089.58,7.64472,290.699,3.4389839667,296.33,0.12796616554260254,0.9690530300140381,296.33262369,0.662216049486,559.741749746,0.00996555,0.661801653933,1768.81838223,1.5847086906433105,-286.75,2848.24099333,253.082422145,290.701153833
108.963,0.769236933182,40.80429458618164,46037.13274168968,0.644557728586,0.869016,3284.84111928,-309.323,1094,0.0350952,5,0.0,2096.36,7.64796,291.716,3.44241105929,297.134,0.12674283981323242,0.9498896598815918,297.141027505,0.644557728586,278.400377053,0.00641287,0.645007016626,2487.22417829,1.602776050567627,-309.288,3022.55272539,257.060976151,291.721503349
111.822,0.736892284332,41.0858108997345,46078.35319375992,0.776924198617,0.868797,3267.06160198,-320.249,1095,0.0377808,5,0.0,2093.15,7.64642,291.806,3.46359326056,297.277,0.12481188774108887,0.9641871452331543,297.278350084,0.776924198617,64.4512774597,0.006475,0.77710203809,3070.60965199,1.5980184078216553,-320.212,3163.1258515,252.983334864,291.807307146
107.452,0.620556135974,40.95798587799072,46119.4502453804,0.727650874758,0.868849,3208.09497877,-284.203,1096,0.0488892,5,0.0,2093.89,7.64678,291.579,3.48108158822,297.127,0.12587213516235352,0.9819161891937256,297.136368609,0.727650874758,713.856365146,0.00991124,0.727230480652,1407.16048631,1.6156063079833984,-284.154,2834.5410105,258.455838743,291.584365251
109.215,0.666079988021,41.23748755455017,46160.82678318024,0.68928707399,0.869022,3278.16712565,-280.836,1097,0.0483398,5,0.0,2096.38,7.64796,291.835,3.50883171047,297.327,0.129058837890625,0.9757091999053955,297.330894597,0.68928707399,941.875551162,0.00997539,0.689384982614,828.227956287,1.6061270236968994,-280.788,2708.43991581,251.309320286,291.837617583
110.477,0.747232734737,40.66930365562439,46201.63326501846,0.74100318586,0.868919,3332.00966993,-321.283,1098,0.0339661,5,0.0,2094.49,7.64706,291.812,3.49212297587,297.324,0.12724947929382324,0.9706676006317139,297.329115164,0.74100318586,96.9521854678,0.00640638,0.74093470344,3064.23197089,1.6016573905944824,-321.249,3186.09328917,249.858654663,291.814254669
105.305,0.786088566707,40.472110748291016,46242.23955512047,0.781065875268,0.868921,3336.72720016,-323.192,1099,0.0399475,5,0.0,2094.57,7.6471,291.189,3.51017838567,296.785,0.12572646141052246,0.9449207782745361,296.787733906,0.781065875268,111.716159205,0.00966455,0.78161678314,3086.16200926,1.592684268951416,-323.152,3233.87704272,255.937336751,291.191050803
115.075,0.755107894305,40.413416385650635,46282.78665304184,0.731917145086,0.868648,3117.57591242,-316.843,1100,0.0423889,5,0.0,2091.01,7.6454,291.403,3.57280971984,296.995,0.12269067764282227,0.9486815929412842,296.99944561,0.731917145086,87.5593333581,0.0098656,0.732872893946,2870.00997039,1.5908384323120117,-316.8,3024.88194767,253.295087677,291.405491002
116.693,0.813025568959,41.224239349365234,46324.146397829056,0.778396274902,0.868673,3339.07021568,-320.15,1101,0.042511,5,0.0,2091.28,7.64553,291.43,3.5500278875,297.033,0.12888622283935547,1.0128579139709473,297.038247567,0.778396274902,151.428262126,0.00989314,0.779056384339,2972.77655218,1.647132396697998,-320.108,3146.53166467,263.777530612,291.433258462
115.097,0.65879209586,40.897416830062866,46365.18031692505,0.663346251014,0.868864,3281.8266025,-293.948,1102,0.047699,5,0.0,2094.31,7.64698,291.335,3.5081503748,296.962,0.12374758720397949,1.0276029109954834,296.964002254,0.663346251014,405.736927027,0.00999167,0.66399318924,2197.55528431,1.6343305110931396,-293.9,3001.97431169,248.835288102,291.336960431
98.507,0.826614594083,41.226502418518066,46406.54247331619,0.68969590169,0.869033,3333.14258605,-258.619,1103,0.0490417,5,0.0,2096.85,7.64819,291.789,3.41470612731,297.372,0.12491345405578613,1.0056750774383545,297.377438889,0.68969590169,1356.64397039,0.00994839,0.690947329027,-186.096701917,1.6295578479766846,-258.57,2522.93416565,208.728821351,291.794565414
103.021,0.717647701976,40.89019012451172,46447.56910800934,0.740459380672,0.869011,3303.66708837,-320.086,1104,0.0361633,5,0.0,2096.38,7.64796,292.119,3.44377991251,297.646,0.12946486473083496,1.0406126976013184,297.647837072,0.740459380672,97.4618827664,0.00640714,0.740395588728,3018.57430392,1.6451234817504883,-320.05,3163.81921801,261.694090636,292.121805985
108.01,0.790275027925,40.83131265640259,46488.535442113876,0.64830252478,0.868878,3341.8127553,-309.268,1105,0.0475464,5,0.0,2094.41,7.64703,292.557,3.44272447246,298.008,0.12599992752075195,1.0125236511230469,298.012307752,0.64830252478,295.977207061,0.00984583,0.647667475954,2549.09487898,1.6189489364624023,-309.22,3123.3160112,260.125893627,292.559613093
103.153,0.777078693336,41.37866258621216,46530.04717254639,0.758937303236,0.868782,3334.35323124,-321.966,1106,0.0418701,5,0.0,2093.12,7.64641,292.484,3.42386042061,297.969,0.12578582763671875,1.0282182693481445,297.971946864,0.758937303236,154.508473952,0.00987691,0.758736627372,2922.30723646,1.6050605773925781,-321.924,3197.18242585,248.048647545,292.486758609
117.863,0.735105070285,41.08222794532776,46571.26949739456,0.654694460355,0.868924,3423.09277244,-312.547,1107,0.0366516,5,0.0,2095.33,7.64747,293.01,3.51973957075,298.391,0.12787413597106934,0.9955055713653564,298.396062929,0.654694460355,198.789361556,0.00642533,0.654366390195,2811.25473302,1.613128662109375,-312.511,3079.95563604,244.783178858,293.013345132
110.72,0.805288792177,40.9483540058136,46612.356815338135,0.760390757298,0.868847,3287.64053064,-320.314,1108,0.0406799,5,0.0,2094.28,7.64697,292.882,3.476410278,298.242,0.13241028785705566,1.001176357269287,298.244767888,0.760390757298,67.3334903467,0.00988594,0.760859832774,3096.79800067,1.6184487342834473,-320.274,3181.99483695,253.168777247,292.88398923
116.622,0.798496706305,41.18975210189819,46653.688514471054,0.624409955182,0.868635,3333.62751252,-296.783,1109,0.0439148,5,0.0,2091.22,7.6455,292.962,3.51795224611,298.313,0.12846136093139648,1.0161676406860352,298.317639944,0.624409955182,453.261196842,0.00643083,0.624051507305,2076.30649225,1.622847318649292,-296.739,2938.30528406,255.278705774,292.966489548
120.247,0.761671060938,41.170100688934326,46694.996306180954,0.710518743608,0.86843,3394.6430544,-322.279,1110,0.0393677,5,0.0,2088.36,7.64413,292.896,3.53988666666,298.242,0.1271529197692871,0.9726223945617676,298.243401981,0.710518743608,91.3817723069,0.00989026,0.710132835835,3108.52615514,1.6076667308807373,-322.24,3246.48362141,238.68394011,292.898699479
112.792,0.832582916927,41.31126117706299,46736.44584918022,0.787584549377,0.868535,3408.33763383,-320.419,1111,0.0327148,5,0.0,2089.75,7.6448,292.843,3.47520558552,298.2,0.12499666213989258,0.9905955791473389,298.205676187,0.787584549377,120.54188823,0.00644258,0.787250418538,3075.21912065,1.6037120819091797,-320.386,3177.32430962,261.853339784,292.847751342
112.926,0.840408482678,41.86777210235596,46778.44474053383,0.776450334588,0.868651,3364.66363354,-320.223,1112,0.0389709,5,0.0,2091.38,7.64558,292.659,3.49927924426,298.062,0.1282963752746582,0.9826316833496094,298.067814735,0.776450334588,100.180142032,0.00989266,0.776635622865,3061.50968011,1.6086866855621338,-320.184,3192.69218099,259.176293979,292.661656112
122.068,0.81096123406,41.65290355682373,46820.23572063446,0.791501416364,0.868562,3549.21471011,-322.486,1113,0.0429382,5,0.0,2089.81,7.64483,292.75,3.57459108036,298.117,0.1304469108581543,0.9900891780853271,298.124143884,0.791501416364,160.313891713,0.00993613,0.792524608114,3052.5177277,1.611865520477295,-322.443,3275.22262548,253.498427464,292.752706932
121.142,0.755664643432,41.82396125793457,46862.19777965546,0.769406363859,0.868498,3232.78494942,-319.583,1114,0.0400085,5,0.0,2088.81,7.64435,292.45,3.54633558729,297.854,0.13002705574035645,0.9958651065826416,297.860249421,0.769406363859,55.9842028826,0.00995521,0.769284019306,3071.17804584,1.6133456230163574,-319.543,3155.37543657,255.408017019,292.453741937
112.365,0.78852777142,41.467676877975464,46903.80122709274,0.624963319826,0.868269,3321.88812328,-287.235,1115,0.0409241,5,0.0,2085.1,7.64257,293.016,3.51801263151,298.344,0.13010263442993164,1.0290744304656982,298.346386747,0.624963319826,727.54344111,0.00643515,0.624738402812,1465.82202551,1.645066261291504,-287.194,2918.95670923,254.31140086,293.01889372
115.001,0.681200046787,41.52887511253357,46945.46629905701,0.708454013407,0.868342,3260.42674895,-318.799,1116,0.0388794,5,0.0,2086.32,7.64316,293.163,3.51009118667,298.459,0.12921571731567383,1.0339879989624023,298.462438997,0.708454013407,152.759707486,0.00990474,0.708513354191,2808.18565335,1.6412711143493652,-318.76,3069.60999148,238.14569409,293.16576614
110.515,0.787131818593,41.52874159812927,46987.129919052124,0.782044441215,0.868275,3363.43408317,-320.361,1117,0.0350037,5,0.0,2085.34,7.64269,293.681,3.48603309671,298.873,0.13014864921569824,1.0094127655029297,298.87659475,0.782044441215,127.227369513,0.00646366,0.782746857006,2982.5008482,1.618129014968872,-320.326,3123.69656602,249.030864775,293.682958252
104.263,0.752944893235,41.51742434501648,47028.79054069519,0.698869438769,0.868214,3253.55685364,-302.922,1118,0.0448608,5,0.0,2084.18,7.64213,294.294,3.43218463299,299.392,0.1348130702972412,1.0475184917449951,299.396873115,0.698869438769,345.30877487,0.00999867,0.699048619081,2289.39649283,1.6598880290985107,-302.877,2951.07207018,241.431333004,294.296956028
113.149,-1.04865079566,40.66447973251343,47069.59209680557,0.522461568683,0.868155,3172.95443806,-275.683,1119,0.0537415,5,0.0,2083.09,7.64161,293.74,3.4798045306,298.982,0.12585186958312988,0.9718756675720215,298.984563662,0.522461568683,875.041369772,0.00995904,0.522503220404,922.254993824,1.6013901233673096,-275.629,2669.18638437,230.6572413,293.743358771
112.433,0.641493808255,41.48527669906616,47111.2138466835,0.734704748737,0.868349,3428.94194938,-267.571,1120,0.0459595,5,0.0,2086.18,7.64309,293.68,3.48351097269,298.941,0.11953377723693848,0.9808709621429443,298.944474417,0.734704748737,1135.93237013,0.00998579,0.734975516001,416.380178486,1.5954492092132568,-267.525,2678.34486427,244.16490345,293.680732334
111.287,0.825673458256,40.48438501358032,47151.831849336624,0.609834960624,0.868318,3517.83147833,-281.194,1121,0.0412903,5,0.0,2085.62,7.64282,293.939,3.50545410439,299.171,0.13181519508361816,0.987952470779419,299.180172011,0.609834960624,935.981653898,0.00640229,0.608938514007,968.792508328,1.6118452548980713,-281.152,2815.18134981,269.572238626,293.944524709
114.088,0.727075986829,40.1939754486084,47192.15786957741,0.743983870712,0.868173,3348.32879198,-321.316,1122,0.0412598,5,0.0,2083.23,7.64168,294.101,3.50606241096,299.291,0.12387657165527344,0.9524209499359131,299.294870455,0.743983870712,135.791644689,0.00998258,0.744419894457,3009.63695523,1.5829076766967773,-321.274,3200.65939435,256.03022426,294.103810694
102.926,0.762195596368,40.204610109329224,47232.4963285923,0.631674623857,0.868125,3108.21331691,-302.947,1123,0.0474548,5,0.0,2082.69,7.64142,294.447,3.42613307833,299.568,0.12537789344787598,0.9439480304718018,299.57199996,0.631674623857,248.171229196,0.00996474,0.632166223436,2424.6471665,1.5758259296417236,-302.9,2910.93897174,231.260582593,294.450635418
114.411,0.771516194382,40.42152953147888,47273.050575733185,0.748650961886,0.868181,3337.62497318,-320.108,1124,0.0396729,5,0.0,2083.56,7.64183,294.335,3.43967152937,299.459,0.1253058910369873,0.9464561939239502,299.464175011,0.748650961886,175.954787162,0.00998899,0.748915336458,2933.7679796,1.5919296741485596,-320.068,3186.76896824,249.918398846,294.338668005
116.186,0.783496590758,40.138389110565186,47313.31702041626,0.782267371724,0.86837,3397.43537182,-321.464,1125,0.0378113,5,0.0,2086.26,7.64313,294.557,3.48312509683,299.661,0.12557673454284668,0.9459774494171143,299.667790813,0.782267371724,149.432127806,0.00644557,0.782892484831,2990.76738005,1.5895745754241943,-321.426,3223.87956509,227.350203197,294.56179647
104.319,0.79537645781,39.877771854400635,47353.33227944374,0.646891747073,0.868504,3353.67244666,-257.999,1126,0.0426636,5,0.0,2088.13,7.64402,294.187,3.36348207413,299.393,0.12319469451904297,0.942638635635376,299.397220763,0.646891747073,1290.74994684,0.00640743,0.647227423773,-74.8542507049,1.5804526805877686,-257.956,2496.53799443,223.505606831,294.189763826
116.909,0.864034598673,40.0575225353241,47393.525035619736,0.622320089458,0.868148,3124.62199251,-258.628,1127,0.0497437,5,0.0,2082.89,7.64151,294.056,3.44085609563,299.323,0.12674403190612793,0.9554634094238281,299.328395283,0.622320089458,1240.0962846,0.00648896,0.622055232863,0.596531202851,1.5888535976409912,-258.578,2480.48438346,247.818427996,294.060206551
116.212,0.868958405165,39.90202832221985,47433.56297445297,0.633764758105,0.868188,3498.21781974,-203.109,1128,0.0541077,5,0.0,2083.41,7.64176,293.531,3.400720809,298.933,0.1234588623046875,0.9420449733734131,298.936648434,0.633764758105,1592.59208179,0.00996353,0.633471221039,-237.94618794,1.5841033458709717,-203.055,1997.64326117,225.22017669,293.532950528
112.292,0.632894617544,39.87820076942444,47473.57284736633,0.655072338606,0.868133,3202.57424983,-318.386,1129,0.0372925,5,0.0,2082.65,7.6414,293.409,3.3828599959,298.839,0.12071061134338379,0.9488539695739746,298.844346412,0.655072338606,107.549686014,0.0064154,0.65452907103,2889.92180049,1.5837206840515137,-318.349,3067.15123394,244.067722716,293.412025347
116.107,0.834245702334,40.12931180000305,47513.83404350281,0.758204376014,0.86802,3338.43435426,-320.258,1130,0.036438,5,0.0,2080.89,7.64055,294.155,3.45229368532,299.448,0.12648439407348633,0.9498927593231201,299.451238279,0.758204376014,129.007474179,0.00644696,0.758525911485,3035.85926085,1.580291986465454,-320.222,3193.77550879,254.254929915,294.158259017
109.148,0.778105765833,40.8519401550293,47554.81944704056,0.598603074857,0.867999,3245.19206279,-280.475,1131,0.0540466,5,0.0,2080.67,7.64045,294.087,3.42355732837,299.4,0.12518048286437988,0.9585897922515869,299.404749823,0.598603074857,767.948336844,0.00992493,0.598017586769,1205.75589096,1.59053373336792,-280.421,2734.04832354,250.740033982,294.089576739
109.081,0.747640892182,42.8049795627594,47597.76213979721,0.741771853806,0.868198,3382.17045912,-320.013,1132,0.0409851,5,0.0,2083.35,7.64173,293.982,3.40637703974,299.296,0.12744784355163574,1.0148391723632812,299.300861832,0.741771853806,121.518845167,0.0098621,0.742083501731,3075.07856452,1.6017422676086426,-319.972,3207.7261739,275.160951922,293.984483051
112.795,0.758095944145,42.65464425086975,47640.55364942551,0.656717290925,0.868151,3219.59407766,-268.825,1133,0.0401611,5,0.0,2082.67,7.64141,293.892,3.42370498898,299.258,0.12678980827331543,1.0457782745361328,299.261434962,0.656717290925,1028.27247488,0.00640342,0.656820415536,561.153503837,1.6156246662139893,-268.784,2612.81340576,243.144523839,293.894452528
103.701,-26.2678767537,40.71538186073303,47681.41218996048,0.538391838018,0.868245,3193.26225826,-275.921,1134,0.0539246,5,0.0,2083.91,7.642,293.326,3.41979599891,298.814,0.12700438499450684,1.0255851745605469,298.817552962,0.538391838018,845.512061769,0.00993014,0.538330518125,971.999503387,1.6446316242218018,-275.867,2651.62025999,236.237832079,293.327585308
116.57,0.566466760729,40.146541118621826,47721.69462656975,0.743988957006,0.868192,3413.80238647,-269.638,1135,0.0494385,5,0.0,2083.15,7.64164,293.671,3.48435347782,299.092,0.12262845039367676,0.9683661460876465,299.095819343,0.743988957006,1154.95624614,0.00994563,0.74386876399,479.90968754,1.5881702899932861,-269.588,2786.97490164,262.216875668,293.67511017
114.654,-2.92039504003,39.944069147109985,47761.771767139435,0.391121375362,0.868223,3386.68004763,-302.637,1136,0.050354,5,0.0,2083.7,7.6419,293.602,3.47177022112,299.044,0.12077784538269043,0.9703848361968994,299.049499957,0.391121375362,353.951290757,0.00989826,0.391032686177,2392.91361205,1.5909600257873535,-302.587,3076.2425318,239.231571692,293.604984933
105.071,0.529223759632,40.34819722175598,47802.258053064346,0.7526493082,0.86813,3329.76884295,-319.657,1137,0.038269,5,0.0,2082.65,7.6414,293.558,3.42793098606,299.022,0.12475037574768066,0.9362399578094482,299.025487716,0.7526493082,95.5246818421,0.00642273,0.75317338561,3066.91604021,1.5719714164733887,-319.618,3155.18626552,231.207621933,293.560983353
108.056,0.71175390153,40.23686385154724,47842.63154745102,0.662350778859,0.868003,3455.64270191,-295.091,1138,0.0521545,5,0.0,2080.84,7.64053,293.751,3.45620705981,299.2,0.12741374969482422,0.9258296489715576,299.204027593,0.662350778859,579.247551055,0.00991708,0.662418942365,1881.30851188,1.5669934749603271,-295.039,3025.28210445,254.803959326,293.752684077
114.556,0.850102833015,40.46619749069214,47883.22943162918,0.728541453744,0.867799,3259.5648438,-319.198,1139,0.0417786,5,0.0,2078.02,7.63917,294.086,3.45814033076,299.515,0.12583112716674805,0.9353961944580078,299.519051239,0.728541453744,40.4347394891,0.00999995,0.728262080213,3145.3381572,1.5810866355895996,-319.156,3181.70408343,245.34665303,294.08876538
104.049,0.622626685294,40.09545922279358,47923.45678853989,0.687474353207,0.867557,3307.99214883,-250.045,1140,0.0376892,5,0.0,2074.69,7.63757,293.889,3.43504576154,299.378,0.1241004467010498,0.9669899940490723,299.385795279,0.687474353207,1463.6585143,0.00642075,0.687539266145,-527.179846378,1.5819475650787354,-250.007,2393.83688379,172.831919776,293.89413503
121.144,0.826132117395,40.16319680213928,47963.754897117615,0.672544777019,0.867789,3267.12355514,-265.273,1141,0.0424805,5,0.0,2078.41,7.63936,293.789,3.53010882506,299.346,0.12657403945922852,0.9444522857666016,299.350788527,0.672544777019,1056.32072311,0.00643669,0.672369873892,460.501373459,1.5924534797668457,-265.231,2560.52184555,262.145669696,293.791603229
116.232,0.759581238075,39.97360157966614,48003.863744974136,0.72488619583,0.867845,3280.4237108,-320.066,1142,0.0438538,5,0.0,2079.21,7.63974,294.11,3.48497076258,299.601,0.12223553657531738,0.9620294570922852,299.606868203,0.72488619583,73.8667852751,0.00998533,0.725566216597,3067.122389,1.5905933380126953,-320.022,3205.22124472,270.349601576,294.113098165
107.382,0.666115456363,40.03583478927612,48044.031851530075,0.687190417923,0.867806,3350.73997616,-242.862,1143,0.0527954,5,0.0,2078.75,7.63952,293.857,3.41803643719,299.448,0.12392139434814453,0.9446606636047363,299.450784402,0.687190417923,1055.54540636,0.0099633,0.687481092949,876.03647318,1.605337381362915,-242.809,2321.23856406,239.496756977,293.859803481
111.711,0.805103362102,40.073139667510986,48084.24117565155,0.701365159203,0.868155,3230.6583054,-279.747,1144,0.034668,5,0.0,2083.68,7.64189,293.725,3.42026000622,299.387,0.12497997283935547,0.9395043849945068,299.391300499,0.701365159203,864.790284816,0.00641217,0.701254675112,971.959766129,1.592790126800537,-279.712,2694.34081217,244.920442294,293.727441398
112.285,0.702510892152,40.04970049858093,48124.42580485344,0.738970818267,0.868052,3236.70327852,-318.066,1145,0.0323486,5,0.0,2082.29,7.64122,293.699,3.43273550735,299.418,0.1268019676208496,0.9592564105987549,299.419395655,0.738970818267,94.0251871054,0.00642063,0.738806304522,2979.36550886,1.5890891551971436,-318.033,3107.2008142,216.790512377,293.700450932
109.061,0.77160893009,40.16991066932678,48164.727892160416,0.6633523807,0.868211,3242.56349175,-272.322,1146,0.0464783,5,0.0,2084.52,7.64229,293.415,3.4112833586,299.226,0.12982940673828125,0.9469559192657471,299.232685876,0.6633523807,1061.72328988,0.00982264,0.663735431128,552.710646446,1.569150447845459,-272.275,2675.29853643,247.229275451,293.418027079
117.963,0.467923306788,40.062458515167236,48204.92559218407,0.703341514135,0.868355,3436.43478331,-254.917,1147,0.0493927,5,0.0,2086.26,7.64313,293.143,3.48910137005,299.05,0.12737655639648438,0.9883532524108887,299.053318173,0.703341514135,1015.04013663,0.00999042,0.703239884958,878.486843426,1.592681646347046,-254.868,2578.33798902,264.908469175,293.146876197
110.205,0.688538711715,39.86468148231506,48244.92650103569,0.673535509713,0.868288,3258.82447397,-305.516,1148,0.0458984,5,0.0,2085.49,7.64276,293.04,3.50463606231,298.973,0.12633085250854492,0.9969980716705322,298.980251027,0.673535509713,278.823537012,0.00996515,0.673561598952,2457.12704065,1.585707426071167,-305.47,2995.53066942,228.161419205,293.044376512
98.2317,0.635150479709,40.13504719734192,48285.194467782974,0.745473242604,0.867925,3324.37765568,-315.763,1149,0.0435486,5,0.0,2080.2,7.64022,293.555,3.44710939921,299.442,0.12397336959838867,0.9795670509338379,299.447582819,0.745473242604,211.388161634,0.00984572,0.745439448554,2778.54032433,1.6115713119506836,-315.72,3102.34865011,250.535612662,293.555709644
116.662,0.343989755462,40.34822177886963,48325.67555522919,0.525120157717,0.868171,3227.1770855,-253.983,1150,0.0404053,5,0.0,2083.72,7.64191,293.25,3.53285564247,299.256,0.12406325340270996,0.9899373054504395,299.260888849,0.525120157717,831.093513261,0.00640681,0.525069224102,1151.45694306,1.5903747081756592,-253.942,2488.90954378,248.9939882,293.252662155
126.098,0.572188342412,39.88642406463623,48365.69405293465,0.666172301253,0.868134,3418.27112676,-322.309,1151,0.0405273,5,0.0,2083.14,7.64163,293.383,3.58939648771,299.329,0.12427449226379395,0.9732015132904053,299.334160948,0.666172301253,111.651149002,0.00992361,0.666375771062,3080.53218586,1.5772294998168945,-322.269,3267.04325877,245.974529601,293.388133459
111.931,0.737121285863,40.12659287452698,48405.969210624695,0.767361256735,0.868084,3362.70597354,-319.33,1152,0.0412598,5,0.0,2082.14,7.64115,293.503,3.54012889036,299.44,0.13515067100524902,0.9627063274383545,299.446831802,0.767361256735,125.754700089,0.00989184,0.767466757787,3001.30351152,1.576329231262207,-319.289,3165.40124793,266.503034256,293.505855614
108.59,0.82646614451,40.088210105895996,48446.19275808334,0.783360791397,0.8682,3171.38247884,-319.704,1153,0.0418396,5,0.0,2083.4,7.64176,293.895,3.51532497288,299.772,0.12410640716552734,0.9226338863372803,299.775793696,0.783360791397,90.0155514719,0.00995826,0.78319414033,2934.35596457,1.5490825176239014,-319.662,3062.92193385,242.83336335,293.897795382
116.685,0.847116890645,40.1059832572937,48486.43544316292,0.763335289894,0.868281,3307.38555173,-320.752,1154,0.0361938,5,0.0,2084.7,7.64238,293.837,3.56778553299,299.723,0.12118840217590332,0.9315567016601562,299.729357349,0.763335289894,126.446013641,0.00642222,0.763498545705,2980.16433507,1.5616958141326904,-320.715,3115.25537059,235.968648769,293.841355806
119.087,-20.0406628151,39.739093542099,48526.3095035553,0.634827792647,0.86842,3452.69918395,-202.849,1155,0.0403595,5,0.0,2086.25,7.64312,293.397,3.52340881152,299.379,0.12242627143859863,0.9251158237457275,299.382683911,0.634827792647,1594.33112239,0.00644121,0.634775689271,-139.553343213,1.5509729385375977,-202.808,2024.77976633,234.326153772,293.399483944
119.581,0.467911159229,40.16522407531738,48566.60986185074,0.73408042834,0.868115,3309.9710036,-318.839,1156,0.0328674,5,0.0,2081.6,7.64089,293.236,3.52146587545,299.282,0.12619829177856445,0.9519848823547363,299.286711373,0.73408042834,157.586115039,0.00641189,0.733391080424,2812.7324127,1.5899231433868408,-318.806,3072.44569045,229.065091736,293.238297062
107.086,-1.9973980909,40.08273696899414,48606.82736635208,0.633071908752,0.867951,3011.7440787,-205.752,1157,0.0557861,5,0.0,2079.07,7.63968,292.441,3.45637649324,298.67,0.12569975852966309,0.9449646472930908,298.671621984,0.633071908752,1205.94114555,0.00995968,0.633138504476,62.5201595347,1.5795857906341553,-205.696,2002.32412645,237.265019667,292.442597421
111.359,0.439194071384,40.347683906555176,48647.3112385273,0.686200406019,0.86799,3361.94717207,-321.222,1158,0.0497437,5,0.0,2079.9,7.64008,292.89,3.47874396672,299.006,0.12602829933166504,0.9593219757080078,299.014743595,0.686200406019,271.189249405,0.00987984,0.686393182077,2663.18324557,1.5917737483978271,-321.172,3204.55498008,261.391118706,292.894966112
115.551,0.8339081196,40.19052815437317,48687.63238668442,0.783820927072,0.868062,3364.36056576,-321.591,1159,0.0341492,5,0.0,2080.95,7.64058,293.084,3.52618416786,299.173,0.12376546859741211,0.9374270439147949,299.175611944,0.783820927072,103.267988726,0.00642345,0.784554643308,3086.00808717,1.5744962692260742,-321.557,3217.78508098,259.677940887,293.085995072
103.32,0.851321355153,39.97018647193909,48727.73643994331,0.781165005535,0.868199,3298.01914339,-323.535,1160,0.0398254,5,0.0,2083.04,7.64159,293.087,3.46641414598,299.212,0.1265428066253662,0.9597737789154053,299.218729683,0.781165005535,59.5353983698,0.00997309,0.781637879612,3130.85359587,1.5869271755218506,-323.495,3236.14453996,257.779732492,293.090975411
109.515,0.689114285151,40.01034736633301,48767.87942838669,0.692427157528,0.868301,3348.77649713,-265.04,1161,0.0440369,5,0.0,2084.41,7.64224,293.204,3.48692451265,299.344,0.12235546112060547,0.9442453384399414,299.349689033,0.692427157528,1245.44405691,0.00640758,0.692719680241,162.490729385,1.5784544944763184,-264.996,2650.25324342,240.207937585,293.207923858
110.074,0.69992769291,40.205867767333984,48808.21828842163,0.728555934427,0.868023,3405.05502773,-321.701,1162,0.0343628,5,0.0,2080.41,7.64032,293.318,3.46309063607,299.477,0.1266024112701416,0.9583475589752197,299.4830134,0.728555934427,168.093504112,0.00644826,0.728172524788,2912.38681765,1.5896186828613281,-321.667,3166.06614909,260.476466236,293.322389676
108.74,0.723341466091,40.08647704124451,48848.44124698639,0.662433360034,0.867985,3530.66650469,-283.322,1163,0.0515747,5,0.0,2079.88,7.64007,293.448,3.48753144305,299.597,0.12436723709106445,0.9507758617401123,299.6024544,0.662433360034,866.479016109,0.00998478,0.662712123496,1127.86121048,1.583860158920288,-283.27,2837.96533753,219.656827963,293.448632923
114.07,0.681733350271,39.99463677406311,48888.57017683983,0.733957313839,0.868301,3372.85824552,-319.255,1164,0.0413208,5,0.0,2083.88,7.64199,293.559,3.50587733613,299.705,0.12509799003601074,0.9632441997528076,299.708152042,0.733957313839,180.332481929,0.00995,0.733805873797,2916.34378931,1.596085548400879,-319.213,3131.11423506,231.704651854,293.560923845
