AverageReturn,Perplexity,AverageQ,AverageQLoss,ProcessExecTime,AbsLearnSignalNew,AverageDiscountedReturn,MinReturn,LossBefore,AverageY,MaxReturn,Entropy,AveragePolicyStd,AverageAbsQYDiff,AbsLearnSignal,AverageAbsY,ExplainedVariance,PolicyExecTime,AbsLearnSignalOld,MeanKL,dLoss,MeanKLBefore,LossAfter,Iteration,StdReturn,Time,ItrTime,EnvExecTime,NumTrajs,AverageAbsQ
546.88797094,3.07385e+10,204.9,58.8531,0.1434166431427002,0.590826682963,327.381223167,316.756626648,-207.907,204.904847818,946.523372903,24.1488,1.0016,5.38852977191,0.590826682963,204.95181457,0.213612245893,1.1264607906341553,0.590768216057,0.00956288,0.0718689,0.0,-207.979,413,132.883894071,22991.160475969315,57.05462169647217,10.184767007827759,47,205.006
533.569713945,3.07166e+10,205.123,59.3246,0.14034247398376465,0.202293399338,323.536231305,268.833471126,-209.2,205.127305667,968.772258563,24.1481,1.00156,5.41349621548,0.202293399338,205.170503975,-6.23837184943,1.1027820110321045,0.202290172262,0.00769504,0.0400696,0.0,-209.24,414,111.95246569,23047.477627038956,56.18473172187805,10.133432149887085,48,205.226
533.664636733,3.07302e+10,205.008,58.5611,0.1396193504333496,0.245455750146,320.862203062,288.181109445,-204.272,205.013108143,1100.36532346,24.1485,1.00158,5.36759488614,0.245455750146,205.056781999,-2.64086093473,1.0913689136505127,0.245464400866,0.00911916,0.0580597,0.0,-204.33,415,158.88405868,23103.595220804214,55.98572111129761,9.89182448387146,48,205.112
511.432027638,3.07421e+10,204.499,57.9236,0.15258407592773438,0.619682016008,312.902641032,276.786872548,-207.955,204.505049092,1152.24983425,24.1489,1.00161,5.35609217286,0.619682016008,204.548379475,0.0874496528562,1.1760294437408447,0.619569855046,0.00953814,0.0665436,0.0,-208.022,416,149.38941777,23162.347621440887,58.61335015296936,10.326474905014038,51,204.604
529.718792236,3.07238e+10,205.039,57.3077,0.15030837059020996,0.638647167541,321.003995042,260.728054757,-208.469,205.042409897,929.871832296,24.1483,1.00157,5.34323025055,0.638647167541,205.086404883,0.301105649225,1.170978307723999,0.638570270169,0.00944068,0.0777588,0.0,-208.546,417,131.027537566,23219.949909448624,57.46736478805542,9.971166610717773,48,205.145
537.355962851,3.0704e+10,205.125,57.0116,0.1431427001953125,0.714395726443,322.975043785,328.251024874,-205.001,205.129891117,911.451721588,24.1477,1.00153,5.30243517369,0.714395726443,205.169014127,0.557465932718,1.1196315288543701,0.713993755027,0.00996631,0.0875397,0.0,-205.088,418,133.929794595,23276.94565987587,56.821760177612305,10.198354959487915,47,205.219
541.83601263,3.07203e+10,205.06,56.909,0.1465754508972168,0.431048201262,321.844105503,286.404798853,-209.482,205.06453158,1128.8789388,24.1482,1.00156,5.33696272689,0.431048201262,205.105823019,-0.418043712215,1.1431384086608887,0.430865217046,0.0081321,0.0668335,0.0,-209.549,419,173.507026615,23334.67653489113,57.59453201293945,10.408741235733032,47,205.162
501.741836662,3.07898e+10,205.076,58.1407,0.1472005844116211,0.113148666479,313.84690825,309.637690923,-202.392,205.081477649,712.646332424,24.1504,1.0017,5.3383618977,0.113148666479,205.12241713,-182.063418683,1.175156831741333,0.113145945552,0.00411873,0.076889,0.0,-202.469,420,92.7883285134,23393.033386707306,58.220538854599,10.438223123550415,51,205.178
548.913950577,3.07927e+10,205.026,57.602,0.14856433868408203,0.686343352594,324.885083081,268.56109038,-210.572,205.031401336,1126.94476636,24.1505,1.0017,5.34779780531,0.686343352594,205.073078783,0.524845893255,1.1586756706237793,0.68623895318,0.00982338,0.0700226,0.0,-210.642,421,167.686716526,23451.241257429123,58.06305932998657,10.550350666046143,47,205.125
531.987110516,3.08303e+10,205.313,58.9058,0.14587092399597168,0.087795899912,321.79113507,326.115099402,-208.692,205.316792069,894.340919204,24.1518,1.00177,5.37560841587,0.087795899912,205.364918917,-355.617843357,1.1353082656860352,0.0877877378826,0.00809572,0.0658875,0.0,-208.758,422,119.274839045,23509.2934756279,57.914299964904785,10.494821310043335,47,205.421
507.656097427,3.08114e+10,205.384,58.0315,0.1470201015472412,0.61625397939,314.153497019,317.947134096,-204.897,205.388376817,822.366101817,24.1512,1.00174,5.34405308045,0.61625397939,205.432006516,0.35312811845,1.1227660179138184,0.615980600957,0.00969528,0.0737915,0.0,-204.971,423,111.468788429,23567.19753217697,57.76211404800415,10.207376718521118,50,205.482
530.601300905,3.0805e+10,205.571,57.6852,0.14411497116088867,0.705558450889,322.152554972,299.982004256,-208.939,205.576305006,1045.26640139,24.1509,1.00173,5.32213611012,0.705558450889,205.617326334,0.571766576142,1.1232199668884277,0.705194345381,0.00985052,0.0723572,0.0,-209.011,424,127.271916373,23625.017768621445,57.68095135688782,10.373290061950684,48,205.667
511.633303273,3.08114e+10,205.802,57.0192,0.14735054969787598,0.363158144018,315.00969763,277.389546997,-207.197,205.806980314,904.090348557,24.1512,1.00174,5.31217483172,0.363158144018,205.841333901,-1.01852066969,1.1473729610443115,0.363136086112,0.00718243,0.110855,0.0,-207.308,425,128.985234436,23682.490667819977,57.3327362537384,10.435666561126709,50,205.887
543.366682329,3.08252e+10,206.064,59.5563,0.14231348037719727,0.599881553819,326.821609354,338.266884833,-211.31,206.067983165,887.005872761,24.1516,1.00176,5.3370962117,0.599881553819,206.111322829,0.462646465642,1.097963809967041,0.600195834162,0.00991879,0.0757446,0.0,-211.386,426,120.656196247,23739.797649145126,57.17020082473755,10.017915964126587,47,206.159
562.84626268,3.08468e+10,206.17,55.6846,0.1459214687347412,0.290628899801,330.680974478,329.461942921,-213.426,206.172849523,896.550888228,24.1523,1.00181,5.26919611725,0.290628899801,206.213130877,-1.44649563227,1.1379740238189697,0.290680726971,0.00896381,0.0544434,0.0,-213.481,427,156.596056559,23797.236013889313,57.29600930213928,10.434042930603027,45,206.266
514.938232102,3.08748e+10,206.033,59.6713,0.14357662200927734,0.700689310914,318.095227543,319.000841451,-204.983,206.044145622,759.779387992,24.1532,1.00186,5.31684807401,0.700689310914,206.085850306,0.37104819333,1.1296908855438232,0.700673994319,0.00942288,0.105133,0.0,-205.089,428,108.231787981,23854.24748325348,56.87207651138306,10.403542518615723,50,206.141
522.248445764,3.08878e+10,205.759,73.0238,0.14736270904541016,0.426758685432,319.141104511,332.149656497,-205.065,205.760962497,968.93529595,24.1536,1.00188,5.26731291019,0.426758685432,205.820892358,0.0173272365169,1.1524205207824707,0.427070606127,0.00646054,0.0520477,0.0,-205.117,429,122.434330366,23912.255425691605,57.86477255821228,10.790613174438477,49,205.868
559.440954453,3.08763e+10,206.725,56.868,0.1449437141418457,0.452221545292,329.718822153,223.381176587,-214.602,206.73043163,1023.09337276,24.1533,1.00186,5.31527608878,0.452221545292,206.772409906,-0.761154817353,1.1412944793701172,0.452374908939,0.00881635,0.08284,0.0,-214.684,430,160.361032776,23969.81111764908,57.41417145729065,10.404455661773682,46,206.824
592.910258949,3.09206e+10,206.639,56.7504,0.1493237018585205,0.342850230408,339.391462056,210.234133355,-214.214,206.642374183,1159.9603818,24.1547,1.00195,5.30938984969,0.342850230408,206.680807573,-2.59327379523,1.1721279621124268,0.342820950558,0.00755103,0.108475,0.0,-214.322,431,169.392825922,24027.87598991394,57.92732906341553,10.785224437713623,43,206.728
537.514533065,3.0978e+10,206.553,60.7613,0.1578521728515625,0.720546366021,323.943208886,318.704192996,-210.209,206.55678209,986.884286428,24.1565,1.00206,5.28930482392,0.720546366021,206.604189407,0.560907044109,1.2104356288909912,0.720394130143,0.00992743,0.074173,0.0,-210.283,432,125.9878019,24087.650413513184,59.61884641647339,10.672092914581299,47,206.648
556.777899434,3.09897e+10,206.891,66.9264,0.16615748405456543,0.0984463934737,330.080903401,354.510919847,-212.174,206.890922911,974.373010105,24.1569,1.00208,5.27040305396,0.0984463934737,206.934047092,-223.518554901,1.2681493759155273,0.0984334871462,0.00898153,0.0436859,0.0,-212.218,433,138.049400023,24146.185255289078,58.366830587387085,10.97443962097168,46,206.972
505.239984895,3.0944e+10,206.774,79.3731,0.14442133903503418,0.685570597242,313.767245428,289.991656523,-206.945,206.771290636,711.165700151,24.1554,1.00199,5.33920672418,0.685570597242,206.835868716,0.379929908877,1.1150789260864258,0.685715010841,0.00935987,0.0825653,0.0,-207.028,434,101.132740922,24203.389261245728,57.058215618133545,10.227555274963379,50,206.864
530.528807962,3.09373e+10,207.33,58.1706,0.14808058738708496,0.410493380567,324.311855597,339.049333818,-213.264,207.333828467,811.422889635,24.1552,1.00198,5.32678839406,0.410493380567,207.375671899,0.037959481398,1.1648480892181396,0.410103849139,0.00641527,0.0559998,0.0,-213.32,435,100.658339205,24262.00131368637,58.47907733917236,10.514312267303467,49,207.423
512.481028886,3.09127e+10,207.223,57.0927,0.14737296104431152,0.626694334181,316.438035951,293.448328623,-205.154,207.22735065,700.404746495,24.1544,1.00193,5.30802222908,0.626694334181,207.265301641,0.526433191183,1.1573452949523926,0.626675690383,0.00990392,0.0678101,0.0,-205.221,436,101.145399847,24320.011572360992,57.86302161216736,10.49780535697937,49,207.307
523.90364373,3.09444e+10,207.288,57.6606,0.1463150978088379,0.194228513371,318.870327557,220.895677494,-207.198,207.292504159,1067.99723757,24.1555,1.00199,5.30905935472,0.194228513371,207.324760927,-9.82489795054,1.124788522720337,0.194284872611,0.00913526,0.0643311,0.0,-207.262,437,129.780796082,24377.72591137886,57.569459438323975,10.255136489868164,49,207.369
531.340676827,3.0957e+10,207.267,61.7015,0.14548110961914062,0.315773067826,321.754576037,251.431139754,-207.279,207.272711998,932.363755859,24.1559,1.00202,5.33879017266,0.315773067826,207.30352367,-1.15913026338,1.146174669265747,0.315638289065,0.00907766,0.256271,0.0,-207.535,438,122.452323329,24436.016391038895,58.151049852371216,10.343384981155396,48,207.35
527.965321065,3.09385e+10,207.02,58.7705,0.143355131149292,0.440951996264,321.517541921,331.036046709,-207.085,207.028140334,1002.37938271,24.1553,1.00198,5.28823990096,0.440951996264,207.057871591,0.165755148815,1.1422555446624756,0.440707120939,0.00945015,0.0559235,0.0,-207.141,439,118.395249776,24494.40583920479,58.244951486587524,10.204988956451416,48,207.1
517.437177963,3.08885e+10,206.904,57.0022,0.1404871940612793,0.205998214471,318.325869183,345.369742404,-204.898,206.908624286,886.757153131,24.1537,1.00188,5.27350049995,0.205998214471,206.944561488,-6.50235173544,1.1176905632019043,0.206090899007,0.00534601,0.0716705,0.0,-204.97,440,109.026329007,24553.289387226105,58.74771070480347,9.875735759735107,49,206.985
564.628044102,3.08822e+10,207.697,56.2438,0.13925719261169434,0.133721708024,332.695336856,340.843704213,-217.541,207.70218058,1125.12239902,24.1534,1.00187,5.23433042814,0.133721708024,207.73648399,-19.6618494949,1.109879732131958,0.133670734561,0.0054638,0.0327606,0.0,-217.574,441,141.990467534,24612.72225522995,59.295981645584106,9.887928247451782,45,207.776
538.293487203,3.08684e+10,207.168,62.1227,0.13822603225708008,0.587861270285,322.864537564,303.401232309,-210.28,207.168561247,1300.5720915,24.153,1.00185,5.31654407635,0.587861270285,207.21975525,0.0883006381999,1.0673072338104248,0.587475211791,0.00996164,0.0703888,0.0,-210.351,442,152.031909076,24672.395265340805,59.51969504356384,9.631094694137573,47,207.257
523.878626884,3.08664e+10,207.399,69.9351,0.1317903995513916,0.503403619922,321.009593888,308.991043744,-213.144,207.398020104,903.420920991,24.1529,1.00184,5.30842083173,0.503403619922,207.460872613,-0.201801982436,1.056807279586792,0.503455339322,0.00963541,0.0709991,0.0,-213.215,443,114.088538826,24731.832136392593,59.29636287689209,9.386725425720215,49,207.5
572.132983943,3.08586e+10,207.215,78.7652,0.13702797889709473,0.392466377952,337.15827148,380.66724824,-215.111,207.217498311,997.48659758,24.1527,1.00183,5.32078498675,0.392466377952,207.279490849,0.120655076053,1.0712718963623047,0.392725230041,0.00964997,0.0590057,0.0,-215.17,444,116.622227088,24791.639834165573,59.660287380218506,9.633802652359009,45,207.333
542.973453176,3.08859e+10,207.048,57.492,0.13738608360290527,0.123998488499,326.189863352,295.178277755,-211.909,207.055843317,936.073724363,24.1536,1.00188,5.19065037006,0.123998488499,207.102518423,-1042.2490452,1.0812525749206543,0.123996897154,0.00263235,0.0310822,0.0,-211.94,445,130.496247841,24851.572454452515,59.78868317604065,9.589500904083252,47,207.149
553.618739585,3.08877e+10,206.704,54.5912,0.14148855209350586,0.373264075498,327.112540159,311.96884155,-213.369,206.706904448,1149.47878243,24.1536,1.00188,5.19703934825,0.373264075498,206.752155715,-0.170591522548,1.132829189300537,0.373366855329,0.00898842,0.202118,0.0,-213.571,446,169.372139944,24911.850209474564,60.131598472595215,9.956869125366211,46,206.79
580.470835815,3.09275e+10,207.024,55.2876,0.14075422286987305,0.37911869342,338.255667553,327.534714183,-215.547,207.030156857,965.829847921,24.1549,1.00196,5.20943018977,0.37911869342,207.066252818,-1.66753658909,1.1214797496795654,0.379178047869,0.00923205,0.0615387,0.0,-215.609,447,133.1898158,24972.761649131775,60.766329526901245,9.976689100265503,44,207.113
540.277382012,3.091e+10,207.179,53.6073,0.15756964683532715,0.401557172369,324.379650446,341.12130471,-210.983,207.182528783,938.821981495,24.1543,1.00192,5.1702648546,0.401557172369,207.216844715,-0.810861487596,1.2217521667480469,0.401494541387,0.00920724,0.0610199,0.0,-211.044,448,142.29176797,25036.303474664688,63.34560680389404,10.334417581558228,47,207.26
540.845648043,3.09004e+10,207.223,53.6456,0.15328550338745117,0.592377805103,325.245557543,346.769839991,-209.27,207.22776986,870.389069352,24.154,1.00191,5.18424710553,0.592377805103,207.265340477,0.0722392029437,1.1626381874084473,0.592443718535,0.00679492,0.0539398,0.0,-209.324,449,131.519127994,25099.077884674072,62.5780246257782,9.913225173950195,47,207.314
557.539292509,3.09251e+10,207.183,56.7098,0.15697455406188965,0.225395661829,325.501189969,274.979923748,-213.602,207.189708568,1312.17184277,24.1548,1.00195,5.22298304324,0.225395661829,207.23118759,-7.00041743647,1.220522403717041,0.22544466094,0.00981242,0.0506897,0.0,-213.653,450,198.134329165,25159.291793107986,60.07867503166199,10.355573892593384,46,207.277
585.015469092,3.09713e+10,207.315,54.9209,0.14846420288085938,0.602764325968,340.329812115,276.719970224,-219.729,207.318385224,1108.33761491,24.1563,1.00204,5.21123397192,0.602764325968,207.352198378,0.177751847742,1.1692445278167725,0.602607620245,0.00917913,0.0771484,0.0,-219.806,451,140.012778245,25220.392064332962,60.9405403137207,10.289133548736572,44,207.402
577.241524409,3.09481e+10,207.319,59.6169,0.14881610870361328,0.361604094456,337.520533498,387.028380487,-216.063,207.327472315,1109.60449223,24.1556,1.002,5.23195671084,0.361604094456,207.362727658,-3.06916833188,1.1734099388122559,0.361518615925,0.00982608,0.0838318,0.0,-216.147,452,154.667454788,25282.572059631348,62.02800011634827,10.495147228240967,45,207.411
562.474061146,3.095e+10,207.473,56.0219,0.14490938186645508,0.118758556299,332.174269121,302.617613423,-214.191,207.4755833,853.935064131,24.1556,1.002,5.21115216368,0.118758556299,207.51207035,-69.984345679,1.135493516921997,0.118758733766,0.00779306,0.0485077,0.0,-214.239,453,133.21348422,25342.06221461296,59.34440088272095,10.269376039505005,45,207.563
553.36225173,3.09179e+10,207.97,57.0238,0.14530253410339355,0.463079772782,332.396085546,368.419667659,-211.95,207.980404083,897.308304768,24.1546,1.00194,5.2086434985,0.463079772782,208.015445108,0.0445244090361,1.1468095779418945,0.462988623459,0.0082329,0.0760651,0.0,-212.026,454,102.541704734,25401.281564235687,59.05650520324707,10.291144132614136,46,208.058
543.869017841,3.09349e+10,207.781,53.851,0.14615416526794434,0.490276200126,327.49060516,269.036444915,-210.126,207.785629646,964.327349862,24.1551,1.00197,5.17473677096,0.490276200126,207.826316258,0.397394976721,1.1467766761779785,0.490184325624,0.00972375,0.0738831,0.0,-210.2,455,119.102002607,25460.346195936203,58.91857314109802,10.431480884552002,47,207.871
555.737246057,3.09529e+10,207.997,56.8663,0.14223957061767578,0.214359330163,330.908028859,289.54290144,-209.988,208.004521847,934.574072157,24.1557,1.00201,5.17139296679,0.214359330163,208.0480827,-3.21223903113,1.1242256164550781,0.214295591175,0.00967299,0.0559692,0.0,-210.044,456,131.60324921,25519.0178937912,58.532963514328,10.124926090240479,46,208.084
555.691921156,3.09637e+10,207.867,53.1796,0.1439836025238037,0.365264065695,331.484521339,343.709287646,-214.24,207.87070726,834.279185135,24.1561,1.00203,5.15040036271,0.365264065695,207.909437561,-0.33099026307,1.1201374530792236,0.365227055741,0.00970337,0.073349,0.0,-214.313,457,121.576818914,25577.683153629303,58.537240743637085,10.117457389831543,46,207.959
545.471127213,3.09873e+10,208.768,54.3633,0.14269137382507324,0.643523294248,327.806810606,349.871576261,-211.963,208.772135092,797.159659271,24.1568,1.00207,5.18384360759,0.643523294248,208.811502084,0.402157442536,1.0941226482391357,0.64350728446,0.0087106,0.0756989,0.0,-212.039,458,121.882914026,25635.70286297798,57.88403654098511,9.913268804550171,47,208.852
567.126461219,3.09978e+10,208.387,54.4608,0.13957786560058594,0.299529619238,330.71689232,304.027030361,-215.08,208.390888347,1329.93044529,24.1572,1.00209,5.18373264693,0.299529619238,208.433285338,-1.8663317997,1.104583978652954,0.29960346707,0.00945933,0.0622864,0.0,-215.143,459,184.802815735,25693.59259390831,57.7604284286499,9.917727947235107,45,208.477
562.501045938,3.09879e+10,208.973,54.9205,0.15058207511901855,0.325379965069,331.516541545,346.546430445,-213.234,208.976570991,1213.51000832,24.1569,1.00207,5.22465375794,0.325379965069,209.014589587,-2.69358055819,1.1575989723205566,0.325307843772,0.00950493,0.0705719,0.0,-213.305,460,158.507641581,25752.30356478691,58.581722259521484,10.55976414680481,46,209.059
593.671756913,3.09826e+10,208.354,54.6059,0.14890313148498535,0.636903512897,340.070418546,396.305593432,-222.016,208.357015942,1150.66306895,24.1567,1.00206,5.21703647699,0.636903512897,208.404793115,0.255662358585,1.1626875400543213,0.636625512641,0.00950863,0.089035,0.0,-222.105,461,174.568469302,25811.35506916046,58.91085648536682,10.651369094848633,43,208.448
574.706420883,3.09973e+10,208.637,54.3882,0.15456008911132812,0.557244174654,332.028255116,315.352140685,-214.141,208.643727406,1158.95064005,24.1572,1.00209,5.19845865605,0.557244174654,208.683858603,-0.157709626292,1.2218167781829834,0.557443959707,0.00977689,0.0674744,0.0,-214.209,462,190.210776975,25870.21335363388,58.72350859642029,10.492722988128662,44,208.726
555.06608058,3.09924e+10,209.19,54.1065,0.15516209602355957,0.508605747187,331.787791421,396.922583831,-215.132,209.19478826,794.156830861,24.157,1.00208,5.20356161973,0.508605747187,209.2312699,-0.536120202037,1.1935553550720215,0.508496235014,0.00941741,0.0636139,0.0,-215.195,463,108.969664988,25929.451637506485,59.107739210128784,10.457594633102417,46,209.272
539.938185871,3.09372e+10,209.365,54.645,0.15366601943969727,0.159575589293,326.259334299,344.875615525,-218.451,209.36857816,828.347034537,24.1552,1.00198,5.21927165061,0.159575589293,209.410295491,-29.7780537656,1.179124355316162,0.159566141431,0.003035,0.0378571,0.0,-218.489,464,117.651270649,25987.405467271805,57.82340693473816,10.238900661468506,47,209.45
538.581446903,3.09514e+10,209.212,54.6784,0.14356374740600586,0.523901359402,326.770528021,293.897038688,-212.229,209.216245239,918.284402061,24.1557,1.002,5.21034028407,0.523901359402,209.260384646,-0.125716669613,1.1581287384033203,0.523874596624,0.00996305,0.0688934,0.0,-212.298,465,116.104383163,26044.64023208618,57.117629528045654,10.31711745262146,48,209.307
565.077648127,3.09916e+10,209.554,54.7773,0.14278078079223633,0.15122462666,334.193573815,366.30473216,-214.843,209.558492318,980.421823564,24.157,1.00208,5.19092619027,0.15122462666,209.603120384,-24.5445913331,1.1383390426635742,0.151203057484,0.00926392,0.422989,0.0,-215.266,466,127.323525792,26101.810973405838,57.04754328727722,10.208580255508423,45,209.647
585.308004007,3.10251e+10,209.509,54.3186,0.14301705360412598,0.522007201363,338.83236029,372.797614963,-220.953,209.512488676,1095.96075322,24.1581,1.00214,5.18924752258,0.522007201363,209.556749947,-0.0252983312388,1.1243336200714111,0.521630141991,0.00973075,0.096817,0.0,-221.05,467,162.552663006,26159.420181035995,57.49036884307861,10.136234760284424,44,209.601
523.733854171,3.10205e+10,209.715,55.6533,0.13964295387268066,0.542751796646,322.061724051,301.92296226,-212.486,209.719780503,1075.1177153,24.1579,1.00213,5.20374894849,0.542751796646,209.774279693,-0.0302297349289,1.1170084476470947,0.542480614182,0.00678007,0.0476685,0.0,-212.534,468,112.693136984,26216.484027147293,56.944878339767456,9.941842555999756,49,209.812
594.372833997,3.1029e+10,209.747,54.5164,0.13631653785705566,0.428704543016,342.991308761,298.53505992,-219.269,209.752008452,1029.64256511,24.1582,1.00215,5.18723285945,0.428704543016,209.802562796,-0.237651499907,1.096498727798462,0.428396594444,0.0098362,0.05867,0.0,-219.328,469,146.817669862,26273.446669101715,56.83353853225708,9.820591926574707,43,209.845
583.754881957,3.10204e+10,210.126,56.8922,0.13945889472961426,0.382555353047,337.808167663,284.517074563,-220.192,210.131889676,890.602490382,24.1579,1.00213,5.22385667626,0.382555353047,210.187377351,-0.951310402034,1.0969374179840088,0.382680462676,0.00703131,0.0891113,0.0,-220.281,470,147.836684855,26330.66183948517,57.095887899398804,9.89556622505188,44,210.225
546.442823325,3.09882e+10,210.371,56.6999,0.1379077434539795,0.20558288547,327.624212173,354.723810527,-212.696,210.374862085,939.150920446,24.1569,1.00207,5.22412253338,0.20558288547,210.434497076,-14.0843165766,1.0793845653533936,0.205584110254,0.0063589,0.0666504,0.0,-212.762,471,126.532398679,26387.907771587372,57.13395929336548,9.692044496536255,47,210.475
589.260601251,3.10409e+10,210.147,56.057,0.13888955116271973,0.692109780855,342.652459322,357.369084952,-220.282,210.155032789,871.162288466,24.1586,1.00217,5.1780050869,0.692109780855,210.197643115,0.584916777755,1.1066029071807861,0.692151015033,0.00964014,0.0720673,0.0,-220.354,472,119.965783139,26445.352056980133,57.3275306224823,9.942144632339478,44,210.238
548.388675656,3.10466e+10,210.425,57.7694,0.13701820373535156,0.435520009709,329.723438312,385.710318748,-215.424,210.435290656,848.018056898,24.1588,1.00219,5.21510552322,0.435520009709,210.474587662,-0.676048163063,1.0743794441223145,0.435383179744,0.00972858,0.0639648,0.0,-215.487,473,107.644072335,26502.659393310547,57.17277669906616,9.79406476020813,47,210.51
529.954645144,3.10356e+10,210.204,57.3213,0.13854622840881348,0.282892487492,321.830969342,303.959916302,-211.219,210.209587135,938.578819032,24.1584,1.00216,5.20571928296,0.282892487492,210.252981729,-1.6418321088,1.0888962745666504,0.28294996408,0.00972962,0.0561523,0.0,-211.276,474,133.565486705,26559.278347492218,56.49440097808838,9.859529495239258,48,210.3
547.220604528,3.10447e+10,210.34,55.0601,0.13907313346862793,0.293640369883,327.604263284,306.749561794,-215.247,210.346374163,868.071716335,24.1587,1.00218,5.21935809262,0.293640369883,210.381330283,-1.98573364445,1.0857877731323242,0.293693513819,0.00490145,0.046463,0.0,-215.293,475,120.592086586,26616.04769229889,56.64064264297485,9.876493453979492,47,210.418
564.480881216,3.10404e+10,210.7,55.6129,0.13927626609802246,0.207670923262,333.729428309,336.087698189,-215.262,210.706136767,896.760474852,24.1586,1.00217,5.2445821469,0.207670923262,210.731309322,-6.22539798283,1.095578670501709,0.207654185692,0.00821296,0.0549316,0.0,-215.316,476,128.69923263,26673.657195091248,57.486807107925415,9.939937114715576,45,210.764
603.927492812,3.10444e+10,210.716,56.8962,0.13891339302062988,0.315170234394,346.759274125,367.179670762,-219.725,210.723808614,1120.93402785,24.1587,1.00218,5.28404184751,0.315170234394,210.752971225,-1.88417620386,1.1025598049163818,0.315053856466,0.00908934,0.0653076,0.0,-219.79,477,145.964167429,26731.03866171837,57.25413250923157,9.7632577419281,43,210.787
547.82486976,3.10479e+10,210.93,56.8488,0.1463479995727539,0.148780124833,327.173775631,288.924455957,-209.675,210.938084505,1103.61384377,24.1588,1.00219,5.2902722983,0.148780124833,210.963343103,-77.6665947886,1.1238477230072021,0.148768538034,0.00942401,0.0472107,0.0,-209.722,478,135.378690932,26789.389597654343,58.20865821838379,9.88579797744751,46,210.995
551.935312008,3.10735e+10,210.881,57.6793,0.1481630802154541,0.373868093371,327.510717524,345.389198823,-216.146,210.88772124,899.397178182,24.1596,1.00224,5.326009408,0.373868093371,210.913652996,-0.683253656181,1.1575877666473389,0.373899369762,0.00975348,0.0598297,0.0,-216.206,479,142.297610736,26847.872133493423,58.342134952545166,10.048835039138794,46,210.941
607.211079665,3.10546e+10,210.852,57.9469,0.13820481300354004,0.656230271836,344.668522625,351.563312701,-222.472,210.860577278,1196.95726022,24.159,1.0022,5.34008869523,0.656230271836,210.889213741,0.409560746371,1.086660623550415,0.656226543306,0.00921414,0.0665283,0.0,-222.538,480,172.60931452,26904.41055035591,56.401329040527344,9.852834939956665,42,210.913
544.064357518,3.10456e+10,211.265,58.4469,0.14307951927185059,0.240518391675,328.124604797,350.514454824,-217.708,211.272643825,783.00850117,24.1587,1.00218,5.35272517177,0.240518391675,211.304557587,-7.79867196083,1.0916478633880615,0.240565018598,0.00974567,0.0593872,0.0,-217.768,481,113.770006981,26962.841616392136,58.31255221366882,9.940530776977539,47,211.334
547.55881745,3.10431e+10,211.348,58.861,0.1393728256225586,0.589461905369,326.205517761,287.637806234,-214.348,211.359582517,1048.62416119,24.1586,1.00218,5.37114503379,0.589461905369,211.391096193,0.252463141271,1.097562313079834,0.589313666875,0.00645942,0.0557556,0.0,-214.403,482,143.154281933,27019.97981595993,57.003846406936646,10.124048948287964,46,211.413
567.441892562,3.1048e+10,211.345,59.0207,0.14528250694274902,0.143595074482,332.82448235,304.815578973,-219.626,211.356831151,1099.56066811,24.1588,1.00219,5.38959754484,0.143595074482,211.38767673,-58.4927876491,1.1115000247955322,0.143586426541,0.00720743,0.0771637,0.0,-219.703,483,157.2772065,27077.98852968216,57.88298058509827,10.0790433883667,45,211.411
539.578491778,3.10394e+10,211.205,60.6092,0.1443476676940918,0.512456955044,326.898602989,314.622691927,-213.028,211.224347588,814.345182879,24.1585,1.00217,5.45171314592,0.512456955044,211.25131691,-0.084793748229,1.1097214221954346,0.512517472275,0.00716355,0.0990143,0.0,-213.127,484,106.274925427,27135.493585586548,57.372095584869385,10.080012559890747,48,211.268
532.840854392,3.1067e+10,211.266,64.1572,0.13864421844482422,0.506089472691,321.594144024,309.491234888,-214.496,211.293620091,974.869699131,24.1594,1.00222,5.56445515058,0.506089472691,211.32893078,-0.0354956036784,1.084890604019165,0.506127881531,0.00991347,0.0660248,0.0,-214.562,485,136.105006395,27192.63881111145,57.016539573669434,9.759833335876465,47,211.343
564.315784959,3.10758e+10,211.767,62.9603,0.14395618438720703,0.500500404346,333.474844359,329.986679223,-219.901,211.796079301,968.881691546,24.1597,1.00224,5.59484353722,0.500500404346,211.831266183,-0.311910807369,1.1061315536499023,0.500304517108,0.00668503,0.0593567,0.0,-219.961,486,137.954401088,27250.0088698864,57.2429563999176,10.001137256622314,47,211.837
562.445102257,3.10465e+10,211.79,63.9768,0.13793420791625977,0.321143391685,333.387396354,373.164118292,-221.131,211.823226846,883.659901986,24.1588,1.00219,5.64219574688,0.321143391685,211.85457391,-2.06518549625,1.0796420574188232,0.321219294266,0.00906653,0.0654907,0.0,-221.196,487,130.901962525,27307.269389629364,57.129886865615845,9.724342823028564,46,211.855
554.155447171,3.10802e+10,212.368,65.1385,0.13336586952209473,0.367329095938,330.400617218,354.189692943,-218.273,212.405535072,1030.9637196,24.1598,1.00225,5.71041204984,0.367329095938,212.440367966,-0.359318337449,1.0406734943389893,0.367239740634,0.00875884,0.0823212,0.0,-218.355,488,128.20038561,27364.130286693573,56.734108209609985,9.297141075134277,46,212.438
