Iteration,AbsLearnSignalOld,dLoss,AverageAbsQ,NumTrajs,ProcessExecTime,MeanKL,AverageAbsQYDiff,ItrTime,AverageReturn,PolicyExecTime,AveragePolicyStd,Entropy,AverageY,MinReturn,Perplexity,LossBefore,AverageQLoss,MaxReturn,AbsLearnSignal,MeanKLBefore,ExplainedVariance,AverageDiscountedReturn,Time,AverageQ,StdReturn,EnvExecTime,AverageAbsY,AbsLearnSignalNew,LossAfter
878,0.757838962263,0.0255737,128.202,5,0.1456141471862793,0.00646501,1.35032281827,43.00800895690918,1298.66675502,1.0629875659942627,0.625011,5.4511,128.202810357,1159.8066636,233.014,-129.874,19.352,1383.90550744,0.757877843343,0.0,0.760302770805,99.7771377517,34669.39794611931,128.201,76.945444561,1.8757340908050537,128.204428014,0.757877843343,-129.899
879,0.710639946822,0.0277405,128.092,5,0.11063694953918457,0.00640005,1.37071722448,42.72782111167908,1295.01579551,0.9921038150787354,0.625009,5.45044,128.091227681,1246.09523716,232.86,-129.359,22.8377,1325.63215696,0.709917287894,0.0,0.893938110077,96.4327685506,34712.28758382797,128.09,27.6104362085,1.8330066204071045,128.093404105,0.709917287894,-129.387
880,0.705451865829,0.0324097,127.98,5,0.11744213104248047,0.00642936,1.33236054573,44.14743971824646,1200.08362256,0.9878013134002686,0.624642,5.44682,127.979747122,1136.35552195,232.02,-127.604,20.4602,1267.39823311,0.704767907426,0.0,0.755062482033,59.142048719,34756.588280677795,127.977,41.8715214565,1.8293871879577637,127.982279703,0.704767907426,-127.636
881,0.691376293888,0.0552139,127.85,5,0.13800525665283203,0.00990615,1.34225657089,44.41583061218262,1212.45212698,1.0113248825073242,0.624918,5.44937,127.849259456,661.55126423,232.612,-120.378,20.2091,1404.71167621,0.691299936114,0.0,-29.254594315,99.2091321326,34801.17747306824,127.848,277.100335082,1.8429934978485107,127.851263371,0.691299936114,-120.433
882,0.69986609504,0.0315094,127.787,5,0.11718106269836426,0.0064289,1.36198769405,43.803303956985474,1316.01018189,1.0414295196533203,0.62491,5.44883,127.788480926,1251.50042656,232.486,-130.499,22.1163,1400.44761405,0.699335163388,0.0,0.778760143751,109.603604513,34845.144359350204,127.786,48.3433131013,1.8837220668792725,127.790062448,0.699335163388,-130.53
883,0.685868028349,0.0376129,127.69,5,0.11462616920471191,0.00991009,1.36826620252,44.72529482841492,1309.81462704,1.005270004272461,0.624806,5.44745,127.690225148,1228.29068459,232.165,-129.717,20.5123,1366.1407046,0.685991498807,0.0,0.844661661844,94.991661886,34890.107147455215,127.688,45.2373212694,1.8462228775024414,127.691902436,0.685991498807,-129.755
884,0.67070999835,0.0351944,127.632,5,0.13002657890319824,0.00644606,1.3641981338,46.40492224693298,1137.10468238,1.0427532196044922,0.624507,5.44518,127.631247801,520.752618427,231.639,-119.778,19.8857,1359.95283934,0.670770946573,0.0,-18.3210380002,85.2048917888,34936.7446410656,127.63,320.701571335,1.8828003406524658,127.633170026,0.670770946573,-119.813
885,0.689459750451,0.0356445,127.608,5,0.16183257102966309,0.00982251,1.36200076069,45.63532590866089,1307.58989602,1.0748591423034668,0.624453,5.44474,127.609198486,1244.33168062,231.537,-129.363,20.2232,1354.10279763,0.689134562779,0.0,0.786220088355,98.0174460431,34982.58273768425,127.607,35.9635990266,1.917266607284546,127.611300606,0.689134562779,-129.398
886,0.766268018164,0.0331573,127.635,5,0.15918827056884766,0.00991658,1.33954647254,43.96232891082764,1283.00337907,1.1113016605377197,0.624366,5.4437,127.635614963,1232.87494877,231.296,-129.682,19.4557,1325.49708442,0.766181931591,0.0,0.822502779136,99.5866151698,35026.67844414711,127.634,33.6224863882,1.9543917179107666,127.637608291,0.766181931591,-129.715
887,0.758364522747,0.0255737,127.696,5,0.12552332878112793,0.00641668,1.33345091414,42.529812812805176,1293.61002226,1.0284192562103271,0.624037,5.43911,127.697424722,1234.62915714,230.237,-130.561,18.3557,1324.68695585,0.758096338541,0.0,0.878132986655,100.410663879,35069.35435962677,127.695,32.9067170702,1.8967409133911133,127.69900122,0.758096338541,-130.587
888,0.784968845597,0.0311584,127.741,5,0.10676431655883789,0.00653104,1.3490189694,41.477585554122925,1325.15711685,0.9272828102111816,0.623534,5.43451,127.740906898,1270.70794291,229.18,-130.01,20.2454,1372.9472768,0.785020331397,0.0,0.792368677696,98.5657439251,35111.02187514305,127.739,35.5412231956,1.808194637298584,127.742729334,0.785020331397,-130.041
889,0.76855004924,0.0254364,127.698,5,0.1383805274963379,0.00643741,1.32805292521,42.10342597961426,1314.52740898,0.9792227745056152,0.623864,5.43702,127.69765395,1258.54284577,229.756,-129.867,19.0696,1373.66824564,0.768521980432,0.0,0.71904134323,104.035911358,35153.25989365578,127.696,46.2658599383,1.8275861740112305,127.700065099,0.768521980432,-129.892
890,0.731380318743,0.0335541,127.85,5,0.11388731002807617,0.00998906,1.34083660023,42.14934587478638,1272.3259492,0.9795486927032471,0.623955,5.43736,127.850800229,1202.50188245,229.834,-129.304,19.359,1300.99083148,0.730703497778,0.0,0.792650447818,88.7300084217,35195.57967853546,127.848,35.8674829127,1.8434302806854248,127.852559018,0.730703497778,-129.338
891,0.688563799005,0.0363159,127.742,5,0.12691044807434082,0.00988348,1.33606648488,46.11335110664368,1262.20153492,1.0209343433380127,0.623827,5.4367,127.742233793,1145.09136194,229.682,-129.164,19.8379,1347.4581063,0.688613626684,0.0,0.844144369159,83.9811293376,35241.90521621704,127.74,75.4948155789,1.8648016452789307,127.744139894,0.688613626684,-129.201
892,0.698464942966,0.0337067,127.739,5,0.1869521141052246,0.00639468,1.33865440512,50.757758140563965,1293.78126504,1.306990146636963,0.623484,5.4341,127.737980463,1177.99182479,229.086,-129.61,19.5339,1384.71623865,0.698138134032,0.0,0.844324864946,98.67254548,35292.84166264534,127.736,67.832552118,2.084911823272705,127.740540826,0.698138134032,-129.644
893,0.725232988746,0.0322723,127.728,5,0.19978761672973633,0.00973631,1.37429939098,52.70521283149719,1309.19274485,1.4478201866149902,0.623317,5.43199,127.728272307,1261.3393507,228.604,-129.275,20.4387,1382.62223801,0.72512802687,0.0,0.860202755804,94.5167210926,35345.78848409653,127.727,42.7473117793,2.2559924125671387,127.730496664,0.72512802687,-129.307
894,0.753481257649,0.0254517,127.794,5,0.13578391075134277,0.00650617,1.35241905927,49.67397904396057,1320.8833357,1.164566993713379,0.622572,5.42574,127.792913721,1281.68334465,227.18,-130.658,20.0989,1351.841144,0.753377246104,0.0,0.860219517947,105.974837707,35395.639576911926,127.791,23.5443951829,1.9569587707519531,127.796231465,0.753377246104,-130.684
895,0.737016969612,0.0379791,127.678,5,0.16421794891357422,0.00989514,1.36318956268,52.92815375328064,1293.34705488,1.3467004299163818,0.622408,5.42427,127.677407938,1260.3056859,226.845,-128.984,21.2873,1325.14188781,0.737336619902,0.0,0.828934168035,99.4573291169,35448.751588106155,127.675,21.9921532598,2.1308298110961914,127.680639055,0.737336619902,-129.022
896,0.732033948555,0.0293884,127.68,5,0.19991207122802734,0.00641127,1.35719058009,52.49603772163391,1296.76639905,1.4903922080993652,0.622626,5.4251,127.679362467,1198.98587573,227.034,-129.009,20.7826,1385.14971669,0.732219685635,0.0,0.822799324455,90.0048533946,35501.503487586975,127.678,64.7321211643,2.283097267150879,127.682501017,0.732219685635,-129.038
897,0.732794256136,0.026825,127.703,5,0.20779895782470703,0.00645724,1.35121614362,53.32986664772034,1330.8229935,1.308117389678955,0.622121,5.42081,127.701947045,1267.46006298,226.062,-130.899,20.2043,1408.54986161,0.732968665386,0.0,0.875158989376,108.731366793,35555.032759428024,127.7,50.3101544183,2.1018176078796387,127.705293133,0.732968665386,-130.926
898,0.633311309398,0.044075,127.778,5,0.1680443286895752,0.00989209,1.33024747912,49.80559515953064,1230.02174516,1.339409589767456,0.622062,5.41959,127.777132765,1077.62031148,225.787,-127.788,19.0222,1349.22127297,0.632302297799,0.0,0.668177980009,72.7857898398,35605.080877780914,127.776,93.5047803825,2.1441731452941895,127.779903635,0.632302297799,-127.832
899,0.568533528785,0.0424805,127.735,5,0.11950111389160156,0.00645505,1.33540568194,40.87266445159912,1242.60107358,0.902350902557373,0.621763,5.41734,127.735600102,954.11728198,225.279,-128.034,19.1418,1324.29773026,0.568494968035,0.0,0.742478760814,76.5047003038,35646.14418768883,127.733,144.394541982,1.7940750122070312,127.737617072,0.568494968035,-128.077
900,0.662891674982,0.050354,127.713,5,0.11083483695983887,0.00990507,1.35443358272,39.58302569389343,1245.7801361,0.9253244400024414,0.621658,5.41559,127.712340182,1126.85449259,224.885,-127.68,20.5239,1331.02780588,0.662911573154,0.0,0.788063069771,60.5509322986,35685.84289646149,127.71,76.5904437276,1.7973928451538086,127.714748003,0.662911573154,-127.731
901,0.657300544378,0.0355682,127.741,5,0.09765219688415527,0.00644281,1.33496348335,38.74114108085632,1309.287271,0.8282508850097656,0.6214,5.41247,127.739615639,1213.54627731,224.184,-130.014,19.5085,1394.60083134,0.657557680312,0.0,0.833672963163,102.662419613,35724.70659947395,127.738,60.3957036977,1.7472784519195557,127.742996253,0.657557680312,-130.05
902,0.629724541103,0.0358505,127.631,5,0.10385608673095703,0.00642074,1.34171231566,39.179506063461304,1116.82435789,0.8413488864898682,0.62181,5.41539,127.629548658,478.002238414,224.841,-118.646,20.4756,1338.80926397,0.62977165243,0.0,-3.61803273156,85.3433714081,35764.00706267357,127.628,321.084151243,1.7607157230377197,127.632787571,0.62977165243,-118.682
903,0.644208517265,0.0377655,127.599,5,0.10342621803283691,0.00998001,1.34263454037,39.184266567230225,1295.02288036,0.8512465953826904,0.621808,5.41561,127.598265618,1197.13636992,224.89,-129.281,19.7703,1380.76725681,0.643522695502,0.0,0.792723172694,93.6616123492,35803.353569984436,127.596,68.0154399423,1.7627394199371338,127.602037912,0.643522695502,-129.319
904,0.745994921221,0.034668,127.647,5,0.09757709503173828,0.00997325,1.35555186552,39.1744019985199,1359.01278113,0.8247199058532715,0.621598,5.4144,127.645377002,1289.34917321,224.618,-130.237,20.5921,1417.61886501,0.745705043056,0.0,0.843863141957,109.377219278,35842.64844036102,127.644,44.8364918734,1.74385404586792,127.648308856,0.745705043056,-130.272
905,0.742607773642,0.029068,127.602,5,0.0983588695526123,0.00656394,1.34957039125,39.088855028152466,1284.78953862,0.8661098480224609,0.621037,5.40877,127.602123231,1155.10284961,223.356,-129.599,21.0619,1346.28261693,0.742649970951,0.0,0.837959296949,93.9865810174,35881.85657763481,127.599,69.6362174721,1.7685997486114502,127.605581355,0.742649970951,-129.628
906,0.763837173335,0.0366058,127.654,5,0.10745549201965332,0.00986357,1.31857521928,39.57900929450989,1300.92045845,0.8202908039093018,0.620738,5.40547,127.652682986,1170.46184747,222.62,-129.097,18.7746,1383.9561866,0.76362283483,0.0,0.804954854052,95.1585884691,35921.60541462898,127.651,74.0890661722,1.7407093048095703,127.65558928,0.76362283483,-129.133
907,0.685215322442,0.0368652,127.682,5,0.10074710845947266,0.00641744,1.33370433949,39.32282876968384,1286.30996804,0.8603980541229248,0.620974,5.40685,127.683245277,1189.10378057,222.928,-128.831,19.61,1353.65912443,0.684397575415,0.0,0.86256794408,80.9876635741,35961.0522210598,127.681,66.6684649342,1.771909475326538,127.685117732,0.684397575415,-128.868
908,0.695470308911,0.0367889,127.658,5,0.1196436882019043,0.0099531,1.33830175583,39.497092485427856,1262.60454918,0.8309972286224365,0.620718,5.40447,127.657971722,1176.93938379,222.399,-128.752,19.3208,1374.11236719,0.695972196369,0.0,0.852906176967,76.6603871531,36000.74069261551,127.657,75.5898302233,1.7549762725830078,127.659531568,0.695972196369,-128.789
909,0.678889891112,0.0490265,127.587,5,0.10979652404785156,0.00985411,1.33150106787,40.13613700866699,1238.01612425,0.8720793724060059,0.620705,5.40371,127.58827706,1114.5584964,222.228,-128.446,19.4192,1396.46517817,0.678731924543,0.0,0.751403882794,76.7467975445,36040.99861621857,127.586,95.4337473119,1.77592134475708,127.589294457,0.678731924543,-128.495
910,0.709131314925,0.0557861,127.58,5,0.1037898063659668,0.00977776,1.33156026698,39.526644468307495,1325.66797966,0.857621431350708,0.620784,5.4035,127.580291692,1258.01909206,222.183,-129.657,20.2604,1436.75982985,0.70953271302,0.0,0.808088110778,104.954114569,36080.68675470352,127.578,66.6660298179,1.7626359462738037,127.581875931,0.70953271302,-129.713
911,0.745840197529,0.0437012,127.514,5,0.11410808563232422,0.009913,1.34069364062,42.22169375419617,1276.91733355,0.9165842533111572,0.621097,5.40595,127.514637467,1197.03398697,222.727,-128.921,20.8594,1390.3825995,0.746074294898,0.0,0.758037165239,98.9469109012,36123.03020787239,127.512,73.4471218893,1.7984445095062256,127.517035377,0.746074294898,-128.965
912,0.747904620607,0.0370483,127.505,5,0.11872458457946777,0.00976656,1.30975170033,41.68189001083374,1302.93341611,0.9828832149505615,0.621214,5.40669,127.505540347,1264.0759019,222.893,-129.673,18.601,1370.16659275,0.748668313763,0.0,0.856206388469,98.5709564536,36164.92705130577,127.504,38.2318467796,1.857161283493042,127.507770976,0.748668313763,-129.71
913,0.658578653293,0.0400085,127.523,5,0.118927001953125,0.00986275,1.33500319368,41.95395112037659,1106.10179262,0.9772415161132812,0.621358,5.40812,127.522846861,420.216747887,223.212,-118.189,19.4499,1333.82767929,0.658516670395,0.0,-10.4328758632,63.5988879676,36207.01535105705,127.521,345.870125685,1.8535635471343994,127.524799589,0.658516670395,-118.229
914,0.614135719611,0.0529022,127.496,5,0.11703300476074219,0.00983158,1.33118233575,42.12098932266235,1272.1144482,0.9942617416381836,0.621325,5.40719,127.496590495,1207.83154094,223.004,-128.244,19.2255,1363.69926013,0.614434783756,0.0,0.702297606959,78.1764217393,36249.277753829956,127.494,53.4735605587,1.8547539710998535,127.4989397,0.614434783756,-128.297
915,0.746017625814,0.0307922,127.538,5,0.12966299057006836,0.00645365,1.35126544118,42.56209182739258,1339.17146997,0.9684133529663086,0.621056,5.40388,127.538302044,1298.90295053,222.266,-130.902,20.7825,1382.78491453,0.745617661557,0.0,0.789955639781,118.753801442,36292.01173257828,127.536,34.2377061655,1.82722806930542,127.540279997,0.745617661557,-130.932
916,0.632824391157,0.0426483,127.57,5,0.11309313774108887,0.00987458,1.31193046077,43.23703622817993,1281.83797155,0.9734091758728027,0.620958,5.40161,127.570092552,1201.99200138,221.764,-128.571,18.897,1394.58162092,0.6326267521,0.0,0.714334085492,76.0672228236,36335.37267613411,127.569,72.1688921197,1.8553237915039062,127.571964993,0.6326267521,-128.614
917,0.71546505472,0.0420532,127.589,5,0.1265261173248291,0.00994472,1.3245328209,44.20481038093567,1281.3435801,1.0537819862365723,0.620791,5.39887,127.589315237,1167.19956016,221.156,-129.094,18.7522,1445.29559448,0.715150934898,0.0,0.796074674291,93.0010998198,36379.7972714901,127.587,92.9064284718,1.9040124416351318,127.591513764,0.715150934898,-129.137
918,0.72006866829,0.0440216,127.566,5,0.1487433910369873,0.00987246,1.34060707389,46.78218126296997,1286.52468588,1.0829226970672607,0.620336,5.3948,127.565446835,1208.92740367,220.258,-129.384,20.2561,1355.36026044,0.719715150504,0.0,0.798729592224,91.1397252913,36426.746909856796,127.563,52.7836017491,1.919767141342163,127.568129754,0.719715150504,-129.428
919,0.770171805136,0.0247192,127.63,5,0.16226601600646973,0.00639956,1.33077223111,45.824849128723145,1322.10732668,1.0803041458129883,0.619925,5.39011,127.628829738,1292.29138008,219.228,-130.068,18.4119,1346.66912897,0.770159458886,0.0,0.819107120694,109.111442683,36472.76015210152,127.627,19.0178211531,1.907097339630127,127.631969415,0.770159458886,-130.093
920,0.737727498535,0.038559,127.658,5,0.14004945755004883,0.00990225,1.35625473048,46.10751819610596,1274.57881599,1.1047186851501465,0.619909,5.38976,127.656171529,1205.61113474,219.151,-129.392,20.7155,1347.76700486,0.737105573226,0.0,0.790499530472,86.0381392124,36519.022777080536,127.654,55.3989610182,1.9349777698516846,127.659806248,0.737105573226,-129.431
921,0.739662753292,0.0277863,127.579,5,0.153456449508667,0.00641579,1.36394185807,46.42496848106384,1226.01844818,1.2383899688720703,0.619706,5.38752,127.578474336,1142.77966841,218.659,-128.61,21.2863,1283.05649529,0.73865388254,0.0,0.864656355425,78.2141437772,36565.7086892128,127.576,47.9293008727,2.0533394813537598,127.581547356,0.73865388254,-128.638
922,0.608700972389,0.0469055,127.548,5,0.14913511276245117,0.00982315,1.33458049454,46.699259519577026,1112.42491455,1.1075291633605957,0.619344,5.38324,127.547479668,314.326489337,217.726,-119.142,19.2671,1367.78326854,0.608715412301,0.0,-0.57281425808,79.4941437436,36612.56525325775,127.546,402.105622999,1.947441816329956,127.550338256,0.608715412301,-119.189
923,0.632651744033,0.0455627,127.515,5,0.15223312377929688,0.0098032,1.36357795198,50.65278077125549,1333.77635575,1.3075251579284668,0.619527,5.38402,127.513114334,1285.79593704,217.896,-130.001,21.3209,1385.8581141,0.63267714233,0.0,0.706797489399,106.46860119,36663.39776277542,127.511,39.231016656,2.1151769161224365,127.51692313,0.63267714233,-130.046
924,0.745697378386,0.0280151,127.333,5,0.1604771614074707,0.00640282,1.35504336186,51.95791482925415,1312.63401591,1.3103039264678955,0.61948,5.38223,127.331623702,1255.94332898,217.506,-129.436,21.3661,1367.91778742,0.746461148991,0.0,0.865922650444,105.968036766,36715.51600646973,127.33,41.1712010848,2.089655876159668,127.33531307,0.746461148991,-129.464
925,0.732134725145,0.0289764,127.279,5,0.17908000946044922,0.00647479,1.35023945199,51.43388223648071,1272.91494999,1.2891485691070557,0.619066,5.37768,127.279080558,1145.50615436,216.52,-128.639,20.4739,1358.27818354,0.73212440448,0.0,0.83502451156,96.102797494,36767.158452510834,127.277,78.1163147086,2.1108975410461426,127.282346783,0.73212440448,-128.668
926,0.754984674504,0.0331573,127.21,5,0.16057848930358887,0.00988296,1.34784554435,44.05989646911621,1321.98746654,1.2380144596099854,0.61893,5.37529,127.209421203,1262.07162817,216.003,-129.287,20.2512,1377.79768038,0.755701723895,0.0,0.789503484512,95.0478248419,36811.40745449066,127.208,37.4258522675,2.0480568408966064,127.212153449,0.755701723895,-129.32
927,0.730083801199,0.0345917,127.206,5,0.1118321418762207,0.006447,1.32998236628,41.83187818527222,1321.94497273,0.9555199146270752,0.618623,5.37152,127.205662617,1291.2861913,215.19,-130.278,18.8909,1343.73502981,0.731075013204,0.0,0.849337231601,105.39376287,36853.37789297104,127.204,19.5440810602,1.8229784965515137,127.208825103,0.731075013204,-130.313
928,0.774365060549,0.031723,127.251,5,0.11511802673339844,0.00995361,1.33329671512,41.86893153190613,1327.47912769,0.9652507305145264,0.618704,5.37204,127.25039647,1264.00208616,215.302,-129.563,18.5535,1371.61706507,0.774032877053,0.0,0.86019595619,107.753528531,36895.43256640434,127.249,43.2354046319,1.8416037559509277,127.252850682,0.774032877053,-129.595
929,0.677825376943,0.044693,127.205,5,0.11665749549865723,0.00994929,1.32796431732,44.8865692615509,1264.01531904,0.9383728504180908,0.618686,5.37214,127.20374547,1121.12451686,215.322,-127.879,19.1793,1375.94877898,0.678520708404,0.0,0.69837526436,76.8185777252,36940.450637578964,127.202,83.1579770636,1.8227760791778564,127.207365783,0.678520708404,-127.923
930,0.717451351313,0.0314484,127.174,5,0.14584684371948242,0.00644675,1.35188353,49.89148187637329,1302.67803368,1.1369481086730957,0.618542,5.37014,127.172830303,1214.64859653,214.893,-128.813,19.8576,1330.134563,0.717792311581,0.0,0.858888503177,101.42954426,36990.57009148598,127.171,44.2204169393,1.938363790512085,127.176699154,0.717792311581,-128.845
931,0.751862558613,0.0273895,127.27,5,0.1468970775604248,0.00655226,1.3228123946,51.51571559906006,1287.72783675,1.2654228210449219,0.618421,5.368,127.27054358,1205.49534414,214.433,-129.457,18.2951,1348.48473299,0.752076022229,0.0,0.829311473419,101.331386028,37042.27261757851,127.268,51.9201466019,2.045667886734009,127.273525326,0.752076022229,-129.484
932,0.751074832445,0.0248871,127.253,5,0.17560911178588867,0.00641419,1.34784396696,52.56995487213135,1346.977966,1.2919995784759521,0.618255,5.36697,127.252656291,1313.57258053,214.212,-130.323,20.6583,1383.30607507,0.75082877077,0.0,0.85832635709,106.865630408,37095.02896475792,127.251,30.3763527637,2.0830962657928467,127.255955836,0.75082877077,-130.348
933,0.754236661618,0.037674,127.16,5,0.22107243537902832,0.00989874,1.33876545107,52.672476291656494,1311.84932278,1.30875825881958,0.61791,5.36347,127.158077545,1230.60837795,213.464,-129.276,19.7842,1361.17059947,0.754371087843,0.0,0.849633034493,100.549965491,37147.99452137947,127.156,48.3909751367,2.0814526081085205,127.162287497,0.754371087843,-129.313
934,0.677312137666,0.0393524,127.019,5,0.18927669525146484,0.00988222,1.31893368921,55.00793194770813,1115.4390561,1.4009459018707275,0.617912,5.3627,127.01848473,265.765847311,213.3,-114.768,18.5052,1372.97038606,0.677247932549,0.0,-11.0722789637,106.968522529,37203.227766275406,127.016,425.502851489,2.196781873703003,127.022052526,0.677247932549,-114.807
935,0.706648406397,0.0277557,127.003,5,0.17685890197753906,0.00642229,1.3609469291,52.024863719940186,1323.1395859,1.4158835411071777,0.617976,5.36269,127.002468091,1259.45993142,213.297,-129.436,19.9282,1392.76956089,0.706356051513,0.0,0.736098775203,109.029313233,37255.48782682419,127.001,45.4298410606,2.1695284843444824,127.005385799,0.706356051513,-129.464
936,0.745920561822,0.0305481,127.011,5,0.20765280723571777,0.00646111,1.36243094135,56.55017113685608,1288.23177474,1.573110580444336,0.617957,5.36139,127.009603123,1132.19184693,213.02,-129.176,20.8163,1355.81314844,0.745803888401,0.0,0.842311686095,95.3550319192,37312.30644059181,127.007,80.6387151048,2.269946336746216,127.014041077,0.745803888401,-129.207
937,0.737075020375,0.0328827,127.01,5,0.19585704803466797,0.00644089,1.35762295756,49.92656469345093,1340.09028956,1.5656862258911133,0.618158,5.36341,127.009164077,1277.34646527,213.453,-129.671,21.6604,1382.68023594,0.736421399938,0.0,0.850429721428,113.501728514,37362.41283082962,127.008,41.8045453959,2.2555861473083496,127.012721789,0.736421399938,-129.704
938,0.76293114381,0.0270996,126.978,5,0.10795021057128906,0.00656651,1.31373699239,39.685977935791016,1326.6132114,0.9334464073181152,0.61819,5.36296,126.975954626,1286.29122111,213.355,-129.332,17.9313,1413.44211938,0.762592143841,0.0,0.865500455468,101.001446044,37402.22426366806,126.974,46.8221186456,1.810267686843872,126.980287589,0.762592143841,-129.359
939,0.713521732293,0.0350342,127.02,5,0.12158441543579102,0.0099999,1.33179698309,39.30172157287598,1287.72081336,0.8846080303192139,0.617694,5.35826,127.020596382,1231.03956636,212.356,-128.628,18.9668,1383.44033117,0.714042811437,0.0,0.869192361811,91.5494278275,37441.64914536476,127.018,53.2655179302,1.7663116455078125,127.024234202,0.714042811437,-128.663
940,0.685787072899,0.0462646,126.968,5,0.10605955123901367,0.00998545,1.34774489525,39.338335275650024,1177.26261919,0.8734114170074463,0.617482,5.35594,126.966130027,511.182785169,211.864,-118.129,19.7783,1374.6949818,0.685791837731,0.0,-21.433633734,95.785414579,37481.10554480553,126.965,334.10955722,1.7697246074676514,126.969846639,0.685791837731,-118.175
941,0.707420618265,0.046051,126.932,5,0.11848759651184082,0.00983019,1.35306531769,39.42173647880554,1355.71708612,0.867546558380127,0.617449,5.35647,126.930856235,1328.06047553,211.975,-130.594,20.5766,1404.58403791,0.70745477822,0.0,0.791473834358,112.242991393,37520.6525285244,126.929,28.9750801902,1.7352640628814697,126.934870552,0.70745477822,-130.64
942,0.7639747618,0.0259857,127.055,5,0.11219382286071777,0.00644756,1.33463921642,39.608765602111816,1321.03004099,0.9133496284484863,0.617899,5.36072,127.052902712,1313.47789274,212.879,-129.568,18.7231,1333.21170465,0.763859072966,0.0,0.838429487023,110.021684668,37560.43382978439,127.051,7.54197810978,1.7835273742675781,127.058296363,0.763859072966,-129.594
943,0.768134436429,0.0345917,127.239,5,0.10146403312683105,0.00641988,1.34655065357,39.68216562271118,1295.0076167,0.9201819896697998,0.617376,5.35441,127.236904955,1234.36975763,211.539,-128.73,19.2339,1363.58994039,0.768132693197,0.0,0.844322774786,94.9795144772,37600.23501753807,127.236,46.1555086363,1.7745957374572754,127.241604461,0.768132693197,-128.765
944,0.74572761857,0.0323334,127.315,5,0.1091618537902832,0.0098174,1.37193815139,39.54624915122986,1329.44596396,0.9169659614562988,0.617807,5.35583,127.31330077,1265.96314921,211.84,-129.341,20.7942,1380.04589175,0.745003536282,0.0,0.850243741858,97.9980563764,37639.94596481323,127.311,39.9118688807,1.798004388809204,127.318139768,0.745003536282,-129.373
945,0.759510032818,0.0260925,127.412,5,0.12084507942199707,0.00642847,1.36328356718,39.59196877479553,1309.51951949,0.8745441436767578,0.617024,5.34838,127.410489791,1247.47155497,210.268,-129.521,20.2778,1383.84938746,0.759188423895,0.0,0.839102545175,94.7312536226,37679.659775972366,127.409,59.7452301398,1.7646427154541016,127.415445135,0.759188423895,-129.547
946,0.631573473184,0.0442581,127.408,5,0.10773873329162598,0.00981035,1.34214411293,39.453503131866455,1156.35208319,0.8858473300933838,0.616742,5.34579,127.405577739,566.298218315,209.724,-116.898,19.4815,1353.27731838,0.631577642054,0.0,-1.39362810252,81.2895946442,37719.24504327774,127.404,296.287574516,1.7790422439575195,127.411237555,0.631577642054,-116.942
947,0.683276467494,0.0428162,127.418,5,0.11117792129516602,0.00996968,1.3448505475,39.475568532943726,1312.05700904,0.9138212203979492,0.616804,5.34543,127.416798464,1242.75964074,209.647,-129.751,19.2328,1380.04242191,0.683323079036,0.0,0.844139545364,99.8421946971,37758.84288358688,127.414,47.1332154268,1.7818925380706787,127.420999541,0.683323079036,-129.794
948,0.710625889757,0.0351562,127.514,5,0.11553263664245605,0.0096074,1.34819373227,39.2172577381134,1322.8351672,0.8816080093383789,0.616431,5.34176,127.511448755,1237.05875462,208.881,-129.808,18.9628,1404.50361791,0.71070440862,0.0,0.837007271192,102.300878859,37798.22268342972,127.51,60.2965081935,1.7611801624298096,127.516586822,0.71070440862,-129.843
949,0.7662101011,0.0358124,127.49,5,0.10214829444885254,0.00995526,1.33874433039,39.04951047897339,1321.84708072,0.8405804634094238,0.616081,5.33824,127.490341958,1275.90998048,208.145,-129.789,19.06,1366.83020222,0.767281602679,0.0,0.874117493934,112.967604788,37837.38730740547,127.489,34.3579930795,1.720993995666504,127.492697384,0.767281602679,-129.825
950,0.763180655071,0.0275421,127.536,5,0.10378217697143555,0.00643327,1.33417327468,39.42438292503357,1289.79769484,0.9214673042297363,0.616074,5.33717,127.537681587,1242.79150707,207.924,-129.72,18.9016,1343.36440799,0.763573093732,0.0,0.786588434941,90.3602244444,37876.976241111755,127.535,32.9992575386,1.7758383750915527,127.53896422,0.763573093732,-129.748
951,0.711264179213,0.0404816,127.639,5,0.1080014705657959,0.00643378,1.32768940286,39.69690012931824,1294.26192492,0.8774974346160889,0.615607,5.33286,127.639152115,1223.99807818,207.029,-129.445,18.5359,1376.800865,0.711875101673,0.0,0.734538035003,110.36263357,37916.84350132942,127.637,61.3124819082,1.7496232986450195,127.641472195,0.711875101673,-129.485
952,0.628188356481,0.0390625,127.705,5,0.10901498794555664,0.00640099,1.32041219739,40.48030471801758,1223.43971357,0.9004731178283691,0.615438,5.33125,127.706978355,957.850530304,206.697,-125.944,18.8385,1320.17397643,0.627217068814,0.0,0.463910131471,44.7846273951,37957.44745874405,127.704,140.670216354,1.7681396007537842,127.708991815,0.627217068814,-125.983
953,0.577854247414,0.0389862,127.64,5,0.11687636375427246,0.00641902,1.34566967072,42.08095717430115,1054.09642166,1.0095255374908447,0.615583,5.33273,127.638611148,-57.1627888295,207.002,-104.109,20.4765,1407.44899698,0.577929421505,0.0,0.662861757379,85.9996526268,37999.650128126144,127.638,557.793156759,1.8519847393035889,127.64146204,0.577929421505,-104.148
