ProcessExecTime,LossAfter,AverageDiscountedReturn,Time,MeanKLBefore,AveragePolicyStd,Iteration,NumTrajs,MaxReturn,ItrTime,LossBefore,dLoss,StdReturn,Entropy,Perplexity,ExplainedVariance,AverageReturn,MinReturn,PolicyExecTime,MeanKL,AbsLearnSignal,EnvExecTime
0.14209294319152832,-0.0756476,142.228790558,623.8001563549042,0.0,0.99518,58,137,370.147800261,10.666041135787964,1.67445e-08,0.0756476,70.381844343,24.0392,2.75472e+10,-2.53609573122,173.790322192,77.0618707844,0.9966931343078613,0.00343379,0.442070245688,7.630953550338745
0.14182806015014648,-0.107826,136.917520104,634.6089997291565,0.0,0.995238,59,144,396.11558989,10.689728021621704,-3.55541e-08,0.107826,68.8212718529,24.0401,2.75741e+10,-3.05360323048,165.900830468,77.0885844276,1.022336483001709,0.00808281,0.331790959592,7.573715448379517
0.13907933235168457,-0.0824879,138.265589701,645.1991662979126,0.0,0.995355,60,142,371.353149121,10.484760761260986,8.79243e-09,0.0824879,68.6662229107,24.0421,2.7629e+10,-0.0655935334416,167.934745415,76.8692042548,0.987318754196167,0.00869779,0.636417644336,7.432671785354614
0.13540220260620117,-0.0590066,144.89293331,656.1266338825226,0.0,0.995002,61,136,382.815573977,10.80838942527771,-1.90674e-08,0.0590066,70.7937872705,24.0361,2.7462e+10,-10.485737967,177.467994167,77.2745607842,0.983217716217041,0.00686734,0.221598475415,7.698338270187378
0.13860058784484863,-0.0966867,137.818041798,667.0380263328552,0.0,0.995189,62,143,374.56075082,10.797271013259888,8.33847e-09,0.0966867,71.4834312547,24.0393,2.75502e+10,-0.452206072464,167.450005764,81.6101114546,1.0032610893249512,0.0082655,0.629735893591,7.723721981048584
0.13292884826660156,-0.117379,146.919113477,677.6622424125671,0.0,0.995212,63,132,437.842051144,10.523863315582275,-1.37219e-08,0.117379,74.1082788799,24.0397,2.75625e+10,-29.9432195048,180.940071841,82.0079491033,0.9325501918792725,0.00710339,0.181594865067,7.390102386474609
0.1328878402709961,-0.0776997,140.470876927,688.6558861732483,0.0,0.995257,64,141,365.103182184,10.886149406433105,1.63313e-08,0.0776997,59.455930455,24.0404,2.75813e+10,-0.0548640775608,169.796220404,80.6566072781,0.9098577499389648,0.00898297,0.674101469673,7.437094688415527
0.1394205093383789,-0.0837931,140.336515181,699.8651583194733,0.0,0.995163,65,141,365.614311197,11.0837721824646,1.73395e-08,0.0837931,67.0576932738,24.0387,2.75347e+10,0.207340655822,170.569643404,76.8385462561,0.9455063343048096,0.00993671,0.717096887722,7.604598760604858
0.14303088188171387,-0.0763496,145.59533667,711.4123687744141,0.0,0.995038,66,133,418.899971061,11.425963878631592,-4.86541e-09,0.0763496,78.7279071509,24.0366,2.74754e+10,-0.209581430368,179.816499574,76.5184890026,1.007436990737915,0.00659225,0.62328952793,7.512643337249756
0.13922476768493652,-0.084506,146.821384625,722.6592917442322,0.0,0.994869,67,133,439.128663301,11.15014123916626,5.71062e-10,0.084506,72.9870567354,24.0337,2.73959e+10,-0.140333884496,180.454051464,81.940943495,0.9851696491241455,0.00962253,0.713857457609,7.348016738891602
0.14043188095092773,-0.0219625,148.845555198,733.8625771999359,0.0,0.994673,68,130,390.475124316,11.107718229293823,-5.04794e-09,0.0219625,67.6944227231,24.0302,2.73023e+10,-37.3307130887,182.914322651,81.3500345749,1.028005599975586,0.00876017,0.131620590803,7.563361644744873
0.13831615447998047,-0.135963,146.308299794,744.9848520755768,0.0,0.995241,69,133,385.298363167,11.02071213722229,-3.05483e-08,0.135963,71.8765836813,24.0399,2.75686e+10,-51.4986706174,179.704588732,77.214324637,0.9903898239135742,0.0050406,0.148315904099,7.528913736343384
0.1386873722076416,-0.0861423,143.436573007,755.8330087661743,0.0,0.995152,70,137,383.38522852,10.73928713798523,1.33191e-08,0.0861423,72.6654790241,24.0384,2.75267e+10,0.159588499626,175.577747843,81.0930348869,0.9540793895721436,0.00969533,0.769134801646,7.502855539321899
0.1398935317993164,-0.080661,145.115129169,766.5456404685974,0.0,0.99503,71,134,494.737005689,10.593730688095093,-5.37e-09,0.0806609,73.9484090423,24.0363,2.74696e+10,-0.0175202569843,178.1960034,81.4256854406,0.9767763614654541,0.00776328,0.729980079977,7.4965434074401855
0.1366889476776123,-0.104195,152.017270075,777.1070320606232,0.0,0.994685,72,127,500.821176975,10.437636852264404,-1.81077e-08,0.104195,82.9302572257,24.0304,2.73075e+10,-5.46186318326,189.866632765,77.1655004426,0.9854719638824463,0.00754819,0.270048664153,7.516330003738403
0.13642525672912598,-0.0388729,148.231923426,787.5162880420685,0.0,0.994802,73,131,416.246530235,10.295754432678223,-4.42067e-09,0.0388729,67.1195269017,24.0326,2.73662e+10,-13.2310070504,181.977833022,81.6601091834,0.997307538986206,0.00389457,0.224443745374,7.507534027099609
0.1385958194732666,-0.0678145,144.802133208,798.0708622932434,0.0,0.994847,74,134,422.302106573,10.451296329498291,-1.38975e-09,0.0678145,73.4215502724,24.0334,2.73884e+10,-4.57932534546,177.884082919,82.0381740852,1.0441157817840576,0.00588077,0.305206903021,7.652385950088501
0.1398303508758545,-0.0802899,155.884169632,808.6277935504913,0.0,0.994773,75,122,437.206444004,10.43416690826416,2.19214e-09,0.0802899,76.0009260206,24.0321,2.73537e+10,0.0814295416295,194.546008376,77.2546515,1.0461206436157227,0.00861156,0.718969249568,7.6585540771484375
0.14464759826660156,-0.0420421,152.400753342,819.4173328876495,0.0,0.994856,76,127,391.215689774,10.667943477630615,-1.06812e-08,0.0420421,79.1103561753,24.0335,2.73918e+10,-9.57945798127,189.504175204,81.8098546983,1.0866386890411377,0.00833248,0.243472815791,7.824305295944214
0.14122462272644043,-0.0800357,154.085535552,830.0930950641632,0.0,0.994755,77,124,407.521133241,10.573778867721558,2.36872e-08,0.0800357,70.2386471277,24.0318,2.73438e+10,-0.0419563021297,191.196275435,77.0158316625,1.086068868637085,0.00758855,0.615591653755,7.711621999740601
0.14695191383361816,-0.0445411,155.737077864,841.0619938373566,0.0,0.994667,78,122,476.061310724,10.86112380027771,2.6512e-08,0.0445411,77.738621877,24.0302,2.73026e+10,-3.85887803451,194.763454524,77.3634064007,1.1201140880584717,0.00583943,0.301525238468,7.967743396759033
0.1421668529510498,-0.0296526,152.427154535,851.7363021373749,0.0,0.994165,79,127,418.152887562,10.567432403564453,1.3235e-08,0.0296526,73.1735733181,24.0216,2.70665e+10,-6.83086828248,189.068925741,81.3148701361,1.073838233947754,0.00321598,0.268983089038,7.779215574264526
0.1391441822052002,-0.0637979,166.27956199,862.3708822727203,0.0,0.993845,80,112,484.124413751,10.534926414489746,-2.27281e-09,0.0637979,80.5847450597,24.0161,2.69193e+10,-0.337450448465,211.36111771,81.178425548,1.0438232421875,0.0075829,0.604818673979,7.7424187660217285
0.14109468460083008,-0.0682034,160.138264718,873.0728445053101,0.0,0.993864,81,119,544.301277854,10.585862636566162,-4.61609e-09,0.0682034,85.3865763343,24.0165,2.69285e+10,-1.22570025692,202.102582372,81.7826400637,1.0421512126922607,0.00860815,0.428455867075,7.800474643707275
0.14310550689697266,-0.170156,158.493814977,883.8145000934601,0.0,0.993976,82,122,389.117572922,10.634013652801514,-3.60119e-08,0.170156,73.8385895475,24.0184,2.69799e+10,-5.59257621857,198.002496436,82.0195001345,1.0563530921936035,0.00263151,0.28219930349,7.82244086265564
0.14135956764221191,-0.100934,160.857388847,894.5227992534637,0.0,0.993971,83,120,433.098151698,10.60288381576538,3.03235e-09,0.100934,77.2460629288,24.0182,2.69763e+10,-0.0110079230564,201.575618287,82.2264295372,1.0821285247802734,0.00960614,0.659683213385,7.772218704223633
0.14368867874145508,-0.0859013,155.595881973,905.2507359981537,0.0,0.994037,84,124,460.911992588,10.631142616271973,5.65513e-09,0.0859013,76.8947030341,24.0194,2.7007e+10,-0.852454142836,194.003199597,76.9892021041,1.069704532623291,0.00900955,0.565752812252,7.799441814422607
0.1437389850616455,-0.0806805,163.603491431,915.9689185619354,0.0,0.994054,85,116,443.255255067,10.607451677322388,-4.05136e-08,0.0806805,75.7263066524,24.0195,2.7012e+10,-4.05028274876,205.954242181,77.2843234061,1.0740957260131836,0.00833614,0.326156516175,7.7621893882751465
0.14201045036315918,-0.0416981,165.992083773,926.7504110336304,0.0,0.993835,86,114,479.551675994,10.676391839981079,1.22869e-09,0.0416981,84.9751064626,24.0158,2.6911e+10,-49.1420478788,211.243071745,76.5177413431,1.0865342617034912,0.00734538,0.14320574222,7.781966209411621
0.1444089412689209,-0.0938293,154.226308275,937.751434803009,0.0,0.993624,87,125,411.893800573,10.89493441581726,-1.08199e-08,0.0938293,83.1773274617,24.0123,2.68161e+10,-212.343349411,192.777748068,77.0672885338,1.0513653755187988,0.00770002,0.098892355697,7.709065675735474
0.140516996383667,-0.0753247,163.405729149,948.6354269981384,0.0,0.993922,88,117,387.34470913,10.787614107131958,-1.54182e-08,0.0753246,76.6265179578,24.0173,2.69506e+10,-15.1830533861,206.122106826,82.0244656031,1.025127649307251,0.00910803,0.217081858437,7.734703540802002
0.13518071174621582,-0.0304202,158.339292019,959.7064855098724,0.0,0.994303,89,122,446.55770186,10.969957828521729,-3.31203e-09,0.0304202,73.3835317187,24.0237,2.71238e+10,-35.3688562862,197.556715926,82.0410679602,0.9793884754180908,0.00342824,0.167792259943,7.561967372894287
0.1351163387298584,-0.0744935,161.854824283,970.8512315750122,0.0,0.994272,90,118,447.590640127,11.031630516052246,-1.91637e-08,0.0744934,72.8297441532,24.0231,2.71094e+10,-9.81936944838,203.055302097,77.143858213,0.9789278507232666,0.00655271,0.27841257378,7.628084421157837
0.13980436325073242,-1.40463,170.660274781,981.8783633708954,0.0,0.99446,91,111,470.787773695,10.931693315505981,-6.6721e-08,1.40463,77.4668322481,24.0263,2.71959e+10,-7.2519730022,217.162951118,82.1838386381,1.0109989643096924,0.00785707,0.230556421857,7.570543050765991
0.13913965225219727,-0.0945869,160.221586377,993.0235314369202,0.0,0.994905,92,119,522.564503524,11.042701482772827,4.36942e-09,0.0945869,83.7562484944,24.034,2.74047e+10,-36.4814210337,202.066357875,81.6797186463,0.9908092021942139,0.00337727,0.185047840065,7.606614589691162
0.13733768463134766,-0.0988328,167.107974546,1004.5560512542725,0.0,0.994976,93,114,389.648097129,11.427296876907349,7.79045e-09,0.0988328,70.7866567592,24.0352,2.74376e+10,-0.223711328822,210.9128851,82.4039576862,0.9964609146118164,0.00956407,0.657670451147,7.736411809921265
0.13475966453552246,-0.0679914,165.55880533,1015.4870817661285,0.0,0.99494,94,114,474.445684625,10.818740844726562,1.63901e-08,0.0679914,86.6278933121,24.0346,2.74215e+10,-0.629502065763,210.659590554,82.3705140591,0.9585554599761963,0.00727226,0.530138951267,7.485151290893555
0.1484668254852295,-0.0543859,168.875349182,1026.9249534606934,0.0,0.995149,95,113,427.641899626,11.324404239654541,-1.07772e-08,0.0543859,80.823366336,24.0381,2.75167e+10,-13.2414953473,214.871752253,90.4395527703,0.9827640056610107,0.00431779,0.225200501532,7.758410930633545
