AveragePolicyStd,EnvExecTime,ExplainedVariance,StdReturn,MinReturn,Time,ItrTime,PolicyExecTime,LossBefore,ProcessExecTime,MeanKLBefore,AbsLearnSignal,dLoss,Perplexity,NumTrajs,AverageDiscountedReturn,Iteration,MeanKL,AverageReturn,LossAfter,MaxReturn,Entropy
0.974684,8.482937335968018,-1.08720229498,79.2118256478,218.093329241,9079.805499076843,12.300842046737671,1.1681106090545654,-2.6329e-08,0.13262224197387695,0.0,0.406586894293,0.0534365,1.8957e+10,65,259.804006877,763,0.00945681,379.709250724,-0.0534366,585.82897125,23.6654
0.974188,8.550589323043823,-0.611310636684,100.018062105,266.426034325,9092.456758022308,12.53451132774353,1.1632966995239258,2.6449e-08,0.1343233585357666,0.0,0.398430376923,0.133467,1.87888e+10,64,265.125744107,764,0.00816277,392.240480272,-0.133467,718.190671728,23.6565
0.974342,8.405322790145874,0.23666906042,102.250170436,218.089648076,9104.875746488571,12.29999303817749,1.1571738719940186,1.32376e-08,0.13029193878173828,0.0,0.685827257216,0.0800662,1.88451e+10,64,263.65523307,765,0.00864138,389.69136405,-0.0800661,762.434417393,23.6595
0.974044,8.479753255844116,-0.46193833459,103.368383092,186.233103297,9117.297620296478,12.309306383132935,1.1512658596038818,-5.34338e-09,0.13207054138183594,0.0,0.486586379141,0.0435415,1.87424e+10,66,254.815941665,766,0.00210737,371.993161564,-0.0435415,717.103314525,23.6541
0.974001,8.724847793579102,-0.0353209853012,96.6593868539,196.704977198,9129.96849489212,12.548820734024048,1.1961936950683594,2.02146e-08,0.13534760475158691,0.0,0.536108265512,0.073291,1.8727e+10,66,256.129523889,767,0.00900997,373.821152176,-0.073291,718.023049604,23.6532
0.974365,8.33438515663147,-0.161591573361,103.149683353,173.739685455,9142.288787126541,12.207552433013916,1.1721596717834473,-2.84057e-10,0.13146519660949707,0.0,0.573734861022,0.0654394,1.88467e+10,66,255.746980232,768,0.00922092,373.487522091,-0.0654394,809.589557369,23.6596
0.974277,8.925567150115967,0.13656479013,88.6801489942,224.811081645,9155.531873226166,13.127127408981323,1.2131848335266113,6.37658e-09,0.13683152198791504,0.0,0.680628237525,0.0745703,1.88122e+10,65,259.425711583,769,0.00907371,379.765980508,-0.0745703,583.121048422,23.6578
0.974582,8.527886390686035,0.370242358293,106.743499322,202.757338571,9167.971693754196,12.328084468841553,1.1824493408203125,-3.4603e-08,0.13423776626586914,0.0,0.662584348581,0.119229,1.89107e+10,62,262.959995258,770,0.00969486,391.733482317,-0.119229,781.788576632,23.663
0.97455,8.48715591430664,0.074982651983,88.6837766904,233.381486818,9179.926956892014,11.841551780700684,1.2001192569732666,-1.77062e-08,0.1343402862548828,0.0,0.67081126724,0.09271,1.89012e+10,67,258.727123732,771,0.00979067,375.369085603,-0.09271,707.319565026,23.6625
0.974324,8.547070264816284,-0.385883347096,103.491797576,201.408819903,9192.03530573845,11.992016077041626,1.2356586456298828,-2.69159e-08,0.13303661346435547,0.0,0.503242644118,0.0666693,1.8831e+10,64,263.380097454,772,0.00766449,389.67740195,-0.0666693,702.59487109,23.6588
0.974351,8.397545099258423,-0.366211082118,75.0396848164,192.474358612,9203.966969013214,11.814306020736694,1.202824592590332,1.45509e-08,0.13200712203979492,0.0,0.519512336725,0.0923046,1.8841e+10,71,248.484704371,773,0.00928426,353.2185569,-0.0923046,570.053109418,23.6593
0.97451,8.4235360622406,-2.46422416943,95.5211859163,199.941970978,9215.64299082756,11.558081865310669,1.1691644191741943,4.97893e-09,0.13294291496276855,0.0,0.268706389581,0.0385227,1.88882e+10,68,250.011046379,774,0.00803909,360.688394226,-0.0385227,683.059083171,23.6618
0.974634,8.54831576347351,-0.794927600614,78.2835460103,233.006155579,9227.375585317612,11.630635261535645,1.1994366645812988,-2.36573e-09,0.1333448886871338,0.0,0.538557853076,0.084058,1.89324e+10,66,258.129298793,775,0.00630263,373.941109159,-0.084058,639.288569885,23.6641
0.97468,8.366377353668213,0.336182883606,91.0736812429,175.605619085,9239.46909737587,11.982053756713867,1.1659636497497559,-3.18489e-08,0.13471484184265137,0.0,0.709476699616,0.0765941,1.89459e+10,70,247.907442646,776,0.00988434,354.775025449,-0.0765942,643.608505738,23.6649
0.974704,8.576773405075073,0.281445853724,110.440032554,181.076480723,9251.841911792755,12.266853332519531,1.222748041152954,-1.89754e-08,0.13141512870788574,0.0,0.652304997427,0.0793638,1.89512e+10,59,274.485514932,777,0.00877997,416.116257281,-0.0793638,722.524477521,23.6651
0.97503,8.529199600219727,0.284232805977,73.3562132303,256.68834602,9264.065685033798,12.115514039993286,1.1861729621887207,2.16744e-08,0.1348252296447754,0.0,0.66094202548,0.0943736,1.90583e+10,68,256.178799268,778,0.0095182,368.921445165,-0.0943736,591.1973879,23.6708
0.975381,8.24823808670044,0.107945465716,114.51636278,207.273580458,9276.159857988358,11.9902982711792,1.174734354019165,2.63758e-09,0.1282796859741211,0.0,0.629552344568,0.0945633,1.91743e+10,64,259.435786638,779,0.00915312,384.446396955,-0.0945633,800.324652288,23.6768
0.975694,8.577831745147705,0.202596501535,99.3987834528,217.736009438,9288.382176160812,12.108981847763062,1.1844189167022705,1.04527e-08,0.13262653350830078,0.0,0.703331341412,0.0820367,1.92786e+10,68,249.957976426,780,0.00968897,360.734388133,-0.0820367,728.650646607,23.6823
0.975657,8.413049459457397,-2.41969825111,104.602178954,221.055258437,9300.131683826447,11.635009527206421,1.1956679821014404,2.11257e-08,0.13289952278137207,0.0,0.300183296807,0.0356925,1.92658e+10,64,263.486174943,781,0.00687459,389.922764225,-0.0356924,646.722321221,23.6816
0.975518,8.712255954742432,0.138206730762,84.5844250576,197.459842472,9312.207648992538,11.957321405410767,1.3485753536224365,-1.72339e-08,0.13655972480773926,0.0,0.553019994269,0.0764801,1.92208e+10,65,263.063719059,782,0.00756911,385.273649934,-0.0764801,557.168590239,23.6793
0.975646,8.479974746704102,0.284161453367,116.641681291,191.031401439,9323.91882610321,11.612440347671509,1.248399019241333,-4.91975e-09,0.13278889656066895,0.0,0.669253941246,0.099072,1.92663e+10,64,262.18731116,783,0.00907632,388.751736526,-0.099072,768.553551703,23.6816
0.97539,8.693256378173828,-0.0507083418374,122.936954466,255.893351857,9335.856544733047,11.836412906646729,1.2191236019134521,1.02698e-08,0.13300061225891113,0.0,0.639131744863,0.0732224,1.91756e+10,60,273.091622753,784,0.00966765,414.509886336,-0.0732224,840.006439089,23.6769
0.975184,8.418671369552612,0.180552967672,76.908359034,248.048293,9347.473235845566,11.507170677185059,1.2319221496582031,4.54131e-09,0.1321263313293457,0.0,0.677920850441,0.0804114,1.91043e+10,65,261.646463086,785,0.00990458,381.591584519,-0.0804114,574.456379661,23.6732
0.975099,8.556315422058105,0.346920342125,92.7300843873,237.921340287,9359.272875785828,11.688659191131592,1.2555365562438965,6.52813e-09,0.13318872451782227,0.0,0.684583423794,0.0928871,1.90713e+10,65,260.716624631,786,0.00948816,381.817777809,-0.0928871,642.5295099,23.6715
0.975202,8.616956233978271,-1.74219371024,100.158140399,212.689835349,9371.179383277893,11.798138618469238,1.2448759078979492,1.98957e-08,0.13388848304748535,0.0,0.340235483894,0.0869124,1.91057e+10,67,251.394200808,787,0.00844466,364.81246323,-0.0869124,677.595736178,23.6733
0.975397,8.662988185882568,0.35123291818,101.053595611,221.794551359,9383.147709846497,11.86353087425232,1.2585375308990479,-2.2797e-09,0.13414406776428223,0.0,0.704865741994,0.0813435,1.9168e+10,66,257.803519507,788,0.00906805,376.190268952,-0.0813435,875.201248642,23.6765
0.975506,8.717882871627808,0.361256679363,91.0114500007,220.091552561,9395.187014102936,11.923883199691772,1.2622766494750977,-1.69559e-09,0.13608908653259277,0.0,0.66044839062,0.0825203,1.92055e+10,66,260.59677689,789,0.00909152,380.534990451,-0.0825203,640.657807492,23.6785
0.975645,8.418956756591797,-36.2160068925,98.9623604302,220.276303174,9406.846282243729,11.555401802062988,1.2443130016326904,-1.38915e-08,0.13220548629760742,0.0,0.143510822143,0.118934,1.92543e+10,65,260.815640695,790,0.00704393,382.26535779,-0.118934,634.211981052,23.681
0.976276,8.552584409713745,-7.01869834545,90.8922737833,236.378254478,9418.633887052536,11.685206413269043,1.2016050815582275,2.12675e-08,0.13521695137023926,0.0,0.21890753097,0.0979009,1.94653e+10,66,255.845542726,791,0.0061598,371.210493768,-0.0979009,709.790102297,23.6919
0.976149,8.549721717834473,0.0986554493111,129.007298079,192.129256592,9430.427101612091,11.686488151550293,1.2019836902618408,-9.99896e-09,0.1332838535308838,0.0,0.64381855499,0.107666,1.94177e+10,63,264.442637735,792,0.009173,396.480314714,-0.107666,952.578636293,23.6895
0.976124,8.684590339660645,-0.135851995134,100.447463973,243.576405543,9442.545075654984,12.005512475967407,1.274500846862793,2.50573e-08,0.13737106323242188,0.0,0.651206530557,0.0842421,1.94149e+10,66,259.556707475,793,0.00930989,380.658892239,-0.0842421,664.941127339,23.6893
0.976222,8.675414800643921,-1.98485194696,113.045466756,237.350215821,9455.017843008041,12.361533164978027,1.219860315322876,5.14794e-08,0.1349477767944336,0.0,0.315204922242,0.038695,1.94474e+10,65,258.046017158,794,0.003804,380.490875861,-0.038695,711.740629503,23.691
0.976175,8.641158819198608,-0.0908589167729,105.424761118,251.157305376,9467.540434598923,12.422248363494873,1.2253904342651367,1.60902e-08,0.1338787078857422,0.0,0.567690143795,0.0799057,1.94305e+10,63,267.390526716,795,0.00976267,398.152915293,-0.0799057,774.697108851,23.6901
0.975865,8.497495651245117,0.284264436511,96.7801829478,212.037261993,9479.869074821472,12.218884468078613,1.172741174697876,1.32649e-08,0.13179659843444824,0.0,0.677067413854,0.0744818,1.93229e+10,66,259.05224474,796,0.00930409,378.772641847,-0.0744818,605.025092424,23.6846
0.976211,8.623497486114502,-1.57254932453,104.291760997,154.916990989,9492.858060836792,12.886500358581543,1.1983141899108887,1.2753e-08,0.13308119773864746,0.0,0.420926101293,0.105165,1.94375e+10,64,263.791751683,797,0.00936587,390.293378842,-0.105165,688.398348313,23.6905
0.976533,8.767227172851562,-0.841984715193,98.8202044544,227.500264837,9505.26968050003,12.297488927841187,1.253577709197998,-2.07934e-08,0.13650083541870117,0.0,0.417190138732,0.084397,1.95453e+10,68,253.908850517,798,0.0096524,368.030629488,-0.0843971,726.62601598,23.696
0.976374,8.523147106170654,-1.4451743794,86.2193719256,229.305964361,9518.285491228104,12.897770166397095,1.1713824272155762,1.14418e-08,0.13488292694091797,0.0,0.392790676697,0.0854871,1.94842e+10,65,262.39272608,799,0.00936926,383.171607986,-0.085487,643.710799252,23.6929
0.97683,8.84944772720337,0.234767436337,94.4591949635,248.00607289,9530.842147350311,12.441648006439209,1.197070837020874,-7.26483e-09,0.13538527488708496,0.0,0.665471143709,0.0874478,1.96412e+10,64,264.266687194,800,0.00836726,390.193675017,-0.0874479,678.0341076,23.7009
0.97676,8.837759971618652,0.298063396753,107.850440348,213.736405275,9543.330725193024,12.380712747573853,1.2226295471191406,-5.42938e-09,0.13964271545410156,0.0,0.717408595408,0.0829507,1.96139e+10,66,256.633343548,801,0.00944098,375.115110958,-0.0829507,849.331449912,23.6995
0.97678,8.753486633300781,-0.188371007621,93.7140047,222.662899908,9555.474427700043,12.030478239059448,1.2298667430877686,-4.70532e-09,0.13640117645263672,0.0,0.498529382848,0.0988505,1.96139e+10,65,262.384499611,802,0.00948935,385.180277118,-0.0988505,610.360339588,23.6995
0.976609,8.750974655151367,0.0989231898514,96.7030000049,242.325122292,9567.50437092781,11.920815467834473,1.2414417266845703,-2.20415e-08,0.1340939998626709,0.0,0.61010577967,0.0879657,1.95574e+10,63,263.105594,803,0.00876548,388.631185618,-0.0879658,638.127878726,23.6966
0.976402,8.599936723709106,-0.738448094703,78.2044358044,223.451298081,9579.346691131592,11.745096445083618,1.2119216918945312,-2.94417e-09,0.13634800910949707,0.0,0.345805556469,0.0471693,1.94869e+10,68,258.518858666,804,0.00903981,372.718112761,-0.0471693,597.041675542,23.693
0.976336,8.619600772857666,-102.894208394,103.05558819,232.042783898,9591.266324043274,11.804579973220825,1.2287051677703857,3.04024e-09,0.13449311256408691,0.0,0.091221349241,0.10362,1.9467e+10,65,261.261597209,805,0.00285513,384.093920095,-0.10362,773.748528267,23.692
0.976587,8.532836437225342,-19.3637214487,87.9423112048,228.562051004,9603.310598134995,11.928292036056519,1.22336745262146,-2.14184e-08,0.13289904594421387,0.0,0.191124233501,0.106305,1.95506e+10,69,251.949803718,806,0.00907547,362.298920294,-0.106305,654.123867461,23.6963
0.976739,8.541512727737427,-83.4419809429,84.1824735053,240.514192853,9615.555080413818,12.130136728286743,1.224107265472412,1.73564e-08,0.13371992111206055,0.0,0.14503328507,0.0889333,1.95998e+10,62,270.574077925,807,0.00709782,401.134158446,-0.0889333,704.0256853,23.6988
0.976547,8.6171875,-4.88842318764,126.609837131,185.324587282,9627.94925737381,12.281230449676514,1.203650712966919,1.72869e-08,0.13780546188354492,0.0,0.225983906228,0.0437471,1.9534e+10,63,266.823523606,808,0.00852898,400.631743831,-0.0437471,771.359933647,23.6954
0.97655,8.438681364059448,0.0891443209112,97.0952584584,223.4249081,9640.334446191788,12.275739431381226,1.1876230239868164,2.26731e-09,0.13190627098083496,0.0,0.582547790807,0.101099,1.9525e+10,67,257.94459948,809,0.00923371,375.257595688,-0.101099,673.72932832,23.695
0.976212,8.6261465549469,-0.829474628982,96.7853408856,197.290755402,9652.73119521141,12.298314809799194,1.2085247039794922,-1.37192e-08,0.13396358489990234,0.0,0.484070368196,0.0707447,1.94058e+10,62,267.005929814,810,0.00777972,396.563828475,-0.0707447,679.0533863,23.6888
0.976288,8.510278463363647,0.203046657727,101.018777697,92.9892607185,9664.727919340134,11.891015768051147,1.2788136005401611,1.75956e-08,0.1333632469177246,0.0,0.643092723188,0.112212,1.94367e+10,65,259.759948252,811,0.0086165,380.852017856,-0.112212,764.032077721,23.6904
0.976265,8.536705732345581,0.0841470432793,94.2217000497,246.125521637,9677.05955171585,12.21992039680481,1.3815863132476807,-3.21485e-09,0.13597822189331055,0.0,0.622571845197,0.0962568,1.94204e+10,64,265.092988311,812,0.00948416,390.058438485,-0.0962568,735.320540835,23.6896
0.976415,8.535616159439087,0.332046104702,95.2353759909,259.840121526,9689.550946712494,12.38423228263855,1.252120018005371,3.75928e-09,0.136152982711792,0.0,0.698827137123,0.0914559,1.94632e+10,64,263.990777482,813,0.009753,389.054290394,-0.0914559,727.537982175,23.6918
0.976319,8.594513893127441,-1.63475675528,91.0150907591,259.08258344,9701.965247154236,12.306532144546509,1.341771125793457,-1.01876e-08,0.1341264247894287,0.0,0.370449794072,0.0477976,1.94284e+10,65,260.948401134,814,0.00623367,382.206094284,-0.0477976,729.28281065,23.69
0.976299,8.524468183517456,-3.40756594853,86.0871129359,150.923283923,9715.018580913544,12.945513010025024,1.2201032638549805,-4.81454e-08,0.14632129669189453,0.0,0.292513646481,0.177947,1.94199e+10,67,254.420839854,815,0.00861585,367.897812537,-0.177947,596.062372909,23.6896
0.976122,8.230962991714478,-526.49134857,79.8137568246,245.059352385,9727.321735858917,12.202771425247192,1.220585584640503,1.25684e-08,0.13068199157714844,0.0,0.101080098179,0.0801817,1.93639e+10,66,258.865513167,816,0.00849025,374.753565929,-0.0801817,594.595218487,23.6867
0.976044,8.72875690460205,0.149967495545,122.433614143,196.423592754,9740.001428365707,12.56001591682434,1.2079596519470215,-9.40563e-09,0.1341695785522461,0.0,0.679790557576,0.0853122,1.93364e+10,66,254.910490463,817,0.00883257,374.279047874,-0.0853122,908.385359515,23.6853
0.975971,8.292974710464478,-1.53344382921,94.619476731,185.641643725,9755.974780321121,15.86827301979065,1.3222606182098389,2.26571e-09,0.13126468658447266,0.0,0.438785684927,0.0520256,1.93101e+10,68,253.13819331,818,0.00599029,366.051840556,-0.0520256,651.253336839,23.6839
0.976272,8.482785701751709,0.274940783579,123.403683301,197.154368801,9771.292957544327,15.22028136253357,1.1167030334472656,-1.03125e-08,0.13042235374450684,0.0,0.696572488292,0.0804345,1.94153e+10,63,265.647693113,819,0.00941907,396.932511442,-0.0804345,759.404887569,23.6893
0.975939,8.526031255722046,-0.564348211847,84.6955318965,212.605315083,9785.181632995605,13.775298595428467,1.1847763061523438,-4.46244e-09,0.13399100303649902,0.0,0.514314974934,0.0704956,1.93014e+10,66,257.811967554,820,0.00899066,374.635623529,-0.0704956,570.841381441,23.6834
0.976051,8.3753182888031,0.00563352530912,105.473138999,244.823419872,9798.088294267654,12.786487579345703,1.1625614166259766,-9.38937e-10,0.13054537773132324,0.0,0.640103393681,0.0923768,1.93418e+10,67,255.835281019,821,0.00960178,372.587694324,-0.0923768,856.340431867,23.6855
0.975823,8.452249526977539,0.29676609635,97.4376548329,215.763207124,9810.220707416534,12.012827634811401,1.1498820781707764,2.91364e-08,0.1317605972290039,0.0,0.672896248687,0.0857282,1.92651e+10,64,266.684858525,822,0.00971677,394.167681878,-0.0857281,800.509189203,23.6816
0.976394,8.467074632644653,0.437078089153,118.592337689,197.28474362,9822.44439792633,12.113295078277588,1.1714868545532227,-2.38085e-09,0.13193106651306152,0.0,0.718695818938,0.0790192,1.94557e+10,61,271.17011631,823,0.00988517,408.18730984,-0.0790192,716.473432667,23.6914
0.976416,8.4692542552948,0.32919923899,121.61036977,219.65143313,9834.674911260605,12.122860670089722,1.1666226387023926,-2.47752e-08,0.13416194915771484,0.0,0.691814390837,0.085945,1.94602e+10,64,260.588846637,824,0.00519068,386.223871693,-0.085945,907.320938923,23.6916
0.976484,8.655115604400635,0.265438103588,107.810481347,222.215921823,9847.031019210815,12.254858493804932,1.1962840557098389,-1.78719e-08,0.13341641426086426,0.0,0.710919045077,0.0810093,1.94875e+10,65,261.277925405,825,0.00968725,384.083916272,-0.0810093,883.091353089,23.693
0.976453,8.560454368591309,-0.0714207524938,103.319985942,210.925472846,9859.402280330658,12.265479564666748,1.1934199333190918,-1.83399e-08,0.1333475112915039,0.0,0.642247088871,0.0859558,1.94858e+10,66,258.208463661,826,0.00968361,377.04069857,-0.0859559,801.314571157,23.693
0.976375,8.48385238647461,0.288124902322,100.403987461,244.55251805,9871.919245481491,12.416931629180908,1.1980023384094238,-2.25455e-09,0.1318662166595459,0.0,0.683804538687,0.0701121,1.94602e+10,66,257.67051498,827,0.00887192,376.106628926,-0.0701121,735.223575784,23.6916
0.976155,8.592110872268677,-2.85285203404,92.6448310026,235.587499698,9884.645414113998,12.610820770263672,1.1985375881195068,-2.45987e-08,0.13476276397705078,0.0,0.310453094744,0.0399335,1.93891e+10,64,262.241002223,828,0.00374665,385.363759649,-0.0399336,617.121133072,23.688
0.976167,8.596506357192993,0.400743867185,93.2539890638,163.962195079,9896.861170053482,12.098414897918701,1.1884591579437256,-3.16229e-09,0.13338279724121094,0.0,0.716614763325,0.0861698,1.93928e+10,63,265.197700184,829,0.0093818,391.003791609,-0.0861698,692.800695394,23.6882
0.976196,8.449727773666382,-1.77738161067,117.643994506,168.782992231,9908.80089187622,11.820369482040405,1.1839830875396729,7.55087e-09,0.1313154697418213,0.0,0.314033706811,0.0434661,1.94005e+10,64,263.796080826,830,0.00304988,391.451426325,-0.0434661,1041.60622422,23.6886
0.976216,8.732714891433716,-1.24786749396,111.370411788,185.758360141,9921.05961227417,12.14127230644226,1.2363107204437256,9.67201e-09,0.13451385498046875,0.0,0.430879510348,0.0895607,1.94072e+10,64,264.870777787,831,0.00901957,392.020245811,-0.0895607,817.838620413,23.6889
0.975964,8.631958723068237,-2.71176309665,138.220261525,218.177039404,9933.018976926804,11.837153434753418,1.2102148532867432,8.8099e-09,0.13346552848815918,0.0,0.345940525936,0.0560377,1.93291e+10,61,273.155378055,832,0.00810246,415.023935646,-0.0560377,997.950257987,23.6849
0.975762,8.488378286361694,-0.231359781178,85.9507911203,258.834440545,9944.842026948929,11.72279691696167,1.205073595046997,-7.23635e-09,0.13318657875061035,0.0,0.639517098573,0.0881205,1.92609e+10,67,256.993292678,833,0.00967601,371.747178017,-0.0881205,665.07742537,23.6813
0.975892,8.813929796218872,-0.134846461522,113.33715116,125.423258665,9957.00443315506,12.057261943817139,1.231212854385376,2.80933e-08,0.13830995559692383,0.0,0.53074022833,0.135369,1.93058e+10,65,262.406955246,834,0.0095367,388.295129925,-0.135369,806.663783802,23.6837
0.975551,8.55391812324524,-0.904686025396,117.035659278,231.149264014,9968.846962690353,11.733522176742554,1.2186517715454102,3.34871e-09,0.13502025604248047,0.0,0.435917588261,0.0733786,1.91842e+10,63,263.838285496,835,0.00651404,393.107279473,-0.0733786,821.618088637,23.6774
0.975475,8.702247381210327,-0.0536846632256,106.137244976,227.489144367,9980.931490182877,11.966115951538086,1.2254610061645508,-1.76845e-08,0.13661694526672363,0.0,0.600300358414,0.0675858,1.91596e+10,67,259.435880432,836,0.00730581,380.360991151,-0.0675858,835.177141003,23.6761
0.97543,8.701212882995605,-0.050063593805,104.102132032,225.72208474,9992.851909160614,11.805135250091553,1.2139089107513428,1.09366e-09,0.1348247528076172,0.0,0.584985382075,0.0708637,1.9146e+10,65,258.550930067,837,0.0068224,378.476170291,-0.0708637,768.330659138,23.6754
0.975616,8.67832064628601,0.103926157025,98.0447806038,208.274050705,10004.734363555908,11.774632930755615,1.2162082195281982,-9.73328e-09,0.13698291778564453,0.0,0.558076792148,0.0652149,1.92127e+10,64,266.904692209,838,0.00749458,395.921058788,-0.0652149,689.467562683,23.6788
0.975074,8.291750431060791,-12.8087540218,99.0191195324,144.029757474,10016.251995325089,11.408802270889282,1.2218143939971924,-1.62712e-08,0.13208985328674316,0.0,0.163680088053,0.0292707,1.90366e+10,69,252.773631482,839,0.00679004,365.202880997,-0.0292707,738.137024901,23.6696
0.975357,8.392320394515991,-0.121119718409,90.3967701449,263.65945997,10027.918053627014,11.562348127365112,1.2240173816680908,-1.56761e-08,0.13235211372375488,0.0,0.467225864961,0.0641052,1.91349e+10,64,265.645846684,840,0.00851371,390.510865845,-0.0641052,637.243221645,23.6748
0.974882,8.343977928161621,0.301614740508,91.4358247797,213.571732715,10039.458190441132,11.433879375457764,1.2099735736846924,1.32455e-08,0.13156890869140625,0.0,0.714812577743,0.0834722,1.89701e+10,66,259.399627279,841,0.00989261,378.240171127,-0.0834722,614.441412891,23.6661
0.974968,8.2292640209198,0.0158151191504,113.97891047,222.897235905,10050.87014579773,11.299100399017334,1.1729340553283691,-9.12268e-09,0.13096833229064941,0.0,0.56666741432,0.0838079,1.89956e+10,63,264.096586341,842,0.00835507,393.422929782,-0.0838079,761.863487819,23.6675
0.974712,8.544305801391602,0.319538738982,102.677363662,213.192330656,10062.716722726822,11.736740112304688,1.2883257865905762,-1.28875e-08,0.13411641120910645,0.0,0.710486149724,0.0807204,1.89165e+10,65,261.209744993,843,0.00952288,383.844979683,-0.0807205,737.48320506,23.6633
0.974577,8.465373277664185,0.259333833572,70.430572093,199.051273282,10074.417676210403,11.586303234100342,1.208341121673584,-3.35454e-08,0.13436031341552734,0.0,0.639557003226,0.0849136,1.88668e+10,69,251.440463934,844,0.00989979,358.87925374,-0.0849136,512.486955611,23.6607
0.974142,8.59286618232727,0.538313331461,93.0356939866,240.202009234,10086.234550952911,11.71709156036377,1.2312557697296143,-2.13862e-08,0.13234615325927734,0.0,0.71924629258,0.0846962,1.87241e+10,63,270.121877678,845,0.00895317,400.547664813,-0.0846962,767.074670407,23.6531
0.974027,8.540701866149902,-0.0969128791965,102.645128631,218.263320549,10098.148759365082,11.8031005859375,1.1811940670013428,-6.95645e-09,0.1324291229248047,0.0,0.626871606805,0.0928247,1.86825e+10,65,262.003453585,846,0.0094149,385.034389719,-0.0928247,641.404531403,23.6509
0.974459,8.445528268814087,0.365882321696,90.5914033925,150.839274603,10110.21804523468,11.965502738952637,1.1861152648925781,3.41887e-08,0.13399934768676758,0.0,0.716610515703,0.0772819,1.8828e+10,67,257.32712054,847,0.00896693,372.805332391,-0.0772818,670.830150816,23.6586
0.974453,8.410913944244385,0.437371431735,82.9147614555,211.874254642,10123.172589302063,12.8537118434906,1.1866755485534668,2.70284e-08,0.13131165504455566,0.0,0.689826138091,0.0680921,1.88223e+10,66,258.85901375,848,0.00652414,376.113886321,-0.068092,611.776182151,23.6583
0.974723,8.580170392990112,0.365764062149,83.8652085822,209.772176604,10136.092601537704,12.806670665740967,1.1880240440368652,-1.59797e-08,0.13353681564331055,0.0,0.682514901207,0.0875076,1.89066e+10,68,254.245926061,849,0.00982526,366.277679215,-0.0875076,680.672429694,23.6628
0.974757,8.370851755142212,0.206781315869,94.0471588935,226.751664208,10148.574056148529,12.383057594299316,1.159374713897705,-1.01057e-08,0.13278913497924805,0.0,0.60480253833,0.0782034,1.89176e+10,68,254.795658669,850,0.00869716,369.030119073,-0.0782034,720.924040928,23.6634
0.974608,8.449731588363647,0.174216267864,109.017613869,209.649155354,10160.742133378983,12.047132968902588,1.1342289447784424,3.07606e-09,0.13074088096618652,0.0,0.669682808944,0.0867349,1.88735e+10,64,262.578220729,851,0.00913687,387.854125483,-0.0867349,912.817401752,23.661
0.974837,8.308813333511353,0.260727502745,114.000164497,214.97275434,10173.206258058548,12.34444260597229,1.137878656387329,-1.11499e-09,0.13076066970825195,0.0,0.684034550718,0.0961329,1.89538e+10,63,262.744679892,852,0.00984678,389.6977726,-0.0961329,919.327176424,23.6653
0.97471,8.773004531860352,0.207712392786,99.8031203082,214.077604198,10188.804537534714,15.47989010810852,1.1793410778045654,-1.71204e-09,0.1344013214111328,0.0,0.65750998543,0.082705,1.89157e+10,65,262.743353528,853,0.00906976,386.567672009,-0.082705,670.771414389,23.6633
0.974719,8.398011207580566,0.315992283721,110.360058024,117.182883428,10201.193655967712,12.273329734802246,1.146390438079834,1.29601e-09,0.1281452178955078,0.0,0.719230255393,0.0899563,1.8919e+10,65,261.357009914,854,0.00945512,385.371484731,-0.0899563,804.171006134,23.6634
0.974797,8.459111213684082,0.107759876253,90.2055120677,246.117353027,10213.755799531937,12.451484441757202,1.1667594909667969,-1.41299e-09,0.13239693641662598,0.0,0.677014962958,0.0814809,1.89475e+10,65,264.366537608,855,0.00924818,387.964417851,-0.0814809,759.814793617,23.6649
0.974753,8.575446367263794,0.458999499281,91.8328907434,195.519544288,10226.26377940178,12.391454696655273,1.1891660690307617,-4.9003e-09,0.13335323333740234,0.0,0.665077798245,0.0621759,1.89372e+10,66,260.768400757,856,0.00569404,380.872226023,-0.0621759,615.230431055,23.6644
0.974562,8.512341260910034,0.265298991559,80.4320511418,230.366406576,10238.35279250145,11.9683358669281,1.1871769428253174,1.24688e-08,0.13337087631225586,0.0,0.635472515857,0.0863444,1.88753e+10,65,263.881471488,857,0.00971864,385.739132803,-0.0863444,634.847573094,23.6611
0.974293,8.576507329940796,0.394791659627,114.549273805,254.251497436,10250.525580883026,12.054725646972656,1.1901178359985352,-3.14191e-08,0.13468146324157715,0.0,0.709167112018,0.0899833,1.87813e+10,66,258.543321344,858,0.00961153,379.201747694,-0.0899833,861.069035812,23.6561
0.974797,8.555023431777954,-3.16165359994,113.977426725,237.943842806,10262.439750432968,11.791675329208374,1.2191345691680908,2.03632e-08,0.13285279273986816,0.0,0.333182673534,0.0521522,1.89442e+10,61,271.398314431,859,0.00541608,409.402315274,-0.0521522,718.622472335,23.6648
0.974629,8.498628377914429,0.197555903261,98.6319640705,171.488061156,10274.198318719864,11.641169309616089,1.2185266017913818,-1.09037e-08,0.13190150260925293,0.0,0.687569139575,0.086082,1.88916e+10,64,266.380084656,860,0.00882662,393.628531899,-0.086082,700.352100124,23.662
0.974345,8.596041440963745,0.369547877051,92.5852682639,225.731717607,10286.034431695938,11.713877439498901,1.2315242290496826,-4.99381e-09,0.13174653053283691,0.0,0.71304744527,0.0841904,1.88005e+10,65,260.319029293,861,0.00981839,380.540426555,-0.0841904,766.996581699,23.6571
