MinReturn,ProcessExecTime,ItrTime,AverageAbsQYDiff,MaxReturn,AverageReturn,AbsLearnSignal,AverageY,StdReturn,AbsLearnSignalOld,AverageQLoss,Entropy,AverageDiscountedReturn,dLoss,Iteration,NumTrajs,AbsLearnSignalNew,AverageAbsQ,AverageAbsY,Time,AverageQ,LossAfter,AveragePolicyStd,Perplexity,ExplainedVariance,LossBefore,MeanKL,PolicyExecTime,MeanKLBefore,EnvExecTime
1449.45447345,0.12403559684753418,42.81411361694336,3.61385389477,3080.98574135,2526.30228851,0.70728331666,243.125667893,578.244175943,0.708014519218,89.6792,7.71269,219.904995147,0.0467834,135,5,0.70728331666,243.119,243.126668465,5574.872409105301,243.117,-311.879,0.876863,2236.55,0.757025251667,-311.833,0.00645346,1.0091650485992432,0.0,1.6234495639801025
2728.21183293,0.11670804023742676,42.87922120094299,3.60291801666,3155.27833828,2881.77654092,0.775090379751,245.066576423,157.532602735,0.775377530635,83.9141,7.71184,205.766802933,0.061615,136,5,0.775090379751,245.059,245.0671357,5617.890156507492,245.058,-353.018,0.876743,2234.64,0.743479475849,-352.956,0.00643538,1.0077459812164307,0.0,1.6267075538635254
2671.15182306,0.11822223663330078,42.75506353378296,3.63061179441,3022.43731621,2926.49879116,0.785239173145,246.302450123,130.129154797,0.78540560647,90.6497,7.70879,251.599248874,0.0656433,137,5,0.785239173145,246.295,246.303245382,5660.783259391785,246.294,-351.528,0.876325,2227.84,0.724833907326,-351.463,0.00657286,1.0267596244812012,0.0,1.6249303817749023
336.931763621,0.1195380687713623,42.83595275878906,3.69146317258,2950.09158616,2295.33128321,0.68038818054,247.318284711,994.208405822,0.679364536945,101.126,7.70691,196.685172533,0.083252,138,5,0.68038818054,247.308,247.318641178,5703.758390188217,247.308,-290.306,0.876068,2223.65,0.748142473216,-290.223,0.00964889,1.0129854679107666,0.0,1.6155915260314941
2470.79896345,0.11509943008422852,42.85685658454895,3.60739663431,2947.49813551,2807.17762468,0.751104395301,248.440109589,171.40191259,0.750945620856,90.8593,7.70612,180.849029614,0.0765686,139,5,0.751104395301,248.433,248.440448366,5746.756112337112,248.433,-351.75,0.875955,2221.91,0.628539890011,-351.673,0.00988335,1.0033397674560547,0.0,1.6080877780914307
2475.16680356,0.11824393272399902,43.01037526130676,3.63370759866,3046.12356,2862.50770784,0.771036215783,249.720939539,229.06135122,0.772031799611,95.5382,7.70625,232.416545112,0.0683289,140,5,0.771036215783,249.712,249.721965173,5789.904466629028,249.711,-351.205,0.876002,2222.18,0.644274284931,-351.137,0.00966467,1.0106184482574463,0.0,1.623488426208496
2727.0501586,0.12046933174133301,42.96510124206543,3.65007608108,3029.9389584,2855.92476145,0.801317953555,250.658802007,100.684543154,0.8012397779,100.242,7.70757,198.928632327,0.0617676,141,5,0.801317953555,250.651,250.659779869,5833.005061388016,250.65,-352.792,0.876221,2225.12,0.642602811339,-352.731,0.00992242,1.0337283611297607,0.0,1.6122338771820068
2627.97484328,0.11847662925720215,42.808917760849,3.57609222265,3141.10523045,2871.16864918,0.779024680781,251.392718189,202.209724223,0.779993880039,91.2067,7.70741,227.510674967,0.0703735,142,5,0.779024680781,251.387,251.394239747,5875.9506804943085,251.385,-352.125,0.876277,2224.77,0.696522297879,-352.055,0.00968572,1.0219504833221436,0.0,1.6211047172546387
1687.12669014,0.1217954158782959,43.04766082763672,3.58944943656,3347.09923006,2689.18829783,0.662971577637,252.442095664,546.162374234,0.661329024518,93.0574,7.70356,226.571151339,0.0574036,143,5,0.662971577637,252.433,252.442466225,5919.134588003159,252.433,-326.554,0.875748,2216.23,0.756853224463,-326.496,0.00962382,1.022625207901001,0.0,1.62296724319458
1594.08581215,0.11994147300720215,43.0051167011261,3.65150828054,3075.75252154,2693.51128349,0.730066455627,253.245492371,556.463515885,0.729937829887,95.0436,7.70363,262.334452139,0.0476074,144,5,0.730066455627,253.239,253.246882971,5962.277267932892,253.238,-323.627,0.87577,2216.39,0.791062636223,-323.579,0.00649427,1.0216708183288574,0.0,1.6241734027862549
2678.66879638,0.12161540985107422,42.67073059082031,3.6404856218,2907.17942558,2841.90089665,0.765212870888,254.954813363,85.7363507471,0.766473434137,89.4281,7.69989,223.050606799,0.0640564,145,5,0.765212870888,254.948,254.955219478,6005.083988189697,254.948,-350.614,0.875274,2208.1,0.659562389603,-350.55,0.00991309,1.0161426067352295,0.0,1.6201813220977783
1070.21491749,0.11708712577819824,42.70698833465576,3.6318648632,3150.70446398,2578.82341119,0.686159755737,255.422908374,761.011622373,0.686687829882,92.7087,7.69808,210.68956519,0.0556946,146,5,0.686159755737,255.414,255.423248294,6047.926695108414,255.414,-314.497,0.875055,2204.12,0.782656918026,-314.441,0.00678179,1.0187368392944336,0.0,1.6183042526245117
1963.99690207,0.12062835693359375,42.9254424571991,3.67599245639,3047.90907342,2670.31173796,0.712677052475,256.629171952,433.209103246,0.711846692255,100.949,7.69657,248.896675308,0.0528259,147,5,0.712677052475,256.62,256.629639528,6090.988528728485,256.62,-332.938,0.874853,2200.79,0.669032690667,-332.885,0.00641984,1.0219342708587646,0.0,1.6368598937988281
2461.823646,0.11548399925231934,42.73663520812988,3.76641206624,3085.41111123,2820.55943862,0.756432697507,257.092074455,210.166529938,0.755448065405,120.244,7.69487,205.222187886,0.0577393,148,5,0.756432697507,257.083,257.092992669,6133.861671924591,257.082,-342.599,0.874608,2197.05,0.729041589875,-342.541,0.00666158,1.010852336883545,0.0,1.611807107925415
901.059499136,0.12022209167480469,42.8591742515564,3.65121069807,3179.7596627,2393.42208311,0.755841679573,257.720702449,859.941340327,0.756870603456,100.123,7.6938,208.693883873,0.0574951,149,5,0.755841679573,257.713,257.721225387,6176.858476161957,257.712,-296.798,0.874453,2194.7,0.72753905728,-296.741,0.00970999,1.033454418182373,0.0,1.631155252456665
2748.94300352,0.11885619163513184,42.95511507987976,3.6513363864,3255.05501832,2956.23605384,0.730998010164,258.594799924,193.535465194,0.73163968299,97.8253,7.69087,215.158445222,0.0552368,150,5,0.730998010164,258.587,258.595162832,6219.950466871262,258.587,-359.401,0.874066,2188.27,0.649148959373,-359.346,0.00992327,1.0720558166503906,0.0,1.6907265186309814
2255.40202178,0.11744236946105957,42.769267082214355,3.6205678916,2996.64918459,2755.68923997,0.801133751481,259.511653815,283.524621472,0.799606902222,92.4576,7.68772,213.472963935,0.0466919,151,5,0.801133751481,259.504,259.511973885,6262.857101678848,259.504,-354.028,0.873652,2181.4,0.695510865817,-353.981,0.00645942,1.0047008991241455,0.0,1.6053175926208496
2664.02349252,0.11816978454589844,42.777911901474,3.66027909843,3234.47266594,2895.448672,0.779962571666,260.196943455,205.98679108,0.780221159789,100.361,7.68512,216.740115487,0.0608521,152,5,0.779962571666,260.189,260.197792538,6305.773324012756,260.188,-356.302,0.873278,2175.72,0.725866979279,-356.241,0.00972636,1.004164218902588,0.0,1.624720573425293
1008.16139525,0.11857199668884277,42.98854351043701,3.62383031587,2927.40458143,2383.38519479,0.723958238877,261.137979318,698.774960498,0.724627638123,99.0741,7.68023,215.792563867,0.059845,153,5,0.723958238877,261.131,261.138655727,6348.900231599808,261.13,-309.193,0.872623,2165.13,0.69313614542,-309.133,0.00991029,1.0190863609313965,0.0,1.6400277614593506
2246.50705761,0.1205132007598877,43.04870104789734,3.64059983249,2797.03349252,2607.31475583,0.747846329394,261.689068616,188.071391775,0.747775550761,97.5236,7.67673,240.389310026,0.0694275,154,5,0.747846329394,261.682,261.689477083,6392.084461450577,261.682,-335.475,0.872117,2157.56,0.671227162318,-335.406,0.0098611,1.0333929061889648,0.0,1.6440303325653076
2704.87163153,0.11891603469848633,43.03890872001648,3.63330674086,3037.6597714,2848.60827677,0.765519493023,262.46891872,146.078809786,0.765722223356,100.874,7.6758,229.845953729,0.0604858,155,5,0.765519493023,262.462,262.469289027,6435.260853052139,262.462,-356.742,0.871985,2155.55,0.715930477701,-356.681,0.00643501,1.034675121307373,0.0,1.6301178932189941
1604.27752362,0.12019705772399902,42.98321199417114,3.61676849738,2874.18407144,2559.10109168,0.696650743778,263.122973469,490.177442994,0.696406331537,95.5221,7.67398,213.02330632,0.0638428,156,5,0.696650743778,263.115,263.123429867,6478.38277888298,263.115,-325.211,0.871723,2151.62,0.628042502493,-325.147,0.00997874,1.0431256294250488,0.0,1.6420536041259766
2059.37292719,0.11658883094787598,42.75039744377136,3.65781258161,3052.30274258,2631.64417004,0.723025733774,264.34088786,320.719707951,0.72218967316,97.4144,7.67285,220.739699834,0.0777588,157,5,0.723025733774,264.331,264.34150301,6521.270135641098,264.33,-331.481,0.871518,2149.19,0.799479535596,-331.403,0.00998124,1.021979808807373,0.0,1.6316895484924316
2597.84198795,0.1210331916809082,42.87184381484985,3.63800805685,2991.15822441,2905.51940185,0.770349592341,264.069919124,154.063062712,0.771359853318,103.322,7.66751,214.180792422,0.0819092,158,5,0.770349592341,264.064,264.070496061,6564.281398534775,264.064,-359.014,0.870758,2137.75,0.757841878641,-358.932,0.00994715,1.028318166732788,0.0,1.6338179111480713
356.751459649,0.11872577667236328,42.677183389663696,3.56619621623,3196.73708347,2081.42562274,0.722874911414,263.89595041,1063.34098593,0.723661027214,90.8624,7.6642,220.615456997,0.0816345,159,5,0.722874911414,263.89,263.897127551,6607.094590425491,263.888,-264.682,0.87029,2130.68,0.721321219577,-264.6,0.0098783,1.034447193145752,0.0,1.6344876289367676
549.71419157,0.11779499053955078,42.789321422576904,3.63138955084,3040.85096072,2378.92016979,0.72474649438,265.17745947,928.612103746,0.724344172411,92.9975,7.6629,205.236808155,0.0517578,160,5,0.72474649438,265.172,265.178178586,6650.019144296646,265.171,-298.422,0.870116,2127.91,0.779616073332,-298.37,0.0064659,1.0223145484924316,0.0,1.6261773109436035
2101.67190491,0.11711597442626953,43.33388662338257,3.69555208924,3049.45521691,2761.48605097,0.661311029081,265.436669267,343.580271569,0.659194590329,110.309,7.66153,208.11626308,0.0500793,161,5,0.661311029081,265.427,265.437002553,6693.489134550095,265.427,-330.584,0.869933,2125.01,0.723204693923,-330.534,0.00659655,1.010721206665039,0.0,1.6111483573913574
2541.50355744,0.12059807777404785,43.027833223342896,3.57994235387,3164.36604616,2786.24146785,0.768054015076,266.006660495,211.15166763,0.76790099924,94.9028,7.66081,220.942674242,0.0534973,162,5,0.768054015076,265.999,266.007068591,6736.654099702835,265.999,-356.733,0.869809,2123.47,0.555697043295,-356.679,0.00658778,1.0588405132293701,0.0,1.6452128887176514
718.583323151,0.12128520011901855,42.81239557266235,3.65262984801,3212.99846014,2525.8318639,0.661216388865,266.27602694,916.562302247,0.660569107313,103.799,7.66054,214.521730308,0.0758057,163,5,0.661216388865,266.27,266.27631906,6779.604561805725,266.269,-308.541,0.869785,2122.9,0.778268623172,-308.465,0.00977984,1.0448427200317383,0.0,1.6313056945800781
1928.72061623,0.1188347339630127,42.80321025848389,3.63344391276,3120.29332204,2733.07908153,0.697378403257,267.09664681,422.987942451,0.696803712987,101.707,7.6597,225.473325758,0.0628967,164,5,0.697378403257,267.09,267.09728779,6822.543141126633,267.089,-338.218,0.869677,2121.12,0.707570247101,-338.155,0.00981093,1.0381395816802979,0.0,1.6278190612792969
2997.19048456,0.11882638931274414,42.77285814285278,3.60004157789,3202.78181646,3097.80158208,0.752678073188,267.86156913,74.4991769828,0.752791038285,101.25,7.65538,245.792066205,0.044342,165,5,0.752678073188,267.854,267.861959175,6865.456327676773,267.853,-365.991,0.869069,2111.98,0.743329865494,-365.946,0.00648511,1.0286967754364014,0.0,1.6297941207885742
2977.71039461,0.12105321884155273,42.732868909835815,3.60830501998,3320.17753816,3132.01825653,0.768028431133,268.10868649,131.073709073,0.767396169315,98.0839,7.65367,226.025921422,0.0489807,166,5,0.768028431133,268.102,268.109219253,6908.325932741165,268.101,-367.987,0.868848,2108.36,0.760059754967,-367.938,0.0097835,1.0530421733856201,0.0,1.6279339790344238
2082.98883823,0.1150655746459961,42.73443126678467,3.58552754313,3295.18761422,2917.38874502,0.680453089465,269.153342255,431.96029643,0.68038219307,102.961,7.6472,233.835414525,0.0452881,167,5,0.680453089465,269.146,269.153697766,6951.19954252243,269.146,-344.033,0.86794,2094.76,0.723102074931,-343.987,0.00649044,1.0659763813018799,0.0,1.6375854015350342
845.68006746,0.11865091323852539,43.08163523674011,3.56828949237,3278.67037809,2373.88562401,0.725664001974,268.948285584,925.575879114,0.726950721151,99.0744,7.64637,217.665974991,0.0589294,168,5,0.725664001974,268.941,268.948702895,6994.418473243713,268.941,-288.915,0.867844,2093.03,0.811158544009,-288.856,0.00664391,1.0759687423706055,0.0,1.657623052597046
164.516416607,0.12022924423217773,43.22418141365051,3.56172217879,3341.73266699,2423.23413462,0.689910780178,269.282830775,1150.28488545,0.687865982676,98.8612,7.64401,209.118107297,0.0504761,169,5,0.689910780178,269.277,269.284046689,7037.779124736786,269.276,-301.331,0.867498,2088.1,0.844739910188,-301.281,0.00642976,1.0665240287780762,0.0,1.6281707286834717
1238.42189285,0.11934781074523926,43.211485385894775,3.62562789539,3331.4828848,2459.78103721,0.685602140911,269.704558533,894.672209541,0.685674822321,103.76,7.64262,233.152468213,0.0529785,170,5,0.685602140911,269.698,269.705429072,7081.130758523941,269.697,-295.052,0.867308,2085.19,0.751130320333,-294.999,0.00976698,1.0562212467193604,0.0,1.660033941268921
2734.24427316,0.1212015151977539,42.971487045288086,3.62516460095,3196.88005044,2994.54083744,0.701419586136,270.157154266,182.214629811,0.700625936345,103.624,7.6422,232.758698193,0.0635681,171,5,0.701419586136,270.15,270.157579424,7124.247312307358,270.15,-363.374,0.867256,2084.33,0.48761122259,-363.31,0.00651021,1.0597999095916748,0.0,1.6195120811462402
2725.13106604,0.11738467216491699,42.95579957962036,3.55314804671,3060.05583067,2919.36705196,0.787239845363,271.217268133,117.409842093,0.787287165277,88.0106,7.64359,222.87272873,0.0678101,172,5,0.787239845363,271.211,271.21763786,7167.344900131226,271.211,-361.666,0.867452,2087.22,0.600428570135,-361.598,0.00982242,1.0211083889007568,0.0,1.6019115447998047
390.47634339,0.11693239212036133,42.79261565208435,3.74714894858,3269.25099918,2549.96744863,0.61493061673,271.442749551,1088.31024978,0.614312779584,114.269,7.63969,221.473643407,0.0706482,173,5,0.61493061673,271.434,271.44328792,7210.273517370224,271.434,-306.221,0.866923,2079.1,0.766734000092,-306.151,0.00645409,0.9945430755615234,0.0,1.614553689956665
2870.49434266,0.11982393264770508,43.02887177467346,3.68074185475,3186.32311333,3019.87870349,0.706076256728,272.071781926,104.30753697,0.705381112489,104.673,7.63967,239.379151444,0.0618591,174,5,0.706076256728,272.068,272.072325014,7253.441470623016,272.067,-361.474,0.86693,2079.05,0.74349130634,-361.412,0.00979764,1.012756109237671,0.0,1.6231310367584229
2871.17298179,0.11763381958007812,42.96463584899902,3.74257138812,3064.34370968,2979.23733096,0.79677000705,272.508066908,69.822550015,0.79746914728,108.729,7.63965,217.810399079,0.0553894,175,5,0.79677000705,272.498,272.508381127,7296.541907310486,272.498,-365.4,0.866915,2079.03,0.793755720663,-365.345,0.00640941,1.0267078876495361,0.0,1.615687370300293
182.202443102,0.11573123931884766,42.99697685241699,3.72711564406,3235.7957269,2497.32808589,0.678200232675,273.137417796,1160.69357845,0.678162038398,106.723,7.63983,205.641106438,0.0744934,176,5,0.678200232675,273.132,273.137766242,7339.681645393372,273.132,-303.664,0.866939,2079.39,0.706503572329,-303.59,0.00996298,0.9994728565216064,0.0,1.5571846961975098
2941.0338834,0.12072491645812988,42.91011166572571,3.71565092789,3189.34678633,3045.8469989,0.757215041446,273.492772167,94.6622523645,0.756602367989,104.821,7.63678,248.75370717,0.0549622,177,5,0.757215041446,273.486,273.493142427,7382.731527090073,273.486,-367.81,0.866501,2073.06,0.644600624246,-367.755,0.00668761,1.0407826900482178,0.0,1.6128978729248047
1681.08184734,0.11974978446960449,42.971704959869385,3.73655857605,2998.23772362,2582.73072995,0.719262934588,273.78175185,465.844246946,0.719098993881,108.522,7.63468,220.473882461,0.050415,178,5,0.719262934588,273.774,273.782169902,7425.836656332016,273.774,-329.748,0.866228,2068.71,0.690151936679,-329.698,0.00654222,1.035719633102417,0.0,1.6435916423797607
1875.06897813,0.11693215370178223,42.90735697746277,3.77635941153,2988.01605632,2666.24221067,0.500511881341,274.310835027,408.416372068,0.499826206367,111.315,7.633,186.652692535,0.0505066,179,5,0.500511881341,274.304,274.311820931,7468.878511190414,274.302,-341.554,0.866026,2065.24,-0.995924227608,-341.504,0.00649301,1.0440330505371094,0.0,1.6373722553253174
357.828610417,0.11692428588867188,43.13196063041687,3.83092759626,3135.821354,2299.88606749,0.752739309196,274.671664915,992.813007219,0.753612238943,123.679,7.62962,193.276325318,0.0686951,180,5,0.752739309196,274.665,274.672102121,7512.15215921402,274.664,-298.232,0.865518,2058.27,0.6870340425,-298.163,0.00994871,1.0356504917144775,0.0,1.6244235038757324
2598.53494897,0.1194314956665039,42.962316036224365,3.71077701676,3019.23697004,2829.95469931,0.77291546778,275.489700113,160.37902836,0.773647749103,106.361,7.62854,212.418602682,0.0583191,181,5,0.77291546778,275.481,275.490011823,7555.252180099487,275.481,-359.218,0.865364,2056.04,0.723665419693,-359.159,0.00644204,1.0178430080413818,0.0,1.6244571208953857
213.966179019,0.1186685562133789,42.96954369544983,3.71408014462,3206.45100791,2487.21702821,0.683729752593,276.028972269,1140.18352604,0.683478660079,104.999,7.62895,198.59551762,0.0542603,182,5,0.683729752593,276.023,276.029315025,7598.358309745789,276.023,-306.283,0.865438,2056.9,0.758314590712,-306.228,0.00996275,1.0364813804626465,0.0,1.6387853622436523
758.92872821,0.12021636962890625,43.15282988548279,3.78199813894,3080.6470658,2507.50449019,0.707893209416,276.15811502,879.868042849,0.705856778856,122.626,7.62921,204.798634327,0.0544434,183,5,0.707893209416,276.151,276.158641877,7641.648238182068,276.15,-313.156,0.865469,2057.43,0.844468186891,-313.101,0.00999383,1.0459048748016357,0.0,1.6437432765960693
729.407270399,0.11871027946472168,43.1369514465332,3.6807252678,3173.78463149,2546.48313018,0.736062905763,276.971061718,917.352805259,0.734902869419,107.294,7.62931,234.293252423,0.0445862,184,5,0.736062905763,276.965,276.971485825,7684.924522161484,276.964,-309.724,0.865478,2057.63,0.822819695125,-309.679,0.00649542,1.0406363010406494,0.0,1.6309428215026855
2781.58105459,0.12182927131652832,43.16127109527588,3.6963248269,3202.22815086,2931.32796526,0.770803579285,277.230061492,148.529832946,0.770386615901,108.667,7.62732,225.170593928,0.0569763,185,5,0.770803579285,277.224,277.230357057,7728.220457077026,277.224,-365.067,0.865181,2053.54,0.698772507955,-365.01,0.0091353,1.0355675220489502,0.0,1.632660150527954
2763.4832373,0.12215876579284668,43.46174478530884,3.69170464596,3414.01925345,3026.22709767,0.797897808067,278.782290585,224.633422662,0.797300354212,106.752,7.62791,247.318821674,0.0539551,186,5,0.797897808067,278.775,278.782608776,7771.818967580795,278.775,-368.825,0.86528,2054.74,0.750061687494,-368.771,0.00648085,1.0504424571990967,0.0,1.6361808776855469
1698.36274112,0.11991524696350098,42.88790225982666,3.74552601404,3083.75365783,2691.17859301,0.696348851814,278.494150741,505.408277049,0.697239121366,118.17,7.62659,211.046043201,0.0508423,187,5,0.696348851814,278.486,278.494678217,7814.846567630768,278.486,-345.025,0.865125,2052.04,0.634646587148,-344.974,0.00641753,1.0504682064056396,0.0,1.6632318496704102
2883.46692926,0.12217140197753906,42.98912334442139,3.72644607877,3365.60824906,3068.44379052,0.769886238935,279.380147764,177.949273997,0.769844291321,113.108,7.62364,250.168129246,0.0524597,188,5,0.769886238935,279.372,279.380517504,7857.972704648972,279.372,-369.937,0.864706,2046.0,0.667385725113,-369.884,0.00654728,1.0427958965301514,0.0,1.6348145008087158
2829.15530451,0.12025690078735352,43.3019700050354,3.75194933233,3132.2562953,2962.25146108,0.787372097531,279.321439606,102.357588641,0.788499674899,118.291,7.61954,192.756529382,0.0542297,189,5,0.787372097531,279.314,279.321852616,7901.412800312042,279.314,-366.801,0.864121,2037.63,0.613325000554,-366.746,0.00645936,1.026921033859253,0.0,1.6206367015838623
2427.08305706,0.12361454963684082,43.00579786300659,3.77421487483,3211.81290479,2814.2078135,0.809834288996,280.0779745,253.332295531,0.810272253966,119.51,7.61707,211.556973985,0.0598145,190,5,0.809834288996,280.071,280.078667898,7944.556837081909,280.07,-364.002,0.863776,2032.61,0.534238472384,-363.942,0.00971301,1.071819543838501,0.0,1.6586964130401611
871.452219001,0.11791634559631348,43.21909999847412,3.72197167002,3244.70114998,2609.50637824,0.633049071342,280.372128699,881.103442377,0.63226555491,109.666,7.6139,225.368555928,0.0649109,191,5,0.633049071342,280.365,280.372499477,7987.914507627487,280.365,-318.72,0.863341,2026.17,0.753197654005,-318.655,0.0064431,1.0331366062164307,0.0,1.6243901252746582
358.708309493,0.12143516540527344,42.88579225540161,3.74814135606,3017.50599609,1633.61040148,0.660907531734,279.893310749,1103.06109693,0.661555246581,115.44,7.61258,195.60809467,0.0613861,192,5,0.660907531734,279.888,279.893716847,8030.939299583435,279.888,-202.978,0.863148,2023.5,0.78471734784,-202.916,0.00645758,1.0436925888061523,0.0,1.641096591949463
1030.84328668,0.1217184066772461,43.13305878639221,3.68943973076,2993.85468647,2425.9062574,0.693530198762,280.121500412,708.359908863,0.693192180859,107.396,7.61262,199.513528191,0.0635071,193,5,0.693530198762,280.114,280.122044509,8074.209149837494,280.113,-316.258,0.863194,2023.57,0.662634548848,-316.194,0.00646892,1.042769193649292,0.0,1.644876480102539
697.744431632,0.12072181701660156,43.373114824295044,3.71054784788,3351.42858907,2262.67072237,0.745083955529,279.932011641,1092.99726569,0.745613458658,115.414,7.61375,225.233730028,0.0529175,194,5,0.745083955529,279.927,279.93267246,8117.7233192920685,279.926,-273.881,0.86336,2025.85,0.811226092517,-273.828,0.00997877,1.0398387908935547,0.0,1.6452147960662842
932.071929169,0.12031435966491699,43.09217405319214,3.63118199542,3125.40070445,2501.1752651,0.720467366063,280.353163393,797.167976016,0.72032361506,109.211,7.61451,229.523086474,0.0502014,195,5,0.720467366063,280.345,280.353892754,8160.957923650742,280.344,-320.161,0.863441,2027.39,0.816571352789,-320.111,0.00640706,1.0526323318481445,0.0,1.6346678733825684
2264.03972864,0.11881804466247559,42.96929121017456,3.76227537975,3180.05651377,2665.63617107,0.776366149723,281.148717623,307.430530546,0.776763897788,120.728,7.61464,195.673744209,0.0579529,196,5,0.776366149723,281.14,281.149020255,8204.059722185135,281.14,-360.849,0.863473,2027.66,0.553986979657,-360.791,0.00645625,1.0260646343231201,0.0,1.6283719539642334
843.306617596,0.11986017227172852,43.360217332839966,3.70302732573,3459.41096608,2696.56604734,0.635368865012,281.495728162,939.63250115,0.633908619223,117.702,7.61253,238.207229673,0.0621948,197,5,0.635368865012,281.489,281.496076074,8247.55569934845,281.488,-323.178,0.863191,2023.4,0.701000797678,-323.116,0.00994527,1.0461156368255615,0.0,1.6301703453063965
1339.00564019,0.12224984169006348,43.14864492416382,3.70538502764,3155.89945244,2546.01164773,0.756938526844,281.24253663,627.96782287,0.756866450762,114.341,7.60932,216.029846086,0.0626526,198,5,0.756938526844,281.235,281.242833674,8290.842311620712,281.235,-334.547,0.862729,2016.9,0.733861517584,-334.484,0.00998641,1.0382189750671387,0.0,1.6462607383728027
777.395067452,0.12090849876403809,43.43254542350769,3.72941087401,3044.59233021,2426.72865661,0.762044270996,281.28118083,834.655241796,0.761367375123,120.401,7.60765,227.379033829,0.0454102,199,5,0.762044270996,281.275,281.281700375,8334.413844108582,281.274,-313.338,0.86254,2013.55,0.801091698951,-313.293,0.0099936,1.04056978225708,0.0,1.6397264003753662
2600.46709457,0.12235188484191895,43.063897132873535,3.67427393556,3194.00664357,2893.90155547,0.762971514298,282.278468254,205.491990178,0.763491294026,114.879,7.60684,205.056644088,0.0631714,200,5,0.762971514298,282.272,282.278964333,8377.618384838104,282.272,-364.731,0.86243,2011.9,0.624632598702,-364.667,0.00980577,1.0518648624420166,0.0,1.6240909099578857
780.381472403,0.1232147216796875,43.135207176208496,3.64908791692,3261.1440938,2224.35293132,0.700877056137,283.585442736,954.932961223,0.701472711763,110.993,7.60505,205.41304639,0.0539246,201,5,0.700877056137,283.578,283.585698357,8420.889830589294,283.578,-279.163,0.862195,2008.31,0.649721303941,-279.109,0.00993194,1.0418155193328857,0.0,1.6377394199371338
2833.944516,0.12084174156188965,43.269227743148804,3.65978809219,3273.89043266,3071.72604726,0.732108301314,284.491154726,144.405704627,0.731049660806,114.618,7.60169,249.021871434,0.0552979,202,5,0.732108301314,284.484,284.491721259,8464.298428058624,284.483,-370.677,0.861726,2001.58,0.56957054949,-370.622,0.00640443,1.0402603149414062,0.0,1.6237845420837402
2790.70464054,0.12310600280761719,43.43749737739563,3.74163791803,3341.81098731,3018.51804105,0.760189489591,286.257976774,199.456125904,0.760364317489,122.513,7.60009,218.844140607,0.0994568,203,5,0.760189489591,286.25,286.25832083,8507.874456644058,286.25,-370.916,0.861529,1998.38,0.787010794365,-370.817,0.00965862,1.050774097442627,0.0,1.6345529556274414
2494.31913326,0.12405776977539062,43.406882524490356,3.74741064653,3219.84264382,2958.35662375,0.715697388072,287.263430197,282.463917116,0.715821599494,115.484,7.59936,231.518600688,0.0594788,204,5,0.715697388072,287.258,287.264080808,8551.41969203949,287.258,-356.413,0.861419,1996.92,0.757662265504,-356.353,0.00642158,1.0677764415740967,0.0,1.6365065574645996
2179.12864093,0.11744117736816406,43.26310467720032,3.76398250801,3248.7729059,2687.38552403,0.773752631359,289.267255154,372.534290698,0.774898343752,115.63,7.59844,224.047514902,0.081604,205,5,0.773752631359,289.261,289.267857667,8594.819801807404,289.26,-335.089,0.8613,1995.09,0.717423709018,-335.007,0.00992555,1.0424749851226807,0.0,1.6404752731323242
1096.32178895,0.12372207641601562,43.36695456504822,3.7292512121,3294.17255538,2612.49771625,0.760667072222,290.441505557,809.442149157,0.76097628733,107.038,7.5995,221.051475097,0.0529785,206,5,0.760667072222,290.438,290.442595508,8638.324516057968,290.436,-319.7,0.861481,1997.2,0.708334538255,-319.647,0.00995672,1.0591888427734375,0.0,1.6555325984954834
1729.19642262,0.11909627914428711,43.01438760757446,3.85110207525,3152.96677067,2744.74639221,0.731686937396,291.560630985,522.851376814,0.730734419124,120.389,7.59655,255.967302177,0.0726929,207,5,0.731686937396,291.555,291.561849649,8681.475241184235,291.553,-341.172,0.861046,1991.31,0.724429341531,-341.1,0.00998435,1.0506508350372314,0.0,1.6379151344299316
1852.05763641,0.1199338436126709,43.25081515312195,3.79592670577,3241.04226065,2749.13745333,0.752064666673,293.40612486,507.754705677,0.751670774312,117.111,7.5949,238.334821154,0.084137,208,5,0.752064666673,293.399,293.406743421,8724.865060329437,293.398,-342.633,0.860854,1988.03,0.757011116456,-342.549,0.00988236,1.0360877513885498,0.0,1.6356496810913086
652.172511737,0.11939311027526855,42.90931177139282,3.76947061953,3326.64014802,2557.70371559,0.774807776465,294.3565843,969.815041466,0.775881821943,120.224,7.59152,214.302656135,0.0518188,209,5,0.774807776465,294.353,294.356906331,8767.91100692749,294.352,-319.337,0.860388,1981.32,0.783755018229,-319.286,0.00645863,1.0377840995788574,0.0,1.6271979808807373
1829.81804492,0.1173543930053711,43.09687948226929,3.8094123179,3365.00414642,2911.14847863,0.71118811421,295.843080357,549.831309435,0.709599037846,116.6,7.59129,269.618977878,0.065033,210,5,0.71118811421,295.834,295.843394631,8811.142192602158,295.834,-342.867,0.860376,1980.86,0.793468703248,-342.802,0.0097674,1.0260658264160156,0.0,1.6064808368682861
