ExplainedVariance,PolicyExecTime,StdReturn,LossAfter,Iteration,dLoss,Perplexity,AbsLearnSignal,EnvExecTime,LossBefore,MeanKL,AverageReturn,Time,MaxReturn,AveragePolicyStd,MinReturn,ItrTime,NumTrajs,ProcessExecTime,AverageDiscountedReturn,Entropy,MeanKLBefore
0.265405290755,1.1562831401824951,76.1832512924,-0.107848,603,0.107848,1.94919e+10,0.472168767035,8.62277364730835,7.22624e-09,0.00687929,358.427345734,6804.573441982269,627.55536463,0.976215,235.956363226,11.54393744468689,69,0.13899803161621094,250.544583433,23.6933,0.0
-57.3075000131,1.1594643592834473,78.3299587366,-0.103289,604,0.103289,1.96209e+10,0.116333933761,8.52828574180603,-2.44289e-08,0.00528397,351.874329552,6816.140473365784,599.413314901,0.976579,228.945298765,11.448618650436401,70,0.13837432861328125,246.996445632,23.6999,0.0
-1.03830325392,1.0978243350982666,96.3613085733,-0.0910087,605,0.0910087,1.9761e+10,0.389836965088,8.474177122116089,-6.61224e-09,0.00818063,363.371738747,6827.542515277863,741.932749451,0.976991,203.028989128,11.292134761810303,68,0.13683152198791504,251.22587599,23.707,0.0
-0.747629092872,1.13427734375,85.5626642963,-0.052986,606,0.052986,1.96694e+10,0.42788762362,8.533247232437134,1.21832e-09,0.00867966,364.011131387,6839.084953546524,639.072889191,0.976728,157.560796289,11.43417739868164,69,0.14063763618469238,252.331175618,23.7023,0.0
-5.36308627702,1.139763355255127,97.1757737783,-0.0956194,607,0.0956194,1.96876e+10,0.246212789009,8.519859313964844,2.57381e-08,0.00627748,362.722839387,6850.698489189148,612.996276286,0.976765,156.242833597,11.477220058441162,68,0.14003992080688477,250.56404408,23.7033,0.0
-562.901899976,1.1192741394042969,80.5810434128,-0.0745875,608,0.0745875,1.96428e+10,0.114768520901,8.500019073486328,7.61721e-10,0.00841555,373.466199022,6862.172918319702,572.379246652,0.976646,226.379569965,11.356657028198242,65,0.1358354091644287,256.77988638,23.701,0.0
-2.17682318955,1.1258184909820557,86.0341585939,-0.035432,609,0.035432,1.95266e+10,0.275321131948,8.58961009979248,-2.78344e-09,0.00337563,357.607645261,6873.779361486435,591.47507546,0.97631,168.232482209,11.477093696594238,68,0.13860464096069336,248.519058978,23.695,0.0
-22.9699380995,1.1297743320465088,92.4945654234,-0.0320546,610,0.0320546,1.95934e+10,0.163635477775,8.533037424087524,-1.41729e-08,0.00457864,364.653444752,6885.438692331314,622.686612621,0.976502,166.194351166,11.550274133682251,67,0.1396191120147705,251.852041787,23.6985,0.0
-28.4994688679,1.11476469039917,91.3297042537,-0.0412336,611,0.0412336,1.96143e+10,0.159089468849,8.52384090423584,-4.38339e-09,0.00215861,379.452159087,6897.289417982101,681.017436209,0.976557,227.729117224,11.745442867279053,65,0.13856959342956543,259.644972703,23.6995,0.0
0.461334149933,1.1213183403015137,79.1913705593,-0.102914,612,0.102914,1.96971e+10,0.691294576451,8.431156396865845,-1.8176e-08,0.0092158,376.492037738,6909.162382602692,608.281998049,0.976805,252.75267214,11.74219298362732,66,0.13889312744140625,259.026544301,23.7037,0.0
0.521989338722,1.129899263381958,82.9749064047,-0.0939495,613,0.0939495,1.96862e+10,0.64895178058,8.464349031448364,1.36239e-08,0.0088339,357.991296203,6921.123154401779,601.59494961,0.976762,145.189444837,11.8397536277771,69,0.14162111282348633,249.641117749,23.7032,0.0
0.355196227463,1.0976243019104004,85.7015775448,-0.0753603,614,0.0753603,1.96488e+10,0.570995460003,8.376717329025269,9.27183e-09,0.00843711,387.448067963,6933.017476081848,615.532417074,0.976667,192.247013409,11.7681405544281,64,0.1376039981842041,263.425553439,23.7013,0.0
-1.68545448161,1.0940508842468262,90.1226874507,-0.0335978,615,0.0335978,1.96203e+10,0.298288010162,8.3180992603302,4.71623e-09,0.00625208,379.303900799,6944.7586262226105,673.383653063,0.976578,158.142829848,11.608933210372925,65,0.13343238830566406,258.848298333,23.6998,0.0
-55.6327714706,1.091562271118164,86.1646975415,-0.0878435,616,0.0878434,1.95574e+10,0.156932995801,8.183483123779297,-4.74533e-09,0.00853619,363.321057472,6956.058392524719,602.33042717,0.976408,153.074023115,11.135051727294922,68,0.1345195770263672,251.866720765,23.6966,0.0
0.36726943293,1.1584017276763916,100.586924576,-0.0953487,617,0.0953487,1.94873e+10,0.664015501027,8.700997591018677,-8.9615e-09,0.00934492,372.882273406,6967.882709741592,788.423767543,0.976189,177.124065867,11.708664178848267,66,0.1399672031402588,255.647046305,23.693,0.0
-2.57973515763,1.157731056213379,94.4362643192,-0.053569,618,0.053569,1.94878e+10,0.376790876775,8.763420104980469,-1.61831e-08,0.0048854,374.932783524,6979.805658817291,716.730591984,0.976204,165.238327352,11.796913385391235,66,0.14286494255065918,256.529180024,23.6931,0.0
-3.25910317622,1.1376004219055176,102.47749477,-0.0661105,619,0.0661105,1.94029e+10,0.266263296739,8.506478309631348,6.42276e-09,0.00731084,371.262077996,6991.431644916534,729.35984495,0.975962,208.174938491,11.503949165344238,66,0.13969135284423828,253.858703353,23.6887,0.0
-14.4301290387,1.1687040328979492,73.7242697699,-0.144919,620,0.144919,1.94663e+10,0.195385557,8.58505630493164,-2.07656e-08,0.00534862,358.818288379,7003.145230054855,613.469523685,0.976164,154.101954932,11.595603704452515,70,0.14281582832336426,251.001838126,23.6919,0.0
0.372777392988,1.2654860019683838,75.6276920944,-0.0897184,621,0.0897184,1.9434e+10,0.604684812504,8.963852643966675,-1.22847e-08,0.00950374,369.193130291,7015.25053691864,594.984089416,0.976058,234.086000947,11.976646184921265,67,0.15094780921936035,255.666825455,23.6903,0.0
0.505140632348,1.159738302230835,77.5367591703,-0.0855692,622,0.0855692,1.93872e+10,0.679680813862,8.666916370391846,2.34541e-08,0.00953911,365.602388802,7027.012877464294,539.80893796,0.975922,155.553451932,11.625282526016235,68,0.14638185501098633,254.006208422,23.6879,0.0
-3.5346034256,1.1516060829162598,120.86322801,-0.113293,623,0.113293,1.93306e+10,0.282001799737,8.572938203811646,2.67865e-08,0.00506679,380.812730827,7038.657607793808,1065.42189069,0.97576,154.097411685,11.52342414855957,65,0.13779306411743164,258.278219855,23.685,0.0
-0.876068294961,1.1378326416015625,75.5400100415,-0.0655503,624,0.0655503,1.93861e+10,0.412388997752,8.353864192962646,2.27566e-09,0.00588445,378.381564881,7050.046806097031,537.198456729,0.975922,209.15992371,11.264018535614014,65,0.1398007869720459,259.571338888,23.6878,0.0
0.147171717624,1.1220569610595703,86.6190386486,-0.0841032,625,0.0841032,1.92972e+10,0.503333352236,8.538403034210205,1.51871e-08,0.00509275,371.346629292,7061.653707265854,669.864538349,0.975656,158.720967419,11.4847092628479,68,0.1411898136138916,256.394564085,23.6832,0.0
-0.673119334844,1.175328254699707,78.6392255897,-0.160318,626,0.160318,1.92414e+10,0.396219597548,8.793896913528442,1.71242e-08,0.00300114,372.942078723,7073.6705493927,576.539693808,0.975493,204.585669459,11.892145156860352,66,0.14435410499572754,256.736870258,23.6803,0.0
0.452407556605,1.112536907196045,78.3258986176,-0.0922522,627,0.0922522,1.9375e+10,0.69058252179,8.484137773513794,-9.09163e-09,0.00954666,353.242276984,7085.318677186966,547.591251818,0.97588,159.690586396,11.541202783584595,70,0.14098024368286133,247.858645411,23.6872,0.0
-140.95928911,1.129145860671997,100.370340069,-0.0310863,628,0.0310863,1.9343e+10,0.103970412511,8.542526960372925,-3.70094e-09,0.00591244,401.68370472,7097.077602863312,698.289859456,0.97578,208.709454453,11.637717723846436,62,0.1383051872253418,268.579568204,23.6856,0.0
0.348260720249,1.1062967777252197,81.5225367809,-0.0930287,629,0.0930287,1.92837e+10,0.655998778331,8.548778057098389,-3.39587e-08,0.00961847,367.084041781,7108.818886518478,568.638574189,0.975595,146.644550231,11.635383129119873,67,0.13738536834716797,253.857412389,23.6825,0.0
-7.19248678719,1.131363868713379,82.4861926271,-0.253173,630,0.253173,1.93686e+10,0.209192879788,8.644439935684204,-4.61072e-08,0.00558035,367.843013453,7120.777112483978,609.011858243,0.975846,214.045387993,11.807574272155762,67,0.1416764259338379,254.40031548,23.6869,0.0
-8.61032124781,1.0595974922180176,93.6778219107,-0.039938,631,0.039938,1.9495e+10,0.177381010054,8.41107964515686,1.19123e-08,0.00716873,358.460197603,7132.467688083649,614.824131548,0.976215,207.390776814,11.589099884033203,69,0.1346569061279297,249.120450575,23.6934,0.0
0.156088310959,1.1162450313568115,92.4041765501,-0.0671772,632,0.0671773,1.94641e+10,0.486293377635,8.523117780685425,2.18888e-08,0.00571327,385.821760938,7144.484288692474,587.898085058,0.976142,161.623079223,11.875987529754639,64,0.1382427215576172,262.366369748,23.6918,0.0
-1.43851748344,1.0732178688049316,85.9296634548,-0.0553001,633,0.0553001,1.94972e+10,0.360469182392,8.347070455551147,-1.28773e-08,0.00479655,374.01036563,7155.995791912079,751.501423336,0.976243,216.249453634,11.380836486816406,66,0.13274860382080078,257.111092602,23.6935,0.0
-0.222359443643,1.1069276332855225,82.0910348978,-0.0697734,634,0.0697733,1.94488e+10,0.46333271319,8.573627948760986,-3.39745e-08,0.00649855,359.264077608,7167.724676370621,624.115139617,0.976101,223.785220715,11.586709976196289,69,0.13979363441467285,250.250360177,23.6911,0.0
-1.08169031098,1.1277296543121338,91.1212350586,-0.043898,635,0.043898,1.94009e+10,0.296002419628,8.40383005142212,2.01571e-08,0.00834479,357.347638593,7179.242180109024,610.009837118,0.975969,124.422694394,11.39032769203186,69,0.13906049728393555,248.902572526,23.6886,0.0
-1.16060367759,1.125746250152588,83.6930465434,-0.0688967,636,0.0688968,1.94949e+10,0.350050092792,8.635116577148438,5.46012e-08,0.00454886,364.345903595,7190.887563467026,691.292263873,0.976251,207.851822118,11.543375253677368,68,0.1383986473083496,252.990584957,23.6934,0.0
-1.32516622094,1.1218643188476562,85.3655268453,-0.040925,637,0.040925,1.94789e+10,0.351834164778,8.416410684585571,2.28699e-08,0.00780934,376.593086411,7202.318370342255,654.699748476,0.976205,188.299363979,11.321275234222412,65,0.1378774642944336,257.775176127,23.6926,0.0
-4.58420389595,1.1736726760864258,75.7680068943,-0.265883,638,0.265883,1.95383e+10,0.227961925075,8.798430919647217,-1.74265e-09,0.00816537,353.785663205,7214.172291994095,521.05306067,0.976373,140.750923254,11.743812561035156,70,0.14392518997192383,247.983462694,23.6956,0.0
0.154836993861,1.1117520332336426,96.7219457566,-0.0807288,639,0.0807288,1.95599e+10,0.582804941792,8.556053400039673,-1.29204e-08,0.00814659,392.661574879,7225.812928915024,628.724325953,0.976438,190.402027665,11.542391538619995,63,0.13729453086853027,264.35649604,23.6967,0.0
0.306019164285,1.1179955005645752,88.9284357381,-0.0901248,640,0.0901248,1.97699e+10,0.618324088686,8.50727367401123,9.6637e-09,0.00926284,388.750939197,7237.544262170792,745.749589816,0.977064,227.99793769,11.621668338775635,63,0.13663625717163086,263.484654217,23.7074,0.0
0.229519230192,1.111288070678711,93.7692910099,-0.107543,641,0.107543,1.97572e+10,0.568782941476,8.488738536834717,-5.49874e-09,0.00515671,372.556538926,7249.456308364868,669.697483024,0.977046,130.084621887,11.796020984649658,66,0.13753986358642578,255.602560015,23.7068,0.0
-1.34720761899,1.0647633075714111,73.6730872934,-0.132329,642,0.132329,1.9927e+10,0.308602674904,8.345453977584839,2.23032e-08,0.0080414,363.765925442,7261.166451931,584.655037858,0.977563,206.77738533,11.595613479614258,69,0.1341867446899414,253.658178212,23.7153,0.0
0.359595095585,1.103957176208496,104.249797918,-0.0842035,643,0.0842035,1.98934e+10,0.602207086029,8.461450576782227,-1.79452e-08,0.00732973,362.755732201,7272.877295970917,724.256642201,0.977462,129.039053612,11.605310916900635,68,0.13477349281311035,250.085414983,23.7137,0.0
-0.881324387987,1.1388931274414062,93.9480893532,-0.086861,644,0.086861,1.98786e+10,0.489859540322,8.747529983520508,-1.03214e-08,0.00953579,395.052855041,7285.078368663788,668.102921412,0.977415,252.402641291,12.0671067237854,63,0.13800430297851562,266.00684891,23.7129,0.0
-1.38266557568,1.0808000564575195,80.5428333621,-0.0597505,645,0.0597505,1.98694e+10,0.346027963298,8.424720048904419,-1.83625e-08,0.00903474,387.99823932,7296.782419681549,581.197786645,0.977401,239.501878172,11.564847469329834,64,0.13644051551818848,263.769195442,23.7124,0.0
0.320580474357,1.124375343322754,96.397880403,-0.0946115,646,0.0946115,2.00344e+10,0.517943094937,8.679905414581299,-2.67275e-08,0.00810619,375.595509155,7308.880429983139,682.754872545,0.977877,160.04144438,11.944106101989746,66,0.1377241611480713,257.029362984,23.7207,0.0
0.544634097089,1.099862813949585,75.7377073534,-0.0996326,647,0.0996326,2.00442e+10,0.67216428319,8.49941372871399,-7.02002e-09,0.00845102,377.193788691,7320.562953472137,648.849914921,0.977922,238.492025647,11.550795793533325,65,0.13663840293884277,259.227172041,23.7212,0.0
0.127988036694,1.11434006690979,78.9867641781,-0.0655029,648,0.0655029,1.99025e+10,0.462604359394,8.591331720352173,-7.26457e-09,0.00866945,378.615958714,7332.263098239899,581.888885733,0.977526,241.665867403,11.575921058654785,66,0.13641953468322754,259.720954185,23.7141,0.0
-2.62987917472,1.1864542961120605,88.9249805087,-0.0738667,649,0.0738667,1.97127e+10,0.251580981066,8.905787467956543,9.75679e-09,0.00410992,383.286648085,7344.642166852951,625.764355146,0.976969,242.130557933,12.249809503555298,65,0.14329767227172852,261.1484055,23.7045,0.0
-8.44206531921,1.1047375202178955,75.2696467711,-0.0931773,650,0.0931772,1.97769e+10,0.238571217089,8.565130472183228,-2.251e-08,0.00627361,364.851511642,7356.55508184433,548.110686421,0.977152,219.036043924,11.805819988250732,69,0.13814091682434082,253.889991141,23.7078,0.0
0.0900986073315,1.0818650722503662,101.14333561,-0.0722235,651,0.0722234,1.97338e+10,0.509734298695,8.351639032363892,-2.92059e-08,0.0069004,367.808191069,7368.1367819309235,703.446004138,0.977019,161.026330819,11.468140363693237,68,0.13364529609680176,253.07393397,23.7056,0.0
0.303062907365,1.0636348724365234,89.0806370697,-0.0782028,652,0.0782028,1.97606e+10,0.599970387848,8.291913509368896,3.85467e-09,0.00874624,367.435261272,7379.457945823669,694.991620358,0.97709,158.728550466,11.198343753814697,67,0.13467907905578613,253.64406659,23.707,0.0
-4.65248808294,1.1360900402069092,102.387843382,-0.0420096,653,0.0420097,1.97727e+10,0.208997854507,8.623173713684082,5.70054e-08,0.00848515,366.714419528,7391.218307733536,609.691296869,0.977151,158.107903151,11.631121158599854,67,0.13901424407958984,252.135776851,23.7076,0.0
0.161607413354,1.148310661315918,96.4267604772,-0.0692299,654,0.0692299,1.96036e+10,0.553328480183,8.777538537979126,-1.34527e-08,0.00860594,375.575154485,7403.267936944962,669.504081787,0.976649,117.176455163,11.910094976425171,67,0.14257049560546875,257.04467731,23.699,0.0
-67.1508089326,1.0898494720458984,83.0491370296,-0.260528,655,0.260528,1.95493e+10,0.10920850149,8.359102725982666,2.54225e-08,0.00508954,361.385357997,7414.677264690399,701.641351962,0.976481,242.522172527,11.281875610351562,68,0.1338798999786377,251.397327774,23.6962,0.0
-1344.93084087,1.1075987815856934,91.6178736495,-0.0839531,656,0.0839531,1.95883e+10,0.143670859101,8.496923685073853,1.19652e-08,0.00696923,364.4027852,7426.317642688751,664.611949198,0.976593,165.433797358,11.519224643707275,69,0.13584208488464355,252.634526884,23.6982,0.0
-0.849110214756,1.108311653137207,71.2756500835,-0.0287562,657,0.0287562,1.95649e+10,0.345992985399,8.532548189163208,-5.31506e-09,0.00627062,362.659311535,7437.942032337189,490.518396838,0.976545,165.659486073,11.488553762435913,68,0.15096688270568848,252.955292831,23.697,0.0
-51.2036287089,1.1345562934875488,91.9514441362,-0.0752394,658,0.0752394,1.96116e+10,0.158776578229,8.516444206237793,-2.26621e-08,0.0033339,378.635910602,7449.531352996826,764.137654823,0.976685,152.410165972,11.474087715148926,66,0.13913273811340332,259.178715447,23.6994,0.0
0.191454421345,1.1168231964111328,70.8499380123,-0.0690984,659,0.0690984,1.95613e+10,0.554712288548,8.41604995727539,-2.64595e-09,0.00746514,370.365553876,7460.913171052933,545.472487546,0.976533,170.078386371,11.261529445648193,67,0.13570547103881836,256.478030351,23.6968,0.0
-4.61418060609,1.1428899765014648,88.0093775157,-0.0811652,660,0.0811652,1.96305e+10,0.232686436083,8.646483421325684,1.38169e-08,0.00884207,380.160975428,7472.563047170639,648.13283283,0.97673,209.253452761,11.51332402229309,65,0.1378164291381836,259.992723244,23.7003,0.0
-0.29444975232,1.1422011852264404,75.7385921086,-0.0442882,661,0.0442882,1.95852e+10,0.389138644184,8.591562032699585,-2.26932e-08,0.00801055,364.947590432,7484.252006292343,591.148457597,0.976597,195.022057698,11.562282085418701,69,0.13877081871032715,253.490934032,23.698,0.0
-63.5981977096,1.0986227989196777,88.8757173425,-0.089261,662,0.089261,1.94322e+10,0.150571005272,8.456858158111572,-1.09574e-08,0.00726529,373.581663389,7495.673376083374,630.76852537,0.976152,109.063905778,11.313573598861694,66,0.13657140731811523,256.671545028,23.6902,0.0
0.526154006278,1.1318943500518799,78.7526450296,-0.0826664,663,0.0826663,1.93197e+10,0.696715514514,8.601643800735474,-3.38907e-08,0.00998822,360.645196209,7507.328481435776,553.354983206,0.975785,209.220195789,11.529619216918945,68,0.13865232467651367,250.985574071,23.6844,0.0
0.276342993864,1.1422715187072754,69.9580599992,-0.132258,664,0.132258,1.92869e+10,0.602801183074,8.524123430252075,2.33158e-08,0.00972444,365.369592595,7518.861377954483,538.632819116,0.975688,208.217643248,11.41886568069458,66,0.13826823234558105,253.269524626,23.6827,0.0
0.489860416045,1.1561238765716553,97.6623366237,-0.0789996,665,0.0789995,1.9374e+10,0.612840459167,8.923409700393677,-3.6698e-08,0.00830841,361.983932784,7530.808798074722,669.354364789,0.975941,158.235023756,11.837785005569458,68,0.1416628360748291,250.239028732,23.6872,0.0
0.482502939948,1.190084457397461,98.2537231988,-0.084341,666,0.0843411,1.95036e+10,0.722570153758,8.692340612411499,4.643e-08,0.00956732,370.369821143,7542.606215953827,605.802169473,0.976325,157.047673974,11.68932294845581,66,0.1385974884033203,253.945134939,23.6939,0.0
0.0945175059484,1.155658483505249,73.7367800562,-0.0987667,667,0.0987667,1.94732e+10,0.598511128362,8.76703429222107,-7.23201e-09,0.00868703,354.570877622,7554.375839710236,602.351088859,0.976239,192.050813443,11.660694599151611,69,0.13885712623596191,248.508394662,23.6923,0.0
-3.20897511862,1.087815761566162,73.1840180118,-0.0389894,668,0.0389894,1.94278e+10,0.255916428453,8.567851781845093,2.34052e-08,0.00221435,373.481005114,7565.963921546936,645.207278351,0.976109,237.341765938,11.47269606590271,67,0.13632750511169434,258.025165232,23.69,0.0
-0.0192378784905,1.1453561782836914,83.6512640058,-0.0588268,669,0.0588268,1.94207e+10,0.419064330801,8.577423810958862,3.03054e-09,0.00896966,358.875332879,7577.624211549759,622.743656464,0.976098,217.245709161,11.55588960647583,69,0.13988566398620605,250.35382282,23.6896,0.0
-0.180561517686,1.131169319152832,79.0441230027,-0.0532449,670,0.0532449,1.92976e+10,0.437408976295,8.549677848815918,2.70973e-08,0.00312624,373.709703527,7589.523609161377,560.422096372,0.975736,220.375883547,11.796866178512573,66,0.13845109939575195,257.09441813,23.6832,0.0
-3.02158945661,1.1188139915466309,135.978022915,-0.0909119,671,0.0909119,1.93547e+10,0.335459382567,8.556804656982422,-1.17131e-08,0.00727442,385.968860036,7601.373830795288,1227.30298471,0.975899,238.366337215,11.746508359909058,64,0.13901877403259277,259.40534125,23.6862,0.0
0.384077326445,1.1442060470581055,80.6798804375,-0.0780606,672,0.0780606,1.9294e+10,0.693016739917,8.6949942111969,-1.2373e-08,0.00991063,363.292493065,7613.420536994934,670.010589957,0.975728,211.46881181,11.931838512420654,68,0.1389462947845459,252.828808488,23.6831,0.0
-0.454493990412,1.1431989669799805,90.4792433047,-0.0973527,673,0.0973527,1.9324e+10,0.366457964884,8.79098653793335,-2.79881e-08,0.00931226,386.1341926,7625.684942960739,706.30990244,0.975818,234.790370941,12.117754697799683,64,0.14163470268249512,262.393787522,23.6846,0.0
0.175753494638,1.1516494750976562,79.7270455946,-0.0981551,674,0.0981551,1.95313e+10,0.597539433467,8.82070016860962,2.02232e-08,0.00920039,385.163934942,7637.903974056244,582.256776365,0.976427,175.322380913,12.084710836410522,65,0.140580415725708,262.68263598,23.6953,0.0
-1.05765962577,1.1368505954742432,77.6617328233,-0.0180623,675,0.0180623,1.95813e+10,0.305023787421,8.669034242630005,3.20264e-09,0.00119254,381.091914358,7649.72222328186,575.007552893,0.976588,223.854429201,11.657256126403809,65,0.14227032661437988,261.341542352,23.6978,0.0
0.536682681253,1.169283390045166,103.606438691,-0.0879922,676,0.0879923,1.95378e+10,0.688137506053,8.59144139289856,4.29485e-08,0.00966691,389.742110107,7661.334355354309,798.659884616,0.97646,211.762506392,11.502657413482666,63,0.13842272758483887,262.958792031,23.6956,0.0
0.276307417134,1.193514108657837,116.012650915,-0.0883591,677,0.0883591,1.95978e+10,0.627975225284,8.942914724349976,1.01614e-08,0.00930819,407.759769903,7673.343140602112,844.888436728,0.976651,217.369697931,11.90578317642212,60,0.1425166130065918,269.551288559,23.6987,0.0
-0.475157993179,1.1355335712432861,93.4355691693,-0.063485,678,0.063485,1.95642e+10,0.481815961863,8.504098653793335,5.21393e-09,0.00886548,371.057787007,7684.878655433655,735.051973848,0.976567,201.130490232,11.402968406677246,66,0.13769173622131348,254.826486667,23.697,0.0
-0.192443388896,1.1881978511810303,75.6475712852,-0.0672183,679,0.0672184,1.94955e+10,0.477392807298,8.915811777114868,2.92122e-08,0.0049372,375.956117222,7696.9008576869965,554.316383424,0.976378,226.290914002,11.90500545501709,66,0.14372825622558594,258.260907114,23.6934,0.0
0.440750646677,1.2117383480072021,91.5305803877,-0.0886612,680,0.0886612,1.95288e+10,0.646882166136,8.846184492111206,2.18918e-08,0.00862934,368.107338586,7708.844455957413,697.091444135,0.976477,129.187283693,11.826043844223022,66,0.14443421363830566,252.829945972,23.6952,0.0
-0.460948859182,1.1218492984771729,81.5860034443,-0.0372833,681,0.0372834,1.95319e+10,0.339521548603,8.525331020355225,2.91117e-08,0.00425483,386.161321185,7720.35283946991,624.234864766,0.976493,250.095612096,11.39871597290039,64,0.13591289520263672,263.047757331,23.6953,0.0
-1.55926255602,1.1328506469726562,68.6045764533,-0.0439389,682,0.0439389,1.94979e+10,0.293611782466,8.618961811065674,9.00401e-09,0.00848968,367.542579918,7731.949176311493,592.853346747,0.976389,222.798637024,11.485299587249756,68,0.13808798789978027,255.3653963,23.6936,0.0
-0.13558467069,1.1130614280700684,102.903474915,-0.0736408,683,0.0736408,1.94388e+10,0.430475542109,8.64911437034607,1.46501e-08,0.0054352,373.693712042,7743.525017499924,775.978637054,0.976229,227.135237455,11.474519968032837,66,0.1391592025756836,255.581129499,23.6905,0.0
0.509945794501,1.120849847793579,86.8731720587,-0.0868092,684,0.0868092,1.93468e+10,0.707560556377,8.685113906860352,3.46348e-09,0.007954,375.685569875,7755.269457578659,797.392520554,0.975953,213.157969226,11.634739637374878,67,0.14817261695861816,258.133965571,23.6858,0.0
0.472923980312,1.0635623931884766,90.1788796643,-0.0766386,685,0.0766386,1.94011e+10,0.657841538589,8.422154188156128,-1.10761e-08,0.00881067,389.6827452,7766.6796243190765,652.435458203,0.976105,239.380337077,11.309048175811768,64,0.13202404975891113,263.96823517,23.6886,0.0
-1.8525807608,1.1250989437103271,99.9782344925,-0.0445503,686,0.0445503,1.9418e+10,0.282614225114,8.511855840682983,4.87071e-08,0.0081684,366.607501276,7778.199284553528,655.297648736,0.976179,201.036065961,11.416214227676392,67,0.13843917846679688,252.429512141,23.6895,0.0
-0.00384156194407,1.1110074520111084,95.8134693377,-0.0861365,687,0.0861365,1.95139e+10,0.543981606672,8.592695236206055,1.2037e-08,0.00789428,359.583849168,7789.885319948196,689.97731289,0.976459,178.856191815,11.571781873703003,69,0.13670015335083008,249.722702103,23.6944,0.0
0.294451291999,1.117356538772583,114.0652241,-0.0793033,688,0.0793032,1.95626e+10,0.652643174343,8.580566644668579,-3.87448e-08,0.00970204,386.943154155,7801.412529706955,704.914457578,0.976613,206.815478191,11.418753623962402,63,0.1369326114654541,260.403204798,23.6969,0.0
-47.8256644149,1.1273398399353027,76.3289344672,-0.0667693,689,0.0667693,1.95e+10,0.109373478362,8.5570228099823,-2.45792e-09,0.00693253,382.092598209,7812.9755165576935,558.697333164,0.976434,243.760644854,11.438547372817993,65,0.13434362411499023,261.868498895,23.6937,0.0
0.247039705128,1.09159255027771,81.5293215212,-0.0832426,690,0.0832427,1.94886e+10,0.516569880556,8.685657262802124,3.30162e-08,0.00383784,378.449783951,7824.68691945076,573.646625058,0.976402,255.204798521,11.600750207901001,65,0.13477063179016113,259.317742034,23.6931,0.0
-0.183833017244,1.1084065437316895,87.6050266626,-0.0699712,691,0.0699711,1.95402e+10,0.436729122224,8.522059679031372,-1.38241e-08,0.00873439,370.172299451,7836.238182544708,705.957293057,0.976557,259.985224296,11.428727626800537,67,0.1356644630432129,255.362813172,23.6957,0.0
-50.7305726362,1.1035706996917725,80.8041120716,-0.0502644,692,0.0502644,1.95438e+10,0.126698814984,8.424809455871582,9.51796e-09,0.0064378,369.064889044,7847.650816679001,625.136330575,0.976571,132.395048152,11.302441120147705,67,0.1368236541748047,255.427679188,23.6959,0.0
-0.246411052503,1.138611078262329,103.920729078,-0.0731188,693,0.0731188,1.95485e+10,0.518818139269,8.588494777679443,-1.70843e-08,0.00912065,380.207891717,7859.293150186539,703.530936279,0.976607,185.640438017,11.537728786468506,65,0.1394367218017578,258.664821519,23.6962,0.0
0.279162882111,1.1264207363128662,86.6394184745,-0.0986061,694,0.0986061,1.94833e+10,0.668610530141,8.572402715682983,1.84857e-08,0.00935355,385.538228532,7871.061244487762,642.590245735,0.976426,245.725715393,11.64804720878601,63,0.13913774490356445,261.679964237,23.6928,0.0
0.234227451294,1.0722534656524658,78.5999473856,-0.0782796,695,0.0782795,1.94878e+10,0.6256274891,8.396812438964844,-4.1174e-08,0.00959812,390.069282318,7882.405669927597,584.845260299,0.976448,232.820987252,11.225361347198486,63,0.13222098350524902,264.697815474,23.6931,0.0
0.527935304307,1.08744215965271,96.8417031728,-0.0731245,696,0.0731244,1.95621e+10,0.641514238998,8.347741842269897,-2.34903e-08,0.00894936,386.361211898,7894.014709711075,746.448988051,0.976659,234.82902084,11.485544204711914,64,0.13344335556030273,262.26513215,23.6969,0.0
0.0555013790771,1.1079607009887695,96.8099160801,-0.0777051,697,0.0777051,1.96157e+10,0.583883346766,8.651811361312866,-1.21758e-08,0.00841512,394.589198503,7906.075112104416,716.402994669,0.976835,214.271704343,11.934295654296875,63,0.13689970970153809,265.754588442,23.6996,0.0
0.139471642249,1.0670037269592285,88.4791993771,-0.0648496,698,0.0648496,1.95104e+10,0.521672941972,8.487712144851685,-2.10537e-08,0.0085398,367.340177111,7917.807233810425,712.323336015,0.976518,208.025647614,11.602447509765625,67,0.13108491897583008,253.844583328,23.6942,0.0
0.227210618055,1.0512161254882812,98.6789663539,-0.0839886,699,0.0839886,1.95822e+10,0.54468478078,8.345420598983765,-1.06188e-08,0.00931534,358.153147335,7929.547153711319,725.766692525,0.976747,128.902793323,11.621198654174805,69,0.13284897804260254,248.674968916,23.6979,0.0
-0.117050024733,1.0181567668914795,90.3490139551,-0.0912537,700,0.0912537,1.94617e+10,0.510261391107,8.137362241744995,3.74535e-10,0.00855778,374.509755931,7940.938252449036,700.336136402,0.976407,108.97396667,11.27899718284607,65,0.129286527633667,256.778573485,23.6917,0.0
