NumTrajs,Perplexity,LossAfter,AbsLearnSignal,AverageReturn,PolicyExecTime,AveragePolicyStd,AverageAbsY,AverageAbsQ,AverageAbsQYDiff,MeanKLBefore,EnvExecTime,Iteration,MaxReturn,dLoss,StdReturn,Entropy,AverageY,MeanKL,ProcessExecTime,Time,MinReturn,AverageQ,AverageDiscountedReturn,ItrTime,AbsLearnSignalOld,AbsLearnSignalNew,AverageQLoss,ExplainedVariance,LossBefore
5,1374.93,-358.47,0.632504660881,3062.14893645,0.5745394229888916,0.813733,352.336047101,352.327,3.53136963236,0.0,1.2812139987945557,303,3477.14636426,0.0513611,721.863818329,7.22615,351.06319682,0.00995974,0.09562325477600098,9997.056916713715,1622.21207076,351.057,266.070940197,31.92378067970276,0.632046528394,0.632504660881,161.174,0.810890474285,-358.419
5,1373.59,-403.468,0.685788525574,3637.69293719,0.6849415302276611,0.813649,352.181647725,352.172,3.53351101756,0.0,1.3596770763397217,304,3833.43114718,0.0372314,174.755029955,7.22519,350.936849163,0.00641152,0.10591363906860352,10029.7519261837,3377.9655724,350.93,290.24868217,32.58407688140869,0.687087298799,0.685788525574,156.729,0.777254232799,-403.431
5,1372.68,-391.029,0.628955850637,3311.43085663,0.5923862457275391,0.813623,352.80656129,352.794,3.48952600819,0.0,1.3172199726104736,305,3565.95899039,0.0522461,204.0389323,7.22452,351.542642463,0.00995448,0.09555530548095703,10061.962305545807,3019.6706986,351.533,265.363309783,32.10192894935608,0.627434585153,0.628955850637,154.159,0.789745634478,-390.977
5,1372.68,-401.02,0.76530783116,3502.97034847,0.5965056419372559,0.813673,352.943258485,352.934,3.44434769389,0.0,1.3228089809417725,306,3735.59635772,0.0332642,163.234117212,7.22452,351.760655353,0.00649064,0.09572958946228027,10094.471909284592,3230.41229824,351.753,273.469038039,32.394978761672974,0.765504078069,0.76530783116,148.026,0.809867877378,-400.986
5,1369.49,-397.4,0.749790927643,3501.68663729,0.5982263088226318,0.813423,352.997579904,352.988,3.38898980692,0.0,1.3171947002410889,307,3797.79812967,0.0390625,252.413588595,7.2222,351.827682959,0.00989949,0.0962224006652832,10126.611422777176,3072.06873175,351.82,260.656854891,32.02580738067627,0.749019544022,0.749790927643,149.415,0.799525633616,-397.361
5,1367.0,-392.305,0.485974901624,3480.04464181,0.6257765293121338,0.813206,353.191292778,353.183,3.35058835575,0.0,1.3341469764709473,308,3773.15810624,0.0501404,184.860200101,7.22037,352.055311542,0.0064766,0.09859299659729004,10159.088544130325,3252.09470265,352.049,268.570288516,32.36274814605713,0.485291066471,0.485974901624,138.74,0.583257862684,-392.255
5,1364.92,-404.88,0.768847077392,3681.93731445,0.6149332523345947,0.813023,353.64444162,353.635,3.39182749763,0.0,1.3304507732391357,309,3788.57482503,0.0429688,75.3718330135,7.21885,352.501809637,0.00995759,0.09615135192871094,10191.475809335709,3604.06864723,352.495,284.914445828,32.27684426307678,0.768084328298,0.768847077392,148.79,0.86277068677,-404.837
5,1361.46,-397.333,0.746777480492,3482.27686328,0.6080491542816162,0.812726,352.945628795,352.938,3.40632143215,0.0,1.3166685104370117,310,3746.07403072,0.0534058,256.840724112,7.21631,351.805793764,0.00982948,0.09369659423828125,10223.094381093979,3135.27492555,351.8,270.609996823,31.511720418930054,0.7455623792,0.746777480492,149.099,0.825718110664,-397.279
5,1362.75,-399.28,0.753458713239,3498.50613285,0.6055715084075928,0.812894,353.649996802,353.642,3.4491901273,0.0,1.3007137775421143,311,3762.83317028,0.0426331,153.584699722,7.21726,352.481935534,0.00641958,0.0950155258178711,10254.742783784866,3335.0098919,352.476,272.849790658,31.535558700561523,0.754269391563,0.753458713239,152.489,0.815914827282,-399.237
5,1361.5,-394.08,0.76373587436,3479.6038686,0.5678062438964844,0.812823,353.515110437,353.504,3.40837895191,0.0,1.2669825553894043,312,3640.77479412,0.0457458,130.470926145,7.21634,352.336924267,0.00646446,0.08438491821289062,10286.368269443512,3291.70013039,352.329,260.691075177,31.514031410217285,0.763055655822,0.76373587436,147.044,0.84201134121,-394.035
5,1358.82,-396.881,0.778303771378,3447.53123516,0.608605146408081,0.812576,353.214237959,353.204,3.44564880076,0.0,1.3072597980499268,313,3726.15363223,0.0986328,227.153353225,7.21437,351.954547348,0.00998236,0.09376382827758789,10318.02786231041,3135.43399096,351.946,250.426609028,31.54915142059326,0.777671145664,0.778303771378,156.301,0.770690134106,-396.782
5,1360.02,-399.628,0.720128861516,3522.80563326,0.6192309856414795,0.812694,352.954480737,352.946,3.47119143102,0.0,1.2988402843475342,314,3696.48098885,0.0429382,95.258804451,7.21525,351.757417634,0.00640371,0.09494638442993164,10349.766384363174,3407.41182317,351.752,268.38906541,31.622026205062866,0.71975924548,0.720128861516,160.849,0.838915998283,-399.585
5,1357.32,-393.371,0.764711612313,3421.20704782,0.5984451770782471,0.81243,352.971417233,352.96,3.37059912415,0.0,1.3178951740264893,315,3609.42653463,0.0488586,150.522964405,7.21326,351.741785649,0.00949257,0.08686566352844238,10381.382586479187,3227.10912981,351.734,277.00138597,31.50650191307068,0.765324377604,0.764711612313,142.439,0.851265710402,-393.322
5,1355.12,-378.924,0.616032093106,3310.31213912,0.6131033897399902,0.812271,353.228886758,353.219,3.42119922891,0.0,1.3153066635131836,316,3552.19114098,0.0325012,183.310334061,7.21164,352.042519077,0.00642944,0.09509444236755371,10413.142791509628,3011.07841198,352.034,287.000145464,31.65267276763916,0.615779271885,0.616032093106,152.932,0.629266741592,-378.891
5,1354.39,-395.359,0.73377879824,3499.21105739,0.6094329357147217,0.812229,352.949240524,352.939,3.36190449062,0.0,1.3001105785369873,317,3581.92307655,0.0400391,110.596547708,7.21111,351.693771097,0.00642813,0.08660078048706055,10445.040967702866,3283.33859784,351.687,266.441181921,31.791548013687134,0.733077690578,0.73377879824,152.147,0.797266753274,-395.319
5,1348.9,-395.535,0.759950414362,3587.26198855,0.6494700908660889,0.811719,353.443679173,353.435,3.38501430803,0.0,1.3241243362426758,318,3764.26539942,0.0482483,156.631686927,7.20705,352.187401357,0.00986308,0.09974956512451172,10476.954021215439,3337.03106146,352.181,279.546880572,31.797688007354736,0.760106992422,0.759950414362,151.1,0.824294440861,-395.487
5,1348.14,-373.547,0.555593573761,3246.39784965,0.6146645545959473,0.811646,353.915016353,353.908,3.30375070889,0.0,1.3191475868225098,319,3617.0635152,0.0454712,346.87788107,7.20648,352.691472856,0.00648235,0.09603285789489746,10508.836300373077,2613.12299713,352.686,271.005076164,31.775914669036865,0.555728014191,0.555593573761,138.528,0.643057893297,-373.501
5,1349.92,-337.76,0.709264918743,2970.59722472,0.6075246334075928,0.811824,353.654852842,353.647,3.36006181107,0.0,1.3042194843292236,320,3893.09872644,0.0439453,1105.03290232,7.2078,352.47774151,0.00993142,0.0934288501739502,10540.774781703949,795.447060596,352.472,267.445583421,31.83252191543579,0.709612061847,0.709264918743,160.86,0.792456209169,-337.716
5,1349.6,-396.586,0.700745278576,3632.91561639,0.6142244338989258,0.811781,353.485165883,353.475,3.29452726549,0.0,1.307159423828125,321,3793.13474572,0.0516968,137.188221032,7.20757,352.197494685,0.00642475,0.0936899185180664,10572.631980657578,3424.36669639,352.191,286.36102279,31.74930214881897,0.699578142883,0.700745278576,144.457,0.827021475236,-396.534
5,1349.07,-392.431,0.779289462913,3439.68919916,0.5942168235778809,0.811749,353.83866255,353.828,3.18446379373,0.0,1.2978873252868652,322,3734.1476411,0.0474243,249.858440556,7.20717,352.650515351,0.00969522,0.10219287872314453,10604.634843349457,3011.85205096,352.643,259.060988386,31.894259691238403,0.781178400899,0.779289462913,126.504,0.784926647743,-392.383
5,1347.11,-398.403,0.746488248846,3645.90764594,0.5792145729064941,0.81162,354.02977387,354.021,3.35201354321,0.0,1.2876834869384766,323,3845.27532885,0.0555725,112.806217751,7.20572,352.768300858,0.00984546,0.09833550453186035,10636.79987192154,3517.50362729,352.763,298.028339569,32.05758762359619,0.747046883458,0.746488248846,155.205,0.810022448376,-398.347
5,1343.91,-393.112,0.755735322963,3521.88237947,0.5912125110626221,0.811344,354.111640888,354.099,3.28189968174,0.0,1.298218011856079,324,3591.40637967,0.0376892,57.9085524987,7.20334,352.853687133,0.00983137,0.09412145614624023,10669.13217306137,3431.01740506,352.845,292.879165532,32.2265727519989,0.75568240451,0.755735322963,142.837,0.758123558456,-393.074
5,1343.4,-334.494,0.700305489987,2936.05228213,0.5930376052856445,0.811356,354.111419114,354.103,3.21501785146,0.0,1.2982563972473145,325,3681.91060539,0.0909119,1184.93230736,7.20296,352.86014336,0.00980149,0.10234999656677246,10701.366788625717,580.714636187,352.854,254.755602854,32.122870206832886,0.700774743078,0.700305489987,133.075,0.73060061982,-334.403
5,1342.69,-396.258,0.715254458926,3615.76528998,0.5949461460113525,0.81129,354.470654458,354.463,3.32786119594,0.0,1.3063938617706299,326,3824.59964388,0.0422363,113.067232386,7.20243,353.226443527,0.00657606,0.09617877006530762,10733.478771924973,3489.33595582,353.221,289.626029959,32.004618644714355,0.714004547044,0.715254458926,157.59,0.694286973996,-396.216
5,1340.19,-397.672,0.728574347865,3690.66529038,0.586876630783081,0.811075,354.821948549,354.81,3.21780856573,0.0,1.291151523590088,327,3880.20999609,0.0445862,128.469529273,7.20057,353.548843865,0.00974336,0.09114551544189453,10765.487714767456,3539.61399208,353.54,275.415771209,31.896980047225952,0.727690706039,0.728574347865,143.501,0.849898658111,-397.628
5,1340.14,-398.061,0.726393447828,3643.71411219,0.5777652263641357,0.811102,355.400129047,355.393,3.26641617474,0.0,1.3010690212249756,328,3814.04368093,0.0391541,168.138935295,7.20053,354.153079365,0.00645282,0.08979392051696777,10797.479426145554,3332.04387212,354.148,288.285274295,31.877070426940918,0.726853569987,0.726393447828,149.482,0.770713727867,-398.022
5,1336.35,-394.074,0.745201926557,3597.97486823,0.5781242847442627,0.810808,355.102900482,355.092,3.25100022831,0.0,1.3095619678497314,329,3906.61481902,0.0415649,165.379522987,7.1977,353.837543888,0.00994185,0.08851456642150879,10829.36908864975,3432.41312589,353.83,268.303296099,31.778395175933838,0.745527446099,0.745201926557,143.31,0.781068955591,-394.033
5,1330.51,-392.667,0.765838963667,3516.90594559,0.5828850269317627,0.810296,355.346115323,355.338,3.28150998087,0.0,1.3173444271087646,330,3865.13070245,0.0365601,244.311408569,7.19332,354.107083761,0.0065067,0.09144926071166992,10861.46641612053,3209.72208161,354.102,272.960142479,31.986799001693726,0.766597593993,0.765838963667,150.826,0.814153115187,-392.63
5,1326.19,-391.579,0.753656710667,3555.21964879,0.5797476768493652,0.809885,355.51259217,355.503,3.22817486934,0.0,1.308797836303711,331,3708.55218851,0.03302,169.630778456,7.19006,354.271324714,0.00643995,0.09097933769226074,10893.439562559128,3235.00364195,354.263,274.619444113,31.86232566833496,0.753634182912,0.753656710667,144.041,0.837195746973,-391.546
5,1321.75,-321.838,0.558712805889,2893.68800249,0.5794317722320557,0.809528,355.538213047,355.53,3.15352257721,0.0,1.3039360046386719,332,3829.72680149,0.0503845,1181.95413509,7.18671,354.265886374,0.00976383,0.09403324127197266,10925.234543323517,660.029845756,354.261,264.502058263,31.68184471130371,0.558397759519,0.558712805889,132.459,0.719689885289,-321.788
5,1319.34,-345.704,0.631781982941,3172.2968328,0.5812902450561523,0.809348,355.322279739,355.312,3.17256274593,0.0,1.305443286895752,333,3736.39227667,0.0341797,1011.38265586,7.18489,354.127652599,0.00648039,0.09215521812438965,10957.089967727661,1153.87195601,354.12,290.231826817,31.742833614349365,0.631143084101,0.631781982941,137.839,0.860795688403,-345.67
5,1316.55,-392.768,0.696074232896,3542.7578122,0.591209888458252,0.809029,355.077002069,355.069,3.25641894651,0.0,1.3116309642791748,334,3783.23525363,0.049469,183.350548524,7.18277,353.767818195,0.0099584,0.09126734733581543,10988.910140991211,3328.9307305,353.763,273.305012426,31.70913529396057,0.695231936904,0.696074232896,157.385,0.752442548723,-392.718
5,1315.47,-338.942,0.650070992839,3151.17486308,0.6268813610076904,0.808957,354.705684339,354.695,3.25184602337,0.0,1.3209457397460938,335,3749.06920259,0.0456238,1136.87040664,7.18195,353.422746085,0.00976784,0.09642243385314941,11020.913649082184,878.313263722,353.415,282.766135029,31.893377780914307,0.650228098917,0.650070992839,151.37,0.788149570132,-338.897
5,1318.11,-363.442,0.413556884855,3428.43190163,0.635866641998291,0.809224,355.083632794,355.073,3.220358956,0.0,1.318751335144043,336,3873.78428721,0.0392151,757.585566237,7.18395,353.97762619,0.00650952,0.09123373031616211,11052.895871400833,1915.52199384,353.97,305.208627899,31.873535633087158,0.413163431459,0.413556884855,148.581,0.346977031153,-363.402
5,1315.74,-332.573,0.669462749059,2992.32708338,0.6189210414886475,0.809014,354.803086929,354.795,3.14163789278,0.0,1.3143773078918457,337,3766.61285721,0.0462952,964.999382967,7.18215,353.719244627,0.00981276,0.09351587295532227,11084.830012083054,1116.21656003,353.713,267.906782119,31.824228763580322,0.669621134283,0.669462749059,145.11,0.776620076903,-332.526
5,1311.07,-398.644,0.645326112066,3821.99058171,0.5686967372894287,0.808576,354.62654834,354.618,3.2207794336,0.0,1.2858595848083496,338,3909.1159619,0.0449829,72.061850258,7.1786,353.543496596,0.00653078,0.08942675590515137,11116.969066619873,3733.87328304,353.537,279.56018105,32.03044629096985,0.644766762762,0.645326112066,154.953,0.756285193325,-398.599
5,1309.59,-395.292,0.755146858833,3724.23768394,0.5661816596984863,0.808427,355.023800163,355.013,3.1705914511,0.0,1.2818481922149658,339,3900.67728842,0.0425415,107.007085102,7.17747,353.987161912,0.00996642,0.08981704711914062,11148.551557540894,3632.2103377,353.98,289.780923874,31.474259614944458,0.756468130631,0.755146858833,137.783,0.796769941824,-395.249
5,1309.89,-380.737,0.341763025022,3514.16729677,0.5889620780944824,0.808512,355.406400202,355.4,3.17785029687,0.0,1.3129112720489502,340,3749.10692287,0.0638733,224.787316436,7.1777,354.332209348,0.00995705,0.09245705604553223,11180.513460636139,3144.49228207,354.328,285.332910236,31.851192235946655,0.342191861741,0.341763025022,145.042,-0.480350946313,-380.673
5,1309.21,-391.941,0.738987202805,3623.18805628,0.5756146907806396,0.808473,355.328116649,355.319,3.20215529695,0.0,1.3058617115020752,341,3771.10666532,0.0505066,163.406185951,7.17718,354.222455072,0.00982617,0.08927488327026367,11212.1533806324,3358.90727412,354.215,290.272981294,31.53298854827881,0.738796392838,0.738987202805,147.919,0.804505124237,-391.89
5,1308.11,-395.082,0.729299188096,3745.83777049,0.5919818878173828,0.808422,355.498548563,355.491,3.18961677886,0.0,1.3058176040649414,342,3900.02959914,0.037323,104.961952786,7.17634,354.364061617,0.00642842,0.09099102020263672,11243.982861042023,3595.53185296,354.358,287.529881755,31.710474967956543,0.728468701348,0.729299188096,148.166,0.848130831293,-395.044
5,1303.19,-390.181,0.761272964439,3606.24585407,0.6323056221008301,0.80795,356.036790673,356.027,3.1717463868,0.0,1.3277051448822021,343,3741.81797136,0.039856,152.29696037,7.17257,354.985077544,0.00997678,0.09448027610778809,11276.014091014862,3311.91610667,354.978,268.428458901,31.921340465545654,0.761174833448,0.761272964439,147.611,0.835967111029,-390.141
5,1299.95,-396.598,0.738145798674,3835.16940921,0.6267886161804199,0.807693,356.125748819,356.118,3.16692240617,0.0,1.3186404705047607,344,3986.52679392,0.0323792,101.899637582,7.17008,355.106764354,0.00641015,0.09622430801391602,11308.162917852402,3669.92360603,355.102,298.109398629,32.038105964660645,0.739122716857,0.738145798674,146.09,0.900845364733,-396.566
5,1299.76,-336.509,0.639710030465,3120.70406335,0.6124246120452881,0.807739,356.359425061,356.351,3.14982135738,0.0,1.2998487949371338,345,3806.0168963,0.0578308,811.136281173,7.16994,355.281229213,0.00977525,0.10155487060546875,11340.136170625687,1575.83201314,355.275,286.171431937,31.85334587097168,0.639978488464,0.639710030465,139.456,0.575130724489,-336.451
5,1297.75,-396.351,0.650094088083,3772.10934077,0.6016972064971924,0.807511,356.189381668,356.182,3.19538613019,0.0,1.2855627536773682,346,3858.3233218,0.040741,110.351486053,7.16839,355.119996009,0.00991804,0.09614348411560059,11372.181072473526,3558.68340367,355.115,286.979254376,31.938209533691406,0.650552196355,0.650094088083,143.569,0.747490342534,-396.31
5,1297.55,-393.509,0.736163414521,3705.21464671,0.6210224628448486,0.807493,357.111976507,357.102,3.21808182162,0.0,1.2948229312896729,347,3914.35872244,0.0398254,145.907145528,7.16823,356.041809836,0.00988588,0.09148120880126953,11404.308945417404,3499.6850033,356.033,304.087161425,32.013895750045776,0.736625491286,0.736163414521,146.132,0.871185014466,-393.469
5,1297.42,-395.34,0.743411891264,3773.85531382,0.5758814811706543,0.80754,357.148524706,357.14,3.23898909208,0.0,1.2845468521118164,348,3920.35986817,0.0379639,122.070133601,7.16813,356.085769045,0.00994068,0.0908195972442627,11436.289622068405,3593.31435541,356.08,302.477429652,31.872691869735718,0.742672107975,0.743411891264,158.42,0.880585667982,-395.302
5,1294.29,-397.147,0.739003915331,3792.22179955,0.5808818340301514,0.807328,357.507553144,357.5,3.26505466282,0.0,1.2971277236938477,349,4127.0701697,0.0427551,180.863882577,7.16571,356.436900633,0.00993655,0.09094619750976562,11468.230484724045,3611.32325812,356.432,279.238204513,31.829987049102783,0.738097653252,0.739003915331,162.561,0.861719102063,-397.104
5,1291.36,-391.186,0.73834734429,3707.59288432,0.5821213722229004,0.80711,358.186926253,358.178,3.14325747439,0.0,1.3158135414123535,350,3844.55542362,0.0448914,150.596606465,7.16345,357.111230077,0.00645662,0.09415316581726074,11500.249523162842,3434.93306406,357.104,277.993983027,31.903932809829712,0.738193246792,0.73834734429,141.62,0.825304112311,-391.141
5,1290.84,-287.561,0.381421801796,2692.53245904,0.5782206058502197,0.807086,358.062337121,358.052,3.18799358494,0.0,1.3224661350250244,351,3953.09678436,0.0461426,1511.92356719,7.16305,357.000900285,0.0098711,0.09338021278381348,11532.436480283737,527.855344565,356.993,264.388897885,32.07398986816406,0.381404237465,0.381421801796,149.663,-0.13141133354,-287.514
5,1288.96,-396.091,0.714408618313,3772.12815572,0.5865728855133057,0.806938,358.431600017,358.422,3.22884062031,0.0,1.3051366806030273,352,3977.07203281,0.0435791,173.197288688,7.16159,357.374387554,0.00996825,0.09052252769470215,11564.32444357872,3519.13238912,357.368,303.298234807,31.775293350219727,0.714152224842,0.714408618313,155.59,0.705788171994,-396.048
5,1286.79,-394.335,0.771707816957,3777.02427724,0.5866580009460449,0.80681,358.289338404,358.278,3.28224042799,0.0,1.311213493347168,353,3866.56136629,0.0343018,70.4070307234,7.15991,357.23172783,0.00967656,0.08878684043884277,11596.418986320496,3689.07814223,357.223,281.018140678,31.985146045684814,0.77274770463,0.771707816957,160.679,0.859645861491,-394.301
5,1284.46,-337.587,0.62142392964,3105.86766773,0.590259313583374,0.806576,358.201242861,358.196,3.15610210289,0.0,1.322350263595581,354,3825.96751135,0.0534363,895.170796097,7.1581,357.279890891,0.0097819,0.09444808959960938,11628.41272521019,1374.45345085,357.276,292.632463587,31.88105607032776,0.622343842504,0.62142392964,144.543,0.709037350165,-337.534
5,1281.92,-395.077,0.655713358697,3776.1796479,0.5913670063018799,0.806322,358.937958575,358.93,3.19079249808,0.0,1.3232145309448242,355,3991.81883752,0.0515137,205.703375475,7.15612,358.044929212,0.00992221,0.0941917896270752,11660.5267162323,3405.12431393,358.038,290.974089928,32.00107169151306,0.654548693242,0.655713358697,145.035,0.731958525773,-395.025
5,1281.46,-379.914,0.675317344509,3548.66518009,0.5861451625823975,0.806297,359.183481375,359.175,3.16105942945,0.0,1.3124654293060303,356,3835.93811123,0.044342,183.645212996,7.15576,358.24932781,0.00969321,0.09327077865600586,11692.379933834076,3284.82080464,358.242,286.763454122,31.743340492248535,0.673950880888,0.675317344509,146.866,0.815119455731,-379.869
5,1276.68,-390.506,0.708866365733,3734.21932402,0.6049275398254395,0.80588,359.901717802,359.891,3.17335921965,0.0,1.319700002670288,357,3911.79780335,0.0491943,174.941212291,7.15201,358.99332109,0.00643645,0.09607124328613281,11724.48861861229,3398.27626931,358.986,286.160092895,31.9933180809021,0.707348204792,0.708866365733,144.777,0.855651343674,-390.457
5,1275.54,-342.691,0.694031289777,3149.81930198,0.5961055755615234,0.805769,360.304242052,360.296,3.08388481691,0.0,1.327132225036621,358,3968.73895113,0.0405273,1160.13627609,7.15112,359.387998574,0.00649933,0.09087133407592773,11756.811049938202,848.177948524,359.382,273.206289524,32.21425461769104,0.694581147013,0.694031289777,133.278,0.606574622384,-342.65
5,1275.09,-377.497,0.609510568412,3695.73661623,0.5785048007965088,0.805726,360.892648768,360.887,3.21915597252,0.0,1.3100254535675049,359,3995.1081224,0.0485535,430.344037467,7.15077,359.981351851,0.00983104,0.09035158157348633,11789.000318050385,2846.0128075,359.978,294.432079829,32.07920837402344,0.609894794886,0.609510568412,148.396,0.761128321353,-377.449
5,1274.42,-396.51,0.711289489047,3802.02654076,0.5902748107910156,0.805662,360.927872377,360.918,3.25670329106,0.0,1.3143036365509033,360,3985.11589256,0.0518188,149.269012004,7.15025,360.025906697,0.00997806,0.09270620346069336,11821.033557653427,3613.65984669,360.018,283.199998714,31.92267107963562,0.710761566351,0.711289489047,162.438,0.84666129828,-396.458
5,1269.52,-392.109,0.727663711121,3662.59456736,0.5892124176025391,0.805225,361.538784701,361.529,3.15515235574,0.0,1.3278923034667969,361,3792.38350759,0.058136,81.6092858114,7.14639,360.596719789,0.00991231,0.09635424613952637,11853.113439559937,3576.21200665,360.59,289.897891001,31.968884706497192,0.727466870745,0.727663711121,145.101,0.884710277232,-392.051
5,1269.04,-396.709,0.709446922523,3795.16207744,0.5941264629364014,0.805269,361.94669976,361.938,3.22874739182,0.0,1.3159992694854736,362,3980.88152706,0.0340576,205.362308758,7.14602,360.99408373,0.00641396,0.09465289115905762,11885.042848110199,3395.26964819,360.988,310.186542939,31.820428609848022,0.709126190225,0.709446922523,162.374,0.768367082932,-396.675
5,1270.89,-397.637,0.703820646475,3819.41768534,0.5830836296081543,0.805502,362.590941527,362.58,3.24561511798,0.0,1.3227274417877197,363,3914.58494585,0.0387573,73.652419602,7.14747,361.675184048,0.00641523,0.08904480934143066,11916.81349158287,3707.93097964,361.667,317.492272864,31.657431840896606,0.703226953355,0.703820646475,160.274,0.852980606216,-397.599
5,1270.88,-389.652,0.703786135963,3739.4610579,0.5809884071350098,0.805526,363.482830238,363.476,3.20576892498,0.0,1.308152437210083,364,3928.48712921,0.0476074,183.826085972,7.14747,362.593435087,0.00981208,0.09180927276611328,11948.828852653503,3417.4735872,362.588,283.803146386,31.905999660491943,0.702339970873,0.703786135963,142.397,0.874722026771,-389.604
5,1270.89,-204.062,0.841595242705,1672.03769162,0.5761430263519287,0.805604,362.970678422,362.964,3.22064889015,0.0,1.326249599456787,365,3638.84247376,0.0353546,1613.9997439,7.14747,362.031687766,0.00643966,0.09022641181945801,11980.97720837593,48.8340508333,362.027,247.648755587,32.038973569869995,0.84165441805,0.841595242705,147.68,0.496313691082,-204.026
5,1270.39,-379.262,0.67709107019,3469.65740858,0.5877978801727295,0.805536,363.16530613,363.156,3.30219178406,0.0,1.323096513748169,366,3797.00928746,0.045166,362.70022787,7.14708,362.179277723,0.00640762,0.09196639060974121,12012.95922422409,2779.52811429,362.172,288.104480584,31.868371725082397,0.677259704427,0.67709107019,165.708,0.527911118471,-379.216
5,1272.29,-326.291,0.758776608671,2964.11260923,0.5907588005065918,0.805743,362.959819269,362.949,3.23772966666,0.0,1.3350517749786377,367,3852.16350686,0.0503845,1375.6630144,7.14857,361.982490572,0.00987418,0.09237122535705566,12044.85625243187,230.41683531,361.975,265.218098991,31.78531503677368,0.758809563324,0.758776608671,155.074,0.669664729859,-326.24
5,1272.52,-396.075,0.665170579874,3714.99874902,0.581087589263916,0.805816,363.681512423,363.671,3.30400148606,0.0,1.320674180984497,368,3880.68563485,0.0397949,161.893783292,7.14876,362.722537457,0.00640209,0.09126782417297363,12076.852510690689,3461.55388711,362.715,291.697033724,31.884042978286743,0.665432482939,0.665170579874,164.766,0.738477527346,-396.035
5,1272.84,-346.778,0.628620354815,3213.9554148,0.5752575397491455,0.80588,363.912170139,363.906,3.25945396233,0.0,1.3102519512176514,369,3951.82134709,0.043335,1148.9375191,7.14901,362.967484582,0.00646351,0.09178280830383301,12108.967393636703,938.727238766,362.963,283.520266559,32.003878116607666,0.628484720676,0.628620354815,159.121,0.564157645063,-346.735
5,1273.07,-396.098,0.729653742723,3716.55831238,0.5869853496551514,0.80598,364.37193176,364.363,3.21016023841,0.0,1.319810152053833,370,3884.46095822,0.0400391,147.104168468,7.14918,363.420668461,0.00640637,0.09762167930603027,12140.69089460373,3452.88862975,363.414,313.965487463,31.610129356384277,0.729515441588,0.729653742723,154.393,0.789981658433,-396.058
5,1271.83,-266.454,0.690274065505,2357.26114109,0.580242395401001,0.805839,363.518920541,363.511,3.20054359446,0.0,1.325361967086792,371,3983.02446446,0.0505676,1766.45553627,7.14821,362.536838306,0.00993146,0.09808659553527832,12172.58979344368,150.401465906,362.53,256.075496012,31.79031801223755,0.69036930718,0.690274065505,146.138,0.776907023311,-266.404
5,1274.72,-336.701,0.660220969091,3062.89450729,0.5848002433776855,0.806205,363.385316157,363.373,3.23650125637,0.0,1.308966875076294,372,3611.72136677,0.047699,832.862454605,7.15048,362.389716822,0.00991472,0.08949398994445801,12204.514430761337,1404.94446484,362.381,277.835876838,31.814321994781494,0.659611186855,0.660220969091,156.822,0.783244329304,-336.654
5,1274.24,-394.058,0.665996549199,3647.40026266,0.5797617435455322,0.806205,364.20391887,364.195,3.22767476567,0.0,1.3166351318359375,373,3999.58628706,0.0450745,277.716141705,7.15011,363.228396485,0.00992156,0.09176874160766602,12236.640206336975,3157.92105773,363.223,290.251266023,32.01725125312805,0.665689261021,0.665996549199,152.12,0.613927294268,-394.013
5,1271.82,-347.69,0.577252285503,3221.56428052,0.5871455669403076,0.805938,364.922783122,364.916,3.24728381697,0.0,1.32444429397583,374,3807.28207004,0.0508118,647.146739668,7.1482,363.954499346,0.00998818,0.0920717716217041,12268.539469480515,2279.88534481,363.95,286.302199124,31.78558111190796,0.577226969409,0.577252285503,157.503,0.691262044984,-347.639
5,1271.72,-369.833,0.63977909968,3541.13689179,0.574566125869751,0.805919,364.487289823,364.477,3.25376487348,0.0,1.3180034160614014,375,3930.21569123,0.0545654,528.247302106,7.14813,363.505254588,0.00999657,0.09280705451965332,12300.51606297493,2498.15430374,363.498,288.149761151,31.865720748901367,0.639139333687,0.63977909968,161.108,0.826149830406,-369.779
5,1273.17,-235.945,0.692509692257,2098.50459391,0.5678994655609131,0.806078,364.325492585,364.315,3.30980594159,0.0,1.3177285194396973,376,3868.18997295,0.0444336,1530.79017622,7.14926,363.277852958,0.0064356,0.09046792984008789,12332.452662229538,141.093188859,363.271,259.419080117,31.827458381652832,0.692640498342,0.692509692257,165.361,0.79385095932,-235.9
5,1273.93,-403.5,0.613070367859,3917.08671384,0.565955400466919,0.806186,364.47591802,364.469,3.20127322388,0.0,1.3034920692443848,377,4130.97759234,0.0359192,194.346916703,7.14986,363.541359717,0.00653778,0.08957052230834961,12364.2438018322,3568.66743517,363.536,291.708691477,31.680227994918823,0.613013329005,0.613070367859,149.078,0.405363328839,-403.465
5,1273.84,-389.042,0.654740844313,3653.70797886,0.5783772468566895,0.806252,364.961768614,364.955,3.1756035672,0.0,1.3184754848480225,378,4108.67477342,0.0506287,298.349987629,7.14979,364.039385656,0.00998484,0.08993148803710938,12396.085758447647,3222.26597744,364.035,299.365795279,31.729690074920654,0.655702886057,0.654740844313,143.206,0.76349840573,-388.991
