dLoss,ProcessExecTime,MeanKL,LossBefore,AverageReturn,AbsLearnSignal,ItrTime,LossAfter,Time,Perplexity,EnvExecTime,MeanKLBefore,AveragePolicyStd,PolicyExecTime,MinReturn,Iteration,NumTrajs,Entropy,MaxReturn,AverageDiscountedReturn,StdReturn,ExplainedVariance
0.0422239,0.1130824089050293,0.00996634,-2.76566e-08,1497.08676107,0.722740500025,3.532485246658325,-0.0422239,7112.464651823044,0.441193,1.4670202732086182,0.0,0.230399,0.8211543560028076,1467.69127086,1971,5,-0.818272,1547.97369752,107.641170888,28.0743826009,0.918773497874
0.0504689,0.09762310981750488,0.00640807,-8.39233e-09,1470.97039537,0.715251987637,3.4802629947662354,-0.0504689,7115.949019193649,0.440952,1.450047254562378,0.0,0.230347,0.8127164840698242,1408.0498967,1972,5,-0.818819,1508.93358471,95.9216742332,39.5394760933,0.920106497069
0.04044,0.10055947303771973,0.00641384,1.33514e-09,1494.08674739,0.601507080298,3.593613624572754,-0.04044,7119.545662641525,0.440499,1.5007736682891846,0.0,0.230307,0.8327851295471191,1337.7948104,1973,5,-0.819847,1572.80237238,108.842621555,83.0715093937,0.89822740093
0.0318043,0.10067510604858398,0.00643184,-1.41144e-08,1481.42086795,0.723399265496,3.557913064956665,-0.0318043,7123.226680517197,0.440333,1.4392313957214355,0.0,0.230281,0.7985055446624756,1420.15780831,1974,5,-0.820225,1515.09277489,113.267714901,32.6186315259,0.894076207382
0.0425746,0.1019294261932373,0.00991688,6.29425e-09,1449.60965748,0.633300111384,3.569788694381714,-0.0425746,7126.799629688263,0.439143,1.4719264507293701,0.0,0.230178,0.8451364040374756,1373.22494902,1975,5,-0.82293,1518.60214186,86.910085869,59.0576301649,0.891039050246
0.0502914,0.10092639923095703,0.00999411,-2.01225e-08,1402.23070468,0.553199922186,3.520970106124878,-0.0502914,7130.324272155762,0.438594,1.4520175457000732,0.0,0.230132,0.8215856552124023,1044.30089057,1976,5,-0.824182,1503.10865542,86.3511024946,179.231859184,0.769704215161
0.0650778,0.10297012329101562,0.00640074,-2.09808e-09,1488.60744179,0.568844859339,3.6112120151519775,-0.0650778,7134.051855325699,0.438201,1.4749388694763184,0.0,0.230086,0.8235769271850586,1415.44854973,1977,5,-0.825077,1524.18026261,101.733364398,38.7878583851,0.847929118522
0.0409656,0.10272741317749023,0.0064014,1.39236e-08,1481.78591115,0.686619228226,3.5044689178466797,-0.0409656,7137.560444116592,0.437523,1.4705073833465576,0.0,0.230023,0.8311965465545654,1460.12711687,1978,5,-0.826626,1506.6552899,111.681409922,18.9874214812,0.922926397252
0.0439938,0.0965726375579834,0.00993809,-1.20163e-08,1478.07878448,0.640995712551,3.477163553237915,-0.0439938,7141.041878938675,0.437295,1.484623670578003,0.0,0.230016,0.8478050231933594,1357.62276891,1979,5,-0.827147,1539.51424931,100.797455045,65.9974490134,0.886259022643
0.061053,0.09888935089111328,0.00642917,6.86645e-09,1492.33989013,0.670956289852,3.4490694999694824,-0.061053,7144.61194229126,0.437225,1.4639942646026611,0.0,0.230046,0.8099548816680908,1409.50422539,1980,5,-0.827307,1537.68781186,102.115473206,44.3870176963,0.890572601151
0.0329414,0.10457849502563477,0.00645886,8.96454e-09,1497.03215066,0.668966255867,3.6140029430389404,-0.0329414,7148.230175018311,0.436893,1.5003817081451416,0.0,0.229986,0.8586173057556152,1486.28334221,1981,5,-0.828067,1502.48121797,120.547205999,6.51527592979,0.907238488902
0.0415789,0.09274125099182129,0.00998063,-1.8692e-08,1487.72887859,0.673999034051,3.521702527999878,-0.0415789,7151.755458116531,0.434887,1.4662156105041504,0.0,0.22983,0.8423888683319092,1455.56043284,1982,5,-0.83267,1523.76537935,95.884041747,22.0717443866,0.911101057619
0.0424612,0.10122942924499512,0.00999465,-1.37329e-08,1481.34098048,0.738373452079,3.4652671813964844,-0.0424612,7155.34653544426,0.433037,1.4720954895019531,0.0,0.229674,0.8238067626953125,1428.03352208,1983,5,-0.836932,1523.27289365,106.925975397,33.7082502709,0.901158293502
0.0451279,0.09375,0.00999592,-1.90735e-10,1509.06383898,0.697118326464,3.57262921333313,-0.0451279,7158.923469781876,0.432823,1.4854414463043213,0.0,0.229696,0.8618748188018799,1443.08777347,1984,5,-0.837427,1548.36352674,111.02563238,36.2041157951,0.919305351685
0.0440779,0.0952596664428711,0.00997576,-1.297e-08,1501.65819357,0.693511818528,3.482241153717041,-0.0440779,7162.409798383713,0.431889,1.459465742111206,0.0,0.229665,0.8545949459075928,1471.63314772,1985,5,-0.839587,1543.22708726,109.07279198,23.9520255394,0.87784055485
0.0468833,0.09797859191894531,0.00998968,1.42097e-08,1483.1150096,0.652195918597,3.887272834777832,-0.0468833,7166.411904811859,0.43094,1.4812273979187012,0.0,0.229592,0.8438711166381836,1372.84325226,1986,5,-0.841787,1544.64362445,100.751967277,59.2434053882,0.883770223709
0.0563247,0.0945284366607666,0.00998401,5.3072e-08,1242.78936798,0.627698363246,3.5475902557373047,-0.0563246,7169.963778972626,0.430684,1.4485278129577637,0.0,0.229588,0.7894160747528076,304.510376686,1987,5,-0.84238,1529.32040399,75.0784134652,469.929237257,-0.800887484286
0.0506155,0.09744763374328613,0.0099849,-8.39233e-09,1484.84807693,0.619163954389,3.421449899673462,-0.0506156,7173.389414310455,0.430891,1.430114507675171,0.0,0.229594,0.8158206939697266,1473.52752842,1988,5,-0.8419,1504.17020342,114.95300442,10.2291435186,0.877122959114
0.0298409,0.10206961631774902,0.00647706,1.88828e-08,1469.52400545,0.73136780034,3.5768203735351562,-0.0298409,7177.085812330246,0.430306,1.4752962589263916,0.0,0.229547,0.8536629676818848,1419.28072402,1989,5,-0.843258,1501.45660946,102.79757716,29.1181342455,0.900262769672
0.0402359,0.10121011734008789,0.00645272,2.45094e-08,1438.75672792,0.561016159225,3.483595132827759,-0.0402359,7180.573077917099,0.430313,1.461799144744873,0.0,0.229533,0.8308947086334229,1246.27805481,1990,5,-0.843242,1520.18651858,84.5157908376,100.448275842,0.837930852558
0.0479725,0.10078573226928711,0.00640815,3.8147e-09,1472.80478163,0.609254589217,3.583623170852661,-0.0479725,7184.159518480301,0.429588,1.4805781841278076,0.0,0.229474,0.8726193904876709,1428.57324321,1991,5,-0.844928,1510.68983021,95.6144462255,31.3760649724,0.889599988726
0.0331231,0.10607337951660156,0.00640795,-3.43323e-09,1477.08540044,0.70346602029,3.624060869216919,-0.0331231,7187.898128271103,0.430265,1.4993722438812256,0.0,0.229519,0.8472535610198975,1445.08255328,1992,5,-0.843354,1509.92398503,99.1775859781,26.1315426903,0.891464880777
0.0437859,0.10552287101745605,0.00998278,-3.8147e-10,1499.54156003,0.745573595218,3.5170583724975586,-0.0437859,7191.419571399689,0.429675,1.4606571197509766,0.0,0.22947,0.8544735908508301,1466.69763204,1993,5,-0.844725,1540.39522332,118.872171332,24.9153003661,0.88922038979
0.0405101,0.09963798522949219,0.00987874,-1.33514e-09,1459.30600721,0.5773101207,3.512674570083618,-0.0405101,7194.935584068298,0.429337,1.4857847690582275,0.0,0.229444,0.8591601848602295,1353.11249925,1994,5,-0.845513,1503.34609809,89.2895532596,54.8597715464,0.847996270347
0.0649997,0.10286259651184082,0.00645958,-1.92642e-08,1467.10299012,0.588586317473,3.521634817123413,-0.0649997,7198.574422121048,0.429558,1.4600133895874023,0.0,0.229474,0.8436555862426758,1360.31013725,1995,5,-0.844998,1527.16200868,105.031994332,59.5105290521,0.880080145409
0.0466122,0.0973043441772461,0.00996079,-8.01086e-09,1504.71044782,0.705768764208,3.5077967643737793,-0.0466122,7202.085319519043,0.429371,1.4707860946655273,0.0,0.229436,0.8401308059692383,1476.07381579,1996,5,-0.845433,1542.21449386,113.774155683,22.7033010473,0.929213465361
0.0353377,0.10076594352722168,0.0064197,1.37329e-08,1482.26346805,0.579600589676,3.526491165161133,-0.0353377,7205.616120815277,0.429633,1.4670350551605225,0.0,0.229462,0.8356921672821045,1339.18845094,1997,5,-0.844824,1530.66766298,102.305063494,71.9017339285,0.889564678545
0.0373055,0.0991511344909668,0.00642375,-3.05176e-09,1471.21321708,0.659151165858,3.503661870956421,-0.0373055,7209.248289108276,0.428656,1.4785280227661133,0.0,0.22937,0.8528099060058594,1450.67504182,1998,5,-0.8471,1512.66324271,107.476075975,21.6831943352,0.937035496527
0.0361099,0.09530186653137207,0.00641257,-1.33514e-09,1472.52666778,0.665662634013,3.5298171043395996,-0.0361099,7212.781017541885,0.427586,1.4853219985961914,0.0,0.229284,0.8698055744171143,1368.94319014,1999,5,-0.8496,1517.76760906,101.220844197,55.8596086852,0.909628180635
0.0348286,0.09638667106628418,0.00642841,1.24931e-08,1485.14696495,0.666410594195,3.460122585296631,-0.0348286,7216.244298458099,0.427154,1.4619336128234863,0.0,0.229242,0.8294639587402344,1414.59834364,2000,5,-0.850611,1539.43747554,101.211098632,44.6200073003,0.911807322544
0.0427749,0.09672212600708008,0.00644869,7.62939e-10,1491.37628619,0.723023026412,3.504579544067383,-0.0427749,7219.8774445056915,0.426529,1.4583775997161865,0.0,0.229199,0.8478169441223145,1466.4919548,2001,5,-0.852075,1522.13396452,121.998291359,19.4145448426,0.92172456532
0.0423448,0.10216140747070312,0.00643863,2.67982e-08,1397.61713714,0.473061440658,3.4931299686431885,-0.0423448,7223.373614549637,0.426043,1.4879610538482666,0.0,0.229147,0.8389232158660889,1075.2048176,2002,5,-0.853215,1494.87512744,67.501586286,162.40275701,0.616693503787
0.0608449,0.10657906532287598,0.00640772,1.60217e-08,1472.08388714,0.582627382307,3.53688907623291,-0.0608449,7226.913466930389,0.426163,1.4659297466278076,0.0,0.229159,0.8628730773925781,1446.26697624,2003,5,-0.852934,1511.36615297,106.237022588,23.5931084809,0.842924044948
0.0280337,0.10409760475158691,0.00646548,-2.00272e-08,1524.70989242,0.719654724966,3.6331417560577393,-0.0280338,7230.661888360977,0.426437,1.5030527114868164,0.0,0.229187,0.8704605102539062,1502.23339913,2004,5,-0.852291,1556.89650444,120.160768707,18.7865293344,0.930056996642
0.0354076,0.09459638595581055,0.00997895,-2.05994e-08,1488.31164882,0.733834222043,3.4359123706817627,-0.0354076,7234.101714372635,0.425757,1.4532849788665771,0.0,0.229131,0.8395869731903076,1459.51382288,2005,5,-0.853886,1509.67243835,118.116991743,19.9508479912,0.914381526237
0.0382201,0.10176825523376465,0.00999806,2.47955e-09,1499.66914616,0.72992045231,3.466843366622925,-0.0382201,7237.571734905243,0.424581,1.4470751285552979,0.0,0.229047,0.8341836929321289,1474.82304648,2006,5,-0.856653,1528.98185524,113.621332249,19.4291719879,0.916892424714
0.0358574,0.10039377212524414,0.00998611,-9.05991e-09,1500.51445509,0.726428868735,3.474578380584717,-0.0358574,7241.160532236099,0.424078,1.4724698066711426,0.0,0.229021,0.8395934104919434,1463.6113379,2007,5,-0.857838,1544.65711981,112.266462437,34.5795323635,0.910912265386
0.0324998,0.10244965553283691,0.0064015,7.24792e-09,1463.89935374,0.723653160902,3.4729108810424805,-0.0324998,7244.6368288993835,0.422261,1.455852746963501,0.0,0.228888,0.8418176174163818,1422.12489897,2008,5,-0.862132,1518.08283634,107.274160445,32.8824795517,0.928865234419
0.0373315,0.10558867454528809,0.00999876,-6.86645e-09,1489.72239881,0.733714112815,3.583390712738037,-0.0373315,7248.224590063095,0.421511,1.4968435764312744,0.0,0.228808,0.849616289138794,1467.20560496,2009,5,-0.86391,1535.51445454,110.655818284,24.3669509072,0.906557452649
0.0309999,0.1054220199584961,0.00641669,-6.77109e-09,1503.64730899,0.719961769762,3.5055181980133057,-0.0309999,7251.8471574783325,0.420343,1.4494738578796387,0.0,0.228719,0.8426995277404785,1450.23403494,2010,5,-0.866684,1564.65476216,117.079346653,38.2982990765,0.909378783325
0.0379304,0.10210442543029785,0.00644146,1.43051e-08,1462.45313278,0.608362342837,3.5807504653930664,-0.0379304,7255.432279825211,0.420561,1.4434046745300293,0.0,0.228762,0.8280832767486572,1346.66050169,2011,5,-0.866167,1559.96355802,89.2008591508,73.4356487718,0.852773357686
0.0394758,0.10579323768615723,0.00643821,-2.5177e-08,1521.0717696,0.657328013505,3.503645181655884,-0.0394759,7258.940289258957,0.420295,1.475614070892334,0.0,0.228737,0.8489444255828857,1489.22675032,2012,5,-0.866799,1578.52803447,120.739754042,30.4568902174,0.897343960178
0.0484741,0.10315489768981934,0.00997123,-3.21388e-08,1250.96752583,0.649443930141,3.5678443908691406,-0.0484741,7262.626831293106,0.418361,1.4770851135253906,0.0,0.228564,0.8413083553314209,242.279432534,2013,5,-0.87141,1507.84928697,79.1461102017,504.350501183,0.796793982896
0.0761456,0.1053006649017334,0.00993888,-1.90735e-09,1516.76786121,0.580646804955,3.580137252807617,-0.0761456,7266.211250066757,0.418741,1.4949586391448975,0.0,0.228612,0.8483819961547852,1495.75654961,2014,5,-0.870502,1535.59349804,112.19953154,14.6866254331,0.857347868037
0.0362967,0.09373641014099121,0.00643304,4.62532e-09,1509.68797393,0.737032573792,3.5816516876220703,-0.0362967,7269.797287225723,0.419685,1.4853219985961914,0.0,0.22869,0.8475015163421631,1492.00417476,2015,5,-0.86825,1532.57886484,118.116755905,15.3793555665,0.925568112448
0.0429755,0.10225796699523926,0.0099808,1.297e-08,1464.16961426,0.658097102376,3.6122829914093018,-0.0429754,7273.533386230469,0.418958,1.4597241878509521,0.0,0.228628,0.8215451240539551,1374.35438783,2016,5,-0.869984,1512.41324105,97.5604129467,54.6425293169,0.890488132716
0.0425967,0.10103964805603027,0.00991545,-5.72205e-09,1507.59049046,0.644668752011,3.4836459159851074,-0.0425967,7277.0210173130035,0.417597,1.4525983333587646,0.0,0.228504,0.8246510028839111,1495.25214416,2017,5,-0.873238,1531.83640843,116.429428567,12.8314466306,0.909678820236
0.0300012,0.09508848190307617,0.00641307,4.24385e-09,1487.87062552,0.746482786711,3.494520902633667,-0.0300012,7280.52019572258,0.417523,1.4566566944122314,0.0,0.228521,0.8123171329498291,1458.82781514,2018,5,-0.873415,1519.35991872,107.59853206,21.5034133105,0.90290080368
0.0298463,0.10115814208984375,0.00640337,-1.02997e-08,1483.33983627,0.690493460342,3.5568931102752686,-0.0298463,7284.195662498474,0.416565,1.4603023529052734,0.0,0.228379,0.82315993309021,1412.17946482,2019,5,-0.875713,1522.21456682,102.604452854,40.7021163243,0.9281340056
0.0498007,0.09194540977478027,0.00998273,1.33514e-08,1440.95119528,0.629210549398,3.515256404876709,-0.0498007,7287.71494269371,0.416328,1.4565322399139404,0.0,0.22835,0.8360233306884766,1351.3206682,2020,5,-0.876282,1520.13727847,79.3839310548,70.9184279913,0.906354098891
0.0455904,0.09232187271118164,0.00641131,1.79291e-08,1494.26337232,0.623714774901,3.5081849098205566,-0.0455904,7291.22739315033,0.416464,1.4535255432128906,0.0,0.228375,0.8187837600708008,1468.53481109,2021,5,-0.875956,1529.58318219,112.92007556,21.7339985246,0.932106619285
0.0325432,0.10335493087768555,0.00640492,3.14713e-08,1497.98309597,0.697563827658,3.5499792098999023,-0.0325432,7294.903096914291,0.416834,1.4589557647705078,0.0,0.228383,0.8266258239746094,1409.33595194,2022,5,-0.875067,1539.49107609,111.800054435,46.9110478244,0.900085077751
0.0342241,0.10170507431030273,0.00645099,1.52588e-08,1521.5590038,0.707932153881,3.5613620281219482,-0.0342241,7298.4690182209015,0.416358,1.4778811931610107,0.0,0.228354,0.8330295085906982,1488.79907914,2023,5,-0.876209,1569.68399668,119.355932065,26.6930192775,0.9219061205
0.0362381,0.10228204727172852,0.00992082,-2.21252e-08,1516.15065651,0.6631299552,3.4940013885498047,-0.0362382,7301.967543840408,0.416044,1.4700841903686523,0.0,0.22834,0.8419981002807617,1460.07979371,2024,5,-0.876965,1547.62929063,114.126362897,33.4732240559,0.934478092106
0.0384334,0.10464739799499512,0.00640663,1.14441e-08,1475.87258906,0.630048299221,3.528804302215576,-0.0384334,7305.6165018081665,0.415953,1.4650771617889404,0.0,0.228361,0.8551945686340332,1355.62832788,2025,5,-0.877183,1553.90835526,96.0882847884,68.229855334,0.900952908203
0.0562263,0.0960988998413086,0.00996098,4.57764e-09,1486.40485865,0.685387785908,3.7383079528808594,-0.0562263,7309.358926057816,0.415518,1.4729890823364258,0.0,0.228312,0.8263201713562012,1437.22265681,2026,5,-0.87823,1521.19314405,105.990824184,29.5821579414,0.91034542514
0.0474673,0.09841418266296387,0.00986147,2.52247e-08,1484.47977333,0.56614645513,3.5724728107452393,-0.0474673,7312.935132026672,0.415266,1.4960870742797852,0.0,0.228277,0.8674497604370117,1331.01497891,2027,5,-0.878836,1591.80143985,92.8722321024,84.626499925,0.871325948379
0.040387,0.09867668151855469,0.00645554,1.16348e-08,1447.49392996,0.604035768311,3.4958200454711914,-0.040387,7316.550199270248,0.414477,1.4584686756134033,0.0,0.228215,0.8456077575683594,1315.46503741,2028,5,-0.880738,1515.77243154,83.5278133743,71.3962651947,0.895299042868
0.0408406,0.1042320728302002,0.00642521,2.34604e-08,1426.14429597,0.565094132716,3.5893170833587646,-0.0408406,7320.143261194229,0.413522,1.5051541328430176,0.0,0.228124,0.8497292995452881,1286.11181373,2029,5,-0.883044,1571.69805058,73.83808408,112.026482702,0.845555480823
0.0643785,0.10350346565246582,0.00645941,-1.18256e-08,1502.17652611,0.581240520181,3.9663801193237305,-0.0643785,7324.113087415695,0.413018,1.4818339347839355,0.0,0.228081,0.8542871475219727,1396.07799793,2030,5,-0.884265,1570.14601917,98.7154201712,60.6408144393,0.906118564447
0.0672079,0.09964251518249512,0.0099243,5.34058e-09,1503.82025838,0.66256965964,3.5500519275665283,-0.0672079,7327.782534837723,0.412373,1.476858377456665,0.0,0.228035,0.8389966487884521,1455.72747488,2031,5,-0.885827,1527.18297499,105.990987844,27.8857317735,0.909062613337
0.0255526,0.10362529754638672,0.0064197,1.64032e-08,1504.17695613,0.727632407766,3.5031185150146484,-0.0255526,7331.289355039597,0.411169,1.4682304859161377,0.0,0.227902,0.8376443386077881,1477.86380346,2032,5,-0.88875,1536.18260096,114.568609862,22.5363272331,0.890247099523
0.0372071,0.10342097282409668,0.00996158,-9.34601e-09,1482.39782996,0.709045573334,3.5685243606567383,-0.0372071,7334.862599372864,0.410158,1.4713497161865234,0.0,0.22783,0.8347921371459961,1446.40971458,2033,5,-0.891212,1506.6697726,107.94861718,21.1877079538,0.89772894182
0.037637,0.1029655933380127,0.00989592,-9.15527e-09,1487.57555852,0.677659373785,3.5724668502807617,-0.037637,7338.550906658173,0.409453,1.4673471450805664,0.0,0.227792,0.8166892528533936,1455.45783955,2034,5,-0.892934,1519.67027554,103.914990593,20.6228175873,0.920623804519
0.0370139,0.09763169288635254,0.0099254,-1.21117e-08,1519.85202455,0.696807906688,3.7160239219665527,-0.0370139,7342.2705078125,0.408544,1.464540719985962,0.0,0.227735,0.81075119972229,1486.78461119,2035,5,-0.895155,1556.87332486,118.242826177,25.4702501406,0.919133416895
0.0325893,0.09807324409484863,0.00643424,1.67847e-08,1477.85513637,0.736427691418,3.4595115184783936,-0.0325893,7345.733789205551,0.408327,1.4532618522644043,0.0,0.227697,0.8302555084228516,1421.62362871,2036,5,-0.895687,1551.70839664,105.337657863,43.6765513081,0.900650518252
0.0379808,0.1041097640991211,0.00998348,1.35422e-08,1497.56077978,0.689025238083,3.5260164737701416,-0.0379807,7349.3730726242065,0.407867,1.4724700450897217,0.0,0.227673,0.856391191482544,1481.6932831,2037,5,-0.896813,1517.88674173,117.068228776,15.5718025591,0.919971379313
0.0274874,0.10503053665161133,0.00641367,-1.2207e-08,1510.60591993,0.73954289283,3.557487964630127,-0.0274874,7352.934163808823,0.407101,1.474156141281128,0.0,0.227579,0.833885908126831,1474.77066258,2038,5,-0.898695,1541.84211375,118.075087228,22.128129485,0.922416678375
0.0364417,0.10659551620483398,0.00998336,7.53403e-09,1527.93838588,0.690813880615,3.5936777591705322,-0.0364417,7356.532198429108,0.406235,1.4667088985443115,0.0,0.227489,0.829378604888916,1504.30686391,2039,5,-0.900824,1549.87657317,114.327165992,16.8373433845,0.932485854162
0.0370587,0.10389971733093262,0.00992975,1.90735e-08,1493.56793261,0.72779598327,3.492680788040161,-0.0370587,7360.1515254974365,0.406024,1.4666111469268799,0.0,0.227463,0.8225038051605225,1451.41296289,2040,5,-0.901344,1527.10691535,110.082598639,32.0569964584,0.905850630828
0.0386817,0.1063849925994873,0.00990464,-1.02997e-08,1494.96997386,0.702971082728,3.601212501525879,-0.0386817,7363.755596399307,0.405535,1.4692857265472412,0.0,0.227423,0.8483982086181641,1456.53170715,2041,5,-0.902549,1538.02282706,116.171800866,26.0532982807,0.916085297522
0.0388435,0.10622501373291016,0.00991118,-1.02997e-08,1522.60177704,0.713441313608,3.61064076423645,-0.0388435,7367.370506286621,0.404868,1.466454267501831,0.0,0.22738,0.8344812393188477,1435.67252896,2042,5,-0.904193,1582.07464169,122.465997072,48.4211920918,0.919491562452
0.0414908,0.09625601768493652,0.00990638,7.62939e-10,1477.90141066,0.66339836381,3.5083205699920654,-0.0414908,7371.009223461151,0.404598,1.4717457294464111,0.0,0.227372,0.8461203575134277,1351.51444595,2043,5,-0.904861,1568.64063647,103.948400942,76.2070476076,0.884115671727
0.0324553,0.10551095008850098,0.00643132,1.297e-08,1489.8129158,0.65253369974,3.9693591594696045,-0.0324553,7374.981519460678,0.403818,1.4937031269073486,0.0,0.227298,0.8355021476745605,1403.5273285,2044,5,-0.906791,1543.69957394,104.241026684,46.7780714945,0.906521513149
0.034298,0.10219645500183105,0.0064215,-6.86645e-09,1513.45184692,0.681685866484,3.4958300590515137,-0.034298,7378.480147361755,0.403246,1.461575984954834,0.0,0.22721,0.8367750644683838,1468.59572851,2045,5,-0.908208,1551.64628945,120.053260631,28.4112552916,0.93299844781
0.0288896,0.10016679763793945,0.00643709,3.8147e-09,1488.49221811,0.753083743472,3.523383617401123,-0.0288896,7382.109921216965,0.402758,1.4631249904632568,0.0,0.227155,0.8308603763580322,1452.84141092,2046,5,-0.90942,1508.04717514,110.315090409,21.283596127,0.895860096888
0.0358622,0.09623217582702637,0.00990419,-5.72205e-09,1500.66104901,0.703001790478,3.5077743530273438,-0.0358622,7385.621137619019,0.401872,1.4563188552856445,0.0,0.227125,0.8484635353088379,1444.27370923,2047,5,-0.911621,1520.14426639,110.573871045,28.651570439,0.932513765068
0.0352369,0.10324978828430176,0.00989804,2.5177e-08,1484.36467431,0.735538395189,3.5422041416168213,-0.0352368,7389.16726398468,0.401932,1.4657378196716309,0.0,0.227117,0.851170539855957,1449.95817608,2048,5,-0.911471,1510.10986737,117.585485429,27.6294566723,0.913062420729
0.0359449,0.10111021995544434,0.0099828,1.04904e-08,1518.23216753,0.682535555981,3.491140365600586,-0.0359449,7392.772588729858,0.401893,1.448333740234375,0.0,0.227115,0.8356919288635254,1473.47754131,2049,5,-0.911569,1569.68972651,107.392303379,30.9652075314,0.931571171407
0.0368686,0.10222816467285156,0.00999265,-1.8692e-08,1504.41035549,0.738374831723,3.4684388637542725,-0.0368686,7396.244291067123,0.402215,1.4581809043884277,0.0,0.227147,0.8537106513977051,1435.29108828,2050,5,-0.910768,1533.97050236,114.731164354,36.2331450128,0.913498640243
0.0400887,0.10364055633544922,0.00993831,-9.91821e-09,1506.94443521,0.701671279403,3.5346357822418213,-0.0400887,7399.78265786171,0.402186,1.4792826175689697,0.0,0.227187,0.8495473861694336,1461.10738427,2051,5,-0.910841,1531.12023373,112.868968756,25.5160346268,0.911893011479
0.045417,0.11085343360900879,0.00996313,-1.5831e-08,1502.69446801,0.709828991743,3.5096383094787598,-0.045417,7403.411107540131,0.401274,1.4688215255737305,0.0,0.227085,0.8294985294342041,1445.2990088,2052,5,-0.913112,1552.24214451,121.434851764,36.718206599,0.890367565587
0.0442049,0.10049867630004883,0.00986641,2.6226e-09,1465.58670646,0.608761239383,3.654259204864502,-0.0442049,7407.069302082062,0.400887,1.4751191139221191,0.0,0.22705,0.8232862949371338,1372.53361352,2053,5,-0.914075,1536.47721402,84.8479553873,56.229997468,0.854158780576
0.0435339,0.10242629051208496,0.00642185,-6.10352e-09,1478.97923346,0.566470058486,3.58689022064209,-0.0435339,7410.66054224968,0.399755,1.4375929832458496,0.0,0.226938,0.8087062835693359,1329.84877673,2054,5,-0.916904,1534.60258664,94.8452732009,75.8618827009,0.864665096874
0.0491969,0.09475851058959961,0.00641099,1.69754e-08,1445.21978224,0.607474580073,3.5244593620300293,-0.0491969,7414.293445110321,0.398365,1.4676129817962646,0.0,0.226801,0.8273439407348633,1349.00417634,2055,5,-0.920386,1505.4836765,79.2403537648,55.9448614454,0.892000031377
0.0818797,0.10396265983581543,0.00999312,1.23978e-09,1515.60877906,0.629415743928,3.7641830444335938,-0.0818797,7418.061558246613,0.397823,1.4439043998718262,0.0,0.226749,0.8262979984283447,1480.64640876,2056,5,-0.921749,1565.93793094,122.674522715,32.3005775618,0.896441379894
0.0426453,0.09270381927490234,0.00644153,1.23024e-08,1444.70114269,0.466470116551,3.481598377227783,-0.0426453,7421.546114206314,0.398561,1.4431581497192383,0.0,0.22685,0.8099970817565918,1213.67525264,2057,5,-0.919894,1513.59788773,82.3439899932,115.996302607,0.725679876024
0.0523142,0.10757589340209961,0.00641167,3.8147e-10,1501.35526372,0.616597770574,3.497513771057129,-0.0523142,7425.157308101654,0.398387,1.4682114124298096,0.0,0.226801,0.8340890407562256,1456.58503817,2058,5,-0.92033,1550.7371741,111.700881511,32.3400191144,0.850645933092
0.0426904,0.10379934310913086,0.00997582,-2.76566e-09,1458.86863247,0.602418053943,3.5955755710601807,-0.0426905,7428.756773710251,0.398428,1.4590845108032227,0.0,0.226804,0.843698263168335,1324.03722738,2059,5,-0.920228,1529.87511955,91.3087751372,70.2191486379,0.886271904476
0.0484421,0.10424995422363281,0.00988448,-2.28882e-09,1505.033185,0.660636324881,3.517566442489624,-0.0484421,7432.2787408828735,0.397513,1.4828109741210938,0.0,0.226694,0.8431589603424072,1483.34486357,2060,5,-0.922529,1532.10899967,109.988761811,18.0088975543,0.907626384822
0.0444661,0.09341549873352051,0.00983312,4.1008e-09,1491.78434786,0.703265098161,3.484870195388794,-0.0444661,7435.885095119476,0.396934,1.4501636028289795,0.0,0.226619,0.8231456279754639,1453.32864057,2061,5,-0.923986,1518.43331422,101.333795262,25.6901038221,0.924367614146
0.0374311,0.10569071769714355,0.00644885,-1.02997e-08,1482.62423313,0.598309174616,3.5857865810394287,-0.0374311,7439.475382804871,0.396098,1.4534728527069092,0.0,0.226519,0.810715913772583,1365.43614154,2062,5,-0.926095,1530.45190877,98.5053355361,59.9243319701,0.874637833723
0.045299,0.10313582420349121,0.00998763,-1.37329e-08,1468.38337104,0.603749919904,3.794151782989502,-0.045299,7443.272982597351,0.39603,1.4591984748840332,0.0,0.226525,0.8148074150085449,1395.51853623,2063,5,-0.926264,1537.99289182,87.7004302186,51.1018192648,0.89055896646
0.0508813,0.09801626205444336,0.00994487,1.25885e-08,1506.23333474,0.653836877947,3.5899815559387207,-0.0508813,7446.992625951767,0.395489,1.4642817974090576,0.0,0.22649,0.817096471786499,1450.26465752,2064,5,-0.927633,1557.44954976,115.786384759,34.7262463796,0.917527855474
0.044061,0.09640097618103027,0.00999266,-2.67029e-09,1469.10280669,0.698924902745,3.487926959991455,-0.044061,7450.484079122543,0.395092,1.4633543491363525,0.0,0.226472,0.8336019515991211,1359.16827455,2065,5,-0.928636,1572.34252628,101.329959522,70.1966173238,0.905259226291
0.0484509,0.10132908821105957,0.00993269,1.10626e-08,1463.05162653,0.670726216209,3.4884297847747803,-0.0484508,7453.975461006165,0.393397,1.4732224941253662,0.0,0.226264,0.8269670009613037,1413.10853237,2066,5,-0.932937,1494.13218875,98.2146517635,27.6863526048,0.903227064022
