StdReturn,MinReturn,EnvExecTime,PolicyExecTime,Iteration,MeanKLBefore,ItrTime,LossAfter,NumTrajs,AverageDiscountedReturn,MeanKL,Time,AveragePolicyStd,MaxReturn,AbsLearnSignal,ExplainedVariance,AverageReturn,dLoss,ProcessExecTime,Perplexity,LossBefore,Entropy
88.0465954477,236.7938642,8.637441635131836,1.2423524856567383,2238,0.0,11.994647026062012,-0.170533,62,279.835580048,0.00946869,27003.30453300476,0.946006,659.119277925,0.395526045487,-0.606018939457,417.5467524,0.170533,0.13325929641723633,1.09721e+10,-4.65068e-09,23.1186
126.257758807,280.970787815,8.654865264892578,1.246924638748169,2239,0.0,12.322808504104614,-0.0851387,58,283.391100962,0.00873816,27015.74197435379,0.946229,803.949094102,0.575482495053,-0.324795876324,435.2250185,0.0851387,0.13318419456481934,1.1015e+10,-1.59636e-08,23.1225
101.988214782,258.974297602,8.581270694732666,1.214604377746582,2240,0.0,12.366003274917603,-0.07765,61,275.424868073,0.00932073,27028.216020345688,0.946214,865.322296852,0.405291245001,-1.55083975028,412.282751489,0.07765,0.13126277923583984,1.10127e+10,1.58031e-08,23.1223
88.9340471633,201.281367922,8.621069192886353,1.2017161846160889,2241,0.0,12.343606948852539,-0.0894231,57,291.095857749,0.00940645,27040.683537960052,0.946153,638.729227038,0.565433151159,0.320405601839,446.280551672,0.0894231,0.14410114288330078,1.09994e+10,2.64333e-09,23.1211
115.600691548,245.708635076,8.913915395736694,1.1978604793548584,2242,0.0,12.429440975189209,-0.0493832,59,284.02111642,0.00926142,27053.233527183533,0.946259,864.716741548,0.131874844755,-85.5256627542,432.990518875,0.0493832,0.1325521469116211,1.10174e+10,4.93474e-10,23.1227
101.511477199,287.189630598,8.714305400848389,1.3180837631225586,2243,0.0,12.036586284637451,-0.0761046,59,286.682637994,0.00922053,27065.39004969597,0.946261,735.228127695,0.702400238464,0.464135085201,436.694315824,0.0761046,0.1343245506286621,1.10124e+10,-5.61646e-09,23.1223
116.516740728,268.143540123,8.624318599700928,1.2159998416900635,2244,0.0,11.752631425857544,-0.0812834,58,284.751987018,0.00963111,27077.268574476242,0.946157,931.611529043,0.631737525537,0.365427577334,436.243568245,0.0812834,0.13002395629882812,1.09922e+10,8.27022e-09,23.1205
136.998261884,239.551646694,8.903841972351074,1.2382798194885254,2245,0.0,12.047277450561523,-0.0734493,55,296.513787357,0.00984303,27089.435807466507,0.946078,944.802666541,0.678917359172,0.135436558967,467.792243259,0.0734494,0.13466835021972656,1.098e+10,2.33829e-08,23.1193
119.678966149,256.370037938,8.817760705947876,1.2170095443725586,2246,0.0,11.982132911682129,-0.0640263,60,278.942537549,0.00706774,27101.540430545807,0.946364,858.214501305,0.479999895861,-0.542104259579,422.65361012,0.0640263,0.1341872215270996,1.10367e+10,-2.86406e-08,23.1245
127.396955618,258.565212546,8.46229100227356,1.1812753677368164,2247,0.0,11.520530223846436,-0.087395,55,294.577946569,0.00977989,27113.167585372925,0.946337,833.702625995,0.471311531137,-1.56902505127,462.345084801,0.0873951,0.12964749336242676,1.10313e+10,2.65753e-08,23.124
104.874821942,232.714554564,8.747150897979736,1.2277271747589111,2248,0.0,11.932594060897827,-0.0825605,60,280.835010062,0.00937872,27125.214856147766,0.946304,746.814099636,0.665706816688,0.261469503014,424.23552001,0.0825605,0.14843010902404785,1.10211e+10,-1.33248e-08,23.1231
104.19106443,240.81556388,8.488208770751953,1.1987600326538086,2249,0.0,11.554199695587158,-0.085551,60,277.906902825,0.00754694,27136.88255047798,0.94635,724.239091572,0.543981232356,0.0286634456709,419.951818072,0.085551,0.12790226936340332,1.1029e+10,1.44094e-08,23.1238
103.351318969,259.338674494,8.682500123977661,1.2174222469329834,2250,0.0,11.816700458526611,-0.080466,62,279.075545151,0.00922646,27148.804096221924,0.946302,750.315920652,0.638639999618,0.191799184369,419.629302291,0.080466,0.13308286666870117,1.10169e+10,1.63009e-08,23.1227
115.430307787,289.410389156,8.643405675888062,1.263014316558838,2251,0.0,11.816525936126709,-0.04174,58,284.861853747,0.00571464,27160.7314016819,0.946299,795.880016059,0.376753438003,-0.408772675176,435.752015703,0.04174,0.1301860809326172,1.10176e+10,-2.35194e-08,23.1228
95.4415873593,281.792706204,8.837920427322388,1.2813806533813477,2252,0.0,12.04769778251648,-0.068167,58,288.38004063,0.00908136,27172.88421177864,0.94628,743.308961232,0.584603417524,0.0395511200846,440.608506848,0.068167,0.1338498592376709,1.10132e+10,-3.74872e-09,23.1224
104.201692396,260.467481863,8.523263931274414,1.2279918193817139,2253,0.0,11.817981243133545,-0.062739,60,279.757583091,0.00901704,27184.811177015305,0.946131,737.082905367,0.438235937715,-0.331183689959,421.288270374,0.062739,0.1277773380279541,1.09816e+10,-3.03191e-08,23.1195
99.9395671085,215.455004039,8.573575258255005,1.2046163082122803,2254,0.0,12.602319717407227,-0.0851398,59,286.098385339,0.00901095,27197.521452188492,0.945921,724.342672463,0.593000918355,0.209372549187,435.151110111,0.0851398,0.12954378128051758,1.09465e+10,-7.56284e-10,23.1163
115.95663745,290.847163332,8.658795595169067,1.2004013061523438,2255,0.0,12.528622388839722,-0.061583,57,295.872188559,0.00866291,27210.150641918182,0.945838,833.259620646,0.536156615342,0.144522588302,460.627576149,0.0615831,0.13141107559204102,1.09286e+10,2.92649e-08,23.1147
118.402834886,255.174193661,8.434262037277222,1.1398959159851074,2256,0.0,13.602068901062012,-0.094755,58,289.084352075,0.00987324,27223.860832214355,0.945812,793.622173401,0.713739640535,0.52009067919,444.526104516,0.094755,0.1309356689453125,1.0927e+10,-5.65867e-10,23.1145
111.433913483,239.929278714,8.48963451385498,1.1399881839752197,2257,0.0,12.055728912353516,-0.0512035,59,281.370209928,0.00936281,27236.029567718506,0.945746,835.026432366,0.336656937848,-2.0775880759,427.600010632,0.0512035,0.1277921199798584,1.09083e+10,-9.09705e-09,23.1128
92.1681212939,227.983270261,8.644440174102783,1.1868064403533936,2258,0.0,12.101292610168457,-0.0665786,61,278.14744957,0.00826394,27248.242568969727,0.945859,710.984188619,0.266324901912,-7.91544599166,417.3745498,0.0665786,0.1293046474456787,1.0932e+10,2.251e-09,23.115
130.586065878,257.963780683,8.72710132598877,1.1730501651763916,2259,0.0,12.048457860946655,-0.0488353,57,287.466977395,0.00282645,27260.406921625137,0.945838,949.236070528,0.177916922852,-14.172483259,445.651531144,0.0488353,0.13042593002319336,1.09297e+10,-7.52703e-10,23.1147
93.8337107873,258.219845413,8.650487899780273,1.1886420249938965,2260,0.0,11.879607677459717,-0.0827097,60,281.319341972,0.0081825,27272.404982328415,0.946027,673.504322493,0.537288488213,0.0224249936369,424.137690017,0.0827097,0.1298832893371582,1.09641e+10,4.86453e-08,23.1179
108.020618699,288.373601274,8.529311418533325,1.1917757987976074,2261,0.0,11.676475524902344,-0.0749358,56,294.157265893,0.00969672,27284.198226690292,0.945935,746.541594728,0.61809332644,0.353927794768,455.468676249,0.0749358,0.12927985191345215,1.0946e+10,1.93635e-08,23.1162
108.080406653,279.00680336,8.444348096847534,1.1783394813537598,2262,0.0,11.494675874710083,-0.0481262,57,287.584618325,0.0090669,27295.80500650406,0.945967,783.573996715,0.418832287133,-0.254610267023,442.484371334,0.0481262,0.12726593017578125,1.09518e+10,-7.76908e-09,23.1168
104.037976324,280.127778117,8.75445556640625,1.1955232620239258,2263,0.0,11.900310516357422,-0.0868928,58,286.812232882,0.00928119,27307.827020168304,0.945873,819.868018456,0.534907802375,0.188660446066,439.55781015,0.0868927,0.1329052448272705,1.09322e+10,-9.79093e-09,23.115
105.656171916,287.315801312,8.590575218200684,1.2042014598846436,2264,0.0,11.867939472198486,-0.0745962,61,278.909899862,0.00981697,27319.802357196808,0.94569,747.709938661,0.623101538756,0.191946384474,419.209173502,0.0745962,0.13433623313903809,1.08998e+10,4.56418e-08,23.112
111.714012437,247.874061925,8.662049531936646,1.1749536991119385,2265,0.0,11.898616075515747,-0.0390861,60,280.0706876,0.0080315,27331.809882164,0.945792,818.367588158,0.251389489039,-3.48016870824,423.070393105,0.0390861,0.13230586051940918,1.09177e+10,2.4682e-09,23.1136
89.5577650252,302.285960354,8.62654709815979,1.1666512489318848,2266,0.0,12.189622402191162,-0.052051,56,292.839077231,0.00761067,27344.11217737198,0.945684,681.306889912,0.512955773364,-0.0951478792788,450.38720426,0.052051,0.1289830207824707,1.08967e+10,-4.0515e-09,23.1117
87.5762031627,304.716484985,8.767428636550903,1.2046167850494385,2267,0.0,11.96688961982727,-0.0689281,60,285.869199575,0.00873837,27356.193386793137,0.9458,657.763962323,0.478489093781,-0.00430858650642,432.249194326,0.0689281,0.13294720649719238,1.09146e+10,1.30922e-09,23.1134
124.449152614,226.134486165,8.770802021026611,1.198763370513916,2268,0.0,12.13705587387085,-0.0987944,57,290.277937969,0.00892236,27368.44523358345,0.945483,853.910863669,0.39857952994,-1.42820160915,449.469403748,0.0987944,0.13213515281677246,1.08557e+10,-5.0928e-09,23.108
138.234881662,259.241239145,8.937376976013184,1.2367396354675293,2269,0.0,12.56095266342163,-0.0763593,56,294.987769162,0.00974555,27381.119434595108,0.945505,974.080296068,0.679182247421,0.280710349459,462.576817936,0.0763593,0.13431239128112793,1.08616e+10,-2.03069e-08,23.1085
93.2041302366,273.045977187,8.548540353775024,1.1658844947814941,2270,0.0,12.078252792358398,-0.0732978,62,275.365893195,0.00851748,27393.308791160583,0.945477,757.089788346,0.66659637378,0.115811556185,408.931199958,0.0732979,0.12721848487854004,1.08528e+10,7.57827e-09,23.1077
105.988607733,221.76265697,8.592696189880371,1.1833264827728271,2271,0.0,11.955599784851074,-0.075372,59,281.428945592,0.00662743,27405.37882041931,0.945532,735.833817825,0.674086194294,0.227184984106,426.685893465,0.075372,0.1297931671142578,1.08599e+10,3.48472e-08,23.1083
107.33502504,210.348266494,8.609193563461304,1.1851353645324707,2272,0.0,12.156570672988892,-0.116942,60,278.819385225,0.00859887,27417.65674829483,0.945509,719.014448334,0.250745523124,-13.825572056,421.183611009,0.116942,0.13412785530090332,1.0858e+10,-1.69928e-09,23.1082
94.2794426204,266.418515891,8.749886989593506,1.189293384552002,2273,0.0,12.054833173751831,-0.0593483,60,284.422153732,0.00490398,27429.83241057396,0.945607,643.974998954,0.197746937977,-3.97752997292,430.731760931,0.0593483,0.13165903091430664,1.08753e+10,2.85581e-08,23.1098
97.4138527895,280.345540783,8.788547039031982,1.176424264907837,2274,0.0,12.223238229751587,-0.0849759,57,293.797057808,0.00709702,27442.161556482315,0.945529,670.186616052,0.473945232824,-0.372637889304,452.05368831,0.0849759,0.13315773010253906,1.08613e+10,-7.54176e-09,23.1085
120.069470836,286.848658687,8.6235990524292,1.1820759773254395,2275,0.0,11.973710298538208,-0.0346995,57,288.327476425,0.00658246,27454.252118110657,0.945396,762.88745074,0.0945754452344,-387.694678863,445.322844117,0.0346995,0.12984609603881836,1.08367e+10,1.96012e-08,23.1062
110.344391167,228.323335131,8.750559568405151,1.1898603439331055,2276,0.0,12.586391687393188,-0.074181,56,294.00626329,0.008745,27466.949456453323,0.945538,755.516231491,0.415931589478,-1.20542565647,455.813515156,0.074181,0.1296236515045166,1.08617e+10,-1.03857e-08,23.1085
98.0544285925,272.18635335,8.68270993232727,1.1920855045318604,2277,0.0,12.952669143676758,-0.0797906,61,277.085989276,0.00881738,27480.017986536026,0.945096,826.44928965,0.682207573436,0.369819183278,414.578758261,0.0797906,0.1297616958618164,1.07733e+10,-2.2684e-09,23.1003
103.088335169,282.262177242,8.568251848220825,1.1455929279327393,2278,0.0,12.499417543411255,-0.0790797,58,286.196647917,0.00810177,27492.637912988663,0.94522,735.999016856,0.613009622279,0.294559717024,436.41071647,0.0790797,0.1303577423095703,1.07964e+10,-1.89409e-09,23.1025
97.1707650099,266.383210785,8.535175085067749,1.1355228424072266,2279,0.0,14.362069129943848,-0.0929158,59,284.998538157,0.0094077,27507.118538856506,0.945548,698.169281034,0.72153832536,0.544937806378,431.608746249,0.0929158,0.1305699348449707,1.08553e+10,-1.6217e-08,23.1079
84.5937408319,255.251660542,8.740584373474121,1.2391748428344727,2280,0.0,12.737581014633179,-0.0571203,60,282.465803777,0.00950246,27519.982366085052,0.94557,644.831742793,0.33743034931,-2.06548582154,424.72135982,0.0571203,0.13257431983947754,1.08583e+10,1.385e-08,23.1082
110.710088452,268.100743442,8.586505889892578,1.2019171714782715,2281,0.0,12.219999551773071,-0.0746998,59,283.376076573,0.00849593,27532.322968006134,0.945364,938.009021889,0.609666225232,0.443373511946,430.545545203,0.0746998,0.1276247501373291,1.08264e+10,-1.14395e-08,23.1052
121.623989883,286.797868064,8.57645583152771,1.1856801509857178,2282,0.0,12.440216064453125,-0.0921454,56,290.621154355,0.00951098,27544.87849187851,0.945163,777.79084503,0.669148465143,-0.0700373952794,451.119278739,0.0921454,0.13255739212036133,1.07874e+10,1.04216e-09,23.1016
102.627029907,266.936180949,8.512892484664917,1.1774523258209229,2283,0.0,12.099143981933594,-0.0603381,59,281.675203326,0.00732967,27557.104662895203,0.945241,776.834255311,0.608663412068,0.220606266674,426.680598362,0.0603381,0.13044428825378418,1.08047e+10,1.88522e-08,23.1032
130.368356348,246.274390339,8.579542875289917,1.154731035232544,2284,0.0,12.228016376495361,-0.0585829,58,289.563243496,0.00692456,27569.441504716873,0.945113,819.152323385,0.405166770826,-1.44510162749,447.074962464,0.0585829,0.14732837677001953,1.07789e+10,-1.48835e-08,23.1009
132.461370539,304.570248916,8.399680614471436,1.1440951824188232,2285,0.0,12.110534191131592,-0.0746121,57,292.310569192,0.00988052,27581.66304707527,0.945337,888.464565766,0.619548722731,0.0443615573766,454.008585527,0.0746121,0.14413690567016602,1.08231e+10,1.41082e-08,23.1049
114.838796415,193.036184646,8.77204942703247,1.2022948265075684,2286,0.0,12.402777433395386,-0.090831,60,282.314795752,0.00882969,27594.179955482483,0.945108,866.89466154,0.673416169797,0.0925502828915,429.289884592,0.0908311,0.13588809967041016,1.07781e+10,9.17715e-09,23.1008
115.405732484,247.099520038,8.463267087936401,1.1485040187835693,2287,0.0,12.038742780685425,-0.0769949,57,294.094857286,0.009713,27606.32373046875,0.944973,881.071230732,0.711923694286,0.48111624346,454.7278882,0.0769949,0.13066506385803223,1.07571e+10,1.04129e-08,23.0988
121.165675319,294.214665905,8.380733489990234,1.1441714763641357,2288,0.0,16.059306383132935,-0.0827667,56,290.476337099,0.00997729,27622.476038217545,0.945252,757.080279148,0.647834969667,0.145573190976,451.449521635,0.0827667,0.13219833374023438,1.08122e+10,-1.34314e-08,23.1039
103.078143569,255.115008959,8.53799843788147,1.205862045288086,2289,0.0,11.700840473175049,-0.0830475,60,282.035762895,0.00979012,27634.30056834221,0.94513,794.708404572,0.650850727654,0.113485022399,426.2162365,0.0830475,0.12943053245544434,1.07877e+10,4.71556e-09,23.1017
106.131619685,246.500911583,8.450934648513794,1.2440879344940186,2290,0.0,11.613186359405518,-0.0884301,59,282.396260978,0.0066988,27646.033034324646,0.945037,764.550039093,0.278480756344,-2.52609155239,427.938296213,0.0884301,0.1295006275177002,1.07684e+10,-1.06109e-09,23.0999
145.322475769,257.180544953,8.747034549713135,1.3276760578155518,2291,0.0,11.95565938949585,-0.332753,55,294.851624145,0.0086683,27658.090984106064,0.945224,1082.85218225,0.105488104418,-88.6327807887,464.219559865,0.332753,0.13014507293701172,1.08067e+10,3.2779e-10,23.1034
113.460451928,293.115847905,8.453653812408447,1.1641948223114014,2292,0.0,11.483813047409058,-0.0702234,57,289.03528587,0.00983749,27669.689983844757,0.945428,840.184465645,0.494996552494,-0.59841932689,444.338173311,0.0702234,0.13013219833374023,1.08502e+10,-2.66283e-09,23.1074
97.1248927508,304.907460381,8.597784280776978,1.202437400817871,2293,0.0,11.66201114654541,-0.0931063,56,293.489211182,0.00944499,27681.449939727783,0.945031,704.176384823,0.652781857923,0.322218459337,452.694590229,0.0931063,0.13230347633361816,1.07749e+10,1.83544e-08,23.1005
89.8906051635,264.848648248,8.598496437072754,1.2016935348510742,2294,0.0,11.70475697517395,-0.0754584,61,275.156898075,0.00894091,27693.256946086884,0.944942,698.476830956,0.569954567522,-0.139315677025,409.873214747,0.0754584,0.1506338119506836,1.07563e+10,-1.57074e-09,23.0988
96.3051825002,290.890037716,8.559918403625488,1.2168240547180176,2295,0.0,11.721157312393188,-0.0694536,60,284.628564025,0.0096503,27705.07635617256,0.94471,729.045453067,0.457910513861,-0.298816487999,428.802779607,0.0694536,0.1288590431213379,1.07132e+10,-8.34394e-09,23.0947
118.190890628,288.34108607,8.696813344955444,1.219926118850708,2296,0.0,11.773132085800171,-0.0606087,54,299.201608543,0.00664849,27716.957018375397,0.944673,824.620395928,0.658601162381,0.388303732748,469.796113103,0.0606087,0.13050508499145508,1.07075e+10,1.70152e-08,23.0942
88.7272693686,255.296078564,8.631205320358276,1.2044281959533691,2297,0.0,11.766316652297974,-0.080979,61,276.848805287,0.00949581,27728.828371286392,0.944784,690.960001184,0.606021480578,0.0820439384559,412.540768183,0.080979,0.1306300163269043,1.07242e+10,-6.26384e-09,23.0958
114.333673382,271.825116795,8.939876556396484,1.2176058292388916,2298,0.0,12.339344501495361,-0.0794844,57,290.820838607,0.00856414,27741.2710852623,0.944655,884.644598528,0.648271579239,0.451418631205,449.442325559,0.0794844,0.13497328758239746,1.06939e+10,1.62644e-08,23.0929
110.829999877,268.579733074,8.556670665740967,1.1693263053894043,2299,0.0,12.232810020446777,-0.071888,61,278.682897007,0.00740636,27753.607510089874,0.944824,769.133732878,0.449696777724,-0.345976799053,419.823615878,0.0718879,0.12909603118896484,1.07261e+10,-2.85554e-08,23.0959
107.40876627,249.741813817,8.309966325759888,1.1605379581451416,2300,0.0,11.677788257598877,-0.0591052,58,286.610918203,0.00934531,27765.389895677567,0.944462,768.569159244,0.573498415724,0.0125005513307,437.357095993,0.0591052,0.13156890869140625,1.06587e+10,-6.57509e-09,23.0896
114.7190602,285.899263725,8.596443176269531,1.1541430950164795,2301,0.0,12.163097381591797,-0.0852411,57,288.229066424,0.00932342,27777.659813404083,0.944304,843.695078164,0.618451146832,0.334281442723,443.900627815,0.0852412,0.13225102424621582,1.06289e+10,1.34374e-08,23.0868
94.3361549147,261.54268238,8.764652490615845,1.1829338073730469,2302,0.0,12.417352437973022,-0.0544829,58,289.436130156,0.00850494,27790.185692310333,0.944084,703.040013069,0.324006335172,-2.7423935485,441.276410516,0.0544829,0.13149571418762207,1.0586e+10,2.73965e-08,23.0828
113.717663206,257.511660842,8.564656496047974,1.1608264446258545,2303,0.0,12.389765739440918,-0.123052,57,288.998775375,0.00734431,27802.674115657806,0.944088,907.383464974,0.28149394486,-2.05679919432,444.099323406,0.123052,0.12940359115600586,1.05845e+10,2.47559e-09,23.0827
132.773246719,306.285198251,8.413676261901855,1.1532964706420898,2304,0.0,11.967946529388428,-0.085591,53,302.346254665,0.00918148,27814.758849859238,0.944241,907.663161535,0.61814034663,0.101362150462,481.113103015,0.0855909,0.12981557846069336,1.06112e+10,-3.48557e-08,23.0852
130.15620348,256.305833915,8.498664140701294,1.196399450302124,2305,0.0,11.96631908416748,-0.0725504,59,282.898096422,0.00914616,27826.837747573853,0.944135,774.591094474,0.59465957792,-0.141630293902,433.352099776,0.0725504,0.13059449195861816,1.05869e+10,-6.80926e-09,23.0829
124.942754515,282.989288034,8.449044466018677,1.1709210872650146,2306,0.0,12.394278764724731,-0.089637,61,280.209995855,0.00982262,27839.358162879944,0.944115,945.262645012,0.591629629544,0.016641432188,425.034014836,0.0896369,0.13047432899475098,1.05834e+10,-4.40064e-08,23.0825
91.6462387468,261.874512263,8.54405665397644,1.1347084045410156,2307,0.0,12.607414245605469,-0.0593173,60,282.4174026,0.00892593,27852.088401079178,0.944027,684.009551878,0.347134595666,-2.40430105713,425.397793713,0.0593173,0.1284334659576416,1.05608e+10,3.78592e-10,23.0804
116.35688668,230.514854993,8.480424642562866,1.1490585803985596,2308,0.0,12.170600652694702,-0.0852647,57,289.57050209,0.00764657,27864.377680301666,0.943776,725.717192145,0.669944669929,0.404005319618,445.948947991,0.0852647,0.12725210189819336,1.05084e+10,3.73943e-09,23.0754
110.25052844,280.486463929,8.467400312423706,1.1808545589447021,2309,0.0,12.28243350982666,-0.0734563,57,292.983221778,0.00899446,27876.77589082718,0.943801,725.828161243,0.286440983685,-2.99628797668,452.381856519,0.0734564,0.1286487579345703,1.05127e+10,2.2002e-08,23.0759
110.898185941,295.988611438,8.415706396102905,1.1879374980926514,2310,0.0,11.818731546401978,-0.0904203,58,285.140858974,0.00963653,27888.71215581894,0.943735,814.558597152,0.687387290054,0.315438110967,435.087995482,0.0904203,0.12825322151184082,1.04928e+10,3.2598e-08,23.074
102.746453874,227.539526439,8.800267219543457,1.2154583930969238,2311,0.0,12.042823314666748,-0.0630861,59,285.670361177,0.00395765,27900.86988401413,0.944052,695.833040496,0.635344696761,0.117132123536,435.21886342,0.0630861,0.1307361125946045,1.05517e+10,-2.93272e-09,23.0796
149.870691916,251.282968954,8.482916355133057,1.2051701545715332,2312,0.0,11.929299354553223,-0.0655117,57,286.588249638,0.00753088,27912.91137290001,0.944136,884.342550885,0.152311441871,-31.5750734359,446.991530425,0.0655117,0.12998056411743164,1.05698e+10,-2.77437e-08,23.0813
107.181431634,253.381384362,8.531766176223755,1.2224133014678955,2313,0.0,12.66050672531128,-0.0748465,57,293.413454216,0.00516762,27925.6757042408,0.944238,769.102123073,0.427638650122,-1.23934046913,453.385388618,0.0748465,0.13118815422058105,1.05934e+10,-1.50747e-08,23.0835
112.885205428,249.766355331,8.31284475326538,1.1756503582000732,2314,0.0,12.46393632888794,-0.103572,56,292.632173795,0.00946529,27938.260951280594,0.944475,786.676478647,0.543877057203,-0.371011002562,454.102280323,0.103572,0.1283092498779297,1.06347e+10,-2.03615e-08,23.0874
124.648133353,238.703877018,8.368217945098877,1.105438470840454,2315,0.0,12.647640228271484,-0.145878,57,287.192922336,0.00534758,27951.022033452988,0.944423,761.315636678,0.614666904524,0.111131307714,444.667387937,0.145878,0.12877225875854492,1.06269e+10,-1.05649e-08,23.0867
124.149500865,252.495192748,8.611130475997925,1.1390624046325684,2316,0.0,12.640199899673462,-0.0900664,60,279.6427917,0.00970499,27963.7746758461,0.944391,885.801224613,0.686418206632,0.241514005733,424.264714618,0.0900664,0.13030505180358887,1.06194e+10,-3.77543e-10,23.0859
138.213814834,274.960849788,8.357225894927979,1.1089503765106201,2317,0.0,12.348047971725464,-0.0404578,54,297.328364763,0.00715854,27976.23604798317,0.94438,935.889962606,0.344306489267,-1.49049750481,469.925736308,0.0404578,0.12797045707702637,1.06165e+10,4.14154e-09,23.0857
113.742943923,229.417325235,8.380010604858398,1.1189534664154053,2318,0.0,12.930874347686768,-0.0688119,59,288.256390286,0.00652885,27989.280868053436,0.943974,724.883489204,0.406568800538,-1.29128093837,441.337770736,0.0688119,0.13184428215026855,1.05399e+10,-1.77756e-08,23.0784
95.2996547945,262.794885284,8.678508043289185,1.156407117843628,2319,0.0,13.42029619216919,-0.0670329,62,280.030021337,0.00742287,28002.822730064392,0.944013,752.776811432,0.499167868535,0.0822910749229,419.396464907,0.0670328,0.13281679153442383,1.05481e+10,-3.49904e-08,23.0792
138.218593181,268.161835948,8.39585018157959,1.1646966934204102,2320,0.0,14.312734842300415,-0.0661391,56,297.317742484,0.00884178,28017.232170820236,0.943836,937.923032532,0.34318565887,-1.25353606196,467.602734197,0.0661391,0.12554478645324707,1.0513e+10,3.23709e-09,23.0759
118.350833101,293.73325592,8.443228960037231,1.1288013458251953,2321,0.0,12.037696838378906,-0.0937332,57,291.148653856,0.00810342,28029.394210338593,0.943815,916.469743072,0.39565785709,-3.42184467751,450.334128911,0.0937332,0.1280829906463623,1.05096e+10,-3.12866e-08,23.0756
141.869563142,264.193577263,8.625528812408447,1.1709842681884766,2322,0.0,12.296732902526855,-0.0808965,57,291.275784113,0.00928316,28041.80595111847,0.943873,1107.80932784,0.459975513156,-0.861213088247,454.886392984,0.0808965,0.1291182041168213,1.05169e+10,-4.90362e-09,23.0762
101.483616596,285.125461376,8.722875595092773,1.1835179328918457,2323,0.0,11.841802835464478,-0.0760548,60,284.126583811,0.00920783,28053.76735663414,0.943786,707.449530719,0.62117728236,0.00948952030615,430.640780945,0.0760548,0.12997031211853027,1.05001e+10,1.50923e-08,23.0746
165.142970274,271.055397109,8.58900237083435,1.1602246761322021,2324,0.0,11.64281940460205,-0.0839238,53,297.539959922,0.00960107,28065.53196668625,0.943723,1044.84688404,0.67361232724,0.238019844367,475.79144563,0.0839238,0.12920165061950684,1.04852e+10,9.13335e-09,23.0732
98.2382793322,241.144856348,8.75240421295166,1.22782301902771,2325,0.0,11.880557775497437,-0.0501882,57,290.893920618,0.00722636,28077.51237630844,0.943711,694.410195688,0.404498454318,-1.43918419435,446.071593401,0.0501882,0.12983441352844238,1.04807e+10,3.07331e-08,23.0728
148.450257942,278.825660163,8.820621013641357,1.2124438285827637,2326,0.0,11.927189350128174,-0.0855274,58,286.62279058,0.0097762,28089.54290318489,0.943905,977.670979012,0.71314247582,0.341637660489,444.362601015,0.0855274,0.13396906852722168,1.05172e+10,-1.1621e-08,23.0763
149.948171183,187.122851844,8.61777663230896,1.211862564086914,2327,0.0,11.72969675064087,-0.0745795,55,291.246927557,0.00952853,28101.373417377472,0.943955,1020.58611194,0.652252175756,-0.151998310094,457.632405386,0.0745795,0.128814697265625,1.05279e+10,-1.4726e-09,23.0773
112.866621818,269.496932426,8.83369779586792,1.2149598598480225,2328,0.0,11.939623355865479,-0.289062,58,288.933978301,0.00944824,28113.4295630455,0.94402,738.029914911,0.516786366196,-0.313321889506,444.088735471,0.289062,0.13190841674804688,1.05413e+10,2.18884e-09,23.0786
114.310615808,280.196626354,8.531959056854248,1.1924643516540527,2329,0.0,11.632587432861328,-0.0436218,58,286.095400643,0.00818346,28125.16907143593,0.944281,961.652648579,0.111438535768,-302.901274518,437.776290764,0.0436218,0.13177704811096191,1.05908e+10,-5.75205e-09,23.0832
124.350759582,239.943897105,8.72422456741333,1.298990249633789,2330,0.0,11.92719030380249,-0.0429623,55,294.6039438,0.00445685,28137.19977927208,0.944123,1040.53856181,0.476817925722,-0.252732827537,460.313113902,0.0429623,0.13251423835754395,1.05643e+10,2.18241e-08,23.0807
139.055372561,240.959671484,8.654064178466797,1.2688100337982178,2331,0.0,11.883941888809204,-0.0611236,52,299.367600607,0.00648267,28149.19312119484,0.944102,861.074462048,0.574258483143,-0.513306412244,477.64058106,0.0611237,0.1289670467376709,1.05589e+10,5.09058e-08,23.0802
144.015651987,285.141672,8.46573257446289,1.267690896987915,2332,0.0,11.609911680221558,-0.0441505,55,291.196295224,0.00679013,28160.905688524246,0.943911,1196.09219178,0.156579131782,-51.3862538541,455.382249998,0.0441504,0.13451027870178223,1.05205e+10,-1.75336e-08,23.0766
130.013224254,255.826674446,8.465636014938354,1.1712439060211182,2333,0.0,12.825547456741333,-0.0765151,57,288.934713912,0.00967647,28173.8389480114,0.943738,925.764452005,0.614049912439,-0.0518702476389,448.125797199,0.0765151,0.1281743049621582,1.04876e+10,-2.85574e-09,23.0735
133.843594574,224.944123468,8.822404146194458,1.2304365634918213,2334,0.0,13.074384689331055,-0.659156,56,293.639993366,0.008863,28187.017282247543,0.943771,921.459177761,0.167910950783,-18.2535157038,457.714742159,0.659156,0.14945602416992188,1.04951e+10,-1.47475e-08,23.0742
122.65331181,244.548561272,8.606666803359985,1.1669745445251465,2335,0.0,12.72124171257019,-0.0948861,57,285.809776754,0.00918103,28199.846878290176,0.943872,851.106060967,0.557226396728,-0.175996149718,441.184458308,0.0948861,0.12841010093688965,1.0517e+10,1.13375e-09,23.0763
