MinReturn,AveragePolicyStd,dLoss,AverageReturn,ItrTime,ProcessExecTime,AbsLearnSignal,Iteration,MeanKLBefore,MaxReturn,AverageDiscountedReturn,LossAfter,PolicyExecTime,EnvExecTime,Perplexity,StdReturn,LossBefore,ExplainedVariance,Time,NumTrajs,MeanKL,Entropy
833.88684089,0.276972,0.0258671,3761.99236035,3.6034369468688965,0.09670567512512207,0.645153600058,3407,0.0,4630.04229726,348.882927454,-0.0258671,0.7845892906188965,1.6476068496704102,1.39781,1465.91858826,9.53674e-09,0.467039770485,12255.760731697083,5,0.00644486,0.334907
4382.23960858,0.276912,0.0230319,4450.2086495,3.645958423614502,0.09702205657958984,0.661198668107,3408,0.0,4528.79056505,341.770001522,-0.0230319,0.8290853500366211,1.6802771091461182,1.39605,48.0774686075,-8.7738e-09,0.871757249557,12259.411883592606,5,0.0064116,0.333647
2250.07965793,0.276836,0.0318897,4057.39592573,3.5568034648895264,0.09257960319519043,0.60020449938,3409,0.0,4593.57426839,335.172580598,-0.0318897,0.810272216796875,1.6449038982391357,1.39362,905.701577235,3.43323e-08,0.692382519944,12262.973769187927,5,0.00999876,0.331905
4188.16162262,0.276799,0.0237703,4463.20622812,3.560936212539673,0.09996533393859863,0.646013417418,3410,0.0,4621.84101225,344.77483758,-0.0237703,0.8028008937835693,1.632824182510376,1.39327,147.370588026,-7.62939e-10,0.857805725081,12266.637927770615,5,0.00645873,0.331654
4042.98221973,0.276828,0.0309953,4448.20953063,3.583390951156616,0.09916567802429199,0.666983828774,3411,0.0,4682.09034903,338.516967309,-0.0309953,0.8246307373046875,1.6599197387695312,1.39418,214.666073322,5.43594e-09,0.861935358452,12270.224830627441,5,0.00993518,0.332309
2290.92008773,0.276816,0.0318054,4025.50240803,3.598757743835449,0.09737324714660645,0.459551456099,3412,0.0,4646.58652236,341.89123674,-0.0318054,0.8248345851898193,1.6525349617004395,1.39326,877.7674736,-2.05994e-08,0.598166698128,12273.828172683716,5,0.00646004,0.331648
4083.45871676,0.276804,0.0314951,4443.46390458,3.5579588413238525,0.09032082557678223,0.608152742191,3413,0.0,4597.3683372,338.618039645,-0.0314951,0.8193769454956055,1.6629161834716797,1.39334,186.567892612,6.29425e-09,0.832737568511,12277.488668441772,5,0.0099969,0.331705
4231.03783989,0.27682,0.027305,4399.41930455,3.6426548957824707,0.10909843444824219,0.736174248578,3414,0.0,4501.3463517,339.943618091,-0.027305,0.8517320156097412,1.6805250644683838,1.39341,111.799559276,-1.79291e-08,0.875477915254,12281.13569521904,5,0.00985276,0.331755
2914.33359793,0.276758,0.0316732,4185.90050803,3.5662879943847656,0.1083974838256836,0.514514541737,3415,0.0,4579.36815219,352.61396403,-0.0316732,0.821439266204834,1.662841796875,1.39151,644.810453972,-1.44958e-08,0.767348119491,12284.707650899887,5,0.00989215,0.33039
1580.83365707,0.27677,0.0304453,3338.37986514,3.581310510635376,0.1024782657623291,0.670637271555,3416,0.0,4474.93389617,343.126593706,-0.0304453,0.8192434310913086,1.6710379123687744,1.39146,1326.60185232,3.20435e-08,0.840843969556,12288.394005060196,5,0.00998826,0.330353
4375.23292417,0.276734,0.0220114,4486.01310105,3.519207000732422,0.0984339714050293,0.63724804741,3417,0.0,4594.93948762,343.350473606,-0.0220114,0.8187758922576904,1.6612110137939453,1.39038,72.7734721837,1.66893e-08,0.671662761862,12291.919099330902,5,0.00645961,0.32958
4268.6149284,0.276683,0.0260957,4427.19125094,3.521550416946411,0.09877991676330566,0.688608668894,3418,0.0,4662.04977326,341.706642525,-0.0260957,0.8177213668823242,1.6687190532684326,1.38928,138.981941977,8.7738e-09,0.852976646387,12295.445731401443,5,0.00644054,0.328788
4112.67396097,0.276674,0.0284232,4502.8779785,3.5228211879730225,0.09811758995056152,0.655682012967,3419,0.0,4772.64158171,358.820612125,-0.0284232,0.8298571109771729,1.6742274761199951,1.38905,244.396063947,1.81198e-09,0.889200657275,12299.08236837387,5,0.00998883,0.328618
4408.5934481,0.27668,0.0228828,4639.44064943,3.535998582839966,0.09895658493041992,0.707884194902,3420,0.0,4762.74561099,361.596837582,-0.0228828,0.8141894340515137,1.6808278560638428,1.38984,125.294121999,-3.71933e-09,0.931380939365,12302.624022245407,5,0.00642528,0.329192
4484.29248775,0.276664,0.0239317,4565.07969236,3.5146613121032715,0.09484744071960449,0.749015328726,3421,0.0,4718.42179754,361.249287047,-0.0239317,0.8368096351623535,1.6600542068481445,1.38936,84.5605138212,5.34058e-09,0.895010471234,12306.14373254776,5,0.00642889,0.328842
632.049216354,0.276683,0.0291527,3763.78698533,3.620903968811035,0.10558748245239258,0.640902167493,3422,0.0,4682.57428359,325.53776232,-0.0291527,0.8758242130279541,1.7162394523620605,1.39007,1568.30324788,2.44141e-08,0.332905813544,12309.871247291565,5,0.00994146,0.329353
4330.53316779,0.276691,0.02472,4482.07075765,3.568976879119873,0.09489274024963379,0.679742089728,3423,0.0,4742.4745206,353.519076433,-0.02472,0.8377575874328613,1.679886817932129,1.3894,150.245639836,2.28882e-09,0.82295133423,12313.443870306015,5,0.00640915,0.328874
4392.16019338,0.276748,0.0274986,4526.6965312,3.5256121158599854,0.09571695327758789,0.676991153497,3424,0.0,4708.4725836,344.032250905,-0.0274986,0.8481652736663818,1.6747629642486572,1.39067,112.697551587,-1.90735e-09,0.92346693629,12316.974173545837,5,0.00997408,0.329789
4267.4696346,0.276775,0.0287294,4419.74745053,3.6210055351257324,0.10487008094787598,0.710382248074,3425,0.0,4522.0559182,345.063103269,-0.0287294,0.8947083950042725,1.6872773170471191,1.39091,111.510416439,6.10352e-09,0.836473379101,12320.705993890762,5,0.00998959,0.329957
4182.51420032,0.27677,0.0240977,4466.41674155,3.628938913345337,0.10030198097229004,0.705041057503,3426,0.0,4630.6874602,339.219173667,-0.0240976,0.874382734298706,1.6843585968017578,1.39082,159.02850506,2.70844e-08,0.886075519434,12324.339883089066,5,0.00641518,0.329896
4189.456453,0.276748,0.0252885,4440.42930521,3.488734245300293,0.09807419776916504,0.698282850744,3427,0.0,4540.7009927,342.19472489,-0.0252885,0.820303201675415,1.6450779438018799,1.38951,129.049457177,1.14441e-09,0.935002208618,12327.834258317947,5,0.00640746,0.328953
4272.89763322,0.27672,0.0512159,4478.43627126,3.5337681770324707,0.09809279441833496,0.523848943133,3428,0.0,4678.23252067,339.287443737,-0.0512158,0.8380019664764404,1.6572070121765137,1.38861,137.918536751,1.44958e-08,0.860425526096,12331.490456581116,5,0.006464,0.328305
4299.2838882,0.276688,0.0317118,4433.0658876,3.5449509620666504,0.09576296806335449,0.708065954536,3429,0.0,4553.23796545,349.920889368,-0.0317118,0.8010969161987305,1.6411092281341553,1.38771,107.736505358,-3.05176e-09,0.887125288405,12335.040684461594,5,0.00995143,0.327658
4083.28227746,0.276634,0.02777,4366.12742625,3.5519869327545166,0.1063225269317627,0.747058698606,3430,0.0,4561.82515277,337.383547236,-0.02777,0.8547801971435547,1.665604829788208,1.38642,160.672229069,-6.29425e-09,0.816804961038,12338.597352743149,5,0.00997523,0.326724
3389.8767004,0.276682,0.0425981,4269.01867408,3.6972286701202393,0.10337710380554199,0.466151274564,3431,0.0,4629.97530941,336.005650916,-0.0425981,0.903606653213501,1.6980035305023193,1.38742,450.741461041,-2.5177e-08,0.525494359824,12342.423918008804,5,0.00997927,0.327445
4323.54306654,0.276698,0.0235337,4550.76985425,3.6150858402252197,0.11129641532897949,0.671600654446,3432,0.0,4707.65790438,361.14925223,-0.0235337,0.854567289352417,1.6687819957733154,1.38754,145.578797167,-2.76566e-09,0.87609125354,12346.044438362122,5,0.00650546,0.327534
2992.59103809,0.276753,0.03429,4182.03846809,3.5638132095336914,0.10149955749511719,0.574201311117,3433,0.0,4548.55636617,348.080355123,-0.03429,0.7833712100982666,1.6745984554290771,1.38886,597.057560573,-1.14441e-09,0.727201633229,12349.613681793213,5,0.00990482,0.328483
903.83592425,0.276761,0.0301056,3843.42314356,3.7231926918029785,0.09847259521484375,0.651551951653,3434,0.0,4720.14924698,335.373377812,-0.0301056,0.9007735252380371,1.71626877784729,1.38859,1471.78148116,-2.55585e-08,0.84211656059,12353.455917596817,5,0.00989673,0.328289
4250.40373896,0.276718,0.0296402,4455.08871742,3.547483205795288,0.10234737396240234,0.575495733437,3435,0.0,4681.9632797,339.834994015,-0.0296402,0.788811445236206,1.6421318054199219,1.3867,140.836527027,-0.0,0.833190091674,12357.0070810318,5,0.00645602,0.326924
2191.91308116,0.276647,0.023196,4054.18110742,3.5443267822265625,0.09888124465942383,0.611610568141,3436,0.0,4581.93800009,348.647974495,-0.023196,0.8147411346435547,1.658160924911499,1.38478,932.768050188,2.89917e-08,0.66574797311,12360.55604839325,5,0.00643451,0.325539
4467.91217909,0.27666,0.027748,4519.18909792,3.612683057785034,0.10305142402648926,0.67203935303,3437,0.0,4603.54602208,345.943970313,-0.027748,0.7959845066070557,1.6569724082946777,1.38532,49.9180112548,-1.01089e-08,0.847324557411,12364.27673125267,5,0.00994701,0.325928
1428.62569891,0.276672,0.0313575,3944.64196163,3.547030210494995,0.09806704521179199,0.598242181746,3438,0.0,4744.22135618,357.348142278,-0.0313575,0.7974624633789062,1.6779189109802246,1.38555,1262.54839453,6.48499e-09,0.483800895598,12367.827094316483,5,0.0099118,0.326097
4427.93567649,0.276701,0.0276173,4572.20526207,3.5111916065216064,0.09477758407592773,0.697227882423,3439,0.0,4677.03142123,347.647603424,-0.0276173,0.760012149810791,1.6672778129577637,1.38656,96.3601155489,-3.43323e-09,0.842937307136,12371.343697071075,5,0.0099877,0.326825
1532.10561907,0.276667,0.0240379,3438.97044818,3.516263246536255,0.08842992782592773,0.725115356942,3440,0.0,4748.75138587,351.280885763,-0.0240379,0.7336862087249756,1.6556286811828613,1.38623,1167.23111695,5.64575e-08,0.336387454374,12374.968140602112,5,0.0064694,0.32659
4546.7470767,0.276623,0.0219691,4589.07391825,3.485626459121704,0.08967089653015137,0.622855799153,3441,0.0,4662.15463971,359.745878794,-0.0219691,0.7274816036224365,1.613844394683838,1.38486,43.7256827917,4.76837e-09,0.571697984093,12378.46055674553,5,0.00641365,0.3256
4485.31095327,0.276588,0.0229148,4565.35549883,3.518834352493286,0.0943443775177002,0.746089606535,3442,0.0,4608.30101291,340.692759797,-0.0229148,0.7554638385772705,1.6593596935272217,1.38384,45.0180086123,-8.44002e-09,0.892291627096,12381.98502087593,5,0.00643136,0.324862
899.574347634,0.27657,0.0294983,3722.33255576,3.508955955505371,0.09715723991394043,0.580022593543,3443,0.0,4576.54601831,330.392341546,-0.0294984,0.7379310131072998,1.6582655906677246,1.38313,1415.26580446,-2.49863e-08,0.837669952636,12385.604480981827,5,0.00998737,0.324348
2909.59028977,0.276563,0.0299545,4203.06677732,3.514293670654297,0.09842896461486816,0.57254368517,3444,0.0,4709.27068565,351.978843774,-0.0299545,0.7589268684387207,1.662308692932129,1.38254,657.874974573,7.62939e-09,0.810546105224,12389.12292766571,5,0.00998492,0.323924
2025.43581069,0.276493,0.0307738,4024.23283621,3.5569777488708496,0.0903465747833252,0.642644407696,3445,0.0,4581.89304654,354.116375069,-0.0307739,0.7729089260101318,1.6724495887756348,1.38134,1000.22606262,-1.60217e-08,0.854783320865,12392.684404850006,5,0.00998926,0.323056
4293.4672309,0.276528,0.0214207,4416.13153232,3.5507280826568604,0.09386515617370605,0.659590962633,3446,0.0,4548.96196625,335.89480681,-0.0214207,0.7724575996398926,1.652390480041504,1.38211,92.0547688672,-9.05991e-09,0.810207191935,12396.338866710663,5,0.00647077,0.32361
4250.30363865,0.276511,0.0318551,4407.25675529,3.486997604370117,0.0881497859954834,0.705149748603,3447,0.0,4541.5239611,322.397700321,-0.0318551,0.7677357196807861,1.6524178981781006,1.38156,110.938583658,-2.34604e-08,0.881736275363,12399.83155632019,5,0.00995005,0.323212
1811.85405516,0.276546,0.0259911,3978.30142005,3.4948570728302,0.0928964614868164,0.553886051234,3448,0.0,4541.04559763,346.280943055,-0.025991,0.7472312450408936,1.6374282836914062,1.38242,1083.28599735,1.297e-08,0.861669069534,12403.329844236374,5,0.00647085,0.323833
4464.32188461,0.276527,0.0328558,4542.27916472,3.5186080932617188,0.09586143493652344,0.690836724443,3449,0.0,4603.96293662,347.361954622,-0.0328558,0.7538156509399414,1.65104079246521,1.38134,46.0651903913,3.8147e-09,0.856699903185,12406.956996440887,5,0.00993619,0.323054
1189.49354438,0.276529,0.0244559,3903.8402568,3.6245508193969727,0.09981417655944824,0.582131444041,3450,0.0,4784.9953002,338.942659857,-0.0244558,0.7770707607269287,1.675961971282959,1.38175,1362.78112221,5.0354e-08,0.841562992499,12410.587292671204,5,0.0064022,0.323348
4134.84739669,0.276486,0.0335922,4376.0404043,3.504908561706543,0.09768438339233398,0.566037001196,3451,0.0,4512.61728074,361.343321019,-0.0335922,0.7498581409454346,1.6254546642303467,1.38067,140.874405037,1.31607e-08,0.798790235184,12414.096658468246,5,0.00641715,0.32257
4017.06439094,0.276476,0.0234015,4390.1560001,3.445584297180176,0.09866738319396973,0.711492490991,3452,0.0,4639.62631306,348.150373551,-0.0234015,0.7545342445373535,1.6474356651306152,1.38061,211.705938853,2.28882e-09,0.864786755149,12417.656606674194,5,0.00641581,0.322525
4471.00192511,0.276401,0.0233308,4567.86301845,3.4496543407440186,0.09705615043640137,0.734097041174,3453,0.0,4719.44281591,358.349303636,-0.0233307,0.7716426849365234,1.6520752906799316,1.37843,101.641553932,1.5831e-08,0.91848226374,12421.111508846283,5,0.0064411,0.320947
4142.7058046,0.276364,0.0297821,4415.97607154,3.5111091136932373,0.10262846946716309,0.729372946745,3454,0.0,4633.32835579,347.13492984,-0.029782,0.7994263172149658,1.661940097808838,1.37788,164.293046298,1.08242e-08,0.897409939735,12424.626107692719,5,0.00999323,0.320543
4453.03682373,0.276329,0.0233537,4532.06163166,3.422647476196289,0.09726524353027344,0.713571549315,3455,0.0,4630.27883293,360.957376841,-0.0233537,0.7580406665802002,1.640122652053833,1.37679,70.0639379596,-1.90735e-09,0.925209500165,12428.155858039856,5,0.0064017,0.319752
4336.41044908,0.27626,0.0289507,4509.02993751,3.4560906887054443,0.10094356536865234,0.753411194666,3456,0.0,4682.09564113,340.915959084,-0.0289507,0.7470214366912842,1.6559245586395264,1.37476,115.925251347,-3.8147e-10,0.911012805955,12431.615185260773,5,0.00991523,0.31828
4247.19594497,0.276272,0.0297814,4389.1641899,3.4454498291015625,0.0986013412475586,0.739684004391,3457,0.0,4557.45399077,347.397562659,-0.0297814,0.7314956188201904,1.6259875297546387,1.37492,102.788733411,1.08719e-08,0.894893417715,12435.06567311287,5,0.00994051,0.318397
4257.10829367,0.276254,0.0275025,4452.3749632,3.4824984073638916,0.09530973434448242,0.728471760147,3458,0.0,4583.33577486,347.883666107,-0.0275025,0.7620320320129395,1.6418788433074951,1.37454,120.853253583,-1.84059e-08,0.879448681328,12438.65163230896,5,0.00989051,0.318121
4285.89593532,0.276201,0.0230138,4468.57366226,3.6020126342773438,0.09942317008972168,0.714566691443,3459,0.0,4570.90093719,338.740347924,-0.0230138,0.7708554267883301,1.6641128063201904,1.37348,99.909448603,4.95911e-09,0.884977946065,12442.256968975067,5,0.00640617,0.31735
4454.70236345,0.276227,0.0224354,4562.78184666,3.5598156452178955,0.10047483444213867,0.672738302176,3460,0.0,4713.99078054,348.81688934,-0.0224354,0.7701330184936523,1.637397289276123,1.3736,96.6840144642,-1.85013e-08,0.921324422499,12445.820363044739,5,0.00644137,0.317434
4399.90165583,0.276135,0.0236691,4530.59617552,3.567370891571045,0.1040503978729248,0.745689037992,3461,0.0,4679.51711315,348.103677342,-0.0236691,0.76055908203125,1.63578462600708,1.37154,90.0316365299,-7.24792e-09,0.917515718357,12449.488753557205,5,0.00642793,0.315934
4423.64712224,0.27613,0.0254811,4502.0201895,3.4723849296569824,0.08440423011779785,0.733772585176,3462,0.0,4569.48512559,350.989551933,-0.0254811,0.736081600189209,1.6602697372436523,1.37069,52.7564847448,-9.91821e-09,0.923375076758,12452.964913129807,5,0.00642132,0.315312
4259.02260502,0.276102,0.0286234,4444.3954185,3.5371434688568115,0.09261894226074219,0.758432670067,3463,0.0,4574.07846034,339.672412137,-0.0286234,0.7980399131774902,1.6475474834442139,1.37018,117.24369915,-2.70844e-08,0.893832134728,12456.507788419724,5,0.00995406,0.314941
4284.55203934,0.27611,0.0275813,4455.12986472,3.5258467197418213,0.0921180248260498,0.741194085772,3464,0.0,4594.68123208,334.853773431,-0.0275814,0.764164924621582,1.6693778038024902,1.37027,103.001751482,-7.62939e-09,0.901619999228,12460.138049602509,5,0.00994493,0.315004
4408.21475334,0.276097,0.0272209,4511.1984674,3.508286476135254,0.0896153450012207,0.715019779866,3465,0.0,4567.18131473,346.651792224,-0.0272209,0.7641472816467285,1.6585395336151123,1.37063,55.1408598395,1.14441e-09,0.92566685216,12463.651653528214,5,0.00999377,0.315269
4359.46458868,0.276097,0.0257868,4524.22833274,3.5005085468292236,0.08912897109985352,0.717546671594,3466,0.0,4679.64214675,353.52900852,-0.0257868,0.7919039726257324,1.6563305854797363,1.37044,141.618397346,-1.79291e-08,0.892371776118,12467.156736850739,5,0.00994762,0.315133
4233.16753193,0.276065,0.0279547,4526.60064482,3.5799853801727295,0.09724593162536621,0.742430286839,3467,0.0,4663.89251213,354.814628747,-0.0279547,0.8025450706481934,1.6836977005004883,1.36881,152.590501889,-8.96454e-09,0.904054463415,12470.8410384655,5,0.00998134,0.31394
4505.54547601,0.276007,0.0290544,4572.09499798,3.613779067993164,0.09783005714416504,0.763874766661,3468,0.0,4715.62710505,341.382865382,-0.0290544,0.8362476825714111,1.6909897327423096,1.36696,73.9586321104,-8.01086e-09,0.923583248508,12474.459878921509,5,0.00991969,0.312587
3069.4065164,0.276002,0.0357941,4212.01672629,3.5859134197235107,0.09380030632019043,0.52961926494,3469,0.0,4677.6009499,344.01729423,-0.0357941,0.809640645980835,1.6843736171722412,1.3665,579.043140079,-6.10352e-09,0.79711730155,12478.05009484291,5,0.00998869,0.312254
4427.37955296,0.27594,0.0266922,4549.77296176,3.55879545211792,0.09506082534790039,0.677516493649,3470,0.0,4673.5979129,342.890118869,-0.0266922,0.7883560657501221,1.6946630477905273,1.3647,78.9230445848,-2.67029e-09,0.837858352668,12481.713986635208,5,0.00999798,0.310937
4017.18954728,0.275886,0.0344199,4411.26280619,3.612370252609253,0.09458708763122559,0.554964181413,3471,0.0,4708.65855751,333.306346006,-0.0344199,0.8405969142913818,1.7253153324127197,1.36276,222.677550373,1.297e-08,0.826061681687,12485.33213186264,5,0.00642246,0.309516
4136.61109336,0.275897,0.0231602,4439.27803201,3.5040347576141357,0.09008955955505371,0.72218894931,3472,0.0,4792.04288609,335.312747307,-0.0231602,0.7889823913574219,1.6637623310089111,1.36289,210.33558678,4.57764e-09,0.847403712466,12488.841428756714,5,0.00645261,0.309608
4283.61239714,0.275866,0.0222212,4575.78406486,3.5195019245147705,0.08931350708007812,0.69244915063,3473,0.0,4718.7815415,351.657881868,-0.0222211,0.7835147380828857,1.693669319152832,1.36174,157.869180365,3.15666e-08,0.88242523871,12492.480214118958,5,0.00642997,0.308762
4225.91146726,0.275867,0.028851,4420.99947243,3.435917854309082,0.0876164436340332,0.708839537501,3474,0.0,4536.37172587,340.691880695,-0.028851,0.7604036331176758,1.656583309173584,1.36198,116.138755889,3.8147e-10,0.899630923596,12495.92186665535,5,0.00996879,0.30894
4329.10258022,0.275794,0.0279954,4512.28289448,3.500091552734375,0.08748412132263184,0.688872795517,3475,0.0,4588.56363846,346.653235978,-0.0279954,0.8039207458496094,1.6746892929077148,1.36021,95.7431751613,2.05994e-08,0.890544593283,12499.426724910736,5,0.00994834,0.307638
4234.12531287,0.275809,0.0224608,4454.81624622,3.459815502166748,0.08720779418945312,0.72473321445,3476,0.0,4625.85795003,329.164010367,-0.0224608,0.7975203990936279,1.663956880569458,1.36037,132.971843722,1.67847e-08,0.883769222761,12503.002671480179,5,0.00641348,0.307756
4382.09506032,0.275748,0.029304,4556.6412499,3.4719581604003906,0.08925843238830566,0.723742208542,3477,0.0,4711.89117169,352.709931166,-0.0293041,0.7944867610931396,1.6660122871398926,1.35855,109.096336537,-1.37329e-08,0.919497320108,12506.479774713516,5,0.00999252,0.306414
4410.90884723,0.275691,0.0273158,4559.1791656,3.4451916217803955,0.08798050880432129,0.769518709031,3478,0.0,4660.31716457,346.420435075,-0.0273158,0.7871077060699463,1.6865410804748535,1.35672,86.1207657824,-7.82013e-09,0.898614714944,12509.930760860443,5,0.00995096,0.305067
4351.6333805,0.275703,0.0307279,4433.81334568,3.4139726161956787,0.08565878868103027,0.746630143585,3479,0.0,4542.18004261,347.017794625,-0.0307278,0.7712001800537109,1.6669495105743408,1.35606,68.5103426799,1.69754e-08,0.883426899408,12513.460727453232,5,0.00995757,0.304581
4284.17811515,0.27564,0.0239064,4432.8690015,3.37492299079895,0.0822904109954834,0.699279102837,3480,0.0,4581.72123033,345.61022952,-0.0239064,0.7756931781768799,1.6615469455718994,1.35362,100.005441328,-1.25885e-08,0.889736477636,12516.839759111404,5,0.00640938,0.302782
1336.23054392,0.275619,0.0298469,3788.18893357,3.4202041625976562,0.08436417579650879,0.63991050569,3481,0.0,4435.54792452,332.789155079,-0.0298469,0.7837419509887695,1.6633481979370117,1.35276,1226.55173354,-3.66211e-08,0.782543223945,12520.263934850693,5,0.00997035,0.302145
4394.14878924,0.275584,0.0233922,4494.4324202,3.406101942062378,0.08180689811706543,0.656717496305,3482,0.0,4646.167156,353.268722766,-0.0233922,0.7631149291992188,1.6666960716247559,1.35176,109.504802311,-1.71661e-08,0.841597326531,12523.776061058044,5,0.00642167,0.301404
4521.48090823,0.275571,0.0228823,4575.48701054,3.432915210723877,0.08481574058532715,0.726012222099,3483,0.0,4668.40385311,346.481518237,-0.0228823,0.7926745414733887,1.6655495166778564,1.35157,56.2724448204,-3.62396e-09,0.928292426961,12527.212653398514,5,0.00643555,0.301268
4409.39888271,0.2756,0.0246386,4481.23710185,3.4199230670928955,0.08207416534423828,0.710096090516,3484,0.0,4525.71364504,349.751917867,-0.0246386,0.7907826900482178,1.6457901000976562,1.35188,41.7651053325,-8.58307e-09,0.924251520597,12530.6367623806,5,0.00641176,0.301499
2726.69550279,0.275573,0.034002,4054.25794615,3.310289144515991,0.08356094360351562,0.614261135608,3485,0.0,4541.62814794,340.900659385,-0.034002,0.7572040557861328,1.654994249343872,1.35058,679.636481435,-8.2016e-09,0.769368198237,12534.051718950272,5,0.00995091,0.300533
4362.99297283,0.275547,0.0228532,4480.25452622,3.332439422607422,0.09137129783630371,0.643744157698,3486,0.0,4719.9671897,356.676203271,-0.0228532,0.7514951229095459,1.6281228065490723,1.35023,131.230074663,-1.85013e-08,0.841452505792,12537.389590263367,5,0.00641968,0.300274
2307.59768504,0.275536,0.0324919,4143.01684539,3.3832619190216064,0.08252668380737305,0.551894837219,3487,0.0,4698.28290281,363.770201339,-0.0324919,0.7666327953338623,1.6850481033325195,1.34983,919.661279393,3.96729e-08,0.822016889173,12540.778301477432,5,0.00997224,0.299978
1494.71053258,0.275506,0.0301926,3999.3269151,3.3691158294677734,0.08560729026794434,0.640796092986,3488,0.0,4749.60152327,346.062248278,-0.0301926,0.7467801570892334,1.6620376110076904,1.34921,1255.4171186,4.19617e-09,0.870606389792,12544.25098991394,5,0.00997916,0.299516
4299.53619485,0.275512,0.0294266,4486.71954797,3.3746354579925537,0.08568215370178223,0.699017195035,3489,0.0,4748.54492405,343.520443054,-0.0294266,0.781883716583252,1.639552116394043,1.3497,155.098850876,1.9455e-08,0.799787756957,12547.63109946251,5,0.00997054,0.299883
4260.33155573,0.275444,0.023087,4400.46700393,3.489046335220337,0.09123420715332031,0.723314373202,3490,0.0,4540.45447763,359.405591203,-0.023087,0.7836647033691406,1.6783809661865234,1.34755,98.4374722755,-1.297e-08,0.822866355691,12551.125356912613,5,0.00644417,0.298285
4155.09252972,0.275437,0.0286741,4483.60602427,3.40177845954895,0.0842287540435791,0.741989895593,3491,0.0,4663.46949517,344.628230929,-0.0286742,0.7876594066619873,1.6508617401123047,1.34737,184.780993337,-3.8147e-08,0.885205476055,12554.636468410492,5,0.00994278,0.298156
4200.30892095,0.27537,0.0219308,4415.83782199,3.3867101669311523,0.08782291412353516,0.715143274185,3492,0.0,4527.83042591,350.002092884,-0.0219308,0.7805464267730713,1.6500191688537598,1.34548,119.763851434,-3.91006e-09,0.874247387059,12558.028980731964,5,0.00644656,0.296749
4354.13905468,0.27535,0.0236146,4498.87383018,3.368218421936035,0.08722233772277832,0.701952722801,3493,0.0,4596.3542761,341.095383701,-0.0236146,0.7527990341186523,1.638601541519165,1.34534,108.506684722,1.52588e-09,0.90519950471,12561.402701854706,5,0.00642949,0.296645
4250.60485882,0.275303,0.0452209,4463.6706669,3.4378795623779297,0.0835273265838623,0.459971180585,3494,0.0,4592.24622058,353.244845362,-0.0452209,0.7776820659637451,1.6723964214324951,1.34329,119.95094918,2.38419e-09,0.792480712417,12564.938274621964,5,0.00985069,0.29512
4341.5001827,0.27525,0.0292832,4444.61082053,3.4098262786865234,0.09035420417785645,0.713493175014,3495,0.0,4528.28830031,333.823839935,-0.0292831,0.7593615055084229,1.6690051555633545,1.34207,63.1591733987,5.05447e-09,0.903811130523,12568.35150718689,5,0.00994639,0.294215
4318.31503222,0.27522,0.023826,4476.19314046,3.444765329360962,0.09349489212036133,0.753580135196,3496,0.0,4700.51359228,339.917233142,-0.023826,0.7741382122039795,1.6634941101074219,1.34144,155.352038684,-2.28882e-09,0.898293996438,12571.801468133926,5,0.00641821,0.293743
4156.95936325,0.275225,0.0245474,4480.66629518,3.4154212474823,0.08760476112365723,0.700013905095,3497,0.0,4760.31508953,352.647615556,-0.0245474,0.7656264305114746,1.64326810836792,1.34127,193.159953087,-5.72205e-10,0.888857984853,12575.325150966644,5,0.00641208,0.293616
1195.35804272,0.275178,0.0325209,3393.04850492,3.5003366470336914,0.09610772132873535,0.701347412839,3498,0.0,4597.13229116,338.105717807,-0.0325209,0.8020424842834473,1.678565263748169,1.33944,1452.31732692,-3.96729e-08,0.544387104756,12578.830961704254,5,0.00995109,0.29225
4402.88090585,0.275207,0.0275111,4518.14581318,3.5297088623046875,0.09769201278686523,0.647357591374,3499,0.0,4603.24109275,349.760508009,-0.0275111,0.7775678634643555,1.6523919105529785,1.34043,66.2302850191,-1.23978e-08,0.699504406224,12582.366195678711,5,0.00994256,0.292989
1762.5048832,0.275273,0.0266348,3963.66825731,3.433018684387207,0.09632086753845215,0.618933492632,3500,0.0,4745.29423318,344.21631598,-0.0266348,0.770916223526001,1.650012493133545,1.34258,1110.07179598,-6.86645e-09,0.402203422441,12585.915789365768,5,0.0064036,0.294595
3975.69829508,0.275202,0.0247649,4405.23334166,3.53139591217041,0.09475827217102051,0.585729520321,3501,0.0,4735.87626064,356.175931521,-0.0247649,0.7644925117492676,1.6652793884277344,1.3399,260.275785933,2.47955e-09,0.795590942756,12589.452963590622,5,0.00645079,0.292592
2833.4446274,0.275172,0.0239819,4226.81278474,3.516488552093506,0.09096312522888184,0.649036277878,3502,0.0,4784.56388054,351.97290145,-0.0239819,0.7728958129882812,1.6502184867858887,1.33917,713.858103048,-4.80652e-08,0.763580881649,12592.97365808487,5,0.00640704,0.292052
3637.51318065,0.275267,0.0327688,4368.1719165,3.40730881690979,0.09108877182006836,0.59992428024,3503,0.0,4610.13156163,365.179546391,-0.0327688,0.7750351428985596,1.6556711196899414,1.34165,368.296370957,5.14984e-09,0.866871355939,12596.49334025383,5,0.00995159,0.293904
