Entropy,AbsLearnSignal,MaxReturn,ProcessExecTime,PolicyExecTime,NumTrajs,ItrTime,StdReturn,EnvExecTime,dLoss,LossBefore,AveragePolicyStd,Time,ExplainedVariance,Iteration,AverageReturn,MinReturn,AverageDiscountedReturn,LossAfter,MeanKL,MeanKLBefore,Perplexity
0.0868644,0.719142415191,4353.18888135,0.10300874710083008,0.8644769191741943,5,3.520033836364746,83.8241953318,1.4610083103179932,0.0247914,-1.33514e-09,0.265606,12546.866442918777,0.909018348669,3469,4263.08505479,4131.73125744,328.715827535,-0.0247914,0.00641044,0.0,1.09075
0.0865186,0.581245062066,4424.81414891,0.10038352012634277,0.8670411109924316,5,3.5726776123046875,942.889968565,1.489471435546875,0.0317841,1.33514e-09,0.265575,12550.442906856537,0.814176294458,3470,3833.28218455,1963.06775832,335.677979224,-0.0317841,0.00997934,0.0,1.09037
0.0850485,0.668541256402,4399.60680011,0.10206294059753418,0.868269681930542,5,3.4791431427001953,116.455052875,1.4499797821044922,0.0330154,4.76837e-10,0.265496,12554.041089773178,0.82183462217,3471,4290.7588546,4137.87846039,328.998127976,-0.0330154,0.00997414,0.0,1.08877
0.0836628,0.733979082904,4415.79121208,0.10432195663452148,0.865128755569458,5,3.481628179550171,160.256305559,1.4510161876678467,0.0332239,-1.9455e-08,0.265417,12557.526556253433,0.89777979434,3472,4257.80943856,3949.82005941,326.077243314,-0.0332239,0.00995228,0.0,1.08726
0.0831409,0.627933402904,4396.52378529,0.09872221946716309,0.8599574565887451,5,3.5824601650238037,1151.3033772,1.4901671409606934,0.0255251,1.52588e-09,0.26542,12561.112006664276,0.832978224361,3473,3714.21478085,1418.41827798,321.269713767,-0.0255251,0.00641936,0.0,1.08669
0.0824513,0.643018963058,4377.80615274,0.10725975036621094,0.8596022129058838,5,3.4537570476531982,82.6849226058,1.4299416542053223,0.0311954,-1.33514e-08,0.265398,12564.681985616684,0.838130622887,3474,4254.22234837,4133.51027827,335.112899795,-0.0311954,0.00995975,0.0,1.08595
0.0809489,0.638543168619,4296.10018963,0.10093021392822266,0.873934268951416,5,3.5674526691436768,583.326346689,1.4797601699829102,0.0258036,-7.05719e-09,0.265364,12568.253602266312,0.78891424965,3475,3936.6761671,2773.57231704,327.293770009,-0.0258036,0.00643122,0.0,1.08432
0.0806512,0.668120910047,4491.79582376,0.11980366706848145,0.8480854034423828,5,3.551191568374634,169.554393825,1.4585368633270264,0.0223471,-2.55585e-08,0.265348,12571.80781507492,0.827329543664,3476,4205.80457258,4001.18507431,314.152224668,-0.0223471,0.00640849,0.0,1.08399
0.0796515,0.7093440452,4393.55000795,0.10137152671813965,0.8546476364135742,5,3.4579315185546875,40.9084676593,1.4489927291870117,0.0307971,-1.297e-08,0.265308,12575.387019395828,0.914626014004,3477,4351.06703891,4287.76717022,325.197199886,-0.0307971,0.00998158,0.0,1.08291
0.0769025,0.724864113447,4359.22346617,0.0973055362701416,0.8490803241729736,5,3.488064765930176,48.079794718,1.4736320972442627,0.0290759,-1.17302e-08,0.26519,12578.877903461456,0.908177131098,3478,4309.91138024,4224.04460069,334.664201246,-0.029076,0.00996749,0.0,1.07994
0.074775,0.730265145513,4405.28713113,0.10776829719543457,0.8683874607086182,5,3.615626335144043,74.3043559785,1.4678921699523926,0.0319094,-9.53674e-09,0.265087,12582.497954845428,0.925312058167,3479,4271.51356154,4195.4985682,320.610370173,-0.0319094,0.00998627,0.0,1.07764
0.0742541,0.709894656224,4345.66051853,0.10998225212097168,0.8459231853485107,5,3.4913687705993652,47.3168588065,1.4475531578063965,0.0311876,1.74522e-08,0.26507,12586.10185432434,0.934553545657,3480,4282.20585272,4205.37666504,336.008210036,-0.0311876,0.00998943,0.0,1.07708
0.0729392,0.673812677571,4366.2220768,0.10336756706237793,0.8400261402130127,5,3.492548942565918,946.912454996,1.4677040576934814,0.0235548,4.21524e-08,0.264999,12589.598709106445,0.727545741648,3481,3778.86634447,1889.41143789,316.019783582,-0.0235548,0.00641114,0.0,1.07567
0.0721368,0.614771431718,4335.36776222,0.10504770278930664,0.8366072177886963,5,3.5015432834625244,748.889537091,1.4734349250793457,0.0295148,1.33514e-09,0.265011,12593.10457277298,0.818859668065,3482,3935.32641637,2438.00048867,324.217714553,-0.0295148,0.00998973,0.0,1.0748
0.0717887,0.656910306801,4398.33254494,0.10455083847045898,0.8500583171844482,5,3.4736199378967285,77.6706465535,1.4369587898254395,0.0242288,1.33514e-09,0.265017,12596.694188594818,0.859868570877,3483,4277.09858706,4154.7771669,322.90143817,-0.0242288,0.0064131,0.0,1.07443
0.0715131,0.696940590841,4534.57896318,0.10035991668701172,0.8442564010620117,5,3.475170850753784,167.362130056,1.429408073425293,0.0311077,1.33514e-08,0.265009,12600.17318058014,0.893200695293,3484,4265.20146116,4103.62982497,347.334313,-0.0311077,0.0099703,0.0,1.07413
0.0702488,0.747188349854,4325.23263407,0.10118699073791504,0.8479592800140381,5,3.490161418914795,133.894704984,1.463186502456665,0.0308985,-1.10626e-08,0.264973,12603.667101860046,0.92704900249,3485,4195.11522456,3956.22359187,322.025690436,-0.0308985,0.00987695,0.0,1.07278
0.0669982,0.729540432309,4453.84431289,0.10126447677612305,0.8368480205535889,5,3.479804277420044,104.750190129,1.4367344379425049,0.0244213,8.10623e-09,0.264837,12607.257036924362,0.928847390591,3486,4293.39778828,4203.11227689,334.917578705,-0.0244213,0.00641045,0.0,1.06929
0.0654888,0.668483981517,4427.02239382,0.09824204444885254,0.8147215843200684,5,3.6474809646606445,1402.34686984,1.4547953605651855,0.0370039,-1.35422e-08,0.264771,12610.908094406128,0.799797662666,3487,3660.31892733,856.829044928,332.311609156,-0.0370039,0.00999511,0.0,1.06768
0.0657963,0.683213226937,4307.86927104,0.10416579246520996,0.8543641567230225,5,3.610265016555786,41.9959481503,1.4510705471038818,0.0253578,2.57492e-09,0.264788,12614.521646261215,0.857248469847,3488,4251.97556857,4178.67073989,325.231599025,-0.0253578,0.00645117,0.0,1.06801
0.0649742,0.693642663909,4360.17616977,0.10515165328979492,0.837843656539917,5,3.62530255317688,53.147592295,1.4471778869628906,0.0248568,3.43323e-09,0.264777,12618.267467737198,0.908333548762,3489,4285.87217969,4217.72913385,331.584179785,-0.0248568,0.00641361,0.0,1.06713
0.0645882,0.727494491857,4280.18874447,0.1066591739654541,0.8575022220611572,5,3.491953134536743,84.2093236143,1.4603664875030518,0.031497,1.70708e-08,0.264761,12621.76227426529,0.914912373681,3490,4176.91860883,4037.59085575,321.032486237,-0.031497,0.00998972,0.0,1.06672
0.0631792,0.589956169147,4322.64428728,0.09874892234802246,0.8332853317260742,5,3.4836337566375732,606.821717751,1.4528584480285645,0.0266633,-1.02997e-08,0.264704,12625.249041557312,0.81131423181,3491,3970.33852115,2759.69089119,334.905766063,-0.0266633,0.00641855,0.0,1.06522
0.0633482,0.64138270009,4321.48141136,0.10674667358398438,0.8503375053405762,5,3.498899459838867,46.27625521,1.4264674186706543,0.0228216,-1.43051e-09,0.264698,12628.860392332077,0.829450233512,3492,4263.34000241,4182.20308646,316.554889385,-0.0228216,0.00641718,0.0,1.0654
0.0626512,0.717742524664,4526.62454481,0.10814690589904785,0.8413827419281006,5,3.6803536415100098,145.563311699,1.4446814060211182,0.0247114,1.90735e-09,0.264674,12632.543911218643,0.868966832772,3493,4259.38086317,4135.03682217,331.189077652,-0.0247114,0.00640091,0.0,1.06466
0.0618303,0.729187181946,4434.40934951,0.10680770874023438,0.8575522899627686,5,3.48233962059021,133.373006116,1.4571499824523926,0.0228408,-1.79291e-08,0.264648,12636.030531167984,0.894397410172,3494,4300.22763566,4076.19838536,332.516408719,-0.0228408,0.00641389,0.0,1.06378
0.0621296,0.745410743947,4311.92368637,0.09871816635131836,0.836552619934082,5,3.4893016815185547,92.1480391395,1.4382872581481934,0.0312951,2.86102e-09,0.264663,12639.629149198532,0.913131077335,3495,4175.55602937,4049.490228,332.048955052,-0.0312951,0.00998016,0.0,1.0641
0.0616467,0.739695506584,4409.64805169,0.10054135322570801,0.8378665447235107,5,3.4770593643188477,70.2932147378,1.4269869327545166,0.0259356,-6.86645e-09,0.264642,12643.11000084877,0.904226475187,3496,4289.58806221,4211.36691548,318.846451291,-0.0259356,0.00640835,0.0,1.06359
0.0601954,0.740880406223,4412.23991283,0.09919285774230957,0.8537900447845459,5,3.5685839653015137,69.740940485,1.4611296653747559,0.0303104,-2.02179e-08,0.264585,12646.682178735733,0.911706366786,3497,4316.26212501,4220.45954605,333.729447354,-0.0303104,0.00997123,0.0,1.06204
0.058079,0.739764959005,4492.15470237,0.10039186477661133,0.8345096111297607,5,3.470073938369751,147.630790283,1.440535545349121,0.0261554,4.65393e-08,0.264514,12650.279603481293,0.869858589531,3498,4284.24720999,4099.9587325,321.733139173,-0.0261554,0.00642258,0.0,1.0598
0.0578753,0.749350542282,4509.30720155,0.09775018692016602,0.8496692180633545,5,3.4662654399871826,106.186459725,1.457746982574463,0.0297842,-9.91821e-09,0.264539,12653.75061416626,0.911741638618,3499,4358.12627001,4214.7111324,333.187003091,-0.0297842,0.00993895,0.0,1.05958
0.0578735,0.718648964631,4470.42650389,0.10652542114257812,0.8478884696960449,5,3.4728212356567383,121.664324159,1.4216194152832031,0.0328647,-1.98364e-08,0.264547,12657.226556539536,0.900515642094,3500,4334.62111246,4107.20731132,317.09185604,-0.0328648,0.00988552,0.0,1.05958
0.0547975,0.709524884063,4402.93229375,0.11102104187011719,0.8628122806549072,5,3.564911365509033,74.1985136479,1.4537627696990967,0.0312983,-3.91006e-09,0.264428,12660.907171487808,0.904197876022,3501,4296.19219252,4185.31504244,313.622223044,-0.0312983,0.00998828,0.0,1.05633
0.0548094,0.746834334139,4327.75196734,0.10614204406738281,0.8464233875274658,5,3.507575273513794,49.2954519979,1.4592082500457764,0.0304592,2.86102e-08,0.26442,12664.417439460754,0.915836888348,3502,4256.51670095,4178.95661998,310.590925518,-0.0304592,0.0099538,0.0,1.05634
0.0534683,0.704200095164,4313.70486627,0.09454584121704102,0.8288652896881104,5,3.444608211517334,1256.51345474,1.466923475265503,0.025763,1.63651e-07,0.26436,12667.865059614182,0.563775086277,3503,3604.74589135,1093.82031404,320.716296346,-0.0257629,0.00641877,0.0,1.05492
0.052285,0.679632782575,4312.90732978,0.10804963111877441,0.8510646820068359,5,3.533355712890625,96.6567068899,1.4562251567840576,0.024649,1.78337e-08,0.264322,12671.523254871368,0.840426815146,3504,4196.08893525,4028.5042784,318.105814939,-0.024649,0.00642681,0.0,1.05368
0.0503613,0.734105171791,4415.27747083,0.09942317008972168,0.8263607025146484,5,3.4388508796691895,67.7508585626,1.4317727088928223,0.0290827,-2.67029e-09,0.264205,12674.965653657913,0.921441851,3505,4324.4736433,4236.31229348,326.82254128,-0.0290827,0.00993757,0.0,1.05165
0.0484785,0.746666135446,4320.98531658,0.10701513290405273,0.8413102626800537,5,3.4929745197296143,87.024430161,1.4626045227050781,0.0313342,3.71933e-09,0.264111,12678.462628602982,0.931356608528,3506,4200.85469647,4071.53361694,316.931185277,-0.0313342,0.00997494,0.0,1.04967
0.0473212,0.748076366978,4405.38721946,0.1079416275024414,0.8322136402130127,5,3.596328020095825,90.9257518613,1.458435297012329,0.0242461,8.7738e-09,0.264075,12682.170741081238,0.926071792947,3507,4287.58475276,4138.17147417,331.838337938,-0.0242461,0.00646076,0.0,1.04846
0.0451667,0.750504937195,4452.57700186,0.10917973518371582,0.8290274143218994,5,3.508784294128418,106.009355007,1.4441170692443848,0.0299708,1.10626e-08,0.263973,12685.683659553528,0.922012857472,3508,4324.1412554,4160.27335047,320.999461201,-0.0299707,0.00999654,0.0,1.0462
0.0460995,0.720500198432,4471.45440387,0.105010986328125,0.806405782699585,5,3.494290828704834,123.890518425,1.4417877197265625,0.0312899,-1.21117e-08,0.26403,12689.182027816772,0.888643413055,3509,4268.97682762,4107.69445451,320.901730133,-0.0312899,0.00995186,0.0,1.04718
0.0445029,0.708454149073,4621.47866711,0.11162114143371582,0.8165931701660156,5,3.8585665225982666,185.407783777,1.436966896057129,0.0258592,6.86645e-09,0.263957,12693.156886339188,0.882366622378,3510,4271.02646317,4111.70834714,329.329376205,-0.0258591,0.00640333,0.0,1.04551
0.0440539,0.725816437379,4421.70114212,0.10978126525878906,0.8636972904205322,5,3.5148630142211914,102.566377642,1.458838701248169,0.0297098,1.14441e-08,0.263948,12696.676023960114,0.905305835315,3511,4299.71835471,4134.73587306,332.601347126,-0.0297098,0.0099682,0.0,1.04504
0.0448737,0.735839504054,4385.49586205,0.10387945175170898,0.8317146301269531,5,3.4772210121154785,112.352708803,1.4477107524871826,0.0330175,-1.33514e-08,0.264007,12700.156075239182,0.913838231384,3512,4283.61043101,4072.814281,333.482055722,-0.0330175,0.00994321,0.0,1.0459
0.0446956,0.748353017858,4311.6720056,0.1035451889038086,0.8570847511291504,5,3.5204122066497803,64.4602946204,1.4421954154968262,0.0308211,-1.04904e-08,0.264022,12703.789974927902,0.897573103288,3513,4221.61071186,4118.87453921,328.610659205,-0.0308211,0.00993243,0.0,1.04571
0.0442231,0.712149746835,4323.25511411,0.09512472152709961,0.8514971733093262,5,3.451017141342163,57.051787599,1.4459426403045654,0.0312537,-1.56403e-08,0.264029,12707.24376797676,0.886293038192,3514,4240.17759655,4184.20068537,323.143390405,-0.0312537,0.00998586,0.0,1.04522
0.0436527,0.67325006686,4364.64002873,0.10631752014160156,0.8216478824615479,5,3.8393094539642334,101.735074701,1.4052822589874268,0.0239708,2.04086e-08,0.264022,12711.086104631424,0.926186151501,3515,4249.55159969,4084.75127811,311.029378052,-0.0239708,0.00641749,0.0,1.04462
0.0429635,0.657502955704,4378.90858072,0.0987083911895752,0.8748986721038818,5,3.5802955627441406,1540.52036528,1.5245404243469238,0.0308257,4.53949e-08,0.264,12714.779235363007,0.82503538877,3516,3477.49725675,402.610390098,302.804324101,-0.0308257,0.00998294,0.0,1.0439
0.042853,0.624879066866,4357.38750048,0.09607863426208496,0.8798367977142334,5,3.530207395553589,62.9373288192,1.4573113918304443,0.0237628,-1.71661e-09,0.264005,12718.313759565353,0.84056443903,3517,4277.83814,4172.13076739,330.106115457,-0.0237628,0.00643655,0.0,1.04378
0.0424715,0.533047471505,4457.88845516,0.10623526573181152,0.8533275127410889,5,3.5488314628601074,1328.58767379,1.4955322742462158,0.0297318,2.2316e-08,0.26398,12721.86574268341,0.865543173432,3518,3694.51857563,1040.60438091,336.316037805,-0.0297318,0.00998943,0.0,1.04339
0.0415677,0.648256358401,4423.85267649,0.10501384735107422,0.867955207824707,5,3.550701141357422,102.046950076,1.4614825248718262,0.0256712,2.86102e-08,0.263927,12725.533779859543,0.832763470672,3519,4255.47924706,4128.72766746,331.381593813,-0.0256712,0.00641931,0.0,1.04244
0.0402245,0.762412070169,4339.52324472,0.11307692527770996,0.8487169742584229,5,3.5074853897094727,60.8190509055,1.466217041015625,0.0308444,9.91821e-09,0.263845,12729.045023679733,0.920067109695,3520,4273.20250816,4187.13770938,337.658308221,-0.0308444,0.00999384,0.0,1.04104
0.039724,0.750034602586,4392.68782046,0.10396409034729004,0.8406548500061035,5,3.571856737136841,121.656504621,1.436819314956665,0.0251235,-1.46866e-08,0.263827,12732.620719909668,0.8865119017,3521,4291.04915171,4052.45831535,329.003901146,-0.0251235,0.00645187,0.0,1.04052
0.040261,0.686654501351,4417.55776993,0.10810995101928711,0.8557813167572021,5,3.5333895683288574,98.3446633109,1.4574918746948242,0.0252358,-2.86102e-09,0.263862,12736.270344018936,0.860657627886,3522,4227.64041317,4147.15039824,326.513503925,-0.0252358,0.00641011,0.0,1.04108
0.0401857,0.566743599674,4306.65331787,0.10537433624267578,0.8493425846099854,5,3.5470938682556152,1680.99644609,1.4972584247589111,0.0282994,1.23978e-08,0.263877,12739.820332050323,0.868911178071,3523,3363.78268992,3.53621341164,288.086586597,-0.0282994,0.00641822,0.0,1.041
0.0412816,0.654309889742,4390.62669151,0.10400199890136719,0.8041949272155762,5,3.57971453666687,100.909340066,1.4284136295318604,0.0242514,3.05176e-08,0.263935,12743.403084278107,0.85417765137,3524,4293.23848309,4103.06603699,332.478316535,-0.0242513,0.00640898,0.0,1.04215
0.0404153,0.737732822308,4466.68479381,0.10999703407287598,0.8613708019256592,5,3.528489112854004,82.6520497924,1.4669690132141113,0.0239811,-2.28882e-09,0.263903,12747.048480272293,0.929109485226,3525,4328.44332846,4208.68230166,322.005977401,-0.0239811,0.00644766,0.0,1.04124
0.03943,0.713249008264,4406.0672821,0.09840822219848633,0.8638122081756592,5,3.5123424530029297,75.5403489362,1.4528582096099854,0.0258685,6.86645e-09,0.263866,12750.565112352371,0.91805865519,3526,4314.78002594,4180.36465723,332.757188103,-0.0258685,0.00640182,0.0,1.04022
0.0387918,0.740046161256,4469.80189979,0.1036384105682373,0.869286298751831,5,3.620243787765503,139.354062825,1.4690334796905518,0.0308772,6.86645e-09,0.263841,12754.18940782547,0.884284685215,3527,4276.3347943,4070.42437307,321.462922563,-0.0308772,0.00999663,0.0,1.03955
0.0366789,0.694290386407,4414.9551474,0.10393261909484863,0.8292179107666016,5,3.784003257751465,55.8686081217,1.418952226638794,0.0311353,-1.64032e-08,0.263737,12758.087320566177,0.91092006509,3528,4330.54859396,4245.58957877,317.804885698,-0.0311353,0.00996172,0.0,1.03736
0.0348246,0.737877332082,4317.81863728,0.10624146461486816,0.8630166053771973,5,3.5761020183563232,77.2309773781,1.4550611972808838,0.0309373,3.43323e-09,0.263655,12761.667825937271,0.913784664173,3529,4210.72706404,4077.2847038,323.64490393,-0.0309373,0.00999226,0.0,1.03544
0.0352861,0.696834226326,4486.29816177,0.10221266746520996,0.8545279502868652,5,3.4746131896972656,110.460124455,1.446213960647583,0.0257922,-2.95639e-08,0.26366,12765.145855426788,0.924402981422,3530,4314.12201247,4151.9828493,326.471379877,-0.0257922,0.00646153,0.0,1.03592
0.0338147,0.719097007431,4310.17212162,0.10994815826416016,0.83475661277771,5,3.452014684677124,47.5533167787,1.4280455112457275,0.0329251,1.15395e-08,0.263605,12768.71103477478,0.930299273871,3531,4245.47507067,4170.8183529,327.144261051,-0.0329251,0.00996719,0.0,1.03439
0.0341079,0.72777791698,4284.43167161,0.09649467468261719,0.8344314098358154,5,3.5221147537231445,61.3741456642,1.426957607269287,0.0247757,7.05719e-09,0.263636,12772.237482070923,0.904520023964,3532,4181.30963574,4107.25497229,319.721881867,-0.0247757,0.00644863,0.0,1.0347
0.0318308,0.701809128071,4475.47913539,0.09563159942626953,0.8306584358215332,5,3.444380760192871,89.8020485394,1.436194658279419,0.0241488,5.34058e-09,0.26353,12775.685056686401,0.917567622721,3533,4297.51847606,4238.5692083,325.641067745,-0.0241488,0.00640064,0.0,1.03234
0.0309506,0.760975500442,4552.57223739,0.09854292869567871,0.8257894515991211,5,3.435051202774048,105.475233051,1.4399821758270264,0.0297028,1.59264e-08,0.263522,12779.234108686447,0.901063498503,3534,4357.55118727,4264.10538138,335.802896203,-0.0297028,0.00999243,0.0,1.03143
0.0306557,0.723978204586,4483.93932787,0.10046696662902832,0.8551106452941895,5,3.5069456100463867,62.4732647778,1.4679474830627441,0.0248462,-9.34601e-09,0.263546,12782.744174718857,0.926416306914,3535,4361.70831714,4315.36221796,322.637288695,-0.0248462,0.00643113,0.0,1.03113
0.0299785,0.708437254035,4395.76492216,0.09431123733520508,0.8531665802001953,5,3.447338342666626,66.9160862862,1.4316115379333496,0.0251417,3.24249e-09,0.263527,12786.195367097855,0.898070498894,3536,4293.28329566,4197.91436163,328.723629538,-0.0251417,0.00640494,0.0,1.03043
0.0299301,0.698599909385,4436.09280739,0.09962272644042969,0.8285601139068604,5,3.513559579849243,126.805864521,1.4454765319824219,0.0293442,-3.54767e-08,0.263514,12789.829105615616,0.929927252827,3537,4207.00204062,4081.03873956,320.331154266,-0.0293442,0.00999656,0.0,1.03038
0.0299963,0.732039938029,4286.79005909,0.1069343090057373,0.8259782791137695,5,3.460632085800171,26.3695167303,1.4258770942687988,0.0318826,-1.16348e-08,0.263532,12793.293670654297,0.919651245095,3538,4247.74100655,4217.52001521,326.861923336,-0.0318826,0.00999491,0.0,1.03045
0.0291249,0.713162806316,4400.83602804,0.10263419151306152,0.8387162685394287,5,3.474142074584961,65.7961523469,1.4323694705963135,0.0325198,-1.50681e-08,0.263512,12796.77153468132,0.904368823943,3539,4295.05045936,4228.63064967,329.359511032,-0.0325199,0.00991282,0.0,1.02955
0.0284557,0.751689524668,4441.37272545,0.10523176193237305,0.8323380947113037,5,3.5090105533599854,203.792413244,1.4248266220092773,0.0315304,1.79291e-08,0.263509,12800.395601034164,0.902459592833,3540,4214.92912189,3830.85414041,323.097402205,-0.0315303,0.00998564,0.0,1.02886
0.0278507,0.733648154108,4443.70242875,0.09115004539489746,0.8348226547241211,5,3.4524691104888916,113.900376564,1.4405739307403564,0.0318559,-2.61307e-08,0.263485,12803.851067304611,0.907157606399,3541,4245.15438289,4134.28190276,337.306263623,-0.0318559,0.00999876,0.0,1.02824
0.0273014,0.73767067217,4407.86240331,0.10698604583740234,0.844961404800415,5,3.430720329284668,148.858783171,1.4419586658477783,0.0287685,1.02043e-08,0.263469,12807.285802841187,0.864150094566,3542,4225.20095017,3983.48667355,324.401737433,-0.0287685,0.00997495,0.0,1.02768
0.0269846,0.72370841237,4441.67032052,0.11041998863220215,0.8332104682922363,5,3.4729502201080322,45.9265826306,1.4465651512145996,0.0271512,1.64032e-08,0.263472,12810.875241041183,0.918784090884,3543,4376.44829798,4330.64752989,326.733360339,-0.0271512,0.00997806,0.0,1.02735
0.0270749,0.748750739774,4405.09149092,0.10542583465576172,0.8410015106201172,5,3.6720547676086426,127.560407255,1.4473621845245361,0.0244353,1.12534e-08,0.263477,12814.550733804703,0.910069185461,3544,4250.70414572,4039.28961314,340.550807535,-0.0244353,0.00641479,0.0,1.02744
0.0253991,0.72558739002,4329.30904597,0.10630631446838379,0.8314480781555176,5,3.5233798027038574,57.0231311279,1.4337286949157715,0.0266731,-2.67029e-09,0.263413,12818.077653169632,0.885201782614,3545,4239.7188517,4168.01192404,325.529118932,-0.0266731,0.0064132,0.0,1.02572
0.0234715,0.729047116661,4399.25640493,0.1076509952545166,0.8197824954986572,5,3.7358458042144775,73.6039491957,1.437425136566162,0.0234313,-1.14441e-09,0.26332,12821.925877571106,0.910614931611,3546,4291.79411672,4204.04221273,304.61388105,-0.0234313,0.00641242,0.0,1.02375
0.0222728,0.749312238428,4427.33334268,0.10396862030029297,0.8216981887817383,5,3.475971221923828,80.0256343321,1.4511463642120361,0.0262706,-1.62125e-08,0.263287,12825.405504226685,0.920774282058,3547,4338.52431623,4188.43546875,324.262728167,-0.0262706,0.00643007,0.0,1.02252
0.0213384,0.655669804455,4394.86475634,0.09460115432739258,0.8337132930755615,5,3.505310535430908,1043.44146566,1.478567361831665,0.0316269,1.20544e-07,0.263218,12828.913790464401,0.726129447008,3548,3801.72802186,1719.29165759,324.566512673,-0.0316268,0.00997276,0.0,1.02157
0.0213651,0.678197765387,4414.45211788,0.0950615406036377,0.8196632862091064,5,3.5237698554992676,80.4196524118,1.4424316883087158,0.0326489,-7.9155e-09,0.263241,12832.554833173752,0.862997121559,3549,4311.52449779,4178.114567,345.302928744,-0.0326489,0.00997288,0.0,1.0216
0.0200617,0.731542039344,4383.96630544,0.10477805137634277,0.8409860134124756,5,3.526878595352173,62.2557693054,1.456047773361206,0.0249638,2.09808e-09,0.263178,12836.085516691208,0.917804864703,3550,4278.75234616,4205.35523859,330.972110523,-0.0249638,0.00643606,0.0,1.02026
0.0212582,0.721463823783,4356.00971188,0.10555887222290039,0.8126776218414307,5,3.6749961376190186,40.365662335,1.4282429218292236,0.0254474,-1.56403e-08,0.263256,12839.763528108597,0.909028936047,3551,4295.86712638,4249.55132148,324.652691608,-0.0254474,0.00642268,0.0,1.02149
0.0210972,0.705452699974,4298.90360277,0.10796594619750977,0.8057777881622314,5,3.583873987197876,92.2210197058,1.4502770900726318,0.0342052,6.77109e-09,0.263255,12843.478194475174,0.915341463757,3552,4224.24875333,4045.00310044,302.939702784,-0.0342052,0.00998023,0.0,1.02132
0.0203397,0.74015692898,4367.27678457,0.09418630599975586,0.8117454051971436,5,3.5567426681518555,100.134608794,1.4153337478637695,0.0235733,1.73569e-08,0.263228,12847.038723945618,0.909316199354,3553,4244.1904874,4097.79988177,328.310206563,-0.0235732,0.00642801,0.0,1.02055
0.021799,0.714959826418,4340.55613955,0.1066131591796875,0.8218281269073486,5,3.550919532775879,82.141406619,1.4259743690490723,0.0251926,1.16348e-08,0.263274,12850.593098163605,0.919189721254,3554,4244.52421817,4117.83499893,326.532688305,-0.0251926,0.00642564,0.0,1.02204
0.021337,0.733363360554,4362.6279992,0.11176204681396484,0.8089208602905273,5,3.8306450843811035,71.577993607,1.4394903182983398,0.0248776,-1.25885e-08,0.263266,12854.546201229095,0.913817583786,3555,4280.00842722,4190.3004034,319.246184083,-0.0248776,0.00640191,0.0,1.02157
0.0207347,0.73094922018,4306.81752856,0.10482001304626465,0.8251428604125977,5,3.508436918258667,37.4374084874,1.4366705417633057,0.0309331,4.00543e-09,0.263228,12858.058856010437,0.895361084077,3556,4256.76964876,4195.8595819,322.660351912,-0.0309331,0.00996755,0.0,1.02095
0.0198444,0.701241373086,4458.89949671,0.0987999439239502,0.837658166885376,5,3.5281224250793457,93.6916957743,1.468599557876587,0.0250912,1.2207e-08,0.263201,12861.591312408447,0.906610986094,3557,4316.1347249,4163.30895969,320.159634637,-0.0250912,0.00645806,0.0,1.02004
0.019653,0.749485381841,4306.58562758,0.1024162769317627,0.8445816040039062,5,3.498347043991089,65.1059950922,1.4491453170776367,0.032245,1.37329e-08,0.263186,12865.21605014801,0.898822336737,3558,4239.45515312,4133.87026983,312.51804269,-0.032245,0.00997598,0.0,1.01985
0.0179108,0.542663644295,4363.40012688,0.10510563850402832,0.8402659893035889,5,3.527195692062378,671.846735646,1.4767608642578125,0.0312053,-3.96729e-08,0.263131,12868.747690916061,0.807809353135,3559,3957.93338647,2618.90744208,321.886850563,-0.0312054,0.00642279,0.0,1.01807
0.0181426,0.653371493183,4374.20110112,0.10650086402893066,0.8382980823516846,5,3.5124809741973877,38.6801757315,1.4467494487762451,0.0304505,3.8147e-10,0.263125,12872.264792442322,0.851226604991,3560,4323.41953782,4257.96238105,324.538981993,-0.0304505,0.00997844,0.0,1.01831
0.017135,0.697595063459,4330.13093596,0.09767627716064453,0.8221995830535889,5,3.6506357192993164,112.044559916,1.4360055923461914,0.0326599,-1.20163e-08,0.26305,12876.040480613708,0.874794457327,3561,4172.27175955,4045.34587846,325.419988187,-0.0326599,0.0099614,0.0,1.01728
0.0168065,0.718847451716,4403.49919227,0.1035466194152832,0.8404016494750977,5,3.8559975624084473,81.3886049407,1.4445602893829346,0.0229035,1.06812e-08,0.263026,12879.900827646255,0.913895018579,3562,4321.41912279,4184.54217904,330.419813983,-0.0229035,0.00641241,0.0,1.01695
0.0170984,0.680740726222,4343.15192474,0.10000371932983398,0.8322935104370117,5,3.4778318405151367,73.1844972689,1.4276025295257568,0.0335392,1.14441e-09,0.263036,12883.381172895432,0.88038955456,3563,4258.97020218,4122.60023286,335.600217788,-0.0335392,0.00998732,0.0,1.01725
0.0167862,0.761069338609,4368.04160866,0.09869694709777832,0.8561253547668457,5,3.528592348098755,121.599098846,1.4767248630523682,0.0258753,1.10626e-08,0.263043,12887.013134002686,0.906277185661,3564,4239.76111301,4022.94366767,329.904422951,-0.0258752,0.00640108,0.0,1.01693
