Iteration,AverageQLoss,AbsLearnSignal,ProcessExecTime,dLoss,Time,AverageReturn,AverageAbsQYDiff,PolicyExecTime,AverageDiscountedReturn,MinReturn,AverageY,AveragePolicyStd,LossBefore,MeanKLBefore,AverageAbsQ,AbsLearnSignalNew,NumTrajs,LossAfter,Perplexity,MaxReturn,AbsLearnSignalOld,EnvExecTime,AverageQ,ExplainedVariance,Entropy,StdReturn,ItrTime,MeanKL,AverageAbsY
74,103.698,0.719680351321,0.1460103988647461,0.103989,4897.926591157913,411.671209708,6.89730155855,1.2630128860473633,275.715154609,217.52989752,187.694394923,0.999299,-185.017,0.0,187.734,0.719680351321,60,-185.121,2.95659e+10,609.91871865,0.719241287311,9.627742290496826,187.682,0.272552530126,24.1099,81.1407725413,68.48967957496643,0.00968229,187.71054282
75,100.278,0.642852619322,0.14658808708190918,0.104065,4965.870249032974,418.083322871,6.81358024695,1.2927639484405518,277.226991666,251.374274266,186.816764928,0.999429,-191.89,0.0,186.857,0.642852619322,60,-191.994,2.96307e+10,787.920242833,0.642992781532,9.513541460037231,186.806,0.30777106274,24.1121,104.558072096,67.80740356445312,0.00986954,186.832911193
76,100.928,0.676585555759,0.15020346641540527,0.104126,5037.500112533569,430.191204816,6.80221883263,1.2875523567199707,283.22590133,275.454947569,187.162659106,0.999349,-189.344,0.0,187.207,0.676585555759,58,-189.449,2.95909e+10,689.553032379,0.676367639974,9.650745391845703,187.15,0.39527790057,24.1107,90.0163385406,71.4918258190155,0.00970504,187.183516266
77,102.153,0.701256122535,0.14860296249389648,0.0953674,5107.999604463577,416.920700288,6.8032008129,1.3138504028320312,275.738185565,230.892280068,187.847965936,0.999378,-187.499,0.0,187.89,0.701256122535,59,-187.594,2.96053e+10,731.876487681,0.701050141303,9.651878833770752,187.835,0.35882913571,24.1112,107.517130209,70.3502688407898,0.00988518,187.86432431
78,98.8081,0.547920945128,0.14283275604248047,0.0841522,5176.6470601558685,422.860055715,6.73064280578,1.2250099182128906,280.216716728,257.980524234,187.551491197,0.999276,-192.237,0.0,187.596,0.547920945128,60,-192.321,2.95535e+10,672.242184106,0.547609114031,9.211906671524048,187.54,-0.140921962567,24.1095,97.6516819417,68.51418423652649,0.00670906,187.569713769
79,97.7001,0.695305628209,0.14090919494628906,0.0966034,5246.451198577881,428.988758444,6.71151627144,1.190319299697876,281.33663925,262.598146871,187.742341308,0.999004,-190.831,0.0,187.784,0.695305628209,58,-190.928,2.9417e+10,807.706209365,0.694837054748,9.450061559677124,187.726,0.182708232078,24.1048,104.852883468,69.6716091632843,0.009917,187.760247592
80,98.1722,0.689509210383,0.13943147659301758,0.0813904,5315.338043689728,431.547652187,6.70219203952,1.180091142654419,283.510330404,280.448688732,187.550908631,0.999119,-194.333,0.0,187.596,0.689509210383,58,-194.415,2.94746e+10,832.218273806,0.689212157145,9.08574366569519,187.539,0.229962425724,24.1068,100.154619064,68.73988461494446,0.00642114,187.570104372
81,102.64,0.17571073525,0.14505290985107422,0.0452118,5384.894540071487,435.868132464,6.7992288957,1.2524561882019043,284.21135031,286.424142955,187.63931733,0.999037,-196.278,0.0,187.682,0.17571073525,57,-196.323,2.94337e+10,733.626312806,0.175636699903,9.649815797805786,187.63,-9.77753820498,24.1054,107.900866156,69.41489744186401,0.0038228,187.659847794
82,102.532,0.0998219347492,0.14695382118225098,0.0887756,5454.790210723877,431.073020607,6.80246481526,1.2603662014007568,280.142593336,212.913207214,187.779737464,0.999064,-196.443,0.0,187.82,0.0998219347492,58,-196.532,2.94472e+10,956.940024321,0.0998242222822,9.740992784500122,187.769,-124.801365923,24.1059,134.518725932,69.75476455688477,0.00453598,187.797043841
83,101.495,0.706729471907,0.14698529243469238,0.102692,5524.117185354233,430.583824569,6.7968012748,1.28928804397583,282.861012815,264.222643716,187.304679931,0.999345,-195.461,0.0,187.349,0.706729471907,58,-195.564,2.95881e+10,857.576508724,0.706502164591,9.637336254119873,187.295,-0.0144871603123,24.1106,102.102400268,69.18571162223816,0.0098684,187.322787062
84,103.591,0.631071962676,0.14939570426940918,0.0999146,5594.095034122467,418.813369721,6.84078319951,1.3128466606140137,278.773895364,279.758787209,186.924206886,0.998937,-198.427,0.0,186.962,0.631071962676,60,-198.527,2.93835e+10,702.113755916,0.6305464017,9.980437994003296,186.91,0.11343641861,24.1037,89.7170038409,69.83074140548706,0.00998109,186.941598519
85,101.525,0.734671387601,0.1480271816253662,0.102814,5662.829280138016,425.21842453,6.79873556393,1.2945380210876465,281.3008864,256.514158299,186.602470752,0.999005,-197.294,0.0,186.64,0.734671387601,60,-197.397,2.94179e+10,731.028815766,0.734796451018,9.68213963508606,186.593,0.472328713588,24.1049,96.4484185508,68.59657716751099,0.00977606,186.617850524
86,103.858,0.641556216877,0.14427924156188965,0.110687,5730.576719045639,439.373563595,6.83638735134,1.2449417114257812,285.21120824,245.438687671,186.663889116,0.998913,-195.85,0.0,186.701,0.641556216877,57,-195.961,2.93715e+10,717.03458267,0.641402278024,9.642690896987915,186.653,0.247179407082,24.1033,113.234197506,67.61029005050659,0.0098255,186.681632857
87,104.163,0.596904913621,0.1485130786895752,0.0891724,5798.654988527298,431.028230203,6.83793280889,1.2613067626953125,283.234320265,263.217144495,186.801025683,0.999104,-200.231,0.0,186.837,0.596904913621,59,-200.32,2.94674e+10,701.115973718,0.597360793623,9.837289094924927,186.79,-0.220377127228,24.1066,99.8220778485,67.94347190856934,0.00968378,186.815706247
88,100.82,0.606793264543,0.1436781883239746,0.104828,5865.4671895504,425.598154335,6.75422261019,1.2412238121032715,281.720318558,245.842093286,186.719579618,0.999089,-197.348,0.0,186.752,0.606793264543,59,-197.452,2.94598e+10,966.611282394,0.606519592368,9.592885494232178,186.71,-0.349012597943,24.1063,103.414843186,66.677316904068,0.00969019,186.733896051
89,101.231,0.670631040104,0.1416947841644287,0.0922546,5932.070289850235,449.845667517,6.76891715843,1.2722983360290527,289.134126425,306.143515706,186.58266512,0.998988,-192.859,0.0,186.62,0.670631040104,55,-192.952,2.94095e+10,832.874293955,0.67039465548,9.636293172836304,186.571,0.0737326440122,24.1046,116.057984443,66.47261595726013,0.00926553,186.59718515
90,103.231,0.647576946192,0.143751859664917,0.106171,5999.228396892548,447.998372148,6.80178360311,1.2530322074890137,291.32304707,298.119628341,186.345664722,0.998943,-198.298,0.0,186.381,0.647576946192,57,-198.404,2.93867e+10,781.736507871,0.647076249848,9.709721326828003,186.334,0.176816147662,24.1038,102.296737616,67.03468418121338,0.00977128,186.361559147
91,102.707,0.603242128721,0.1413862705230713,0.0882263,6066.472371101379,455.133674458,6.81229721652,1.2195985317230225,292.301488303,280.984956614,186.256667007,0.998876,-198.668,0.0,186.297,0.603242128721,55,-198.756,2.93526e+10,792.968140604,0.603154242677,9.631079912185669,186.249,0.152539682377,24.1026,113.287642337,67.12063550949097,0.00972883,186.274179485
92,102.906,0.657025150629,0.14568805694580078,0.0896454,6133.535358428955,430.823716119,6.81377372809,1.2331063747406006,284.188319027,245.781718247,185.747342883,0.999062,-193.268,0.0,185.788,0.657025150629,60,-193.358,2.94454e+10,734.932971876,0.656809114205,9.624661207199097,185.738,0.0843790736235,24.1058,102.111644987,66.92874479293823,0.00980255,185.764028989
93,104.634,0.652626344721,0.14589691162109375,0.0790558,6201.443412542343,420.168295639,6.84907746269,1.2482891082763672,280.171438773,276.098802046,185.778955227,0.999212,-187.884,0.0,185.812,0.652626344721,62,-187.963,2.95205e+10,931.507462445,0.651943458747,9.881478548049927,185.769,0.353518504842,24.1084,96.6889956336,67.78019666671753,0.00648877,185.793515021
94,104.688,0.706114954702,0.14569449424743652,0.114334,6269.582564353943,441.49850648,6.85745882804,1.2482702732086182,288.715776455,236.393018453,185.879626913,0.999075,-200.115,0.0,185.916,0.706114954702,58,-200.229,2.94517e+10,751.577046004,0.705443114364,9.924834728240967,185.866,0.419409677249,24.106,102.248474754,68.00489234924316,0.00979198,185.898502693
95,103.209,0.640562468211,0.14419054985046387,0.0990448,6337.502826929092,422.725309917,6.80524547548,1.2417817115783691,281.584746786,302.075112219,185.606439002,0.999183,-192.226,0.0,185.649,0.640562468211,60,-192.325,2.95058e+10,735.388394381,0.640509511883,9.787416458129883,185.595,0.229932299895,24.1079,88.4777269031,67.7919671535492,0.00985969,185.625871031
96,98.2985,0.701338252428,0.14482855796813965,0.100494,6405.119068145752,457.132394923,6.69226109396,1.2762155532836914,294.718898742,293.963795345,185.244136928,0.999118,-197.779,0.0,185.283,0.701338252428,56,-197.88,2.94729e+10,868.475707882,0.701144440885,9.997273206710815,185.233,0.341388217465,24.1067,113.872729768,67.47689652442932,0.00978808,185.261399943
97,98.6303,0.669749458967,0.14917969703674316,0.0974426,6472.643752574921,473.008883679,6.68056912553,1.2980616092681885,297.705446385,283.462396591,185.215081358,0.999019,-189.456,0.0,185.248,0.669749458967,54,-189.554,2.94234e+10,922.837569902,0.669315869757,10.351162672042847,185.201,0.155491465591,24.1051,137.477465358,67.3914384841919,0.00971647,185.231393114
98,98.5506,0.643507973777,0.1453714370727539,0.126709,6540.342617511749,464.700642844,6.67091811691,1.2777388095855713,296.718132964,285.189653649,185.315601783,0.998945,-195.59,0.0,185.35,0.643507973777,55,-195.717,2.93861e+10,800.987813283,0.643510197817,10.08037281036377,185.305,-0.143271572574,24.1038,117.668708252,67.5606746673584,0.00956618,185.330036366
99,97.1315,0.69096008028,0.14796090126037598,0.0970612,6609.280574083328,458.78606442,6.62463431461,1.2715966701507568,293.405285593,294.058025954,184.857457755,0.998943,-195.605,0.0,184.89,0.69096008028,56,-195.702,2.93848e+10,835.09270719,0.690729018884,10.066320419311523,184.846,0.128532595031,24.1037,124.86331977,68.81185340881348,0.00986356,184.874709378
100,95.8694,0.695540796113,0.14191555976867676,0.0944519,6675.728417396545,475.27848085,6.59153262653,1.2363343238830566,299.371642753,313.06916015,185.166382987,0.998818,-194.696,0.0,185.199,0.695540796113,53,-194.791,2.93218e+10,793.456909422,0.695215075708,9.764818668365479,185.156,0.235739466784,24.1016,126.720608277,66.30767273902893,0.00951882,185.181799447
101,94.7796,0.582761776227,0.13866496086120605,0.104721,6741.032759189606,436.767934911,6.53040321425,1.1962740421295166,287.020672433,282.114604479,185.518668748,0.998654,-190.916,0.0,185.554,0.582761776227,58,-191.021,2.92395e+10,745.472651432,0.582689863109,9.462400674819946,185.51,-0.39079967555,24.0988,90.9437876543,65.18826127052307,0.00994173,185.535602354
102,92.5033,0.633881065974,0.14925622940063477,0.0982513,6809.924862384796,467.98195527,6.46426974496,1.298156976699829,298.93415744,295.144600225,186.312544175,0.998282,-198.482,0.0,186.347,0.633881065974,56,-198.58,2.90548e+10,852.058858677,0.634092227893,10.384781837463379,186.302,0.358481134588,24.0924,106.613617822,68.76631546020508,0.00998914,186.329767103
103,93.1999,0.698403469106,0.14549589157104492,0.0956726,6877.953164815903,456.525390996,6.47066681062,1.2671229839324951,294.443717353,222.119996774,187.000237106,0.998524,-196.468,0.0,187.037,0.698403469106,57,-196.564,2.91745e+10,700.058742853,0.697961330925,10.107138872146606,186.989,0.484276359122,24.0966,107.517626516,67.89708757400513,0.0097626,187.017796501
104,93.9475,0.685375765414,0.1455528736114502,0.101517,6943.986077785492,449.410753473,6.45532801086,1.2688407897949219,292.142359384,272.096506048,187.031517619,0.9986,-192.652,0.0,187.076,0.685375765414,57,-192.754,2.9212e+10,650.646636991,0.685983017718,9.974215507507324,187.02,0.356875135667,24.0978,90.5921696619,65.89678406715393,0.00958109,187.048530239
105,93.6189,0.651443075711,0.14300131797790527,0.0878143,7012.462687730789,460.443628645,6.44740976785,1.2664332389831543,295.656841669,288.394927409,187.362909038,0.998458,-197.59,0.0,187.411,0.651443075711,55,-197.678,2.91406e+10,760.508432553,0.651400219549,9.907932043075562,187.354,0.262543705231,24.0954,104.035607466,68.33868265151978,0.00946839,187.384292416
106,93.2536,0.653346956695,0.15078496932983398,0.089035,7081.414071559906,471.958300282,6.42813653039,1.3456439971923828,300.80328672,309.172440106,187.470109303,0.998336,-199.221,0.0,187.52,0.653346956695,54,-199.31,2.90808e+10,716.531340003,0.652997483778,10.483541488647461,187.461,0.260189717183,24.0933,105.438174167,68.80907034873962,0.0096267,187.493372876
107,95.8152,0.722451519373,0.14952540397644043,0.0730896,7150.037524938583,425.998082911,6.46715489208,1.2982428073883057,284.059618702,313.325297249,187.605725343,0.998138,-197.115,0.0,187.653,0.722451519373,60,-197.188,2.89822e+10,615.515690434,0.722485059801,10.095958232879639,187.595,0.375637842225,24.0899,75.1051000736,68.4858946800232,0.00648477,187.628837056
108,94.101,0.586544711492,0.14252662658691406,0.110718,7215.281816244125,466.292024693,6.439148546,1.2481143474578857,297.953306894,304.801700739,188.184596474,0.998029,-197.825,0.0,188.229,0.586544711492,55,-197.936,2.89283e+10,830.002071951,0.586859228494,9.752616167068481,188.175,0.0953243349323,24.0881,114.660461966,65.11860418319702,0.00990377,188.202860635
109,93.6601,0.683090455649,0.13888120651245117,0.101929,7280.514831542969,431.45479674,6.43019255042,1.224238395690918,286.23191152,286.530131564,189.000540258,0.998076,-193.09,0.0,189.038,0.683090455649,60,-193.192,2.8951e+10,663.103794845,0.683110011489,9.515709400177002,188.99,0.441210257032,24.0889,77.4754520248,65.11436009407043,0.00980866,189.018161135
110,95.7197,0.658023697258,0.1441333293914795,0.0910339,7346.8294796943665,441.73236782,6.4717568423,1.2702629566192627,288.418144497,271.859414105,189.146439267,0.997981,-195.053,0.0,189.194,0.658023697258,57,-195.144,2.89034e+10,668.350668347,0.657920152947,9.85985255241394,189.136,0.243552831651,24.0872,95.2645832757,66.18922543525696,0.00970294,189.166342078
111,95.8901,0.700846373715,0.14204835891723633,0.0957031,7413.4965188503265,437.895040911,6.47270654638,1.2232046127319336,283.69947343,201.969624218,189.796550332,0.997928,-195.696,0.0,189.844,0.700846373715,58,-195.792,2.8878e+10,1117.89544658,0.701330687489,9.80400037765503,189.786,0.354200986399,24.0863,138.967279634,66.55041241645813,0.00914669,189.818455106
112,98.3065,0.21468711889,0.1405048370361328,0.0574646,7478.805382728577,467.281007897,6.51992686986,1.2189013957977295,298.777808686,290.331867743,189.680465859,0.998053,-197.655,0.0,189.734,0.21468711889,55,-197.712,2.89401e+10,759.793979269,0.214480098415,9.547247409820557,189.669,-12.6772618243,24.0885,106.803734173,65.18727135658264,0.00737467,189.704675384
113,96.8704,0.503014151928,0.1388535499572754,0.0830078,7542.759554386139,433.070527053,6.49128828346,1.1855192184448242,284.310585883,249.363859498,190.093581621,0.99788,-197.908,0.0,190.141,0.503014151928,59,-197.991,2.88548e+10,711.953621054,0.502969283829,9.423931121826172,190.083,-0.0946672220169,24.0855,105.621751194,63.836888551712036,0.00967975,190.113963758
114,95.5049,0.703294159141,0.13515162467956543,0.0934143,7607.442364931107,469.322653163,6.46595376895,1.1530988216400146,297.87230913,279.096044787,189.884249042,0.997984,-200.53,0.0,189.932,0.703294159141,54,-200.623,2.89063e+10,896.606047631,0.702668875565,9.231880903244019,189.876,0.276113688711,24.0873,123.045394656,64.56452989578247,0.00964245,189.908690853
115,96.417,0.449277583669,0.14176273345947266,0.0660095,7672.863344907761,483.561509342,6.46867171783,1.21586012840271,304.321992124,317.616229913,190.24216665,0.997748,-201.827,0.0,190.285,0.449277583669,53,-201.893,2.87896e+10,797.871224645,0.449115535256,9.66080379486084,190.232,-0.397586225038,24.0833,118.414442363,65.30347061157227,0.00598009,190.261641688
116,95.927,0.666086378321,0.14023900032043457,0.0814819,7738.363538503647,447.458730239,6.45677666084,1.196465015411377,290.735545376,266.249582034,190.873467725,0.997871,-200.585,0.0,190.917,0.666086378321,57,-200.666,2.88498e+10,791.389889374,0.666086345716,9.639265537261963,190.863,0.404600122199,24.0854,102.008865058,65.38354563713074,0.00936958,190.895111409
117,98.6303,0.645405772142,0.14288878440856934,0.0954742,7804.520148038864,475.714310529,6.5218844968,1.1853466033935547,301.171158065,282.709865913,190.746953387,0.997633,-203.371,0.0,190.793,0.645405772142,54,-203.467,2.87334e+10,809.909399286,0.64507801878,9.446823358535767,190.738,0.357625660809,24.0813,127.133471043,66.03306317329407,0.00984783,190.772562628
118,95.3052,0.644753812217,0.1470489501953125,0.0975952,7871.633793592453,458.15693102,6.42500567641,1.2102766036987305,295.473057608,305.225558238,191.049652027,0.997568,-197.116,0.0,191.099,0.644753812217,55,-197.213,2.87015e+10,745.883384109,0.645116658247,9.689011812210083,191.04,-0.00157143815284,24.0802,90.1035527382,66.9843122959137,0.00993118,191.071688896
119,97.9203,0.645583423212,0.1460857391357422,0.0953369,7940.149095535278,471.850701897,6.50457868239,1.244302749633789,296.742193051,273.803854496,191.660940521,0.997373,-203.387,0.0,191.713,0.645583423212,54,-203.482,2.86063e+10,979.630662929,0.645207480018,9.78088116645813,191.652,0.300187309254,24.0769,142.362778852,68.38042902946472,0.00941168,191.684755
120,99.1072,0.640527152146,0.1501936912536621,0.103989,8009.113813877106,435.117876927,6.5399927379,1.3013770580291748,287.974011025,302.335297151,191.67906079,0.997553,-197.587,0.0,191.731,0.640527152146,59,-197.691,2.86939e+10,573.322177715,0.640574664073,10.176525592803955,191.667,-0.0549402830766,24.08,70.6397298324,68.81794309616089,0.00947166,191.706180476
121,98.9993,0.264910501506,0.1431267261505127,0.0798492,8076.803889036179,482.730407174,6.54469644095,1.2137641906738281,301.355703031,290.499005058,192.110129836,0.997635,-205.045,0.0,192.162,0.264910501506,53,-205.125,2.87336e+10,1216.99589387,0.264929939709,9.715676307678223,192.101,-5.31121807412,24.0813,155.549254477,67.55821919441223,0.00802739,192.133061085
122,98.0481,0.690974032012,0.146834135055542,0.0943451,8147.0419635772705,459.562821456,6.5198406948,1.2540454864501953,296.796339395,285.643629544,192.300810987,0.997428,-199.423,0.0,192.356,0.690974032012,56,-199.517,2.8631e+10,721.218735296,0.690848315371,9.94784140586853,192.292,0.311396430534,24.0778,92.3187815669,70.10264205932617,0.00985496,192.328494406
