MinReturn,AverageQLoss,ExplainedVariance,Iteration,NumTrajs,LossBefore,ProcessExecTime,MaxReturn,Time,AverageAbsQYDiff,AbsLearnSignalNew,Entropy,AverageAbsY,LossAfter,PolicyExecTime,AveragePolicyStd,EnvExecTime,Perplexity,AbsLearnSignal,AverageReturn,dLoss,AverageQ,AbsLearnSignalOld,ItrTime,MeanKL,AverageY,StdReturn,AverageAbsQ,MeanKLBefore,AverageDiscountedReturn
2717.02669917,91.089,0.734404537641,149,5,-334.824,0.08810544013977051,2924.5457589,5481.441189527512,3.26583544937,0.716662590517,7.76327,254.350584145,-334.894,0.7545759677886963,0.884664,1.6906282901763916,2352.59,0.716662590517,2829.2495644,0.0696716,254.057,0.71425448248,36.79123544692993,0.00989287,254.066134608,66.5909192686,254.32,0.0,224.219411722
1426.38396958,84.5745,0.706631878447,150,5,-294.798,0.09790301322937012,2836.15679027,5517.9205956459045,3.23343924822,0.574107395182,7.75892,254.404738267,-294.869,0.7265021800994873,0.884093,1.6839945316314697,2342.37,0.574107395182,2513.50233137,0.0706787,254.063,0.573474203357,36.35702443122864,0.0097311,254.070034671,545.090781563,254.374,0.0,224.71386606
2587.14803673,94.826,0.725295278799,151,5,-336.811,0.09445571899414062,3091.69522798,5554.441241502762,3.31205411117,0.702516491403,7.75439,255.256212684,-336.891,0.715421199798584,0.883383,1.6694910526275635,2331.79,0.702516491403,2838.55064998,0.0792236,254.93,0.701923390241,36.40695095062256,0.00980784,254.937648364,174.987906817,255.227,0.0,221.27279394
1207.93636519,83.9926,0.504619729946,152,5,-268.138,0.09663224220275879,2857.416374,5590.915600538254,3.24512139888,0.561311407373,7.75376,255.364598762,-268.198,0.7194795608520508,0.883335,1.6634976863861084,2330.32,0.561311407373,2263.55857643,0.0601501,255.015,0.560211140522,36.35840320587158,0.00982051,255.02132794,691.5567675,255.34,0.0,243.37224234
2915.77991142,96.183,0.668183927912,153,5,-339.938,0.09067320823669434,2979.84620457,5627.448696136475,3.33539159318,0.692299482703,7.7493,256.605511129,-339.998,0.7275228500366211,0.882677,1.6784169673919678,2319.94,0.692299482703,2944.60162927,0.0602417,256.208,0.690558335271,36.41766405105591,0.00983104,256.21482063,23.9334730557,256.575,0.0,231.68212439
2383.30894301,90.5775,0.810153616071,154,5,-327.812,0.09695982933044434,3141.44652893,5664.057523727417,3.2702365161,0.658260003574,7.74482,257.324908448,-327.876,0.7524232864379883,0.882012,1.6753246784210205,2309.57,0.658260003574,2803.20599192,0.0635376,256.862,0.657259255183,36.49151921272278,0.00643703,256.870273856,243.760862157,257.292,0.0,229.01882236
2563.247235,91.6021,0.845481919069,155,5,-338.954,0.09021735191345215,3070.6157902,5700.512875318527,3.26716132352,0.776545798922,7.74097,257.9824576,-339.022,0.7191898822784424,0.88151,1.6733105182647705,2300.71,0.776545798922,2835.74199823,0.0674438,257.475,0.776717589691,36.33568787574768,0.00967542,257.480645351,193.386572422,257.953,0.0,222.704362639
2666.67687336,92.7961,0.838136755897,156,5,-340.14,0.09290504455566406,3044.1758211,5737.121228218079,3.31603549117,0.75281489459,7.73985,258.994444349,-340.199,0.7511014938354492,0.881387,1.6800029277801514,2298.12,0.75281489459,2863.47689693,0.0596313,258.449,0.751067610994,36.49665665626526,0.00968874,258.456691513,142.049227036,258.964,0.0,220.774537894
471.55804798,96.4713,0.78006855956,157,5,-236.82,0.09344840049743652,2981.7253131,5773.957855463028,3.3282850344,0.613898636413,7.73197,259.256713691,-236.873,0.7448925971984863,0.88022,1.6861867904663086,2280.08,0.613898636413,1967.29722694,0.0523376,258.636,0.613356906603,36.71209907531738,0.00644623,258.644698161,1093.99949254,259.228,0.0,232.293807292
399.477489672,95.8461,0.867512001733,158,5,-284.503,0.08553147315979004,2987.33682702,5810.510511159897,3.2945698778,0.670424204282,7.72726,259.759643819,-284.557,0.7471907138824463,0.879535,1.7002029418945312,2269.37,0.670424204282,2404.53531569,0.0538635,259.132,0.671050165501,36.43032169342041,0.00962913,259.140662972,1004.87826251,259.733,0.0,239.985334641
2328.60988333,98.7628,0.700477060332,159,5,-331.68,0.09475445747375488,2961.52598316,5846.933233737946,3.34342171334,0.685048218658,7.72114,260.812603055,-331.742,0.7364258766174316,0.878654,1.671311378479004,2255.54,0.685048218658,2745.73769615,0.0618286,260.203,0.6844957109,36.308571338653564,0.00963214,260.210612449,222.363484967,260.785,0.0,216.640181908
760.600071568,93.259,0.719640612686,160,5,-290.877,0.08922147750854492,3083.34149416,5883.459551811218,3.31388820293,0.723234485152,7.72143,261.399081738,-290.933,0.7346131801605225,0.87874,1.6882591247558594,2256.18,0.723234485152,2418.87374632,0.0561218,260.836,0.723246110616,36.402753591537476,0.00646336,260.842201936,839.753984083,261.371,0.0,222.971219456
2235.37681314,94.3637,0.788506889356,161,5,-328.284,0.09260797500610352,2996.36423525,5919.906439304352,3.30361970455,0.634473818063,7.7189,262.411224606,-328.36,0.7293894290924072,0.878386,1.6708612442016602,2250.49,0.634473818063,2782.76915728,0.0767212,261.897,0.634462609383,36.33038258552551,0.00993006,261.904146405,284.795728938,262.386,0.0,230.040395455
1867.68002868,90.686,0.797153276176,162,5,-320.552,0.08979296684265137,3057.53802251,5956.560049295425,3.26318075166,0.717798015288,7.71746,263.222219429,-320.616,0.7573931217193604,0.878166,1.6894726753234863,2247.25,0.717798015288,2785.66075048,0.0634766,262.683,0.716635174174,36.538774490356445,0.00987368,262.689574098,460.311440245,263.193,0.0,231.529690548
2338.30047512,90.3349,0.811789378066,163,5,-330.426,0.09393668174743652,3082.42105226,5993.066128015518,3.30267002325,0.635174654342,7.71384,264.062618383,-330.483,0.718968391418457,0.877631,1.6808195114135742,2239.12,0.635174654342,2828.27591076,0.0570068,263.49,0.633967885764,36.3909375667572,0.00981482,263.496885091,267.037726254,264.035,0.0,231.228992862
2711.22732613,94.8338,0.780714731401,164,5,-344.536,0.09230351448059082,3048.38974103,6030.035942316055,3.34596902977,0.754725308598,7.71458,264.764143998,-344.603,0.7382442951202393,0.877758,1.6978652477264404,2240.77,0.754725308598,2849.75144499,0.0663757,264.22,0.753190362078,36.847206354141235,0.00959149,264.227518786,110.744248434,264.732,0.0,213.816582919
454.875398411,93.9558,0.680339007812,165,5,-291.421,0.08785486221313477,3138.23012725,6066.472571134567,3.31329761126,0.666901813228,7.71076,265.780168529,-291.477,0.733076810836792,0.877245,1.6808202266693115,2232.24,0.666901813228,2527.84034845,0.0559998,265.22,0.667648368464,36.31665778160095,0.0098255,265.228390354,1038.71015263,265.749,0.0,222.952670545
1229.27333822,92.3699,0.787921368964,166,5,-315.445,0.09331369400024414,3206.39463731,6103.224355697632,3.33413988129,0.658196224044,7.71059,266.682697077,-315.496,0.7278916835784912,0.877283,1.6782474517822266,2231.86,0.658196224044,2701.50600356,0.0504761,266.134,0.657148185264,36.64014434814453,0.0064205,266.140135385,739.582013158,266.657,0.0,240.394842138
1381.74192383,98.2399,0.802412807982,167,5,-297.99,0.08995318412780762,2977.38997601,6139.633882761002,3.41690740076,0.644557447152,7.7098,267.136905375,-298.061,0.7358613014221191,0.877174,1.6810071468353271,2230.1,0.644557447152,2460.46437703,0.0712585,266.582,0.643089009793,36.29183006286621,0.00975234,266.590562274,581.83741191,267.109,0.0,229.408072705
278.775980872,103.249,0.812767278216,168,5,-250.923,0.08956241607666016,2982.53748991,6176.0708565711975,3.46403663262,0.697736242793,7.7102,267.688671309,-250.981,0.7388393878936768,0.877226,1.6908926963806152,2230.98,0.697736242793,2043.98328767,0.0578766,267.171,0.697632800739,36.31635522842407,0.00989687,267.177142295,1087.72072017,267.66,0.0,196.805887981
916.199411044,101.577,0.832761025309,169,5,-300.116,0.08935999870300293,3116.97921346,6212.744994401932,3.38701670764,0.667514508759,7.70825,267.820277411,-300.167,0.7387540340423584,0.876968,1.689561128616333,2226.65,0.667514508759,2481.57462166,0.0514832,267.333,0.667442531939,36.55085206031799,0.0064672,267.340194111,796.68656277,267.792,0.0,225.982012232
2557.43417617,97.218,0.726842976527,170,5,-346.907,0.09136152267456055,3022.31543809,6249.322283744812,3.37695725117,0.786357361251,7.7084,269.478844469,-346.966,0.7449491024017334,0.877046,1.6913275718688965,2226.97,0.786357361251,2794.29111458,0.0592041,269.036,0.785803273229,36.458234548568726,0.00961891,269.043315819,165.933070251,269.451,0.0,218.979196337
1921.05899629,91.6157,0.767454725406,171,5,-329.284,0.09019684791564941,3252.1621583,6285.727766036987,3.28559073297,0.64040114761,7.69984,270.642130206,-329.343,0.7272670269012451,0.875891,1.6837682723999023,2207.99,0.64040114761,2784.78545566,0.0587769,270.247,0.638377917108,36.291016817092896,0.00640162,270.252881825,458.923627857,270.617,0.0,218.503899897
2790.91658871,98.5414,0.757154745617,172,5,-351.485,0.09044384956359863,3173.33155608,6322.389523267746,3.35138257713,0.710080111465,7.69364,271.211507325,-351.533,0.7441205978393555,0.874991,1.697218894958496,2194.34,0.710080111465,2971.0395045,0.0480042,270.841,0.708855453185,36.54535961151123,0.00649399,270.849030938,136.200938137,271.186,0.0,238.162700093
1736.38178428,98.5239,0.735882347074,173,5,-309.464,0.09040427207946777,3259.00610214,6359.22664308548,3.35427641593,0.588671370737,7.69076,271.182764354,-309.524,0.7341651916503906,0.874602,1.6868369579315186,2188.05,0.588671370737,2586.08855399,0.0592346,270.871,0.588115912147,36.72004747390747,0.00969641,270.87748366,602.020906898,271.161,0.0,238.895337844
461.863256694,103.958,0.781944273444,174,5,-197.107,0.09497594833374023,3073.20793958,6395.861050605774,3.46057658062,0.755933742441,7.68788,270.926824076,-197.163,0.7401738166809082,0.874195,1.6877214908599854,2181.75,0.755933742441,1681.02678974,0.056015,270.688,0.756364302757,36.51305556297302,0.00980603,270.695176236,1144.32489385,270.904,0.0,214.937084006
1016.03398865,96.5809,0.779415016059,175,5,-305.893,0.09177279472351074,3067.87375582,6432.787654876709,3.38093029363,0.665713625474,7.68592,272.303591786,-305.971,0.7701206207275391,0.87398,1.7011175155639648,2177.47,0.665713625474,2553.26042172,0.0776672,272.105,0.664596906707,36.809715270996094,0.00984566,272.112628984,785.658780444,272.279,0.0,224.234129546
1931.38092328,99.3866,-1.63756681401,176,5,-333.829,0.09086298942565918,3188.06359849,6469.883493900299,3.3993705515,0.389835886901,7.68413,272.576188906,-333.905,0.7616121768951416,0.873719,1.6998860836029053,2173.57,0.389835886901,2795.51163741,0.0760803,272.403,0.3889601369,36.97949552536011,0.00975103,272.409543397,441.901725186,272.558,0.0,253.957259533
1341.84921849,103.552,0.802243196467,177,5,-293.255,0.09055948257446289,3045.51807825,6506.5632157325745,3.41149209864,0.677575403637,7.68598,272.786299488,-293.318,0.7520289421081543,0.873964,1.7023005485534668,2177.61,0.677575403637,2466.64596115,0.0626831,272.664,0.676463143863,36.56351828575134,0.00994332,272.671640252,608.872440179,272.767,0.0,245.59638218
2711.0099957,100.277,0.655837438214,178,5,-351.391,0.09365582466125488,3010.06774531,6542.801776885986,3.40535575215,0.695532567586,7.68697,273.229322165,-351.463,0.729403018951416,0.874091,1.6815850734710693,2179.77,0.695532567586,2911.96931063,0.0722046,273.144,0.694824122898,36.120174407958984,0.00974362,273.150674377,107.423496863,273.214,0.0,240.95257052
2745.75987803,105.601,0.821388296716,179,5,-355.12,0.08716893196105957,3216.67613658,6579.510374069214,3.43986957,0.753264904092,7.68825,274.230069994,-355.181,0.7205913066864014,0.874309,1.6664073467254639,2182.55,0.753264904092,3023.36193043,0.0608521,274.176,0.752572843881,36.59278726577759,0.00994335,274.183747965,169.686314751,274.217,0.0,243.083147044
2824.64114071,102.134,0.759483041311,180,5,-355.478,0.0997781753540039,3313.97402758,6616.492479562759,3.4212400838,0.785691180319,7.68394,274.793570488,-355.544,0.81014084815979,0.873734,1.7264914512634277,2173.16,0.785691180319,3010.10109625,0.0656433,274.762,0.783957525401,36.85931086540222,0.00993192,274.76964402,171.714626612,274.784,0.0,222.452588344
362.317248083,104.561,0.763011740851,181,5,-293.941,0.09003758430480957,3074.09211395,6653.2529838085175,3.40935627471,0.652734023479,7.68383,275.240904029,-294.011,0.7434353828430176,0.873759,1.6906285285949707,2172.93,0.652734023479,2369.94832355,0.0699158,275.217,0.65210197665,36.64315581321716,0.00988213,275.224802101,1023.52403668,275.234,0.0,228.352973397
2965.06582457,95.8432,0.679960375671,182,5,-355.759,0.09088611602783203,3320.11773635,6690.0017240047455,3.30675847886,0.722971718407,7.68966,275.877575766,-355.821,0.7382712364196777,0.874589,1.675966501235962,2185.63,0.722971718407,3132.10702482,0.0621033,275.855,0.72133363015,36.631267786026,0.00954672,275.862393337,125.285914615,275.869,0.0,245.729573898
1429.34696192,104.009,0.818041540326,183,5,-318.237,0.09297919273376465,3282.50075185,6726.565382480621,3.29926569381,0.563219351525,7.68883,276.061393949,-318.295,0.7384519577026367,0.87451,1.6894783973693848,2183.82,0.563219351525,2735.0192394,0.0574951,276.042,0.562525620504,36.443164110183716,0.00973005,276.048798344,665.167158628,276.053,0.0,250.748723661
2873.90131532,96.2246,0.789090098885,184,5,-353.666,0.09356212615966797,3167.04414324,6763.350260019302,3.24177463731,0.719438875708,7.68681,276.367149544,-353.734,0.7550036907196045,0.874241,1.7011950016021729,2179.41,0.719438875708,3017.86009532,0.0681458,276.35,0.719243186045,36.66935467720032,0.00967963,276.354672166,120.950268882,276.363,0.0,232.37884241
1219.3122841,96.326,0.788008272576,185,5,-311.556,0.09336090087890625,3345.63159513,6800.103762149811,3.28513232662,0.637235824522,7.68488,276.49297648,-311.616,0.7394042015075684,0.874001,1.69158935546875,2175.2,0.637235824522,2691.11375666,0.0598145,276.472,0.636575863721,36.63522148132324,0.00643483,276.479455711,759.940947083,276.486,0.0,246.05026378
1652.43074222,105.984,0.745764037922,186,5,-284.809,0.09198355674743652,3086.6421705,6836.860230207443,3.32288374893,0.660269533692,7.68324,276.615704216,-284.873,0.7509057521820068,0.87379,1.6844556331634521,2171.63,0.660269533692,2362.21956476,0.0647583,276.591,0.661610900003,36.6353600025177,0.00980285,276.597792571,516.155472556,276.607,0.0,238.208928812
2714.62913577,100.008,0.404648549373,187,5,-352.642,0.09100461006164551,3112.17462984,6873.353223085403,3.28940136376,0.686862693942,7.68225,276.94584977,-352.698,0.736074686050415,0.873688,1.6762363910675049,2169.49,0.686862693942,2927.19409853,0.0555725,276.913,0.6868853341,36.37776589393616,0.00992567,276.919119373,141.849938123,276.937,0.0,219.483641186
2954.87497978,97.2717,0.865363675449,188,5,-356.863,0.09273648262023926,3173.26353705,6910.136021137238,3.26417042134,0.755999214156,7.68414,278.043403772,-356.926,0.7489874362945557,0.87399,1.7056291103363037,2173.59,0.755999214156,3076.48617588,0.062561,278.008,0.757831591909,36.655203342437744,0.00993172,278.015577311,73.099059373,278.032,0.0,247.309530286
2806.75073239,104.17,0.83104792004,189,5,-352.146,0.09486532211303711,3042.66956016,6947.028522491455,3.32037411147,0.762055274771,7.67984,278.447990761,-352.192,0.7616679668426514,0.873325,1.702385663986206,2164.28,0.762055274771,2945.12018375,0.0463562,278.416,0.758707459244,36.778011083602905,0.00651343,278.42106134,78.241379268,278.441,0.0,242.157190523
2783.05320129,104.838,0.804741212185,190,5,-355.873,0.09639954566955566,3219.95978477,6983.647150754929,3.31408096181,0.757172284921,7.67781,278.887696705,-355.934,0.7624154090881348,0.873073,1.6855480670928955,2159.88,0.757172284921,3070.44080026,0.0609741,278.847,0.754772886286,36.49749827384949,0.00990524,278.855125968,159.238854132,278.879,0.0,240.259673622
1791.86988141,102.491,0.63602833836,191,5,-328.279,0.09546184539794922,3354.66727125,7020.55935382843,3.3104077096,0.540493514498,7.67395,278.930298184,-328.337,0.7457211017608643,0.872541,1.6889684200286865,2151.57,0.540493514498,2771.75343824,0.0577698,278.892,0.539840836305,36.79655456542969,0.0098217,278.898288759,532.12307973,278.921,0.0,206.946487222
2917.79588225,97.1528,0.800427319867,192,5,-354.56,0.08994269371032715,3117.38754503,7059.209100723267,3.30830033835,0.732990397688,7.67071,279.468161195,-354.621,0.8173050880432129,0.872119,1.7176060676574707,2144.61,0.732990397688,2998.56543445,0.0613708,279.426,0.731921419093,38.537774085998535,0.00982195,279.432194326,69.7738754818,279.46,0.0,244.611136315
917.337714406,102.034,0.79754033292,193,5,-309.79,0.0963602066040039,3153.80252934,7097.942221164703,3.37741206913,0.640062782712,7.67128,279.457290733,-309.852,0.8138341903686523,0.872251,1.7119524478912354,2145.83,0.640062782712,2617.95389236,0.0619202,279.411,0.638880400989,38.613555669784546,0.00999867,279.416566156,856.09344262,279.45,0.0,238.325137063
173.086263369,105.495,0.849169531976,194,5,-235.067,0.11026334762573242,3136.22728993,7136.324970006943,3.42193631852,0.683944278307,7.66483,279.89624696,-235.132,0.800945520401001,0.871378,1.7183887958526611,2132.03,0.683944278307,1918.14915572,0.0651093,279.858,0.683942874578,38.26655650138855,0.00982421,279.86404527,1260.41156406,279.887,0.0,227.581919955
2750.38709824,104.085,0.57569126563,195,5,-355.997,0.09545159339904785,3246.54018045,7175.151468992233,3.38107926403,0.680985737689,7.66535,280.143642507,-356.051,0.8186695575714111,0.871465,1.7102577686309814,2133.13,0.680985737689,3063.94545236,0.0538635,280.094,0.67934987314,38.707980155944824,0.00645762,280.102302157,185.680540486,280.131,0.0,250.37149891
2409.62098275,101.463,0.638250912515,196,5,-329.455,0.10917544364929199,3411.98246827,7213.956325531006,3.32825784325,0.547244290521,7.6661,281.346502927,-329.512,0.8199739456176758,0.871593,1.7245922088623047,2134.74,0.547244290521,2910.65091597,0.0569458,281.295,0.546272880584,38.68759799003601,0.00976918,281.30345062,370.550968098,281.335,0.0,253.943875598
2775.12201913,101.823,0.673905907658,197,5,-354.63,0.09266901016235352,3189.22466644,7252.68931055069,3.28979138172,0.754687208009,7.66748,281.509460665,-354.69,0.8071873188018799,0.871865,1.7081716060638428,2137.69,0.754687208009,2996.61334253,0.0603027,281.455,0.755313143628,38.61490345001221,0.00999965,281.46134282,156.750853047,281.5,0.0,227.501470521
1894.54165044,98.995,0.752032364266,198,5,-331.204,0.11228609085083008,3114.33800361,7291.405351400375,3.2793590148,0.607784442229,7.6618,281.213826827,-331.255,0.8096091747283936,0.871058,1.714975118637085,2125.59,0.607784442229,2785.34502447,0.0507812,281.159,0.607005861451,38.5595338344574,0.00667457,281.165611737,451.715512329,281.204,0.0,235.607495377
279.774458314,104.567,0.821027010765,199,5,-257.617,0.10053539276123047,2869.0807657,7330.467441320419,3.34339295432,0.713794368258,7.66254,281.255008499,-257.693,0.8275234699249268,0.871216,1.7347986698150635,2127.16,0.713794368258,2100.08921384,0.0758057,281.182,0.713300921291,38.89580512046814,0.00984974,281.188249385,985.155091692,281.245,0.0,218.98170942
3012.98401007,105.647,0.572664535126,200,5,-357.056,0.10013699531555176,3264.84865371,7369.55234336853,3.33891365142,0.597980205411,7.66165,282.227081227,-357.106,0.8178806304931641,0.871091,1.7179362773895264,2125.27,0.597980205411,3125.4568449,0.0508118,282.139,0.599140678342,38.960169076919556,0.00965259,282.144235804,112.683111413,282.219,0.0,237.848041535
1614.38315547,101.082,0.761211485076,201,5,-320.329,0.09096837043762207,3213.94189088,7408.35209441185,3.27463821737,0.5944415135,7.66109,282.753609912,-320.388,0.8139948844909668,0.871016,1.7089250087738037,2124.06,0.5944415135,2685.26379173,0.0589905,282.673,0.593931626705,38.67542505264282,0.00997843,282.678566623,558.027560927,282.743,0.0,239.106008312
457.868378119,95.8397,0.8407823192,202,5,-297.795,0.11233639717102051,3230.02567624,7447.386854171753,3.24367995676,0.741496643827,7.65812,283.687660731,-297.86,0.8224301338195801,0.870609,1.7227656841278076,2117.78,0.741496643827,2489.06852858,0.0651855,283.604,0.740562312308,38.91774368286133,0.00963342,283.610671122,1023.65889044,283.678,0.0,216.059333787
1022.66161716,107.225,0.825163498406,203,5,-274.756,0.10344362258911133,3048.20011296,7486.488430738449,3.31127748589,0.676120810442,7.65642,284.987031549,-274.814,0.8258659839630127,0.870366,1.719773769378662,2114.17,0.676120810442,2251.09820485,0.0585327,284.901,0.674630282878,38.98850631713867,0.00986026,284.907671756,834.875244792,284.975,0.0,249.794052695
3021.57482208,98.133,0.573543968167,204,5,-359.059,0.09632015228271484,3285.05732915,7525.33590555191,3.27685742371,0.662982183875,7.65997,285.933059554,-359.111,0.8173749446868896,0.87093,1.7081375122070312,2121.69,0.662982183875,3151.06965557,0.0522766,285.839,0.663459084481,38.73176646232605,0.00983268,285.844816285,90.7876816121,285.922,0.0,244.094296433
2576.85874435,102.821,0.767654145121,205,5,-343.816,0.11394906044006348,3181.99882639,7564.272228240967,3.28508235987,0.555385223948,7.65881,286.900694394,-343.87,0.8298425674438477,0.870856,1.7216835021972656,2119.24,0.555385223948,2981.53011936,0.053833,286.812,0.553552137713,38.81485939025879,0.00672007,286.81872124,215.449228131,286.892,0.0,241.112913947
2891.89408267,102.0,0.720905423095,206,5,-356.874,0.09427666664123535,3110.15612828,7603.16020488739,3.28501023622,0.751106400019,7.6589,287.988409922,-356.929,0.8281741142272949,0.870882,1.7190299034118652,2119.42,0.751106400019,3015.58238137,0.0553589,287.905,0.750374431397,38.77044177055359,0.00982116,287.911911873,84.2032129244,287.98,0.0,244.710538661
1346.10872553,101.422,0.797546782556,207,5,-316.228,0.10847687721252441,3171.44581165,7641.745261192322,3.31149266619,0.59967887392,7.65286,289.39648521,-316.278,0.8170666694641113,0.87011,1.714848518371582,2106.67,0.59967887392,2693.02397966,0.0498047,289.316,0.597869191831,38.42154598236084,0.00941401,289.323133653,683.13902952,289.388,0.0,240.672983213
2783.68569761,108.028,0.769268532878,208,5,-354.914,0.0899958610534668,3212.02221058,7680.530521631241,3.34197991611,0.663215048535,7.65178,290.010152355,-354.975,0.816472053527832,0.869973,1.7206649780273438,2104.38,0.663215048535,3079.36719161,0.0614624,289.952,0.662887566858,38.66858744621277,0.00963721,289.958037933,152.263498736,290.003,0.0,230.975100399
2086.1387035,106.544,0.682881707625,209,5,-334.285,0.09736418724060059,3190.92989271,7719.312717437744,3.31739477585,0.629386337281,7.65341,291.460428759,-334.338,0.809744119644165,0.870243,1.6782069206237793,2107.82,0.629386337281,2883.89093442,0.0529785,291.411,0.627876371372,38.67118453979492,0.00987711,291.418493959,406.483142123,291.451,0.0,255.728653826
2858.00914385,104.042,0.779950212102,210,5,-356.179,0.09860873222351074,3163.19571351,7758.075794935226,3.28792802192,0.749408529278,7.64948,293.083595234,-356.222,0.8142626285552979,0.869668,1.6973497867584229,2099.55,0.749408529278,2994.38810855,0.0430603,293.044,0.749589807197,38.59464883804321,0.00641115,293.050056464,100.322059611,293.077,0.0,230.506225733
2562.15721286,103.406,0.691564076875,211,5,-345.846,0.09360218048095703,3244.01451049,7796.830973625183,3.31481598539,0.557414151462,7.64785,293.921934342,-345.916,0.824134111404419,0.869461,1.6985805034637451,2096.13,0.557414151462,3044.53332024,0.069458,293.885,0.556121566839,38.63606786727905,0.00953229,293.890210263,247.197134962,293.915,0.0,242.109416354
2974.09910582,108.821,0.70009166392,212,5,-358.068,0.10050463676452637,3224.31533752,7835.700390577316,3.37531498692,0.729812248005,7.64598,295.075307935,-358.122,0.8234994411468506,0.869206,1.7222518920898438,2092.21,0.729812248005,3083.73423633,0.0535583,295.032,0.727879870698,38.755831480026245,0.00644762,295.038765221,90.5767913854,295.067,0.0,253.428106708
2962.42231611,106.646,0.858586378354,213,5,-360.135,0.11008644104003906,3255.08496924,7874.328544378281,3.33745650676,0.786100823797,7.64514,296.093534111,-360.18,0.81825852394104,0.869105,1.7148118019104004,2090.47,0.786100823797,3143.42558978,0.0448608,296.047,0.786703087801,38.50710463523865,0.00647988,296.053734232,113.116874071,296.083,0.0,251.265968681
2938.62270348,117.374,0.849369469275,214,5,-358.801,0.0971534252166748,3296.68064506,7912.960958003998,3.38070909358,0.742533658051,7.64222,298.085100954,-358.848,0.8114573955535889,0.86872,1.7107322216033936,2084.36,0.742533658051,3149.17811863,0.0473938,298.04,0.740895418632,38.51134133338928,0.00650258,298.046997674,119.396235872,298.076,0.0,244.333629161
2514.0865933,110.49,0.777902400541,215,5,-344.988,0.1073143482208252,3320.75616316,7951.4682648181915,3.29695247339,0.616183311668,7.64143,298.601150026,-345.042,0.8073649406433105,0.868617,1.7083699703216553,2082.72,0.616183311668,3017.93914658,0.0536194,298.556,0.614992210054,38.381587266922,0.00980672,298.563335503,310.34908801,298.591,0.0,242.068942896
3034.3953042,110.201,0.807551517297,216,5,-359.522,0.09927725791931152,3390.26458043,7989.991893053055,3.29817579258,0.749275937898,7.63432,299.426729799,-359.572,0.8162147998809814,0.867646,1.7265334129333496,2067.95,0.749275937898,3160.7993423,0.0501099,299.381,0.748476141732,38.39945387840271,0.00972207,299.386425147,120.499971998,299.42,0.0,236.865311053
3024.76646198,118.563,0.871298354246,217,5,-358.696,0.09633207321166992,3274.16655953,8028.601972818375,3.30173091588,0.759243128107,7.63286,300.431342232,-358.748,0.8066666126251221,0.86747,1.7269113063812256,2064.94,0.759243128107,3128.92339782,0.0520325,300.391,0.758276181016,38.48525905609131,0.00660298,300.395157234,82.3784905709,300.426,0.0,243.98529236
1449.0673816,102.43,0.720910824579,218,5,-290.422,0.09563708305358887,3348.30216314,8067.431396722794,3.26096566011,0.652957410735,7.63235,300.664205331,-290.471,0.8154711723327637,0.867419,1.7108800411224365,2063.9,0.652957410735,2529.39031959,0.04953,300.608,0.652511197615,38.71290445327759,0.0099832,300.61501296,679.871266668,300.656,0.0,232.812140416
1796.19440552,111.09,0.797242297323,219,5,-321.714,0.10538101196289062,3232.51091686,8106.274120092392,3.34591890577,0.694440813425,7.62996,301.4023007,-321.787,0.8197653293609619,0.86715,1.7314884662628174,2058.96,0.694440813425,2843.25804376,0.0727844,301.346,0.69479890094,38.72537183761597,0.00981864,301.35230751,536.275450088,301.395,0.0,229.240708596
798.586974311,107.195,0.814385434166,220,5,-249.617,0.11345362663269043,3349.09622877,8145.6666893959045,3.29014664202,0.687601299237,7.63051,302.04150091,-249.672,0.8096842765808105,0.867247,1.7067368030548096,2060.09,0.687601299237,2242.66996079,0.054306,301.978,0.687096058245,39.27754330635071,0.00644785,301.983530469,1062.62522401,302.035,0.0,248.9351711
2990.34903029,112.463,0.503270763237,221,5,-357.691,0.09854888916015625,3259.82549932,8184.326755523682,3.35271754794,0.679873020831,7.62867,303.458364519,-357.738,0.8138725757598877,0.867034,1.720311164855957,2056.32,0.679873020831,3115.61800404,0.0475464,303.389,0.67922342436,38.53839612007141,0.00640166,303.396364345,105.633520513,303.451,0.0,239.013674792
2627.50840941,112.855,0.751475781339,222,5,-345.194,0.10050344467163086,3198.38232558,8222.775842905045,3.37261115516,0.585846101953,7.62949,304.31450791,-345.243,0.8061332702636719,0.867184,1.7044684886932373,2058.0,0.585846101953,3014.40318378,0.0487061,304.247,0.584883292745,38.33423066139221,0.00643652,304.253687922,204.490064013,304.307,0.0,246.633372299
2642.8567926,104.265,0.676162226114,223,5,-357.146,0.09857463836669922,3264.94981947,8261.539979934692,3.27230096929,0.778666239977,7.63023,305.724277419,-357.186,0.8214936256408691,0.867277,1.7296843528747559,2059.52,0.778666239977,3047.79921948,0.0397034,305.651,0.776937714218,38.608765840530396,0.00645996,305.658981837,223.417864613,305.716,0.0,260.566678983
3007.09008949,110.647,0.847215312511,224,5,-359.18,0.10169124603271484,3349.30160021,8300.370925426483,3.32995764344,0.743818142572,7.62753,306.862118387,-359.229,0.8253653049468994,0.866929,1.7137243747711182,2053.97,0.743818142572,3173.86643401,0.049408,306.798,0.743059513956,38.70671629905701,0.00650046,306.804696318,121.519556548,306.853,0.0,246.340320158
