LossAfter,AverageAbsY,StdReturn,MinReturn,ItrTime,Entropy,AverageDiscountedReturn,Iteration,NumTrajs,dLoss,AbsLearnSignalNew,LossBefore,AbsLearnSignalOld,PolicyExecTime,MeanKL,AverageAbsQ,AverageReturn,AverageQ,AbsLearnSignal,AverageAbsQYDiff,AverageY,AveragePolicyStd,Time,EnvExecTime,MaxReturn,ProcessExecTime,ExplainedVariance,AverageQLoss,Perplexity,MeanKLBefore
-400.687,364.868988736,171.332722946,3472.86680022,39.74071645736694,6.79863,281.838684748,1252,5,0.0328064,0.670651662955,-400.654,0.670908325138,0.9539220333099365,0.00971354,364.865,3709.36403049,364.865,0.670651662955,3.35891246009,364.868945122,0.77777,51709.00788164139,1.5910584926605225,3923.52788732,0.1176145076751709,0.73347050961,163.162,896.62,0.0
-398.488,364.916700901,107.638920073,3533.08328143,39.84698820114136,6.80001,289.082938713,1253,5,0.0316162,0.735899320592,-398.456,0.73601253641,0.9578003883361816,0.00642739,364.913,3666.24360748,364.913,0.735899320592,3.36984683029,364.916567659,0.777954,51748.98746037483,1.5781311988830566,3832.2342489,0.11750674247741699,0.772647415616,161.636,897.86,0.0
-400.187,364.873356856,179.777730994,3585.19870399,39.41989707946777,6.7999,279.473531228,1254,5,0.0334473,0.745557781792,-400.153,0.74509567353,0.9374499320983887,0.00651485,364.872,3762.36636857,364.871,0.745557781792,3.32697442461,364.873001531,0.777999,51788.541291713715,1.5785596370697021,4080.08764637,0.11564302444458008,0.866055505546,150.923,897.759,0.0
-387.824,364.818981346,246.461657414,3268.51037884,39.51317071914673,6.79939,287.476216669,1255,5,0.0438843,0.629160624208,-387.78,0.629223092462,0.9448261260986328,0.00999853,364.816,3742.10500018,364.815,0.629160624208,3.35107017929,364.818789912,0.777976,51828.18706226349,1.5832147598266602,3983.55899676,0.12015676498413086,0.818067627896,155.996,897.3,0.0
-345.054,365.142806082,1044.12571742,1128.56312279,39.465850830078125,6.79903,280.065536155,1256,5,0.0316772,0.727178049107,-345.023,0.727196548902,0.9421656131744385,0.0099967,365.14,3200.75445108,365.139,0.727178049107,3.32067911962,365.142671148,0.77795,51867.78979229927,1.5812532901763916,3956.86942671,0.1186819076538086,0.748636495588,151.379,896.979,0.0
-343.235,364.970062327,1013.49996329,1154.54201128,39.52158999443054,6.79625,301.694021239,1257,5,0.0444641,0.693881469576,-343.191,0.69220853118,0.9350411891937256,0.00642952,364.968,3177.93121732,364.967,0.693881469576,3.29054527934,364.969609087,0.777584,51907.4451174736,1.5797088146209717,3777.43659254,0.11743497848510742,0.863221408849,147.903,894.489,0.0
-374.214,364.88859772,411.689835085,2713.34876407,39.519124031066895,6.79582,280.78729532,1258,5,0.0433655,0.664876570493,-374.171,0.664314139597,0.9350831508636475,0.00966997,364.886,3534.20271805,364.884,0.664876570493,3.28482488733,364.888282362,0.777535,51947.09952354431,1.5779719352722168,3781.43878936,0.11705493927001953,0.79982533963,145.925,894.1,0.0
-401.932,365.839596773,120.266089474,3694.49554807,39.88374328613281,6.79672,295.959810602,1259,5,0.0546265,0.688548963803,-401.877,0.689796116859,0.9596776962280273,0.0065372,365.837,3838.93401153,365.836,0.688548963803,3.2199764195,365.838793446,0.777682,51987.11722660065,1.577160120010376,3995.31811813,0.11709332466125488,0.841144248845,140.078,894.905,0.0
-295.198,364.738858097,1263.48419718,1221.59441319,39.46296000480652,6.79637,298.562950498,1260,5,0.0368042,0.749079743333,-295.161,0.748722354136,0.9410758018493652,0.00640637,364.734,2827.57455795,364.732,0.749079743333,3.37860146668,364.738068987,0.777641,52026.71558070183,1.5768883228302002,3930.04905796,0.11595582962036133,0.407855990063,165.994,894.595,0.0
-323.185,364.439840532,952.772213416,1324.07228177,39.36051821708679,6.79476,289.268631954,1261,5,0.0356445,0.644797992062,-323.15,0.644095747906,0.9317100048065186,0.0064717,364.439,3047.24863269,364.437,0.644797992062,3.30979496561,364.438847656,0.77744,52066.208438158035,1.561699628829956,3942.84371566,0.11568140983581543,0.834372543151,157.89,893.157,0.0
-383.562,364.577673878,289.855454384,3121.56019906,39.66890215873718,6.79409,294.837758472,1262,5,0.0387573,0.63680733895,-383.524,0.635479741426,0.9215538501739502,0.00976675,364.576,3572.09716768,364.574,0.63680733895,3.34138921028,364.57627251,0.777376,52106.01335525513,1.550344467163086,3833.74266403,0.11617350578308105,0.78608563919,159.604,892.554,0.0
-399.99,364.777904354,130.973647971,3608.29951507,39.54431915283203,6.79276,290.942733265,1263,5,0.0426636,0.742668369125,-399.947,0.742576573881,0.9316067695617676,0.00974714,364.777,3759.86769906,364.773,0.742668369125,3.33829312879,364.776490475,0.777223,52145.69424819946,1.5697696208953857,3966.96265859,0.1169595718383789,0.806157389338,149.795,891.367,0.0
-388.877,365.207034733,217.155054676,3212.60963593,39.554001331329346,6.79208,276.494921207,1264,5,0.0353088,0.652986706469,-388.842,0.653541615681,0.9519751071929932,0.00647404,365.204,3632.18892213,365.202,0.652986706469,3.36066470191,365.20620535,0.777164,52185.379281044006,1.56284761428833,3817.66733726,0.11549115180969238,0.809204387452,153.481,890.761,0.0
-321.297,365.137613072,1216.95929345,652.828253146,39.45086598396301,6.79258,264.302838751,1265,5,0.0439758,0.736596628271,-321.253,0.737241021573,0.9098520278930664,0.00964642,365.137,2988.45423714,365.133,0.736596628271,3.3437429687,365.135633713,0.777287,52224.95963764191,1.563772201538086,3842.77354918,0.11571598052978516,0.701276891647,150.839,891.207,0.0
-401.443,365.432035592,135.318627427,3570.13124392,39.27456545829773,6.79236,283.680305874,1266,5,0.039917,0.623561542478,-401.404,0.622356598921,0.9413399696350098,0.00988143,365.429,3768.72252005,365.426,0.623561542478,3.34375689931,365.42994954,0.777279,52264.36680865288,1.5710172653198242,3908.79682781,0.11662626266479492,0.656417549759,148.622,891.01,0.0
-342.163,365.543207375,1199.72976246,870.129698954,39.375908851623535,6.79193,272.959337464,1267,5,0.0363159,0.572653817692,-342.127,0.572482531219,0.9519944190979004,0.00986018,365.541,3259.49034487,365.536,0.572653817692,3.33305164961,365.53888657,0.777278,52303.87651562691,1.57291579246521,3987.43296154,0.11271929740905762,0.824721999998,145.986,890.628,0.0
-401.458,365.576381416,68.3645073951,3649.79005882,39.682740211486816,6.79136,297.819471437,1268,5,0.0456848,0.725179179203,-401.413,0.724577540044,0.9752001762390137,0.00988525,365.574,3740.01481089,365.568,0.725179179203,3.32803839841,365.572281766,0.777152,52343.69489836693,1.5776901245117188,3833.39922044,0.11730146408081055,0.766302679739,157.793,890.12,0.0
-353.162,365.473835175,990.864022172,1308.89861715,39.41431546211243,6.79058,285.933048456,1269,5,0.034729,0.638949272794,-353.127,0.638560297604,0.9891579151153564,0.00980288,365.472,3282.65810265,365.467,0.638949272794,3.30585182138,365.469737289,0.77706,52383.24160671234,1.591630220413208,3886.55172896,0.11400341987609863,0.628100761888,159.18,889.427,0.0
-367.882,365.069132082,525.598100083,2353.34873692,39.392717123031616,6.79119,264.864242041,1270,5,0.0297241,0.676488854289,-367.852,0.676057343635,0.9615163803100586,0.00652967,365.067,3354.34578506,365.064,0.676488854289,3.3159342684,365.068305605,0.777118,52422.7666618824,1.591747760772705,3786.76108074,0.1165010929107666,0.76359260275,150.895,889.97,0.0
-400.44,365.272604586,117.01535143,3608.05349677,39.610129594802856,6.79085,290.69570013,1271,5,0.0379028,0.698464629628,-400.402,0.699053566194,0.9465880393981934,0.00999054,365.271,3767.29267376,365.269,0.698464629628,3.28010146311,365.272359239,0.77709,52462.50931143761,1.5820257663726807,3942.40990099,0.11639785766601562,0.808288252796,149.495,889.673,0.0
-345.525,365.53929057,753.449016793,2045.30168831,39.49583148956299,6.79002,273.263377108,1272,5,0.0414734,0.521087562506,-345.484,0.520871917154,0.9323897361755371,0.00974454,365.535,3177.22229678,365.535,0.521087562506,3.32561418897,365.539235288,0.776976,52502.1387898922,1.5880968570709229,3899.6908426,0.11605000495910645,0.207525414926,160.021,888.932,0.0
-399.494,365.38627603,73.1751014142,3622.4608423,39.628859758377075,6.78969,287.332046444,1273,5,0.041687,0.701774099539,-399.452,0.701030043517,0.9425036907196045,0.0066445,365.382,3719.42646102,365.382,0.701774099539,3.37620376119,365.385979076,0.776942,52541.89822793007,1.572422981262207,3812.75251576,0.11556363105773926,0.723337974369,164.808,888.636,0.0
-401.015,365.653396507,110.689072863,3514.35338735,39.41175627708435,6.78913,287.900091028,1274,5,0.028595,0.757155586577,-400.986,0.757435960015,0.9355840682983398,0.00642854,365.65,3713.00002716,365.649,0.757155586577,3.3837551136,365.653384047,0.776882,52581.446528196335,1.5701358318328857,3844.97809405,0.11518216133117676,0.840707763815,154.072,888.142,0.0
-400.346,365.920331803,157.455314441,3513.42908102,39.50742864608765,6.78794,282.957139434,1275,5,0.0388489,0.747746235965,-400.307,0.747184971001,0.938866138458252,0.00998073,365.918,3759.38609388,365.918,0.747746235965,3.34552555984,365.920267498,0.776769,52621.088807821274,1.5705678462982178,3949.39778991,0.1165764331817627,0.886225252496,152.502,887.088,0.0
-401.632,366.469349523,128.924261311,3597.85791329,39.48929572105408,6.78806,297.366194302,1276,5,0.0424805,0.754568194559,-401.59,0.753426613425,0.92828369140625,0.00982895,366.465,3783.25139473,366.465,0.754568194559,3.36827331229,366.469218674,0.776799,52660.71175336838,1.5747535228729248,3914.20308186,0.11737561225891113,0.910823222347,166.182,887.189,0.0
-355.065,365.884981197,788.571800792,1680.46987788,39.50988245010376,6.78773,279.109997047,1277,5,0.0365906,0.632916284227,-355.029,0.632098810333,0.9383699893951416,0.00643655,365.882,3248.17107213,365.882,0.632916284227,3.3255908705,365.884822591,0.77681,52700.357075452805,1.5663306713104248,3776.25454667,0.11307716369628906,0.6681062715,156.465,886.894,0.0
-402.23,366.4861126,46.5169326489,3705.93452521,39.18409466743469,6.78709,287.680442615,1278,5,0.0369263,0.656398842517,-402.193,0.655660509353,0.9186735153198242,0.0099676,366.481,3764.68535213,366.481,0.656398842517,3.28673414921,366.486052751,0.776758,52739.67492842674,1.5701932907104492,3839.9205648,0.1157844066619873,0.786936883573,139.128,886.33,0.0
-376.175,366.867425115,518.385750313,2516.14619565,39.48815417289734,6.78623,290.825217836,1279,5,0.0357971,0.608301688892,-376.14,0.607876530591,0.9417259693145752,0.00650468,366.863,3538.3883985,366.863,0.608301688892,3.32982400326,366.867164307,0.776643,52779.29516291618,1.589782476425171,3913.70521947,0.11476969718933105,0.685810950566,157.605,885.567,0.0
-336.344,366.847929415,749.848457498,1799.5398465,39.70307445526123,6.78651,294.760010327,1280,5,0.0417175,0.672112865473,-336.303,0.672438293975,0.9405827522277832,0.0099286,366.845,3177.91276736,366.845,0.672112865473,3.3115989101,366.847656061,0.776694,52819.13333582878,1.591869592666626,3804.94350946,0.1189572811126709,0.864140006282,148.074,885.821,0.0
-336.059,366.754854903,1222.2962472,683.550198018,39.43692445755005,6.78672,262.132440685,1281,5,0.0371704,0.705970433371,-336.022,0.705570306277,0.9204692840576172,0.00653691,366.752,3125.58700652,366.752,0.705970433371,3.28114802592,366.754822536,0.776776,52858.702946186066,1.5837807655334473,3806.9593999,0.12111902236938477,0.847758145743,150.775,886.004,0.0
-340.885,366.156413336,811.176196071,1597.82380045,39.843266248703,6.78651,289.164554517,1282,5,0.0312805,0.608445603465,-340.854,0.607318317733,0.9499201774597168,0.0064442,366.154,3122.32906452,366.153,0.608445603465,3.28995696045,366.15640002,0.77675,52898.68289518356,1.5975151062011719,3726.92976481,0.11603760719299316,0.780000165256,152.446,885.817,0.0
-403.43,366.724762201,203.644155289,3607.36900376,39.50037169456482,6.78576,301.552381034,1283,5,0.0291138,0.671624787901,-403.401,0.671480505293,0.9450581073760986,0.00641233,366.721,3867.63812745,366.721,0.671624787901,3.27922779948,366.72473472,0.776675,52938.31990289688,1.5840816497802734,4088.21708424,0.11409330368041992,0.7477717962,152.703,885.151,0.0
-403.144,366.617513521,93.127663695,3780.92545778,39.51181721687317,6.78521,286.322087094,1284,5,0.0328674,0.767344907241,-403.111,0.76794303118,0.9611606597900391,0.00996647,366.615,3835.44159716,366.614,0.767344907241,3.3389312363,366.617403167,0.776625,52977.970668554306,1.5929374694824219,4021.10522605,0.11762452125549316,0.842232442058,159.506,884.668,0.0
-403.778,366.298983267,88.1194295667,3609.47791589,39.429882287979126,6.78279,286.138176514,1285,5,0.0423889,0.753123891177,-403.735,0.753442341975,0.9438159465789795,0.00975429,366.294,3781.76853252,366.293,0.753123891177,3.3000668286,366.298841104,0.776344,53017.53096437454,1.5607860088348389,3857.06189106,0.11800932884216309,0.882418030798,154.083,882.525,0.0
-402.298,367.023696113,110.5939827,3635.63131246,39.27147841453552,6.7815,295.218226589,1286,5,0.0288391,0.749048799739,-402.27,0.749586489845,0.9259786605834961,0.00641477,367.021,3794.42248614,367.021,0.749048799739,3.30811580215,367.02329204,0.776216,53056.934346437454,1.5775392055511475,3942.76733657,0.11567020416259766,0.878374526623,157.648,881.387,0.0
-400.854,367.410902086,136.8758513,3501.02255337,39.598148822784424,6.78204,277.248335551,1287,5,0.035614,0.733934414795,-400.819,0.734998003888,0.9460301399230957,0.00647596,367.407,3746.2357199,367.406,0.733934414795,3.22733467947,367.410732941,0.7763,53096.66811966896,1.5891351699829102,3891.80603032,0.11852002143859863,0.888629586258,140.594,881.865,0.0
-350.984,367.092333267,640.549319822,2187.17509721,39.27242469787598,6.78107,280.698488825,1288,5,0.04422,0.614856872631,-350.94,0.615143645965,0.9435148239135742,0.00999759,367.088,3315.37116231,367.087,0.614856872631,3.31075870885,367.091903722,0.776205,53136.071947813034,1.573652982711792,3816.8758946,0.1166985034942627,0.746835949527,159.615,881.011,0.0
-336.535,366.626777699,1250.69042166,635.509608605,39.35120916366577,6.7807,254.124534922,1289,5,0.0367432,0.722924250379,-336.499,0.723262096812,0.9356815814971924,0.00972559,366.626,3108.99689399,366.623,0.722924250379,3.25701894185,366.625945397,0.776147,53175.56004166603,1.5725712776184082,4018.23164209,0.11562800407409668,0.806461337723,147.605,880.686,0.0
-312.821,366.520570714,1031.06275213,1322.80137287,39.39040279388428,6.78043,289.169514541,1290,5,0.0353088,0.650615980866,-312.785,0.650475377187,0.9444327354431152,0.00993653,366.518,2929.02772094,366.516,0.650615980866,3.28126659702,366.519731941,0.776181,53215.083110809326,1.581160068511963,3903.84852377,0.12029409408569336,0.826630169208,141.884,880.443,0.0
-385.648,366.415029576,243.915375788,3193.82692393,39.46023368835449,6.77959,300.264591042,1291,5,0.0435181,0.688570050995,-385.604,0.687633388985,0.9377233982086182,0.00649036,366.411,3615.11444626,366.41,0.688570050995,3.36434448514,366.414262815,0.776059,53254.68043041229,1.5769569873809814,3950.53283087,0.11579704284667969,0.745405333751,155.497,879.707,0.0
-372.336,366.321316355,497.466552055,2414.41033571,39.29974699020386,6.77977,289.01394727,1292,5,0.0306702,0.736672610753,-372.305,0.737696817582,0.9274163246154785,0.00659772,366.319,3403.53535827,366.318,0.736672610753,3.29807267696,366.320848485,0.776133,53294.11672663689,1.581329107284546,3741.88841277,0.11557388305664062,0.78457005684,152.058,879.866,0.0
-343.971,365.91075573,1136.06389885,1093.40011046,39.23790431022644,6.77967,295.570018334,1293,5,0.0319214,0.706722939712,-343.939,0.70683801903,0.9359047412872314,0.0064249,365.906,3357.55006117,365.906,0.706722939712,3.30015171368,365.910566503,0.776151,53333.485702991486,1.5719404220581055,4059.99934155,0.11594223976135254,0.86099331825,156.089,879.782,0.0
-350.342,365.952369059,1062.42622156,1235.86821551,39.57022523880005,6.77979,291.674678244,1294,5,0.0354614,0.667767745293,-350.306,0.667576867405,0.9337084293365479,0.00647234,365.947,3359.72808756,365.946,0.667767745293,3.31491738299,365.952063103,0.776163,53373.18771862984,1.5827748775482178,3937.11470015,0.11522388458251953,0.870382847244,160.842,879.883,0.0
-403.1,365.865872438,158.176723505,3571.77457023,39.44453263282776,6.77966,283.915007968,1295,5,0.0333252,0.670262984636,-403.067,0.670478322076,0.944380521774292,0.00992038,365.863,3787.29846926,365.863,0.670262984636,3.15606620391,365.865545633,0.776152,53412.76632523537,1.585829257965088,4052.09337081,0.11441659927368164,0.8224493706,127.785,879.77,0.0
-371.213,365.727307042,563.580380409,2412.80484104,39.398029804229736,6.77836,299.303749045,1296,5,0.0415039,0.624071088692,-371.171,0.624668233956,0.937164306640625,0.00972212,365.724,3523.20126659,365.724,0.624071088692,3.28091130323,365.727159951,0.776019,53452.297142744064,1.56903076171875,3951.61355128,0.12008309364318848,0.727317292698,152.884,878.629,0.0
-363.212,366.139228532,662.279764247,2047.08148991,39.522029638290405,6.77758,283.024201019,1297,5,0.0370483,0.480160801308,-363.175,0.47990818399,0.9229140281677246,0.00985601,366.135,3369.69009299,366.134,0.480160801308,3.29483051571,366.139056298,0.775972,53491.95112133026,1.5682129859924316,3757.01970303,0.11467957496643066,-2.63644834189,154.806,877.937,0.0
-290.887,365.61710132,1241.02190543,994.008384758,39.468350648880005,6.7764,285.235251566,1298,5,0.0232239,0.718814848148,-290.863,0.719150071003,0.9442205429077148,0.00639952,365.613,2757.17309181,365.613,0.718814848148,3.31748896725,365.617076726,0.775823,53531.55047726631,1.5716204643249512,3790.8232047,0.11814141273498535,0.593606218095,161.148,876.908,0.0
-359.038,365.723522269,725.266534418,1902.36606415,39.42118453979492,6.77598,286.460028092,1299,5,0.0404358,0.676837899324,-358.998,0.675667971081,0.9357943534851074,0.00993991,365.721,3334.16369266,365.72,0.676837899324,3.29217050817,365.723366971,0.775798,53571.10328555107,1.5792582035064697,3909.29993039,0.11629366874694824,0.821908728647,147.407,876.534,0.0
-400.397,365.720543677,128.791990625,3609.31179217,39.5802743434906,6.77467,289.407437175,1300,5,0.033905,0.740699006495,-400.363,0.739729221177,0.9371647834777832,0.00644469,365.717,3758.73196355,365.716,0.740699006495,3.33601028452,365.720306168,0.775646,53610.818883895874,1.5717613697052002,3951.33465063,0.11685848236083984,0.779868899557,158.291,875.387,0.0
-301.43,365.240001186,1136.59951188,812.628387491,39.12537455558777,6.77504,252.638925244,1301,5,0.0318604,0.678410528477,-301.398,0.677989106025,0.9483392238616943,0.00989578,365.237,2720.33183285,365.236,0.678410528477,3.31944790599,365.239946825,0.775719,53650.07835316658,1.571260690689087,3638.61082012,0.11714625358581543,0.7569563597,157.064,875.713,0.0
-363.596,364.664485965,463.578265847,2817.89440587,39.40186595916748,6.77531,298.58281311,1302,5,0.036499,0.629231359734,-363.559,0.627474728941,0.9119863510131836,0.00646233,364.661,3395.62050796,364.661,0.629231359734,3.27179754693,364.664485965,0.77577,53689.61558675766,1.566577672958374,3825.17632922,0.11480140686035156,0.796046874999,153.382,875.954,0.0
-336.796,365.033285651,1170.68631517,820.161879907,39.35829138755798,6.77563,262.794040775,1303,5,0.0310059,0.726050759507,-336.765,0.727052315751,0.9332466125488281,0.00653678,365.029,3155.33201935,365.029,0.726050759507,3.35307880689,365.033230914,0.775824,53729.105800151825,1.5774359703063965,3831.23747839,0.11644864082336426,0.788406588215,154.924,876.235,0.0
-339.163,364.647822551,1226.72434608,809.983329478,39.140380859375,6.77459,266.178649822,1304,5,0.037384,0.674455930606,-339.126,0.674272235802,0.9217221736907959,0.00645553,364.646,3256.41238099,364.646,0.674455930606,3.26582679891,364.647638803,0.775706,53768.37855434418,1.5753703117370605,4041.79105967,0.11432886123657227,0.891480812806,148.451,875.32,0.0
-342.97,364.025749838,827.571451758,1757.37890611,39.290844440460205,6.77414,291.979480967,1305,5,0.036438,0.649977574484,-342.934,0.648780111799,0.920081615447998,0.00993039,364.022,3328.61274901,364.021,0.649977574484,3.30271948793,364.025061186,0.775677,53807.80254602432,1.5735163688659668,3954.98909262,0.11341547966003418,0.803285967139,153.51,874.926,0.0
-397.262,364.313217834,164.462451203,3415.58913114,39.40900015830994,6.77269,290.084208179,1306,5,0.0429688,0.671170206793,-397.219,0.670781258141,0.9235036373138428,0.00646629,364.309,3657.64233907,364.308,0.671170206793,3.36354845353,364.313156302,0.775558,53847.34440612793,1.580597162246704,3882.20334861,0.1137845516204834,0.753893959942,167.301,873.655,0.0
-401.839,364.365925006,79.7614611557,3675.88632404,39.299821615219116,6.77235,300.074927291,1307,5,0.03125,0.730383487345,-401.808,0.728440168026,0.9235367774963379,0.00656238,364.361,3794.46381751,364.36,0.730383487345,3.28650102485,364.365295068,0.775535,53886.77687501907,1.5749428272247314,3920.97941222,0.11471986770629883,0.911681499566,145.709,873.365,0.0
-335.447,364.244675801,805.711270797,1496.69290558,39.074674129486084,6.77187,281.383647672,1308,5,0.0398865,0.666889441817,-335.408,0.66662340022,0.9240162372589111,0.0097028,364.241,3083.91375043,364.241,0.666889441817,3.28687212543,364.24399682,0.775495,53925.98251605034,1.5674433708190918,3631.74813946,0.11456727981567383,0.734289924505,152.435,872.947,0.0
-324.883,364.047785944,982.289557235,1103.26881084,39.196086168289185,6.77208,274.330402296,1309,5,0.0429382,0.681753661814,-324.84,0.683822141718,0.924370527267456,0.00985062,364.046,2998.65909168,364.046,0.681753661814,3.26025660131,364.047723947,0.775544,53965.31763792038,1.5873191356658936,3803.24979252,0.11437106132507324,0.842506043965,147.061,873.125,0.0
-299.703,364.239851181,1194.56332599,905.435184448,39.06179976463318,6.77247,275.510844984,1310,5,0.0395813,0.686271189221,-299.663,0.68539727729,0.9162874221801758,0.00984748,364.236,2908.66839131,364.236,0.686271189221,3.28766008718,364.239851181,0.775649,54004.512180805206,1.563483476638794,3901.89079822,0.11576056480407715,0.859035563999,153.974,873.465,0.0
-345.509,363.746680997,1055.24853808,1275.70390323,39.429102659225464,6.77256,299.210991762,1311,5,0.028717,0.616070659588,-345.48,0.615769844049,0.9491796493530273,0.00642013,363.744,3361.85425277,363.743,0.616070659588,3.28513350746,363.746342233,0.775686,54044.07124757767,1.5926718711853027,4151.6193211,0.11433005332946777,0.82704013852,148.304,873.542,0.0
-313.227,363.223917251,1098.73297656,893.824884415,39.433839082717896,6.77087,276.173561728,1312,5,0.0274353,0.654404185318,-313.199,0.654201569892,0.9281225204467773,0.00649594,363.221,2977.46884915,363.221,0.654404185318,3.2488069582,363.223814996,0.775497,54083.64278173447,1.5809085369110107,3835.21555144,0.11621212959289551,0.854875620068,142.983,872.074,0.0
-401.716,363.507834385,55.3373069531,3769.5383359,39.32868003845215,6.76885,286.493400226,1313,5,0.0398254,0.648819531925,-401.676,0.648822503545,0.9247512817382812,0.00986143,363.504,3826.96398701,363.502,0.648819531925,3.33491388787,363.507631118,0.775291,54123.103887319565,1.5784716606140137,3928.46175447,0.1156165599822998,0.740576385065,164.589,870.309,0.0
-342.155,363.191160967,954.864477466,1221.83047182,39.45023584365845,6.76841,262.666236429,1314,5,0.039093,0.644761814362,-342.116,0.644810187634,0.9362990856170654,0.00955623,363.187,3120.84911877,363.187,0.644761814362,3.25338635405,363.191115223,0.775267,54162.68902015686,1.5692119598388672,3739.59649533,0.11840939521789551,0.466425465197,146.559,869.924,0.0
-337.362,363.144300778,1180.49369579,850.147421762,39.1496148109436,6.76776,266.876119651,1315,5,0.0335083,0.659007194617,-337.329,0.658863408301,0.9259312152862549,0.00646174,363.144,3202.78541797,363.143,0.659007194617,3.2417568496,363.143643206,0.775185,54201.96932339668,1.5767240524291992,3881.13079475,0.11487674713134766,0.871778978639,144.635,869.366,0.0
-372.295,362.949225335,385.401366719,2846.35340309,39.37559247016907,6.76754,294.91253027,1316,5,0.0376892,0.642278416018,-372.257,0.641641649335,0.9214839935302734,0.00664826,362.944,3593.86563976,362.941,0.642278416018,3.29776237454,362.947144368,0.77516,54241.47522068024,1.575939655303955,3885.75585151,0.1153414249420166,0.762799903718,152.535,869.172,0.0
-321.576,362.679658888,887.234697659,1684.72068543,39.26159858703613,6.76777,266.177437672,1317,5,0.0451355,0.741606992232,-321.531,0.741345336393,0.9155797958374023,0.00973726,362.68,2930.27670685,362.676,0.741606992232,3.31924364023,362.677471309,0.775231,54280.86437034607,1.5706758499145508,3841.16370095,0.11272120475769043,0.746389218927,160.431,869.37,0.0
-364.834,362.379323513,606.396703183,2238.02324075,39.27376174926758,6.76634,302.838680688,1318,5,0.0301208,0.677264561766,-364.804,0.676586212641,0.9238259792327881,0.00647152,362.38,3442.94299294,362.375,0.677264561766,3.35004930154,362.376324808,0.775082,54320.27019762993,1.5811312198638916,3859.47080737,0.11485695838928223,0.750341467613,168.745,868.125,0.0
-400.065,362.386939391,75.7406449095,3724.31348819,39.1108763217926,6.76473,298.685683537,1319,5,0.0281372,0.721266449719,-400.037,0.720545167713,0.9262032508850098,0.00648539,362.38,3788.84292565,362.377,0.721266449719,3.25602179161,362.384961161,0.774916,54359.51303887367,1.565364122390747,3934.2890204,0.11758303642272949,0.805205955373,139.454,866.732,0.0
-380.005,363.193243903,420.515598578,2706.84110646,39.371243953704834,6.76446,295.984098042,1320,5,0.0344543,0.651800678961,-379.971,0.65196526115,0.931685209274292,0.00675118,363.19,3497.74892535,363.188,0.651800678961,3.19431411735,363.191682295,0.774884,54399.02006340027,1.5648436546325684,3945.68593134,0.11587762832641602,0.745170453206,136.116,866.502,0.0
-373.334,362.788670349,575.225112297,2437.63702457,39.184327602386475,6.7641,306.019144218,1321,5,0.0326538,0.68335549166,-373.302,0.682663502182,0.919278621673584,0.00965479,362.785,3580.32193258,362.783,0.68335549166,3.31343154604,362.787274925,0.774855,54438.33535814285,1.5631945133209229,3936.10323973,0.11656332015991211,0.816747240492,156.74,866.186,0.0
-348.94,362.714029314,1015.23026185,1273.12031343,39.04038953781128,6.76453,295.71353152,1322,5,0.0346069,0.679260864699,-348.905,0.679707139797,0.9282543659210205,0.00963831,362.713,3282.47814049,362.711,0.679260864699,3.28355976215,362.713714674,0.774931,54477.50507116318,1.5863606929779053,4033.69287303,0.11787652969360352,0.8451140319,151.947,866.559,0.0
-398.381,363.234990417,83.4534116991,3580.49423309,39.563711404800415,6.76419,300.957043942,1323,5,0.0306091,0.700025974477,-398.351,0.699647796125,0.9465105533599854,0.00640607,363.232,3707.61615156,363.231,0.700025974477,3.1928154568,363.234522192,0.774917,54517.20164179802,1.5844662189483643,3799.70465165,0.11632275581359863,0.859717121767,142.161,866.262,0.0
-341.517,362.643079689,1062.2391255,1076.83799748,39.009493350982666,6.76186,293.556722678,1324,5,0.0397339,0.655781534625,-341.477,0.656160431818,0.9136312007904053,0.00972451,362.641,3188.30004021,362.64,0.655781534625,3.30651573504,362.64301708,0.774666,54556.34304690361,1.5661118030548096,3856.55894485,0.11465764045715332,0.56564970079,164.967,864.248,0.0
-357.626,362.636551409,740.089469932,1868.06225118,39.11055517196655,6.76164,273.410952149,1325,5,0.0411987,0.687912032821,-357.585,0.688007953946,0.9307372570037842,0.00667475,362.633,3342.97817461,362.632,0.687912032821,3.24346396994,362.636512015,0.774657,54595.58519220352,1.5774927139282227,3830.88128416,0.12044572830200195,0.857202795097,147.516,864.06,0.0
-368.966,362.451694232,678.709210262,2177.84241237,39.481385707855225,6.76143,279.650933338,1326,5,0.0393982,0.62363093452,-368.927,0.623333492456,0.9149246215820312,0.00965376,362.45,3522.42764013,362.449,0.62363093452,3.27793471764,362.451208621,0.774631,54635.19856286049,1.5640792846679688,3980.17835793,0.1145627498626709,0.813929881436,155.511,863.872,0.0
-395.983,362.750644039,160.168837278,3343.05294567,39.23438024520874,6.75971,268.374168273,1327,5,0.0375366,0.702215313331,-395.945,0.701765481406,0.9377851486206055,0.00640696,362.747,3595.86539196,362.746,0.702215313331,3.24833602656,362.749841887,0.774442,54674.56310248375,1.5932555198669434,3795.05449878,0.1156609058380127,0.800969473593,147.056,862.392,0.0
