LossBefore,MinReturn,NumTrajs,AverageY,AverageReturn,Perplexity,MaxReturn,AbsLearnSignal,EnvExecTime,LossAfter,AverageAbsQYDiff,Iteration,AveragePolicyStd,AverageDiscountedReturn,PolicyExecTime,AverageAbsQ,StdReturn,MeanKLBefore,ProcessExecTime,Entropy,AverageQ,dLoss,AbsLearnSignalOld,ExplainedVariance,ItrTime,AverageQLoss,MeanKL,AbsLearnSignalNew,AverageAbsY,Time
-355.772,3026.7369864,5,330.820845546,3161.8345234,1642.54,3290.39144025,0.756178213196,1.7237088680267334,-355.804,3.48601850006,441,0.838143,258.078591125,0.810753583908081,330.845,100.078564068,0.0,0.1053006649017334,7.404,330.814,0.0319824,0.756472606213,0.74409487181,38.22746658325195,124.831,0.00645092,0.756178213196,330.847091156,16642.192714214325
-316.494,1324.11277937,5,331.0764541,2888.54555919,1639.38,3363.95577719,0.531512693997,1.715240478515625,-316.555,3.39893366246,442,0.837871,272.111582765,0.8018381595611572,331.102,784.810397404,0.0,0.09452462196350098,7.40207,331.071,0.0608826,0.531485778283,-8.93492725177,38.06184005737305,117.681,0.00995849,0.531512693997,331.102521723,16680.372841596603
-364.256,3234.83768257,5,331.092796019,3450.27929293,1642.19,3742.70162991,0.739146402906,1.690272569656372,-364.299,3.53319221768,443,0.838088,260.237482668,0.7886016368865967,331.12,165.222139395,0.0,0.09379792213439941,7.40379,331.086,0.0430603,0.740460715121,0.688049736953,38.02251076698303,136.988,0.00992697,0.739146402906,331.122527203,16718.514784812927
-360.606,3206.72284353,5,330.936210565,3358.99212718,1640.56,3485.71968261,0.753749962776,1.7127459049224854,-360.65,3.48990069387,444,0.837959,268.297911555,0.7895243167877197,330.968,95.6615896033,0.0,0.10531258583068848,7.40279,330.929,0.0437622,0.754824553642,0.820058864423,38.192782163619995,130.575,0.00644141,0.753749962776,330.969917523,16756.824676036835
-314.399,883.720324783,5,331.237658131,2870.58583925,1636.88,3572.7739159,0.598630418964,1.7058210372924805,-314.435,3.50281387411,445,0.837646,255.275075924,0.7958874702453613,331.264,1001.20111503,0.0,0.09714865684509277,7.40055,331.233,0.035553,0.597819278775,0.798959683849,38.2942419052124,135.197,0.00642086,0.598630418964,331.264289214,16795.239371061325
-365.895,3259.19187402,5,331.220777489,3493.76065106,1634.54,3753.11169856,0.705410487651,1.7336084842681885,-365.93,3.49565453298,446,0.837457,264.916691302,0.8064658641815186,331.236,172.519453857,0.0,0.11513090133666992,7.39912,331.213,0.0348511,0.704628119461,0.744158641083,38.15849447250366,132.494,0.00642718,0.705410487651,331.239970236,16833.516991853714
-312.015,1069.91737635,5,331.274213407,2751.01783105,1632.39,3311.16857956,0.612294963957,1.714165210723877,-312.061,3.4147418902,447,0.83728,250.438796668,0.7858808040618896,331.296,848.1140543,0.0,0.09783506393432617,7.3978,331.268,0.0457153,0.612050283315,0.716301722898,38.07444167137146,120.005,0.00996571,0.612294963957,331.298638274,16871.71167421341
-360.549,3120.70257919,5,331.334664691,3323.56105983,1636.98,3631.51556902,0.745190589907,1.699378252029419,-360.598,3.4930603214,448,0.83766,252.564768311,0.7902929782867432,331.354,188.109446013,0.0,0.10035943984985352,7.40061,331.327,0.0484009,0.745370848257,0.748471456376,38.27179765701294,136.724,0.00944997,0.745190589907,331.359524291,16910.10010075569
-357.966,3047.28890119,5,331.76744765,3222.14778832,1637.62,3328.12801329,0.74308919108,1.7354094982147217,-358.018,3.48741482525,449,0.837768,241.817089923,0.8224995136260986,331.787,123.400439597,0.0,0.09572792053222656,7.401,331.763,0.052063,0.742107650572,0.758362057249,38.38947057723999,134.907,0.00642104,0.74308919108,331.788670792,16948.607739925385
-358.967,3151.43430859,5,331.404711434,3270.15939692,1637.15,3471.83556358,0.747247960587,1.7042930126190186,-359.01,3.38482514477,450,0.837735,249.567044356,0.7832081317901611,331.423,122.620077297,0.0,0.10102462768554688,7.40071,331.399,0.0437622,0.74667020242,0.836936711248,38.14270782470703,120.884,0.00967636,0.747247960587,331.425909942,16986.91434788704
-318.143,1441.93814232,5,331.170663073,2911.50607591,1637.74,3405.19511106,0.605604724968,1.711521863937378,-318.179,3.42053982972,451,0.837802,257.09467069,0.802257776260376,331.188,738.683738836,0.0,0.10614347457885742,7.40107,331.164,0.035675,0.604391372521,0.799993800947,38.15615892410278,131.02,0.00641967,0.605604724968,331.190479673,17025.182428598404
-357.74,3011.9508977,5,331.306325608,3233.83375649,1636.65,3476.53354478,0.732866333577,1.716644287109375,-357.781,3.39020793556,452,0.837757,247.704738094,0.8093044757843018,331.319,174.877659288,0.0,0.09991884231567383,7.40041,331.299,0.0415649,0.733383610913,0.707042869691,38.082383155822754,122.482,0.00649967,0.732866333577,331.321961905,17063.37985086441
-315.711,1224.36208051,5,331.058685025,2833.26930626,1636.95,3409.663896,0.646659886771,1.7179431915283203,-315.756,3.44436301643,453,0.837813,245.476460094,0.7787156105041504,331.079,831.181081696,0.0,0.09299063682556152,7.40059,331.053,0.0441589,0.645998317454,0.764320620005,38.200353384017944,135.058,0.00980647,0.646659886771,331.080653743,17101.74806213379
-323.248,1440.99070066,5,331.263574296,2932.22054815,1631.68,3582.51335707,0.7252514586,1.7195656299591064,-323.287,3.39648728234,454,0.837405,249.621317373,0.8079864978790283,331.279,761.231732721,0.0,0.09997820854187012,7.39736,331.255,0.0388184,0.724763658381,0.828098957564,38.21869349479675,127.283,0.00640995,0.7252514586,331.284019325,17140.124965667725
-359.047,3076.27364944,5,331.051513931,3278.16483165,1630.7,3538.83883433,0.734030628768,1.7132151126861572,-359.085,3.41641054811,455,0.83739,252.333463278,0.8015167713165283,331.07,159.379912659,0.0,0.09418368339538574,7.39676,331.046,0.0380554,0.733934299828,0.796526642447,38.39236354827881,136.644,0.00645998,0.734030628768,331.072241136,17178.640761852264
-359.239,3182.64221391,5,331.085757466,3346.9824321,1626.05,3646.58733737,0.766141828716,1.7071449756622314,-359.278,3.35157600138,456,0.837043,255.564682233,0.803184986114502,331.106,166.974483852,0.0,0.11094784736633301,7.39391,331.081,0.0395508,0.765292414091,0.838878488325,38.549750566482544,121.545,0.00642749,0.766141828716,331.106203176,17217.306079864502
-360.41,3077.94074781,5,331.125954898,3356.63636413,1625.02,3489.0629086,0.784142735281,1.7152099609375,-360.461,3.3889353781,457,0.836972,266.937719886,0.8001306056976318,331.141,151.765670644,0.0,0.10704636573791504,7.39328,331.12,0.0509033,0.784416088621,0.822580715371,38.47625994682312,130.925,0.00975195,0.784142735281,331.143823573,17255.908258914948
-333.289,2325.39273407,5,331.35717151,3152.78459405,1625.27,3510.66432913,0.642378427033,1.7187416553497314,-333.335,3.40604729173,458,0.837024,273.561074856,0.8117361068725586,331.368,431.974735551,0.0,0.11311030387878418,7.39343,331.35,0.0456238,0.642694101162,0.562962379451,38.28489851951599,132.81,0.0064472,0.642378427033,331.37200642,17294.307992458344
-361.527,3334.97165586,5,331.580796462,3463.85248571,1625.74,3672.33645888,0.72849539883,1.7082788944244385,-361.567,3.41254904063,459,0.837096,269.015601279,0.7868597507476807,331.593,118.463301284,0.0,0.0915212631225586,7.39372,331.575,0.0396118,0.72800874012,0.646560241804,37.98862648010254,130.358,0.00645767,0.72849539883,331.593999686,17332.418018341064
-324.226,1624.7426865,5,331.311455599,3040.75986145,1626.52,3539.19228838,0.646906596353,1.7194063663482666,-324.278,3.42922603603,460,0.837185,260.270526443,0.7941770553588867,331.323,712.282574536,0.0,0.09979128837585449,7.3942,331.305,0.0523376,0.646662129287,0.641940950961,38.17081356048584,134.11,0.00996897,0.646906596353,331.324898441,17370.710666656494
-333.142,2013.41699692,5,331.567454573,3065.18961514,1623.93,3504.33063683,0.681984589092,1.7112669944763184,-333.186,3.44157223197,461,0.837,255.998995898,0.7872598171234131,331.579,541.182370861,0.0,0.09666562080383301,7.3926,331.561,0.0445251,0.680512326496,0.803064392644,38.12605571746826,138.789,0.00980961,0.681984589092,331.581906831,17408.949516534805
-359.045,3146.99004003,5,331.263208429,3386.2822258,1620.37,3769.6542541,0.713648307978,1.7297711372375488,-359.09,3.45611093601,462,0.836735,259.390203685,0.8064799308776855,331.276,226.57393472,0.0,0.09445762634277344,7.39041,331.258,0.0453491,0.713105412938,0.736540043418,38.38153839111328,135.813,0.00999409,0.713648307978,331.277857777,17447.449506044388
-347.601,3053.54783694,5,330.899623178,3221.2798601,1620.64,3484.42003992,0.667187399624,1.7022244930267334,-347.639,3.51989928994,463,0.836764,244.222130527,0.8037624359130859,330.909,151.026458039,0.0,0.10108065605163574,7.39057,330.892,0.0378723,0.666234538824,0.813570804564,38.41493344306946,137.005,0.00991544,0.667187399624,330.912705189,17486.02406024933
-312.557,1149.24862632,5,330.564022128,2880.2693796,1624.7,3445.32098291,0.731454473256,1.732206106185913,-312.594,3.47016909892,464,0.837165,231.54474248,0.8011376857757568,330.575,870.71676928,0.0,0.09798192977905273,7.39308,330.559,0.0373535,0.730166055063,0.714601975417,38.2778594493866,131.831,0.00643769,0.731454473256,330.576142454,17524.423221826553
-361.789,3226.22400507,5,330.977653386,3464.78892227,1624.0,3629.58970979,0.72808551524,1.7180814743041992,-361.847,3.41080561707,465,0.837091,272.171992813,0.7967343330383301,330.987,170.482581605,0.0,0.09865736961364746,7.39265,330.971,0.0581055,0.728486294975,0.79404350044,38.27016830444336,124.802,0.00971399,0.72808551524,330.989915386,17562.813016176224
-324.198,1753.07899498,5,331.239063117,2989.83535608,1621.49,3476.87600302,0.628367704031,1.7173607349395752,-324.248,3.45312615714,466,0.836853,245.922262258,0.8144664764404297,331.253,639.096850066,0.0,0.09738302230834961,7.3911,331.233,0.0499878,0.627105146064,0.371874273492,38.071364641189575,128.372,0.00667973,0.628367704031,331.253586575,17601.00044131279
-357.685,3089.08061823,5,331.601440165,3298.42480742,1622.28,3607.77979598,0.740917535631,1.727766752243042,-357.728,3.46564638389,467,0.836925,259.189733542,0.8108608722686768,331.616,174.388570929,0.0,0.0966644287109375,7.39159,331.595,0.0432434,0.740440954104,0.812735011673,38.25790810585022,135.541,0.0099483,0.740917535631,331.619356789,17639.377460956573
-360.726,3293.27261859,5,332.02855621,3405.45051244,1624.15,3592.10248952,0.754441976473,1.7247240543365479,-360.782,3.40407624761,468,0.837096,264.525140717,0.822451114654541,332.044,101.721268894,0.0,0.10311746597290039,7.39274,332.023,0.0559082,0.754895828023,0.845434753269,38.27245044708252,125.498,0.00998824,0.754441976473,332.047203737,17677.772442102432
-356.206,2972.51745351,5,332.467211561,3334.10228698,1625.46,3585.68256428,0.760915888428,1.6920387744903564,-356.252,3.38060470626,469,0.83722,262.203579956,0.7812249660491943,332.485,209.247384273,0.0,0.09265422821044922,7.39355,332.462,0.0455017,0.761319119997,0.737322877019,38.23733329772949,114.859,0.00644332,0.760915888428,332.487469729,17716.124279737473
-358.825,3280.69582683,5,332.642727433,3372.96331428,1625.05,3572.06891698,0.741543922412,1.7094275951385498,-358.87,3.4105371144,470,0.837186,278.259964581,0.8056678771972656,332.657,112.795972926,0.0,0.10521578788757324,7.3933,332.638,0.0445251,0.740696286094,0.822825543119,38.390784740448,124.727,0.00992507,0.741543922412,332.658614714,17754.630879878998
-329.345,2218.77037981,5,332.419342714,3058.88066967,1624.28,3529.98433339,0.612365359262,1.7102704048156738,-329.391,3.44516068824,471,0.837149,239.219038061,0.7890069484710693,332.432,458.631896882,0.0,0.10006856918334961,7.39282,332.412,0.0456848,0.611619104794,0.747773515508,38.085970401763916,141.055,0.0065286,0.612365359262,332.436048149,17792.827788829803
-360.036,3183.57759249,5,332.813390064,3385.48786915,1626.06,3657.01502559,0.70206920866,1.7185602188110352,-360.088,3.37328376975,472,0.837321,261.738266274,0.7899842262268066,332.826,170.519114002,0.0,0.0973968505859375,7.39392,332.808,0.0520325,0.701876431907,0.78740193813,38.2984881401062,130.588,0.00982862,0.70206920866,332.827985129,17831.243725538254
-309.376,1400.82050504,5,332.566982662,2889.32916633,1624.05,3456.07633347,0.606555665403,1.728193759918213,-309.421,3.33010252902,473,0.837146,249.029971926,0.8076422214508057,332.578,775.337541212,0.0,0.11412310600280762,7.39268,332.561,0.0446777,0.605982088846,0.742759546234,38.245099782943726,118.619,0.00981906,0.606555665403,332.580644556,17869.608245372772
-343.926,2740.4190792,5,332.662241016,3183.56215013,1622.45,3523.24447668,0.687252046261,1.7096407413482666,-343.962,3.42056795183,474,0.837044,250.827781291,0.8088521957397461,332.667,296.295597111,0.0,0.09929990768432617,7.39169,332.655,0.0368347,0.687453136519,0.80831797609,38.08780908584595,140.136,0.00649324,0.687252046261,332.671203561,17907.81327342987
-360.208,3189.42078271,5,332.716817412,3399.55130522,1622.17,3563.25186343,0.719774568205,1.7228927612304688,-360.255,3.35240988038,475,0.83704,244.736737298,0.8194727897644043,332.72,125.306102895,0.0,0.09824442863464355,7.39152,332.709,0.0462341,0.718854226777,0.820063387319,38.17595386505127,126.48,0.00964592,0.719774568205,332.72397699,17946.109039068222
-357.402,3177.30479952,5,332.646985917,3289.80549508,1618.09,3436.40569841,0.765356715001,1.7087531089782715,-357.473,3.37123090751,476,0.836737,267.764717103,0.8064484596252441,332.651,94.4015153343,0.0,0.08979177474975586,7.389,332.641,0.0714417,0.764772646554,0.817499830769,38.14093232154846,127.138,0.00986364,0.765356715001,332.654605499,17984.40710401535
-285.967,944.010702264,5,332.861821782,2714.11356507,1615.22,3468.96004576,0.654212430431,1.723656177520752,-286.029,3.39612594828,477,0.836505,245.841305504,0.8008503913879395,332.867,957.571974392,0.0,0.10836601257324219,7.38723,332.857,0.0621948,0.653880328745,0.771127920481,38.35965895652771,131.357,0.00653795,0.654212430431,332.868938625,18022.888796806335
-360.614,3060.05985269,5,332.8338917,3380.37338887,1615.95,3649.50370753,0.710834544335,1.7182178497314453,-360.672,3.40632003616,478,0.836567,271.375781052,0.7921841144561768,332.836,209.11788489,0.0,0.11313247680664062,7.38768,332.825,0.0571899,0.711042888975,0.661646502131,38.206942081451416,130.822,0.00975855,0.710834544335,332.840705658,18061.20848083496
-357.615,3055.21247499,5,332.906834955,3301.84004937,1615.35,3424.49263125,0.747117412408,1.712705135345459,-357.689,3.37598411223,479,0.836515,266.963155871,0.7923679351806641,332.905,140.239848134,0.0,0.11537671089172363,7.38731,332.9,0.074585,0.748438706329,0.807529307334,38.18163275718689,126.25,0.00665901,0.747117412408,332.909604875,18099.500472784042
-357.09,3170.2786494,5,333.098539481,3279.18189047,1614.95,3417.57325585,0.74397889066,1.7158470153808594,-357.142,3.40982484416,480,0.836485,257.108621121,0.7905347347259521,333.101,109.999272715,0.0,0.09997439384460449,7.38706,333.094,0.0513916,0.744864569064,0.802427186319,38.19864225387573,129.284,0.00992844,0.74397889066,333.102544367,18137.819200515747
-300.326,461.234794175,5,332.987348051,2825.63280476,1616.65,3603.61286725,0.570894002399,1.7201623916625977,-300.376,3.34815930272,481,0.836646,251.406530425,0.8088288307189941,332.991,1189.36153913,0.0,0.09244251251220703,7.38811,332.981,0.0502625,0.569816136463,0.841480196745,38.209282875061035,129.805,0.00982487,0.570894002399,332.99319979,18176.145770788193
-335.674,1944.55618394,5,333.039949047,3162.3505443,1616.49,3555.67174282,0.698635719526,1.712181806564331,-335.709,3.37346469153,482,0.836599,274.482928846,0.7954099178314209,333.044,613.455714625,0.0,0.09184527397155762,7.38801,333.034,0.0354919,0.697979229089,0.730540270317,38.243282318115234,127.252,0.00657215,0.698635719526,333.04650742,18214.550794124603
-361.779,3195.24143184,5,333.499820167,3411.15378015,1614.55,3677.85069893,0.735426985338,1.7148821353912354,-361.824,3.27731074182,483,0.836461,266.167350088,0.7902307510375977,333.5,169.240034699,0.0,0.09792542457580566,7.38681,333.492,0.0445862,0.734705601165,0.788946796095,38.227110385894775,120.802,0.00642984,0.735426985338,333.504399974,18252.891353607178
-277.85,1351.60350452,5,332.899176678,2580.56592212,1612.72,3318.00063858,0.7084219141,1.7108502388000488,-277.894,3.39967323516,484,0.836322,251.615619875,0.8022756576538086,332.9,722.666556613,0.0,0.11159372329711914,7.38567,332.894,0.0439758,0.708498719482,-0.243170454522,38.04317259788513,140.52,0.00995758,0.7084219141,332.903041975,18291.048641443253
-356.682,3025.0453352,5,333.404628103,3278.51521611,1609.06,3467.33961085,0.643829930128,1.7177600860595703,-356.723,3.30464121837,485,0.836004,245.483992837,0.805375337600708,333.407,154.410666642,0.0,0.11495447158813477,7.38341,333.398,0.0403137,0.643119857021,0.510480671951,38.410701513290405,127.314,0.00644047,0.643829930128,333.41023483,18329.576291561127
-357.769,3084.66632926,5,333.518608453,3358.29432069,1605.86,3608.95690817,0.739108804865,1.718041181564331,-357.805,3.2427271205,486,0.835741,253.412997366,0.8132884502410889,333.521,188.263286997,0.0,0.10885763168334961,7.38142,333.514,0.0361328,0.738571153226,0.823808105196,38.276880741119385,117.497,0.00649173,0.739108804865,333.522986222,18367.971739530563
-357.179,3156.96832729,5,333.609207953,3316.78861758,1606.78,3550.0059612,0.752574360144,1.7174572944641113,-357.225,3.36001685556,487,0.835869,253.811320105,0.8010513782501221,333.61,139.169641561,0.0,0.09548449516296387,7.38199,333.603,0.0459595,0.752462006427,0.813074178026,38.288275480270386,140.251,0.00987948,0.752574360144,333.612682411,18406.37716269493
-358.457,3260.7091132,5,333.554125945,3370.50041175,1605.49,3557.13234744,0.756546333169,1.7198376655578613,-358.501,3.30910043541,488,0.835763,250.581706369,0.8084630966186523,333.555,118.399217733,0.0,0.09297823905944824,7.38119,333.548,0.0436707,0.755472297711,0.831128951706,38.4813072681427,128.914,0.00946636,0.756546333169,333.557789148,18445.027309179306
-362.187,3450.13196789,5,333.275941456,3490.94710122,1603.7,3536.04454412,0.756392748507,1.7147796154022217,-362.23,3.3165467627,489,0.835619,260.670429216,0.8131811618804932,333.278,27.6213305486,0.0,0.10299873352050781,7.38007,333.27,0.0434875,0.754636774522,0.893209068737,38.45329022407532,120.297,0.00646345,0.756392748507,333.280198165,18483.59442424774
-322.892,1655.43494465,5,333.213963709,2974.53635208,1601.64,3467.7889327,0.642524058714,1.733102798461914,-322.945,3.39395043791,490,0.835446,250.934388148,0.816735029220581,333.214,669.347144625,0.0,0.1173396110534668,7.37878,333.207,0.0526733,0.64267811732,0.505685780358,38.406686305999756,135.81,0.00974294,0.642524058714,333.217090957,18522.122864484787
-359.632,3216.09582235,5,333.632470797,3351.05203557,1601.24,3506.20315615,0.731064308234,1.7135698795318604,-359.669,3.33568619961,491,0.835418,253.112167619,0.8011045455932617,333.632,97.880365611,0.0,0.09363341331481934,7.37853,333.625,0.037262,0.730391453064,0.785824318297,38.1723358631134,127.194,0.0064651,0.731064308234,333.636251856,18560.462200164795
-344.882,2585.70779741,5,333.707044623,3264.64320931,1599.24,3526.789468,0.60020109694,1.7139713764190674,-344.926,3.28668137738,492,0.835265,239.484216564,0.8117260932922363,333.708,351.801684371,0.0,0.10355567932128906,7.37728,333.703,0.0444336,0.600394561871,0.736742013433,38.154112577438354,123.808,0.00988647,0.60020109694,333.709441392,18598.737470149994
-320.882,1427.81604878,5,333.632007386,3067.28365535,1596.57,3513.61575298,0.736411404374,1.7159996032714844,-320.927,3.35674162963,493,0.835053,268.904560336,0.8048639297485352,333.629,820.15068764,0.0,0.09783124923706055,7.37561,333.626,0.0448303,0.735959859628,0.811045484833,38.2725944519043,138.912,0.00936716,0.736411404374,333.633629178,18637.122320652008
-340.226,2535.60946842,5,333.837291131,3154.54018663,1595.18,3499.44132771,0.681511068473,1.7142891883850098,-340.267,3.3266321883,494,0.83497,261.56086785,0.7936182022094727,333.834,362.729540319,0.0,0.09200739860534668,7.37474,333.832,0.0414124,0.681601955692,0.761526479233,38.00996780395508,123.431,0.00677102,0.681511068473,333.838214925,18675.254286050797
-361.366,3323.57113875,5,334.045583036,3423.06629086,1594.99,3554.7983445,0.712341804455,1.7221319675445557,-361.409,3.3849288636,495,0.834971,255.166505086,0.805323600769043,334.041,85.3543952923,0.0,0.09630751609802246,7.37463,334.039,0.0433655,0.712483785078,0.780264211505,38.320146322250366,140.391,0.00959094,0.712341804455,334.046168068,18713.69246506691
-338.966,2415.3176628,5,334.442938632,3172.75934167,1597.25,3463.04658332,0.605446912169,1.7154831886291504,-339.007,3.31752840849,496,0.835193,255.797842115,0.8094854354858398,334.44,389.547652181,0.0,0.1045374870300293,7.37604,334.438,0.0411377,0.604587533731,0.70536507999,38.04455280303955,130.613,0.00968796,0.605446912169,334.44348261,18751.854310512543
-360.725,3192.33584031,5,334.1657919,3423.59599925,1596.16,3523.4327076,0.711369845302,1.7054073810577393,-360.768,3.3335816667,497,0.835104,255.904757242,0.7934434413909912,334.16,118.877267929,0.0,0.09830999374389648,7.37535,334.159,0.0421448,0.711169644392,0.750563687224,38.06305265426636,131.959,0.00984884,0.711369845302,334.166402133,18790.03478384018
-328.893,1979.10913971,5,334.062995015,3101.17871214,1594.56,3563.97223976,0.614277889205,1.7111914157867432,-328.944,3.37573769898,498,0.834982,255.105861732,0.7968137264251709,334.061,580.642886767,0.0,0.09874820709228516,7.37435,334.058,0.051239,0.613747944908,0.749130723395,38.17516469955444,141.691,0.00969369,0.614277889205,334.064366852,18828.32736492157
-359.498,3226.80700563,5,334.450027999,3412.57484939,1595.39,3516.86499836,0.733173654245,1.7040648460388184,-359.539,3.33066450847,499,0.835069,236.502639848,0.7975361347198486,334.447,103.959710468,0.0,0.09491896629333496,7.37487,334.444,0.0411072,0.733363567569,0.719773623853,38.165945291519165,135.325,0.00989955,0.733173654245,334.451612613,18866.654346704483
-358.362,3173.28864097,5,334.530671368,3363.23081563,1593.71,3587.50166711,0.760940475476,1.7108502388000488,-358.43,3.27388960478,500,0.834956,263.538167511,0.7966623306274414,334.528,145.241482326,0.0,0.10213232040405273,7.37382,334.525,0.0682983,0.761363300808,0.786470860264,38.17531228065491,119.982,0.00997713,0.760940475476,334.531725233,18904.97558236122
-337.388,2399.75821152,5,334.942879871,3264.4136467,1593.11,3601.42717554,0.60428118381,1.7263422012329102,-337.429,3.33011106109,501,0.834967,265.884944428,0.8163602352142334,334.941,437.556116991,0.0,0.09790825843811035,7.37344,334.938,0.0408936,0.604400614805,0.611726141874,38.19395899772644,131.463,0.00987153,0.60428118381,334.944587057,18943.289111614227
-358.855,3226.07302857,5,335.404939553,3300.54005131,1594.66,3367.23808382,0.717956420531,1.722163200378418,-358.894,3.33413162359,502,0.835063,233.461096024,0.8142068386077881,335.4,59.3229309403,0.0,0.11359786987304688,7.37441,335.397,0.0387268,0.716898986787,0.799999535962,38.19539737701416,130.076,0.00641309,0.717956420531,335.406118871,18981.60221338272
-313.99,1087.95124073,5,335.363436435,2958.07318119,1592.58,3598.44950403,0.654555706417,1.726471185684204,-314.021,3.33793516499,503,0.834872,254.100921255,0.8018167018890381,335.359,940.52416141,0.0,0.11497735977172852,7.37311,335.357,0.0307617,0.653834244805,0.691853413783,38.279151916503906,130.155,0.00641881,0.654555706417,335.364362895,19020.001120090485
-359.426,3198.64888113,5,335.310839243,3376.62003882,1593.07,3525.386907,0.720136815941,1.716576337814331,-359.472,3.32114625268,504,0.834923,255.888165837,0.8122804164886475,335.309,129.623814715,0.0,0.09426736831665039,7.37342,335.305,0.0463562,0.719682381961,0.730795732981,38.06926894187927,132.644,0.00965831,0.720136815941,335.312590384,19058.185346364975
-362.553,3221.76832889,5,335.855757442,3469.22190042,1592.58,3604.83891449,0.758571187602,1.7151477336883545,-362.596,3.30517882833,505,0.834931,265.8951855,0.8094584941864014,335.853,132.245747539,0.0,0.09746217727661133,7.37311,335.849,0.0427856,0.758214740708,0.869906792218,38.09772872924805,135.354,0.00973055,0.758571187602,335.857304336,19096.40337538719
-343.277,2485.31015175,5,335.235212791,3261.84867994,1588.92,3729.56989677,0.550859332901,1.6993093490600586,-343.314,3.2917457907,506,0.83468,270.498083622,0.7950668334960938,335.233,416.004902599,0.0,0.09749054908752441,7.37081,335.23,0.0371399,0.550169778435,0.359942797368,38.00658702850342,130.657,0.00642441,0.550859332901,335.237177225,19134.528631448746
-356.799,3213.86107431,5,335.163217149,3292.88810552,1589.06,3416.49804453,0.722960194131,1.7129652500152588,-356.839,3.37036065079,507,0.834705,241.103980277,0.7950677871704102,335.162,73.947714977,0.0,0.11362218856811523,7.3709,335.159,0.0396423,0.723641686552,0.808398231561,38.15741753578186,142.461,0.00649048,0.722960194131,335.165159956,19172.849918842316
-304.649,803.006422832,5,335.08854861,2822.63596431,1589.19,3412.67829968,0.651048240822,1.7197930812835693,-304.688,3.29713312591,508,0.834728,240.158679799,0.809840202331543,335.085,1010.82444956,0.0,0.09650564193725586,7.37098,335.081,0.0396118,0.650368502489,0.655787389504,38.201719999313354,127.486,0.00986826,0.651048240822,335.090267573,19211.16992330551
-330.588,2010.34158803,5,334.839156815,3055.66789927,1592.25,3395.67163716,0.687895612052,1.7137975692749023,-330.635,3.34085053047,509,0.835032,271.608494569,0.7937934398651123,334.837,526.175903734,0.0,0.09864282608032227,7.3729,334.833,0.0463867,0.686598188131,0.775435811336,37.95253801345825,133.011,0.00991254,0.687895612052,334.84105038,19249.242651462555
-358.772,3281.53304662,5,335.407208535,3369.10199337,1591.53,3509.63042137,0.707172891489,1.7292938232421875,-358.818,3.28918336495,510,0.835007,258.580770845,0.789947509765625,335.404,81.9374562058,0.0,0.09788060188293457,7.37245,335.402,0.0461121,0.70709128995,0.7799141893,38.12080717086792,119.004,0.00982993,0.707172891489,335.408330105,19287.48148536682
-330.182,2025.11224295,5,335.257922558,3083.15323206,1589.16,3421.24126575,0.623854536921,1.6994917392730713,-330.223,3.37332288744,511,0.834805,244.515546439,0.8010940551757812,335.255,532.239861743,0.0,0.09610438346862793,7.37096,335.252,0.0405884,0.623573235206,0.721218309165,38.183356523513794,136.973,0.00651497,0.623854536921,335.259302955,19325.826536655426
-362.987,3312.6624977,5,335.375375096,3477.26832552,1589.54,3647.24150506,0.702151055163,1.6959514617919922,-363.036,3.29252076902,512,0.834844,257.194479023,0.790703296661377,335.372,110.877089205,0.0,0.10610365867614746,7.3712,335.37,0.0490417,0.702069559579,0.806027594911,37.776768922805786,125.916,0.00975324,0.702151055163,335.376596412,19363.72282767296
-313.84,1261.81567971,5,335.423106045,2935.55026375,1589.7,3455.90346396,0.647889893969,1.7288017272949219,-313.886,3.36719821003,513,0.834915,244.176362987,0.7996878623962402,335.42,840.659333285,0.0,0.1041862964630127,7.3713,335.418,0.0466919,0.648261066339,0.317448314537,38.20763349533081,139.871,0.0099393,0.647889893969,335.424039545,19402.09537744522
-338.544,2296.50246389,5,335.824949958,3188.24110149,1591.18,3568.62771548,0.694142511034,1.7160253524780273,-338.581,3.33669079398,514,0.835046,263.366655163,0.8153090476989746,335.822,464.198272067,0.0,0.1047828197479248,7.37223,335.82,0.0371094,0.693665704999,0.773937914365,38.28802180290222,137.329,0.00644764,0.694142511034,335.8260195,19440.545964717865
-344.633,2615.73200772,5,335.869462884,3170.10295159,1590.08,3501.23273494,0.697224277579,1.7200331687927246,-344.669,3.34047236946,515,0.83498,240.000563318,0.8126213550567627,335.867,297.533448063,0.0,0.10102176666259766,7.37154,335.864,0.0359802,0.697570895936,0.747391962597,38.32609033584595,132.778,0.0064078,0.697224277579,335.871536892,19478.991614818573
-342.077,2847.03033711,5,335.562589553,3180.48390721,1589.47,3439.94791119,0.706037828987,1.7160992622375488,-342.114,3.30704713241,516,0.834968,250.290209755,0.7999930381774902,335.558,222.999308805,0.0,0.09362363815307617,7.37115,335.555,0.0366821,0.706629673207,0.803538846101,38.587507009506226,134.3,0.00654624,0.706037828987,335.564156601,19517.734048843384
