MinReturn,MeanKLBefore,AbsLearnSignal,Perplexity,Entropy,ProcessExecTime,LossAfter,ExplainedVariance,AverageReturn,Time,PolicyExecTime,AverageDiscountedReturn,Iteration,MaxReturn,NumTrajs,MeanKL,StdReturn,EnvExecTime,LossBefore,dLoss,ItrTime,AveragePolicyStd
2159.18909472,0.0,0.784158382043,4.70535,1.5487,0.09067749977111816,-0.0452304,0.646462221741,2414.49231601,11200.923920631409,0.7845573425292969,203.206732685,3076,2877.69100847,5,0.00996995,253.408834193,1.712883710861206,-2.67029e-09,0.0452304,3.6220710277557373,0.321634
1533.82367212,0.0,0.632569563699,4.69369,1.54622,0.10097765922546387,-0.0446447,0.614050192622,2277.66595766,11204.566286802292,0.7807817459106445,248.85863351,3077,2647.20678763,5,0.00641616,390.178552254,1.7074365615844727,1.10626e-08,0.0446447,3.6372995376586914,0.321458
289.490269999,0.0,0.712203051534,4.68366,1.54408,0.09116315841674805,-0.0483581,0.783769099961,2093.81597799,11208.272670507431,0.7592442035675049,212.489667537,3078,2762.67997234,5,0.00997115,914.477341258,1.6867120265960693,-5.53131e-09,0.0483581,3.5953102111816406,0.32132
273.504174119,0.0,0.626904328807,4.7046,1.54854,0.09090447425842285,-0.0519387,0.785162989522,1504.46354208,11211.855948448181,0.7597963809967041,204.449249623,3079,2444.86887429,5,0.00999468,873.275910325,1.710665225982666,-8.96454e-09,0.0519387,3.5785999298095703,0.321587
2245.86514658,0.0,0.70217673272,4.71446,1.55063,0.0891103744506836,-0.0338513,0.365703887585,2478.07012444,11215.481420993805,0.7478334903717041,216.032715054,3080,2898.99393913,5,0.0064049,228.504636886,1.67901611328125,7.05719e-09,0.0338513,3.620971202850342,0.321706
-421.196344586,0.0,0.689374599255,4.71979,1.55176,0.09953427314758301,-0.0431264,0.807723469364,1869.08791146,11219.247239589691,0.7548954486846924,155.163090454,3081,2690.43579212,5,0.00997947,1154.23461562,1.7001497745513916,-1.23978e-08,0.0431264,3.647923231124878,0.321805
-292.117366895,0.0,0.670375613242,4.72947,1.55381,0.10741114616394043,-0.0459288,0.766286161294,1495.53710007,11222.882866859436,0.7425148487091064,151.492348656,3082,2453.91170511,5,0.00997751,1046.42884947,1.690136432647705,9.91821e-09,0.0459288,3.6312172412872314,0.321835
26.951146976,0.0,0.720037313886,4.72421,1.5527,0.10047221183776855,-0.0496029,0.790623934641,1493.48711102,11226.532441616058,0.7602686882019043,189.278344796,3083,2374.57062358,5,0.0099422,847.750975778,1.6766529083251953,-1.54495e-08,0.0496029,3.6445631980895996,0.321703
-171.968787619,0.0,0.692726797344,4.69322,1.54612,0.09558534622192383,-0.0462734,0.809647944827,1690.90579804,11230.234891653061,0.7477250099182129,185.482338204,3084,2463.5105481,5,0.00997143,1008.03564273,1.691779375076294,-3.50952e-08,0.0462734,3.585047483444214,0.321367
2059.07334422,0.0,0.666409305364,4.68651,1.54469,0.09666657447814941,-0.0446083,0.586718670946,2296.66685975,11233.771306037903,0.7651007175445557,193.328786066,3085,2553.42092575,5,0.00999348,199.758352245,1.6962759494781494,-2.28882e-09,0.0446083,3.5331625938415527,0.321242
265.91858938,0.0,0.799607312052,4.67469,1.54216,0.09377551078796387,-0.039704,0.585472777636,1418.45216807,11237.351056814194,0.7560291290283203,182.482649306,3086,2349.79850652,5,0.00641853,883.778739795,1.6817963123321533,1.91689e-08,0.039704,3.574544906616211,0.321094
1515.2441665,0.0,0.656281884382,4.66487,1.54006,0.0958092212677002,-0.0450845,0.768050167318,2138.10345851,11241.000119924545,0.7715003490447998,209.416121722,3087,2583.8714665,5,0.00998133,479.209835362,1.6867928504943848,1.90735e-10,0.0450845,3.55033278465271,0.321022
1155.46707545,0.0,0.705150546433,4.67951,1.54319,0.0882878303527832,-0.0418506,0.590536394818,1776.08415271,11244.52962732315,0.7533369064331055,203.754194845,3088,2534.92372195,5,0.00641035,565.2461438,1.6775658130645752,1.23978e-08,0.0418506,3.5239880084991455,0.321202
-78.1788398532,0.0,0.703970727072,4.6704,1.54124,0.0931708812713623,-0.046977,0.753953846859,2032.68359285,11248.107686281204,0.7619214057922363,181.042199087,3089,2660.53249806,5,0.00997187,1059.32748371,1.6690118312835693,-1.46866e-08,0.046977,3.572709321975708,0.32113
-141.627314074,0.0,0.763803620433,4.66663,1.54044,0.08690571784973145,-0.0428465,0.410050734921,1907.33541308,11251.727546691895,0.7397146224975586,201.642123152,3090,2579.31524734,5,0.00997894,1029.40802606,1.6958153247833252,3.26157e-08,0.0428465,3.510571241378784,0.321089
1492.59144452,0.0,0.683299868821,4.67414,1.54205,0.09320926666259766,-0.0398888,0.593995881245,2142.79524921,11255.266408920288,0.7532782554626465,204.948686969,3091,2400.99530007,5,0.00641643,331.052341766,1.694300651550293,4.673e-09,0.0398888,3.5341784954071045,0.321142
-386.676079661,0.0,0.779868435097,4.67247,1.54169,0.09570074081420898,-0.0386533,0.542664193996,1558.16991925,11258.869177341461,0.7609636783599854,176.014422577,3092,2595.62530435,5,0.00640998,1211.13334437,1.6843314170837402,-5.34058e-09,0.0386533,3.597230911254883,0.321129
2121.45006713,0.0,0.681876954759,4.67532,1.5423,0.09366822242736816,-0.0327759,0.500789363986,2423.23673798,11262.54791522026,0.7528884410858154,200.531649231,3093,2579.4915353,5,0.00639982,164.442401172,1.6854784488677979,2.55585e-08,0.0327759,3.561391592025757,0.321161
827.371422489,0.0,0.672716569137,4.66766,1.54066,0.09348034858703613,-0.0609406,0.742003587321,2212.28585074,11266.06363749504,0.7401151657104492,212.213339838,3094,2767.11939062,5,0.00995271,706.676830236,1.6749398708343506,-1.62125e-08,0.0609406,3.5115654468536377,0.321134
1132.91933855,0.0,0.689862796793,4.67532,1.5423,0.08933305740356445,-0.0447635,0.656447245275,1976.2612115,11269.644516468048,0.77870774269104,197.57110016,3095,2735.754942,5,0.00641472,620.382360885,1.6894950866699219,5.81741e-09,0.0447635,3.57553768157959,0.321226
-246.293759946,0.0,0.708878522394,4.67393,1.542,0.08829665184020996,-0.0404129,0.81168323367,1370.72106346,11273.352905511856,0.7397058010101318,181.54407803,3096,2486.49082685,5,0.00642606,984.823977812,1.6620204448699951,-4.31061e-08,0.0404128,3.589329481124878,0.321153
-389.813103151,0.0,0.709187373202,4.67172,1.54153,0.08504247665405273,-0.0367715,0.794838400249,1884.98244933,11276.947675466537,0.7409029006958008,167.712165439,3097,2513.31250613,5,0.00640296,1138.96112737,1.7011263370513916,1.48773e-08,0.0367715,3.591464042663574,0.321064
-337.292469652,0.0,0.633493652145,4.65992,1.539,0.0910639762878418,-0.0389354,0.778255613665,1345.10190619,11280.544870853424,0.7646424770355225,165.90513249,3098,2705.21354435,5,0.00640538,1130.10497158,1.6972410678863525,-1.65939e-08,0.0389354,3.5922584533691406,0.320961
227.104532758,0.0,0.699128751787,4.67264,1.54172,0.09271836280822754,-0.0466568,0.804520033782,1654.5095622,11284.241960287094,0.7608006000518799,192.55807011,3099,2668.60891648,5,0.00994146,899.541515032,1.6750741004943848,9.34601e-09,0.0466568,3.5802135467529297,0.321186
612.211703733,0.0,0.705774084476,4.70098,1.54777,0.09052467346191406,-0.0400316,0.802806881241,1589.04628979,11287.81043934822,0.7565982341766357,188.457347675,3100,2496.86178192,5,0.00641102,708.662820771,1.6693603992462158,-1.01089e-08,0.0400316,3.5653295516967773,0.321546
1401.71337806,0.0,0.499231054814,4.67619,1.54248,0.08699703216552734,-0.105086,-7.76872407362,2177.14841954,11291.335401058197,0.7385506629943848,187.842130199,3101,2455.90620639,5,0.00998904,393.060891116,1.6684813499450684,1.16348e-08,0.105086,3.5198216438293457,0.321261
1218.72700781,0.0,0.763476675111,4.68864,1.54514,0.09291744232177734,-0.0454326,-0.40652514078,1824.67598199,11295.018706321716,0.7287535667419434,187.996817692,3102,2653.76729512,5,0.00999018,582.259704159,1.6577394008636475,5.7888e-08,0.0454327,3.572319507598877,0.321443
198.493399402,0.0,0.738538473255,4.68945,1.54532,0.08812141418457031,-0.0346983,0.661622740884,2027.4216802,11298.622731685638,0.7509877681732178,209.560679677,3103,2728.5042791,5,0.00642266,945.599525323,1.676532506942749,-1.12534e-08,0.0346983,3.6003668308258057,0.321466
117.713731069,0.0,0.681761900992,4.66405,1.53988,0.09166598320007324,-0.0526088,0.748488762957,1275.77957845,11302.211930274963,0.757197380065918,181.331648127,3104,2479.07542608,5,0.00998315,925.468645973,1.6749646663665771,-2.76566e-08,0.0526088,3.58378005027771,0.321228
2372.50884596,0.0,0.735329599652,4.64164,1.53507,0.09124898910522461,-0.0405984,0.326371808839,2479.74638892,11305.933960199356,0.7609102725982666,212.519332854,3105,2645.68474684,5,0.00993973,118.810404619,1.6847336292266846,-6.67572e-09,0.0405984,3.610074281692505,0.320937
1897.45006595,0.0,0.612956904473,4.66926,1.541,0.08884859085083008,-0.0604806,0.619413782349,2419.12633324,11309.511334657669,0.7514445781707764,223.017239204,3106,2741.42007196,5,0.00998415,301.039242267,1.687864065170288,3.8147e-08,0.0604807,3.5716700553894043,0.321208
2303.30551805,0.0,0.755770188861,4.6599,1.53899,0.09177112579345703,-0.0340322,0.644026599673,2361.46662939,11313.090122461319,0.7453122138977051,206.245410822,3107,2555.69115518,5,0.00643351,97.7177601099,1.6790907382965088,2.72751e-08,0.0340322,3.5729622840881348,0.321109
2207.11590027,0.0,0.705325358666,4.68555,1.54448,0.1000370979309082,-0.0450319,0.700823674848,2386.03028286,11316.872888565063,0.795323371887207,215.451418167,3108,2535.55180383,5,0.00998727,124.009154238,1.7046196460723877,-4.0555e-08,0.0450318,3.6692237854003906,0.321349
-451.927721527,0.0,0.798041263704,4.66802,1.54074,0.09673261642456055,-0.0502904,0.616730834554,1227.28935624,11320.432606697083,0.7745976448059082,156.910953826,3109,2438.78390329,5,0.00996041,1242.42579975,1.7009387016296387,-2.28882e-09,0.0502904,3.554781198501587,0.321196
-86.3193931479,0.0,0.685181144114,4.64316,1.5354,0.09933853149414062,-0.0400426,0.84711151826,1410.44778054,11324.0116045475,0.7747564315795898,167.640823587,3110,2470.25458083,5,0.00640397,1201.52146353,1.6967267990112305,6.81877e-09,0.0400426,3.5734009742736816,0.320912
152.282749836,0.0,0.754746318208,4.64518,1.53583,0.09505128860473633,-0.0462927,0.564159698145,1505.98823419,11327.710585832596,0.7817530632019043,197.142024717,3111,2669.62987392,5,0.00993995,1037.93214582,1.683567762374878,-2.28882e-09,0.0462927,3.5824661254882812,0.320948
206.596079561,0.0,0.69481900343,4.6659,1.54028,0.09694147109985352,-0.0391171,0.768857099362,1829.2115107,11331.342643737793,0.7793750762939453,207.344358744,3112,2785.82492822,5,0.00640728,1032.16202388,1.7125604152679443,-7.82013e-09,0.0391171,3.628916025161743,0.321169
1167.24964983,0.0,0.707638765057,4.64082,1.53489,0.08618831634521484,-0.0378747,0.788436952763,2005.8868609,11334.917022705078,0.7737300395965576,213.093428107,3113,2560.42885024,5,0.00641447,492.840941621,1.6965672969818115,-9.53674e-09,0.0378746,3.569824695587158,0.320896
8.49918673704,0.0,0.711740821961,4.63575,1.5338,0.10179448127746582,-0.0499386,0.810703044775,1450.87115084,11338.579979658127,0.7888386249542236,166.993529079,3114,2574.66467151,5,0.00998966,1163.73993885,1.6847987174987793,1.2207e-08,0.0499386,3.5510315895080566,0.32086
368.071453241,0.0,0.806007616027,4.63746,1.53417,0.09594607353210449,-0.0474404,-0.0145488180203,1265.14749198,11342.208990812302,0.7733948230743408,186.238916669,3115,2587.35627811,5,0.00998738,841.062200647,1.6910400390625,-3.14713e-08,0.0474404,3.623894453048706,0.320849
59.8346113596,0.0,0.722057765733,4.63267,1.53313,0.0988619327545166,-0.0356916,0.727949570131,1949.9975471,11345.828817129135,0.7989864349365234,201.796201631,3116,2512.71343744,5,0.00640076,947.160090199,1.742447853088379,1.52588e-08,0.0356916,3.614987373352051,0.320805
460.870585356,0.0,0.707455651818,4.63174,1.53293,0.1002352237701416,-0.0558811,0.639861648629,1702.71515354,11349.553524494171,0.8298068046569824,204.945992793,3117,2501.76198526,5,0.00996972,893.024421472,1.720710277557373,1.92642e-08,0.0558812,3.6045737266540527,0.32075
-427.751740765,0.0,0.691588162659,4.59708,1.52542,0.0987389087677002,-0.0406043,0.828139991895,1333.90561244,11353.121665716171,0.7851457595825195,146.774040796,3118,2674.06981085,5,0.00640337,1096.81838267,1.710505485534668,1.85966e-09,0.0406043,3.5624711513519287,0.320372
120.656106213,0.0,0.682243568877,4.58892,1.52365,0.09616637229919434,-0.0512719,0.824886784697,1425.53776296,11356.61716079712,0.7650165557861328,207.69757969,3119,2471.56741319,5,0.00995758,870.068681751,1.6771430969238281,1.43051e-08,0.0512719,3.4907970428466797,0.320253
1952.71979489,0.0,0.700386095299,4.56748,1.51896,0.09594082832336426,-0.0450203,0.550315177428,2380.47542284,11360.298093795776,0.7861223220825195,172.275285433,3120,2698.80595161,5,0.00998177,241.284502503,1.7114596366882324,1.04904e-08,0.0450203,3.560818672180176,0.319955
2071.363169,0.0,0.719399340883,4.55612,1.51647,0.09444952011108398,-0.0441554,0.696218548845,2407.45421661,11363.861187458038,0.7823324203491211,204.334820306,3121,2670.70250359,5,0.00642299,197.536475044,1.7147116661071777,-2.43187e-08,0.0441554,3.558637857437134,0.319843
-266.33667935,0.0,0.769364470963,4.56051,1.51743,0.0956878662109375,-0.0439463,-0.137522571651,1827.9724214,11367.484211444855,0.7923567295074463,175.870240094,3122,2501.31949858,5,0.00996802,1056.00164784,1.7390539646148682,6.96182e-09,0.0439463,3.618523120880127,0.319904
-178.798765698,0.0,0.723088170653,4.55718,1.5167,0.0946207046508789,-0.0510479,0.76225145247,1529.25655529,11371.118953466415,0.7589466571807861,193.387327832,3123,2743.14428169,5,0.00998303,1298.13304368,1.7266294956207275,7.43866e-09,0.0510479,3.5297088623046875,0.319844
-308.856485622,0.0,0.716799334822,4.56144,1.51764,0.09162092208862305,-0.0543722,0.619662370834,314.10394725,11374.638422489166,0.7631223201751709,146.615838077,3124,953.678267734,5,0.00997391,514.904994473,1.6906437873840332,1.297e-08,0.0543722,3.514631748199463,0.319973
1181.81464384,0.0,0.67567080429,4.57244,1.52005,0.09410834312438965,-0.0420062,0.584497547132,2126.02312765,11378.229065656662,0.7754943370819092,214.261099941,3125,2690.85661816,5,0.0099975,507.493511221,1.7213084697723389,-3.14713e-09,0.0420062,3.5859110355377197,0.320084
-77.8810859393,0.0,0.758179620468,4.55401,1.51601,0.09269905090332031,-0.0431333,0.634441420571,919.091345474,11381.853257894516,0.7711961269378662,191.520574978,3126,2636.73464368,5,0.0064068,940.149611788,1.679596185684204,-3.01361e-08,0.0431333,3.515331745147705,0.319892
-259.071098953,0.0,0.690202902775,4.55295,1.51577,0.08928036689758301,-0.0472886,0.803085045048,1554.83951363,11385.419831037521,0.781710147857666,184.786140001,3127,2609.59866077,5,0.00998013,1044.00938987,1.724334716796875,1.09673e-08,0.0472886,3.5615994930267334,0.319805
583.947650189,0.0,0.663635653754,4.53737,1.51235,0.0911707878112793,-0.0440877,0.711421860572,2101.04837652,11389.088903903961,0.7982480525970459,194.618732022,3128,2656.5952913,5,0.00991763,772.45667292,1.7404451370239258,1.23024e-08,0.0440877,3.664022445678711,0.319634
89.6253093296,0.0,0.763948293927,4.53251,1.51128,0.08612298965454102,-0.0362583,0.613395868169,1884.85300528,11392.730048656464,0.7448005676269531,181.428501453,3129,2454.75756918,5,0.00640114,900.295119773,1.6940762996673584,-1.83105e-08,0.0362583,3.527435064315796,0.31962
488.494227171,0.0,0.660222532203,4.52326,1.50923,0.09304285049438477,-0.0463473,0.766464139722,2241.52968479,11396.342843532562,0.7426083087921143,232.559218176,3130,2793.07899156,5,0.00994082,880.227990842,1.716533899307251,2.2316e-08,0.0463473,3.607322931289673,0.319525
91.7129123669,0.0,0.711734271448,4.54214,1.5134,0.08985590934753418,-0.0349045,0.810658753216,2072.47577625,11399.94888830185,0.7458124160766602,202.568061459,3131,2594.03495905,5,0.00641431,990.633337037,1.6886560916900635,-6.86645e-09,0.0349045,3.5996253490448,0.319683
2220.13718429,0.0,0.7817817725,4.53846,1.51259,0.08853840827941895,-0.0354184,0.610902265043,2413.35969161,11403.651772260666,0.7150707244873047,218.23669651,3132,2665.22752181,5,0.00641871,143.588168284,1.6877474784851074,2.09808e-09,0.0354184,3.581906318664551,0.319673
1073.96454929,0.0,0.503062370748,4.542,1.51337,0.09602904319763184,-0.0749154,-5.82524503622,1990.16318114,11407.320959568024,0.7166719436645508,207.487914653,3133,2562.26447666,5,0.00640445,539.55737266,1.6807262897491455,-4.31061e-08,0.0749153,3.6642584800720215,0.31977
-126.969781521,0.0,0.755640955206,4.56061,1.51746,0.09302902221679688,-0.0375437,-0.915398014441,1806.68601172,11410.895891189575,0.7270076274871826,203.779234789,3134,2574.33366665,5,0.00644728,1007.88195919,1.6872003078460693,-2.985e-08,0.0375437,3.5708415508270264,0.320003
670.220522956,0.0,0.691072132918,4.53749,1.51237,0.08919644355773926,-0.0418641,0.779936028588,1764.90848473,11414.681637763977,0.7318575382232666,204.054657725,3135,2333.89225408,5,0.00644205,646.094068346,1.67336106300354,1.62125e-09,0.0418641,3.676910638809204,0.319753
-205.279378864,0.0,0.786582689939,4.51484,1.50737,0.10053086280822754,-0.0396126,0.408136260712,1034.01930113,11418.274281740189,0.7438933849334717,174.089613737,3136,2193.43890118,5,0.00641286,890.134488395,1.6901602745056152,1.85966e-08,0.0396126,3.589387893676758,0.319488
1366.38115507,0.0,0.61231349925,4.5001,1.5041,0.0890803337097168,-0.0406628,0.631995520612,2252.19711241,11421.836571216583,0.7305669784545898,207.537474126,3137,2538.58629573,5,0.00994452,449.846092685,1.6655826568603516,6.86645e-09,0.0406628,3.556852340698242,0.31934
-463.528220758,0.0,0.724267484866,4.50068,1.50423,0.09143686294555664,-0.0402772,0.639241818952,1627.15744672,11425.500804901123,0.7222442626953125,161.167923685,3138,2688.27463311,5,0.00640796,1116.05427551,1.660735845565796,-3.72887e-08,0.0402771,3.555035352706909,0.319343
-488.590092783,0.0,0.634799127444,4.512,1.50674,0.08796095848083496,-0.0405068,0.821183516003,1686.71026941,11429.082953929901,0.7257609367370605,164.852940474,3139,2382.09219643,5,0.00998707,1093.79727968,1.6702284812927246,-1.25885e-08,0.0405068,3.577481508255005,0.319484
-455.403205999,0.0,0.673054113762,4.52626,1.5099,0.09363055229187012,-0.0475189,0.870023117069,1837.13288081,11432.728536128998,0.747429370880127,151.455955459,3140,2634.42907289,5,0.00999981,1153.83787607,1.7040724754333496,5.14984e-09,0.0475189,3.64024019241333,0.319674
1753.75155523,0.0,0.630031887896,4.50019,1.50412,0.09206557273864746,-0.0522132,0.611280415015,2167.51240901,11436.383555412292,0.7280585765838623,203.831704809,3141,2501.03425548,5,0.00997972,260.909291825,1.6616666316986084,2.91824e-08,0.0522132,3.5577752590179443,0.319417
321.588468899,0.0,0.750061765587,4.49588,1.50316,0.0868382453918457,-0.0518793,0.653286804082,1948.01534382,11439.940353155136,0.7364864349365234,209.199228797,3142,2640.64538884,5,0.00997533,829.73163769,1.6766071319580078,3.47137e-08,0.0518793,3.552647590637207,0.319348
1003.77013753,0.0,0.676802204685,4.48165,1.49999,0.09578847885131836,-0.0388266,0.78134565405,1952.59054102,11443.54094696045,0.7317736148834229,207.799993738,3143,2643.88332548,5,0.00641194,688.061834989,1.669717788696289,7.07626e-08,0.0388266,3.5972721576690674,0.319162
-159.990796443,0.0,0.776887778828,4.4803,1.49969,0.08624958992004395,-0.0455376,-0.16674931629,1972.37223214,11447.214053630829,0.7344565391540527,182.780252695,3144,2614.97364034,5,0.00996477,1068.15107058,1.6837193965911865,-1.31989e-07,0.0455375,3.5666425228118896,0.319127
273.006910302,0.0,0.745727769117,4.47669,1.49888,0.08920955657958984,-0.0516748,0.694621526975,2036.70542393,11450.787739753723,0.7418866157531738,234.056613985,3145,2619.12836346,5,0.00998343,885.783442966,1.6577589511871338,-2.95639e-08,0.0516747,3.570296287536621,0.319093
738.098343951,0.0,0.669063765581,4.47662,1.49887,0.0908498764038086,-0.0594566,0.8360808201,2152.27986956,11454.349864006042,0.7434308528900146,227.797103163,3146,2655.02094718,5,0.00992175,713.080458862,1.6708800792694092,8.96454e-09,0.0594566,3.5575432777404785,0.319091
1358.70329082,0.0,0.712580718656,4.44526,1.49184,0.09806251525878906,-0.0422789,0.630972449958,2146.39181646,11458.083446025848,0.7622928619384766,235.970991998,3147,2642.04162297,5,0.00642014,501.803820608,1.6908209323883057,-6.10352e-09,0.0422789,3.6295151710510254,0.31872
85.7479687614,0.0,0.741863193632,4.44802,1.49246,0.09563183784484863,-0.0374409,0.73920864795,2077.67349096,11461.65940117836,0.7520475387573242,205.682258688,3148,2745.61219097,5,0.00640087,1003.40589551,1.6943292617797852,2.2316e-08,0.0374409,3.5709316730499268,0.318761
-352.909724963,0.0,0.643248580111,4.45196,1.49335,0.0932929515838623,-0.0476006,0.703250450668,398.252464207,11465.21901845932,0.7537274360656738,138.33491493,3149,2564.72167644,5,0.00640916,1089.2028641,1.6636826992034912,-7.24792e-09,0.0476006,3.556454658508301,0.318804
1199.23932591,0.0,0.662388249413,4.46406,1.49606,0.09852862358093262,-0.0362701,-2.88001214267,2082.56739814,11468.888878822327,0.756058931350708,196.335431855,3150,2548.84128441,5,0.00641938,471.86470161,1.7135930061340332,2.22206e-08,0.0362702,3.549596071243286,0.31894
232.249671296,0.0,0.671069677247,4.44357,1.49146,0.09568667411804199,-0.0628977,0.774305371231,1358.51558452,11472.367230892181,0.7593014240264893,187.97714017,3151,2424.13019362,5,0.00998035,842.876584028,1.663048267364502,-1.01089e-08,0.0628977,3.473798990249634,0.318618
231.411020902,0.0,0.736930530464,4.44464,1.4917,0.08565807342529297,-0.0431035,0.00822397666813,1635.93865498,11475.902745485306,0.777641773223877,210.565358485,3152,2612.32275645,5,0.00997094,1035.04245396,1.7001848220825195,-1.35517e-07,0.0431034,3.5309832096099854,0.318591
713.629989099,0.0,0.679966231861,4.43338,1.48916,0.10709166526794434,-0.0361423,0.766487514173,2176.41224502,11479.560357809067,0.7888376712799072,218.245029121,3153,2871.20412237,5,0.00642854,752.760112819,1.6930394172668457,7.34329e-09,0.0361423,3.5474305152893066,0.318457
206.68547999,0.0,0.643872080592,4.42032,1.48621,0.09453010559082031,-0.0453706,0.746046608526,1983.23754902,11483.102567195892,0.7652163505554199,213.907216755,3154,2530.48088599,5,0.00640813,899.341535469,1.689460277557373,-2.18391e-08,0.0453706,3.5370776653289795,0.318319
2369.31825181,0.0,0.744969070602,4.40295,1.48228,0.09883666038513184,-0.0427335,0.73696541415,2451.47089087,11486.612892866135,0.7676486968994141,212.34604414,3155,2548.75946436,5,0.00997538,70.6366856648,1.6862425804138184,3.8147e-09,0.0427335,3.5050408840179443,0.318094
1364.35401342,0.0,0.686063432374,4.40142,1.48193,0.1016232967376709,-0.0462509,0.685987178198,2147.83980714,11490.294547080994,0.7845356464385986,215.021311431,3156,2563.77406643,5,0.00998879,422.597885523,1.6962649822235107,-1.19209e-10,0.0462509,3.5613291263580322,0.318034
98.3904991461,0.0,0.66074325362,4.39869,1.48131,0.09931707382202148,-0.0457414,0.636018736801,1324.91198669,11493.919306278229,0.8012168407440186,204.093606473,3157,2779.77578784,5,0.00641693,1119.78534132,1.7033488750457764,2.97546e-08,0.0457415,3.620408296585083,0.317951
746.951616529,0.0,0.677414868978,4.39308,1.48003,0.10238909721374512,-0.0397981,0.704604623977,2035.35315375,11497.51712846756,0.7948484420776367,195.117598104,3158,2454.93703067,5,0.00642581,649.003220101,1.6840441226959229,-6.67572e-09,0.0397981,3.5935425758361816,0.317904
774.851777212,0.0,0.63667606622,4.40285,1.48225,0.09760689735412598,-0.0583984,0.818611305243,2047.28476629,11501.201198101044,0.7904884815216064,211.239397497,3159,2461.87097906,5,0.00999191,641.631072574,1.7043452262878418,-9.53674e-09,0.0583984,3.563231945037842,0.318046
1455.83013156,0.0,0.714521084443,4.40178,1.48201,0.09817767143249512,-0.0364977,0.327406066002,2259.02558066,11504.793404579163,0.7903258800506592,198.422153681,3160,2571.78683541,5,0.0064035,413.38045005,1.6917076110839844,6.50406e-08,0.0364977,3.587857246398926,0.318094
33.6642754177,0.0,0.757745194115,4.39282,1.47997,0.10035419464111328,-0.0399933,0.585145194491,1977.41520525,11508.337042093277,0.7902038097381592,184.19047867,3161,2627.09039325,5,0.00643311,977.416753423,1.6665117740631104,1.90735e-10,0.0399933,3.5378775596618652,0.317971
150.99998649,0.0,0.76246378302,4.38823,1.47893,0.09864234924316406,-0.0360731,0.529464841649,1966.85714692,11512.035362482071,0.7926898002624512,196.572809568,3162,2488.09332895,5,0.00640249,909.711783156,1.7118568420410156,-1.12152e-07,0.0360729,3.595196008682251,0.317893
286.522576856,0.0,0.621307635529,4.38097,1.47727,0.09090518951416016,-0.0468722,0.745209563229,2053.44555155,11515.609565258026,0.7835314273834229,215.64665788,3163,2745.16721204,5,0.00640584,893.683142073,1.6988451480865479,1.38283e-08,0.0468722,3.5708439350128174,0.317776
2270.1319635,0.0,0.709408019636,4.3842,1.47801,0.09746050834655762,-0.0323883,0.617780825646,2476.82496686,11519.217486143112,0.7928845882415771,213.751411602,3164,2790.0066838,5,0.00644404,171.813399442,1.7025067806243896,-2.22206e-08,0.0323882,3.602207660675049,0.317824
2162.84216505,0.0,0.786585363949,4.38297,1.47773,0.08905863761901855,-0.0338705,0.651046022813,2387.99609075,11522.924394845963,0.7591471672058105,216.257226424,3165,2531.86896431,5,0.00640223,121.603970702,1.6908199787139893,9.53674e-09,0.0338705,3.5753660202026367,0.317795
1241.87017616,0.0,0.634051728511,4.37197,1.47521,0.08987784385681152,-0.0585394,0.690016478492,2060.151568,11526.50302529335,0.7663872241973877,199.291632393,3166,2650.6513426,5,0.00995777,491.725309204,1.7026402950286865,7.43866e-09,0.0585394,3.5728745460510254,0.317663
1694.3390183,0.0,0.702704098594,4.37054,1.47489,0.0877523422241211,-0.0439126,0.700132920705,2347.15804769,11530.04098892212,0.7594053745269775,209.704198953,3167,2712.78835944,5,0.00996238,384.978555692,1.693150520324707,-1.39236e-08,0.0439126,3.532835006713867,0.317691
1144.68672248,0.0,0.704395450842,4.3771,1.47639,0.09811830520629883,-0.0430325,0.803759782688,2207.33843488,11533.803149938583,0.7587339878082275,215.994406895,3168,2718.87415289,5,0.00641906,546.870222999,1.6874585151672363,3.61919e-08,0.0430326,3.6559152603149414,0.31777
1463.62102806,0.0,0.684289070973,4.36782,1.47426,0.10162830352783203,-0.0493674,0.757604346296,2363.45703944,11537.409754037857,0.7823503017425537,206.768443111,3169,2836.9908012,5,0.00995652,471.456035273,1.7163848876953125,2.84195e-08,0.0493674,3.6008150577545166,0.317659
2424.19775971,0.0,0.728142341912,4.38437,1.47805,0.0968329906463623,-0.0342957,0.71066666688,2493.78796071,11540.971638202667,0.7766039371490479,195.582352883,3170,2599.44557055,5,0.00641912,62.5962708286,1.6964404582977295,7.82013e-09,0.0342957,3.5564792156219482,0.317819
1285.62465017,0.0,0.636183727172,4.37351,1.47557,0.10136151313781738,-0.0395573,0.711743836541,2199.29592167,11544.686437368393,0.777076005935669,186.726447191,3171,2750.46901198,5,0.00641952,500.292698753,1.6882896423339844,-5.72205e-09,0.0395573,3.5954978466033936,0.317711
1010.67838837,0.0,0.694953616553,4.35178,1.47058,0.0929558277130127,-0.0430005,0.697351350516,1998.04096533,11548.291602611542,0.7906336784362793,217.525729525,3172,2567.71385486,5,0.00640764,633.078310684,1.7146832942962646,-8.67844e-09,0.0430005,3.6011149883270264,0.317428
