EnvExecTime,AverageY,NumTrajs,dLoss,Perplexity,AverageAbsQYDiff,AverageQLoss,Iteration,AverageQ,LossAfter,Entropy,MeanKLBefore,MinReturn,ProcessExecTime,AverageReturn,ItrTime,AbsLearnSignal,StdReturn,AveragePolicyStd,AverageDiscountedReturn,AbsLearnSignalOld,AverageAbsY,MaxReturn,LossBefore,ExplainedVariance,AbsLearnSignalNew,AverageAbsQ,Time,MeanKL,PolicyExecTime
12.011050462722778,180.415783621,47,0.0960083,2.86855e+10,5.10166671491,63.6984,125,180.409,-192.283,24.0797,0.0,326.140670306,0.14582347869873047,502.252556416,70.84003376960754,0.570231514004,126.865358478,0.997533,301.375173257,0.570126090049,180.456327092,770.346814066,-192.187,0.393653619345,0.570231514004,180.513,8531.216910362244,0.00970333,1.3801181316375732
11.952257633209229,180.508023118,45,0.0918121,2.8729e+10,5.1548118932,65.0802,126,180.495,-202.961,24.0812,0.0,334.18523923,0.14952731132507324,533.557710948,72.68245887756348,0.653450079541,128.281973878,0.997623,312.824801073,0.653692898236,180.558141997,984.399554431,-202.869,0.47662599115,0.653450079541,180.6,8604.037592172623,0.00997379,1.4015142917633057
12.142099618911743,180.472692241,49,0.083313,2.87764e+10,5.1870248564,64.8166,127,180.465,-194.377,24.0828,0.0,303.859682746,0.15416455268859863,481.404315916,73.13576364517212,0.441061080026,106.55131602,0.99772,295.576768937,0.440932325629,180.517111474,785.587123797,-194.294,-0.458772079157,0.441061080026,180.566,8677.320544242859,0.00931334,1.3973262310028076
11.368590593338013,180.654681919,49,0.0843201,2.87593e+10,5.18042704877,64.5563,128,180.646,-197.028,24.0822,0.0,301.303988496,0.14557957649230957,497.911440873,71.88489151000977,0.672921667841,135.559179921,0.997685,300.2075889,0.672896776204,180.706848003,901.77864785,-196.944,0.543559654047,0.672921667841,180.758,8749.338833808899,0.00946694,1.3146100044250488
11.424511909484863,180.683929732,45,0.079361,2.87041e+10,5.21884672326,65.9951,129,180.675,-198.709,24.0803,0.0,299.966566643,0.14597630500793457,528.068502934,71.43801259994507,0.372887858908,172.993341519,0.997573,307.314962404,0.372773622743,180.743771518,1270.2986872,-198.63,-1.22090789945,0.372887858908,180.795,8820.926593780518,0.00945571,1.3477613925933838
11.951558113098145,181.15825442,44,0.0969543,2.86836e+10,5.23470535439,66.0017,130,181.15,-202.839,24.0796,0.0,309.276337401,0.14758086204528809,537.142154686,72.095219373703,0.533840396086,170.696157747,0.997531,309.630562272,0.533748945142,181.218620535,1078.28815518,-202.742,-0.496598455548,0.533840396086,181.274,8893.159701347351,0.00993719,1.4371428489685059
11.672033548355103,181.506676868,49,0.102753,2.87229e+10,5.28427575622,67.7055,131,181.499,-197.882,24.081,0.0,296.388594792,0.14730334281921387,492.711755587,71.5038492679596,0.368884302956,118.710141306,0.997611,299.559094738,0.36876050199,181.558168298,903.951313864,-197.779,-3.03400175002,0.368884302956,181.611,8964.800997495651,0.0091108,1.3734781742095947
11.45294189453125,182.00362994,50,0.0846252,2.86323e+10,5.35196614273,69.7787,132,181.996,-193.964,24.0778,0.0,313.443162639,0.1443626880645752,466.978894887,70.16233468055725,0.507650503245,94.6897287652,0.997426,291.060109004,0.507762543033,182.056696898,737.532175471,-193.879,0.0337677786515,0.507650503245,182.109,9035.115345478058,0.00891241,1.3503382205963135
11.276725053787231,182.55537367,50,0.0911407,2.86343e+10,5.41391061218,71.7698,133,182.548,-193.918,24.0779,0.0,294.095313957,0.14399003982543945,470.939104667,70.01112747192383,0.563462396015,112.188636596,0.997431,291.549477018,0.563250430968,182.612926804,771.676664357,-193.827,-0.0568424134167,0.563462396015,182.658,9105.260529518127,0.00943195,1.3219799995422363
11.281229019165039,183.017100038,51,0.0693817,2.87112e+10,5.39361277293,71.5497,134,183.009,-192.453,24.0806,0.0,264.519801578,0.14514374732971191,459.015797593,70.40863418579102,0.675896792441,125.919644214,0.997588,284.860581404,0.676297773019,183.071089702,879.378172788,-192.384,0.412123320456,0.675896792441,183.109,9175.806434869766,0.00643432,1.3487610816955566
11.133625984191895,182.539123387,50,0.0914154,2.86647e+10,5.44601088929,73.599,135,182.531,-197.203,24.0789,0.0,306.778768942,0.14324712753295898,477.06053523,71.58234739303589,0.681597893623,136.319699848,0.997493,291.978356864,0.681314463974,182.587591384,1086.27612909,-197.112,0.371768630323,0.681597893623,182.625,9247.540332078934,0.00995801,1.3201572895050049
11.222103357315063,182.330533478,49,0.0970306,2.86534e+10,5.49224781741,75.4414,136,182.323,-194.228,24.0785,0.0,240.418946311,0.1426093578338623,479.814802784,70.93138861656189,0.643289428175,131.999391858,0.997469,292.336776663,0.642794658092,182.379386772,886.696488103,-194.131,0.228449961444,0.643289428175,182.409,9318.604778528214,0.00913633,1.3269941806793213
11.173198461532593,182.584365904,50,0.0884247,2.8693e+10,5.50952434279,75.8577,137,182.576,-194.322,24.0799,0.0,289.264258374,0.14711689949035645,463.684484795,71.5369644165039,0.55487827445,115.469749308,0.997551,287.330598625,0.554564678401,182.623501324,798.419546235,-194.234,0.134718018936,0.55487827445,182.654,9390.28637266159,0.00982635,1.302088975906372
11.403381824493408,182.536645259,47,0.0905914,2.87663e+10,5.56167272095,79.0001,138,182.527,-202.754,24.0825,0.0,303.676265659,0.1467287540435791,511.731506631,70.66311502456665,0.611823204998,114.606793518,0.997701,305.526921384,0.61155964535,182.5821388,841.797842076,-202.664,0.406480033513,0.611823204998,182.605,9461.087841749191,0.009736,1.4125633239746094
11.259005784988403,182.570504068,47,0.0960083,2.86928e+10,5.63070958737,82.4296,139,182.563,-202.986,24.0799,0.0,288.155570419,0.14451837539672852,500.962234842,69.7768657207489,0.657454795256,160.861160664,0.997551,298.255857307,0.657305371767,182.630230379,1159.81680909,-202.89,0.114575630051,0.657454795256,182.653,9530.983416080475,0.00939793,1.294560194015503
11.301491022109985,182.768475638,49,0.0860291,2.87493e+10,5.68442376694,85.2161,140,182.761,-196.691,24.0819,0.0,298.01910316,0.14297270774841309,473.554529128,69.64602398872375,0.655038355746,119.438333201,0.997665,290.912717297,0.655018622932,182.82008172,855.528949238,-196.605,0.0415575797296,0.655038355746,182.838,9600.77074766159,0.00951366,1.3582265377044678
11.511935949325562,183.53022942,50,0.08992,2.86683e+10,5.71477431966,85.2309,141,183.52,-199.208,24.0791,0.0,289.430947944,0.14455652236938477,463.917970873,69.87980484962463,0.662100791687,105.442415687,0.997501,288.313937198,0.661942789509,183.577729495,746.722550024,-199.118,0.335607947023,0.662100791687,183.592,9670.789799928665,0.0096729,1.3876454830169678
11.675954103469849,183.852911377,47,0.092392,2.86428e+10,5.75120225741,89.4576,142,183.845,-212.535,24.0782,0.0,300.71430355,0.1468977928161621,505.827744846,70.78361773490906,0.52868937431,112.463376994,0.997448,304.05627185,0.528510588934,183.903816999,918.820176325,-212.443,-0.0971626468894,0.52868937431,183.924,9741.704502820969,0.00969233,1.3530662059783936
11.76360535621643,184.475008348,50,0.0934601,2.86368e+10,5.90031276921,96.788,143,184.466,-199.524,24.078,0.0,312.050698258,0.1464366912841797,467.674406253,70.9871940612793,0.601828127352,129.228090934,0.997435,288.749760942,0.601458704378,184.541959047,836.014102576,-199.43,0.137760944999,0.601828127352,184.543,9812.836699724197,0.00953415,1.4128332138061523
11.357081890106201,184.908710564,51,0.121017,2.87173e+10,6.03020718345,103.534,144,184.897,-199.049,24.0808,0.0,301.47957829,0.14499831199645996,458.428069769,70.75787472724915,0.198731158099,107.604088234,0.9976,287.26367616,0.198726201374,184.996038612,747.950893907,-198.928,-14.644523922,0.198731158099,184.993,9883.729540109634,0.00921227,1.3104195594787598
11.31441068649292,185.670227896,51,0.100586,2.87801e+10,6.13297609655,110.549,145,185.659,-198.527,24.083,0.0,294.703497227,0.14456534385681152,452.786349103,69.44186353683472,0.629626462062,126.109913172,0.997729,282.71395985,0.6292599207,185.764008278,922.780202482,-198.427,0.158506687553,0.629626462062,185.751,9953.305748224258,0.00999837,1.3320448398590088
12.010700464248657,186.205708327,51,0.0915527,2.8773e+10,6.22685559741,118.4,146,186.196,-201.83,24.0827,0.0,276.042199753,0.15267300605773926,457.885050863,70.74571514129639,0.528475900885,109.838171927,0.997715,286.645015265,0.528358825904,186.333023578,740.131156046,-201.738,-0.451727038975,0.528475900885,186.304,10024.193650722504,0.00995264,1.4208929538726807
11.718302726745605,186.55463831,50,0.0915375,2.87804e+10,6.25202401803,118.611,147,186.546,-205.039,24.083,0.0,269.979278737,0.14659714698791504,459.812220575,70.81196022033691,0.677548981324,149.073853636,0.99773,283.132913449,0.677142132891,186.697812992,890.301039128,-204.947,0.2855097187,0.677548981324,186.665,10095.143304109573,0.00989454,1.3977530002593994
11.594643831253052,186.570511306,52,0.09021,2.86947e+10,6.28054352841,124.805,148,186.562,-201.918,24.08,0.0,293.561372044,0.14806175231933594,448.515389759,71.16938948631287,0.619512883978,100.935276728,0.997556,283.126383953,0.619431095238,186.732402211,732.190706798,-201.828,-0.0997044299225,0.619512883978,186.686,10166.44037103653,0.00997983,1.3900237083435059
11.375453233718872,187.558444999,53,0.0842896,2.87309e+10,6.41831854631,132.264,149,187.546,-203.502,24.0812,0.0,294.664252103,0.14435148239135742,443.685641179,68.12009978294373,0.469806740348,90.9677402726,0.99763,282.373501009,0.469774146665,187.722864727,720.403869492,-203.417,-0.194246425604,0.469806740348,187.67,10234.697740316391,0.00982162,1.3050117492675781
11.253968954086304,187.457988129,53,0.0920563,2.87113e+10,6.45057511345,137.702,150,187.444,-203.345,24.0806,0.0,245.294565499,0.149214506149292,438.296923023,68.29921746253967,0.605265913591,105.107277533,0.99759,278.835321704,0.605292478571,187.656043423,680.203758222,-203.253,0.257666826619,0.605265913591,187.584,10303.118934869766,0.00995308,1.29819917678833
11.262668371200562,186.884961394,50,0.091095,2.86354e+10,6.51558510393,146.12,151,186.877,-204.291,24.0779,0.0,301.57547283,0.14222216606140137,459.724330891,68.92037224769592,0.604904935154,123.214004983,0.997434,285.773162194,0.604765675681,187.095971658,936.424967328,-204.2,0.271401835047,0.604904935154,187.013,10372.166130781174,0.00991175,1.270270824432373
11.551275730133057,186.911791535,51,0.0960388,2.86653e+10,6.69549461044,160.667,152,186.897,-207.609,24.079,0.0,303.0770906,0.14466285705566406,451.606001452,68.38212990760803,0.694327432014,104.403122405,0.997495,283.735316572,0.694438684783,187.157518362,675.05197985,-207.513,0.42459582849,0.694327432014,187.056,10440.671712875366,0.00983679,1.3087828159332275
11.171672582626343,186.980484459,52,0.0983124,2.87016e+10,6.78082171222,168.613,153,186.968,-211.193,24.0802,0.0,254.949338264,0.14220690727233887,442.765363835,67.65493679046631,0.580151218937,120.721449412,0.997569,279.610180635,0.580252296248,187.266348662,975.994057399,-211.095,0.232080631818,0.580151218937,187.129,10508.464581489563,0.00985416,1.2563402652740479
11.33418345451355,186.688403668,54,0.0977631,2.86809e+10,7.02250568681,192.311,154,186.676,-203.704,24.0795,0.0,211.61617444,0.1443021297454834,424.729205773,67.87863564491272,0.408914302217,92.2177670213,0.997526,274.081584706,0.408688106632,187.046311821,687.593757091,-203.606,-3.63783326859,0.408914302217,186.866,10576.478605270386,0.00987286,1.2832763195037842
11.788320541381836,187.036897965,49,0.0786896,2.86197e+10,6.9895795819,194.763,155,187.024,-213.6,24.0774,0.0,290.400853364,0.14441132545471191,468.175884927,69.31107568740845,0.693501152412,145.983594498,0.997401,287.265474535,0.693439686558,187.43360659,1102.74382031,-213.521,0.432390483391,0.693501152412,187.237,10645.922857522964,0.00647168,1.3158576488494873
11.562272548675537,186.944925452,53,0.101151,2.85739e+10,7.34245681149,242.469,156,186.934,-211.95,24.0758,0.0,271.189708788,0.1435537338256836,434.79545806,68.00246334075928,0.521228029289,123.302048749,0.997307,275.929156379,0.521246449051,187.520084174,858.614901139,-211.849,-0.529957816714,0.521228029289,187.204,10714.052767515182,0.0099175,1.3147556781768799
11.786056280136108,186.740074384,54,0.125534,2.85655e+10,7.37068957332,262.791,157,186.729,-198.504,24.0755,0.0,271.472460032,0.14778494834899902,424.021339082,69.33826184272766,0.331808375789,106.271854479,0.99729,272.681534321,0.3315669151,187.324796522,745.976151862,-198.378,-1.17645933743,0.331808375789,186.964,10783.53696012497,0.00963615,1.3387703895568848
11.568246841430664,186.675117335,53,0.110855,2.85204e+10,7.7002550289,307.258,158,186.657,-206.344,24.0739,0.0,303.195297613,0.14604759216308594,441.299269528,69.77123713493347,0.328483223329,106.992415363,0.997198,279.983818224,0.328291838229,187.500745441,676.581806949,-206.233,-3.75158046397,0.328483223329,186.974,10853.443729877472,0.00984581,1.3134276866912842
11.312421798706055,186.537961201,52,0.0905914,2.853e+10,8.08102963508,383.995,159,186.527,-205.454,24.0742,0.0,297.467681289,0.14520263671875,437.680359247,68.79172134399414,0.664708283596,92.097894679,0.997217,278.84299667,0.664851124861,187.662883208,639.653815475,-205.363,0.642550442254,0.664708283596,186.948,10922.367664337158,0.00995766,1.3109760284423828
11.43640947341919,186.446167135,50,0.0762787,2.85965e+10,8.06025426624,391.203,160,186.426,-210.883,24.0766,0.0,281.798336218,0.14588499069213867,463.134994097,69.09752655029297,0.713451485062,125.412905779,0.997354,286.603199887,0.71352375313,187.593225148,807.450459182,-210.807,0.634328098275,0.713451485062,186.849,10991.605147123337,0.00858442,1.273127794265747
11.34715485572815,186.888900218,51,0.0784607,2.85727e+10,8.20732161361,434.776,161,186.884,-212.632,24.0757,0.0,259.461220898,0.14320755004882812,459.863870754,68.96805596351624,0.670762984312,126.599566912,0.997306,286.159388656,0.670294963738,188.231527006,786.989672949,-212.553,0.261146252725,0.670762984312,187.366,11060.703315496445,0.00641267,1.29715895652771
11.284167051315308,187.033027991,51,0.111496,2.8603e+10,8.59139877944,514.123,162,187.009,-207.003,24.0768,0.0,279.037301541,0.1431281566619873,460.051689942,69.49010014533997,0.604711051052,103.047927639,0.997368,287.827264526,0.604533242012,188.694168704,723.490687382,-206.892,0.229061507439,0.604711051052,187.585,11130.334029436111,0.00996886,1.2679822444915771
11.03278923034668,186.675665339,53,0.109589,2.86718e+10,9.27731063202,692.201,163,186.655,-203.096,24.0792,0.0,278.415413857,0.14006304740905762,436.490815311,68.5598692893982,0.69509553508,107.857403041,0.99751,278.276741325,0.695100600955,189.147496151,808.200109775,-202.986,0.395878039514,0.69509553508,187.645,11199.028413295746,0.00996621,1.1956875324249268
11.633461952209473,186.065001984,51,0.0938873,2.86635e+10,9.63817680353,807.722,164,186.045,-205.555,24.0789,0.0,298.096988059,0.14258575439453125,457.118360108,70.05744957923889,0.385701960279,128.337799224,0.997493,284.702305136,0.386172818951,188.909943225,852.894420489,-205.461,-1.96883746492,0.385701960279,187.213,11269.213936805725,0.00969566,1.2577359676361084
11.08712363243103,187.769129595,53,0.125244,2.86377e+10,10.0969089096,919.001,165,187.747,-209.313,24.078,0.0,300.769443169,0.14001774787902832,445.171301371,69.01586055755615,0.566264516285,95.7202767668,0.997439,283.493774839,0.566037907875,190.875303184,674.193639683,-209.188,-0.0449302261236,0.566264516285,189.057,11338.35694360733,0.00994834,1.235924482345581
11.283469200134277,188.523833386,50,0.11087,2.86744e+10,10.1175578219,953.173,166,188.505,-209.354,24.0793,0.0,322.358764012,0.14089655876159668,466.145345085,68.6336019039154,0.372766950657,104.843781567,0.997513,290.432245042,0.372715309158,191.703859757,740.346579081,-209.243,-0.130108674294,0.372766950657,189.944,11407.118225574493,0.00866115,1.247337818145752
11.012808799743652,189.019706757,52,0.0868988,2.86958e+10,10.7647179274,1160.8,167,188.982,-209.461,24.08,0.0,285.479096537,0.13988757133483887,452.069684925,68.15374755859375,0.429228770804,116.325903817,0.997557,284.102920468,0.428890587234,192.925108899,868.266544118,-209.374,-0.943622506384,0.429228770804,190.748,11475.38631105423,0.0094654,1.209676742553711
11.503809452056885,189.258051615,49,0.0959167,2.86577e+10,11.0220773039,1304.82,168,189.233,-216.445,24.0787,0.0,282.588536684,0.14383697509765625,486.073495011,70.55491280555725,0.716169356907,151.222149584,0.997479,294.534089293,0.716405287894,193.612448545,977.816930923,-216.35,0.412173924095,0.716169356907,191.304,11546.060497522354,0.00995831,1.2820866107940674
11.655037641525269,189.285689977,53,0.103088,2.86848e+10,11.6809977708,1524.93,169,189.269,-208.805,24.0796,0.0,268.084641102,0.14461445808410645,445.941700648,70.61132526397705,0.498077562015,104.316148957,0.997535,282.716598251,0.498098174223,194.329207064,756.5071839,-208.702,-0.848531593157,0.498077562015,191.71,11616.790802717209,0.00999954,1.3485586643218994
11.573399066925049,189.304341779,52,0.104156,2.86698e+10,12.8430791187,2047.62,170,189.277,-209.888,24.0791,0.0,288.472600028,0.14734816551208496,447.115878344,69.62033653259277,0.447227640235,97.8057703048,0.997504,283.312078799,0.447070848835,195.708062235,721.517479596,-209.784,0.0252181305792,0.447227640235,192.471,11686.549045801163,0.00971271,1.3135881423950195
11.654058933258057,189.809402058,54,0.142288,2.86472e+10,14.7859171181,3032.0,171,189.765,-206.606,24.0783,0.0,283.864133322,0.14598512649536133,424.561302614,67.99170804023743,0.48802775361,80.9815690475,0.997457,275.023259414,0.487547384995,198.31840219,661.776107486,-206.464,0.265899602937,0.48802775361,194.275,11754.672535419464,0.00964716,1.3028600215911865
11.801037073135376,189.316131469,53,0.112976,2.86487e+10,16.0821530026,3886.17,172,189.275,-214.704,24.0784,0.0,282.950051364,0.14653682708740234,445.266296301,68.48690700531006,0.665190280415,116.97718368,0.99746,281.101331586,0.66561703517,199.638048637,838.817883651,-214.591,0.539224388593,0.665190280415,195.198,11823.281696557999,0.00963045,1.3182995319366455
12.10648798942566,190.500756085,50,0.117706,2.86481e+10,16.5840989912,4288.61,173,190.44,-215.391,24.0784,0.0,286.764579856,0.14748001098632812,473.988539968,70.26652026176453,0.26257798589,140.87095093,0.997458,290.223950759,0.262424906666,201.117746101,952.625934483,-215.273,-2.74500620808,0.26257798589,196.595,11893.676357746124,0.00993865,1.3347890377044678
12.140661239624023,191.339458125,50,0.113678,2.86482e+10,17.2439564145,4978.61,174,191.32,-215.231,24.0784,0.0,296.459804495,0.14988374710083008,474.646240212,69.07320237159729,0.703468272974,142.7922476,0.997459,291.093096692,0.703295232293,202.812779051,1165.59051631,-215.117,0.205080793652,0.703468272974,198.047,11962.889129638672,0.00996479,1.3371899127960205
12.260714292526245,192.739081197,51,0.144058,2.86468e+10,18.1348425155,5624.68,175,192.667,-216.294,24.0783,0.0,284.371322342,0.14982318878173828,466.38053658,69.40575218200684,0.651150357826,124.236779386,0.997456,288.651335938,0.650474451087,205.214593911,822.715110157,-216.15,0.240806433239,0.651150357826,200.186,12032.427535295486,0.00993852,1.3697378635406494
11.620659589767456,192.728768467,52,0.145813,2.86426e+10,18.8391669641,6035.53,176,192.698,-213.243,24.0782,0.0,296.869669018,0.1446092128753662,450.015836939,68.67178249359131,0.582829621462,102.026974373,0.997448,283.96941109,0.583457724813,205.879221145,710.104552824,-213.097,0.0230786832383,0.582829621462,200.693,12101.232681512833,0.00979322,1.294642448425293
11.400102376937866,193.140820338,50,0.124847,2.86451e+10,19.0504219817,6263.6,177,193.092,-215.507,24.0782,0.0,305.261033876,0.1415255069732666,470.114219178,68.15469408035278,0.593670088486,121.368267722,0.997454,290.430418349,0.593071811624,206.099675613,900.065096276,-215.383,0.45435942811,0.593670088486,201.139,12169.512403964996,0.00641894,1.2600481510162354
11.977535724639893,193.459992329,52,0.135956,2.86322e+10,19.4586569824,6707.26,178,193.423,-210.193,24.0778,0.0,289.171910152,0.1492176055908203,456.999395791,70.48308944702148,0.689074301122,104.159212367,0.997427,287.028520581,0.688946552818,207.184298351,736.958354321,-210.057,0.443156636246,0.689074301122,202.155,12240.130087137222,0.00998744,1.3186297416687012
11.913150310516357,194.313107391,53,0.105057,2.86726e+10,19.9130605559,7071.57,179,194.266,-209.859,24.0792,0.0,287.723412124,0.1501452922821045,441.900512555,70.70405316352844,0.589320567868,102.588636178,0.99751,280.865548282,0.588793047193,208.237502289,688.820865934,-209.754,0.363757279922,0.589320567868,203.12,12310.968617200851,0.00649579,1.3393256664276123
11.780652046203613,195.124954318,50,0.150177,2.86557e+10,20.7201516746,7601.59,180,195.072,-214.635,24.0786,0.0,292.273030933,0.15159821510314941,476.075269336,69.79916048049927,0.766793094598,130.068109799,0.997476,292.114809001,0.76542935726,209.995869885,880.595241165,-214.485,0.595715310326,0.766793094598,204.677,12380.902754306793,0.00999032,1.3068528175354004
11.527295589447021,194.895246042,51,0.144806,2.86858e+10,21.5926000428,8479.07,181,194.882,-213.179,24.0797,0.0,296.284985429,0.15047383308410645,459.357618804,68.40826272964478,0.473339845065,120.356148484,0.997537,286.38205263,0.473037929953,211.06047551,771.357616616,-213.034,-0.819175039595,0.473339845065,205.356,12449.437675476074,0.00995323,1.2928040027618408
11.470546245574951,194.320356816,55,0.164719,2.86792e+10,23.592684272,10849.4,182,194.266,-207.269,24.0794,0.0,292.539749198,0.1451091766357422,429.91682643,69.22081804275513,0.121988447936,110.288587465,0.997524,275.463035364,0.121907141905,213.439363217,819.990131406,-207.104,-56.6064825796,0.121988447936,207.356,12518.792225122452,0.00999907,1.2912304401397705
11.637253999710083,197.438477674,50,0.165665,2.86876e+10,23.345728886,10545.5,183,197.373,-209.12,24.0797,0.0,249.975529488,0.1461946964263916,470.838066554,70.12578892707825,0.668915507946,136.087437472,0.997541,289.186094304,0.668428613496,215.162373155,837.566123348,-208.955,0.231749654275,0.668915507946,209.32,12589.055524349213,0.0099871,1.303800106048584
11.390790462493896,200.331422958,52,0.173828,2.86818e+10,22.4586659787,9481.73,184,200.25,-220.697,24.0795,0.0,295.44683492,0.14677071571350098,454.17655608,70.13963747024536,0.695407384672,93.8462406174,0.99753,286.181826634,0.695087655954,216.916485691,686.946382804,-220.523,0.430900817308,0.695407384672,211.517,12659.329149246216,0.00999827,1.2739601135253906
11.36457347869873,198.114789997,49,0.180771,2.86718e+10,23.2548988432,10749.5,185,198.061,-220.413,24.0792,0.0,270.994638635,0.14344263076782227,484.615148217,68.1847448348999,0.761864144144,144.298187268,0.99751,294.264915885,0.761112797548,216.517088279,995.753044288,-220.233,0.560476402726,0.761864144144,210.693,12727.64708328247,0.00998968,1.2466082572937012
10.877447128295898,198.131169137,52,0.197693,2.86608e+10,23.3774737244,10738.3,186,198.055,-212.606,24.0788,0.0,244.946581522,0.13993310928344727,456.49662889,67.59937286376953,0.69966794056,123.427601729,0.997488,285.363125226,0.698933817957,217.043659908,832.156359239,-212.408,0.29437554195,0.69966794056,211.205,12795.378070354462,0.0099428,1.2181129455566406
11.425511837005615,198.255341968,48,0.16037,2.86149e+10,24.0164793081,11475.0,187,198.178,-213.852,24.0772,0.0,310.676023085,0.1467447280883789,494.140971349,68.12502932548523,0.602875007978,110.244758483,0.997394,299.552664748,0.602956472172,217.079671442,817.419992529,-213.691,0.21106522716,0.602875007978,211.051,12863.630447387695,0.0099785,1.262622356414795
11.301737546920776,198.075440915,53,0.129028,2.86207e+10,22.6292842023,9971.62,188,198.043,-219.839,24.0774,0.0,246.981893555,0.1603541374206543,451.186220242,66.75907969474792,0.763255362248,111.260164638,0.997405,283.63547994,0.762944635676,214.592194293,716.533759418,-219.71,0.619638429543,0.763255362248,209.29,12930.515807151794,0.00643708,1.2966914176940918
10.955767393112183,200.200821444,52,0.122284,2.86424e+10,22.3826780048,9656.67,189,200.112,-207.954,24.0782,0.0,297.94534298,0.1386253833770752,449.160629805,65.47680687904358,0.540868571831,119.25213374,0.99745,282.580135558,0.540935178465,216.360703062,821.593869802,-207.832,-0.0867391919636,0.540868571831,211.199,12996.109697818756,0.00641544,1.2230079174041748
10.837700366973877,200.260015101,52,0.145187,2.86591e+10,22.5883937916,9676.07,190,200.2,-210.358,24.0787,0.0,232.324925702,0.14018845558166504,454.226122655,66.19800925254822,0.714120273046,123.737586833,0.997484,283.946753435,0.71348453293,216.086996808,724.954037514,-210.213,0.331097944929,0.714120273046,210.808,13062.428568601608,0.00993153,1.2344460487365723
11.010207891464233,200.777323393,51,0.123444,2.86578e+10,22.9016514183,10034.8,191,200.654,-208.069,24.0787,0.0,315.17633763,0.1436910629272461,459.350996011,67.09677219390869,0.75047421832,89.14638058,0.997482,288.701632864,0.750301811172,216.337233174,674.796474437,-207.945,0.621785241923,0.75047421832,210.95,13129.650913715363,0.00640074,1.247530221939087
11.3521568775177,201.031057198,53,0.187805,2.86534e+10,22.8826587986,9795.64,192,200.954,-220.935,24.0785,0.0,217.938867346,0.14890384674072266,447.588719084,66.94468283653259,0.651123066787,107.513497391,0.997472,283.052451622,0.649794695615,216.306376338,774.521810706,-220.747,0.496060443652,0.651123066787,211.312,13196.732452630997,0.00999556,1.272566556930542
10.997725009918213,203.013887536,50,0.201355,2.86368e+10,22.3920257256,9283.61,193,202.952,-219.114,24.078,0.0,250.162572201,0.14116859436035156,477.998118553,66.13520979881287,0.670282163566,132.125315607,0.997438,293.511961218,0.669175268527,217.588705045,1054.84758916,-218.913,0.481621624503,0.670282163566,212.603,13262.992672681808,0.00998698,1.232475757598877
11.1175856590271,202.888715238,52,0.153534,2.86341e+10,21.9280769266,9467.66,194,202.831,-209.912,24.0779,0.0,219.118399189,0.14373326301574707,451.854359411,66.84704780578613,0.736977162852,124.846738394,0.997432,283.055345711,0.736879230105,218.059480366,752.370480861,-209.758,0.464438402639,0.736977162852,213.017,13329.962657690048,0.00993484,1.2727339267730713
10.57992696762085,202.63387822,54,0.208298,2.86415e+10,23.8273846039,12162.8,195,202.604,-208.362,24.0781,0.0,221.281171028,0.13851618766784668,432.01014764,66.28695893287659,0.650205784305,122.26974344,0.997447,275.312814,0.649385702505,221.238151139,860.554676219,-208.154,0.428298095538,0.650205784305,215.474,13396.375217676163,0.00999451,1.2066352367401123
10.959374904632568,202.752900234,52,0.147842,2.8651e+10,26.0252051014,14477.1,196,202.684,-210.25,24.0785,0.0,258.588784521,0.1414790153503418,454.994188911,66.12770938873291,0.644080763386,140.537554097,0.997467,283.162715285,0.644088529442,223.750310251,966.379683893,-210.102,0.00812802427169,0.644080763386,217.395,13462.626186132431,0.00642953,1.2398054599761963
10.915197610855103,204.674611077,51,0.189087,2.86561e+10,26.6931332128,14783.3,197,204.647,-213.701,24.0786,0.0,243.176098482,0.14057230949401855,455.984664744,66.91201186180115,0.681390122549,126.422626608,0.997477,284.352899256,0.681275859454,226.051651115,879.180521922,-213.512,0.292542578573,0.681390122549,219.344,13529.658811092377,0.00997669,1.2588379383087158
10.97890830039978,206.333473525,51,0.221207,2.86298e+10,27.3836881911,16485.9,198,206.273,-216.538,24.0777,0.0,275.628682442,0.14410829544067383,458.841673345,66.58460640907288,0.635883306415,104.676411505,0.997424,287.328017323,0.633945691835,227.76525535,748.585896828,-216.317,0.134863765019,0.635883306415,221.06,13596.370210647583,0.00995538,1.2421221733093262
10.628328561782837,206.763901877,54,0.2146,2.8649e+10,25.0392496154,13777.6,199,206.672,-210.973,24.0784,0.0,249.478799129,0.14090418815612793,428.34051259,66.47199749946594,0.292350091178,111.755704794,0.997463,274.739089625,0.292325107745,226.502050227,803.091611621,-210.758,-3.71621148752,0.292350091178,220.328,13662.962332248688,0.00996303,1.2428042888641357
11.251991033554077,211.107365762,55,0.221344,2.86368e+10,24.2316002309,12928.9,200,211.008,-223.012,24.078,0.0,227.144218463,0.1457831859588623,434.358777171,68.37430548667908,0.678119196795,112.835334498,0.997438,277.5423117,0.676479495858,228.326977525,869.520927583,-222.791,0.441898210601,0.678119196795,222.813,13731.461918592453,0.00994424,1.2968499660491943
