ItrTime,PolicyExecTime,Time,AverageDiscountedReturn,AverageAbsQ,EnvExecTime,MaxReturn,NumTrajs,AverageQ,ExplainedVariance,AverageQLoss,StdReturn,AverageY,AverageAbsY,ProcessExecTime,AverageReturn,Perplexity,AverageAbsQYDiff,LossBefore,MinReturn,MeanKLBefore,AbsLearnSignal,AbsLearnSignalOld,LossAfter,MeanKL,AveragePolicyStd,Iteration,dLoss,AbsLearnSignalNew,Entropy
56.51896643638611,1.1361255645751953,12811.712348222733,281.327953311,185.085,10.276187658309937,844.95403613,55,184.98,0.362919887466,58.1884,120.587351221,184.988076797,185.030218106,0.13467741012573242,441.770388376,3.04833e+10,5.2734009252,-191.086,258.362136164,0.0,0.645638824624,0.645517348382,-191.167,0.00979344,1.00112,223,0.0805817,0.645638824624,24.1404
56.97130823135376,1.1479465961456299,12868.823089122772,299.604250263,184.777,10.420298099517822,903.708966375,49,184.672,-95.1153698252,57.9738,134.76468841,184.680156001,184.724240857,0.13550019264221191,494.682744516,3.03615e+10,5.2738706512,-197.836,250.659155199,0.0,0.11670074529,0.116697909659,-197.895,0.00724554,1.00089,224,0.0584717,0.11670074529,24.1364
56.99847459793091,1.1288981437683105,12925.959842443466,281.875369446,185.1,10.236402034759521,639.507384334,55,184.995,-0.639977605915,59.7277,98.6558398874,185.004306174,185.044730881,0.13654255867004395,438.356272034,3.03839e+10,5.33142964459,-191.236,233.576199944,0.0,0.566195320351,0.566100345038,-191.316,0.00997952,1.00093,225,0.0797729,0.566195320351,24.1372
56.05014610290527,1.097360610961914,12982.150296926498,275.436665633,185.061,9.917197704315186,875.484720797,55,184.958,0.334248869324,59.1667,108.818768485,184.964399445,185.00826405,0.13159394264221191,426.578429856,3.03331e+10,5.30353131077,-189.96,225.763447382,0.0,0.588940184727,0.588458384278,-190.064,0.00915064,1.00083,226,0.104736,0.588940184727,24.1355
56.40055251121521,1.1314375400543213,13038.694158315659,277.551829141,184.678,10.23404335975647,799.793199793,54,184.571,0.39543501383,59.3886,113.370869186,184.580285162,184.622578485,0.13663935661315918,433.876230922,3.03666e+10,5.29942298006,-189.302,263.797222558,0.0,0.606449905451,0.60585982379,-189.397,0.00967387,1.0009,227,0.0958862,0.606449905451,24.1366
56.42023491859436,1.1314704418182373,13095.254511117935,279.403573702,184.957,10.39081883430481,920.617278588,53,184.849,-2.98783931642,59.7055,121.397848232,184.856053806,184.896438048,0.13458657264709473,440.279424398,3.04875e+10,5.31312582098,-189.769,237.497345644,0.0,0.246686762594,0.24678755358,-189.849,0.00967784,1.00114,228,0.0798798,0.246686762594,24.1406
55.95141673088074,1.1240723133087158,13151.34887123108,289.871516678,185.466,10.376384019851685,1090.46182049,51,185.358,0.127583546689,59.0347,157.116892208,185.366199576,185.407366086,0.13380217552185059,472.254236593,3.04136e+10,5.2931216808,-200.042,255.957751985,0.0,0.66339320433,0.663382391352,-200.125,0.00994041,1.00099,229,0.0830231,0.66339320433,24.1382
56.134801387786865,1.1568689346313477,13207.630346298218,280.016458817,185.386,10.385518312454224,694.434612833,56,185.281,-9.49779080114,58.0817,103.75779515,185.290447909,185.331108698,0.13443470001220703,435.78426087,3.04943e+10,5.24012176422,-194.425,269.204008801,0.0,0.20707499741,0.206982499299,-194.497,0.00928638,1.00115,230,0.0713959,0.20707499741,24.1408
56.457152128219604,1.151792287826538,13264.229773759842,282.108713718,185.3,10.401602506637573,873.859957019,52,185.19,0.0153848620735,57.4785,128.206362517,185.195487971,185.240950805,0.13443660736083984,449.741086252,3.0532e+10,5.21612272328,-193.262,256.956932101,0.0,0.515928891059,0.515321271938,-193.353,0.00958743,1.00122,231,0.0918121,0.515928891059,24.142
56.1183500289917,1.1470396518707275,13320.491923332214,281.651733133,185.483,10.26796817779541,785.741484438,53,185.375,0.0314095223266,57.4502,125.047174154,185.382083779,185.424690914,0.13290762901306152,446.177073877,3.04982e+10,5.22450370402,-195.51,255.720543421,0.0,0.590279574687,0.590082079392,-195.583,0.00644735,1.00116,232,0.0733948,0.590279574687,24.1409
