AverageQ,AverageAbsY,EnvExecTime,MaxReturn,PolicyExecTime,AbsLearnSignalNew,StdReturn,MinReturn,LossAfter,AverageDiscountedReturn,Entropy,AbsLearnSignal,AverageAbsQ,NumTrajs,ItrTime,Iteration,ProcessExecTime,LossBefore,ExplainedVariance,dLoss,MeanKL,AbsLearnSignalOld,Perplexity,AverageQLoss,Time,MeanKLBefore,AverageY,AveragePolicyStd,AverageAbsQYDiff,AverageReturn
208.103,208.204954253,12.153561115264893,842.69896654,1.0396177768707275,0.379579855551,104.562255347,359.708298839,-215.156,309.74445694,24.1287,0.379579855551,208.265,47,56.12383985519409,340,0.13692116737365723,-215.093,-1.40079982076,0.062851,0.00902877,0.379483234645,3.0128e+10,34.3838,19281.00349330902,0.0,208.114639103,1.00044,3.95421393904,515.657838384
207.922,208.021378164,11.815709590911865,701.083980855,1.0196361541748047,0.599259924583,79.4571670218,372.455276613,-214.112,312.111683881,24.1281,0.599259924583,208.075,47,56.17333722114563,341,0.1346578598022461,-214.054,0.579782723607,0.0575409,0.00891512,0.599131234663,3.01082e+10,34.5145,19337.30704641342,0.0,207.932251301,1.0004,3.97551191656,515.992613731
207.967,208.064202054,11.913718223571777,854.29396261,1.0354154109954834,0.657458971305,100.473451079,332.705770321,-209.65,310.082584623,24.1268,0.657458971305,208.119,46,55.839088916778564,342,0.13481640815734863,-209.586,0.668024510777,0.0644684,0.00900604,0.657447883951,3.00715e+10,34.3137,19393.274384975433,0.0,207.977304069,1.00033,3.94384768454,517.531877162
208.502,208.593643934,12.013839960098267,1228.38021983,1.038846492767334,0.453052577924,131.869543135,351.808963625,-211.498,307.440913088,24.1265,0.453052577924,208.645,48,55.55891132354736,343,0.1369633674621582,-211.44,-0.367263078502,0.0580292,0.00960858,0.452909982695,3.00619e+10,34.9797,19448.958072900772,0.0,208.514882499,1.00031,3.97124349694,511.19791998
208.266,208.353079842,12.138602495193481,867.482893826,1.0498054027557373,0.3118292619,97.3044302786,374.80286141,-211.976,311.281679662,24.1252,0.3118292619,208.402,45,55.56948161125183,344,0.13419604301452637,-211.919,-14.0675497738,0.0577545,0.00979854,0.311759186089,3.00211e+10,35.2911,19504.6526992321,0.0,208.276969439,1.00023,3.98349544731,522.058862525
207.688,207.769968758,11.96872854232788,794.135433932,1.030672550201416,0.666625343739,108.588515178,341.662096272,-213.016,310.5947705,24.1281,0.666625343739,207.817,47,56.15128040313721,345,0.1368577480316162,-212.94,0.598073246096,0.0760498,0.00966179,0.666445997114,3.01083e+10,33.9688,19560.928174495697,0.0,207.699529797,1.0004,3.92906633201,518.274986143
207.621,207.696247274,12.498024225234985,809.04773673,1.1326682567596436,0.504512084857,99.9549272565,323.990282065,-212.816,317.015803445,24.131,0.504512084857,207.743,45,57.069090127944946,346,0.14745140075683594,-212.754,0.252593953303,0.0624237,0.0096302,0.50420300486,3.0198e+10,33.72,19618.165137052536,0.0,207.632631674,1.00057,3.91031163169,537.875108905
207.691,207.760672494,12.517328023910522,938.404594521,1.1379237174987793,0.453369931665,117.34312631,371.490972989,-213.258,316.683366437,24.1286,0.453369931665,207.81,45,55.84563899040222,347,0.14610719680786133,-213.193,0.0434435712985,0.0654755,0.00986733,0.453052883262,3.01258e+10,32.5469,19674.170952558517,0.0,207.701074715,1.00043,3.85757061352,539.740058959
207.445,207.516030915,11.59747838973999,1003.87486254,0.9800910949707031,0.602480626534,132.823034404,309.296381647,-214.446,313.868632369,24.1299,0.602480626534,207.56,45,55.11434268951416,348,0.13047575950622559,-214.363,0.448547172532,0.082901,0.00949033,0.602243533663,3.01641e+10,31.8197,19729.417600393295,0.0,207.456797339,1.00051,3.81337297827,534.037721053
207.566,207.635263245,11.479560375213623,877.708332778,0.9779200553894043,0.483417479106,117.763079212,313.89981754,-214.081,312.537715836,24.1313,0.483417479106,207.676,46,55.50501465797424,349,0.1273787021636963,-214.032,-0.0179843528072,0.0490417,0.0077946,0.483456036209,3.02054e+10,31.6643,19785.053389549255,0.0,207.578251444,1.00059,3.81259626459,528.289641704
207.313,207.384199977,11.08929967880249,872.682544133,0.9402346611022949,0.470318506105,121.604279917,334.459544093,-210.314,312.018849643,24.1296,0.470318506105,207.427,45,55.42755126953125,350,0.12355661392211914,-210.259,-0.711209341896,0.0550385,0.00975522,0.469942209723,3.01531e+10,30.8713,19840.611490249634,0.0,207.324619634,1.00049,3.76044879561,529.05150538
207.3,207.375082756,11.181612968444824,1400.47591364,0.9558851718902588,0.644530410196,166.115669166,350.635125184,-215.817,311.860052863,24.1252,0.644530410196,207.415,45,55.76647758483887,351,0.12395548820495605,-215.756,0.579484334935,0.0606384,0.00961724,0.644375992804,3.00227e+10,30.6526,19896.507482290268,0.0,207.312753313,1.00023,3.74402407613,531.96977832
206.911,206.984090916,10.975573778152466,837.358769169,0.950599193572998,0.459878117097,124.000916634,345.551932175,-211.567,305.804574013,24.1211,0.459878117097,207.028,46,55.6554057598114,352,0.12262988090515137,-211.509,-2.25488663929,0.0581818,0.00793526,0.460009099331,2.98998e+10,30.7918,19952.28738975525,0.0,206.923647625,0.99999,3.75981268564,511.977153331
206.918,206.993328208,11.307307958602905,780.753479641,0.989037275314331,0.609611720758,103.333882268,371.398251929,-214.498,313.941925036,24.1222,0.609611720758,207.037,45,55.332462310791016,353,0.12564539909362793,-214.448,0.361320882176,0.0507812,0.00645887,0.609131563373,2.9932e+10,30.9476,20007.741973400116,0.0,206.928579727,1.00005,3.72407080046,529.279995227
206.745,206.816145585,11.655575037002563,879.799785665,1.0420002937316895,0.542392622143,117.167484307,351.929612909,-206.279,311.694679301,24.1213,0.542392622143,206.856,46,55.850706577301025,354,0.12947607040405273,-206.216,0.418062687914,0.0627747,0.00963807,0.542000364467,2.99051e+10,29.8963,20063.70805120468,0.0,206.758827623,1.0,3.71083379286,523.044487258
206.197,206.262154091,12.09392237663269,1016.35609561,1.0521554946899414,0.30792501893,133.53590192,325.233594632,-208.614,302.296704423,24.1199,0.30792501893,206.299,48,56.33850693702698,355,0.13241863250732422,-208.528,-4.78071095953,0.0856323,0.009715,0.307867742153,2.98622e+10,30.2194,20120.15727329254,0.0,206.209107647,0.999917,3.71859929192,501.6737972
206.162,206.230633945,12.047957181930542,895.213487489,1.037975788116455,0.334909639827,129.865079515,364.467326238,-211.391,315.412470878,24.1222,0.334909639827,206.267,45,56.26717710494995,356,0.13289308547973633,-211.338,-1.61415103894,0.0528564,0.00936736,0.334779592206,2.99315e+10,30.1185,20176.54570055008,0.0,206.175926789,1.00005,3.70643439828,537.681524318
206.153,206.215617137,12.138908863067627,912.233363943,1.0692696571350098,0.4466854032,122.290715746,325.773234867,-205.953,300.44536082,24.1214,0.4466854032,206.25,49,55.259002685546875,357,0.13757705688476562,-205.894,-0.00523550299191,0.0595856,0.00938384,0.446582717302,2.99074e+10,29.8249,20231.927516222,0.0,206.164572048,1.00001,3.7001812378,494.388327213
205.714,205.7763406,12.038005828857422,986.507282634,1.045318365097046,0.515271859503,128.491966577,370.272225412,-219.417,317.774812035,24.1226,0.515271859503,205.811,45,55.317241191864014,358,0.13304972648620605,-219.338,0.244981651566,0.0791321,0.00878948,0.514932236646,2.99443e+10,29.2773,20287.37618803978,0.0,205.728247448,1.00008,3.66310626165,542.788942933
206.044,206.10243213,12.395509719848633,999.998197074,1.0791118144989014,0.589766343723,145.254138628,345.142331029,-213.94,315.01910566,24.1206,0.589766343723,206.136,44,56.23323583602905,359,0.13659048080444336,-213.876,0.216927551353,0.0638428,0.0064854,0.589560970724,2.98849e+10,29.4563,20343.74205183983,0.0,206.056918921,0.999961,3.68356257208,541.903040691
206.194,206.246867083,12.3924241065979,816.454903977,1.0603415966033936,0.647205066958,109.720208786,339.509807621,-208.408,308.556138218,24.1217,0.647205066958,206.28,47,56.282283544540405,360,0.13689255714416504,-208.348,0.237411314084,0.0606232,0.00980641,0.647017269124,2.99157e+10,29.2746,20400.152413129807,0.0,206.207423868,1.00002,3.66405815156,514.824605837
205.54,205.591014054,12.368667602539062,968.682639943,1.0560386180877686,0.31335589964,145.138810112,310.145292957,-213.73,311.385297208,24.1239,0.31335589964,205.617,45,57.10392761230469,361,0.1373453140258789,-213.669,-3.12057699901,0.0604401,0.00958329,0.313245933373,2.99822e+10,29.4959,20457.390312194824,0.0,205.555214227,1.00015,3.68521635797,530.988951522
205.706,205.754380058,12.366650342941284,1023.71201599,1.1172466278076172,0.56486297158,146.567774186,344.076217015,-212.862,324.181666541,24.1228,0.56486297158,205.779,42,57.743048906326294,362,0.14690518379211426,-212.798,-0.159733315055,0.0632935,0.0064758,0.564822690899,2.99494e+10,29.8371,20515.288900613785,0.0,205.720245317,1.00009,3.68723590847,570.016080299
205.769,205.816936837,12.369478464126587,822.422125571,1.1280674934387207,0.613929901153,95.4835408726,336.779834733,-200.216,299.426779446,24.1238,0.613929901153,205.843,49,55.90603709220886,363,0.15223312377929688,-200.063,0.33673156027,0.152725,0.00917636,0.613886528821,2.99789e+10,29.8996,20571.360119104385,0.0,205.784019627,1.00015,3.69582789138,485.012806415
205.641,205.686239953,11.95250391960144,920.208944255,1.0281639099121094,0.389273318755,122.790306622,351.659941626,-206.878,314.638314239,24.1238,0.389273318755,205.708,45,55.79676961898804,364,0.13553333282470703,-206.818,-0.293587162103,0.0597839,0.00997287,0.38931678229,2.99808e+10,29.5986,20627.286654233932,0.0,205.657756013,1.00015,3.68385381723,533.394909031
205.215,205.257934842,12.009930849075317,1069.25219765,1.0169715881347656,0.603299259477,159.696962846,364.854051147,-214.837,321.854118102,24.1238,0.603299259477,205.278,43,55.817885398864746,365,0.1342313289642334,-214.769,0.438111992663,0.067749,0.00947265,0.603042503144,2.99787e+10,28.682,20683.242291927338,0.0,205.230940098,1.00015,3.62114292585,563.760826567
205.493,205.536447427,11.90048336982727,882.397370129,1.0316886901855469,0.586080385151,127.350423754,366.768758625,-202.608,308.022304332,24.1212,0.586080385151,205.556,47,56.2010600566864,366,0.13260936737060547,-202.545,-0.0883337782153,0.0624084,0.00963526,0.585998257282,2.99013e+10,29.5031,20739.578392744064,0.0,205.510532249,0.999997,3.6816171522,514.129862098
204.917,204.964206374,11.841109275817871,870.323866978,1.0136067867279053,0.47885679075,122.495281533,343.400538764,-203.076,310.809148311,24.1211,0.47885679075,204.982,46,55.70622158050537,367,0.13425397872924805,-203.019,-1.08932011752,0.0573883,0.00942647,0.478730429082,2.98982e+10,29.2848,20795.416682958603,0.0,204.936052764,0.999991,3.64712865046,521.836776532
205.151,205.200199676,11.47938323020935,827.510593892,0.987342119216919,0.414804321612,120.625668542,322.676313576,-203.904,311.592643392,24.1196,0.414804321612,205.214,46,55.79422068595886,368,0.12976312637329102,-203.862,-0.72519487351,0.0419006,0.00648155,0.414644303583,2.98559e+10,29.7048,20851.338629245758,0.0,205.171955233,0.999908,3.68124627255,524.193579799
205.067,205.112344593,11.70350980758667,738.050472343,1.0347905158996582,0.653567857346,104.12324467,335.247752882,-199.244,302.449155446,24.1206,0.653567857346,205.126,49,56.086540937423706,369,0.13231229782104492,-199.181,0.649600401569,0.0625,0.00908744,0.65338595577,2.98853e+10,28.958,20907.547615766525,0.0,205.08731397,0.999967,3.63359865083,494.041918439
204.625,204.678449403,11.538185834884644,1209.83393075,0.9981575012207031,0.447132355352,153.822099761,342.877736754,-204.254,310.635794055,24.1217,0.447132355352,204.683,45,55.53288722038269,370,0.12885618209838867,-204.195,-0.0135811893033,0.0589905,0.00993757,0.447158870393,2.99165e+10,29.6164,20963.206048965454,0.0,204.649527362,1.00003,3.67612858166,528.626192159
204.668,204.71927112,12.297583818435669,946.471356396,1.0845468044281006,0.385838085988,129.701029588,322.818381226,-204.1,306.772328274,24.1204,0.385838085988,204.719,47,56.849262952804565,371,0.1348104476928711,-204.045,-1.67433269438,0.0556488,0.0079395,0.385654407888,2.98777e+10,29.4889,21020.174972057343,0.0,204.694627388,0.999952,3.67108039198,511.717534761
204.243,204.300345558,11.889732599258423,853.134077972,1.0746865272521973,0.620272535101,112.907573189,324.846416258,-200.223,308.204740682,24.1202,0.620272535101,204.296,47,57.18452215194702,372,0.13561320304870605,-200.162,0.54661756837,0.0611572,0.00971662,0.620131440415,2.98725e+10,29.4355,21077.476970911026,0.0,204.272689794,0.999941,3.66163081651,510.872369005
204.225,204.284394357,12.74016547203064,895.299081396,1.1152760982513428,0.564681331769,126.789210592,357.794066304,-198.367,314.484139577,24.117,0.564681331769,204.273,44,57.884477376937866,373,0.14109182357788086,-198.189,0.398742708253,0.177841,0.00749022,0.564538263284,2.9776e+10,28.9973,21135.51053094864,0.0,204.260986114,0.999752,3.64596413161,534.872039925
204.053,204.120960629,12.116803407669067,979.647488371,1.0550949573516846,0.559772208692,132.266429099,370.944875776,-199.482,318.381125399,24.1162,0.559772208692,204.104,44,56.7525429725647,374,0.13534140586853027,-199.401,0.3651517226,0.0813141,0.0096048,0.559517933303,2.97535e+10,28.72,21192.39700102806,0.0,204.095149249,0.999707,3.62612197912,545.522759279
203.578,203.659145581,11.806982278823853,741.489544631,1.0348691940307617,0.548705072489,97.1602133438,333.686178348,-195.978,304.620732048,24.1168,0.548705072489,203.628,47,56.53251338005066,375,0.13328766822814941,-195.904,0.351731825044,0.0743103,0.00888905,0.54917643917,2.97712e+10,29.1278,21249.067281723022,0.0,203.633577368,0.999743,3.65665134851,499.514325563
203.781,203.874474931,12.311741590499878,785.880248188,1.057816743850708,0.415378690377,118.483069214,306.366244676,-201.706,306.822927455,24.1158,0.415378690377,203.833,47,57.234145402908325,376,0.13870024681091309,-201.64,-0.841910723109,0.0661621,0.00911952,0.415433762291,2.97406e+10,28.7513,21306.437454223633,0.0,203.84662042,0.999682,3.63673514621,511.094145072
203.549,203.651680305,11.574897289276123,885.457471557,1.0057497024536133,0.625341795397,106.281906918,325.432447878,-196.527,305.090412715,24.1159,0.625341795397,203.598,48,57.297115325927734,377,0.1315751075744629,-196.459,0.634770811056,0.0673981,0.00969472,0.625471552022,2.97442e+10,28.5191,21363.866124391556,0.0,203.625330184,0.999688,3.63256557133,501.490510104
202.731,202.838347469,11.75941252708435,776.170261987,1.0845048427581787,0.719087504464,102.049066731,349.552715741,-201.851,313.125298948,24.1164,0.719087504464,202.78,45,58.32906413078308,378,0.1430225372314453,-201.789,0.739141534353,0.0618286,0.00906758,0.718934879305,2.97588e+10,28.2703,21422.368733882904,0.0,202.814953236,0.999717,3.62805403175,525.517096355
202.816,202.930440099,11.84361743927002,941.978159559,1.0765063762664795,0.590924909713,110.085193314,351.396540758,-197.253,312.583193221,24.1146,0.590924909713,202.862,45,56.535709619522095,379,0.14088654518127441,-197.197,0.485488189449,0.056488,0.00645411,0.591169992336,2.97062e+10,28.7205,21479.076400518417,0.0,202.909788503,0.999612,3.65092347484,525.159395974
202.555,202.674878573,11.747541427612305,979.256999697,1.0196633338928223,0.627891371961,140.766137745,341.747624032,-209.428,325.813219724,24.1153,0.627891371961,202.598,42,57.367990493774414,380,0.13114452362060547,-209.365,0.359435464924,0.0635223,0.00950467,0.628058075462,2.97262e+10,28.7748,21536.577484607697,0.0,202.655400714,0.999652,3.66480578918,571.781441344
202.356,202.489334833,11.63959288597107,826.411876903,1.0222153663635254,0.619267689957,111.359388574,356.343691757,-203.176,313.957163331,24.1171,0.619267689957,202.399,45,57.35343313217163,381,0.13112831115722656,-203.107,0.518961885742,0.0696564,0.00975144,0.619294521565,2.97785e+10,28.9497,21594.063217163086,0.0,202.468023135,0.999757,3.68869354087,528.87429101
201.666,201.808161884,11.243908882141113,865.798039872,0.9831860065460205,0.385931985502,110.017504073,350.402808131,-201.112,316.013636718,24.1168,0.385931985502,201.711,45,56.82910990715027,382,0.13091802597045898,-201.041,-1.30972311223,0.0710449,0.00958267,0.386243801751,2.97703e+10,28.888,21651.02485513687,0.0,201.786528925,0.999743,3.67987649059,534.345125016
201.198,201.351492277,11.698381423950195,1022.2218481,1.0266261100769043,0.521860545431,136.196822626,372.260187255,-199.259,311.752342294,24.1166,0.521860545431,201.247,45,57.04057240486145,383,0.13626623153686523,-199.185,0.368960987859,0.0744019,0.00960335,0.522038045061,2.97653e+10,29.6895,21708.195874214172,0.0,201.325263653,0.999733,3.70861280632,526.835752657
200.85,201.014717131,11.815694332122803,770.982119105,1.0343399047851562,0.573592137183,90.3235874889,337.125420924,-205.034,320.002678321,24.1169,0.573592137183,200.9,45,57.5649619102478,384,0.1305088996887207,-204.975,0.0573537200548,0.0592346,0.00976254,0.573390673077,2.97734e+10,30.0531,21765.89243197441,0.0,200.988053053,0.99975,3.73690381149,542.009742084
200.808,200.974931868,11.58966326713562,922.600437566,1.0273206233978271,0.57474795312,124.499573355,358.395017562,-206.791,317.938981297,24.1144,0.57474795312,200.855,44,57.9995276927948,385,0.13077616691589355,-206.714,0.650124979967,0.0772247,0.00866824,0.574826750652,2.97007e+10,30.3933,21824.0187830925,0.0,200.950621627,0.999608,3.76543733432,543.953617924
200.023,200.18128848,12.113369703292847,838.254036259,1.0871367454528809,0.462691987635,117.10006521,374.187854786,-202.885,322.239845587,24.1141,0.462691987635,200.076,43,57.68078064918518,386,0.13616681098937988,-202.837,-0.0342501907892,0.0487823,0.00782203,0.462907471775,2.96914e+10,30.8848,21881.816388368607,0.0,200.154418483,0.99959,3.77485647023,556.636957372
199.999,200.103118277,12.159183025360107,897.706303783,1.0770206451416016,0.608757087081,113.963731431,385.767734325,-204.785,322.280362173,24.1137,0.608757087081,200.062,44,56.857489824295044,387,0.1376481056213379,-204.734,0.5499684905,0.0507507,0.00967141,0.608920789804,2.96784e+10,31.643,21938.79851293564,0.0,200.073875316,0.999565,3.79810259575,554.008733013
199.819,199.906661904,11.95933485031128,855.579905893,1.037017822265625,0.628983481015,114.103785575,385.035576571,-210.887,328.458847807,24.1141,0.628983481015,199.901,43,58.87831401824951,388,0.13443493843078613,-210.836,0.667743729231,0.0500793,0.00965896,0.62879516595,2.96904e+10,33.0335,21997.812066555023,0.0,199.867962661,0.999589,3.86203652257,572.613218001
199.922,200.020792711,12.6061851978302,878.890646147,1.1006155014038086,0.195558525179,111.701607388,368.872352339,-197.777,319.874305559,24.1129,0.195558525179,200.028,44,59.96007561683655,389,0.1414809226989746,-197.732,-23.5425344801,0.0450745,0.0099613,0.195569230973,2.96555e+10,34.1579,22057.90599131584,0.0,199.970024707,0.99952,3.9387019904,547.942449631
199.967,200.093233954,12.930763721466064,887.597302834,1.1598637104034424,0.382751862733,135.056670694,360.93223386,-207.342,323.490588938,24.1132,0.382751862733,200.115,43,60.753222703933716,390,0.14454245567321777,-207.217,-0.219476578111,0.125748,0.00498336,0.382373191058,2.96644e+10,35.5026,22118.797136306763,0.0,200.011542203,0.999538,4.00707972376,563.893981219
200.754,200.914896588,12.737584114074707,726.045514639,1.1366944313049316,0.374390996265,101.942888863,363.621556531,-200.076,313.480206277,24.1161,0.374390996265,200.945,45,60.802228689193726,391,0.14461755752563477,-200.025,-0.696616486071,0.0508881,0.00974127,0.37411285934,2.97506e+10,36.1287,22179.747762441635,0.0,200.799333226,0.999707,4.04834904675,528.019162712
200.909,201.087764878,13.188409566879272,979.451145712,1.1461994647979736,0.597436799165,137.63597961,380.325555297,-209.716,325.755325144,24.1168,0.597436799165,201.128,43,61.60626935958862,392,0.14465975761413574,-209.637,0.562143671434,0.0789948,0.00969248,0.597212592278,2.97696e+10,36.6856,22241.49719786644,0.0,200.953621476,0.999744,4.07663643796,569.248147978
201.295,201.499819678,12.729276418685913,840.848835995,1.1584904193878174,0.644648084217,122.109348398,341.090179231,-214.145,327.620149031,24.1156,0.644648084217,201.547,43,62.11693549156189,393,0.15068840980529785,-214.102,0.674043736341,0.042099,0.00641935,0.644263156284,2.9734e+10,37.5002,22303.760442495346,0.0,201.337111738,0.999673,4.09194797233,571.706828387
201.471,201.689406386,12.408203125,929.665513904,1.1617121696472168,0.652301127662,126.005718801,380.740217543,-204.781,322.637511232,24.1161,0.652301127662,201.739,43,60.80150508880615,394,0.1520395278930664,-204.718,0.505770732941,0.0628967,0.00945172,0.652532477708,2.97493e+10,37.6285,22364.69438314438,0.0,201.510509594,0.999704,4.10432708115,559.366852564
202.05,202.268824389,12.551398038864136,889.166479148,1.082150936126709,0.363316632226,129.119698539,373.775499396,-205.985,322.134500157,24.1147,0.363316632226,202.317,44,59.469229221343994,395,0.1405043601989746,-205.924,-0.94534466036,0.0603638,0.00976765,0.363213293485,2.971e+10,37.0701,22424.302513599396,0.0,202.08564358,0.999627,4.08763091274,557.514320147
201.773,201.979012457,12.421837329864502,898.606104204,1.0769739151000977,0.662915390844,113.739250867,329.067077038,-199.582,316.207943149,24.1149,0.662915390844,202.021,44,59.89433717727661,396,0.14293980598449707,-199.521,0.697827853269,0.0603943,0.00995477,0.662884735822,2.97151e+10,36.5481,22484.333969593048,0.0,201.805278927,0.999637,4.05113999585,537.032350055
202.531,202.690546072,12.16767692565918,792.866860014,1.0620646476745605,0.688471984152,111.216008263,333.163828734,-208.437,318.4165055,24.1167,0.688471984152,202.731,45,59.2959885597229,397,0.1384413242340088,-208.378,0.683157846109,0.0592041,0.00949852,0.688412204438,2.97671e+10,35.111,22543.768176794052,0.0,202.559766625,0.999739,3.98872743761,539.901160462
202.853,202.987230899,12.377289772033691,1003.47820734,1.0716133117675781,0.375706746695,119.33416685,344.287144722,-210.466,320.904445494,24.1145,0.375706746695,203.027,45,59.70336389541626,398,0.14083600044250488,-210.414,-1.40757842122,0.0514984,0.0089593,0.375682272911,2.97027e+10,34.0939,22603.61272096634,0.0,202.877469509,0.999611,3.94388534204,548.608749851
203.229,203.345118264,11.914332151412964,785.804102302,1.0490944385528564,0.730626738071,96.2191235642,357.53841328,-207.157,320.887063477,24.114,0.730626738071,203.379,45,59.12461972236633,399,0.13557839393615723,-207.097,0.806855822759,0.0604095,0.00985363,0.730157902996,2.96878e+10,32.6115,22662.879158496857,0.0,203.252540847,0.999582,3.86694510973,545.286555814
203.825,203.922816281,11.94094705581665,912.229624549,1.0520424842834473,0.735076039588,112.335102454,337.579549216,-207.676,315.565312694,24.1137,0.735076039588,203.959,46,59.024863719940186,400,0.1378495693206787,-207.615,0.798245553455,0.061615,0.00972787,0.73477321452,2.96791e+10,31.5406,22722.040423631668,0.0,203.844819806,0.999565,3.81114374817,531.271491131
203.946,204.036604242,11.96679162979126,824.192389008,1.0635201930999756,0.439585641803,121.390870897,359.979413351,-207.875,313.640200018,24.1115,0.439585641803,204.064,46,58.82415986061096,401,0.1349637508392334,-207.825,-0.00127814653753,0.0502625,0.00948234,0.439427305189,2.96145e+10,30.1615,22780.997780561447,0.0,203.96608912,0.999436,3.73855731015,528.603156534
203.768,203.848622651,11.603621482849121,876.490869426,1.044163465499878,0.60089307688,129.989304825,338.863667249,-202.83,310.999506823,24.1111,0.60089307688,203.882,45,58.52032494544983,402,0.13698315620422363,-202.774,0.276933129923,0.056076,0.00991738,0.600875750449,2.96005e+10,29.558,22839.649169921875,0.0,203.784787807,0.999408,3.70581068173,526.235232027
204.157,204.236463933,12.032556056976318,921.967611426,1.0523207187652588,0.752812465223,109.537181578,391.812662505,-210.082,317.778883192,24.1096,0.752812465223,204.269,46,58.48396110534668,403,0.13868021965026855,-210.025,0.744689369669,0.0565643,0.00969093,0.752576069408,2.95574e+10,28.879,22898.258447170258,0.0,204.174068333,0.999323,3.66675062143,537.057729316
204.379,204.456521525,12.427648544311523,924.90004047,1.0987703800201416,0.482458556046,113.261487841,382.927487844,-213.257,321.564819817,24.1122,0.482458556046,204.491,45,59.398109912872314,404,0.1408524513244629,-213.206,0.324263239686,0.0509186,0.00947224,0.482521161341,2.96329e+10,28.7091,22957.781812667847,0.0,204.39719197,0.999474,3.64073870111,550.158886806
204.787,204.859184527,12.87500810623169,1085.75654985,1.1169023513793945,0.458047150468,135.422198148,412.573358111,-213.49,327.080016489,24.1097,0.458047150468,204.897,44,58.6644983291626,405,0.14369559288024902,-213.439,0.177734838339,0.0509644,0.00969256,0.458029169313,2.95608e+10,27.9333,23016.57616329193,0.0,204.803026445,0.999331,3.60884357153,571.354165069
204.924,205.000210111,12.593532085418701,945.143523806,1.0805466175079346,0.397844614144,130.830737641,387.267795176,-218.086,334.917413079,24.1081,0.397844614144,205.037,41,58.594427824020386,406,0.13808894157409668,-218.038,-0.112529908252,0.0476837,0.00991027,0.397812465551,2.95145e+10,27.5875,23075.299357652664,0.0,204.940132529,0.999239,3.58898676245,599.160191497
205.474,205.548091936,11.944860935211182,959.321493791,1.0167832374572754,0.539837059369,134.183430012,346.387480738,-215.864,326.387286279,24.105,0.539837059369,205.584,43,58.725494623184204,407,0.1375889778137207,-215.815,0.427873430874,0.0490723,0.00862483,0.539718433382,2.9421e+10,27.7938,23134.16194844246,0.0,205.489344579,0.999053,3.60963668622,572.322083703
205.724,205.792932277,12.18861722946167,983.885743762,1.1325914859771729,0.677216032456,123.010292032,388.941281993,-216.577,324.904857899,24.1031,0.677216032456,205.831,44,60.242762088775635,408,0.14989781379699707,-216.523,0.717296931239,0.053894,0.00951879,0.676874721289,2.93654e+10,27.4807,23194.550398349762,0.0,205.738168873,0.998941,3.58027876681,561.217124539
205.493,205.562552903,12.030330419540405,887.099169343,1.1117875576019287,0.575588429393,107.40474476,333.967412224,-206.329,316.613360707,24.102,0.575588429393,205.594,45,58.55425310134888,409,0.147444486618042,-206.251,0.530234771568,0.0783234,0.0086576,0.575361453244,2.93334e+10,27.0917,23253.277678966522,0.0,205.509395295,0.998878,3.54321761686,535.751603796
205.809,205.86971808,12.290016174316406,1038.07357813,1.082930564880371,0.512849171925,127.157793408,378.420220211,-215.408,326.516202363,24.1038,0.512849171925,205.902,43,58.82058048248291,410,0.13779425621032715,-215.327,0.503693016908,0.0812073,0.00961254,0.512467346787,2.93866e+10,27.4287,23312.228875398636,0.0,205.822780044,0.998983,3.57719225762,569.507451656
206.502,206.560758458,12.017328023910522,812.515177349,1.0521924495697021,0.722914716771,102.219855063,371.917612074,-210.977,319.224285935,24.1041,0.722914716771,206.588,45,59.145259380340576,411,0.13607430458068848,-210.917,0.770082892288,0.0596619,0.0096732,0.722653597851,2.9396e+10,27.3559,23371.508942127228,0.0,206.516891751,0.999004,3.57170593488,541.540101601
205.805,205.860625119,12.342528343200684,1042.4015099,1.0728487968444824,0.396990044948,137.556206844,362.784149017,-213.973,324.465195614,24.1039,0.396990044948,205.893,43,59.68736171722412,412,0.13866853713989258,-213.922,-3.56082867732,0.0507355,0.00891885,0.396939017734,2.93888e+10,27.677,23431.32863497734,0.0,205.819072316,0.998989,3.5927406852,565.959481097
206.295,206.353111425,12.603878498077393,896.833338904,1.1094121932983398,0.663775706597,95.1749422171,324.395865757,-209.501,315.83980595,24.1062,0.663775706597,206.383,46,59.40182614326477,413,0.14282608032226562,-209.442,0.691095233675,0.0592957,0.00971733,0.663697394449,2.94574e+10,27.5464,23490.86490368843,0.0,206.307955172,0.999127,3.58047484542,530.337262063
206.479,206.534228995,12.654816627502441,969.999249436,1.1094534397125244,0.696687020441,136.124370096,344.934235182,-211.992,321.823429992,24.1057,0.696687020441,206.564,44,59.670655488967896,414,0.1428213119506836,-211.941,0.728567066874,0.0515747,0.00977677,0.696486451738,2.94423e+10,27.7544,23550.669022083282,0.0,206.493567344,0.999096,3.58965856215,557.216969471
206.473,206.525851458,12.340023040771484,982.769773562,1.0770001411437988,0.626253981169,123.922614762,377.186582431,-211.431,321.53816609,24.104,0.626253981169,206.556,44,59.385024309158325,415,0.13985109329223633,-211.366,0.496114160924,0.0652466,0.00994841,0.626260705934,2.93916e+10,27.2748,23610.188055038452,0.0,206.485385293,0.998994,3.5670120297,554.13861121
