LossBefore,ProcessExecTime,ExplainedVariance,dLoss,AverageReturn,Time,Iteration,MeanKL,EnvExecTime,MinReturn,NumTrajs,MeanKLBefore,Perplexity,AbsLearnSignal,LossAfter,AverageDiscountedReturn,AveragePolicyStd,MaxReturn,Entropy,ItrTime,StdReturn,PolicyExecTime
-1.64032e-08,0.09912443161010742,0.766468846642,0.0399409,1094.65395489,4091.1541333198547,1129,0.00988627,1.492340326309204,858.242012003,5,0.0,6.13033,0.678595519227,-0.0399409,68.8817646058,0.344393,1225.98816023,1.81325,3.5242044925689697,124.220100518,0.8419713973999023
6.10352e-09,0.11010122299194336,0.810383621083,0.0469905,1163.80067154,4094.768569469452,1130,0.00647145,1.5038020610809326,1107.23202689,5,0.0,6.12657,0.653908212754,-0.0469905,90.1429791414,0.344455,1259.31322936,1.81264,3.6117143630981445,52.9931346869,0.8650946617126465
-3.26157e-08,0.10677981376647949,0.779093515746,0.0353409,1102.52294671,4098.503277540207,1131,0.00649728,1.4770069122314453,993.559080392,5,0.0,6.14137,0.652700514946,-0.035341,65.5616588191,0.344589,1196.44015536,1.81505,3.6081535816192627,75.50930353,0.8471543788909912
1.63555e-08,0.11081695556640625,0.815876045358,0.0507633,1168.23494414,4102.35396027565,1132,0.00985118,1.5176656246185303,1133.24892014,5,0.0,6.09849,0.749833327192,-0.0507633,91.5356412495,0.344133,1201.50077613,1.80804,3.8471763134002686,29.6244886216,0.8927748203277588
-1.60217e-08,0.1089482307434082,0.786370832968,0.0391709,1121.21233922,4105.922579050064,1133,0.00993399,1.498497724533081,1009.25101959,5,0.0,6.08232,0.688695227038,-0.0391709,72.4343367683,0.343971,1201.08710083,1.80539,3.5645194053649902,66.4663980299,0.870765209197998
9.82285e-09,0.1036539077758789,0.815186983292,0.0406243,1127.80575708,4109.621969461441,1134,0.00645571,1.4669110774993896,977.227057542,5,0.0,6.06067,0.639396249907,-0.0406243,79.9218124315,0.343693,1256.65444444,1.80182,3.573741912841797,94.1006452963,0.8327441215515137
-2.42233e-08,0.09759020805358887,0.733360050634,0.0385543,1097.01059094,4113.054440736771,1135,0.00649926,1.469245195388794,846.764116444,5,0.0,6.03983,0.655818276454,-0.0385543,77.3886615407,0.343463,1168.60395647,1.79838,3.4286751747131348,125.462357889,0.8359167575836182
3.24249e-08,0.10054945945739746,0.744310715503,0.0481917,1100.1432745,4116.592788696289,1136,0.00998393,1.4970660209655762,1003.29377923,5,0.0,6.04061,0.658661364655,-0.0481916,95.5439452977,0.343463,1193.11677326,1.79851,3.5348520278930664,63.7106838743,0.8921916484832764
-2.28882e-09,0.10770416259765625,0.766619031278,0.0368062,1100.05394968,4120.204522371292,1137,0.00990966,1.4969706535339355,1059.50209447,5,0.0,6.03236,0.706803609608,-0.0368062,66.5793327219,0.343391,1192.40618707,1.79714,3.486414909362793,52.364110949,0.8622622489929199
-1.01089e-08,0.10276103019714355,0.770683208852,0.0432154,1124.23552936,4123.835259437561,1138,0.00993815,1.4913811683654785,1045.45519513,5,0.0,6.00615,0.707456502169,-0.0432154,68.6702314705,0.343152,1196.998549,1.79278,3.626281976699829,63.3223859685,0.8717448711395264
4.42505e-08,0.09604740142822266,0.152145117255,0.0352001,1117.43554137,4127.440561771393,1139,0.00641796,1.500800609588623,978.040487168,5,0.0,5.97897,0.661127988999,-0.0352001,70.4927295911,0.342858,1272.50564747,1.78825,3.600614070892334,97.5907185845,0.8730502128601074
9.91821e-09,0.10010886192321777,0.779023593609,0.0479895,1125.31286106,4131.06885099411,1140,0.00996723,1.486586332321167,1008.63553987,5,0.0,5.95132,0.685712545733,-0.0479895,83.4299178795,0.342523,1218.64553757,1.78361,3.5244884490966797,69.3277919475,0.8786673545837402
-9.91821e-09,0.10277676582336426,0.862692447906,0.0318314,1147.12756916,4134.571778535843,1141,0.006444,1.4905974864959717,1089.68431821,5,0.0,5.9411,0.675280059966,-0.0318314,67.8405783461,0.342417,1241.97882261,1.78189,3.4995737075805664,57.2174533972,0.8694007396697998
2.38419e-08,0.10297870635986328,0.772132950747,0.0397364,1127.51165122,4138.045216321945,1142,0.00995333,1.474471092224121,1010.6698199,5,0.0,5.95927,0.64946095045,-0.0397363,61.4873254745,0.342622,1264.95430864,1.78495,3.469528913497925,97.3436908837,0.8780872821807861
-3.35693e-08,0.10576391220092773,-1.12482490266,0.0518141,1190.3217627,4141.71892952919,1143,0.00998386,1.5237243175506592,1040.03320847,5,0.0,5.9546,0.68959884793,-0.0518142,67.2798386086,0.342569,1432.12800803,1.78416,3.560776472091675,138.583566431,0.9066121578216553
-3.24249e-08,0.10482382774353027,0.705161756812,0.0335245,1068.95691338,4145.2741549015045,1144,0.00642393,1.5053083896636963,867.916124045,5,0.0,5.97748,0.668388596902,-0.0335245,51.6804984536,0.342785,1206.58129147,1.788,3.552265167236328,120.455343486,0.8854250907897949
-1.90735e-09,0.10113310813903809,0.821925161253,0.0657578,1149.64336768,4148.839651346207,1145,0.00991868,1.507030963897705,1077.63244015,5,0.0,5.98733,0.661340428238,-0.0657578,85.6233589428,0.342891,1193.92777827,1.78965,3.561939001083374,38.7078119015,0.8944733142852783
3.53813e-08,0.10447573661804199,0.806769509025,0.0308665,1155.32728813,4152.626570701599,1146,0.0064776,1.538362741470337,1072.698029,5,0.0,5.94243,0.708590393589,-0.0308664,82.1900185124,0.342429,1215.10255896,1.78212,3.657991886138916,60.1103107695,0.935164213180542
2.74658e-08,0.10631728172302246,0.725125925401,0.0372976,1080.63372037,4156.196995973587,1147,0.00641982,1.535287618637085,890.773341541,5,0.0,5.90525,0.617351163744,-0.0372975,54.4116899675,0.342082,1185.82063223,1.77584,3.566202402114868,101.44449528,0.917180061340332
2.28882e-08,0.10414934158325195,0.743892039717,0.0474881,1008.29277925,4159.726068973541,1148,0.00995924,1.5317103862762451,806.874829513,5,0.0,5.88526,0.63774457379,-0.0474881,43.887244348,0.341897,1216.62349161,1.77245,3.526017189025879,143.075794899,0.9141073226928711
-1.60217e-08,0.1091763973236084,0.752581259961,0.0411202,1061.85381931,4163.389669179916,1149,0.00640525,1.5047063827514648,870.765971346,5,0.0,5.90314,0.629159977933,-0.0411202,53.6081603575,0.342091,1172.47657268,1.77548,3.542013645172119,113.242992708,0.8996551036834717
-4.00543e-09,0.10969948768615723,0.788093559506,0.0500392,1119.79176593,4166.915427684784,1150,0.00996574,1.507368564605713,1018.45961137,5,0.0,5.9125,0.663043227993,-0.0500392,64.0579180094,0.342196,1207.91687694,1.77707,3.5222907066345215,64.0911037185,0.8929409980773926
-1.90735e-10,0.10298633575439453,0.815509684513,0.0490707,1123.54468721,4170.505145788193,1151,0.00995612,1.525102138519287,1039.56509677,5,0.0,5.88218,0.614839605228,-0.0490707,65.4439620421,0.341969,1241.45719729,1.77193,3.5860226154327393,71.9650797223,0.9203710556030273
1.23978e-08,0.10334563255310059,0.803816849555,0.0493474,1128.18623434,4174.180326700211,1152,0.00999687,1.50108003616333,1062.52386709,5,0.0,5.86918,0.655263609162,-0.0493474,76.4048428444,0.341867,1212.15688892,1.76971,3.559753656387329,57.6567469614,0.8844096660614014
1.16348e-08,0.10211658477783203,0.808374680053,0.0432627,1048.94954878,4177.708671092987,1153,0.00991307,1.4941530227661133,962.781810642,5,0.0,5.84279,0.69646588398,-0.0432627,41.6909755156,0.341568,1100.73274785,1.76521,3.524017572402954,53.2438030494,0.9066743850708008
8.01086e-09,0.10242176055908203,0.761742547223,0.0500539,1187.20440169,4181.2462701797485,1154,0.00992455,1.5300350189208984,1095.2037017,5,0.0,5.83521,0.67813055508,-0.0500539,99.1018976673,0.341408,1229.96256108,1.76391,3.5349175930023193,48.8330128235,0.9064445495605469
-1.297e-08,0.10177087783813477,0.75787648771,0.0386971,1075.73815185,4184.84206867218,1155,0.00997357,1.506068229675293,1027.94555464,5,0.0,5.79232,0.70004938527,-0.0386971,60.4436673133,0.341029,1136.40683783,1.75653,3.467754364013672,37.5169366157,0.8735942840576172
-1.52588e-09,0.10570216178894043,0.784260238576,0.0457986,1112.82114187,4188.329315185547,1156,0.009822,1.494431734085083,1039.2504632,5,0.0,5.78636,0.654773026373,-0.0457986,60.5641956091,0.341013,1193.7233196,1.7555,3.4844536781311035,52.9600384683,0.873065710067749
-7.62939e-10,0.11920952796936035,0.801114898321,0.0458691,1196.14460068,4191.986823558807,1157,0.00991899,1.5302889347076416,1153.9722546,5,0.0,5.74985,0.693178523783,-0.0458691,97.5300202773,0.340671,1233.6149793,1.74917,3.6537556648254395,31.3633423463,0.9489235877990723
1.90735e-08,0.1125035285949707,0.729053421158,0.0417774,1134.38677174,4195.602682828903,1158,0.00983546,1.503920316696167,936.47933569,5,0.0,5.72985,0.596277537752,-0.0417773,72.2204027494,0.340361,1199.94019265,1.74569,3.4939510822296143,99.930663664,0.8703749179840088
-6.10352e-09,0.10842728614807129,0.79063801241,0.0426637,1180.12811394,4199.0767641067505,1159,0.00641175,1.4773406982421875,1156.73002286,5,0.0,5.73011,0.692182362654,-0.0426637,99.6760874402,0.340344,1211.15120221,1.74573,3.4713339805603027,19.3232473196,0.8727171421051025
-0.0,0.10021257400512695,0.821471843092,0.0273184,1123.66861708,4202.589393854141,1160,0.00643665,1.4590699672698975,1038.8051824,5,0.0,5.73213,0.737039619215,-0.0273184,78.9704926752,0.340349,1186.90453986,1.74609,3.5087060928344727,59.5016074855,0.864208459854126
3.62396e-09,0.10274076461791992,0.777788238997,0.0382076,1126.51563324,4206.197726011276,1161,0.00998209,1.4751956462860107,1009.27777824,5,0.0,5.72559,0.649161818106,-0.0382076,89.5372159374,0.340318,1183.83559726,1.74495,3.490083932876587,64.0328640954,0.8393092155456543
-1.82152e-08,0.10272979736328125,0.852132026115,0.0314662,1172.62413639,4209.74284362793,1162,0.00647305,1.480870008468628,1140.60652288,5,0.0,5.71444,0.738081926809,-0.0314662,92.8363743053,0.340245,1206.50499558,1.743,3.5419344902038574,25.2904349999,0.8756318092346191
1.60217e-08,0.10031390190124512,0.818632629798,0.0382889,1150.01177031,4213.293914556503,1163,0.00981089,1.492225170135498,1119.69308081,5,0.0,5.69998,0.718288788167,-0.0382889,86.4437753875,0.340202,1182.51974768,1.74046,3.5467286109924316,21.5878493182,0.8437137603759766
-1.33514e-08,0.09805703163146973,0.689960720222,0.0423991,1097.70344132,4216.960858106613,1164,0.00998704,1.4708809852600098,839.065464509,5,0.0,5.68587,0.650324185744,-0.0423992,79.2730971896,0.340007,1214.60708721,1.73798,3.5424180030822754,137.313480364,0.8277013301849365
6.86645e-09,0.10579204559326172,0.567853401689,0.0373483,993.520974927,4220.492808103561,1165,0.00644753,1.475059986114502,684.112839707,5,0.0,5.66576,0.585253895397,-0.0373483,35.2386567792,0.339821,1177.21781867,1.73444,3.528014659881592,177.386796574,0.8416600227355957
1.0643e-07,0.10770082473754883,-5.29453841549,0.0421017,1240.76308497,4224.5194091796875,1166,0.00641488,1.516139030456543,1103.67725576,5,0.0,5.65507,0.732170800434,-0.0421016,93.993648319,0.339709,1546.33127937,1.73255,4.02361798286438,159.734690578,0.8573451042175293
-3.66211e-08,0.10713720321655273,0.839024701304,0.0332826,1174.94468342,4228.283994436264,1167,0.00663686,1.4633941650390625,1127.63468629,5,0.0,5.64504,0.757001821749,-0.0332827,89.6936332218,0.339546,1242.80915096,1.73078,3.6338446140289307,49.4465659655,0.8229048252105713
1.54495e-08,0.10384654998779297,0.739653028644,0.0336915,1099.35927633,4231.8578860759735,1168,0.00643718,1.464651107788086,1045.27498275,5,0.0,5.65501,0.624776837365,-0.0336915,54.2112088334,0.339622,1147.40086836,1.73254,3.57000994682312,37.3235020289,0.8192188739776611
-1.14441e-08,0.10140633583068848,0.810535152941,0.0575002,1184.1714326,4235.43851184845,1169,0.00991828,1.4845259189605713,1117.92698964,5,0.0,5.65879,0.676441820624,-0.0575002,97.9819719933,0.339654,1237.35827299,1.73321,3.576775550842285,43.9804499897,0.8218958377838135
-2.5177e-08,0.10883712768554688,0.605112372976,0.0409736,1187.49489869,4239.208315372467,1170,0.00641473,1.471792459487915,888.692984197,5,0.0,5.65888,0.664144318544,-0.0409736,73.7650100001,0.339711,1516.17837917,1.73323,3.653444766998291,199.02080273,0.8150277137756348
4.76837e-09,0.11011052131652832,0.768858986363,0.0337049,1240.54058919,4242.814825296402,1171,0.0064015,1.4896159172058105,1100.76466966,5,0.0,5.66579,0.690024697653,-0.0337049,84.3793158289,0.339818,1553.78713751,1.73445,3.6024041175842285,163.173590054,0.8346970081329346
-1.71661e-08,0.10872864723205566,0.807747230732,0.0314164,1142.50935668,4246.436679601669,1172,0.00649601,1.4589529037475586,1042.73897405,5,0.0,5.63689,0.682873136604,-0.0314165,82.097180087,0.339444,1244.96254872,1.72933,3.6170761585235596,75.7088024798,0.8211748600006104
1.8692e-08,0.09683990478515625,0.759888633401,0.0321828,1090.89604785,4250.202177286148,1173,0.00640718,1.4711296558380127,854.924606713,5,0.0,5.59979,0.656015431304,-0.0321828,63.1776721684,0.339041,1207.98936469,1.72273,3.647244453430176,122.355279498,0.7950234413146973
5.72205e-09,0.10577034950256348,0.794742592454,0.0557249,1092.80937627,4254.093103647232,1174,0.00978331,1.462538242340088,889.277089832,5,0.0,5.58492,0.62112085551,-0.0557249,57.8691736447,0.33889,1175.05554749,1.72007,3.8866465091705322,105.867365724,0.815544843673706
1.52588e-09,0.10779738426208496,0.76507311084,0.0407729,1118.10476157,4257.690244674683,1175,0.00642063,1.4802188873291016,1035.36802103,5,0.0,5.5791,0.659431941253,-0.0407729,65.4957993844,0.338874,1173.28865323,1.71903,3.5927820205688477,50.840047852,0.8285417556762695
-7.62939e-10,0.09882140159606934,0.754861435901,0.0377528,1136.40822822,4261.431394815445,1176,0.00642814,1.4650542736053467,999.821443172,5,0.0,5.55605,0.675307764615,-0.0377528,72.1885730635,0.338592,1261.03533504,1.71489,3.609973192214966,100.105033013,0.8173127174377441
4.57764e-09,0.10609078407287598,0.805838526451,0.0505174,1151.04849869,4265.184677124023,1177,0.00996844,1.4736099243164062,1009.48645052,5,0.0,5.55712,0.685057095665,-0.0505174,73.6263581897,0.33865,1208.51879629,1.71508,3.7488021850585938,73.364142871,0.8212864398956299
-4.42505e-08,0.11247563362121582,0.616924284754,0.0383135,1205.84659202,4268.9559824466705,1178,0.00641125,1.5241105556488037,1061.7106492,5,0.0,5.54606,0.71208502633,-0.0383135,76.7157432454,0.338636,1484.00442069,1.71309,3.7669951915740967,144.389796538,0.8579728603363037
1.5831e-08,0.10856771469116211,0.729069103168,0.0463894,1126.93691669,4272.708936691284,1179,0.00992676,1.47908353805542,1034.26191788,5,0.0,5.55254,0.6810960057,-0.0463894,60.1270764839,0.338762,1264.96907398,1.71426,3.628251314163208,87.6920192974,0.8627374172210693
2.28882e-09,0.10956692695617676,0.740915768843,0.0506441,1212.92084683,4276.308478116989,1180,0.00985797,1.4928407669067383,1097.29792094,5,0.0,5.56197,0.660814152399,-0.0506441,90.3877517417,0.338916,1470.05557335,1.71595,3.5958163738250732,133.230920052,0.8661658763885498
-1.52588e-08,0.11233258247375488,0.829544809524,0.038979,1184.35789461,4279.9012088775635,1181,0.00998531,1.5031075477600098,1138.06585958,5,0.0,5.57047,0.753266283437,-0.038979,97.3672632664,0.338967,1211.40233182,1.71748,3.5888328552246094,27.4758315803,0.8680448532104492
6.86645e-09,0.11004829406738281,0.812145977281,0.0332665,1145.37339872,4283.583637475967,1182,0.00643746,1.477837085723877,1087.04133736,5,0.0,5.54886,0.720544831674,-0.0332664,84.1626755335,0.338796,1195.37416242,1.71359,3.5678601264953613,43.1340715043,0.841425895690918
-7.62939e-10,0.09832382202148438,0.595093810042,0.0377685,1086.2099634,4287.154386997223,1183,0.00990681,1.4811861515045166,885.416093974,5,0.0,5.53603,0.730355985487,-0.0377685,74.5354366189,0.338679,1174.10953432,1.71128,3.566338300704956,102.874922491,0.8492376804351807
1.52588e-09,0.1067957878112793,0.672709764652,0.0441484,1099.58543108,4290.725641965866,1184,0.00993644,1.504124402999878,903.502469591,5,0.0,5.52686,0.646583820224,-0.0441484,66.6722726496,0.338653,1180.66930026,1.70962,3.568300485610962,101.43914489,0.8651843070983887
-9.53674e-09,0.09853243827819824,0.808721597734,0.0464,1112.70810449,4294.402467727661,1185,0.00982385,1.483912706375122,975.345720427,5,0.0,5.51502,0.645500835889,-0.0464,70.3869954184,0.338477,1232.65904289,1.70748,3.5637853145599365,87.8211118037,0.871112585067749
-1.41144e-08,0.10591363906860352,0.711461905141,0.0443814,1207.97936471,4298.030636310577,1186,0.0064037,1.4982917308807373,1099.39495872,5,0.0,5.49756,0.658250798233,-0.0443814,67.8489093876,0.338301,1478.0792508,1.7043,3.624476432800293,137.19882739,0.8560342788696289
2.13623e-08,0.09412646293640137,0.739589979428,0.0347993,1090.35665399,4301.547888278961,1187,0.00639824,1.4682812690734863,931.245975319,5,0.0,5.50667,0.698320598953,-0.0347993,57.9674276658,0.338349,1256.54991499,1.70596,3.512718915939331,118.460985408,0.8505866527557373
-1.60217e-08,0.1107783317565918,0.746904129678,0.0391936,1141.62952636,4305.366218090057,1188,0.00647628,1.4923508167266846,1077.53943184,5,0.0,5.48524,0.688663992442,-0.0391936,69.2381316061,0.338116,1195.74614408,1.70206,3.700896978378296,45.9181209262,0.8984816074371338
-1.79291e-08,0.10870766639709473,0.802510629449,0.0352824,1129.69648161,4309.01350235939,1189,0.00643804,1.5151252746582031,1079.7510705,5,0.0,5.47324,0.693963236297,-0.0352824,82.8486874894,0.338016,1183.30109613,1.69987,3.644209384918213,37.8831268116,0.8872215747833252
6.48499e-09,0.11348176002502441,0.875936516336,0.0358357,1183.97882486,4312.671927690506,1190,0.00998896,1.5080580711364746,1139.75342183,5,0.0,5.44388,0.705460328434,-0.0358357,96.2589039943,0.337704,1252.43309351,1.69449,3.6556906700134277,38.6280675293,0.9198739528656006
-2.96593e-08,0.10482621192932129,0.775162102261,0.0277907,1146.1222488,4316.3534569740295,1191,0.00647227,1.4811363220214844,984.129014718,5,0.0,5.45761,0.723083078839,-0.0277908,77.0137444324,0.337855,1218.26380516,1.69701,3.5657691955566406,84.1345787111,0.865656852722168
4.57764e-09,0.1062934398651123,0.707334343165,0.0450094,1101.31238166,4319.985598325729,1192,0.00993715,1.4961669445037842,904.859273564,5,0.0,5.4405,0.632575294951,-0.0450094,67.4734542114,0.337657,1210.13949305,1.69387,3.6278693675994873,102.976252341,0.8711643218994141
-5.34058e-09,0.10534024238586426,-2.27329869512,0.0472124,1170.79304918,4323.6468687057495,1193,0.00643186,1.4923067092895508,1052.99476676,5,0.0,5.45487,0.666909622813,-0.0472124,48.0211186144,0.337762,1410.02416097,1.69651,3.6584689617156982,127.604853634,0.887474775314331
1.43051e-08,0.1056528091430664,0.761284971306,0.0388503,1140.07739136,4327.296455144882,1194,0.00644528,1.4846374988555908,997.904309362,5,0.0,5.43641,0.694906118574,-0.0388503,70.3655295011,0.33749,1192.19279068,1.69312,3.5282301902770996,72.7524445813,0.8925068378448486
-4.3869e-09,0.11020207405090332,0.789656099747,0.0477852,1160.26176851,4330.865525722504,1195,0.00650072,1.4871792793273926,1114.8573951,5,0.0,5.44385,0.677540539099,-0.0477852,83.1271861997,0.337571,1188.83331427,1.69449,3.5648210048675537,27.1918379046,0.8837752342224121
5.72205e-09,0.10841655731201172,0.8327965973,0.0360965,1166.48852122,4334.406524896622,1196,0.00999163,1.487335443496704,1136.33846848,5,0.0,5.43142,0.760385565385,-0.0360965,82.2658683689,0.337524,1198.80414269,1.6922,3.536689519882202,21.7868178119,0.8947970867156982
-1.41144e-08,0.10314202308654785,0.818450127597,0.0389718,1131.72206276,4338.055155038834,1197,0.00994126,1.5219874382019043,1113.85454757,5,0.0,5.38725,0.759270968138,-0.0389718,77.0484423814,0.337144,1144.45876065,1.68403,3.53105092048645,10.0421245029,0.8966314792633057
-1.31607e-08,0.10506224632263184,0.848249557773,0.0514473,1199.25975425,4341.614512681961,1198,0.0097778,1.453583002090454,1175.61589233,5,0.0,5.37123,0.696941618265,-0.0514473,97.0698662016,0.336989,1243.1263839,1.68106,3.556391954421997,25.8577059257,0.8588287830352783
-6.44684e-08,0.10951399803161621,0.507816311851,0.0373467,1021.31906769,4345.141975402832,1199,0.00644135,1.4886019229888916,749.606051472,5,0.0,5.39083,0.658064224228,-0.0373467,34.3665278043,0.337182,1192.68133363,1.6847,3.5231614112854004,151.624966763,0.8648483753204346
1.01089e-08,0.10866832733154297,0.767242542915,0.0462456,1137.2018849,4348.88595700264,1200,0.00641089,1.4818451404571533,1081.85189385,5,0.0,5.37818,0.614400504239,-0.0462456,73.5131295763,0.337038,1179.75676914,1.68235,3.6245615482330322,36.7776913636,0.8798096179962158
-1.31607e-08,0.11560750007629395,0.784146919237,0.0502871,1162.37903409,4352.404649019241,1201,0.0098911,1.4947810173034668,964.167447374,5,0.0,5.35407,0.660088358468,-0.0502871,86.09355794,0.336752,1256.41819987,1.67786,3.5143508911132812,109.279849282,0.887225866317749
6.86645e-09,0.10932445526123047,0.782902309247,0.0378684,1110.60309051,4356.243183374405,1202,0.00640189,1.5043072700500488,1026.2465175,5,0.0,5.32406,0.666821175905,-0.0378684,67.9725152721,0.336439,1215.03618389,1.67224,3.8346192836761475,72.3587507647,0.8810598850250244
1.4019e-08,0.11280059814453125,0.786601461533,0.0374261,1152.16302335,4359.921195745468,1203,0.00642585,1.5110259056091309,1049.63531423,5,0.0,5.33048,0.663117230091,-0.037426,65.6024013993,0.336517,1251.92665547,1.67344,3.562809944152832,70.0221317168,0.904111385345459
-3.35693e-08,0.10839653015136719,0.861306078423,0.0347386,1140.50917932,4363.479025840759,1204,0.00644291,1.5157151222229004,1049.93475037,5,0.0,5.34207,0.70520468302,-0.0347386,89.4507727629,0.336586,1226.40038158,1.67561,3.5542232990264893,65.4178295002,0.9022314548492432
1.48773e-08,0.10668230056762695,0.809983255349,0.0373801,1169.08225671,4367.119441986084,1205,0.00641702,1.4866795539855957,1040.77781459,5,0.0,5.31774,0.639035986741,-0.0373801,78.9610503912,0.336281,1224.91717055,1.67105,3.6369783878326416,66.251171822,0.8967578411102295
1.10626e-08,0.11184167861938477,0.852972181771,0.0371413,1198.57928734,4370.803405284882,1206,0.00642421,1.4958667755126953,1176.81124204,5,0.0,5.32258,0.692480201936,-0.0371413,99.0228521613,0.336262,1242.90267128,1.67196,3.5659751892089844,24.1475389597,0.8934595584869385
2.82288e-08,0.11108875274658203,0.693173893953,0.0424718,1091.31642896,4374.513596534729,1207,0.00994409,1.554065465927124,990.213481062,5,0.0,5.31796,0.639833152575,-0.0424717,62.068183318,0.336268,1179.24724736,1.67109,3.7068369388580322,74.3857600994,0.9318811893463135
-1.14441e-09,0.1082003116607666,0.810316741353,0.0434184,1111.55905255,4378.237682580948,1208,0.00999545,1.5125596523284912,961.311398345,5,0.0,5.28855,0.703113767871,-0.0434184,74.7925287373,0.336016,1171.61867836,1.66554,3.7195444107055664,78.2278582772,0.910860538482666
-1.60217e-08,0.10357236862182617,0.761507528173,0.0407709,1152.34713593,4381.986629486084,1209,0.00640736,1.5149590969085693,957.943527044,5,0.0,5.27367,0.62893140024,-0.0407709,90.2276526675,0.335883,1210.45987145,1.66273,3.632636070251465,97.3522455753,0.9316909313201904
6.48499e-09,0.10930657386779785,0.809236679995,0.0559992,1189.73141471,4385.504752159119,1210,0.0099928,1.5011978149414062,1145.25786161,5,0.0,5.26902,0.687483344462,-0.0559992,103.812256003,0.335853,1273.7172306,1.66185,3.5137012004852295,45.503228207,0.9003844261169434
-5.91278e-09,0.11010098457336426,0.734904927811,0.0344714,1106.38085051,4389.140757083893,1211,0.00990401,1.4743664264678955,1054.37894624,5,0.0,5.25786,0.723744555793,-0.0344714,65.6825878623,0.335796,1145.16125498,1.65972,3.6317880153656006,36.5911607854,0.9029016494750977
1.02997e-08,0.10396695137023926,0.824919425291,0.0325972,1148.84291157,4392.837685585022,1212,0.00642253,1.49110746383667,1085.69167554,5,0.0,5.23385,0.674608071844,-0.0325971,83.1620312561,0.335516,1172.38425806,1.65515,3.5816025733947754,32.3196381166,0.8997266292572021
3.28064e-08,0.10209465026855469,0.748613427839,0.0365483,1144.97686772,4396.3565583229065,1213,0.00647608,1.503753900527954,915.981010639,5,0.0,5.21423,0.649501059747,-0.0365482,81.2264589906,0.33525,1214.32379999,1.65139,3.5159356594085693,115.287452687,0.8859977722167969
-2.67029e-09,0.10374259948730469,0.796156635623,0.0408225,1200.2945155,4399.881484270096,1214,0.00992726,1.5014934539794922,1074.84241662,5,0.0,5.22361,0.620195003156,-0.0408225,100.913557236,0.335322,1278.46550172,1.65319,3.5206761360168457,75.6097903248,0.902216911315918
4.95911e-09,0.10962939262390137,0.669528505041,0.0357991,1092.69525776,4403.481814146042,1215,0.0064107,1.484586477279663,1031.72886135,5,0.0,5.21944,0.6783227982,-0.0357991,61.0795884126,0.335224,1166.76082532,1.65239,3.4854156970977783,51.3102435837,0.8845067024230957
1.10626e-08,0.11112523078918457,0.766597163896,0.0278207,1172.63906883,4407.263295412064,1216,0.00641471,1.4941794872283936,1145.13321142,5,0.0,5.19893,0.707950701977,-0.0278207,88.0109394685,0.335038,1196.73805022,1.64845,3.7781448364257812,19.3165333656,0.8844075202941895
-1.79291e-08,0.1078023910522461,0.792678783966,0.0396605,1168.72181679,4410.830513954163,1217,0.00999844,1.501882791519165,1057.70141667,5,0.0,5.21583,0.694529832859,-0.0396606,79.0822779871,0.335188,1255.38654486,1.6517,3.5639665126800537,68.4826651774,0.9133412837982178
1.8692e-08,0.1027214527130127,0.725458457355,0.0326739,1083.1533152,4414.485700845718,1218,0.00645023,1.5032355785369873,845.406554246,5,0.0,5.2199,0.654838256019,-0.0326739,58.986409502,0.335227,1173.35885759,1.65248,3.541318416595459,121.248489253,0.8920736312866211
-1.90735e-10,0.11084651947021484,0.795994768171,0.0585929,1110.50902288,4418.039907455444,1219,0.00993746,1.5157597064971924,1044.69616828,5,0.0,5.22787,0.649732923218,-0.0585929,69.3623750279,0.335362,1165.2879663,1.654,3.550440788269043,44.9001533143,0.9104893207550049
-1.43051e-09,0.10705685615539551,0.680826955284,0.0343271,987.723957809,4421.607130765915,1220,0.00643859,1.471318006515503,838.348119603,5,0.0,5.21086,0.671396602376,-0.0343271,26.1164069114,0.335223,1098.57757108,1.65074,3.56339955329895,88.4293467744,0.872948408126831
-7.62939e-10,0.11229753494262695,0.707371781927,0.0447214,1146.63063781,4425.31240105629,1221,0.00642815,1.5238375663757324,1097.67403939,5,0.0,5.18679,0.6588913013,-0.0447214,66.5739535432,0.334941,1190.11077394,1.64612,3.586927652359009,32.3229712861,0.9223852157592773
2.67029e-08,0.11030340194702148,0.801358443367,0.0384041,1146.06934152,4428.980812072754,1222,0.00644071,1.523071527481079,1100.38359306,5,0.0,5.1932,0.71728296533,-0.038404,86.1683967271,0.335041,1214.94358294,1.64735,3.664827585220337,39.889825734,0.9380948543548584
1.60217e-08,0.11066555976867676,0.856358265555,0.0320287,1165.96261901,4432.544891834259,1223,0.00643972,1.492901086807251,1108.41820385,5,0.0,5.19526,0.649680845043,-0.0320287,80.4099590421,0.335059,1242.47486108,1.64775,3.560922861099243,45.2424772176,0.8929233551025391
-6.86645e-09,0.10651278495788574,0.805840203579,0.0318617,1139.30719314,4436.198398590088,1224,0.0064449,1.4509799480438232,1047.43228851,5,0.0,5.1912,0.681423030521,-0.0318617,84.0665497508,0.334991,1213.01671185,1.64696,3.5400161743164062,60.8669067223,0.8811328411102295
-4.76837e-10,0.1085200309753418,0.837827578571,0.0453909,1154.7082522,4439.7881870269775,1225,0.00999391,1.4791259765625,1106.24147474,5,0.0,5.18259,0.723601432524,-0.0453909,80.2282629603,0.334937,1232.97716163,1.64531,3.585627555847168,42.5017385458,0.856290340423584
