NumTrajs,ItrTime,AverageDiscountedReturn,LossBefore,LossAfter,MinReturn,StdReturn,ExplainedVariance,PolicyExecTime,MeanKLBefore,Iteration,EnvExecTime,MaxReturn,Perplexity,Entropy,ProcessExecTime,Time,dLoss,AveragePolicyStd,AverageReturn,AbsLearnSignal,MeanKL
65,11.630829095840454,257.381521131,-5.62834e-08,-0.0695491,217.036164222,96.1205970016,-0.896813055122,1.2231369018554688,0.0,782,8.473466634750366,700.570904852,1.64494e+10,23.5236,0.1344892978668213,9320.662576436996,0.069549,0.966468,375.508340694,0.381864007081,0.00863715
67,11.39434552192688,253.064630704,5.69498e-09,-0.147543,201.347190559,101.566298172,-2.51603505618,1.208207607269287,0.0,783,8.263014554977417,739.847260965,1.64689e+10,23.5247,0.1513814926147461,9332.160426139832,0.147543,0.966523,367.640212391,0.282249356278,0.00842045
66,12.17308783531189,258.352061827,3.14268e-08,-0.0697717,180.53549829,109.657075367,-1.17259673239,1.2496578693389893,0.0,784,8.490007877349854,772.205792509,1.64911e+10,23.5261,0.13488054275512695,9344.444091796875,0.0697718,0.966638,378.813293295,0.40661076238,0.00884187
69,11.833914995193481,248.838638344,3.59591e-09,-0.0794397,119.255378348,100.437593959,0.28808251286,1.2446925640106201,0.0,785,8.474761009216309,615.217338336,1.65186e+10,23.5278,0.13751959800720215,9356.376614809036,0.0794397,0.966728,358.632429039,0.727489053218,0.00981732
69,11.88709568977356,248.452164741,2.37705e-09,-0.112461,140.787095266,81.5599746681,0.0598139795769,1.194777488708496,0.0,786,8.450456619262695,596.838091689,1.66026e+10,23.5328,0.13511228561401367,9368.380092382431,0.112461,0.967017,354.559076432,0.598375111282,0.0088858
69,12.213653802871704,248.198316585,-6.35346e-09,-0.0796908,184.308226965,96.1143636058,0.399925611548,1.1963374614715576,0.0,787,8.426408767700195,826.803471618,1.66147e+10,23.5336,0.13296198844909668,9380.702189207077,0.0796908,0.967066,355.945046385,0.694145403646,0.00944981
68,12.059584379196167,252.760380635,-5.78316e-09,-0.07138,193.678653613,87.9969934239,-0.0184761931009,1.215977430343628,0.0,788,8.648011445999146,596.836833157,1.66752e+10,23.5372,0.13718843460083008,9392.86668753624,0.07138,0.967278,363.966175515,0.579826985217,0.00870701
67,12.13181209564209,252.802185505,2.32047e-08,-0.0767652,190.751467889,102.922166165,0.56552884989,1.2112457752227783,0.0,789,8.477805137634277,677.530372105,1.66974e+10,23.5385,0.1371603012084961,9405.107571840286,0.0767652,0.967345,367.612297866,0.759122967474,0.00978433
70,11.980870723724365,245.226619659,-1.87341e-09,-0.142923,147.636395803,94.3823365563,-21.2207430325,1.1891071796417236,0.0,790,8.375556468963623,659.009403275,1.67033e+10,23.5389,0.13622283935546875,9417.198308467865,0.142923,0.96737,350.373712693,0.163895808721,0.00880543
63,12.23333477973938,257.672507816,-3.6189e-08,-0.0752213,177.012425023,126.649495146,0.253898135826,1.1920619010925293,0.0,791,8.474980592727661,887.075837908,1.66836e+10,23.5377,0.1349492073059082,9429.544287204742,0.0752212,0.967296,383.346210385,0.650862940055,0.00888147
70,12.595425367355347,244.227196477,3.9508e-08,-0.0289968,140.319143832,90.9644691395,-20.2871200924,1.2116374969482422,0.0,792,8.467464685440063,600.495909662,1.67198e+10,23.5399,0.13530421257019043,9442.245810985565,0.0289968,0.967415,348.505219345,0.149864834805,0.00579659
65,12.441244125366211,256.798131737,-1.7503e-09,-0.093093,222.948012182,104.011828795,0.380450071796,1.2136013507843018,0.0,793,8.376922607421875,752.313731542,1.68096e+10,23.5452,0.13475561141967773,9454.790431261063,0.093093,0.967718,376.593478638,0.698701632085,0.00957136
63,12.540032148361206,262.441070539,-9.50632e-09,-0.0956379,191.30816047,100.918626158,-1.56904112874,1.188807487487793,0.0,794,8.549577951431274,656.916857912,1.68258e+10,23.5462,0.13476324081420898,9467.447321653366,0.0956379,0.967769,388.608940004,0.358714682832,0.00882527
70,12.141509056091309,245.738731755,-4.63539e-08,-0.0320474,202.058204962,74.6992512032,-14.4964843042,1.1589231491088867,0.0,795,8.299106121063232,521.422638856,1.67781e+10,23.5433,0.13524389266967773,9479.705158472061,0.0320473,0.967604,348.486301036,0.191124091948,0.00385313
64,12.567592859268188,262.817201066,-7.91587e-09,-0.0801817,199.882280173,89.7558046678,0.440199369503,1.1785876750946045,0.0,796,8.485049962997437,663.263572038,1.67724e+10,23.543,0.14087319374084473,9492.391114234924,0.0801817,0.967577,385.896134913,0.660240506858,0.00997521
66,11.908066987991333,258.934545341,3.64027e-08,-0.0797261,180.206468055,116.360372892,0.292781907825,1.1673781871795654,0.0,797,8.284584283828735,774.099465109,1.67882e+10,23.5439,0.13401579856872559,9504.415303707123,0.0797262,0.967616,380.876356871,0.653267048129,0.00961598
65,13.207767724990845,259.58239645,1.60107e-09,-0.0613809,179.147088515,112.225049892,-1.23338511827,1.2133641242980957,0.0,798,8.600552558898926,748.000425387,1.66523e+10,23.5358,0.13506698608398438,9517.741374492645,0.0613809,0.967157,382.714032866,0.521012653001,0.00816376
65,11.728918313980103,256.448768249,-6.72072e-09,-0.0928694,230.789759295,95.1714497673,0.042109724292,1.192819595336914,0.0,799,8.471314668655396,686.485497072,1.6614e+10,23.5335,0.13366031646728516,9529.619865655899,0.0928694,0.967036,373.772697665,0.585120561927,0.00452893
70,11.567536354064941,245.056967467,1.46957e-08,-0.106994,131.174158091,99.3623480325,0.0747174704222,1.2279679775238037,0.0,800,8.379847049713135,754.159109506,1.6519e+10,23.5278,0.13789033889770508,9541.328023433685,0.106994,0.966708,350.625173493,0.660310904268,0.00964885
65,11.974405765533447,261.609019848,-3.06545e-08,-0.0790787,183.050455426,88.7734440268,0.38320483152,1.288104772567749,0.0,801,8.596428394317627,591.918449989,1.65088e+10,23.5272,0.13721013069152832,9553.42469573021,0.0790786,0.966684,383.836361863,0.720733895959,0.00892955
68,11.869924068450928,248.400466777,-2.60162e-08,-0.0927741,187.612983217,97.5360343788,0.137240710777,1.2355730533599854,0.0,802,8.497642993927002,687.978958883,1.65028e+10,23.5268,0.135483980178833,9565.413277864456,0.0927741,0.966664,357.691100546,0.582343307856,0.00950277
65,12.086403608322144,257.904080513,-1.47181e-08,-0.0699631,161.567720259,101.434077182,0.222075411756,1.2076518535614014,0.0,803,8.634270191192627,735.788951486,1.65803e+10,23.5315,0.13777589797973633,9577.61530637741,0.0699631,0.966922,378.452301982,0.631957045635,0.00915963
63,12.323294401168823,263.790202755,1.27979e-08,-0.0809265,181.851339459,125.359549079,-2.66929501624,1.2421836853027344,0.0,804,8.743051528930664,864.528934048,1.64489e+10,23.5235,0.13862848281860352,9590.066378831863,0.0809266,0.966462,394.946819799,0.294537555837,0.00575201
62,11.99786925315857,263.872284713,4.20666e-08,-0.0570729,134.874932356,106.609695859,-0.016521840634,1.1976914405822754,0.0,805,8.373411417007446,769.203169108,1.64643e+10,23.5245,0.1337430477142334,9602.183135986328,0.0570729,0.966515,393.640818519,0.585396601524,0.0086519
69,12.30796504020691,249.26855686,-1.57437e-08,-0.0629726,173.287234552,101.101018492,-14.6458587092,1.2145788669586182,0.0,806,8.67018747329712,673.095674335,1.63579e+10,23.518,0.13640046119689941,9614.609043598175,0.0629726,0.966148,358.949918736,0.159027392857,0.00837068
66,12.078864097595215,257.12536242,-3.35217e-08,-0.0453548,200.041585983,111.216391563,-0.409355700623,1.206528663635254,0.0,807,8.495434045791626,740.432164286,1.63037e+10,23.5147,0.13461089134216309,9626.811861276627,0.0453547,0.965976,377.740865179,0.421688283707,0.00338353
68,11.962575197219849,249.973374551,-1.56286e-08,-0.0710636,168.649623652,98.7533142173,-0.357334867239,1.2933683395385742,0.0,808,8.389342069625854,708.74632337,1.63048e+10,23.5147,0.13483452796936035,9638.891598463058,0.0710636,0.965984,360.605038579,0.6175781495,0.00957214
66,11.520122528076172,256.537461971,-1.40168e-08,-0.106547,151.348862111,99.629541665,-7.18051284224,1.2036263942718506,0.0,809,8.378061294555664,738.077825408,1.62755e+10,23.5129,0.13436126708984375,9650.52663898468,0.106547,0.965884,374.08888118,0.243957155011,0.0076978
62,12.24705171585083,266.439222166,-5.06248e-08,-0.218435,215.317546817,141.370794082,-6.82007661244,1.2369351387023926,0.0,810,8.536321878433228,1021.0661084,1.61196e+10,23.5033,0.13599061965942383,9662.884250879288,0.218435,0.965317,403.279995505,0.185962391814,0.00723025
69,12.936358451843262,248.958489786,-5.40086e-09,-0.0953378,164.264545586,79.1341318282,-8.73182287064,1.18715238571167,0.0,811,8.402950048446655,544.116327082,1.60929e+10,23.5016,0.13299298286437988,9675.926172733307,0.0953378,0.965225,355.319473284,0.27794050749,0.00635166
67,12.040459156036377,253.422782046,-1.527e-08,-0.093265,177.328389029,93.1855431948,-0.0728679067927,1.2355117797851562,0.0,812,8.478392839431763,616.453840646,1.60663e+10,23.5,0.13743305206298828,9688.081765174866,0.093265,0.965131,367.341791809,0.431312628379,0.00854127
62,12.759485960006714,267.830673748,-9.23884e-09,-0.0769026,246.055535686,117.692870034,0.339501282092,1.2236416339874268,0.0,813,8.328112602233887,923.861814711,1.61732e+10,23.5066,0.13474726676940918,9700.958862781525,0.0769026,0.965541,400.970537266,0.677800084407,0.00894345
68,13.144694328308105,251.097216953,-4.5304e-09,-0.0180467,188.399276622,81.6249208504,-335.206044482,1.1475129127502441,0.0,814,8.28368854522705,548.545206666,1.6299e+10,23.5144,0.132706880569458,9714.222895860672,0.0180467,0.965989,360.889467005,0.0836550849317,0.00188401
65,12.909276008605957,258.886548048,3.01502e-08,-0.0340769,208.481802074,109.841285557,0.084056217129,1.1837806701660156,0.0,815,8.51697301864624,780.121628031,1.62941e+10,23.5141,0.13495421409606934,9727.249837398529,0.0340769,0.965967,381.157994266,0.495682554573,0.00407518
68,12.120033264160156,250.968798289,1.03557e-08,-0.0834959,155.658784983,96.3469681948,0.314185903146,1.1626460552215576,0.0,816,8.350486040115356,652.261912073,1.62604e+10,23.512,0.13274574279785156,9739.489541053772,0.0834959,0.96585,362.707274725,0.725559027765,0.00930894
66,17.35270404815674,259.15462586,-1.73488e-08,-0.0718475,188.326288266,113.904285069,0.265820190703,1.1688380241394043,0.0,817,8.433443784713745,699.45493646,1.6181e+10,23.5071,0.13352465629577637,9756.959182977676,0.0718475,0.96556,381.25932964,0.638323726671,0.00855764
62,15.304323434829712,266.500472631,-1.23189e-08,-0.0760845,232.087548007,90.7649343886,0.132109671836,1.1437511444091797,0.0,818,8.387025356292725,617.694213552,1.61828e+10,23.5072,0.13331174850463867,9772.360993146896,0.0760845,0.965562,395.149381578,0.679066944742,0.00990199
67,13.525327682495117,255.017682131,-1.55686e-08,-0.0563667,151.988394303,100.917661809,-16.1614100931,1.177363395690918,0.0,819,8.53512978553772,863.819278192,1.62581e+10,23.5119,0.13418269157409668,9785.992761850357,0.0563667,0.965821,370.364866607,0.165186892134,0.00300669
63,12.868457078933716,262.344835138,8.31253e-09,-0.0910545,238.940023721,113.610453771,-0.376533453821,1.1770246028900146,0.0,820,8.512419700622559,857.996036912,1.62492e+10,23.5113,0.13613462448120117,9798.986618041992,0.0910545,0.965789,389.665816074,0.447274864344,0.00938598
64,11.902258157730103,260.138239342,1.87563e-08,-0.051379,234.683536236,104.54294311,-1.75302007897,1.1355655193328857,0.0,821,8.195982933044434,724.073937429,1.62603e+10,23.512,0.13117718696594238,9811.006325006485,0.051379,0.965824,383.448183249,0.396626316462,0.0030538
68,12.206066131591797,253.281359589,4.52068e-09,-0.0775946,228.529708971,92.1847019082,0.420508352944,1.204261064529419,0.0,822,8.460056066513062,765.993248374,1.62943e+10,23.5141,0.14085006713867188,9823.33067703247,0.0775946,0.965943,365.173952731,0.676657327343,0.0096243
63,12.059567213058472,266.128613643,9.60504e-09,-0.230004,179.294545357,103.286563046,-116.669807505,1.1693730354309082,0.0,823,8.372956275939941,740.644132271,1.6322e+10,23.5158,0.13680577278137207,9835.498635292053,0.230004,0.966041,394.513519318,0.0912473020325,0.00726543
62,12.164552688598633,265.190598891,-9.48364e-09,-0.0758195,217.34819052,107.628456469,0.365219475749,1.1936016082763672,0.0,824,8.473736047744751,730.039047686,1.64524e+10,23.5237,0.13560748100280762,9847.77182507515,0.0758195,0.966492,394.379224766,0.690687343413,0.0094717
66,11.995964288711548,255.195268633,-9.14989e-09,-0.0949804,216.257641429,96.5161631579,-594.602555187,1.1599111557006836,0.0,825,8.416775226593018,649.627022965,1.64232e+10,23.522,0.1323854923248291,9859.885257482529,0.0949803,0.966397,371.10063436,0.0825199129952,0.00330766
66,11.822591543197632,258.47093078,-1.66637e-08,-0.0628879,214.193990954,100.74172756,-2.57779597624,1.1816797256469727,0.0,826,8.3002450466156,612.308278133,1.65391e+10,23.529,0.13307857513427734,9871.821596860886,0.0628879,0.966803,377.688445654,0.445306069231,0.00860407
64,12.106375455856323,262.739752883,1.64983e-08,-0.0303336,171.339231412,116.974350455,-3.33760813088,1.210601568222046,0.0,827,8.676390647888184,758.069713272,1.65686e+10,23.5308,0.13762974739074707,9884.048452854156,0.0303336,0.9669,391.355658084,0.267660022693,0.00722628
64,11.748526334762573,259.768658891,1.2642e-09,-0.0831039,147.676103648,120.817620187,-0.633884525277,1.2405848503112793,0.0,828,8.536293983459473,864.290318098,1.6674e+10,23.5371,0.1317763328552246,9895.920261859894,0.0831039,0.967268,386.161444143,0.520080948222,0.00995778
69,11.729614973068237,246.388203998,1.46014e-09,-0.0790626,225.789934836,92.6544917138,0.00986294306349,1.2424418926239014,0.0,829,8.58337926864624,753.623781759,1.66612e+10,23.5363,0.13450312614440918,9907.776577472687,0.0790626,0.967225,352.299791328,0.650044840027,0.0090626
66,11.67995285987854,255.182544602,2.8519e-09,-0.0871091,221.452704198,108.779695312,-0.0615596642199,1.2450311183929443,0.0,830,8.509600162506104,919.780936354,1.667e+10,23.5369,0.13479161262512207,9919.57060599327,0.0871091,0.967245,372.064562895,0.615866900791,0.00937714
69,11.634992837905884,249.358683617,2.98023e-08,-0.0475725,201.451210984,92.4974906435,-1.69598787907,1.2696096897125244,0.0,831,8.438443422317505,656.138981574,1.66447e+10,23.5354,0.13695526123046875,9931.316088676453,0.0475726,0.967158,357.827527736,0.379089117838,0.00734646
62,11.712649583816528,264.464686029,2.84962e-08,-0.0916774,257.993479281,105.908419626,0.202342061491,1.2366125583648682,0.0,832,8.549499750137329,710.880888945,1.65227e+10,23.528,0.1355903148651123,9943.13865351677,0.0916775,0.966732,393.418679311,0.623350971674,0.00897532
70,11.714848518371582,245.590668303,1.65725e-08,-0.102449,210.151110105,88.3042278643,0.338463168387,1.2252156734466553,0.0,833,8.545730113983154,698.164067768,1.64803e+10,23.5254,0.13710331916809082,9954.975939273834,0.102449,0.966586,350.690432762,0.683092955894,0.00942224
68,11.946268558502197,254.119302136,1.31916e-08,-0.0445456,234.222265838,75.8032645593,-0.143731972598,1.2472169399261475,0.0,834,8.716537714004517,579.634227684,1.65308e+10,23.5285,0.13819265365600586,9967.022047519684,0.0445456,0.966769,365.035199964,0.44975283299,0.00160409
65,11.755812168121338,257.557727374,-4.76171e-09,-0.0496373,201.052741184,105.340510629,-3.13123690331,1.2307844161987305,0.0,835,8.596297979354858,810.24823619,1.65202e+10,23.5278,0.13781332969665527,9978.888813257217,0.0496373,0.966733,376.895751973,0.237675956153,0.00698277
70,11.929877758026123,249.247131778,3.31308e-08,-0.0786897,214.819158783,90.9217269572,0.292382559117,1.2434234619140625,0.0,836,8.744370698928833,687.911796026,1.64698e+10,23.5248,0.13702106475830078,9990.932504415512,0.0786897,0.966559,355.850175003,0.664734634685,0.00971262
65,11.540231704711914,257.243367395,-1.87945e-08,-0.0467672,224.301883844,98.7793554133,-16.5161682035,1.2151610851287842,0.0,837,8.428062677383423,653.054034206,1.64926e+10,23.5262,0.13312792778015137,10002.581557512283,0.0467672,0.966641,376.71549996,0.172945700342,0.00671925
69,11.661511421203613,250.153271547,2.51054e-08,-0.0795821,183.251424963,81.783167499,0.237530788656,1.2210731506347656,0.0,838,8.553608417510986,560.502145467,1.64707e+10,23.5248,0.13684558868408203,10014.35354232788,0.0795821,0.966563,358.753771698,0.669503446456,0.00998734
64,11.603861570358276,263.639157704,3.11677e-08,-0.0753955,226.969104923,110.663816314,0.197665521168,1.2525696754455566,0.0,839,8.499626398086548,652.675064049,1.65358e+10,23.5288,0.13873505592346191,10026.064547777176,0.0753955,0.966784,391.091294586,0.64322968364,0.00955277
68,11.452385425567627,252.693483821,-1.03457e-08,-0.0788634,208.618853807,93.1015585773,0.378758495759,1.2060163021087646,0.0,840,8.32077956199646,656.532181186,1.6552e+10,23.5298,0.13471007347106934,10037.628134727478,0.0788634,0.966852,365.045025754,0.729378996266,0.00967921
66,11.493186473846436,253.190859784,2.42203e-08,-0.0722646,211.207636052,113.708620317,0.0524850507617,1.2240664958953857,0.0,841,8.353224039077759,931.557324786,1.6497e+10,23.5264,0.13509464263916016,10049.230789661407,0.0722646,0.966668,370.387467611,0.628847899457,0.00945227
66,11.809733390808105,256.795978671,1.15313e-08,-0.10516,219.34426189,86.3898392765,-21.0090295226,1.2021968364715576,0.0,842,8.396952152252197,649.400382847,1.65106e+10,23.5273,0.136444091796875,10061.15440750122,0.10516,0.966714,372.546477204,0.143750354414,0.00917938
66,11.961684703826904,255.158229577,9.06669e-10,-0.0536225,142.412851466,94.8530748602,-0.221811495657,1.2062726020812988,0.0,843,8.552454948425293,616.363878145,1.63571e+10,23.5179,0.14017844200134277,10073.229073286057,0.0536225,0.966181,371.330359341,0.458234451077,0.00613902
65,12.1309494972229,261.074697115,3.07728e-08,-0.0791384,180.833321206,101.452553055,0.338792870033,1.1684563159942627,0.0,844,8.481670618057251,658.379466922,1.63384e+10,23.5168,0.13428950309753418,10085.469841241837,0.0791384,0.966119,383.965285007,0.629056897191,0.00886143
67,12.084359645843506,256.75405854,4.92953e-09,-0.0717638,248.809953353,79.7838061166,0.022683530769,1.1569664478302002,0.0,845,8.349200010299683,679.400229616,1.64955e+10,23.5264,0.13342714309692383,10097.664524555206,0.0717638,0.966662,370.805942284,0.552768402917,0.00871367
66,12.27460789680481,256.591736335,3.28917e-08,-0.0865352,221.315935669,86.4800561428,-0.276627320578,1.1678011417388916,0.0,846,8.33193564414978,607.242590285,1.64671e+10,23.5246,0.136610746383667,10110.0621676445,0.0865352,0.966568,373.089548314,0.549231987427,0.00859707
65,12.596431255340576,258.058523998,1.14134e-08,-0.0489505,195.749351931,92.4888935778,-26.6788969485,1.1776366233825684,0.0,847,8.495193243026733,659.330301311,1.64812e+10,23.5255,0.1343064308166504,10122.775792837143,0.0489505,0.966607,376.7933491,0.131168611264,0.00359643
69,12.228602409362793,249.144330491,-4.3516e-08,-0.0702463,174.374161487,98.849342414,0.31370462745,1.1858129501342773,0.0,848,8.535551071166992,600.066053125,1.63831e+10,23.5195,0.1344618797302246,10135.099401950836,0.0702462,0.966251,358.446203817,0.649124986217,0.0096081
69,11.9845712184906,249.341623349,1.19186e-08,-0.0914842,213.678074596,81.6006840133,0.139956368421,1.1805610656738281,0.0,849,8.381871223449707,582.888763269,1.63966e+10,23.5203,0.13547968864440918,10147.193872451782,0.0914842,0.966299,357.015722117,0.607095781863,0.0094422
66,11.475435495376587,254.406190587,-2.78995e-08,-0.087019,220.236649548,92.8183068429,0.049607872354,1.2053337097167969,0.0,850,8.30307149887085,691.786463356,1.63916e+10,23.52,0.1331324577331543,10158.793262720108,0.087019,0.96628,370.346456109,0.59055120043,0.0094066
67,11.708114385604858,255.263937889,5.77871e-08,-0.0619599,237.411777554,83.7273393941,-6.33157633538,1.2207396030426025,0.0,851,8.53466010093689,729.083634121,1.64142e+10,23.5214,0.13519906997680664,10170.6125831604,0.0619599,0.966344,370.109420479,0.208653035692,0.00263922
67,11.70906949043274,252.946624439,9.55021e-09,-0.0323764,124.52831653,99.8734620027,-1.14805832016,1.2798683643341064,0.0,852,8.497942447662354,682.732453917,1.63489e+10,23.5174,0.13739418983459473,10182.429935216904,0.0323765,0.966115,366.926022724,0.28772351859,0.00417883
62,11.946488857269287,261.157709777,7.54142e-09,-0.0733384,233.888218449,116.370626769,0.296077743186,1.5406208038330078,0.0,853,8.50696325302124,811.581442238,1.63496e+10,23.5175,0.13571763038635254,10194.481598377228,0.0733384,0.966112,389.334108908,0.699278800969,0.00999303
67,11.856285333633423,254.954157006,-6.58875e-09,-0.0837318,211.486050658,102.209373114,-0.267002789085,1.2768311500549316,0.0,854,8.638316631317139,809.839546947,1.63748e+10,23.519,0.13741683959960938,10206.445980548859,0.0837318,0.966199,370.415309194,0.587724336187,0.00665003
66,11.456972599029541,255.449434878,1.86473e-08,-0.06483,236.55477395,89.8558893798,-59.1896056899,1.2214720249176025,0.0,855,8.319181203842163,677.177544226,1.64113e+10,23.5212,0.13441205024719238,10218.012698411942,0.06483,0.966328,370.158440425,0.145390465678,0.00520997
67,11.480241298675537,254.474435783,1.16533e-08,-0.0762089,228.944375347,97.9148967012,0.322626461004,1.2216589450836182,0.0,856,8.301706314086914,870.868629695,1.63878e+10,23.5198,0.13450002670288086,10229.601090192795,0.0762089,0.966238,368.831477211,0.6423417765,0.00998404
73,11.822538137435913,244.799553953,2.34387e-10,-0.066497,190.417829163,76.3217510446,-0.197046853476,1.2162244319915771,0.0,857,8.425492763519287,548.175622501,1.63028e+10,23.5146,0.13709521293640137,10241.530948400497,0.066497,0.965942,345.777859841,0.497243781478,0.0070798
68,11.824124813079834,252.4115107,-4.29974e-08,-0.0698037,209.768765132,94.9017839675,0.177491719897,1.1847116947174072,0.0,858,8.21442699432373,688.10428743,1.63219e+10,23.5158,0.1327371597290039,10253.472833395004,0.0698037,0.966027,364.797136533,0.500913672326,0.00943291
66,12.601195335388184,255.092020205,1.87436e-09,-0.0708202,205.673893702,112.227443578,0.376497408386,1.2351043224334717,0.0,859,8.832130908966064,840.15164352,1.63559e+10,23.5179,0.14046621322631836,10266.175384283066,0.0708202,0.966144,373.94042824,0.670999065442,0.00910573
65,11.756656408309937,258.492708564,1.40141e-08,-0.0793857,199.530855385,104.440179895,-0.0101148156856,1.178926944732666,0.0,860,8.203650712966919,796.297505108,1.62603e+10,23.512,0.13236331939697266,10278.042635202408,0.0793857,0.965808,378.777795895,0.595910323808,0.00967868
63,11.8062264919281,261.383850665,8.78733e-09,-0.0610064,177.340991433,112.475866734,-0.347045622068,1.1696796417236328,0.0,861,8.254925012588501,626.356926326,1.62961e+10,23.5142,0.13455414772033691,10289.947183609009,0.0610064,0.965934,388.901444211,0.446297644218,0.00732582
63,11.906273603439331,265.06187146,-1.94084e-08,-0.0770587,135.750426097,108.250133406,0.0995215659662,1.1377699375152588,0.0,862,8.282450914382935,779.405637669,1.63334e+10,23.5165,0.13214921951293945,10301.972173690796,0.0770586,0.966082,392.859847979,0.651145813481,0.0090513
67,11.932455062866211,253.678714272,6.93188e-09,-0.0751673,202.432095047,97.1980888753,-0.10293196397,1.1704986095428467,0.0,863,8.370702981948853,707.545542252,1.63447e+10,23.5172,0.1290440559387207,10314.018225193024,0.0751673,0.966117,367.273215725,0.554309875352,0.00711515
68,11.581321716308594,250.512650703,1.84496e-08,-0.0858455,171.367361319,98.1320473802,0.423119537163,1.163731575012207,0.0,864,8.170795202255249,621.399241592,1.62924e+10,23.514,0.13131165504455566,10325.717445850372,0.0858456,0.965943,361.833190635,0.66476926211,0.00969776
64,12.066681623458862,262.060787729,-4.00656e-08,-0.0696499,235.397175694,94.8315607236,-0.182191707019,1.1885371208190918,0.0,865,8.599674940109253,675.263970053,1.63053e+10,23.5148,0.13450860977172852,10337.90405368805,0.0696498,0.965996,385.578839595,0.576155284646,0.00945301
66,11.593689441680908,256.579719993,-3.36829e-08,-0.0691841,215.897154559,84.5677346864,-1.60473736987,1.1870746612548828,0.0,866,8.419727087020874,581.312380514,1.62616e+10,23.5121,0.13188576698303223,10349.611251354218,0.0691841,0.965847,371.798632792,0.365162888964,0.00650659
63,11.249224185943604,264.396578165,2.16506e-08,-0.078738,235.839168267,87.0057094024,0.426391129116,1.2038192749023438,0.0,867,8.172892570495605,615.65070328,1.62338e+10,23.5104,0.13249492645263672,10360.961310863495,0.078738,0.965757,389.374763117,0.619992523566,0.00908213
66,12.239720582962036,254.769009846,-1.27194e-08,-0.0747422,203.581060698,143.898950771,0.0771095543566,1.2466022968292236,0.0,868,8.422502517700195,975.804397219,1.62616e+10,23.5121,0.1391751766204834,10373.307842969894,0.0747422,0.965865,380.440839847,0.634132932802,0.00966192
68,11.931493282318115,252.240441107,1.62115e-08,-0.0877366,211.507949168,85.2694618869,-1.90335898631,1.1919240951538086,0.0,869,8.445225238800049,761.607465479,1.63122e+10,23.5152,0.13485050201416016,10385.3683822155,0.0877366,0.966028,362.170044703,0.366071322108,0.00836734
63,12.503288745880127,263.989890478,1.99675e-08,-0.0543423,213.056925855,109.93994526,-1.04812581104,1.1419456005096436,0.0,870,8.167928695678711,781.266302776,1.63215e+10,23.5157,0.12946271896362305,10397.987983226776,0.0543424,0.966067,391.893403368,0.350914251026,0.00546848
66,12.232256889343262,256.478052912,-2.30871e-08,-0.0262488,177.400206132,98.9550527774,-134.322406634,1.118851900100708,0.0,871,8.242619514465332,651.154681923,1.63383e+10,23.5168,0.13160467147827148,10410.336014509201,0.0262488,0.966128,374.230672483,0.0967125145909,0.00569359
67,14.202720165252686,257.639985161,-2.16744e-08,-0.0440172,238.068997815,85.2305980191,-32.3068008881,1.1670925617218018,0.0,872,8.361952066421509,643.41909778,1.63806e+10,23.5194,0.1331322193145752,10424.663229227066,0.0440171,0.96625,373.444840015,0.131352205778,0.00502065
64,11.656830787658691,261.125509993,4.03888e-09,-0.0387219,205.168143687,99.9809084527,-0.703603454646,1.5136592388153076,0.0,873,8.246615886688232,682.4289627,1.64866e+10,23.5258,0.13151097297668457,10436.444695949554,0.0387219,0.966598,384.512721469,0.370035762729,0.00189846
69,11.727150440216064,249.994383359,4.41166e-09,-0.099655,157.853743048,105.94109144,-0.062320853086,1.2219150066375732,0.0,874,8.613189697265625,680.368541875,1.64706e+10,23.5248,0.13463997840881348,10448.275601148605,0.099655,0.966548,361.512864036,0.573169284219,0.00904475
65,11.901761770248413,253.839586562,-2.6867e-08,-0.0654272,144.515151415,118.561384786,-2.50205320909,1.2287201881408691,0.0,875,8.728054523468018,774.866111809,1.64176e+10,23.5216,0.13660383224487305,10460.282742261887,0.0654271,0.966369,373.337678088,0.325188109924,0.0041725
66,12.709455490112305,257.881008202,-2.4246e-09,-0.499971,128.18939299,97.7600536662,-3.26114566337,1.2052271366119385,0.0,876,8.327288389205933,614.370661588,1.64122e+10,23.5213,0.140242338180542,10473.10491991043,0.499971,0.966356,375.716329837,0.266173413585,0.00856381
64,13.879753828048706,263.0840469,-1.97495e-08,-0.029435,233.985003324,84.1045599243,-5.89192845382,1.1504807472229004,0.0,877,8.332689762115479,585.411924482,1.66094e+10,23.5332,0.13288307189941406,10487.090328931808,0.029435,0.967032,385.810317087,0.229948927839,0.00236265
66,11.784954309463501,254.206286976,3.39772e-08,-0.0288159,191.654391668,118.580610962,-7.29875342421,1.1565227508544922,0.0,878,8.261344194412231,911.208331418,1.66013e+10,23.5327,0.13178324699401855,10498.979023694992,0.028816,0.967,373.160492792,0.213479430552,0.00370564
70,11.46117877960205,245.19840909,-4.31866e-08,-0.0283451,170.147429695,78.69608728,-12.4894767512,1.162827491760254,0.0,879,8.293911218643188,608.447699655,1.66117e+10,23.5334,0.13228893280029297,10510.557464838028,0.028345,0.967033,347.72068996,0.176843350525,0.00539576
