AverageAbsY,AbsLearnSignal,EnvExecTime,NumTrajs,PolicyExecTime,AverageQLoss,LossAfter,Perplexity,AverageDiscountedReturn,ItrTime,AverageAbsQYDiff,ProcessExecTime,MinReturn,AverageReturn,MaxReturn,StdReturn,Time,AverageAbsQ,LossBefore,AbsLearnSignalNew,MeanKL,MeanKLBefore,AverageQ,Iteration,AbsLearnSignalOld,AveragePolicyStd,AverageY,ExplainedVariance,dLoss,Entropy
212.271924364,0.489884881715,9.321120023727417,58,1.0658409595489502,297.232,-216.898,2.96732e+10,303.607072931,55.58716821670532,9.37999673685,0.1350727081298828,287.994773304,468.304438477,1067.52335459,117.212396427,9294.727419376373,212.063,-216.79,0.489884881715,0.00969766,0.0,211.472,166,0.489812127557,0.999512,211.503334576,-0.474005376988,0.1082,24.1135
213.436912411,0.522640265371,8.859571933746338,54,1.0153346061706543,313.836,-218.446,2.95749e+10,314.304890208,54.98483872413635,9.43981571957,0.13366007804870605,253.667181633,493.35542597,722.60961614,95.8977275692,9349.82949090004,213.226,-218.35,0.522640265371,0.0094815,0.0,212.612,167,0.52247652551,0.999317,212.651035086,0.0520350753798,0.0954437,24.1102
214.553585592,0.464122709937,9.346234321594238,55,1.0758700370788574,356.301,-214.073,2.94872e+10,312.562962346,56.047325134277344,9.61898289307,0.13851165771484375,285.015350689,493.553282391,911.838007325,122.452137948,9406.006472110748,214.255,-213.968,0.464122709937,0.00943904,0.0,213.385,168,0.464563972702,0.999143,213.413641815,-0.037970111646,0.105179,24.1072
215.37325249,0.397637567057,9.572132110595703,53,1.084578275680542,337.543,-220.457,2.94396e+10,319.263272153,56.56746530532837,9.54355997532,0.14179039001464844,287.367623584,510.829507296,1180.64247034,138.714673358,9462.699185848236,215.125,-220.358,0.397637567057,0.00812466,0.0,214.339,169,0.397347604497,0.999048,214.377699074,-0.916172247235,0.0988464,24.1056
215.614879329,0.552495931996,9.222852230072021,53,1.0444889068603516,350.533,-217.852,2.94517e+10,314.549185533,55.761067390441895,9.64588543984,0.13876128196716309,309.20405966,503.650275665,870.612552338,145.160597201,9518.57812333107,215.35,-217.74,0.552495931996,0.0098451,0.0,214.524,170,0.552263461291,0.999073,214.54965532,-0.316836149127,0.112213,24.106
215.630251504,0.1213447092,9.482982635498047,55,1.069119930267334,444.99,-216.185,2.94148e+10,314.878799039,56.15399384498596,10.2684780629,0.14168262481689453,301.09950526,495.319166725,775.982286732,108.531646053,9574.852781057358,215.305,-216.052,0.1213447092,0.00564302,0.0,214.05,171,0.12119925255,0.998999,214.072034536,-36.8728688756,0.133865,24.1048
216.490856915,0.687615633625,9.301619529724121,56,1.0598821640014648,498.322,-218.381,2.94437e+10,307.91926409,56.79316830635071,10.5897164747,0.14032411575317383,287.095581354,477.742707055,794.253659661,97.2189728612,9631.768414258957,216.105,-218.288,0.687615633625,0.00671496,0.0,214.569,172,0.687998640438,0.999057,214.592467547,0.450949804604,0.0923309,24.1057
215.275336831,0.589994746586,9.832469463348389,55,1.1111021041870117,446.529,-217.733,2.95089e+10,314.844836899,57.43036651611328,10.5451701478,0.14679265022277832,292.593703774,499.510032171,806.207071442,126.574936102,9689.31978225708,214.958,-217.644,0.589994746586,0.00655394,0.0,213.515,173,0.590298405205,0.999186,213.538815936,0.366622205063,0.089035,24.108
215.58193913,0.183271302561,10.049003601074219,54,1.1301875114440918,445.332,-221.647,2.95071e+10,311.149644627,57.65056562423706,10.5290912785,0.14568638801574707,283.649226868,492.296443227,848.830660825,124.900498053,9747.093279600143,215.203,-221.547,0.183271302561,0.00978216,0.0,214.006,174,0.183254013803,0.999183,214.049033784,-15.2457692542,0.100555,24.1079
217.134355855,0.413749644792,9.793834686279297,55,1.1217069625854492,550.718,-220.497,2.94877e+10,312.962780675,55.44911766052246,10.9226266559,0.14621996879577637,288.891725468,493.771829103,801.87106221,121.235898868,9802.661831140518,216.74,-220.387,0.413749644792,0.00962364,0.0,215.029,175,0.413636720588,0.999145,215.051764665,-0.616314967625,0.109955,24.1072
218.873428169,0.533744994428,9.520062446594238,56,1.085036039352417,517.524,-215.15,2.94501e+10,307.949652606,56.622912645339966,10.7008492611,0.1428837776184082,285.822408735,480.98067494,811.731480929,117.619367737,9859.406739711761,218.421,-215.048,0.533744994428,0.00651165,0.0,216.586,176,0.534021202709,0.999069,216.622847799,0.0795509510161,0.102036,24.106
220.504597174,0.0784648975097,9.829668998718262,54,1.1231114864349365,555.771,-220.019,2.9464e+10,314.374081856,55.9704167842865,11.0098916263,0.14357519149780273,305.437235678,500.402628403,997.848194848,142.414655546,9915.503831863403,220.087,-219.948,0.0784648975097,0.00686425,0.0,218.015,177,0.0784597220694,0.999098,218.042408325,-338.898227218,0.0708618,24.1064
220.391968769,0.501202817983,9.47743844985962,56,1.0968871116638184,519.061,-221.99,2.95098e+10,304.117179559,54.902801752090454,10.8922874861,0.14232635498046875,302.897216351,470.405164622,817.81556012,105.75797871,9970.525745868683,220.004,-221.874,0.501202817983,0.00791374,0.0,218.186,178,0.500725216035,0.999189,218.217456845,0.0102670547029,0.11618,24.108
218.808181529,0.531262768879,9.77653694152832,52,1.1098639965057373,515.79,-214.792,2.94867e+10,315.771031466,54.974958181381226,10.8907354539,0.1484839916229248,305.118962452,509.65424372,1463.97147821,167.758373677,10025.623806238174,218.399,-214.661,0.531262768879,0.00988353,0.0,216.723,179,0.531173900808,0.999143,216.75225959,-0.267760758522,0.131348,24.1072
218.53086419,0.111894995269,9.816439390182495,53,1.1120145320892334,528.131,-220.301,2.95748e+10,318.494601101,55.05059313774109,11.0502094921,0.14720749855041504,321.697985679,505.18466793,889.355363383,107.295461848,10080.800498247147,218.189,-220.211,0.111894995269,0.00532392,0.0,216.829,180,0.111891434287,0.999319,216.869727924,-4372.04497151,0.089386,24.1102
218.785078542,0.607281674915,9.739321947097778,57,1.1196222305297852,576.228,-218.433,2.96e+10,302.860170058,55.11073541641235,11.1394552338,0.14642763137817383,254.234679963,466.675385804,819.070383986,99.4277500222,10136.034754514694,218.374,-218.318,0.607281674915,0.0095255,0.0,216.611,181,0.607018934131,0.999369,216.641745217,0.197637614213,0.114838,24.111
219.883151415,0.20773370728,9.851926565170288,52,1.1168444156646729,646.956,-223.759,2.95558e+10,315.104875505,54.93631100654602,11.2065067879,0.1461019515991211,296.42796422,507.360726265,1131.86878364,150.406368487,10191.09871840477,219.409,-223.662,0.20773370728,0.0093955,0.0,216.881,182,0.207735083763,0.999281,216.900460435,-56.6305536103,0.0969849,24.1095
