LossAfter,AverageAbsQYDiff,AbsLearnSignalOld,MaxReturn,AverageAbsQ,MeanKLBefore,MinReturn,AverageQLoss,StdReturn,AbsLearnSignalNew,AverageQ,MeanKL,AbsLearnSignal,PolicyExecTime,Iteration,Time,NumTrajs,AverageAbsY,ProcessExecTime,Entropy,AveragePolicyStd,LossBefore,AverageDiscountedReturn,ExplainedVariance,EnvExecTime,dLoss,AverageReturn,ItrTime,AverageY,Perplexity
-99.1129,0.881628741064,0.724991816141,1044.42648077,98.6284,0.0,987.922810608,10.8272,21.0434844151,0.724331863613,98.62,0.00985536,0.724331863613,0.6509568691253662,801,26834.693853139877,5,98.6301067385,0.08972430229187012,4.44443,0.544568,-99.0736,77.4816914826,0.861888436097,1.5851502418518066,0.0393219,1012.4358812,32.29140114784241,98.6212944456,85.1512
-99.5722,0.879403795551,0.74081824165,1074.33357933,98.6454,0.0,996.047880548,11.0465,26.967298725,0.740154303141,98.6357,0.00992227,0.740154303141,0.6528823375701904,802,26866.85506939888,5,98.6465244605,0.08907055854797363,4.44293,0.544505,-99.5331,80.8192302575,0.857662457798,1.5911834239959717,0.0391464,1044.41249333,32.042551040649414,98.6363882974,85.0238
-99.1644,0.888501461497,0.727426263183,1079.57955691,98.7197,0.0,982.062664491,11.4686,33.7789188198,0.727894544488,98.7109,0.00996806,0.727894544488,0.6149749755859375,803,26899.17398095131,5,98.7215138277,0.08115839958190918,4.4433,0.544644,-99.1195,75.9865171667,0.844069510237,1.5738599300384521,0.0448761,1046.92716325,32.1970694065094,98.7121999942,85.0549
-99.2164,0.858102638014,0.719589339941,1050.80363962,98.695,0.0,1026.80508403,10.1639,9.12084209358,0.719558453853,98.6861,0.00642004,0.719558453853,0.6475746631622314,804,26931.63489484787,5,98.6962558828,0.08344101905822754,4.4405,0.544528,-99.1841,79.6436543175,0.874860284095,1.5733082294464111,0.0322571,1039.93814402,32.336121797561646,98.6872142616,84.817
-99.4319,0.865532365385,0.755583737794,1109.5558543,98.7226,0.0,1038.14562441,10.4738,30.623744551,0.755367213191,98.7122,0.00997046,0.755367213191,0.6320056915283203,805,26964.127317667007,5,98.7237574295,0.08629274368286133,4.44054,0.544557,-99.3953,95.5969705724,0.825429756491,1.574125051498413,0.0366287,1076.71742735,32.375916957855225,98.7129518348,84.8207
-98.8388,0.87094566279,0.747334881728,1061.27633449,98.6743,0.0,966.158463173,10.7653,37.0727542708,0.747221816862,98.6605,0.00989795,0.747221816862,0.6169993877410889,806,26996.89699959755,5,98.6762469343,0.08077788352966309,4.43847,0.544285,-98.8016,73.87136434,0.853724659164,1.5758061408996582,0.0372467,1007.85454381,32.6472384929657,98.6615425087,84.6453
-99.0479,0.872006482717,0.681470928916,1074.54776778,98.6974,0.0,1017.56112306,10.5228,18.6479729808,0.681847672362,98.6852,0.00640238,0.681847672362,0.6127254962921143,807,27029.403749465942,5,98.6992204658,0.08335256576538086,4.43142,0.543687,-99.0063,87.0843830066,0.855819347379,1.5520541667938232,0.0415573,1049.4659871,32.391488790512085,98.6864961439,84.0508
-91.0464,0.905260183983,0.628101558142,1086.85780544,98.6213,0.0,547.823925827,12.1376,198.872193038,0.628563890452,98.6076,0.00640888,0.628563890452,0.6314325332641602,808,27061.45737886429,5,98.6230732235,0.08835983276367188,4.43004,0.543614,-91.0104,69.107322597,0.463076232164,1.5846152305603027,0.0360336,930.045070037,31.93567991256714,98.6088068507,83.9352
-98.7161,0.874087970575,0.694244562652,1064.25150996,98.6483,0.0,1019.23053972,10.7083,16.9538269633,0.69452135653,98.6348,0.00996736,0.69452135653,0.6032886505126953,809,27093.505294322968,5,98.6495064231,0.08418512344360352,4.43196,0.543875,-98.6787,78.1925740604,0.834627813923,1.5528533458709717,0.0373688,1033.14953101,31.9325168132782,98.6356204753,84.0962
-98.7679,0.884128042739,0.763019685898,1110.85086429,98.6774,0.0,997.05721558,11.1073,41.1837984072,0.763058182928,98.6624,0.00993929,0.763058182928,0.6297070980072021,810,27125.709757089615,5,98.6790613216,0.08626914024353027,4.43132,0.5439,-98.7145,84.2773509161,0.869040439903,1.5747222900390625,0.0533981,1044.27047546,32.08652949333191,98.6635871691,84.0425
-98.3762,0.88251941266,0.737423979431,1061.602931,98.7008,0.0,931.87810672,11.1439,46.224514436,0.737671925774,98.6886,0.00997764,0.737671925774,0.6279425621032715,811,27157.88316512108,5,98.7029262061,0.08414697647094727,4.42907,0.543753,-98.3358,79.9894410794,0.850098874217,1.572554111480713,0.0404282,1014.78051648,32.05496406555176,98.6899832875,83.8532
-99.1792,0.882351239974,0.773336710762,1081.43883215,98.6945,0.0,1004.75789053,11.0351,25.7683288646,0.773827147352,98.6825,0.00995411,0.773827147352,0.6164741516113281,812,27189.96253490448,5,98.6952899808,0.08347392082214355,4.42662,0.543545,-99.1383,75.6439778986,0.835269537321,1.5619306564331055,0.0408783,1049.50922647,31.959677696228027,98.6831879545,83.648
-99.1274,0.889289219816,0.70739164449,1126.18778288,98.7313,0.0,997.806963646,11.4715,46.1855084479,0.707275535041,98.7201,0.00985694,0.707275535041,0.6067438125610352,813,27221.87526202202,5,98.7337007717,0.08477354049682617,4.42959,0.543817,-99.0866,69.3998500671,0.80370784864,1.5631065368652344,0.0407715,1046.99746681,31.798550367355347,98.7217521281,83.8969
-99.5578,0.88533944916,0.700431672839,1049.90701864,98.7627,0.0,1026.33380744,10.9979,8.99768936888,0.701044006711,98.7507,0.00994846,0.701044006711,0.6327371597290039,814,27253.792246818542,5,98.7641812662,0.08462142944335938,4.42869,0.543687,-99.5076,79.6512726155,0.827010534814,1.5700244903564453,0.0502167,1039.60643562,31.79983401298523,98.751525711,83.8214
-99.2077,0.880933636687,0.714310198401,1129.28496717,98.7961,0.0,1029.27133579,10.6298,38.8755786479,0.71464129198,98.7843,0.00994974,0.71464129198,0.6097793579101562,815,27286.121612787247,5,98.7981775435,0.08380889892578125,4.42817,0.543625,-99.1688,83.3544474133,0.830731849502,1.5480434894561768,0.0389099,1063.1890839,32.21160912513733,98.7858653698,83.7781
-99.1157,0.880004568709,0.714403662686,1098.19960057,98.8406,0.0,1013.60980449,10.6818,31.5625243203,0.71483265561,98.8292,0.00640772,0.71483265561,0.629584789276123,816,27318.885934352875,5,98.8419531738,0.08681797981262207,4.42702,0.543258,-99.0777,81.4135279068,0.884245838636,1.5583679676055908,0.0379791,1046.09632501,32.647132396698,98.8300155142,83.6819
-98.9705,0.897307459133,0.740393465271,1084.02428719,98.724,0.0,955.88543188,11.9226,53.3305137662,0.740204311398,98.714,0.00994068,0.740204311398,0.6534988880157471,817,27351.568861484528,5,98.7257714093,0.09585022926330566,4.428,0.543379,-98.9333,70.5111892932,0.864831979156,1.5793871879577637,0.0371246,1023.28067726,32.56820631027222,98.7154857894,83.7638
-99.1579,0.8914429616,0.743289459469,1136.34578573,98.7701,0.0,1020.02930837,11.1827,37.4764499565,0.743900906776,98.7599,0.00640682,0.743900906776,0.6375973224639893,818,27384.483959913254,5,98.7716195727,0.08503293991088867,4.425,0.543068,-99.1133,90.4552711919,0.852401645057,1.5764153003692627,0.0446167,1078.1256716,32.798768520355225,98.7606837151,83.5131
-99.5991,0.888562004764,0.755320610698,1095.18471672,98.8416,0.0,961.457373108,10.5448,46.9888249357,0.756043875527,98.8289,0.00993587,0.756043875527,0.676624059677124,819,27417.2382645607,5,98.8425589106,0.08631467819213867,4.42343,0.542894,-99.5634,87.7367501403,0.87396097294,1.6031880378723145,0.0357208,1052.62427997,32.63811755180359,98.8294579741,83.3818
-99.4632,0.893694431873,0.784821035433,1082.87317244,98.8412,0.0,1018.0234619,11.235,23.932763473,0.784713283121,98.8291,0.00651234,0.784713283121,0.603046178817749,820,27450.161390066147,5,98.8435495064,0.08243298530578613,4.42251,0.542918,-99.4308,83.6015254848,0.882495297959,1.5707480907440186,0.032402,1055.28263809,32.80121731758118,98.8308018808,83.3049
-99.5313,0.879516757765,0.742408034027,1083.05464106,98.8827,0.0,1030.37567114,10.5937,19.1990018406,0.742444099691,98.8726,0.00995854,0.742444099691,0.6596739292144775,821,27482.512736320496,5,98.8845578774,0.08823180198669434,4.41882,0.542474,-99.4967,85.5075954011,0.877856272262,1.590726375579834,0.034584,1064.29609567,32.22913360595703,98.8739322028,82.9982
-98.966,0.871598528441,0.721421610012,1081.55937967,98.9293,0.0,951.31540575,10.1803,42.8884305765,0.721964104259,98.9146,0.00993598,0.721964104259,0.602487325668335,822,27515.18671107292,5,98.9305235952,0.08276057243347168,4.41849,0.542461,-98.9311,71.0381666206,0.856235795018,1.5623259544372559,0.0349503,1024.22455177,32.558876514434814,98.9153871009,82.9713
-99.4083,0.88412708373,0.72221718504,1068.79384007,98.9669,0.0,990.2770028,10.7486,30.5433464812,0.722285888755,98.9524,0.00998726,0.722285888755,0.6405723094940186,823,27547.780748844147,5,98.968912143,0.09044504165649414,4.41911,0.542572,-99.3677,77.1489384691,0.858718465839,1.5755033493041992,0.0406952,1043.19197097,32.4729208946228,98.9538673882,83.0227
-99.5973,0.921113574184,0.757887221846,1074.7325437,98.9564,0.0,1007.28599606,13.1395,27.4422001828,0.758055396293,98.9413,0.00989899,0.758055396293,0.6368007659912109,824,27580.137268304825,5,98.9573375801,0.09224224090576172,4.42057,0.542698,-99.558,87.7518040253,0.850461357452,1.5611848831176758,0.0393143,1041.29969554,32.235235929489136,98.9417939437,83.1437
-99.2924,0.863520053591,0.737713410315,1111.23879148,98.9491,0.0,1022.74308176,9.9208,33.5199990302,0.738034126389,98.9342,0.00641592,0.738034126389,0.6312656402587891,825,27612.623239278793,5,98.9510544482,0.08518409729003906,4.42074,0.542803,-99.2648,88.1054272265,0.876842797212,1.5781702995300293,0.0276108,1069.69373174,32.36538028717041,98.9356884018,83.1582
-99.5044,0.888795261168,0.760466241985,1073.77787301,98.9363,0.0,1007.74499799,11.2508,27.8020564563,0.760925485585,98.9208,0.00990366,0.760925485585,0.6455466747283936,826,27645.06900715828,5,98.9379287064,0.0877840518951416,4.42097,0.54273,-99.4664,76.3019758435,0.862463654799,1.570976734161377,0.0379639,1039.58038596,32.32837772369385,98.9217270222,83.1772
-98.8014,0.886072729894,0.727712728304,1100.45243019,98.9626,0.0,988.380510971,10.9191,38.4457513877,0.727885812308,98.9448,0.00988921,0.727885812308,0.6404933929443359,827,27677.910047769547,5,98.9649993499,0.08748555183410645,4.42108,0.54274,-98.7423,83.0013651232,0.867567566741,1.577195405960083,0.0591125,1043.38364652,32.719541788101196,98.9463483672,83.1862
-99.254,0.886309669365,0.738224220851,1130.72609963,98.9819,0.0,1013.04820621,10.821,40.1911444246,0.738440649764,98.9646,0.00991878,0.738440649764,0.6787447929382324,828,27710.726138830185,5,98.9834572467,0.09075021743774414,4.41858,0.542473,-99.2146,87.1995858992,0.845514510195,1.5954294204711914,0.0393448,1081.2053979,32.69559192657471,98.9657195666,82.9787
-99.598,0.891765924508,0.749946635195,1061.95741753,99.0201,0.0,1028.74114729,11.2414,13.3721165221,0.75006622772,99.0016,0.00641296,0.75006622772,0.6225159168243408,829,27743.2798743248,5,99.0212237375,0.08343982696533203,4.41845,0.542433,-99.5687,75.9314818594,0.828981228374,1.566544771194458,0.0292282,1046.07302649,32.420210123062134,99.0022615291,82.9678
-99.9228,0.895384136519,0.737732678072,1120.99756167,98.979,0.0,1040.94442445,11.777,29.2787864616,0.737414021139,98.9626,0.00996633,0.737414021139,0.6494100093841553,830,27775.776311397552,5,98.9801324847,0.08950138092041016,4.41528,0.542231,-99.8808,91.1154893377,0.833791959805,1.5807251930236816,0.0420227,1073.82763402,32.374611616134644,98.9632319101,82.705
-84.4927,0.880890097387,0.625581033692,1058.5769407,98.8986,0.0,174.522136983,11.0621,347.16344058,0.625301472797,98.8844,0.00993228,0.625301472797,0.664531946182251,831,27808.569330215454,5,98.9011045166,0.09288859367370605,4.41311,0.54204,-84.4437,67.3186132208,0.882509939045,1.5779874324798584,0.0489426,868.477079468,32.67680096626282,98.8866892284,82.5257
-99.6554,0.871988487789,0.704070061933,1132.21871113,98.937,0.0,1054.53720925,10.3672,25.1639043521,0.703741608407,98.9228,0.00645468,0.703741608407,0.6490035057067871,832,27841.125049829483,5,98.9378661122,0.08789372444152832,4.41267,0.542007,-99.6169,85.95928865,0.79787814597,1.5711560249328613,0.0385666,1089.01388668,32.43694758415222,98.9233740138,82.4894
-99.3417,0.874936894934,0.762827520525,1084.46637274,98.9273,0.0,1001.51298391,10.5634,32.3841418025,0.762787794055,98.9119,0.00640307,0.762787794055,0.6313340663909912,833,27873.59220981598,5,98.9288366687,0.08405184745788574,4.4108,0.541833,-99.3145,80.8710184998,0.855783180065,1.5689241886138916,0.0271835,1042.68458518,32.345157861709595,98.9130591902,82.335
-98.8155,0.890902025265,0.758329235776,1086.61504776,98.9456,0.0,1002.51472004,10.7087,28.0187834977,0.758594185709,98.9294,0.00999674,0.758594185709,0.6214864253997803,834,27905.942628383636,5,98.9476294726,0.08280563354492188,4.4121,0.541967,-98.7802,81.4604599838,0.800994467408,1.569070816040039,0.0352783,1042.8520581,32.226208448410034,98.9309673913,82.4427
-99.4692,0.874621030004,0.746441859572,1075.99500792,98.9671,0.0,1024.95484743,10.3907,18.5606993092,0.746723290538,98.9532,0.00649954,0.746723290538,0.69606614112854,835,27938.234348535538,5,98.9684050139,0.0888209342956543,4.41387,0.542193,-99.4382,82.0088699311,0.829705451022,1.5866343975067139,0.0310135,1056.63836579,32.17134356498718,98.954179484,82.5886
-99.5478,0.879185645694,0.751145976731,1043.44142387,99.0023,0.0,995.379984056,10.5608,17.3013159417,0.751051602569,98.9884,0.00642615,0.751051602569,0.6628589630126953,836,27970.529186487198,5,99.0036488138,0.08595061302185059,4.41365,0.542141,-99.5152,67.8496250635,0.813937216946,1.5606043338775635,0.0325317,1009.73501981,32.17731595039368,98.9891668751,82.5706
-99.4692,0.909885573291,0.735914705264,1066.63931091,98.9822,0.0,990.931685029,12.1324,27.498812108,0.735501993271,98.97,0.00641563,0.735501993271,0.6526691913604736,837,28003.067141532898,5,98.9836040725,0.08582806587219238,4.41261,0.542055,-99.4396,78.1541411219,0.871359196855,1.5854525566101074,0.0296707,1025.47829208,32.42205619812012,98.9709911712,82.4842
-99.1618,0.895944991775,0.704321204519,1080.18136966,98.9778,0.0,976.210511986,11.3756,37.881246269,0.704368178605,98.9629,0.00641878,0.704368178605,0.6086828708648682,838,28035.779319286346,5,98.979583953,0.0892333984375,4.41069,0.541845,-99.1306,71.5588651248,0.85372855778,1.517510175704956,0.0312347,1049.61210845,32.60114669799805,98.96430562,82.3263
-99.581,0.90179083051,0.739138601792,1113.34497023,98.9671,0.0,1006.79102165,11.5576,34.8940244242,0.738572426086,98.955,0.00988115,0.738572426086,0.6764383316040039,839,28068.297214508057,5,98.9689814595,0.08708834648132324,4.41046,0.541905,-99.5412,85.9310844337,0.833425026744,1.568281650543213,0.0397339,1058.89075117,32.40797257423401,98.9565476893,82.3074
-99.8631,0.879027910529,0.736062915715,1123.26789374,98.9939,0.0,1024.02204622,10.5897,37.0407551489,0.735873842183,98.9792,0.00994462,0.735873842183,0.62491774559021,840,28100.84866666794,5,98.994821787,0.0809929370880127,4.41245,0.542191,-99.8206,86.4610436301,0.861551401522,1.5294060707092285,0.0425568,1064.84743223,32.43397569656372,98.9798033002,82.4709
-99.546,0.893097356649,0.764525876439,1114.53878579,99.0059,0.0,1006.40543301,11.0817,37.0436566862,0.76421871374,98.9913,0.00989038,0.76421871374,0.6778275966644287,841,28133.398433208466,5,99.0079097945,0.08551454544067383,4.40911,0.541895,-99.5087,83.9516087928,0.85218817628,1.5738410949707031,0.037323,1051.7163874,32.43516230583191,98.9928452164,82.196
-99.6088,0.885265703386,0.760328697026,1074.31931403,99.0534,0.0,1006.46447153,10.8238,26.1940767176,0.760166260585,99.04,0.0064298,0.760166260585,0.6536202430725098,842,28165.911655664444,5,99.0550049049,0.08718132972717285,4.40617,0.541681,-99.5792,78.533859403,0.823802661539,1.5539519786834717,0.0295715,1037.09311399,32.396382570266724,99.0411408801,81.9549
-98.7731,0.89397364961,0.615322758432,1073.62949413,99.0335,0.0,864.315327839,11.6024,74.3893273574,0.614958085778,99.0203,0.00981147,0.614958085778,0.6703090667724609,843,28198.607968330383,5,99.0350261408,0.0897369384765625,4.40724,0.541827,-98.7296,62.4968993685,0.76342267835,1.5615925788879395,0.0435562,1006.70290182,32.57915019989014,99.0214040336,82.0428
-100.113,0.898237400829,0.672774025581,1090.01911441,99.08,0.0,1021.97490509,11.5776,22.6781233,0.672656707843,99.0635,0.00994716,0.672656707843,0.6408348083496094,844,28231.01714205742,5,99.0815494467,0.08368706703186035,4.40592,0.541679,-100.054,88.9743454455,0.798263963587,1.5603852272033691,0.0585556,1062.06295021,32.29556441307068,99.0646114754,81.9348
-99.8884,0.878458980509,0.757623640235,1109.16902003,99.128,0.0,1022.36388484,10.5451,30.6383161481,0.757189284544,99.1106,0.0064003,0.757189284544,0.6420834064483643,845,28263.501433372498,5,99.1298706295,0.08225798606872559,4.40196,0.541302,-99.8584,88.4798024025,0.849966617265,1.5163922309875488,0.0299835,1079.89357317,32.367136001586914,99.1117722637,81.6109
-100.056,0.893142513116,0.73523258718,1068.40858417,99.1549,0.0,1025.12055874,11.3122,14.7717776033,0.734948909066,99.137,0.0064437,0.734948909066,0.6486029624938965,846,28296.060260534286,5,99.156624216,0.08759760856628418,4.39705,0.540808,-100.019,86.6223201749,0.88567710329,1.5525908470153809,0.0368881,1040.05663201,32.44069147109985,99.1381342167,81.2106
-99.1138,0.874036641076,0.703533924265,1071.45440382,99.2164,0.0,953.232414859,10.1453,41.5350012382,0.703892887839,99.1975,0.00642869,0.703892887839,0.6255514621734619,847,28328.64297389984,5,99.218285948,0.08034801483154297,4.39353,0.540479,-99.08,60.815182781,0.801371637121,1.5499653816223145,0.0337906,1005.09668385,32.46823477745056,99.1985034317,80.9252
-99.4708,0.90823159193,0.713417687325,1093.96102935,99.1789,0.0,965.539334697,11.356,45.4874713796,0.712852613021,99.1613,0.00987795,0.712852613021,0.6196889877319336,848,28361.59264063835,5,99.1805748096,0.08768868446350098,4.39334,0.540401,-99.421,72.7202853579,0.845089199938,1.5520117282867432,0.0498581,1024.55141306,32.829742431640625,99.1623304452,80.9101
-99.1766,0.903767456593,0.734328717785,1103.47884251,99.1848,0.0,1003.09856272,11.0825,35.7202143061,0.73433151723,99.1659,0.00996423,0.73433151723,0.6135542392730713,849,28394.344148159027,5,99.1865505761,0.08227729797363281,4.39172,0.540214,-99.1295,73.9439062756,0.853287085905,1.5452473163604736,0.0471573,1045.89850706,32.62656021118164,99.1670165881,80.7795
-99.8195,0.907434496934,0.69889374724,1061.97167916,99.1789,0.0,1001.43822445,11.2564,22.6321058552,0.698677308412,99.163,0.00988259,0.698677308412,0.6242454051971436,850,28427.417011737823,5,99.1801338975,0.08597850799560547,4.39459,0.540574,-99.7728,87.962834293,0.885430884873,1.5690028667449951,0.0467377,1029.81887216,32.95375204086304,99.1638477554,81.0114
-99.7372,0.916007456793,0.762230953339,1061.78594472,99.1189,0.0,1004.10298365,11.4456,22.0448719261,0.762129159956,99.1037,0.00648639,0.762129159956,0.6955547332763672,851,28460.97744345665,5,99.1204956007,0.09531807899475098,4.38981,0.540303,-99.7075,82.8655249567,0.847604461272,1.6180129051208496,0.0297623,1040.8425701,33.43562078475952,99.1049712311,80.6253
-99.3195,0.895511827691,0.705745457871,1089.8389116,99.1152,0.0,1001.74186469,10.97,30.0762162804,0.706060169207,99.0948,0.00640412,0.706060169207,0.6879518032073975,852,28494.786786794662,5,99.1167840972,0.09484171867370605,4.38699,0.540122,-99.2847,76.5729831072,0.828125848976,1.6127736568450928,0.0348511,1032.7890987,33.678443908691406,99.0957523755,80.3984
-100.126,0.894611505374,0.70520926958,1139.91916429,99.142,0.0,985.640806859,10.8289,49.6823367275,0.704480105839,99.1243,0.00645494,0.704480105839,0.7420735359191895,853,28528.40804719925,5,99.1441149297,0.0918426513671875,4.38374,0.539882,-100.089,74.7800973024,0.832326910768,1.6273152828216553,0.0373611,1051.78524292,33.50210738182068,99.1257492263,80.1373
-99.9043,0.897587745202,0.737700289358,1067.89900291,99.1576,0.0,990.587462219,11.1456,30.024012079,0.73873340439,99.1344,0.0064377,0.73873340439,0.6621661186218262,854,28561.60438132286,5,99.1592713046,0.086029052734375,4.3817,0.539631,-99.8664,83.3348452695,0.827238636881,1.5737590789794922,0.0379028,1043.28876784,33.07284736633301,99.1354327907,79.9738
-99.4993,0.905151974993,0.742986376607,1106.30581702,99.1783,0.0,1002.02093846,11.2192,36.3889449705,0.742913164345,99.1583,0.00971105,0.742913164345,0.7208967208862305,855,28594.559277296066,5,99.1802668325,0.09299969673156738,4.38262,0.539641,-99.4648,82.1499699041,0.897207590482,1.58833646774292,0.0345306,1036.03263669,32.841357707977295,99.1598047057,80.0477
-100.09,0.906751832749,0.773568214718,1073.45025213,99.1968,0.0,1035.95812262,11.4904,13.5442534121,0.773654708082,99.1774,0.00655174,0.773654708082,0.6864235401153564,856,28627.811250448227,5,99.198146663,0.08905172348022461,4.38,0.539406,-100.058,79.0534214439,0.849009142224,1.587327003479004,0.0318451,1059.2503599,33.13237118721008,99.1783372601,79.8382
-99.8572,0.903807193046,0.751407238141,1136.41429971,99.1957,0.0,989.471909812,11.2712,47.3732145999,0.751551325916,99.1771,0.00999222,0.751551325916,0.6905932426452637,857,28661.39309811592,5,99.1971480334,0.09246540069580078,4.37827,0.539245,-99.815,83.3596650482,0.870200673907,1.5771558284759521,0.0421219,1053.27129775,33.46007180213928,99.1780338995,79.7
-99.6579,0.910438931491,0.760603580543,1080.7863023,99.1731,0.0,992.379657017,11.4661,29.6205897612,0.760671268933,99.1534,0.00643647,0.760671268933,0.7778544425964355,858,28695.360208034515,5,99.1749397328,0.09702610969543457,4.37894,0.539395,-99.6242,76.0829430193,0.872974332752,1.6173515319824219,0.0337067,1044.82782257,33.839704751968384,99.1545568697,79.7534
-99.6853,0.905128308542,0.736138970724,1055.86004729,99.1942,0.0,1007.68690084,11.2131,15.3152233699,0.736560568671,99.1718,0.00998498,0.736560568671,0.7173693180084229,859,28728.98242688179,5,99.1961273082,0.09342789649963379,4.37751,0.539269,-99.6433,85.728919409,0.833620033784,1.5811121463775635,0.0420914,1031.62519295,33.498618602752686,99.1730011412,79.6398
-99.982,0.897298712288,0.752893128092,1103.39097197,99.2256,0.0,978.148666214,10.9088,42.6987978763,0.752858712638,99.2023,0.00648737,0.752858712638,0.7111306190490723,860,28762.05020403862,5,99.2272781451,0.10477876663208008,4.37971,0.539507,-99.9532,84.4973136207,0.871153576633,1.6049931049346924,0.0287704,1053.37595055,32.946200132369995,99.2032619163,79.8146
-99.9891,0.894952043733,0.743867896635,1110.13025693,99.2728,0.0,1040.45148294,11.0511,25.7393186733,0.743337922207,99.2459,0.00644656,0.743337922207,0.6351041793823242,861,28795.834733963013,5,99.2747115632,0.09003591537475586,4.37965,0.539472,-99.9556,83.4602028675,0.875022987301,1.547069787979126,0.0335464,1060.69399105,33.66962909698486,99.2470829618,79.8098
-100.01,0.894638408406,0.777314049624,1096.98616057,99.2826,0.0,1025.0392259,10.9574,26.5575364074,0.77706468337,99.2611,0.00641072,0.77706468337,0.7398369312286377,862,28829.52593755722,5,99.283963624,0.09862709045410156,4.37537,0.539053,-99.9808,81.366384887,0.850089916725,1.615858554840088,0.028923,1056.26841778,33.56727457046509,99.2619481202,79.4696
-100.301,0.907769640612,0.756397079466,1116.66978128,99.3288,0.0,1018.48910423,10.9326,32.0021381162,0.756685072178,99.3079,0.00641655,0.756685072178,0.6681737899780273,863,28863.618004322052,5,99.3301468424,0.09038305282592773,4.37279,0.53889,-100.274,84.9019572149,0.889243130256,1.5650670528411865,0.027092,1073.36853138,33.97151160240173,99.3088378885,79.2642
-99.909,0.907644884383,0.741945416748,1083.41925449,99.3783,0.0,1003.5349045,11.4733,25.890091958,0.742464261312,99.3567,0.00644686,0.742464261312,0.6475472450256348,864,28896.952533483505,5,99.3798277327,0.08746862411499023,4.37385,0.538984,-99.8758,92.3503785603,0.867200444048,1.562375545501709,0.0332108,1044.00526492,33.21520781517029,99.3579293458,79.3488
-99.8337,0.894755657402,0.730984665658,1127.0287391,99.392,0.0,1030.53077818,11.2211,34.3149382274,0.73046485846,99.3665,0.00640418,0.73046485846,0.6383309364318848,865,28930.346413850784,5,99.393391384,0.08709096908569336,4.37105,0.538793,-99.7933,90.0564261363,0.882386792001,1.56361985206604,0.040329,1067.43461111,33.268929958343506,99.3675171825,79.1265
-90.2361,0.889430179715,0.75726773051,1065.39865523,99.3776,0.0,495.876356117,10.2619,221.6351947,0.757213930611,99.3541,0.00643807,0.757213930611,0.6427230834960938,866,28964.19834470749,5,99.3790374185,0.09149026870727539,4.37008,0.538727,-90.2005,69.5900906789,-0.017657961178,1.5638055801391602,0.0355148,938.824147569,33.73113512992859,99.3549277949,79.0496
-100.362,0.915056307064,0.689124499008,1076.91687345,99.391,0.0,1013.07898192,11.4392,21.4341855863,0.688781959519,99.3611,0.0098726,0.688781959519,0.7807388305664062,867,28998.364801883698,5,99.3924495751,0.10097980499267578,4.36928,0.538661,-100.157,80.820075207,0.786471135146,1.6320488452911377,0.205307,1048.54753894,34.041970014572144,99.3617113614,78.9865
-99.0864,0.903245159063,0.745045436627,1068.11890937,99.3748,0.0,923.553277608,10.8896,49.3356285363,0.74491269834,99.3483,0.00643269,0.74491269834,0.7356269359588623,868,29033.0854074955,5,99.3764918321,0.09788823127746582,4.3673,0.538458,-99.0569,72.2198588305,0.783891862166,1.6294467449188232,0.0295258,999.954187261,34.596662521362305,99.3494457658,78.8306
-99.9092,0.905506731035,0.739655959476,1092.91314272,99.341,0.0,965.414397659,11.3449,49.0100176905,0.739689848977,99.3109,0.00640234,0.739689848977,0.7710220813751221,869,29067.792979955673,5,99.3430039298,0.10247325897216797,4.36867,0.538575,-99.8637,83.20279152,0.830332063842,1.637756109237671,0.0454712,1030.44509058,34.58851766586304,99.312417603,78.9383
-99.952,0.9090295614,0.737235274481,1121.97880139,99.4202,0.0,1024.36018344,11.4048,36.4297208033,0.73708366935,99.399,0.0065037,0.73708366935,0.7750358581542969,870,29103.080917596817,5,99.4214379856,0.10618805885314941,4.36944,0.538617,-99.9185,88.3016971554,0.855607591589,1.6450221538543701,0.0335312,1066.41957941,35.16208362579346,99.4000186277,78.9996
-99.3089,0.894487384049,0.642192335279,1114.3633462,99.4049,0.0,923.565132527,10.8704,61.6750653643,0.64313249965,99.3843,0.0099157,0.64313249965,0.7806801795959473,871,29137.76192879677,5,99.4064303987,0.10141491889953613,4.37097,0.538663,-99.2674,68.9375381674,0.752750937478,1.6675055027008057,0.0415497,1029.27793808,34.56177473068237,99.3855305508,79.1204
-99.7023,0.900600541284,0.673189265282,1073.32248751,99.4071,0.0,980.150801744,11.0225,33.7570148896,0.673756727808,99.3831,0.00994099,0.673756727808,0.7438561916351318,872,29171.646273851395,5,99.4084884328,0.09704732894897461,4.36987,0.538622,-99.6521,76.7993276527,0.868249249305,1.615746021270752,0.0502167,1046.58453771,33.76259255409241,99.3842988205,79.0334
-99.8572,0.89661770208,0.677964422606,1054.78536925,99.4471,0.0,881.122202595,11.0017,65.7706034863,0.677862775551,99.4238,0.00640129,0.677862775551,0.7267816066741943,873,29206.47840499878,5,99.4488009315,0.10084819793701172,4.36819,0.538556,-99.8238,70.6225138761,0.816589445572,1.6191368103027344,0.0334396,1006.9404398,34.71303343772888,99.4248112561,78.9005
