AveragePolicyStd,AverageAbsQYDiff,EnvExecTime,AverageAbsQ,AverageReturn,MinReturn,PolicyExecTime,LossAfter,StdReturn,AbsLearnSignalOld,AverageDiscountedReturn,AverageQ,AverageY,dLoss,MaxReturn,Entropy,AverageAbsY,NumTrajs,Iteration,MeanKL,ItrTime,Time,AbsLearnSignal,MeanKLBefore,Perplexity,ExplainedVariance,LossBefore,AverageQLoss,AbsLearnSignalNew,ProcessExecTime
1.0007,4.02594768688,11.267696380615234,216.676,575.917699842,415.932330982,1.1077051162719727,-219.205,128.88877726,0.318929730034,325.409770262,216.59,216.598061716,0.0534668,1027.51352125,24.1327,216.639187415,42,562,0.00964106,58.190903425216675,32810.51331448555,0.318965287259,0.0,3.02473e+10,-0.901709495876,-219.152,34.4095,0.318965287259,0.13904666900634766
1.00077,4.04787266848,11.47450304031372,217.066,609.144591276,427.745051195,1.1416161060333252,-226.82,127.610344356,0.11571022943,335.117485946,216.977,216.984795377,0.0351562,914.039372762,24.1339,217.02834752,40,563,0.00916971,58.20733571052551,32868.8385746479,0.11571260592,0.0,3.02847e+10,-19.7143510628,-226.785,34.8008,0.11571260592,0.14068150520324707
1.00079,4.03368940145,11.68917465209961,216.768,636.045918055,409.671817482,1.12489652633667,-226.943,198.652001458,0.0690549481114,337.641742617,216.676,216.682978501,0.0411224,1442.73519216,24.1343,216.726308839,38,564,0.00790228,58.070494413375854,32927.031141757965,0.0690616202817,0.0,3.02955e+10,-526.946384372,-226.902,34.3551,0.0690616202817,0.14296388626098633
1.00097,4.02062909106,11.72012710571289,216.597,595.916985493,400.375976328,1.134639024734497,-219.757,101.859493398,0.328524989092,332.387196307,216.512,216.519451203,0.0493164,816.779619254,24.1372,216.559108015,40,565,0.00883803,58.06254434585571,32985.218564748764,0.3287407803,0.0,3.03848e+10,-0.943709911194,-219.708,34.1629,0.3287407803,0.1432497501373291
1.00087,4.00253278198,11.521296501159668,216.626,574.193828978,381.223133146,1.134047031402588,-219.313,147.841380955,0.464403720986,324.075702079,216.537,216.544556027,0.0639343,1232.22138393,24.1356,216.589132067,42,566,0.00828666,58.0947904586792,33043.44546866417,0.464527382378,0.0,3.03349e+10,0.252199479842,-219.249,33.9454,0.464527382378,0.14504623413085938
1.00091,3.9957659583,12.193623304367065,216.447,574.103564967,386.454820209,1.1847357749938965,-219.937,118.77644448,0.596133988464,324.882530176,216.352,216.358435717,0.0563965,955.29442247,24.1362,216.406628839,42,567,0.00925274,59.40705227851868,33102.984503269196,0.595943288007,0.0,3.03552e+10,0.58712774718,-219.88,33.9481,0.595943288007,0.14875197410583496
1.00093,3.98752353965,12.272619247436523,216.337,605.124915293,394.466382851,1.1818938255310059,-225.11,114.520425815,0.67577382866,334.424823354,216.253,216.26092553,0.0483246,909.448903191,24.1365,216.300339904,40,568,0.00964239,59.47562217712402,33162.596531391144,0.675848451878,0.0,3.0364e+10,0.675805477507,-225.062,33.6617,0.675848451878,0.1502068042755127
1.00089,4.00241350225,12.365121841430664,216.586,581.420893453,390.926437429,1.1860404014587402,-219.588,133.994036199,0.487218890461,326.249102291,216.5,216.506398765,0.0466766,940.716367957,24.1358,216.545649317,41,569,0.00684304,59.69276785850525,33222.4295361042,0.487309110993,0.0,3.03435e+10,0.30678341229,-219.541,34.0639,0.487309110993,0.14908266067504883
1.0009,3.98669209762,12.569083452224731,216.416,559.848568743,358.063009105,1.1960694789886475,-214.043,118.825828075,0.427940465999,320.105528915,216.322,216.330370845,0.0997162,946.931264094,24.1362,216.376539029,42,570,0.00942025,59.68175411224365,33282.25228404999,0.42784985723,0.0,3.03527e+10,0.0837753685685,-213.943,33.7658,0.42784985723,0.15044617652893066
1.00087,3.98932905683,11.818972826004028,216.275,570.819167715,406.386268899,1.1515672206878662,-219.918,106.215468431,0.628145878143,325.58272997,216.178,216.18582272,0.0511932,837.887970461,24.1355,216.234606102,42,571,0.00576427,58.47929406166077,33340.87403988838,0.628626713327,0.0,3.03344e+10,0.582859972514,-219.867,33.7492,0.628626713327,0.14746928215026855
1.00093,3.97950839602,12.331396102905273,216.248,609.749722736,379.974224885,1.1773982048034668,-222.82,128.430421465,0.703670824112,335.082643248,216.151,216.159355334,0.0550385,988.210850389,24.1366,216.209322819,39,572,0.00955862,59.15397810935974,33400.16755771637,0.70367294322,0.0,3.03675e+10,0.656826413891,-222.765,33.6484,0.70367294322,0.14691710472106934
1.00096,3.96955988447,12.163974046707153,216.131,580.519670185,341.534931401,1.1860973834991455,-220.096,135.011449701,0.0780603190699,325.708605488,216.038,216.04582583,0.0280914,981.537092815,24.137,216.088429561,42,573,0.00364928,59.443880796432495,33459.75371026993,0.0780693026597,0.0,3.038e+10,-226.631206595,-220.068,33.3981,0.0780693026597,0.14825940132141113
1.00098,3.96958579708,12.379237174987793,216.094,563.277389759,398.615079942,1.187626838684082,-214.348,114.600584635,0.641594145544,321.488138861,216.004,216.011759775,0.0591583,858.967572571,24.1375,216.054791954,42,574,0.00994577,59.63779163360596,33519.53536295891,0.641787411883,0.0,3.03936e+10,0.592421129083,-214.289,33.4061,0.641787411883,0.1493067741394043
1.00097,4.00102604386,12.095465898513794,215.982,593.106730434,406.185337096,1.1625926494598389,-226.615,120.734986942,0.62795938007,330.503122972,215.885,215.893863674,0.0533905,879.814480264,24.1373,215.941029561,41,575,0.00955473,59.11328673362732,33578.787313461304,0.628269558323,0.0,3.03866e+10,0.464449478421,-226.561,33.9593,0.628269558323,0.14860033988952637
1.00094,3.97445696105,12.186537504196167,216.013,560.846462529,403.480513699,1.1671264171600342,-214.79,117.956089328,0.50509228487,320.648311245,215.916,215.923493894,0.0663147,961.533985236,24.1368,215.969932697,43,576,0.00919832,59.01478958129883,33637.94530892372,0.50494525456,0.0,3.03736e+10,0.161306967536,-214.724,33.433,0.50494525456,0.14775800704956055
1.0009,3.96992794738,12.40897011756897,215.682,561.146748299,394.99798426,1.2055950164794922,-216.394,112.357096799,0.223494437782,320.627844097,215.577,215.585177199,0.0371094,919.921731083,24.136,215.641319725,43,577,0.00747257,59.27969217300415,33697.363959789276,0.22352875227,0.0,3.03495e+10,-2.04704091334,-216.357,33.7501,0.22352875227,0.15011167526245117
1.00077,3.96187721823,11.981868505477905,215.77,544.029406789,341.476755991,1.1769685745239258,-213.274,99.8435405128,0.498555822875,316.763961603,215.674,215.681233765,0.0788422,732.520590532,24.1339,215.726533296,44,578,0.0095662,59.10411477088928,33756.609169244766,0.498693012956,0.0,3.02853e+10,0.437534870404,-213.195,33.4714,0.498693012956,0.15224361419677734
1.00074,3.95568212958,11.803976774215698,215.45,595.655364891,406.953401153,1.1733155250549316,-226.689,115.088217883,0.109502493983,331.733410837,215.353,215.360805264,0.0354614,972.859199427,24.1335,215.407481305,40,579,0.00838895,58.612489223480225,33815.36228132248,0.109521912333,0.0,3.0271e+10,-74.0175709424,-226.654,33.3622,0.109521912333,0.14870882034301758
1.00071,3.95097872786,11.986534118652344,215.66,576.588616362,378.605101981,1.1667003631591797,-221.481,101.730953494,0.459315620946,326.705941065,215.567,215.5754521,0.052948,742.087483725,24.1329,215.618687751,42,580,0.00933461,58.83596754074097,33874.38738775253,0.459463884436,0.0,3.02552e+10,0.114304132141,-221.428,33.2321,0.459463884436,0.14605355262756348
1.00072,3.93182687834,11.75000810623169,215.353,569.39109244,381.35746316,1.1589579582214355,-220.353,117.95468311,0.333612845254,324.19964844,215.263,215.270618177,0.0325775,1000.29234272,24.1331,215.312509361,42,581,0.00719122,59.06098556518555,33933.58205270767,0.333550198574,0.0,3.02603e+10,0.0650452542367,-220.32,32.7063,0.333550198574,0.14142513275146484
1.00068,3.93312710938,11.857107877731323,215.151,574.344435645,345.971518278,1.1647906303405762,-221.025,120.023952188,0.43724449073,324.509496206,215.065,215.072535374,0.0351105,890.286033272,24.1324,215.109833783,42,582,0.00868988,59.10529971122742,33992.82825803757,0.437172231234,0.0,3.02386e+10,0.213959419804,-220.99,33.0174,0.437172231234,0.14569735527038574
1.00069,3.90785944808,11.808652877807617,215.581,598.354171507,363.23636478,1.1327097415924072,-222.003,132.893502383,0.684291457544,331.808797198,215.496,215.50391212,0.0477905,958.557823129,24.1325,215.542888336,40,583,0.00959179,58.57108473777771,34051.53894495964,0.684691646822,0.0,3.02423e+10,0.719354474589,-221.955,32.6016,0.684691646822,0.1412057876586914
1.00057,3.91909480718,12.492311477661133,215.151,575.613675678,365.411625299,1.200810432434082,-217.008,115.20090152,0.515654760621,325.111425485,215.059,215.067582286,0.056778,836.484032153,24.1305,215.108636862,42,584,0.00942405,59.700241804122925,34111.37699389458,0.515809581092,0.0,3.01814e+10,0.30414864355,-216.951,32.7038,0.515809581092,0.15077519416809082
1.00062,3.93665835136,12.428366899490356,214.992,594.623857389,431.36204268,1.1932382583618164,-218.526,124.784200656,0.672472332925,330.544352308,214.902,214.908323776,0.0484924,1030.86779778,24.1313,214.947661674,42,585,0.00982419,59.95963907241821,34171.476517915726,0.67275922094,0.0,3.02058e+10,0.684619392958,-218.477,33.1572,0.67275922094,0.14990496635437012
1.0006,3.92381473785,12.147768259048462,214.45,571.978158919,395.208917491,1.1475305557250977,-216.241,97.71585265,0.61135635925,324.935075176,214.35,214.357903597,0.0534973,783.131438445,24.131,214.406047783,42,586,0.00985262,60.11702060699463,34231.72952461243,0.611627671352,0.0,3.01973e+10,0.554478281485,-216.187,32.8338,0.611627671352,0.14391565322875977
1.00067,3.89511529285,12.266403675079346,214.587,614.864724972,420.886723051,1.152829885482788,-221.628,132.887578819,0.472692305326,336.282312212,214.492,214.500459274,0.0495605,1062.36040394,24.1322,214.543671528,39,587,0.00951771,59.55877161026001,34291.42769908905,0.4727746455,0.0,3.02336e+10,0.285136913597,-221.578,32.4057,0.4727746455,0.14714479446411133
1.00064,3.88970189197,12.433070421218872,214.436,576.866370557,389.538079808,1.1632144451141357,-215.186,145.925796947,0.705250640739,323.822979794,214.343,214.350640332,0.0534515,1016.19984001,24.1317,214.390775283,41,588,0.00911447,59.31581783294678,34350.88083100319,0.705251930331,0.0,3.02192e+10,0.594490092396,-215.133,32.1412,0.705251930331,0.14739227294921875
1.00063,3.87059485744,12.074471712112427,214.319,583.662023817,401.926699265,1.1546909809112549,-216.643,118.50951764,0.52456460096,327.872035816,214.232,214.238939507,0.0471039,828.871036301,24.1315,214.282277218,41,589,0.00923831,59.25636434555054,34410.278568029404,0.524747269629,0.0,3.02128e+10,0.0995370208213,-216.596,32.0005,0.524747269629,0.14723896980285645
1.00069,3.85941656885,12.3577139377594,213.723,575.297290054,397.707558936,1.1853649616241455,-218.07,127.477221889,0.621408409518,324.455643006,213.635,213.641585262,0.158356,916.805475173,24.1324,213.682009191,42,590,0.00861137,59.655781507492065,34470.07150506973,0.621784945134,0.0,3.02399e+10,0.613416683379,-217.912,31.787,0.621784945134,0.14752769470214844
1.00086,3.82630981814,11.873560190200806,213.784,568.680806156,396.938591304,1.1656107902526855,-215.3,94.8189544532,0.443108987286,324.7076692,213.7,213.708569002,0.0369568,839.846525352,24.1353,213.743862925,42,591,0.00787804,58.307323694229126,34528.52231788635,0.442813827044,0.0,3.03274e+10,0.374203051477,-215.263,31.0716,0.442813827044,0.14618563652038574
1.00084,3.85209845632,12.269473314285278,213.837,549.456707057,353.738023739,1.1834733486175537,-207.875,113.009669776,0.40038336707,316.872421603,213.754,213.760382422,0.05336,817.182322071,24.135,213.793455671,43,592,0.00923048,59.23979616165161,34587.89881515503,0.400197626111,0.0,3.03171e+10,0.283392684588,-207.821,31.5622,0.400197626111,0.14924287796020508
1.00073,3.84755716045,12.144713163375854,214.21,610.469179461,369.190377693,1.1725223064422607,-221.097,195.765041549,0.300442637581,330.390306302,214.136,214.143524006,0.0274353,1298.63634399,24.1331,214.173672918,40,593,0.00165962,58.8926157951355,34646.9302213192,0.3003687219,0.0,3.02606e+10,-1.14059295628,-221.069,31.6902,0.3003687219,0.14651989936828613
1.00077,3.81738994197,12.084677934646606,214.081,596.483374603,370.047220953,1.1790244579315186,-219.78,115.541832497,0.371627490761,331.791034977,213.995,214.00190548,0.187225,829.057989446,24.1338,214.038366155,40,594,0.00725612,58.99630546569824,34706.065839767456,0.371753060793,0.0,3.02825e+10,-1.06217522856,-219.593,31.0619,0.371753060793,0.14600133895874023
1.00075,3.80171489067,12.029862642288208,214.41,593.503693768,389.531295716,1.2042834758758545,-216.295,119.433014417,0.652259186498,331.132897218,214.33,214.338114113,0.0488434,858.623045097,24.1335,214.375596547,41,595,0.00990867,59.03855299949646,34765.24744796753,0.652469336001,0.0,3.02729e+10,0.621892507418,-216.246,30.6813,0.652469336001,0.14524245262145996
1.00065,3.81561978807,11.392833709716797,214.385,607.069463671,354.53531475,1.1356227397918701,-222.107,156.843748175,0.339998172031,331.752778459,214.31,214.317613408,0.150162,1115.90127428,24.1318,214.349121922,40,596,0.00969367,58.77418565750122,34824.162800073624,0.339912522181,0.0,3.02221e+10,-1.24581608834,-221.957,30.9916,0.339912522181,0.1386711597442627
1.00068,3.78665250959,11.139576196670532,214.258,579.73937662,382.86798952,1.1203885078430176,-217.884,82.1852233217,0.584204095268,328.979440433,214.187,214.193062509,0.0428009,781.480370805,24.1324,214.221226633,41,597,0.00833538,58.75576090812683,34883.06286907196,0.584310499626,0.0,3.02376e+10,0.60735065921,-217.841,30.3968,0.584310499626,0.13686847686767578
1.00072,3.79857995123,10.909431457519531,213.585,553.78543363,362.956305681,1.0898330211639404,-213.861,104.590210723,0.364067506208,319.462515543,213.512,213.519742445,0.0397797,803.658998427,24.133,213.550421762,43,598,0.00940588,58.063615798950195,34941.26584458351,0.364006050016,0.0,3.02565e+10,0.274132305157,-213.821,30.995,0.364006050016,0.13647222518920898
1.00078,3.77712988377,11.6082763671875,213.466,604.342121018,344.434299708,1.106921672821045,-217.538,146.944150511,0.717789311805,332.123128061,213.391,213.398057979,0.0492554,1000.22875126,24.134,213.427730709,40,599,0.00988324,58.96560454368591,35000.371768951416,0.71735320674,0.0,3.02881e+10,0.729833668519,-217.489,30.3251,0.71735320674,0.13883662223815918
1.00084,3.79692748218,11.384219408035278,213.801,549.753038899,392.030247602,1.08927583694458,-211.513,109.381243614,0.600736488551,317.951017257,213.738,213.746047226,0.0467682,802.132383829,24.135,213.769198582,44,600,0.0063939,58.51931667327881,35059.03378820419,0.601042652988,0.0,3.03185e+10,0.517443191664,-211.467,30.6517,0.601042652988,0.1378614902496338
1.00079,3.77606206363,11.631653547286987,213.982,590.150045571,403.084322441,1.0948245525360107,-220.767,119.673383466,0.536828364038,330.11185599,213.916,213.922764012,0.111725,1047.7126581,24.1341,213.947877084,41,601,0.00691831,57.932435274124146,35117.1077837944,0.536830779897,0.0,3.02903e+10,0.569580442927,-220.656,30.3319,0.536830779897,0.14064288139343262
1.00079,3.76993416994,11.77656888961792,213.883,568.122151878,343.088130718,1.123565435409546,-213.498,132.905849714,0.61677325736,322.299214351,213.817,213.824266342,0.0407104,906.051901102,24.1342,213.848581821,42,602,0.00653451,58.48445677757263,35175.7210047245,0.616449506635,0.0,3.02932e+10,0.458966069962,-213.457,29.9571,0.616449506635,0.14255475997924805
1.00071,3.75879121585,11.707321643829346,213.829,565.175120537,369.665656397,1.1136178970336914,-213.122,115.224881711,0.604890140777,322.094146628,213.764,213.771106425,0.0565948,817.26588611,24.1327,213.795353023,42,603,0.00983891,57.58666944503784,35233.43808603287,0.60459733405,0.0,3.02493e+10,0.487165516409,-213.065,30.1662,0.60459733405,0.14239954948425293
1.00076,3.79748131237,12.015706777572632,214.195,591.224533295,362.845879445,1.138477087020874,-216.285,118.072797156,0.637906709901,330.654550962,214.135,214.142319997,0.0493469,1089.48041001,24.1336,214.16642633,42,604,0.0096828,58.51156663894653,35292.07795667648,0.638019666777,0.0,3.02755e+10,0.556611514785,-216.235,30.6468,0.638019666777,0.14819931983947754
1.00076,3.79903810014,11.90019178390503,213.692,589.730709444,328.00445794,1.1432747840881348,-219.347,121.158358251,0.449549760919,329.979999281,213.622,213.627791849,0.0365448,893.952331333,24.1337,213.657193572,41,605,0.00634041,57.7561194896698,35349.96592545509,0.449718095189,0.0,3.02796e+10,0.487291002236,-219.31,30.7971,0.449718095189,0.14607596397399902
1.00082,3.80267070794,11.905241250991821,213.965,569.217729261,414.745035733,1.1376500129699707,-213.781,93.9883412152,0.520451644919,325.16700019,213.899,213.905335954,0.0587463,810.070917801,24.1347,213.929684052,42,606,0.00932998,57.88348841667175,35407.982246398926,0.520366905144,0.0,3.03089e+10,0.443220775116,-213.722,30.8109,0.520366905144,0.14331579208374023
1.00075,3.79247528957,11.699661016464233,214.658,588.097794783,373.348243947,1.1394908428192139,-218.895,141.32061645,0.26275227488,328.843055927,214.59,214.597002052,0.0473938,1090.85432176,24.1334,214.624041459,41,607,0.00881474,57.82402801513672,35465.93585848808,0.262692093432,0.0,3.02698e+10,-1.23874750282,-218.848,30.6611,0.262692093432,0.14716506004333496
1.00067,3.78720276288,12.366231918334961,214.122,568.370606853,391.173330961,1.1524608135223389,-214.849,117.610454121,0.544955391097,323.148300651,214.054,214.061363921,0.0621643,1083.07054717,24.1322,214.087972633,42,608,0.00980529,58.532729387283325,35524.60104870796,0.544836931121,0.0,3.02331e+10,0.246907882398,-214.787,30.717,0.544836931121,0.14761042594909668
1.00067,3.76254818743,11.983149766921997,214.226,597.739715296,405.134143878,1.1339290142059326,-219.271,126.602896476,0.497400112836,332.014412853,214.161,214.167232754,0.0802002,986.821775197,24.1321,214.191027006,40,609,0.00956338,58.51150989532471,35583.25083422661,0.497469131678,0.0,3.02293e+10,0.170180388866,-219.19,30.1715,0.497469131678,0.14696574211120605
1.00069,3.77413233555,12.752403736114502,214.309,572.798262178,387.52095596,1.1846058368682861,-212.993,116.369083462,0.170017254029,324.399001087,214.248,214.254869464,0.0321198,922.407446657,24.1325,214.278406351,41,610,0.00818827,58.97712421417236,35642.36559820175,0.170069596937,0.0,3.02409e+10,-5.3175344034,-212.961,30.1313,0.170069596937,0.15119457244873047
1.0006,3.77084605422,13.081493377685547,214.273,577.234649425,400.153731996,1.2263028621673584,-214.148,129.444240763,0.631027602717,325.547323161,214.209,214.216628477,0.0403595,1096.16785358,24.1309,214.241158103,41,611,0.00658932,59.82893180847168,35702.33706879616,0.631739629014,0.0,3.0193e+10,0.509650565155,-214.108,30.3827,0.631739629014,0.15390706062316895
1.00059,3.78882226401,12.145750522613525,214.671,547.174253856,334.716521185,1.224363088607788,-211.773,111.423438565,0.255320236468,316.501500931,214.607,214.612606184,0.0394135,772.692094308,24.1309,214.636833599,43,612,0.0087309,58.029507637023926,35760.509125709534,0.25518127413,0.0,3.01928e+10,-6.01865509691,-211.734,30.3833,0.25518127413,0.14542651176452637
1.00058,3.79019770548,11.960959196090698,214.369,626.939629469,359.855591123,1.165255069732666,-222.148,130.628024859,0.602342348488,339.744636085,214.306,214.312524363,0.0458221,1107.19297316,24.1306,214.335216065,38,613,0.00866136,57.60185432434082,35818.25060772896,0.602494780893,0.0,3.01855e+10,0.607985688214,-222.102,30.5954,0.602494780893,0.14340901374816895
1.00056,3.77619978971,11.855384111404419,214.337,589.52770258,406.161125079,1.1649389266967773,-220.681,88.2514053222,0.489334517213,331.872293708,214.276,214.284047848,0.0405731,783.478358425,24.1303,214.30614423,41,614,0.00960533,58.09731364250183,35876.48811984062,0.489483652633,0.0,3.01764e+10,0.311177419291,-220.641,30.3426,0.489483652633,0.1424856185913086
1.0005,3.79605664158,11.601183891296387,214.634,597.366695529,392.931930814,1.1283276081085205,-216.92,126.063708672,0.551521734974,331.957904304,214.572,214.577509879,0.0695496,877.241481802,24.1293,214.599786585,40,615,0.00933173,57.704566955566406,35934.33597660065,0.551661253825,0.0,3.0144e+10,0.642516718124,-216.85,30.6911,0.551661253825,0.14246249198913574
1.00043,3.75816823423,11.414110660552979,214.294,559.08712262,375.461499172,1.0951805114746094,-211.94,105.618393257,0.172134903921,320.694524184,214.234,214.240644213,0.0560303,881.670670513,24.128,214.263932473,42,616,0.00879804,58.23560929298401,35992.70678687096,0.172076549164,0.0,3.01068e+10,-8.56815258848,-211.884,30.1283,0.172076549164,0.13692021369934082
1.00042,3.75998033674,12.19228196144104,214.582,603.433535566,432.707115608,1.1479239463806152,-217.63,149.076030404,0.242260748579,331.51526886,214.519,214.524952363,0.0810394,1074.57286192,24.1279,214.549009864,40,617,0.00918183,59.240800619125366,36052.09051156044,0.242160359714,0.0,3.01022e+10,-2.47690148419,-217.549,30.207,0.242160359714,0.1486375331878662
1.00038,3.75155264312,11.943052291870117,215.098,582.595879605,401.172219015,1.1379661560058594,-218.662,118.841856712,0.326819429649,328.342411168,215.034,215.040814813,0.0245056,1082.52546476,24.1273,215.066049723,41,618,0.00427388,58.2745201587677,36110.50434589386,0.326935100496,0.0,3.00848e+10,-0.912837560759,-218.638,30.0339,0.326935100496,0.14356136322021484
1.00035,3.74357288608,11.972910642623901,215.207,575.855096804,352.18860667,1.1459009647369385,-214.78,124.589530248,0.668591954828,325.377951653,215.144,215.151198713,0.0539856,848.579532811,24.1268,215.175060004,42,619,0.00931082,57.96911573410034,36168.611696481705,0.668932928212,0.0,3.00691e+10,0.667724309394,-214.726,29.7903,0.668932928212,0.14564871788024902
1.0003,3.73051807639,11.681623697280884,214.99,585.676948864,420.594098972,1.101039171218872,-217.322,93.76266922,0.169620891371,330.763781421,214.929,214.93616227,0.0488892,776.961846778,24.1259,214.95914283,41,620,0.00901763,58.3281683921814,36227.078560352325,0.169602196925,0.0,3.00431e+10,-6.59386542131,-217.273,29.5493,0.169602196925,0.14209794998168945
1.00032,3.71366339382,11.951712846755981,214.831,564.492646899,318.22649466,1.1337285041809082,-214.749,115.986771414,0.177043522547,322.87245909,214.767,214.773411104,0.0258179,873.723517086,24.1261,214.798199833,43,621,0.00589111,57.954753160476685,36285.173330783844,0.17704554007,0.0,3.00502e+10,-8.02431488586,-214.723,29.2353,0.17704554007,0.14430594444274902
1.00031,3.70059559517,12.291588306427002,214.791,606.000672366,346.241339572,1.1409428119659424,-217.259,126.849293602,0.173564229915,333.538268496,214.737,214.743387392,0.0524902,968.854171636,24.126,214.764108333,39,622,0.00939936,58.44697880744934,36343.75792980194,0.173665102348,0.0,3.00459e+10,-3.20934185004,-217.206,29.1841,0.173665102348,0.14615368843078613
1.00027,3.72295042778,12.152796983718872,215.241,551.263511433,350.985590475,1.1451950073242188,-212.252,135.141965887,0.0607429886631,316.241180508,215.186,215.192227335,0.11409,903.481026862,24.1253,215.21130658,43,623,0.00977528,58.647130727767944,36402.54003381729,0.0607401976743,0.0,3.00262e+10,-839.020039157,-212.138,29.4004,0.0607401976743,0.1454017162322998
1.00029,3.72463128405,12.351974248886108,215.027,594.155401129,397.375042728,1.1701054573059082,-217.001,133.527620472,0.355774439651,331.085395553,214.972,214.979033008,0.0662079,925.358130232,24.1256,215.00112241,41,624,0.00868104,58.02854943275452,36460.70519757271,0.355832961878,0.0,3.00353e+10,-0.333354371502,-216.934,29.4045,0.355832961878,0.14873576164245605
1.00025,3.73153549895,12.149398565292358,215.193,579.12153481,417.999369197,1.14609694480896,-215.748,113.141637279,0.631698238431,327.39433382,215.138,215.144124054,0.0751495,922.21390534,24.125,215.166300589,41,625,0.00544141,58.37129092216492,36519.21098399162,0.631512190156,0.0,3.00152e+10,0.654510411383,-215.672,29.9119,0.631512190156,0.1471724510192871
1.00024,3.74821993911,12.634661674499512,214.991,576.320193538,351.886825665,1.1763708591461182,-216.02,125.369519852,0.627969203425,325.42323372,214.928,214.934285555,0.046463,1063.69784604,24.1248,214.960387855,41,626,0.00937531,58.83513689041138,36578.189358472824,0.627575289658,0.0,3.00112e+10,0.620608595713,-215.974,30.1823,0.627575289658,0.14866948127746582
1.00029,3.7431247396,12.28914189338684,215.284,547.822487965,357.281650988,1.1457600593566895,-210.213,118.715953512,0.295792764969,317.105358225,215.221,215.228292238,0.0432739,969.378479392,24.1257,215.253999118,43,627,0.00892707,58.87303042411804,36637.20229649544,0.295765333904,0.0,3.00364e+10,-3.75227793754,-210.17,29.8346,0.295765333904,0.14814496040344238
1.00023,3.70474395949,12.324612617492676,215.449,575.972304977,373.607200787,1.1779439449310303,-211.51,123.624027755,0.523244655826,324.864900012,215.393,215.397954059,0.0566254,900.989716646,24.1246,215.419655224,41,628,0.00939156,58.6792950630188,36696.022194862366,0.523275798752,0.0,3.00037e+10,0.489728088055,-211.453,29.0981,0.523275798752,0.1444871425628662
1.00027,3.72579698577,12.927249431610107,215.608,596.388821439,375.344212398,1.2023208141326904,-219.281,123.054402517,0.218254765825,331.201758358,215.55,215.557035932,0.0415955,875.547523528,24.1254,215.581045348,40,629,0.00972064,59.19180607795715,36755.357496738434,0.218264532323,0.0,3.00277e+10,-2.68598916725,-219.24,29.4638,0.218264532323,0.15022969245910645
1.00034,3.72909463711,12.050049066543579,215.528,609.018660465,376.530780551,1.157606601715088,-219.226,139.088001116,0.430351639664,334.153783191,215.473,215.480042439,0.0363464,1032.4744893,24.1264,215.500312735,39,630,0.00644711,57.676740884780884,36813.17513990402,0.430601418142,0.0,3.00596e+10,-0.0315659037771,-219.19,29.7614,0.430601418142,0.14316272735595703
1.00041,3.72427979839,12.134403228759766,216.024,588.953761467,352.125038018,1.1599669456481934,-217.504,138.662178642,0.322558597891,328.017894276,215.97,215.975910907,0.0469055,854.339927846,24.1277,215.994872042,41,631,0.00736871,58.295042276382446,36871.60842585564,0.322552254932,0.0,3.00977e+10,-0.289511924251,-217.457,29.7342,0.322552254932,0.144517183303833
1.00037,3.73504086924,12.19985318183899,216.198,595.221987865,361.388586563,1.1662964820861816,-218.306,109.059610273,0.228613684871,332.363133548,216.139,216.146300996,0.0321655,876.886781294,24.127,216.167536743,40,632,0.00654336,58.38484191894531,36930.13339447975,0.228432063204,0.0,3.00771e+10,-1.35393971002,-218.274,29.6389,0.228432063204,0.14473247528076172
1.0003,3.73971264697,11.725383758544922,216.235,575.617031033,389.081277487,1.1229534149169922,-215.937,135.28629229,0.476771268394,324.844080811,216.181,216.187068876,0.0359192,1114.62653966,24.1258,216.207912285,41,633,0.00816852,59.268840312957764,36989.54389643669,0.477028385241,0.0,3.0039e+10,0.241900044621,-215.901,29.8437,0.477028385241,0.13932204246520996
1.00021,3.73893192542,11.645429611206055,216.127,598.461543116,363.786670525,1.12131667137146,-219.155,103.707910034,0.150501422682,332.899718444,216.071,216.07849805,0.0343933,786.666641615,24.1242,216.10027977,40,634,0.00810202,59.47298288345337,37049.15989804268,0.150518177834,0.0,2.99932e+10,-19.2569864933,-219.121,29.7148,0.150518177834,0.13911151885986328
1.00018,3.7395637444,11.841547012329102,216.221,580.520799464,337.264456345,1.1324431896209717,-214.623,124.787359581,0.477978427129,327.253342564,216.162,216.168077421,0.0548706,1036.49864454,24.1238,216.192243982,42,635,0.0099726,59.81531310081482,37109.115082502365,0.477993564178,0.0,2.99813e+10,-0.165734617905,-214.568,29.7838,0.477993564178,0.14144062995910645
1.00021,3.72994579524,12.19289517402649,215.92,616.758946899,383.227804641,1.146385669708252,-221.08,145.908180064,0.493510551213,335.411315583,215.86,215.866433162,0.0509338,965.544450754,24.1243,215.890172211,39,636,0.00876027,59.6382200717926,37168.89095163345,0.493456053035,0.0,2.99942e+10,0.123004919332,-221.029,29.6385,0.493456053035,0.1436479091644287
1.00017,3.71613513819,12.482495307922363,216.345,601.417503929,357.430807227,1.1839888095855713,-220.567,137.018117305,0.44731637535,331.351612992,216.284,216.29157164,0.0797119,923.408341008,24.1235,216.317482875,40,637,0.00776743,59.790021657943726,37228.81291818619,0.447513733098,0.0,2.99721e+10,-0.0371514856675,-220.487,29.3591,0.447513733098,0.1468033790588379
