LossAfter,Time,dLoss,Perplexity,EnvExecTime,Entropy,MeanKL,AbsLearnSignal,MaxReturn,Iteration,AbsLearnSignalNew,AverageReturn,AveragePolicyStd,AbsLearnSignalOld,LossBefore,AverageAbsY,AverageY,PolicyExecTime,MinReturn,ProcessExecTime,AverageAbsQYDiff,AverageQLoss,ItrTime,AverageDiscountedReturn,AverageQ,StdReturn,NumTrajs,ExplainedVariance,MeanKLBefore,AverageAbsQ
-117.817,26258.460746765137,0.0409164,164.234,1.4266719818115234,5.10129,0.00997069,0.785808665536,1239.06612176,801,0.785808665536,1173.53563815,0.586975,0.785582219069,-117.776,116.362346278,116.304763862,0.6802825927734375,1131.86723423,0.10199785232543945,1.02093295076,15.2144,32.69946360588074,86.2817895435,116.303,38.0147662145,5,0.806039537309,0.0,116.361
-117.57,26290.772193193436,0.0479126,163.148,1.3982126712799072,5.09466,0.00995854,0.717976831968,1220.45344083,802,0.717976831968,1159.30476789,0.586317,0.717739024141,-117.522,116.326752961,116.263306244,0.6277823448181152,1123.38238925,0.09431266784667969,1.05571196906,17.1381,32.18595266342163,91.7657687975,116.262,33.0507618596,5,0.874953264188,0.0,116.325
-117.767,26322.94639992714,0.0354691,163.094,1.3864428997039795,5.09433,0.00645406,0.749575972103,1260.79073235,803,0.749575972103,1174.38841659,0.586183,0.749039392556,-117.731,116.35779622,116.295550202,0.603126049041748,1129.04071952,0.0892026424407959,1.02180099641,15.0985,32.05469822883606,74.7712514703,116.294,45.3609972884,5,0.839339890643,0.0,116.356
-118.3,26354.940005540848,0.0381622,163.288,1.3858730792999268,5.09552,0.00642614,0.75099102705,1244.48712851,804,0.75099102705,1210.88077033,0.586364,0.750120908196,-118.262,116.390043695,116.329947147,0.5994255542755127,1188.35531749,0.08487153053283691,1.03889486171,15.4966,31.867024183273315,94.1608040186,116.329,21.7600905753,5,0.879507433208,0.0,116.389
-117.996,26387.179062366486,0.0308609,162.626,1.3700013160705566,5.09145,0.00641462,0.76609201957,1276.59343197,805,0.76609201957,1194.32712607,0.586018,0.766189790118,-117.965,116.42241508,116.363545345,0.5937252044677734,1165.78787526,0.08591818809509277,1.033670223,15.7277,32.11564898490906,95.4628865861,116.362,42.211412558,5,0.831251550404,0.0,116.42
-117.913,26419.31135725975,0.0377426,162.794,1.3923707008361816,5.09248,0.00641335,0.717087787562,1198.46239233,806,0.717087787562,1163.07814722,0.586079,0.717103574667,-117.875,116.400366306,116.346016757,0.6048951148986816,1113.96234535,0.09020781517028809,1.03770512391,15.9568,32.007837772369385,83.4241925336,116.344,35.4707788383,5,0.844080886962,0.0,116.398
-117.826,26451.500487565994,0.0340347,162.374,1.3783197402954102,5.0899,0.00647049,0.739801017396,1223.9965142,807,0.739801017396,1177.3367309,0.585878,0.739614897353,-117.792,116.472180258,116.419153813,0.5904250144958496,1122.33981503,0.08961796760559082,1.02627523181,15.4927,32.06492757797241,86.3515926515,116.418,37.1982252367,5,0.844090987531,0.0,116.471
-118.175,26483.94255208969,0.0410843,162.223,1.3750545978546143,5.08897,0.00988777,0.731026395373,1227.38149,808,0.731026395373,1190.0572071,0.585764,0.73108038692,-118.134,116.547967354,116.492142708,0.6158933639526367,1156.90657065,0.08937978744506836,1.00545292539,13.9963,32.31685137748718,94.9499972645,116.491,28.5950156943,5,0.894281456866,0.0,116.547
-117.792,26515.952842712402,0.0410309,161.011,1.3681721687316895,5.08148,0.0099143,0.755371448618,1271.78502409,809,0.755371448618,1220.06978093,0.585034,0.755588239958,-117.751,116.64686038,116.591923021,0.5802104473114014,1161.1764079,0.08644843101501465,1.01324387245,14.1021,31.884092569351196,97.2139554426,116.59,42.2560921979,5,0.857698166728,0.0,116.644
-118.261,26548.14846587181,0.0395432,160.32,1.3805601596832275,5.07717,0.00993481,0.745053005606,1216.53699921,810,0.745053005606,1169.75778184,0.584554,0.744727837846,-118.221,116.752202092,116.706117222,0.6049957275390625,1140.93610145,0.08907318115234375,1.01891258476,15.2607,32.070637941360474,94.1371603284,116.705,26.4265979775,5,0.856504872317,0.0,116.751
-107.529,26580.39170885086,0.0512695,159.486,1.375882863998413,5.07196,0.00994979,0.672957839518,1202.5580365,811,0.672957839518,1050.02189555,0.58396,0.673159867579,-107.477,116.733531938,116.686706315,0.5999917984008789,567.016324234,0.08912420272827148,1.00159561298,14.5803,32.11911487579346,64.0163975309,116.686,242.334072136,5,0.33207046128,0.0,116.732
-118.19,26612.38865995407,0.042511,159.549,1.3814070224761963,5.07235,0.00640011,0.697139448929,1279.20372257,812,0.697139448929,1179.57955244,0.584002,0.696940368181,-118.147,116.844213061,116.795106686,0.597463846206665,1132.86868753,0.09001970291137695,1.02550529994,15.6866,31.874894380569458,97.4751357692,116.794,54.0169665808,5,0.73034143424,0.0,116.843
-117.495,26644.60697197914,0.0375748,158.947,1.3786754608154297,5.06857,0.00643349,0.72818437511,1229.76924779,813,0.72818437511,1188.04550019,0.583612,0.728138382376,-117.457,116.76336722,116.713542643,0.6131260395050049,1149.11247865,0.09292912483215332,1.05578934888,18.1157,32.09416127204895,84.2531267004,116.712,31.6595182914,5,0.771137039126,0.0,116.761
-118.618,26676.71162390709,0.0362396,158.381,1.3873176574707031,5.065,0.00641493,0.702228693155,1229.0360537,814,0.702228693155,1190.00347827,0.583291,0.703189769571,-118.582,116.801570198,116.745611175,0.5979068279266357,1150.99480412,0.08736777305603027,0.992293329541,14.4532,31.98040270805359,95.6612462652,116.744,27.4500765453,5,0.875002787679,0.0,116.8
-118.462,26708.706500291824,0.0433197,158.063,1.3880441188812256,5.06299,0.00991952,0.766470629252,1220.68944742,815,0.766470629252,1193.26083282,0.583057,0.76647048037,-118.419,116.857689073,116.808683293,0.5987370014190674,1172.42331176,0.0863502025604248,1.00914648172,15.1737,31.8699049949646,89.9208070533,116.807,17.9678747079,5,0.877808724711,0.0,116.856
-118.083,26740.919804096222,0.0327606,157.541,1.367013931274414,5.05969,0.00642611,0.752665185576,1219.72735861,816,0.752665185576,1168.20103654,0.582694,0.751557414504,-118.05,116.884557177,116.83441067,0.581669807434082,1122.54401287,0.08261537551879883,1.02244510007,15.4681,32.091811418533325,86.2714577921,116.833,35.3266540133,5,0.848531919489,0.0,116.883
-116.928,26773.0249710083,0.0354919,157.291,1.387779951095581,5.0581,0.00643105,0.703169406693,1169.63088721,817,0.703169406693,1142.82699205,0.582535,0.701961672105,-116.893,116.966908311,116.915227922,0.597853422164917,1111.13607361,0.08777523040771484,1.00981106145,14.7968,31.983516693115234,65.84088633,116.914,25.485136873,5,0.870492149673,0.0,116.965
