AveragePolicyStd,ProcessExecTime,Entropy,ExplainedVariance,Iteration,MaxReturn,MeanKL,AverageDiscountedReturn,dLoss,PolicyExecTime,AbsLearnSignal,EnvExecTime,Time,AverageReturn,MeanKLBefore,Perplexity,MinReturn,StdReturn,NumTrajs,LossBefore,LossAfter,ItrTime
0.925098,0.13310599327087402,22.7467,-0.453042954627,2549,925.457914023,0.00949112,298.804058691,0.078141,1.0633888244628906,0.570052261799,9.04439091682434,30538.86210012436,466.721029572,0.0,7.56438e+09,232.124186799,116.959606936,55,-9.8587e-09,-0.078141,12.144137859344482
0.92489,0.13203692436218262,22.7428,0.294899927674,2550,823.167968036,0.00921354,304.318032738,0.0918289,1.0874290466308594,0.680888807539,8.971842050552368,30551.072867393494,480.006065534,0.0,7.53503e+09,284.145252055,115.692669942,54,1.96592e-08,-0.0918289,12.096790790557861
0.924762,0.13689637184143066,22.7404,0.464157505109,2551,791.892848621,0.00973595,314.895645989,0.0837908,1.0983521938323975,0.670177370208,9.092997074127197,30563.292834997177,511.049388471,0.0,7.51677e+09,294.946875549,113.812381404,50,-2.08063e-08,-0.0837908,12.09840440750122
0.924749,0.13562321662902832,22.7402,0.1787569646,2552,972.03420306,0.00946947,310.920272871,0.0681583,1.1095681190490723,0.648296633585,9.190661430358887,30575.719764232635,503.698382377,0.0,7.51546e+09,310.203132624,137.730325389,52,-1.24336e-08,-0.0681583,12.306696891784668
0.924889,0.1371157169342041,22.7427,-0.060478379987,2553,905.619619329,0.00937857,302.837983755,0.0773204,1.061854362487793,0.536864651334,9.154486417770386,30587.95196056366,481.219901846,0.0,7.53414e+09,279.095086523,122.91422271,53,-1.48098e-08,-0.0773204,12.109935760498047
0.92488,0.13640260696411133,22.7427,0.0661989523923,2554,900.121102064,0.00935167,294.905554486,0.0875509,1.0796782970428467,0.630713757304,9.305194854736328,30600.417162895203,457.624048704,0.0,7.53389e+09,308.056649302,115.196937131,56,-3.42113e-08,-0.087551,12.354150295257568
0.924786,0.1373286247253418,22.7413,-0.455077502225,2555,788.102715756,0.00888457,302.070424421,0.0645847,1.099823236465454,0.45005536573,9.19280219078064,30612.64633154869,474.994372351,0.0,7.52317e+09,316.077132049,121.815935019,55,4.71429e-09,-0.0645847,12.106501817703247
0.924789,0.13695025444030762,22.741,-0.0914179847617,2556,1154.78232863,0.00978071,299.385932298,0.104879,1.118448257446289,0.606884626081,9.374847412109375,30625.133030176163,471.12842222,0.0,7.52157e+09,271.680538415,136.061759493,55,1.42368e-08,-0.104879,12.362277507781982
0.925073,0.13220643997192383,22.7462,0.359798709193,2557,1040.15586064,0.00954539,301.015239617,0.0808622,1.0414533615112305,0.688995364817,9.167643547058105,30637.16686630249,473.405084271,0.0,7.56025e+09,318.157267572,129.572281539,55,1.67486e-08,-0.0808622,11.939688444137573
0.924878,0.1352543830871582,22.7424,-0.504518812688,2558,887.977533059,0.0080084,309.352124209,0.0661978,1.0392751693725586,0.611271301236,9.248986959457397,30649.294085502625,495.187776506,0.0,7.53191e+09,316.936466761,126.173780984,53,-1.30207e-08,-0.0661979,11.996535301208496
0.924909,0.12423491477966309,22.7429,-1.14576738674,2559,809.453973833,0.00634589,307.119690326,0.0362845,0.9994797706604004,0.346770489969,9.064310073852539,30661.264749526978,488.007976875,0.0,7.53582e+09,299.19968693,118.240698833,53,2.71497e-08,-0.0362844,11.853882074356079
0.925087,0.1276991367340088,22.7465,0.128383240304,2560,799.305112949,0.00683766,308.02845646,0.0534752,1.0202405452728271,0.559145793797,9.064879894256592,30673.20647072792,491.969382726,0.0,7.5629e+09,283.809860954,121.099050902,53,-2.26886e-08,-0.0534752,11.822503566741943
0.924936,0.13886117935180664,22.7438,0.441790857905,2561,723.464678339,0.00990122,304.021458457,0.0744426,1.117795467376709,0.6743630051,9.531288146972656,30685.79686999321,477.300549105,0.0,7.54242e+09,298.336202145,100.268950242,54,3.80177e-09,-0.0744426,12.458580017089844
0.924824,0.1364133358001709,22.7419,0.158147326624,2562,663.756930592,0.00947311,304.075208697,0.0960842,1.0731990337371826,0.574937254035,9.1366605758667,30697.94620037079,476.394687284,0.0,7.52805e+09,295.940560976,97.2688707032,55,5.80709e-09,-0.0960842,12.042151927947998
0.925082,0.13668012619018555,22.7467,-0.529205874407,2563,1062.16379152,0.00851879,306.907024048,0.0667289,1.1492955684661865,0.429905755518,9.400443077087402,30710.531836748123,494.360617667,0.0,7.56416e+09,291.24972426,140.041899674,51,-7.98509e-09,-0.066729,12.477496862411499
0.924956,0.1434328556060791,22.7444,0.225512971139,2564,886.310242505,0.00648512,308.90701397,0.0612294,1.144388198852539,0.662721718463,9.541001319885254,30723.38728404045,494.483932768,0.0,7.54655e+09,275.446131185,127.15789744,52,-6.00335e-09,-0.0612294,12.724308729171753
0.924959,0.13465332984924316,22.7445,-2.53469080747,2565,721.129342791,0.00638477,303.171199844,0.0734739,1.095630407333374,0.342077173658,9.159413814544678,30735.8339073658,475.979290977,0.0,7.54757e+09,231.707274565,106.345299773,54,-3.04081e-09,-0.0734739,12.324750423431396
0.924988,0.13292908668518066,22.7448,-1.16643988492,2566,919.249245837,0.00893249,307.816099578,0.124596,1.0545198917388916,0.377930425174,8.907646894454956,30748.008641719818,492.88505504,0.0,7.5501e+09,273.063636606,135.324225949,52,1.67445e-08,-0.124596,12.055837392807007
0.925067,0.13444256782531738,22.7463,0.10315648309,2567,769.785745909,0.00855395,307.57481627,0.0892564,1.0695526599884033,0.599295305953,8.894220352172852,30760.31660246849,487.141989867,0.0,7.56086e+09,296.76578257,108.088344949,53,-1.52588e-09,-0.0892564,12.18378210067749
0.924942,0.13742542266845703,22.744,0.328589499483,2568,934.954765549,0.00956729,312.346300403,0.096111,1.0856609344482422,0.595749884837,9.049052715301514,30772.770735263824,500.938893007,0.0,7.54364e+09,308.778181849,115.664806682,52,1.11366e-08,-0.096111,12.3197762966156
0.924756,0.13948369026184082,22.7407,0.490873388248,2569,779.184385511,0.00978644,299.456875646,0.0724662,1.1283445358276367,0.690386952674,9.010083675384521,30785.338923215866,463.798589475,0.0,7.51872e+09,275.626583382,91.8172380737,56,-2.04529e-08,-0.0724662,12.433138370513916
0.924584,0.14518499374389648,22.7378,0.200139760014,2570,1073.88631351,0.0093303,302.635865892,0.0866394,1.1891627311706543,0.504567599743,9.38180422782898,30798.488248109818,480.774188574,0.0,7.49698e+09,316.609949708,140.118155441,54,-7.0415e-09,-0.0866394,13.031861782073975
0.924338,0.14380645751953125,22.7334,0.193336517542,2571,949.349620862,0.00960515,311.028481805,0.0739371,1.1382036209106445,0.687335849323,9.24359917640686,30811.41756796837,497.943198925,0.0,7.46395e+09,292.954438767,114.865057459,52,-1.73176e-08,-0.0739371,12.794126033782959
0.924282,0.1392531394958496,22.7324,-2.23258704588,2572,754.314788659,0.00218368,302.650506302,0.0406653,1.1337378025054932,0.268793201068,9.149617671966553,30824.09032845497,472.435535611,0.0,7.45702e+09,275.845428937,97.895910538,55,3.79044e-10,-0.0406653,12.521751880645752
0.924288,0.1396167278289795,22.7326,0.20679673469,2573,783.02657825,0.00617755,313.119748301,0.0401524,1.1445658206939697,0.471835559564,9.204962491989136,30836.855400562286,504.785250855,0.0,7.45861e+09,329.537782251,114.793756752,51,-1.57457e-08,-0.0401524,12.633092164993286
0.924329,0.1347346305847168,22.7334,-0.13209057246,2574,838.202725144,0.00677693,306.41637782,0.0846793,1.1166536808013916,0.539809252028,9.037400722503662,30849.307250738144,486.734199087,0.0,7.46409e+09,241.329705221,123.249245638,53,-9.7197e-09,-0.0846793,12.327649593353271
0.924238,0.13966846466064453,22.7314,-2.19064654244,2575,1041.21191898,0.00978938,300.261440178,0.0655863,1.1337990760803223,0.398931901452,9.139447212219238,30861.951678276062,471.830726757,0.0,7.44976e+09,300.662846267,119.887029742,55,4.1455e-08,-0.0655862,12.526628017425537
0.924131,0.14297890663146973,22.7293,0.424045946398,2576,749.589299404,0.00973342,300.46929391,0.0798933,1.175224781036377,0.68378863195,9.641371488571167,30874.97824573517,466.991999331,0.0,7.43358e+09,323.608172201,95.6974975999,55,5.93196e-09,-0.0798933,12.918926000595093
0.924226,0.14139318466186523,22.7304,-2.3642988998,2577,923.849167365,0.00636473,303.411834019,0.0415664,1.1218347549438477,0.293559886974,9.263999938964844,30887.581241369247,481.635530814,0.0,7.44185e+09,289.211040319,137.432003574,54,3.31203e-09,-0.0415664,12.487340211868286
0.923703,0.13750433921813965,22.7208,0.123791748752,2578,956.092575019,0.00908602,302.909761182,0.0711235,1.1308202743530273,0.66299856026,9.159158945083618,30899.98435139656,477.262654032,0.0,7.37058e+09,304.867900521,117.624621927,54,6.29425e-09,-0.0711235,12.288926124572754
0.923547,0.13933157920837402,22.7183,-12.1239029274,2579,700.883478417,0.00471043,294.553398714,0.133733,1.1218898296356201,0.163022564728,9.092841386795044,30912.389991521835,452.229738473,0.0,7.35272e+09,281.750825205,99.6747982739,58,3.24775e-08,-0.133733,12.30468201637268
0.923526,0.14237666130065918,22.7181,-3.34585228278,2580,831.265869695,0.00571141,312.285182036,0.0827734,1.1642155647277832,0.273313756676,9.252400398254395,30925.00826358795,500.568133015,0.0,7.35118e+09,236.804002901,107.908907764,52,-4.15437e-08,-0.0827734,12.50211477279663
0.923577,0.14427852630615234,22.719,0.41036313112,2581,756.718880054,0.00944145,297.276034409,0.0706726,1.175600528717041,0.647994416097,9.368084907531738,30937.590168237686,458.345440444,0.0,7.35769e+09,276.972924609,95.5175943149,57,2.03208e-08,-0.0706726,12.472148656845093
0.923564,0.14263582229614258,22.7187,0.626074821665,2582,673.124391789,0.00931569,305.455579657,0.0733516,1.1853396892547607,0.63776328199,9.325562715530396,30950.005772590637,479.771217786,0.0,7.35515e+09,308.658498668,94.6652407149,54,3.31729e-09,-0.0733516,12.31101942062378
0.923966,0.14208078384399414,22.7258,0.274636027564,2583,882.13424354,0.00801695,304.271369881,0.0816463,1.1412396430969238,0.536172541407,9.26077127456665,30962.30013012886,480.984773054,0.0,7.4078e+09,278.342541048,122.130408436,55,9.94192e-09,-0.0816463,12.18408751487732
0.923947,0.14715051651000977,22.7254,0.284524538273,2584,843.060893221,0.00877924,292.918515337,0.0627485,1.1903748512268066,0.606988532124,9.455595970153809,30974.861711025238,451.805363852,0.0,7.40486e+09,284.540662019,111.485409456,58,1.77275e-08,-0.0627485,12.45092248916626
0.923975,0.1418321132659912,22.726,0.151653355811,2585,835.391118934,0.00989293,305.945700215,0.0739615,1.1485729217529297,0.618412221365,9.252238512039185,30987.158728837967,487.874803464,0.0,7.40912e+09,312.467098909,125.579599434,53,-1.38593e-08,-0.0739615,12.17001461982727
0.923843,0.1404736042022705,22.7233,0.012696504992,2586,755.597827918,0.00761343,304.946451852,0.0812458,1.1593549251556396,0.421778636584,9.226804971694946,30999.404854297638,477.845776585,0.0,7.38939e+09,287.860934574,100.741575966,55,2.52754e-08,-0.0812458,12.134527206420898
0.924061,0.14135217666625977,22.7279,-13.6929831583,2587,1422.13653539,0.00878233,299.11858635,0.148671,1.1535134315490723,0.207379328373,9.13853645324707,31011.57050061226,476.700346035,0.0,7.42366e+09,273.043246619,171.827417654,54,1.18758e-09,-0.148671,12.044779777526855
0.924184,0.13740754127502441,22.7304,0.238480874854,2588,882.302976611,0.00979681,307.767596262,0.0808905,1.1740326881408691,0.701115361462,9.162930965423584,31023.80198574066,488.162140191,0.0,7.442e+09,304.338461195,110.542968865,53,1.4818e-08,-0.0808905,12.123724460601807
0.924037,0.14175701141357422,22.7282,-0.634271024486,2589,781.425099137,0.0087783,310.287860479,0.0432897,1.1468305587768555,0.390063434141,9.154083013534546,31035.96338415146,491.612728479,0.0,7.4258e+09,330.485860454,109.814967257,54,5.66539e-09,-0.0432897,12.06264352798462
0.924244,0.14470887184143066,22.732,0.361631480266,2590,739.748362877,0.00879235,308.813505991,0.0657716,1.1576733589172363,0.668159531946,9.357390880584717,31048.362090349197,491.218524983,0.0,7.45394e+09,296.223887274,114.284655067,54,-1.0309e-08,-0.0657717,12.301990509033203
0.92425,0.1448957920074463,22.7318,0.0874126657576,2591,764.594044794,0.00617486,306.767769444,0.076525,1.1939258575439453,0.56524584243,9.552245855331421,31060.97793483734,482.604316241,0.0,7.45261e+09,317.245290957,101.058512165,54,-1.70841e-08,-0.0765251,12.500070571899414
0.924216,0.13950634002685547,22.7312,-0.225391162156,2592,833.101249759,0.00871657,308.227867562,0.0819043,1.161996603012085,0.519374983878,9.282026052474976,31073.34824872017,492.020471525,0.0,7.44794e+09,311.118309528,119.045958115,52,-2.85588e-09,-0.0819043,12.259239673614502
0.924331,0.14653325080871582,22.7334,-0.193228062509,2593,724.909609247,0.00821235,300.612938888,0.0691705,1.1936085224151611,0.569616134834,9.482389450073242,31086.006803750992,466.882787772,0.0,7.46432e+09,314.756801123,92.9117350046,56,1.53905e-08,-0.0691705,12.54769515991211
0.92417,0.14299821853637695,22.7308,0.578899989556,2594,833.529327398,0.00934694,307.488570225,0.0764151,1.1821298599243164,0.668826789438,9.403509378433228,31098.51577091217,487.26486554,0.0,7.44496e+09,230.021184487,108.354133962,53,6.47075e-09,-0.0764151,12.398246049880981
0.924086,0.14526104927062988,22.7294,0.348252093598,2595,898.587157637,0.00954698,310.936497279,0.0840115,1.1898093223571777,0.652731152386,9.53252124786377,31111.08488202095,499.834482049,0.0,7.43485e+09,307.699872155,125.198489843,52,6.07557e-09,-0.0840115,12.465087652206421
0.924276,0.13912200927734375,22.7324,-0.578735401018,2596,905.672469363,0.00464588,306.262098696,0.043602,1.1621150970458984,0.478476908602,9.307924509048462,31123.438615083694,488.794897496,0.0,7.45712e+09,284.309090887,125.571914839,53,-6.56413e-09,-0.043602,12.243640184402466
0.924334,0.1437854766845703,22.7335,0.0461975471006,2597,733.828608171,0.0093875,306.467493615,0.0651896,1.1750257015228271,0.590256376819,9.376887083053589,31135.89153957367,481.569213721,0.0,7.46526e+09,325.39410861,96.3553244733,54,-4.16286e-08,-0.0651897,12.340218305587769
0.924282,0.14287161827087402,22.7323,0.364789977887,2598,815.377942647,0.00980342,296.951248052,0.0721272,1.1728975772857666,0.590047579828,9.218002796173096,31148.15176177025,457.91535304,0.0,7.45588e+09,239.364387156,103.535455155,57,1.57236e-08,-0.0721272,12.162324905395508
0.924236,0.1495974063873291,22.7317,-0.604520003943,2599,812.055273387,0.00303711,319.584959306,0.0403016,1.221566915512085,0.478667612794,9.473767518997192,31160.78376364708,519.496769119,0.0,7.45155e+09,311.047002251,119.73730008,51,-4.8676e-09,-0.0403016,12.512749433517456
0.924265,0.1457831859588623,22.7325,-15.2000237978,2600,1064.22800012,0.00933929,313.227176621,0.0758512,1.1794712543487549,0.222443664911,9.301382303237915,31173.13397336006,511.138844735,0.0,7.45735e+09,313.517015077,141.642447849,50,1.63945e-08,-0.0758511,12.239888906478882
0.924169,0.14153575897216797,22.7306,0.337243100562,2601,934.207270996,0.0095563,291.958814137,0.0705752,1.189208745956421,0.71073878493,9.363088369369507,31185.560621261597,451.287794706,0.0,7.44364e+09,302.695709884,117.550212489,57,-1.85542e-08,-0.0705753,12.317232608795166
0.924285,0.14016938209533691,22.7327,-0.555154808253,2602,864.834128041,0.00921083,306.986415756,0.0717336,1.143596887588501,0.49368038971,9.142377853393555,31197.686334609985,487.97998886,0.0,7.45933e+09,296.15617932,123.574694899,53,-3.80632e-09,-0.0717336,12.016092300415039
0.924378,0.14074921607971191,22.7343,-20.6721014589,2603,1135.2189438,0.00164303,310.282394164,0.0403838,1.1614110469818115,0.147735070778,9.205639600753784,31209.930294275284,500.078646438,0.0,7.47116e+09,319.970640333,137.976083556,52,-3.22898e-08,-0.0403838,12.134583950042725
0.924297,0.14409327507019043,22.7328,0.0691101165077,2604,789.192506759,0.00813713,294.969140363,0.0658415,1.1901073455810547,0.654020544437,9.534212589263916,31222.809145212173,456.312582805,0.0,7.46011e+09,271.282007355,103.863132947,57,5.79003e-09,-0.0658415,12.760466575622559
0.924127,0.13808298110961914,22.7295,-0.378134774863,2605,776.295489751,0.00845707,299.855159887,0.0510496,1.1096010208129883,0.390964543785,9.14181137084961,31235.36026263237,467.688254731,0.0,7.43516e+09,242.904361744,101.9435842,55,-1.73262e-08,-0.0510496,12.427510976791382
0.923987,0.13825392723083496,22.727,0.304331493471,2606,788.2189508,0.00928766,298.152110233,0.0712874,1.1149473190307617,0.636195378345,9.04668664932251,31247.62441086769,461.163586405,0.0,7.41681e+09,259.117361436,101.14842085,57,-1.76537e-08,-0.0712874,12.153574705123901
0.923971,0.1418437957763672,22.727,0.369812169583,2607,847.370773784,0.00973975,307.374456426,0.0708102,1.1544666290283203,0.697384180852,9.389452457427979,31260.13235807419,485.728754923,0.0,7.41674e+09,324.361712992,114.548782919,55,2.22734e-09,-0.0708102,12.401065111160278
0.924054,0.14432668685913086,22.7283,-0.724771351002,2608,849.738172906,0.0021329,300.151324376,0.0307303,1.1746785640716553,0.354134257061,9.251797199249268,31272.419874191284,462.432543486,0.0,7.42656e+09,312.665627573,89.2234637827,57,-3.49009e-09,-0.0307303,12.166673183441162
0.923983,0.1407310962677002,22.727,0.425053193504,2609,716.072893542,0.00908362,304.144105732,0.119022,1.1831059455871582,0.618635076139,9.255278587341309,31284.727298498154,475.791518703,0.0,7.41685e+09,264.256773554,95.6250161556,55,-1.28365e-08,-0.119022,12.206075668334961
0.923918,0.13669610023498535,22.7259,0.283938973633,2610,1078.31477163,0.00950117,314.017689863,0.0692193,1.1504371166229248,0.61704691438,9.112983703613281,31296.87900495529,511.888324826,0.0,7.40858e+09,273.379960971,144.629925258,50,7.48335e-09,-0.0692193,12.04993724822998
0.923981,0.14194035530090332,22.7272,-0.438327188967,2611,695.083218036,0.00859086,296.958707345,0.0771855,1.1532344818115234,0.515510262959,9.340534687042236,31309.259392738342,460.071492086,0.0,7.41801e+09,254.256999862,104.117212159,57,-7.7152e-09,-0.0771855,12.277530908584595
0.924077,0.13733530044555664,22.729,0.103708054174,2612,847.075118856,0.0070311,307.625271674,0.0620313,1.1045351028442383,0.563681544192,9.142372608184814,31321.432136774063,486.527528313,0.0,7.43155e+09,304.44009659,104.811866127,54,1.41126e-08,-0.0620313,12.059181451797485
0.924013,0.13751482963562012,22.7278,-2.99776254204,2613,728.954989518,0.00608234,292.87952791,0.0301104,1.1323065757751465,0.246966507409,9.290234088897705,31333.849779605865,448.826248068,0.0,7.4223e+09,267.242751304,95.9747046837,58,2.43107e-08,-0.0301104,12.314223766326904
0.923699,0.1394503116607666,22.7221,0.582320703942,2614,733.30984412,0.00813589,307.292599964,0.0690004,1.1161363124847412,0.665065534639,9.260246515274048,31346.487490415573,482.9706808,0.0,7.38029e+09,310.54191617,97.4566154997,55,5.5923e-09,-0.0690004,12.516933917999268
0.923418,0.1350696086883545,22.7168,0.178490413369,2615,1044.66294577,0.00811144,314.698088877,0.0767776,1.081477403640747,0.557315752499,9.140885591506958,31358.901084423065,507.193071544,0.0,7.34173e+09,287.906120073,132.687204391,52,1.26233e-08,-0.0767775,12.295578479766846
0.923165,0.13044047355651855,22.7124,0.147052882273,2616,889.116478222,0.00721274,315.431839031,0.0490817,1.0320689678192139,0.619488305716,8.731640577316284,31370.74489212036,509.008887012,0.0,7.3093e+09,354.30444746,116.145100218,51,-3.05824e-08,-0.0490817,11.74087929725647
0.923091,0.13411951065063477,22.7108,-1.48507876676,2617,697.374181626,0.00372517,308.723154614,0.05465,1.057446002960205,0.370890266431,8.897380113601685,31382.802349090576,488.699085951,0.0,7.29787e+09,300.03714975,100.716401198,53,-2.66018e-09,-0.05465,11.949527263641357
0.922942,0.13636112213134766,22.7081,-3.45579657265,2618,968.543587396,0.00510635,314.056967453,0.0287815,1.0802249908447266,0.209350389505,9.143996715545654,31395.12371611595,506.711759511,0.0,7.27772e+09,221.081167873,125.291123363,52,2.79565e-08,-0.0287815,12.209388732910156
0.922811,0.1369490623474121,22.7058,0.125639897097,2619,812.319548715,0.00868782,308.276722541,0.0674025,1.0797710418701172,0.608837189126,9.123468160629272,31407.344551086426,489.623666371,0.0,7.26088e+09,258.162180329,110.582030149,53,4.42777e-08,-0.0674025,12.119275093078613
0.923025,0.13660955429077148,22.7098,0.358093597244,2620,866.151288206,0.00983177,298.015568925,0.0745523,1.103733777999878,0.678836610219,9.161139965057373,31419.517706394196,465.91130015,0.0,7.29027e+09,269.537661995,115.015307631,55,1.67328e-08,-0.0745523,12.054581642150879
0.922841,0.13347959518432617,22.7064,-1.20830686653,2621,709.931562703,0.0053064,304.407141078,0.0339651,1.0696649551391602,0.353686170688,8.969983339309692,31431.47243952751,478.545971364,0.0,7.26515e+09,241.887606748,105.809146022,55,-5.91237e-09,-0.0339651,11.850957155227661
0.922803,0.13470029830932617,22.7057,-35.0739344686,2622,741.363649282,0.00117968,296.927720094,0.0314104,1.1022510528564453,0.135795292654,9.177702903747559,31443.65101671219,459.74835923,0.0,7.26049e+09,301.664426993,90.3688445933,55,2.23251e-08,-0.0314103,12.06520700454712
0.922814,0.1300041675567627,22.7061,-0.430188361135,2623,752.944880754,0.00662549,304.898096789,0.0476884,1.096581220626831,0.394537335803,8.880386114120483,31455.507352352142,483.934362361,0.0,7.26297e+09,254.41636156,124.489224225,53,7.85681e-09,-0.0476883,11.734904050827026
0.922904,0.13266992568969727,22.708,0.151993062793,2624,835.120118254,0.00812766,304.187267514,0.086642,1.078000545501709,0.606235705597,8.862337112426758,31467.357709169388,477.938613412,0.0,7.27703e+09,313.452458042,107.938483507,54,3.61962e-09,-0.086642,11.757749557495117
0.922926,0.13596439361572266,22.7085,0.139678486321,2625,769.586986784,0.00825144,311.44604341,0.0577938,1.1198453903198242,0.53770716231,9.122713327407837,31479.705405712128,495.844762822,0.0,7.28039e+09,303.602092879,99.7232015878,52,1.46778e-08,-0.0577938,12.23311734199524
0.922759,0.13637924194335938,22.7053,0.229267572222,2626,880.387524015,0.00821186,312.527617361,0.0609639,1.0988883972167969,0.562311196897,9.043340921401978,31492.060197114944,505.524410276,0.0,7.25732e+09,299.32189627,135.459411042,51,1.51513e-08,-0.0609639,12.23838186264038
0.922798,0.1382138729095459,22.7058,-0.0966987493153,2627,855.770900794,0.0071358,307.982621429,0.102498,1.0879955291748047,0.608508791436,9.036705255508423,31504.480972766876,489.470051407,0.0,7.26102e+09,284.706748528,123.508889532,53,-2.06741e-08,-0.102498,12.301659345626831
0.922655,0.1379227638244629,22.7032,-0.858441658144,2628,732.59818575,0.00900487,299.49537513,0.0713371,1.1171436309814453,0.550571378552,9.10713243484497,31517.39013147354,466.465089319,0.0,7.24204e+09,274.447679069,102.534289785,55,-2.86787e-08,-0.0713371,12.788598775863647
0.92254,0.14563250541687012,22.701,0.413583886903,2629,815.693509907,0.00896938,304.608024011,0.0737567,1.175525188446045,0.64471112917,9.39325213432312,31530.61267399788,479.163526415,0.0,7.22639e+09,317.11493401,107.479933567,55,-1.65452e-08,-0.0737567,13.090849161148071
0.922727,0.13982892036437988,22.7046,-0.476196226403,2630,807.845115099,0.00879178,301.117190492,0.150231,1.129930019378662,0.524803734299,8.997041940689087,31543.409819841385,471.270556432,0.0,7.25232e+09,299.435124892,112.970023992,55,2.08598e-09,-0.150231,12.676496267318726
0.922748,0.13857650756835938,22.705,0.411534266926,2631,818.447077231,0.0099608,305.175939336,0.0711987,1.104172706604004,0.614064711694,9.084197759628296,31555.956938266754,477.604777297,0.0,7.2552e+09,320.903784419,90.3013551584,54,-2.14762e-08,-0.0711987,12.436539649963379
0.922679,0.13638830184936523,22.7038,0.0443134867235,2632,1030.98635624,0.00871823,310.873690797,0.0654173,1.1239793300628662,0.583871775786,9.134277820587158,31568.337484121323,498.651470717,0.0,7.24648e+09,322.059658369,131.782518666,52,-7.77194e-09,-0.0654173,12.257524490356445
0.922725,0.14075469970703125,22.7049,-0.734964643049,2633,798.841546433,0.00713687,301.463347037,0.0676998,1.1514439582824707,0.404337070298,9.180437088012695,31580.719500780106,469.456882452,0.0,7.25465e+09,268.584013903,100.612887831,56,4.51721e-08,-0.0676998,12.28110408782959
0.922737,0.13906121253967285,22.7053,0.598022950858,2634,877.589874762,0.00958431,301.022549268,0.0837035,1.1346476078033447,0.665465959902,9.164813756942749,31593.06297683716,468.011292602,0.0,7.25743e+09,335.526375545,103.707784056,56,-2.59576e-08,-0.0837035,12.222923278808594
0.922517,0.1406550407409668,22.701,-1.64657269468,2635,1032.78963295,0.00613794,302.323473996,0.0519648,1.1447629928588867,0.403436129321,9.499300956726074,31605.835025072098,476.869215804,0.0,7.22639e+09,242.885790587,124.188536331,55,-1.99852e-08,-0.0519648,12.651487827301025
0.922537,0.14182090759277344,22.7013,0.214958065257,2636,891.961104329,0.0073469,320.853978212,0.0623399,1.144986867904663,0.541382168088,9.235364198684692,31618.511182546616,524.715361959,0.0,7.22868e+09,349.811337516,125.276432625,50,-3.04214e-08,-0.06234,12.556198120117188
0.922455,0.13795876502990723,22.6998,-2.68889783554,2637,828.577171927,0.00875505,304.421140531,0.0470222,1.1458117961883545,0.295492307424,9.212562799453735,31631.466517925262,483.501875748,0.0,7.21758e+09,263.554120358,127.377799726,54,-2.68521e-09,-0.0470222,12.846749305725098
0.922432,0.13313817977905273,22.6991,-0.187636157459,2638,749.342915005,0.00908633,303.179045948,0.0879848,1.0771119594573975,0.572074374781,8.89893651008606,31643.818731307983,474.167961025,0.0,7.21264e+09,299.892325823,97.3454549444,54,-2.05994e-08,-0.0879848,12.230697870254517
0.922283,0.1370854377746582,22.696,0.429724656842,2639,924.125526478,0.00693937,309.031877262,0.0627929,1.0964298248291016,0.672862123479,9.065149784088135,31656.567623376846,494.659328578,0.0,7.18997e+09,265.699539959,123.906617258,52,1.39804e-08,-0.0627929,12.619853973388672
0.9223,0.13846135139465332,22.6964,0.439930047127,2640,702.636667657,0.00909379,305.104881914,0.0685977,1.0573499202728271,0.665569237759,9.051765203475952,31669.147332191467,477.781244881,0.0,7.19317e+09,281.286442786,101.933919722,55,6.80721e-09,-0.0685977,12.476216316223145
0.922169,0.13312625885009766,22.6938,-0.546150706105,2641,960.838857868,0.0077692,311.155153724,0.0521947,1.0664072036743164,0.418327658353,8.978285789489746,31681.496596097946,498.174023349,0.0,7.17454e+09,299.035643635,127.321199069,52,1.31402e-08,-0.0521947,12.235838174819946
0.922083,0.13457798957824707,22.6921,-0.487885163438,2642,929.298496023,0.00636218,306.998172971,0.0816057,1.0667266845703125,0.535063293271,8.909552097320557,31693.543176174164,491.968792462,0.0,7.16207e+09,291.637423058,138.872139437,53,1.97788e-08,-0.0816057,11.93596601486206
0.922303,0.13251709938049316,22.6964,0.277265704575,2643,880.304282893,0.00837202,308.091965777,0.0723328,1.0718960762023926,0.621725094998,9.03633427619934,31705.645865917206,490.126131608,0.0,7.19339e+09,287.96428454,104.765839103,52,-4.76647e-10,-0.0723328,11.988670349121094
0.922352,0.13346123695373535,22.6974,-2.06571938828,2644,871.642919571,0.00821168,306.954750018,0.0513604,1.068716049194336,0.360224807507,8.875933408737183,31717.366874933243,486.850314026,0.0,7.20029e+09,308.711081029,118.846545575,53,2.1813e-08,-0.0513603,11.606558561325073
0.922321,0.1368720531463623,22.6967,-0.134577252908,2645,807.964026484,0.00706697,311.843029218,0.0578434,1.1197588443756104,0.522683769451,9.205881118774414,31729.520410060883,496.529127053,0.0,7.19569e+09,284.037222858,99.1748925099,52,2.93196e-09,-0.0578434,12.05573058128357
0.922323,0.13863062858581543,22.697,-4.4488386691,2646,839.146890945,0.00888043,308.537014962,0.07236,1.1336538791656494,0.244938827525,9.260021686553955,31741.72589659691,491.013874363,0.0,7.19766e+09,301.866820595,110.539670376,53,4.60485e-09,-0.07236,12.10839033126831
