dLoss,NumTrajs,LossBefore,EnvExecTime,MeanKL,ItrTime,AveragePolicyStd,MinReturn,AverageReturn,MeanKLBefore,StdReturn,AbsLearnSignal,PolicyExecTime,ExplainedVariance,AverageDiscountedReturn,Iteration,Perplexity,MaxReturn,Time,Entropy,LossAfter,ProcessExecTime
0.0445575,5,-8.2016e-09,1.4437122344970703,0.00995798,3.7531161308288574,0.25203,985.104930609,1202.89439482,0.0,120.42277193,0.587696796252,0.8409163951873779,0.569738857601,33.9383246796,2333,1.00535,1325.21139746,8410.309257268906,0.00534034,-0.0445575,0.10820579528808594
0.0568045,5,-1.57356e-08,1.4588406085968018,0.0099748,3.414606809616089,0.25195,931.357143439,1249.29277901,0.0,167.47965828,0.578073071316,0.8583347797393799,0.736177968788,32.028117955,2334,1.00294,1418.85284568,8413.847626686096,0.00293422,-0.0568045,0.10814428329467773
0.0643917,5,-3.8147e-09,1.4605927467346191,0.00999626,3.534536838531494,0.251806,1181.68001125,1344.37150995,0.0,89.9646258243,0.57890749622,0.8641924858093262,0.705005746198,83.7954376899,2335,0.998569,1438.78585407,8417.385044574738,-0.00143158,-0.0643917,0.10923361778259277
0.0360818,5,-2.61307e-08,1.4718141555786133,0.00650795,3.6431968212127686,0.251851,1024.80242884,1328.15475501,0.0,153.11041926,0.619385363001,0.8677330017089844,0.734759179488,68.8257151243,2336,0.998823,1426.03630409,8421.031848192215,-0.00117743,-0.0360819,0.10954618453979492
0.039879,5,-3.62396e-09,1.4720814228057861,0.00643457,3.5901682376861572,0.25176,931.360363738,1254.94692653,0.0,192.492261174,0.589809960545,0.8696787357330322,0.671087463161,37.2692394192,2337,0.995431,1451.26011065,8424.747660636902,-0.00457931,-0.039879,0.10605549812316895
0.0462113,5,-9.63211e-09,1.4788093566894531,0.00641792,3.5372209548950195,0.251604,1405.02828975,1415.73550169,0.0,13.8438572844,0.587735920302,0.881925106048584,0.687734575993,102.312067803,2338,0.992539,1442.11905245,8428.288002252579,-0.00748909,-0.0462113,0.1096956729888916
0.0375852,5,1.96457e-08,1.4859817028045654,0.00640534,3.627962112426758,0.251494,1180.59886715,1299.39863287,0.0,77.1670694535,0.594563616647,0.8709995746612549,0.674198656751,63.7702316973,2339,0.988357,1396.15127177,8431.920263290405,-0.0117111,-0.0375852,0.11074686050415039
0.0423829,5,6.19888e-08,1.4443843364715576,0.00642642,3.6267971992492676,0.251406,788.385157272,1226.65376827,0.0,260.235737247,0.567413253385,0.8505511283874512,0.674789737561,33.9177409081,2340,0.986276,1481.76965406,8435.67054104805,-0.0138195,-0.0423828,0.10761809349060059
0.045116,5,-9.53674e-11,1.475494384765625,0.00646111,3.682765483856201,0.251398,923.113602152,1269.19194456,0.0,199.077707055,0.587665851568,0.862640380859375,0.710380202008,50.6338924369,2341,0.985487,1452.30843847,8439.357717990875,-0.0146192,-0.045116,0.10831928253173828
0.0429545,5,1.25885e-08,1.4893708229064941,0.00649457,3.5841429233551025,0.251354,841.45110927,1187.04192719,0.0,222.207750194,0.618365415536,0.875565767288208,0.796271765277,41.7868849754,2342,0.984389,1431.43462457,8442.946174144745,-0.015734,-0.0429545,0.11084675788879395
0.0581279,5,-5.34058e-09,1.4524402618408203,0.00997294,3.5699710845947266,0.251361,1213.72146075,1354.34427623,0.0,100.003159761,0.648560602233,0.8449013233184814,0.63970654995,65.6112405998,2343,0.984723,1475.12156722,8446.640120506287,-0.0153947,-0.0581279,0.1079401969909668
0.053315,5,3.38078e-08,1.4554314613342285,0.00999095,3.4786312580108643,0.251281,224.390130281,1121.53490893,0.0,452.501580981,0.678927678009,0.8500199317932129,0.503759445017,68.6705677722,2344,0.982612,1415.19235548,8450.122470140457,-0.0175409,-0.053315,0.10257124900817871
0.0550423,5,1.85013e-08,1.464362621307373,0.00641378,3.5358026027679443,0.251162,1291.72093432,1388.59864741,0.0,54.0816809063,0.601481630993,0.8668344020843506,0.561244097329,93.6682839651,2345,0.980008,1446.80028552,8453.662746667862,-0.0201942,-0.0550423,0.10613894462585449
0.0394754,5,-4.13895e-08,1.430323600769043,0.00998101,3.425157070159912,0.25111,1276.46955235,1367.56568655,0.0,48.4038089195,0.742988547552,0.8306798934936523,0.877007912629,92.4818966597,2346,0.978109,1405.85610108,8457.212866067886,-0.0221343,-0.0394754,0.10395574569702148
0.0378775,5,-1.25885e-08,1.4686057567596436,0.00644396,3.537482261657715,0.2511,1103.02399796,1329.25636044,0.0,131.236972404,0.572339007368,0.8414361476898193,0.691891321435,75.5185712618,2347,0.976975,1460.09225135,8460.754026412964,-0.0232946,-0.0378775,0.09907364845275879
0.057106,5,3.61443e-08,1.4634437561035156,0.00994882,3.504295587539673,0.25117,1232.08577771,1384.6043634,0.0,84.6368765727,0.639362125022,0.8360335826873779,0.795003678513,94.1480924156,2348,0.977341,1457.26150671,8464.262664079666,-0.0229201,-0.057106,0.10770082473754883
0.0601221,5,1.98364e-08,1.4474692344665527,0.00991673,3.509871006011963,0.251138,1318.54014298,1403.6899158,0.0,55.9391026164,0.64579165852,0.8376975059509277,0.877687219926,109.656428031,2349,0.977065,1479.98126242,8467.895507097244,-0.0232024,-0.0601221,0.09816765785217285
0.0508895,5,3.8147e-09,1.465193271636963,0.00994074,3.550567626953125,0.251162,1092.52198049,1328.35042793,0.0,125.916206411,0.599723705385,0.8481895923614502,0.754064916673,70.9297970958,2350,0.976904,1430.14839732,8471.449942588806,-0.0233673,-0.0508895,0.1035163402557373
0.0489396,5,6.3324e-08,1.48588228225708,0.00994637,3.545330286026001,0.251022,1065.08047564,1291.49780946,0.0,137.384044126,0.675624342045,0.8734302520751953,0.152718755375,73.4859515643,2351,0.973662,1435.19246751,8474.999566078186,-0.0266907,-0.0489395,0.10869383811950684
0.052909,5,-1.33514e-09,1.4467573165893555,0.00997146,3.5281124114990234,0.25085,1375.96010658,1422.65204557,0.0,31.5842912435,0.668232686309,0.8542506694793701,0.831555175843,110.112019055,2352,0.969916,1472.43317605,8478.638488292694,-0.0305457,-0.052909,0.10797643661499023
0.0288113,5,1.31607e-08,1.460249900817871,0.00642146,3.5935935974121094,0.2509,1377.82757705,1428.97402561,0.0,30.4590367105,0.755781495312,0.8422625064849854,0.867437919547,108.705806498,2353,0.970936,1473.75955656,8482.234941005707,-0.0294949,-0.0288112,0.10421347618103027
0.0383079,5,5.00679e-09,1.4798822402954102,0.00995639,3.564756155014038,0.250735,1393.5487198,1426.08039219,0.0,30.2306293633,0.72670077985,0.8647592067718506,0.875571288155,92.0438427382,2354,0.96697,1477.27980042,8485.804078817368,-0.0335879,-0.0383079,0.10041618347167969
0.0474678,5,-3.49045e-08,1.4833307266235352,0.0099743,3.537553310394287,0.250559,910.387194134,1213.46065147,0.0,192.925514001,0.596056076124,0.858748197555542,0.573859566274,39.6364367391,2355,0.963404,1402.72701061,8489.458840608597,-0.0372827,-0.0474679,0.10064554214477539
0.0673783,5,7.53403e-09,1.4650304317474365,0.00985272,3.4905755519866943,0.250545,1006.21214398,1305.39848929,0.0,151.300961111,0.586984618894,0.8485214710235596,0.713180525423,69.0631042025,2356,0.963133,1423.44240209,8492.952585935593,-0.0375642,-0.0673783,0.10251855850219727
0.052384,5,2.76566e-08,1.4714691638946533,0.00992519,3.5019710063934326,0.250584,876.560715209,1285.11824372,0.0,206.274875721,0.598200333976,0.8647677898406982,0.776620347098,63.1978231223,2357,0.96333,1434.78794889,8496.457490682602,-0.0373589,-0.052384,0.1009976863861084
0.058373,5,6.91414e-10,1.4765615463256836,0.0097505,3.577306032180786,0.250643,809.840407933,1283.74957587,0.0,238.512691079,0.562054039792,0.8450708389282227,0.778516731906,79.0379132323,2358,0.964305,1425.46920778,8500.150213241577,-0.0363481,-0.058373,0.10477542877197266
0.0427843,5,-1.27316e-08,1.491300106048584,0.006436,3.6115634441375732,0.250711,866.687003336,1280.6740337,0.0,209.233908537,0.602903299877,0.8573226928710938,0.760214495571,63.9370358883,2359,0.965896,1409.38794467,8503.764605522156,-0.0346992,-0.0427843,0.1112217903137207
0.0575754,5,1.13487e-08,1.4797418117523193,0.00980309,3.5317530632019043,0.250916,1153.63659735,1345.80006505,0.0,100.329944119,0.635589834679,0.8623013496398926,0.774719889561,76.0908917094,2360,0.968432,1439.37059443,8507.300797462463,-0.0320772,-0.0575754,0.10209965705871582
0.0615721,5,7.9155e-09,1.5029304027557373,0.00643093,3.7693846225738525,0.250778,1292.59020329,1381.6749831,0.0,45.8150647846,0.628418502931,0.8765106201171875,0.817451128596,102.047765515,2361,0.965437,1420.10693905,8511.180854320526,-0.0351746,-0.0615721,0.10787272453308105
0.0426972,5,-1.07765e-08,1.4688451290130615,0.00641398,3.577354669570923,0.250681,830.939597717,1182.09730117,0.0,273.645734728,0.586791726195,0.8577826023101807,0.371708217002,33.6133234298,2362,0.963227,1438.34395145,8514.761857271194,-0.0374663,-0.0426972,0.10824012756347656
0.0401481,5,3.24249e-09,1.4629595279693604,0.00640518,3.6372036933898926,0.250581,779.324875791,1287.77267483,0.0,255.358206541,0.575209057119,0.8457481861114502,0.656135115565,67.4593643429,2363,0.961711,1445.79830279,8518.402555942535,-0.0390414,-0.0401481,0.10597681999206543
0.0433033,5,-1.02997e-08,1.4670233726501465,0.00641004,3.5038321018218994,0.250601,1372.12978497,1429.76374894,0.0,46.3946011118,0.67778210346,0.8518929481506348,0.763390609717,105.757124347,2364,0.961577,1484.19221027,8522.025919914246,-0.0391806,-0.0433033,0.10110163688659668
0.0397733,5,-4.19617e-09,1.4635300636291504,0.00648671,3.57009220123291,0.25049,1209.14320412,1346.93887073,0.0,79.3658295894,0.623316226827,0.8234879970550537,0.793316763651,75.6627240187,2365,0.958641,1439.9425255,8525.599143743515,-0.0422388,-0.0397733,0.09980654716491699
0.0368787,5,-4.19617e-09,1.4425733089447021,0.0064212,3.544457197189331,0.250465,1271.95053935,1368.36635899,0.0,85.7750275009,0.644318196986,0.8251872062683105,0.832433425354,80.0018347314,2366,0.958042,1502.80427758,8529.148216724396,-0.0428637,-0.0368787,0.1028597354888916
0.0377408,5,-6.48499e-09,1.4376280307769775,0.00645252,3.5467872619628906,0.250353,1367.98814895,1402.13872097,0.0,25.713466324,0.735727430958,0.8294992446899414,0.872831585943,94.0391669461,2367,0.956325,1438.21278463,8532.821975708008,-0.0446579,-0.0377408,0.09579157829284668
0.033982,5,-1.69754e-08,1.4586002826690674,0.00640468,3.6619081497192383,0.250274,1314.41785342,1376.23271463,0.0,42.0511744736,0.710246975241,0.8105258941650391,0.878903350974,92.7772057282,2368,0.954421,1445.48603176,8536.48757982254,-0.0466506,-0.033982,0.10254693031311035
0.0467401,5,4.00543e-09,1.453646183013916,0.00988008,3.5225636959075928,0.25009,1213.51823933,1389.4863524,0.0,97.802013507,0.626201862178,0.8117573261260986,0.786554810275,91.9520713068,2369,0.950114,1502.20987056,8540.013813734055,-0.0511733,-0.0467401,0.09902834892272949
0.0522278,5,-1.5831e-08,1.4692387580871582,0.00994021,3.5759177207946777,0.250113,1100.17751833,1372.08045569,0.0,139.974682663,0.594881682092,0.8308248519897461,0.813834442902,83.464362464,2370,0.949432,1485.7099692,8543.705248117447,-0.0518912,-0.0522279,0.10347294807434082
0.0462942,5,-7.9155e-09,1.4627940654754639,0.00648605,3.674558639526367,0.249994,1085.36773943,1333.25912229,0.0,125.29449289,0.536399775354,0.8405447006225586,0.71710900749,77.2966980557,2371,0.947779,1413.05799546,8547.384450435638,-0.0536334,-0.0462942,0.10078287124633789
0.0415117,5,-4.48227e-09,1.4823250770568848,0.00650241,3.585405111312866,0.249903,1289.19094327,1366.17189376,0.0,54.4337689665,0.702807265865,0.8713841438293457,0.840512284532,90.11049507,2372,0.94637,1432.21356046,8550.9741563797,-0.0551219,-0.0415117,0.10516214370727539
0.0409857,5,4.26769e-09,1.4944303035736084,0.00643067,3.5144360065460205,0.24967,1106.17775645,1339.95398221,0.0,119.715116237,0.607084139208,0.9163625240325928,0.702652440401,73.933449509,2373,0.940726,1426.07791909,8554.595390081406,-0.0611038,-0.0409857,0.10613512992858887
0.0499757,5,-1.52588e-08,1.4969041347503662,0.00992364,3.5286061763763428,0.249599,1302.65341166,1402.69272754,0.0,52.0966222058,0.682651836682,0.8959052562713623,0.842385323518,95.3245358047,2374,0.938188,1453.41013856,8558.127408027649,-0.0638053,-0.0499757,0.10202836990356445
0.0533454,5,1.15395e-08,1.4821500778198242,0.00995563,3.4963126182556152,0.249611,1263.98453106,1366.73787724,0.0,62.6750062684,0.669851458251,0.9036533832550049,0.85595711101,71.4828146309,2375,0.938303,1442.14589065,8561.626964092255,-0.0636828,-0.0533454,0.10047245025634766
0.0486846,5,-8.04901e-08,1.4641342163085938,0.00992937,3.496488571166992,0.249503,1069.6083893,1337.73744365,0.0,151.108469288,0.684503949005,0.9163434505462646,-3.46513963602,89.1375531935,2376,0.936464,1466.13110804,8565.242264986038,-0.0656445,-0.0486847,0.1040186882019043
0.0485724,5,-4.19617e-09,1.4965934753417969,0.0064085,3.586019992828369,0.249418,1283.15323761,1398.4749194,0.0,65.0273904074,0.6587166493,0.9666538238525391,0.814402320143,86.2829893593,2377,0.93477,1467.51963776,8568.831564426422,-0.0674553,-0.0485724,0.1117696762084961
0.0358304,5,-4.92096e-08,1.484628438949585,0.00651422,3.5074527263641357,0.249417,1308.62527647,1401.78184134,0.0,68.2287428851,0.713713995684,0.9020681381225586,0.741146662079,104.411181206,2378,0.934746,1483.66918339,8572.34346318245,-0.06748,-0.0358305,0.10335922241210938
0.0354667,5,8.2016e-09,1.4745843410491943,0.00644247,3.50410795211792,0.249419,965.538743912,1290.22505845,0.0,163.993541045,0.544035110955,0.9075226783752441,0.563190291818,67.034226832,2379,0.933813,1392.89434802,8575.960947990417,-0.0684789,-0.0354667,0.1017913818359375
0.0495119,5,-1.18256e-08,1.4965171813964844,0.00644521,3.509441614151001,0.249125,1047.81611656,1343.65162471,0.0,154.552528611,0.56817266755,0.8990776538848877,0.735025001357,76.9688589991,2380,0.92748,1466.36590255,8579.473482131958,-0.0752844,-0.0495119,0.10300374031066895
0.0631399,5,7.43866e-09,1.5006670951843262,0.00992598,3.554074764251709,0.249111,1323.97926388,1407.90257221,0.0,45.9585172735,0.649175702427,0.9186158180236816,0.783787451676,90.6419119997,2381,0.926861,1465.16885607,8583.03084897995,-0.0759519,-0.0631399,0.1048421859741211
0.0375184,5,1.67847e-08,1.4727401733398438,0.00641569,3.620731830596924,0.249143,1276.62739469,1360.11187159,0.0,49.4485317816,0.733987798612,0.927595853805542,0.878266793536,80.6069505037,2382,0.928623,1411.01001287,8586.767918109894,-0.0740529,-0.0375184,0.09991788864135742
0.0445468,5,9.48906e-09,1.493887186050415,0.00640281,3.5915749073028564,0.249154,1115.46729796,1327.02101602,0.0,112.730964107,0.591321391864,0.9078853130340576,0.780848511397,61.0379506636,2383,0.928736,1428.35590762,8590.362372875214,-0.0739311,-0.0445467,0.1117401123046875
0.055709,5,-0.0,1.4587125778198242,0.0098509,3.622847557067871,0.249082,1273.49723259,1392.87002839,0.0,63.1334226362,0.656853635842,0.8606641292572021,0.76994100887,87.2871037311,2384,0.926764,1460.77375548,8593.989480495453,-0.076056,-0.055709,0.10836434364318848
0.0408084,5,-8.58307e-10,1.4952507019042969,0.00992741,3.5664114952087402,0.249137,1261.19264535,1356.72957584,0.0,75.9810248037,0.67746690208,0.9043657779693604,0.857871934632,75.3410353572,2385,0.928143,1446.16119011,8597.66822552681,-0.0745699,-0.0408084,0.10743451118469238
0.0450726,5,-5.45025e-08,1.4894585609436035,0.00647742,3.5562005043029785,0.249199,185.923250817,1096.62049883,0.0,457.178068602,0.59575097038,0.8972840309143066,0.512594133556,46.668136219,2386,0.92905,1368.11154098,8601.22743177414,-0.0735927,-0.0450726,0.10882139205932617
0.0720136,5,-4.95911e-09,1.4463138580322266,0.0064203,3.489570140838623,0.249011,768.550930151,1284.81683883,0.0,264.571997932,0.603580442258,0.850351095199585,0.745537753329,66.6319616604,2387,0.925328,1506.32313964,8604.72047495842,-0.077607,-0.0720136,0.10898923873901367
0.0687862,5,-1.52588e-09,1.464900255203247,0.00647639,3.5821995735168457,0.24881,1380.58338741,1403.00561343,0.0,21.9494327506,0.559845748979,0.8816428184509277,0.664155567918,91.1586852261,2388,0.921358,1439.56521074,8608.428263902664,-0.0819063,-0.0687862,0.10393953323364258
0.0338962,5,2.67029e-09,1.4742281436920166,0.00647528,3.5895814895629883,0.248729,1282.86926153,1371.38483982,0.0,49.0436246674,0.729128695412,0.8570694923400879,0.865725826401,74.0386388027,2389,0.919778,1418.73396382,8612.02216219902,-0.0836234,-0.0338962,0.1061251163482666
0.0420677,5,-3.47137e-08,1.4527275562286377,0.00642351,3.467041254043579,0.248589,911.88802784,1313.90639885,0.0,202.557686226,0.57720795804,0.8535370826721191,0.682419640914,74.533699822,2390,0.917626,1448.67270804,8615.493090629578,-0.0859659,-0.0420677,0.10093069076538086
0.0449979,5,-9.23634e-08,1.470400094985962,0.00993392,3.5596466064453125,0.248474,445.256764128,1134.81984481,0.0,380.802470971,0.706269878306,0.8856070041656494,-14.5329037259,59.2487727789,2391,0.915476,1451.2968878,8619.17283129692,-0.0883113,-0.044998,0.10155582427978516
0.0578772,5,4.00543e-09,1.4716148376464844,0.00650584,3.499453544616699,0.248493,1232.80348715,1373.96521098,0.0,87.3417059726,0.552445967645,0.854271650314331,0.482064495634,72.8304334655,2392,0.916156,1473.76210245,8622.675210952759,-0.0875685,-0.0578771,0.10179686546325684
0.0472464,5,-2.97546e-08,1.4788672924041748,0.0099512,3.4752376079559326,0.248415,957.414982618,1266.22193736,0.0,158.555626303,0.55639954834,0.8777430057525635,0.686097650787,52.4407831754,2393,0.914802,1391.66118605,8626.15418457985,-0.0890473,-0.0472464,0.09902572631835938
0.0490164,5,1.58787e-08,1.4937140941619873,0.00643125,3.514857053756714,0.24854,1275.39236961,1384.66818491,0.0,67.6834597226,0.594171511874,0.8924088478088379,0.682345768379,83.5902917055,2394,0.917479,1458.34230536,8629.79097700119,-0.0861252,-0.0490164,0.10361385345458984
0.053637,5,1.41144e-08,1.488130807876587,0.00994196,3.5180535316467285,0.248551,1273.82980198,1400.32701916,0.0,78.0641780216,0.656942862336,0.9025890827178955,0.80800460984,97.7900664733,2395,0.917675,1497.11757953,8633.312183856964,-0.0859119,-0.053637,0.10346817970275879
0.0356896,5,1.59264e-08,1.4938194751739502,0.00640568,3.544318914413452,0.248494,1158.6300691,1364.48473443,0.0,119.615235457,0.606223510044,0.9147124290466309,0.717394979622,86.3227997448,2396,0.916002,1493.74706895,8636.859489440918,-0.0877367,-0.0356896,0.10634803771972656
0.062016,5,4.3869e-08,1.473175048828125,0.00999656,3.436113119125366,0.248621,315.403696132,1154.52138111,0.0,424.924943388,0.594422030873,0.8842442035675049,0.64175777489,49.6108451461,2397,0.919732,1449.68982135,8640.418753385544,-0.0836725,-0.062016,0.10474419593811035
0.0503127,5,-1.16348e-08,1.4790291786193848,0.00645097,3.537553548812866,0.24874,741.699901061,1247.45897894,0.0,256.523125675,0.615226714408,0.9001286029815674,0.752358522504,65.0602740685,2398,0.922214,1422.71151759,8643.959518671036,-0.0809777,-0.0503127,0.09849762916564941
0.0467323,5,-1.81198e-09,1.466975450515747,0.0064171,3.5567188262939453,0.248748,615.353598357,1236.84038683,0.0,314.126295173,0.593850058837,0.8659980297088623,0.774575516372,66.7363572945,2399,0.922033,1435.87399152,8647.519288539886,-0.0811745,-0.0467323,0.10748791694641113
0.0532953,5,2.05994e-08,1.4898240566253662,0.00642569,3.5072877407073975,0.248826,1356.44943075,1386.17920779,0.0,25.5979064243,0.648860304988,0.8911526203155518,0.668424207556,102.959264628,2400,0.923509,1431.86619788,8651.14006280899,-0.0795743,-0.0532953,0.10859966278076172
0.0516695,5,-3.50952e-08,1.447402000427246,0.00998157,3.512014865875244,0.248821,522.054335592,1184.22927276,0.0,331.93997562,0.594330992315,0.8640873432159424,0.451717566595,47.3940903988,2401,0.923701,1383.28339755,8654.65514588356,-0.079367,-0.0516696,0.10335540771484375
0.0862433,5,1.52588e-09,1.457927942276001,0.0064279,3.545393466949463,0.248734,1225.86920116,1352.70561186,0.0,73.8446271766,0.544739356449,0.8634369373321533,0.471003531561,77.5678179853,2402,0.923061,1455.05498919,8658.203893899918,-0.0800602,-0.0862433,0.10542535781860352
0.040557,5,2.97546e-08,1.4788997173309326,0.00640275,3.509648561477661,0.248632,574.120503813,1178.16135153,0.0,344.106572542,0.610768465741,0.9180035591125488,0.607120132999,36.70019918,2403,0.921425,1473.96711209,8661.83147907257,-0.0818337,-0.040557,0.10469555854797363
0.0364654,5,-5.30481e-08,1.4809515476226807,0.00646451,3.4751293659210205,0.248699,478.145920693,1064.42113065,0.0,332.327507194,0.703884551029,0.9027879238128662,-15.5085586816,16.8224264186,2404,0.922544,1415.55681446,8665.310484409332,-0.0806205,-0.0364654,0.1042945384979248
0.0428944,5,-1.02997e-08,1.4451825618743896,0.00647127,3.4694812297821045,0.248801,311.574823836,1163.65873635,0.0,427.799838978,0.614865828069,0.8601503372192383,0.806971912926,64.0382023049,2405,0.924767,1411.34675595,8668.784240484238,-0.0782139,-0.0428944,0.10516047477722168
0.0464761,5,-9.53674e-10,1.4554758071899414,0.00642994,3.761446714401245,0.248725,734.906424668,1188.72691063,0.0,232.945195337,0.585676279981,0.8692378997802734,0.640379786407,24.0173837601,2406,0.923085,1399.3897218,8672.672126293182,-0.0800341,-0.0464761,0.10274720191955566
0.0592611,5,-7.48634e-09,1.4833440780639648,0.00991833,3.765191078186035,0.248691,1294.83537369,1413.91823638,0.0,70.1846740192,0.666509896756,0.8832712173461914,0.655590797704,93.8657335527,2407,0.92263,1482.32729268,8676.440492153168,-0.0805267,-0.0592611,0.10748505592346191
0.0483194,5,-1.00136e-08,1.5028448104858398,0.00996106,3.62168025970459,0.248539,918.3899865,1268.87577504,0.0,205.466141932,0.575743910547,0.894481897354126,0.607153586129,47.8021843161,2408,0.918389,1437.00671028,8680.065246343613,-0.0851344,-0.0483194,0.10636663436889648
0.0594092,5,2.36511e-08,1.4626154899597168,0.0099925,3.472564458847046,0.2484,809.462168653,1161.94921449,0.0,243.135349157,0.585102015669,0.8915789127349854,0.723230866487,23.7158727024,2409,0.915213,1448.48209178,8683.65556025505,-0.088599,-0.0594092,0.09823918342590332
0.111041,5,1.57356e-09,1.4675774574279785,0.00993896,3.4995486736297607,0.248512,1162.33388287,1323.96731149,0.0,84.4940854128,0.625982750756,0.8887853622436523,0.774460289368,66.2858202779,2410,0.917518,1393.98658373,8687.15876340866,-0.0860829,-0.111041,0.10851097106933594
0.0418419,5,2.59399e-08,1.4563698768615723,0.00643994,3.824848175048828,0.248465,667.859268587,1131.86082856,0.0,254.713439333,0.602353497672,0.848618745803833,0.617853179925,8.28068899094,2411,0.917293,1411.79317758,8690.986838579178,-0.0863279,-0.0418419,0.10878491401672363
0.0582291,5,1.04904e-08,1.4584143161773682,0.00999383,3.836665153503418,0.248421,1274.97294515,1371.39185062,0.0,72.7260993057,0.619835453801,0.8631765842437744,0.437310821536,86.9612697312,2412,0.916449,1475.4301415,8694.935264348984,-0.087249,-0.0582291,0.10727787017822266
0.0412835,5,2.45094e-08,1.4908888339996338,0.00642687,3.547394037246704,0.248386,861.480753041,1178.00749554,0.0,199.411878814,0.601091849381,0.8936645984649658,0.460240987794,36.1122779789,2413,0.915651,1365.36167252,8698.487059116364,-0.0881203,-0.0412834,0.1073458194732666
0.0496177,5,3.43323e-09,1.4874982833862305,0.00644359,3.532754421234131,0.248312,906.744576108,1218.29674339,0.0,182.288535653,0.597569766627,0.8553636074066162,0.759313493586,52.5760546464,2414,0.914147,1383.16544133,8702.024256944656,-0.0897638,-0.0496177,0.10944771766662598
0.0760354,5,7.05719e-09,1.4619770050048828,0.00997877,3.544126272201538,0.24813,1382.39998391,1403.62449836,0.0,19.81422797,0.595384692575,0.8512613773345947,0.70876692551,103.685362458,2415,0.910446,1441.08050398,8705.693289518356,-0.0938209,-0.0760354,0.10865664482116699
0.0447326,5,-8.44002e-09,1.4905080795288086,0.00989473,3.5716497898101807,0.248187,1151.32381274,1325.74473603,0.0,99.979890646,0.622094165931,0.8926384449005127,0.688597463111,55.8152461603,2416,0.911994,1443.38835097,8709.268064498901,-0.0921222,-0.0447326,0.11085295677185059
0.0655402,5,-4.00543e-09,1.486252784729004,0.00988657,3.5196895599365234,0.248264,1314.70284685,1389.13340445,0.0,42.4795032891,0.589096733356,0.8896522521972656,0.779779348985,96.7375421018,2417,0.914791,1439.79615757,8712.79212641716,-0.0890592,-0.0655402,0.11105871200561523
0.0495525,5,-2.5177e-08,1.4745402336120605,0.00999984,3.5771992206573486,0.248394,1031.26154651,1351.36807425,0.0,164.191964769,0.581370571507,0.8655943870544434,0.624168885471,80.5520970548,2418,0.916334,1478.07018578,8716.49266576767,-0.0873748,-0.0495525,0.10545754432678223
0.0445348,5,1.90735e-10,1.4929578304290771,0.00643204,3.5922045707702637,0.248159,1305.87090425,1336.76532747,0.0,20.5598859803,0.64754640461,0.8918213844299316,0.75756871049,87.7657651431,2419,0.911619,1360.12991275,8720.0883705616,-0.0925332,-0.0445348,0.10606002807617188
0.0385129,5,1.92642e-08,1.4644622802734375,0.00641771,3.7227680683135986,0.248051,1274.0793612,1411.66781015,0.0,82.7450508989,0.664241461254,0.8447084426879883,0.808795066339,100.273262595,2420,0.908987,1518.79830563,8723.814803600311,-0.0954248,-0.0385129,0.11105227470397949
0.0394379,5,-8.2016e-09,1.4744620323181152,0.0064396,3.5316812992095947,0.247758,993.054546651,1296.58669056,0.0,157.557732084,0.558514808396,0.8624739646911621,0.727018363666,61.5751852062,2421,0.90352,1451.484361,8727.470665931702,-0.101457,-0.039438,0.10791182518005371
0.0656543,5,1.01089e-08,1.48038911819458,0.00989592,3.494910478591919,0.24766,1402.15689511,1425.09595276,0.0,32.1851617472,0.670000768611,0.8759679794311523,0.86559771864,108.992977966,2422,0.901131,1485.19328222,8730.969917535782,-0.104104,-0.0656543,0.10890054702758789
0.038354,5,-8.10623e-09,1.4826934337615967,0.00641807,3.5203089714050293,0.247623,878.100314172,1289.61336349,0.0,206.726160263,0.599496920344,0.8745057582855225,0.574619743078,52.0051292016,2423,0.900418,1414.40181796,8734.494108438492,-0.104897,-0.038354,0.10775494575500488
0.077212,5,6.86645e-09,1.4316768646240234,0.00653758,3.801943302154541,0.247585,1207.17953001,1349.08336597,0.0,83.3820467953,0.615638965166,0.822455644607544,0.684775242248,84.7305696319,2424,0.898832,1449.09424927,8738.421458244324,-0.106659,-0.077212,0.10639762878417969
0.0418541,5,4.5681e-08,1.4538145065307617,0.0064418,3.804675340652466,0.247462,776.445673195,1216.71234794,0.0,233.569161205,0.57748324483,0.8446111679077148,0.565777563743,49.3671842465,2425,0.895961,1440.54835987,8742.230414152145,-0.109858,-0.041854,0.10851263999938965
0.0480191,5,-4.19617e-09,1.441816806793213,0.0064215,3.5684404373168945,0.247483,1205.50883832,1325.21049606,0.0,99.2259682204,0.614816166855,0.8038432598114014,0.599667257241,76.7364294659,2426,0.896261,1453.83523594,8745.802189826965,-0.109524,-0.0480191,0.10812544822692871
0.0324789,5,-3.88145e-08,1.456725835800171,0.00641584,3.711341619491577,0.247587,1241.58071388,1380.80942061,0.0,78.2446315043,0.695075323956,0.8196756839752197,0.851957420071,88.0363982865,2427,0.89837,1459.75870412,8749.637377738953,-0.107173,-0.032479,0.1050865650177002
0.0470058,5,1.01089e-08,1.452620029449463,0.00998559,3.4303014278411865,0.247499,1094.85968821,1332.29232506,0.0,129.841560968,0.571129486258,0.8130097389221191,0.694110817716,66.4111961248,2428,0.89589,1482.25384888,8753.070691347122,-0.109938,-0.0470058,0.1059105396270752
