AverageAbsQYDiff,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,PolicyExecTime,AverageReturn,AverageQ,AverageAbsQ,EnvExecTime,LossAfter,Entropy,Time,AbsLearnSignalNew,AverageAbsY,LossBefore,AverageY,ItrTime,ExplainedVariance,Perplexity,MinReturn,dLoss,AbsLearnSignalOld,Iteration,MaxReturn,NumTrajs,AverageQLoss,MeanKLBefore,AbsLearnSignal,StdReturn,MeanKL
3.51605545409,245.089465958,0.09606790542602539,0.794623,0.5932693481445312,3194.73088323,333.326,333.358,1.3201184272766113,-340.061,7.06868,16553.49458050728,0.683569511599,333.362949218,-340.027,333.331480553,32.52282404899597,0.724308999688,1174.6,2820.35882152,0.0335693,0.68363417058,495,3452.64751857,5,136.037,0.0,0.683569511599,235.56560656,0.00643157
3.52547306261,231.328098639,0.08961009979248047,0.794621,0.6097860336303711,3294.2481624,333.032,333.068,1.3312757015228271,-356.918,7.06855,16586.05803012848,0.734561856182,333.073628454,-356.881,333.036619878,32.42824149131775,0.813703648742,1174.45,3062.41499421,0.0368958,0.734543065512,496,3531.94929992,5,142.432,0.0,0.734561856182,154.092006987,0.00644366
3.46846225686,225.345450875,0.09244990348815918,0.794595,0.6100594997406006,3162.38581975,332.957,332.998,1.3316121101379395,-352.283,7.06828,16618.354278564453,0.759748753402,333.002755955,-352.234,332.961150897,32.16319298744202,0.827072012204,1174.13,3071.69469726,0.0489807,0.758305783178,497,3298.18768184,5,132.826,0.0,0.759748753402,78.2816016397,0.00964885
3.48742108929,258.187386853,0.0949709415435791,0.794628,0.6011443138122559,3354.58108474,333.596,333.627,1.336282730102539,-358.275,7.06829,16650.588993787766,0.748711263425,333.631960656,-358.236,333.60070634,32.10239791870117,0.781456003197,1174.14,3216.32358212,0.0391541,0.74860741719,498,3629.95670367,5,137.978,0.0,0.748711263425,148.587927797,0.00649228
3.40128504336,222.61873513,0.0919797420501709,0.794654,0.6110222339630127,2678.3859556,332.993,333.024,1.342052936553955,-279.956,7.06834,16683.005754947662,0.691624713175,333.031149804,-279.92,332.999208611,32.28829479217529,0.170756784951,1174.19,504.206313962,0.0353394,0.691828255476,499,3540.79822871,5,123.473,0.0,0.691624713175,1138.61500556,0.00642015
3.48023101806,216.235952258,0.08842277526855469,0.794694,0.5959043502807617,2749.05891962,332.44,332.468,1.329059362411499,-292.831,7.0685,16715.32841038704,0.669952226105,332.473979744,-292.796,332.445741088,32.18070888519287,0.864992689882,1174.39,244.651759882,0.0344238,0.670177932156,500,3545.34302679,5,134.159,0.0,0.669952226105,1264.85960881,0.00654349
3.48122632581,232.281160116,0.08460092544555664,0.794714,0.6172871589660645,2774.9677095,332.163,332.191,1.3349711894989014,-288.217,7.06866,16747.772345781326,0.652589873722,332.197642663,-288.176,332.168874422,32.310386180877686,0.860586559444,1174.58,462.295222228,0.0412598,0.652048910533,501,3609.97132104,5,135.264,0.0,0.652589873722,1175.58580346,0.00990926
3.44688300709,243.353503895,0.09198212623596191,0.794802,0.631934642791748,3285.16882628,332.313,332.344,1.3276865482330322,-347.77,7.06942,16780.369468688965,0.657205053586,332.350436824,-347.729,332.318194675,32.46674394607544,0.731940729223,1175.47,2831.86552739,0.0405884,0.656082549775,502,3720.18352715,5,131.758,0.0,0.657205053586,289.557249576,0.00964397
3.51162907409,231.199118,0.09316563606262207,0.795064,0.6300435066223145,2942.440451,331.883,331.913,1.3251681327819824,-320.733,7.07152,16812.600750684738,0.711241217008,331.919172713,-320.696,331.888411072,32.099562883377075,0.723326517911,1177.94,1800.64403742,0.0375366,0.70935827266,503,3453.67588755,5,137.204,0.0,0.711241217008,599.283574047,0.00985451
3.51702992209,254.78842627,0.0973212718963623,0.794847,0.6510686874389648,3316.39182518,331.884,331.916,1.330047607421875,-356.616,7.06979,16844.840795993805,0.709756674986,331.919794202,-356.587,331.887965973,32.108498096466064,0.801354735025,1175.9,3063.72164818,0.028717,0.709290004614,504,3432.65930951,5,138.704,0.0,0.709756674986,133.157730585,0.00641884
