ExplainedVariance,LossBefore,MeanKL,ProcessExecTime,PolicyExecTime,AverageQ,AverageAbsQYDiff,Time,MaxReturn,ItrTime,NumTrajs,Perplexity,AverageY,Iteration,AverageAbsY,AveragePolicyStd,AverageReturn,AverageAbsQ,Entropy,MeanKLBefore,AverageDiscountedReturn,LossAfter,StdReturn,MinReturn,AbsLearnSignal,EnvExecTime,AverageQLoss,AbsLearnSignalOld,dLoss,AbsLearnSignalNew
0.82117352003,-199.037,0.00988459,0.08404541015625,0.6504149436950684,131.101,3.02845511448,6367.131815910339,2135.40025585,32.12656497955322,5,3885.35,131.105762672,184,151.802647897,0.960498,1823.8427882,151.781,8.26497,0.0,177.234725779,-199.09,410.852558332,1026.05438873,0.716015860786,1.5288348197937012,46.1288,0.713623926958,0.0528412,0.716015860786
0.802184917031,-182.73,0.00996487,0.08872437477111816,0.6327152252197266,131.512,3.04344639669,6399.816307544708,2282.1891882,32.56753349304199,5,3851.03,131.51940185,185,152.079225463,0.959026,1803.5051723,152.057,8.25609,0.0,178.271887164,-182.786,511.446377398,946.524881926,0.678388726585,1.5237410068511963,47.0287,0.677771358835,0.056427,0.678388726585
0.764333762543,-193.804,0.00985644,0.09937000274658203,0.7438740730285645,132.088,3.05880512052,6434.16393995285,2299.28256904,34.238441944122314,5,3829.47,132.092393943,186,152.457345719,0.958149,1803.97351373,152.438,8.25048,0.0,163.583845392,-193.863,606.490757,608.995526611,0.679167283359,1.5880250930786133,47.3249,0.678109318472,0.0588837,0.679167283359
0.552901145927,-222.154,0.00981569,0.1017141342163086,0.7632360458374023,132.983,3.03390619925,6468.129582166672,2188.63058826,33.848915815353394,5,3809.9,132.989476992,187,153.107352679,0.957248,1950.49851246,153.087,8.24536,0.0,162.967318286,-222.208,227.515848366,1634.56321499,0.766662502033,1.654043197631836,49.5008,0.76632757849,0.0543213,0.766662502033
0.687177225108,-227.445,0.00987057,0.08630251884460449,0.6162238121032715,133.669,3.06348573222,6501.13659453392,2308.07651271,32.899043798446655,5,3787.86,133.673664942,188,153.615790811,0.95637,2106.88735951,153.593,8.23956,0.0,182.650930006,-227.509,123.677608763,1989.49481951,0.779143646157,1.5196857452392578,49.0883,0.778107645296,0.0634155,0.779143646157
0.772637677379,-154.428,0.00643422,0.08007621765136719,0.6155796051025391,133.714,3.08544343326,6533.754219532013,2230.86580719,32.515965700149536,5,3786.83,133.719667603,189,153.690673222,0.956328,1436.50866559,153.673,8.23929,0.0,183.601353615,-154.472,842.692679067,383.232884126,0.703257452185,1.5226490497589111,48.6589,0.702749707191,0.0438538,0.703257452185
0.558441781128,-220.888,0.00644775,0.09507274627685547,0.7022433280944824,134.947,3.04588936723,6566.268995523453,2290.69643241,32.40214490890503,5,3772.14,134.953152528,190,154.611420341,0.95565,2020.08140007,154.594,8.2354,0.0,182.093194335,-220.935,169.235436593,1765.90044158,0.716018906078,1.6061558723449707,46.958,0.715632092352,0.0467224,0.716018906078
0.665581322149,-196.777,0.00975675,0.08214735984802246,0.6029143333435059,135.011,3.05962384574,6598.87984585762,2118.00051549,32.50495362281799,5,3779.69,135.018696457,191,154.770042125,0.955988,1804.01008048,154.755,8.2374,0.0,174.127939609,-196.833,448.967703985,925.83814285,0.746767360352,1.5753827095031738,49.1093,0.747473010703,0.0565643,0.746767360352
0.752775161046,-213.159,0.00996603,0.09143543243408203,0.6505913734436035,136.229,3.03312473629,6631.554435968399,2337.02067912,32.56783127784729,5,3770.01,136.234585367,192,155.655482522,0.955573,1982.63706265,155.64,8.23483,0.0,180.651101096,-213.216,282.314404085,1522.94861133,0.702535486812,1.5780043601989746,48.7569,0.703867771324,0.0576935,0.702535486812
0.765437158693,-189.162,0.00978789,0.08618974685668945,0.6268138885498047,136.342,3.0375039711,6663.703072786331,2250.32989591,32.03906488418579,5,3751.5,136.346859454,193,155.793208518,0.954761,1809.59693625,155.781,8.22991,0.0,173.023820648,-189.214,768.238368171,277.795230481,0.728319257172,1.5839743614196777,49.6435,0.728292098392,0.0525665,0.728319257172
0.692269361747,-226.368,0.0098747,0.08422398567199707,0.6009843349456787,136.692,3.02474559328,6695.918064832687,2216.19603285,32.09449625015259,5,3757.41,136.697531119,194,156.153699121,0.955043,2101.03468394,156.137,8.23148,0.0,185.895787333,-226.419,93.7983782439,1938.31439276,0.756257934886,1.5750954151153564,49.4141,0.756042121715,0.0512238,0.756257934886
0.779932838142,-169.736,0.00998749,0.08049631118774414,0.6294066905975342,137.32,3.06679658083,6728.362529993057,2122.36028492,32.33571195602417,5,3732.14,137.327191758,195,156.54226024,0.954002,1578.24608267,156.525,8.22474,0.0,189.117335446,-169.79,630.767114506,501.289545507,0.673236134174,1.576141357421875,52.0274,0.673741596499,0.0546265,0.673236134174
0.793139719865,-182.221,0.00971836,0.08544635772705078,0.6438477039337158,138.012,3.02095792962,6760.610717058182,2171.92782156,32.14374017715454,5,3709.42,138.018099129,196,156.986842879,0.953065,1709.23018374,156.97,8.21863,0.0,179.802411729,-182.277,737.006915374,246.815518028,0.688551578979,1.5599753856658936,48.5389,0.689201236154,0.0555267,0.688551578979
0.605175641238,-228.87,0.00642575,0.09150123596191406,0.6584742069244385,138.585,3.04121643065,6793.23287653923,2333.28382509,32.519914388656616,5,3716.13,138.591482691,197,157.481752965,0.953345,2143.58320578,157.466,8.22044,0.0,168.904809632,-228.912,137.132295884,1914.40105047,0.706010179503,1.5744309425354004,49.3538,0.705053797812,0.0426025,0.706010179503
0.740782302245,-161.61,0.00641991,0.08422374725341797,0.6619784832000732,139.28,3.03219846346,6825.571063041687,2244.14251552,32.230883836746216,5,3706.31,139.287442144,198,157.941700252,0.95294,1533.69524376,157.923,8.21779,0.0,177.87563494,-161.657,772.243477071,342.576287371,0.670411553608,1.5955321788787842,50.9023,0.670584643564,0.0474396,0.670411553608
0.831007648862,-191.283,0.00985181,0.09722018241882324,0.6665298938751221,139.437,3.02506554379,6858.792530536652,2296.367525,33.11469602584839,5,3718.59,139.443482819,199,158.099520844,0.953463,1820.112429,158.082,8.2211,0.0,179.257871343,-191.34,757.514663432,308.75648537,0.704183541312,1.5731425285339355,48.4263,0.703558264876,0.0574799,0.704183541312
0.771697117887,-192.872,0.00992194,0.09698653221130371,0.7303714752197266,141.0,3.05017389661,6893.170069932938,2115.13465671,34.26301431655884,5,3709.08,141.005143453,200,159.242378174,0.953087,1698.52622826,159.226,8.21854,0.0,164.186104783,-192.93,573.533143469,559.640243261,0.680804382611,1.623011589050293,51.208,0.68029872146,0.058197,0.680804382611
0.632960132583,-202.682,0.00998751,0.09788060188293457,0.7116708755493164,142.052,3.0086836674,6927.2941064834595,2230.82850568,34.014214754104614,5,3695.55,142.058995562,201,160.056305912,0.95246,1783.02822757,160.036,8.21488,0.0,176.959878848,-202.737,577.743058822,652.892121112,0.744937986074,1.6168715953826904,48.2044,0.745078107947,0.055481,0.744937986074
0.574279048874,-230.783,0.00994326,0.10001492500305176,0.7346386909484863,142.754,3.01693529167,6961.745443105698,2274.47557935,34.33907675743103,5,3686.31,142.756980897,202,160.58791785,0.95211,2139.09410925,160.575,8.21238,0.0,177.148224635,-230.835,95.8803074401,2015.99614281,0.741710484953,1.645080804824829,49.7806,0.74207371946,0.0526276,0.741710484953
0.676715251379,-129.392,0.00995173,0.09944629669189453,0.7163848876953125,142.962,3.00653399719,6996.093514919281,2290.63789689,34.22888422012329,5,3670.31,142.968428319,203,160.740603699,0.951465,1219.82495516,160.727,8.20803,0.0,142.665584787,-129.452,1012.14420635,-451.272381784,0.56500872158,1.6660914421081543,50.6646,0.564947966519,0.0601959,0.56500872158
0.705664996447,-212.536,0.00991619,0.0954892635345459,0.7161288261413574,143.436,3.01420207907,7030.30194735527,2352.79419675,34.095871925354004,5,3656.84,143.442758657,204,161.146739067,0.950888,1992.47549821,161.133,8.20435,0.0,180.221493282,-212.586,351.930508068,1367.01369664,0.665756880192,1.6640026569366455,50.5906,0.665043138188,0.0505066,0.665756880192
0.774956216311,-218.513,0.00991281,0.09915781021118164,0.7181706428527832,144.485,3.03709869609,7064.37265586853,2540.27579629,33.9607310295105,5,3660.28,144.492497685,205,161.974496415,0.951073,2107.07346205,161.959,8.20529,0.0,183.653678137,-218.572,415.553208135,1317.44846703,0.684538031907,1.6536505222320557,49.3295,0.684925255614,0.0592041,0.684538031907
0.842590490934,-187.944,0.00984485,0.1013491153717041,0.7167017459869385,145.124,3.03920836169,7098.68642115593,2239.49146454,34.20265865325928,5,3651.23,145.129065888,206,162.522134735,0.950697,1698.04820284,162.506,8.20282,0.0,172.628144614,-187.998,834.072280178,39.9717470836,0.728537332087,1.6661922931671143,49.2852,0.727103799558,0.0534668,0.728537332087
0.655312465979,-221.672,0.00977438,0.10133218765258789,0.7309372425079346,145.483,3.09252271133,7132.931082248688,2416.04732101,34.13442659378052,5,3645.75,145.489088669,207,162.865990483,0.950451,2148.82600884,162.848,8.20132,0.0,193.694475852,-221.728,199.45279578,1880.27010161,0.699564631802,1.6621859073638916,52.0423,0.700269391254,0.0563202,0.699564631802
0.695353404223,-139.424,0.00995566,0.09786486625671387,0.7289299964904785,146.684,3.06979663735,7167.147065162659,2332.6290038,34.105451822280884,5,3649.57,146.689252279,208,163.771578438,0.950698,1269.70260387,163.754,8.20236,0.0,165.716353922,-139.479,854.453737286,75.6640377445,0.769854951919,1.6481220722198486,50.7868,0.769593556552,0.0553436,0.769854951919
0.801722863685,-185.438,0.00989538,0.09900808334350586,0.7210288047790527,147.422,3.13191922701,7201.545081853867,2196.39081849,34.290281534194946,5,3643.76,147.4277405,209,164.336705336,0.950434,1642.11808205,164.319,8.20077,0.0,168.88748427,-185.486,817.330812892,30.3686495444,0.689667547247,1.645481824874878,58.2875,0.689106192374,0.0487823,0.689667547247
0.845494773008,-193.003,0.00988977,0.10373997688293457,0.7394583225250244,148.271,3.11356514408,7236.006515264511,2268.99230631,34.35274648666382,5,3637.11,148.276139015,210,164.97591414,0.950167,1788.7101071,164.96,8.19894,0.0,180.944362282,-193.06,753.96891203,286.784316207,0.700703291835,1.6781320571899414,55.1639,0.700878268596,0.0571594,0.700703291835
0.681414655238,-234.834,0.00640823,0.1051018238067627,0.7384469509124756,148.942,3.10119551217,7270.104773759842,2378.7799016,33.9837372303009,5,3662.84,148.949261052,211,165.564361063,0.951333,2223.65607904,165.549,8.20599,0.0,195.89358083,-234.883,88.7913030411,2111.65106272,0.767969746704,1.6760196685791016,53.3765,0.768404765466,0.0496063,0.767969746704
0.631340315083,-235.385,0.00642667,0.10446715354919434,0.7468743324279785,149.902,3.06299845464,7304.443754673004,2268.86634226,34.22689247131348,5,3668.17,149.907767559,212,166.447087704,0.951539,2191.19953561,166.432,8.20745,0.0,181.137531183,-235.434,51.3965147334,2122.77041681,0.785036953345,1.6914012432098389,51.2957,0.784639530462,0.0496216,0.785036953345
0.652084058438,-230.543,0.00990506,0.09929275512695312,0.7171049118041992,151.274,3.05969982766,7338.580752372742,2403.10826818,34.028207540512085,5,3665.05,151.279286643,213,167.564868173,0.951415,2211.02867918,167.549,8.2066,0.0,186.119309594,-230.604,130.263389491,2003.86828438,0.686166530633,1.6606731414794922,52.4085,0.686565283018,0.0606384,0.686166530633
0.689410972166,-236.082,0.00988927,0.09960412979125977,0.7382655143737793,151.368,3.05480866406,7372.871002674103,2366.82653704,34.18111729621887,5,3647.61,151.374616909,214,167.681582706,0.950698,2285.81391922,167.666,8.20183,0.0,189.386378884,-236.133,68.1729544877,2163.14718182,0.792748307019,1.687497615814209,51.2759,0.792104269381,0.0514526,0.792748307019
0.70675392908,-197.058,0.00986746,0.10030460357666016,0.7228400707244873,152.723,3.03373377169,7407.096197605133,2541.53509115,34.1145555973053,5,3630.84,152.729169814,215,168.741061519,0.949975,1854.14052718,168.727,8.19722,0.0,162.984807131,-197.118,803.094583292,285.542763953,0.723859235438,1.6471593379974365,52.1506,0.723904748442,0.0602264,0.723859235438
0.805886704348,-200.919,0.00991933,0.10155725479125977,0.750516414642334,152.463,3.06543217408,7441.858363866806,2250.23240767,34.647104263305664,5,3648.23,152.467350723,216,168.519838065,0.950769,1850.39676371,168.508,8.202,0.0,175.632945607,-200.979,699.714776665,454.055683616,0.700126373196,1.6630451679229736,55.3968,0.700678214726,0.0597076,0.700126373196
0.679814847183,-224.132,0.00989809,0.10593223571777344,0.7552261352539062,153.077,3.05247441195,7476.811276912689,2141.73710502,34.83928823471069,5,3656.64,153.083142988,217,168.941413441,0.951201,1984.48728071,168.93,8.2043,0.0,165.501342693,-224.188,152.483770799,1780.42020465,0.682790305875,1.6848645210266113,54.8872,0.682899145372,0.0565796,0.682790305875
0.692643282757,-205.806,0.00999212,0.1004340648651123,0.7438633441925049,153.311,3.01119544433,7511.084050416946,2422.57437664,34.1616153717041,5,3676.18,153.317224724,218,169.181920983,0.952131,1886.11966406,169.17,8.20963,0.0,194.94184126,-205.859,623.999731067,665.879624936,0.76244533074,1.6639015674591064,50.3066,0.761848598423,0.0530853,0.76244533074
0.829877871241,-163.462,0.00991026,0.10097789764404297,0.7248489856719971,153.994,2.99555863975,7545.172604799271,2214.18572405,33.98216533660889,5,3647.05,153.998566208,219,169.685062937,0.950943,1430.14531975,169.676,8.20167,0.0,168.299739523,-163.518,785.15043238,240.459877253,0.679724140503,1.6612164974212646,51.2618,0.679042369332,0.0553131,0.679724140503
0.780844186346,-209.012,0.00974787,0.09975004196166992,0.7252376079559326,154.679,3.00530728594,7579.328978300095,2394.69036928,34.05062007904053,5,3620.83,154.686003511,220,170.205512234,0.949805,2014.39614317,170.193,8.19446,0.0,200.977320116,-209.068,560.769692985,899.25835188,0.716211714706,1.6500482559204102,52.6989,0.716522126849,0.0560913,0.716211714706
0.82155829873,-199.173,0.00642748,0.10040974617004395,0.726698637008667,155.725,2.98399747944,7613.435756444931,2602.95623918,33.99801707267761,5,3626.9,155.73282383,221,170.965827708,0.950049,1973.27825604,170.952,8.19613,0.0,207.257962347,-199.217,814.440196106,363.566294824,0.724303163851,1.655977487564087,52.8519,0.722836835241,0.0435028,0.724303163851
-30.8816188323,-192.323,0.00997778,0.10067963600158691,0.7337334156036377,156.029,3.02515599564,7647.418189764023,2380.5907177,33.86654019355774,5,3614.18,156.032893676,222,171.150369777,0.949533,1833.24496769,171.137,8.19262,0.0,200.436563318,-192.389,865.488001775,119.793341891,0.677995632854,1.650303602218628,56.753,0.678014172553,0.0653839,0.677995632854
0.538304538452,-136.39,0.00988443,0.1012887954711914,0.7137541770935059,156.232,3.01559630305,7681.569626092911,2203.77611606,34.043824434280396,5,3603.08,156.238704351,223,171.351085263,0.949066,1179.43438602,171.338,8.18955,0.0,133.615265717,-136.444,1084.30906837,-256.923881574,0.835328655427,1.6362502574920654,55.2562,0.834972082875,0.0534668,0.835328655427
0.378362384314,-235.692,0.00992849,0.0977637767791748,0.7290999889373779,156.819,3.08092232032,7715.709479570389,2277.41916668,34.029088735580444,5,3617.59,156.825035643,224,171.898930446,0.949734,2115.16275364,171.885,8.19356,0.0,172.48054754,-235.745,154.00425727,1905.23119107,0.706404225911,1.6515915393829346,59.2575,0.707070050226,0.0533905,0.706404225911
0.78299311701,-213.13,0.00987424,0.09810423851013184,0.6757471561431885,156.771,3.02403575043,7749.667356491089,2501.56084849,33.83539891242981,5,3616.24,156.775172085,225,171.877806333,0.949664,2049.12689151,171.865,8.19319,0.0,185.581907064,-213.19,562.620360298,940.114410138,0.661721517027,1.6302382946014404,54.0951,0.662264753143,0.0604858,0.661721517027
0.771480283757,-116.46,0.00992449,0.09771251678466797,0.7272162437438965,157.669,2.98760481294,7783.795263528824,2302.04720816,34.0166916847229,5,3593.88,157.674923906,226,172.638822961,0.948645,1111.81976028,172.627,8.18699,0.0,156.412886892,-116.517,809.052293856,-38.2889662465,0.648397110249,1.6433274745941162,49.8482,0.648126261499,0.0569916,0.648397110249
0.0366772031707,-239.045,0.00982611,0.09613823890686035,0.7101531028747559,158.162,3.02204169735,7817.980711221695,2331.77255934,34.072911500930786,5,3635.16,158.168933333,227,173.008047954,0.950493,2200.99511973,172.996,8.19841,0.0,179.426298975,-239.098,153.745721872,1935.36009427,0.635441797091,1.6258535385131836,54.2419,0.635922285515,0.0534668,0.635441797091
0.55479041378,-215.997,0.00984905,0.10451889038085938,0.7200527191162109,158.681,3.03142204428,7852.188620567322,2370.30314039,34.096161127090454,5,3629.06,158.68705851,228,173.300357991,0.950233,2046.09999783,173.286,8.19673,0.0,204.479044094,-216.053,480.110488824,1100.55224448,0.693166147511,1.6106288433074951,55.8825,0.692935248241,0.0556183,0.693166147511
0.84984103339,-213.99,0.00641493,0.09551382064819336,0.7100727558135986,159.742,2.99603311831,7886.065220832825,2474.16674873,33.77044439315796,5,3614.05,159.748722991,229,174.130913401,0.949613,2086.83018818,174.121,8.19258,0.0,220.451475645,-214.036,509.542483193,1085.4533914,0.685088289768,1.613849401473999,50.0123,0.687109954394,0.0452576,0.685088289768
0.790428084991,-184.386,0.00988193,0.09052324295043945,0.7103738784790039,160.483,3.02258746739,7919.62629532814,2423.00700225,33.45407581329346,5,3600.69,160.489838041,230,174.678402371,0.949027,1729.65423085,174.661,8.18888,0.0,164.498078764,-184.441,888.643435958,47.0834148994,0.691866510067,1.6225531101226807,52.5053,0.6919939032,0.0541992,0.691866510067
0.707180492213,-226.871,0.00979765,0.09540319442749023,0.7105443477630615,160.869,3.04173842707,7953.626650094986,2291.96356217,33.8933379650116,5,3593.94,160.873810535,231,174.928875514,0.948749,2108.26953699,174.919,8.187,0.0,192.562188272,-226.925,240.879611337,1639.39612498,0.659701923464,1.6178147792816162,55.6405,0.660001054966,0.0539551,0.659701923464
0.628397996546,-142.13,0.00992994,0.10392999649047852,0.7698373794555664,161.341,3.00515498219,7987.768482923508,2543.84280152,34.031169414520264,5,3589.21,161.346894369,232,175.212045799,0.948586,1389.47044092,175.2,8.18569,0.0,132.341554579,-142.185,1323.72722191,-414.486247246,0.833152981965,1.6623919010162354,56.3214,0.832515411588,0.0549774,0.833152981965
0.835442653859,-185.618,0.0099857,0.09691476821899414,0.7017993927001953,161.945,3.00649031647,8021.744624137878,2350.9057093,33.86436176300049,5,3594.83,161.949834103,233,175.6074428,0.948811,1697.74581002,175.597,8.18725,0.0,161.477429065,-185.673,898.995061069,-86.0794584477,0.646824810943,1.6054482460021973,54.272,0.646667291417,0.0550385,0.646824810943
0.860376385717,-149.655,0.00984298,0.09759879112243652,0.7180845737457275,161.688,3.02397644814,8055.826984167099,2368.36627836,33.970431089401245,5,3570.76,161.694298806,234,175.299941888,0.947728,1362.98111374,175.288,8.18053,0.0,157.254328117,-149.714,1137.99731174,-219.862922922,0.682149742215,1.6146941184997559,58.6431,0.681254733681,0.0582733,0.682149742215
0.661923451733,-214.39,0.00994033,0.09756946563720703,0.7405824661254883,162.966,2.97233162433,8089.636093854904,2347.88642669,33.6969473361969,5,3591.91,162.971270695,235,176.268626215,0.948667,2074.3825764,176.26,8.18644,0.0,196.781509216,-214.444,309.85674974,1635.69572473,0.655292965243,1.643406629562378,54.0832,0.655592595815,0.0547638,0.655292965243
0.662471043737,-197.671,0.00999882,0.09429621696472168,0.7030363082885742,163.735,2.99507357217,8123.737263202667,2504.45642647,33.996028900146484,5,3590.99,163.74130372,236,176.931184362,0.948668,1851.49365524,176.919,8.18618,0.0,195.624453595,-197.726,650.099263359,724.207700117,0.767294653226,1.627488613128662,58.9649,0.768617165543,0.0552979,0.767294653226
0.81420982623,-190.855,0.00980974,0.09869527816772461,0.6720066070556641,164.115,2.98190489278,8157.653396368027,2460.00387032,33.81068515777588,5,3566.5,164.119747141,237,177.418974988,0.947588,1765.82354926,177.406,8.17934,0.0,188.909389789,-190.91,829.448667278,144.028188647,0.742019661954,1.5833566188812256,53.5844,0.742756548232,0.0552673,0.742019661954
0.779465013911,-192.283,0.00994181,0.09514904022216797,0.7151293754577637,164.506,3.00451369749,8191.868835449219,2400.75247757,34.10536527633667,5,3556.76,164.510954108,238,177.708811974,0.947164,1762.98027823,177.698,8.17661,0.0,193.534537752,-192.338,743.369403398,507.49571475,0.708421412852,1.6136131286621094,53.5905,0.708148969858,0.055069,0.708421412852
0.839304135085,-175.537,0.00990563,0.09918498992919922,0.7317972183227539,165.147,2.98553741773,8226.200087547302,2460.42688054,34.21903967857361,5,3543.21,165.152831136,239,178.206947876,0.946536,1660.0579081,178.199,8.17279,0.0,177.665233424,-175.594,860.446101095,360.792725643,0.701924820088,1.646275281906128,54.9167,0.701878690621,0.0570984,0.701924820088
0.836546519104,-173.258,0.00996547,0.10007810592651367,0.7174849510192871,165.802,3.04785448316,8260.396349668503,2309.7968798,34.085716009140015,5,3570.23,165.807274943,240,178.795336621,0.947758,1547.31034133,178.785,8.18038,0.0,196.306881481,-173.316,792.530455552,516.760721953,0.695673846108,1.6367223262786865,57.0475,0.695390426013,0.0579529,0.695673846108
0.772674335178,-215.533,0.009783,0.09843325614929199,0.7175557613372803,167.144,3.00059176267,8294.380769252777,2504.30414189,33.87633538246155,5,3575.75,167.149178669,241,179.958976748,0.94798,2045.42944844,179.949,8.18193,0.0,186.875256979,-215.589,556.045955492,956.076249923,0.717904176437,1.6441285610198975,50.0159,0.717263109456,0.0562592,0.717904176437
0.798341753194,-204.036,0.00643665,0.09569072723388672,0.7070672512054443,168.033,3.04964992436,8328.553261041641,2536.89998528,34.0633978843689,5,3570.8,168.038597338,242,180.59993897,0.947686,1952.45883227,180.589,8.18054,0.0,190.30313418,-204.079,578.505350906,960.873049395,0.697232641826,1.646322250366211,56.3795,0.696832859906,0.0429993,0.697232641826
0.738782663272,-216.589,0.00990194,0.09953880310058594,0.7144696712493896,168.721,2.99401118332,8362.797748804092,2301.76253644,34.1321976184845,5,3578.78,168.728113491,243,181.05399032,0.948071,1962.59076793,181.04,8.18278,0.0,188.449053444,-216.641,320.287048726,1376.65813559,0.708153624586,1.6729755401611328,51.3683,0.708564696703,0.0522614,0.708153624586
0.720727768091,-113.374,0.00984672,0.09934735298156738,0.7304658889770508,168.9,3.00114762328,8396.707211017609,2466.42917533,33.792728424072266,5,3582.86,168.904380595,244,181.114689664,0.948284,1070.17098805,181.107,8.18392,0.0,165.521328558,-113.429,1045.20362263,-85.0604737862,0.766725775662,1.6539013385772705,51.7342,0.766746083647,0.0552521,0.766725775662
0.416375131198,-170.06,0.00640759,0.1006920337677002,0.7549219131469727,169.637,3.07095086883,8431.45350074768,2356.45899074,34.63548517227173,5,3598.27,169.643178805,245,181.639230904,0.948992,1637.7822221,181.63,8.18821,0.0,179.042956362,-170.104,658.316905799,768.544904526,0.73312937457,1.6800150871276855,57.2726,0.733334693238,0.0443573,0.73312937457
-0.415859535265,-160.3,0.0098864,0.11049056053161621,0.7695088386535645,170.536,3.05311461605,8466.580929756165,2402.44652531,35.01739454269409,5,3588.72,170.54163632,246,182.168526328,0.948655,1453.95248103,182.16,8.18555,0.0,197.853119413,-160.357,818.191488693,502.641964892,0.5239024441,1.6919047832489014,55.862,0.523756071004,0.0571594,0.5239024441
0.483743908802,-243.034,0.00994838,0.10493087768554688,0.7471582889556885,171.798,3.07768853964,8501.162831783295,2528.79238642,34.46602153778076,5,3582.87,171.804095663,247,183.123408604,0.948361,2288.48693367,183.115,8.18392,0.0,186.839282318,-243.089,170.781559703,2023.95047408,0.737630520244,1.677886962890625,60.5109,0.73771794081,0.0552521,0.737630520244
0.627200143516,-176.186,0.00992728,0.09935474395751953,0.7231929302215576,172.131,3.08265496724,8535.316011190414,2308.26689363,34.041353940963745,5,3564.47,172.13763702,248,183.38559511,0.947509,1663.09380373,183.374,8.17877,0.0,172.372436036,-176.239,551.819379607,969.887352748,0.784869560981,1.6458814144134521,53.7719,0.785373059021,0.0536194,0.784869560981
0.577954556573,-114.295,0.00979779,0.1000206470489502,0.7106437683105469,172.456,3.08535294767,8569.295320510864,2500.04213892,33.87113666534424,5,3572.55,172.461147369,249,183.609236675,0.94795,1003.10611798,183.601,8.18104,0.0,159.026660777,-114.347,1068.43060584,-325.936407151,0.783285557324,1.6513910293579102,59.8834,0.783330786163,0.0526276,0.783285557324
0.790805870179,-169.839,0.00983996,0.09703302383422852,0.6990647315979004,172.705,3.08227031515,8603.305670976639,2573.73552916,33.90200614929199,5,3587.5,172.712576808,250,183.665304839,0.9485,1566.01280462,183.653,8.18521,0.0,168.296422489,-169.89,918.96422652,419.044230216,0.694084826793,1.631685733795166,56.5165,0.694436907205,0.0511017,0.694084826793
0.715483464023,-226.694,0.00995307,0.10118389129638672,0.7009234428405762,173.919,3.10773892934,8637.506832361221,2305.04300553,34.08996343612671,5,3584.51,173.923643407,251,184.681913965,0.94845,2088.82919003,184.672,8.18438,0.0,176.128217781,-226.748,378.493007957,1333.27409849,0.701054472199,1.6531620025634766,61.3094,0.700001343574,0.0534058,0.701054472199
0.628981354182,-244.768,0.00981584,0.0989847183227539,0.7218613624572754,174.057,3.09093832736,8671.68492102623,2441.87429473,34.0673713684082,5,3592.95,174.063847374,252,184.737597849,0.948746,2291.98519422,184.724,8.18673,0.0,173.290464905,-244.827,106.824309261,2170.26448535,0.720562842,1.6500868797302246,57.9468,0.719693283079,0.0597839,0.720562842
0.565704911644,-213.36,0.00984091,0.0986185073852539,0.72599196434021,174.713,3.05599041373,8705.554173469543,2395.12150546,33.75970792770386,5,3584.82,174.717879689,253,185.256760571,0.948404,1907.49915096,185.248,8.18446,0.0,193.427618517,-213.414,759.343992772,398.903227281,0.727451978298,1.659240484237671,56.2668,0.7276435024,0.0540619,0.727451978298
0.795571312843,-188.262,0.00982296,0.09357786178588867,0.6657876968383789,176.007,3.12334787339,8739.742120981216,2233.11417039,34.078622817993164,5,3555.24,176.014045554,254,186.351926532,0.947155,1671.195447,186.341,8.17618,0.0,188.389232503,-188.329,645.60381912,547.578381679,0.692171957841,1.6138930320739746,62.0053,0.693761303251,0.0665436,0.692171957841
0.804499661327,-167.451,0.00987047,0.09796380996704102,0.7208685874938965,176.817,3.11119327303,8773.75043129921,2307.67742907,33.899407625198364,5,3539.52,176.823857599,255,186.91252157,0.946456,1473.60816908,186.899,8.17175,0.0,173.92865105,-167.509,972.310609543,-122.811214822,0.736098588156,1.6464197635650635,56.4612,0.736329729052,0.0575104,0.736098588156
0.50665794181,-248.208,0.00986003,0.09889721870422363,0.7263698577880859,177.536,3.12685854826,8808.203248977661,2355.65163428,34.345645904541016,5,3526.04,177.541373781,256,187.466720376,0.945911,2269.49427541,187.455,8.16793,0.0,188.368295452,-248.26,70.3575976707,2157.15391549,0.716261578462,1.6552939414978027,63.9813,0.715192232976,0.0512695,0.716261578462
0.704745483967,-244.258,0.00988519,0.1025533676147461,0.7221450805664062,178.228,3.1459972951,8842.376651287079,2379.79123365,34.06139326095581,5,3533.88,178.234761906,257,188.006321062,0.946209,2227.52234588,187.997,8.17015,0.0,178.99008461,-244.312,102.454897505,2083.66093678,0.702956468317,1.651151418685913,63.5748,0.702388324804,0.054306,0.702956468317
0.620537299243,-241.107,0.00992305,0.08443546295166016,0.6302673816680908,178.993,3.20219771458,8875.257420778275,2710.62979906,32.77161645889282,5,3527.24,178.999743061,258,188.588968507,0.945886,2279.62288116,188.579,8.16827,0.0,179.425756123,-241.162,313.643995726,1741.66159999,0.75432002209,1.6031243801116943,65.8884,0.753468390457,0.0553131,0.75432002209
0.684889151213,-247.386,0.00985464,0.0904839038848877,0.6381800174713135,179.452,3.13247257861,8908.420907974243,2494.63438932,33.05115604400635,5,3534.94,179.456742368,259,188.910132115,0.946198,2232.72276945,188.902,8.17045,0.0,170.152473192,-247.439,154.412851141,2035.510867,0.759605957631,1.6002330780029297,55.8998,0.759279208174,0.0529938,0.759605957631
