AverageReturn,Perplexity,AverageY,AverageDiscountedReturn,NumTrajs,MaxReturn,ItrTime,ProcessExecTime,Time,LossAfter,LossBefore,StdReturn,ExplainedVariance,AveragePolicyStd,AverageQ,AverageAbsY,AverageQLoss,MinReturn,MeanKLBefore,MeanKL,AbsLearnSignalNew,dLoss,EnvExecTime,AbsLearnSignal,PolicyExecTime,AverageAbsQYDiff,Iteration,AbsLearnSignalOld,AverageAbsQ,Entropy
462.929852808,2.74613e+10,201.297760797,298.818966424,55,640.320225417,57.317381381988525,0.1484072208404541,24213.844564676285,-195.842,-195.765,72.941933399,0.569467034006,0.995011,201.294,201.32743277,50.8117,311.274824275,0.0,0.00927409,0.634995558095,0.0762939,9.673386812210083,0.634995558095,1.0976922512054443,4.870470899,432,0.634739733233,201.363,24.036
484.030142493,2.74043e+10,201.207476592,305.188718623,52,785.175516426,57.03158187866211,0.15123915672302246,24271.006815433502,-202.475,-202.378,94.5687222097,0.674928046575,0.994889,201.201,201.233737866,50.8173,305.048711403,0.0,0.00991057,0.650569148078,0.0971375,10.174972534179688,0.650569148078,1.1481938362121582,4.88190636721,433,0.650559942589,201.265,24.034
467.99105161,2.73972e+10,201.145129931,294.716729137,54,1165.19140178,56.77688193321228,0.1489248275756836,24327.91321372986,-202.018,-201.953,153.884454113,0.432011915594,0.994874,201.14,201.172025849,51.2272,187.182062124,0.0,0.00998367,0.606614389548,0.0650024,9.880241632461548,0.606614389548,1.1323161125183105,4.92336554775,434,0.606726332123,201.207,24.0337
458.87649517,2.74357e+10,201.096932462,296.794246221,56,741.161646861,57.16806077957153,0.1500561237335205,24385.21342420578,-197.727,-197.647,82.9177535471,0.585530348857,0.994954,201.093,201.12105041,51.1944,320.553207816,0.0,0.00881197,0.701824613386,0.0801392,9.938405990600586,0.701824613386,1.1438953876495361,4.87606868758,435,0.701577174047,201.155,24.0351
449.229929317,2.74089e+10,201.126242505,292.644703408,57,736.6216624,57.27058148384094,0.15111446380615234,24442.6113653183,-197.582,-197.522,88.3770703148,0.465821830318,0.994898,201.121,201.151806447,50.5584,217.421699355,0.0,0.00745482,0.471933756144,0.0604095,9.865606546401978,0.471933756144,1.1488056182861328,4.85484230616,436,0.472114341383,201.189,24.0341
463.922821851,2.74739e+10,200.969242614,297.80590316,55,727.656886237,56.270681858062744,0.14918208122253418,24499.00423002243,-197.783,-197.672,93.5352745046,0.117570546839,0.995036,200.964,200.996091981,51.4759,318.610503878,0.0,0.00943491,0.494118902189,0.110764,10.026452779769897,0.494118902189,1.1502604484558105,4.91086356044,437,0.494200755093,201.027,24.0365
472.006896407,2.74952e+10,200.701314299,299.134201505,54,833.932155335,55.63125705718994,0.14853572845458984,24554.764112710953,-200.953,-200.886,121.278438447,0.616335971368,0.995081,200.697,200.724964806,52.0265,251.666847947,0.0,0.00936252,0.676954325839,0.0675507,9.816841125488281,0.676954325839,1.1456401348114014,4.90627474799,438,0.677074757703,200.761,24.0373
485.993222769,2.75199e+10,200.323678024,306.82920399,53,712.74054906,54.826661586761475,0.1485755443572998,24609.720107793808,-203.741,-203.706,95.8615436809,-0.332463433308,0.995133,200.318,200.350610552,52.9185,320.990103452,0.0,0.00379122,0.35576702073,0.0346375,9.76332950592041,0.35576702073,1.1368672847747803,4.9236040047,439,0.355643199718,200.379,24.0382
457.771271624,2.75246e+10,199.921672938,293.810126425,55,843.859744206,55.657907009124756,0.14457368850708008,24665.50567317009,-195.319,-195.257,110.353229782,-0.214927892945,0.995143,199.916,199.952352799,51.8929,289.556033846,0.0,0.0088118,0.49806718221,0.0616913,9.579831838607788,0.49806718221,1.1148827075958252,4.90661556015,440,0.498247624373,199.989,24.0383
503.178096921,2.75472e+10,200.424832007,312.499907879,51,764.73884344,56.57042217254639,0.1476902961730957,24722.205521583557,-202.55,-202.474,102.969547943,0.648734555729,0.995192,200.417,200.451084233,51.3696,328.80985671,0.0,0.00951419,0.706816588051,0.0758972,10.029196977615356,0.706816588051,1.1336750984191895,4.89875692691,441,0.706842853308,200.486,24.0392
499.340216654,2.75265e+10,200.512872448,308.486831204,51,1008.54107193,56.244795083999634,0.15140104293823242,24778.579737186432,-198.432,-198.35,133.011304682,-11.1566000685,0.995148,200.505,200.536056056,51.8371,314.18276254,0.0,0.00853393,0.20656720186,0.0821075,10.012946128845215,0.20656720186,1.1440060138702393,4.91832391508,442,0.206574890108,200.567,24.0384
454.164571987,2.74897e+10,200.552652412,294.165989587,57,686.103172048,56.426475524902344,0.15121889114379883,24835.138360261917,-200.179,-200.128,89.9843794498,-0.0595431276102,0.995069,200.544,200.580966637,52.7021,235.081291344,0.0,0.00892635,0.445297526815,0.0508423,10.011374711990356,0.445297526815,1.1566979885101318,4.93442801626,443,0.445300526197,200.606,24.0371
473.249353103,2.74989e+10,200.176859104,302.407870144,55,743.70234115,55.23952078819275,0.14915919303894043,24890.50188446045,-199.355,-199.304,86.5357496586,0.338317310882,0.995089,200.168,200.209688523,51.7161,280.626256007,0.0,0.00956097,0.368441369591,0.0506897,9.827253580093384,0.368441369591,1.1158080101013184,4.92792295934,444,0.368324131996,200.234,24.0374
494.112682447,2.75082e+10,200.060218039,307.992180866,51,787.923635737,55.31935691833496,0.14584970474243164,24945.94588160515,-199.789,-199.745,108.434593607,-0.69360585397,0.995109,200.05,200.088775163,51.9766,286.469406587,0.0,0.00754924,0.316234742217,0.043457,9.809812784194946,0.316234742217,1.1491732597351074,4.91864977589,445,0.315993579267,200.116,24.0377
465.611222827,2.75162e+10,199.848369752,299.173630512,55,739.945793397,56.186458349227905,0.15230751037597656,25002.252858400345,-200.42,-200.342,90.0313324125,0.754924131604,0.995126,199.839,199.878303316,51.7179,280.199952098,0.0,0.00992255,0.712943618668,0.0775604,9.797404289245605,0.712943618668,1.130237340927124,4.89866463907,446,0.712964732086,199.905,24.038
475.920695676,2.75317e+10,199.767380091,302.285309258,54,746.139971785,55.473973512649536,0.14453911781311035,25057.85177373886,-200.832,-200.762,100.030884295,0.695958077574,0.99516,199.755,199.79431505,53.3359,287.372508366,0.0,0.00712894,0.671685924686,0.0701447,9.648958921432495,0.671685924686,1.1060118675231934,4.93642108224,447,0.671816182762,199.819,24.0386
470.452783474,2.75809e+10,199.784133693,301.145292338,54,681.549174772,55.37726187705994,0.14336895942687988,25113.351512908936,-196.688,-196.63,82.1430203806,0.60528144103,0.995264,199.768,199.808295618,52.4804,315.645583818,0.0,0.00775708,0.512085387355,0.0581665,9.511229276657104,0.512085387355,1.0771522521972656,4.92412256168,448,0.512197544523,199.824,24.0404
463.581454578,2.7546e+10,199.431783087,298.100671196,55,729.279988497,56.20707106590271,0.14524507522583008,25169.68784427643,-193.745,-193.661,93.2364021619,0.536936415536,0.995189,199.418,199.455016571,52.2086,307.395398472,0.0,0.00953658,0.600729640303,0.0849457,9.600895404815674,0.600729640303,1.089521884918213,4.92550519692,449,0.600222981615,199.476,24.0391
450.280817111,2.75477e+10,199.296076997,292.658244943,57,781.198959196,54.949429988861084,0.14270281791687012,25224.760179281235,-191.579,-191.481,95.9640749762,0.396816417687,0.995193,199.279,199.324022336,52.2964,285.219248334,0.0,0.00954415,0.514315641644,0.0983276,9.578815698623657,0.514315641644,1.099170207977295,4.94360792876,450,0.514631080549,199.342,24.0392
469.500703269,2.75319e+10,199.08077667,299.591386825,54,888.613368652,56.62510085105896,0.1442246437072754,25281.508547782898,-196.584,-196.507,103.875048733,0.445703984295,0.99516,199.061,199.114270262,53.4151,307.442505043,0.0,0.00960227,0.653670655712,0.0772552,9.425931930541992,0.653670655712,1.0643048286437988,4.99996414542,451,0.65362541604,199.13,24.0386
486.494306648,2.75221e+10,198.889704603,305.897199708,52,720.673426504,56.13848352432251,0.1411886215209961,25337.768751382828,-199.717,-199.632,103.583256942,0.579308009345,0.995139,198.867,198.925524053,53.1087,245.312605603,0.0,0.00930186,0.666309379185,0.0851135,9.700526237487793,0.666309379185,1.0789530277252197,5.01703426813,452,0.666360483225,198.941,24.0383
498.032267731,2.75594e+10,199.564841185,310.188443376,51,936.847553894,55.42574095726013,0.1417391300201416,25393.318932294846,-201.85,-201.778,103.98110727,0.659041105479,0.995218,199.537,199.600401188,54.5076,347.027981305,0.0,0.00932087,0.733337984136,0.0720062,9.556448698043823,0.733337984136,1.0823044776916504,5.03592084664,453,0.733128469349,199.616,24.0396
484.836983657,2.76163e+10,198.747158912,305.890724864,53,791.023530536,54.83763289451599,0.14211010932922363,25448.27314400673,-198.671,-198.576,99.6404825103,0.207878560481,0.99534,198.715,198.78099548,54.8793,321.241112922,0.0,0.00946034,0.424714607429,0.0949402,9.500897645950317,0.424714607429,1.0587053298950195,5.07713128277,454,0.424465235825,198.793,24.0417
468.190320817,2.76286e+10,198.700363556,298.235634962,54,892.404499579,55.66641902923584,0.1394333839416504,25504.05152273178,-196.788,-196.732,103.781404601,-1.98587359569,0.995365,198.667,198.743657676,54.9837,252.308070405,0.0,0.00938125,0.247064275053,0.0562134,9.415103673934937,0.247064275053,1.0423243045806885,5.12686713599,455,0.247073531645,198.758,24.0421
523.459792822,2.75753e+10,198.233283185,314.562210181,49,971.263297894,55.95418882369995,0.14068341255187988,25560.117164373398,-200.411,-200.344,162.048357378,-0.00573827181912,0.995252,198.197,198.290277321,57.1538,311.675588453,0.0,0.00992231,0.428991049221,0.0670929,9.453180074691772,0.428991049221,1.0531330108642578,5.18136752384,456,0.428707642384,198.307,24.0402
469.379761773,2.75875e+10,198.219210746,299.418355792,54,830.872989107,55.89570713043213,0.14092779159545898,25616.126631736755,-196.186,-196.114,102.901642465,-0.242306630889,0.995279,198.18,198.281796094,58.4486,272.528076752,0.0,0.00924431,0.536391983532,0.0719452,9.309824705123901,0.536391983532,1.0525877475738525,5.24261981884,457,0.536483772423,198.299,24.0406
477.244968174,2.75593e+10,198.160228978,302.596423858,53,711.568101319,55.718886852264404,0.13990044593811035,25671.956387996674,-193.811,-193.735,98.2948969882,0.518593253525,0.995219,198.119,198.229294205,59.1189,322.168243268,0.0,0.00964962,0.683270702361,0.0759735,9.354934692382812,0.683270702361,1.0489203929901123,5.29472343269,458,0.68342590548,198.256,24.0396
454.467688178,2.75376e+10,197.676569959,294.989818743,56,738.937338856,55.72107553482056,0.13986611366271973,25727.787812948227,-192.014,-191.937,80.2182751803,0.560577673965,0.995173,197.636,197.751926111,59.0323,305.579454102,0.0,0.0070484,0.557794031354,0.0769653,9.10678482055664,0.557794031354,1.0348265171051025,5.33046399472,459,0.557551422842,197.783,24.0388
498.100264162,2.75601e+10,198.156485593,310.341370303,51,813.408542799,55.2006151676178,0.14043807983398438,25783.102152347565,-203.115,-203.047,100.54266092,-128.039782007,0.995221,198.12,198.234870547,57.1325,334.507787216,0.0,0.00403763,0.0933271839619,0.0687103,9.374013900756836,0.0933271839619,1.034428596496582,5.32084181518,460,0.0933123909663,198.272,24.0396
467.588095142,2.75733e+10,198.13771446,299.54279591,54,668.676346678,54.476089000701904,0.1400458812713623,25837.706048965454,-197.77,-197.743,82.8202113469,-29.9940272572,0.995249,198.104,198.225300996,56.735,314.056929486,0.0,0.00207409,0.116033094728,0.0269928,9.49178409576416,0.116033094728,1.0498101711273193,5.28529710433,461,0.116016918751,198.268,24.0401
464.76850296,2.75582e+10,198.537265517,297.474856135,54,758.887701988,54.31216502189636,0.13860678672790527,25892.13348698616,-196.797,-196.717,99.2129446273,0.467462218905,0.995217,198.507,198.636419535,55.8008,268.321516582,0.0,0.00869414,0.599212910135,0.0794067,9.443687915802002,0.599212910135,1.0327799320220947,5.23731554901,462,0.599081368668,198.679,24.0396
490.837557691,2.75518e+10,198.736726298,307.715103885,51,863.750067446,54.78723978996277,0.13961362838745117,25947.039870023727,-198.741,-198.663,103.122137592,0.359665684781,0.995203,198.711,198.840926122,57.0035,346.062612951,0.0,0.00986262,0.590609621783,0.0776978,9.447813987731934,0.590609621783,1.0682270526885986,5.22216667226,463,0.590500970821,198.893,24.0393
493.386775029,2.75178e+10,198.616482283,306.623912072,51,1012.39911804,54.92049837112427,0.14159917831420898,26002.07986307144,-200.964,-200.892,124.505499033,0.202103884513,0.995131,198.596,198.731437993,57.4047,261.423562163,0.0,0.00923942,0.548790537229,0.0715942,9.655083656311035,0.548790537229,1.0622732639312744,5.22295552185,464,0.548775171203,198.794,24.0381
477.52812045,2.75662e+10,198.80517561,302.794307073,52,716.693740038,54.29590559005737,0.14078187942504883,26056.498278856277,-198.625,-198.543,93.2473219032,0.457366163475,0.995235,198.784,198.925304829,54.0623,300.285508644,0.0,0.00952974,0.618663690255,0.0823517,9.606525659561157,0.618663690255,1.0638759136199951,5.15712570679,465,0.618615900784,198.988,24.0399
500.348382679,2.76143e+10,198.958656476,310.596363657,50,923.427340752,55.29946231842041,0.14632725715637207,26111.920394659042,-196.406,-196.319,111.472480512,-0.369246106536,0.995337,198.94,199.074229655,54.0656,337.86389319,0.0,0.00975465,0.496443990592,0.0872955,9.763844013214111,0.496443990592,1.0723998546600342,5.13607034315,466,0.496524888192,199.142,24.0416
480.785465527,2.76323e+10,199.16511453,304.801062086,52,684.900840668,55.070571184158325,0.14159035682678223,26167.117958068848,-202.047,-201.976,82.7185165851,0.662894623302,0.995376,199.147,199.273076373,57.4789,336.633705189,0.0,0.00965393,0.687373809805,0.071167,9.426009893417358,0.687373809805,1.0563805103302002,5.13850060311,467,0.686561521632,199.342,24.0422
492.357396892,2.76474e+10,199.138578764,308.115218151,51,736.376261701,55.34423065185547,0.1440589427947998,26222.58796930313,-196.654,-196.593,87.851771624,0.598912304763,0.995408,199.122,199.228780217,53.1234,346.093521358,0.0,0.00849232,0.596380351105,0.0605164,9.789451837539673,0.596380351105,1.0727291107177734,5.08931583603,468,0.596261994548,199.301,24.0428
477.192517833,2.76155e+10,199.007655137,301.549216244,52,777.919701831,56.31329917907715,0.14112305641174316,26279.027443885803,-196.852,-196.76,103.14332977,0.596383534282,0.995342,198.993,199.081863298,52.5717,291.339743154,0.0,0.00990374,0.606161380916,0.0917053,9.61767840385437,0.606161380916,1.0631444454193115,5.04970348287,469,0.605708310915,199.148,24.0416
490.319460971,2.76185e+10,199.059517581,306.876338329,51,769.637014259,55.54089307785034,0.14106059074401855,26334.756732463837,-201.124,-201.043,102.445846136,-0.208594590609,0.99535,199.048,199.136909701,52.2873,204.921382753,0.0,0.00939875,0.63832239802,0.0811157,9.402780532836914,0.63832239802,1.0697171688079834,5.06696950278,470,0.638193243565,199.208,24.0417
494.216907251,2.75507e+10,199.436557677,308.977150581,51,862.14485471,56.21578621864319,0.14389967918395996,26391.103162527084,-202.225,-202.164,98.0456018273,-8.18642550734,0.995204,199.426,199.505057247,53.2897,321.067222146,0.0,0.00971739,0.184256416915,0.0614777,9.547534704208374,0.184256416915,1.107896327972412,5.07606309114,471,0.184364079533,199.578,24.0393
481.255511198,2.74914e+10,199.491388727,303.763953874,52,879.554002802,55.8112051486969,0.14750123023986816,26447.0438246727,-198.99,-198.843,102.084032953,0.232137704371,0.995077,199.478,199.56067504,53.0315,332.720755758,0.0,0.00943781,0.486827198701,0.14682,9.785539388656616,0.486827198701,1.1552560329437256,5.06241015371,472,0.486632346393,199.627,24.0371
469.39210712,2.74801e+10,199.280740453,299.36855962,53,739.739743604,55.91358709335327,0.1477818489074707,26503.082810163498,-195.118,-195.049,93.2262379792,0.480910777819,0.995053,199.271,199.345943453,52.1176,242.501188183,0.0,0.00909393,0.590058768728,0.0692444,9.825373888015747,0.590058768728,1.1257789134979248,5.03183201459,473,0.589808143268,199.413,24.0367
523.85830511,2.74939e+10,199.180661563,316.105140662,48,945.781127066,53.943233489990234,0.1448044776916504,26557.156095266342,-204.027,-203.949,143.184799229,0.0450428530041,0.995083,199.17,199.242716068,51.4813,310.035842732,0.0,0.00966453,0.554425023219,0.078476,9.688000679016113,0.554425023219,1.1094238758087158,5.01295397753,474,0.555104736883,199.304,24.0372
497.425098402,2.74847e+10,198.929483162,309.085934963,50,833.921596629,53.93097472190857,0.143446683883667,26611.20835709572,-203.135,-203.055,103.38571594,0.0378193399624,0.995063,198.921,198.993356442,51.345,326.279959079,0.0,0.00982275,0.561545464218,0.0803986,9.7406747341156,0.561545464218,1.0936992168426514,5.00355336636,475,0.561444590572,199.06,24.0369
495.906907309,2.75141e+10,199.048391616,310.182987923,50,775.639792016,54.39065170288086,0.14481115341186523,26665.722653388977,-201.83,-201.758,90.7939874212,0.407013330109,0.995127,199.039,199.104365657,51.1412,312.577083439,0.0,0.00950544,0.60634036425,0.0726776,10.047661304473877,0.60634036425,1.1271781921386719,4.99586407636,476,0.606499835366,199.167,24.038
497.621582303,2.75014e+10,199.47893294,308.122398536,50,974.974292124,54.54419255256653,0.14775300025939941,26720.39392018318,-202.755,-202.689,118.239191743,-0.296759259655,0.995099,199.469,199.541257866,50.3483,216.836628491,0.0,0.0090694,0.448276503502,0.0665283,9.908490419387817,0.448276503502,1.1121580600738525,4.94961543538,477,0.448172280042,199.599,24.0375
534.075731223,2.74645e+10,199.200287946,317.797768961,46,1139.52701577,54.62096285820007,0.14625072479248047,26775.14195728302,-205.837,-205.739,158.670786284,-1.07014359257,0.995023,199.192,199.245851059,50.4458,318.206021356,0.0,0.00848616,0.368726365068,0.0975494,10.169086456298828,0.368726365068,1.1197783946990967,4.95776288352,478,0.368704542401,199.3,24.0362
484.832202855,2.746e+10,199.149650451,303.388673298,51,901.505595689,55.05310821533203,0.14513134956359863,26830.322610139847,-201.131,-201.064,118.965324069,-0.179391575908,0.995013,199.14,199.19668098,50.651,250.731129369,0.0,0.00885081,0.588060549644,0.0675964,10.051781177520752,0.588060549644,1.1167500019073486,4.96796465709,479,0.588423718419,199.253,24.036
511.924881671,2.75242e+10,199.351611483,313.40735488,49,1060.13459502,55.235820055007935,0.14862060546875,26885.68293452263,-207.674,-207.595,126.631564889,-0.27069354508,0.995149,199.344,199.398426805,50.7957,257.694481957,0.0,0.00901769,0.542457882097,0.0794525,10.214653015136719,0.542457882097,1.122209072113037,4.96888094411,480,0.54222983809,199.456,24.0383
484.259025209,2.75266e+10,199.24506809,305.291756904,52,892.784980768,55.648606300354004,0.14785218238830566,26941.459240436554,-198.885,-198.825,103.959443968,0.404993824782,0.995154,199.233,199.294972293,50.625,319.601479029,0.0,0.00914383,0.577356771894,0.0601349,10.151137351989746,0.577356771894,1.12752103805542,4.94515640956,481,0.577372730567,199.345,24.0384
477.810444701,2.74461e+10,198.86310421,301.251417447,52,825.58293385,54.87210655212402,0.14680886268615723,26996.460690021515,-201.707,-201.627,114.042176284,0.37072647025,0.994983,198.855,198.910536362,49.598,219.790717575,0.0,0.00966965,0.651847685126,0.0792389,10.171769857406616,0.651847685126,1.1399071216583252,4.90447850678,482,0.651714062124,198.961,24.0355
509.762181193,2.74436e+10,198.552971507,312.529212718,49,957.415376411,56.165393114089966,0.14619660377502441,27052.751582860947,-200.616,-200.534,129.392535634,-1.05323282363,0.99498,198.545,198.596896657,49.1939,321.699407575,0.0,0.00857832,0.326808617538,0.0813751,10.177269458770752,0.326808617538,1.1284799575805664,4.90039517194,483,0.326944117926,198.652,24.0354
486.295590064,2.74596e+10,198.671997004,304.287466003,51,749.612157222,56.055760622024536,0.14944243431091309,27108.931996822357,-201.856,-201.687,116.390948716,-2.23486392145,0.995015,198.661,198.720396616,51.9601,257.427962034,0.0,0.0092592,0.358358474357,0.169037,10.27377724647522,0.358358474357,1.145399570465088,4.95036752193,484,0.358325308578,198.771,24.036
499.067495646,2.75064e+10,198.279076566,308.803290103,49,792.870397424,55.56446361541748,0.14269709587097168,27164.626410245895,-201.201,-201.148,119.84479721,-0.0177292936714,0.995114,198.271,198.322029065,49.3051,247.789714222,0.0,0.00641886,0.478002559142,0.0532532,10.050807476043701,0.478002559142,1.1028780937194824,4.85831317687,485,0.477782937265,198.37,24.0377
478.04369778,2.75125e+10,198.179310068,303.063326766,52,911.507100181,55.47103309631348,0.1461961269378662,27220.224356889725,-197.739,-197.67,102.442072735,0.104065862822,0.995129,198.171,198.217430432,48.5759,218.428740542,0.0,0.00971593,0.573583639013,0.0692902,9.903537273406982,0.573583639013,1.1052865982055664,4.86604892119,486,0.573498963666,198.267,24.0379
487.472662369,2.75023e+10,197.939520263,306.627783811,51,837.517383423,55.169917345047,0.14653682708740234,27275.520773649216,-199.237,-199.178,100.803552496,-0.428848913609,0.995108,197.931,197.974017535,48.4441,346.421670653,0.0,0.008928,0.367256737488,0.0587463,10.195567607879639,0.367256737488,1.150151252746582,4.84993142155,487,0.36696924856,198.02,24.0375
475.488828683,2.75069e+10,197.907015451,302.405600763,52,761.982128779,54.38645362854004,0.1441788673400879,27330.03627181053,-199.177,-199.11,96.0546733839,0.494973475653,0.995118,197.9,197.943348692,47.5986,204.68808003,0.0,0.0084345,0.606566305569,0.0670776,9.808312177658081,0.606566305569,1.1043307781219482,4.82244393696,488,0.606012329911,197.982,24.0377
496.315993201,2.75994e+10,198.03486492,309.8793436,50,797.915605374,55.37929606437683,0.14550328254699707,27385.543612957,-199.611,-199.533,101.278211127,-0.118226613666,0.995314,198.029,198.066938809,47.5628,279.838933109,0.0,0.00734683,0.46589312646,0.0782928,10.203574895858765,0.46589312646,1.133739709854126,4.82326224352,489,0.465949638586,198.11,24.0411
477.560931111,2.7615e+10,197.615944049,300.198428395,52,852.419626844,55.41440749168396,0.1504957675933838,27441.083833932877,-201.149,-201.091,128.363163915,-0.793121309647,0.995348,197.608,197.651166475,48.2579,230.328078572,0.0,0.00942075,0.395638669338,0.0578613,10.030941247940063,0.395638669338,1.106102466583252,4.84312861412,490,0.39583784536,197.696,24.0416
532.037372653,2.7685e+10,197.70342088,320.15887883,48,980.380662396,55.29905915260315,0.14580631256103516,27496.508467435837,-204.118,-204.047,144.081976204,-0.231204349797,0.995496,197.697,197.733010319,48.0409,335.708775977,0.0,0.00973445,0.619008213004,0.0710754,10.195227146148682,0.619008213004,1.1202778816223145,4.83007453219,491,0.618827439013,197.773,24.0442
514.077889249,2.76738e+10,197.504951412,316.940047537,49,776.623997536,55.91701078414917,0.14468717575073242,27552.554188251495,-204.242,-204.168,97.1137903265,-2.07344934028,0.995472,197.498,197.532973096,47.7658,361.545046627,0.0,0.00916489,0.272819350352,0.0738068,10.019580125808716,0.272819350352,1.100471019744873,4.80467838717,492,0.272719282582,197.572,24.0438
488.37810685,2.76923e+10,197.100978517,305.909374422,52,795.91308452,55.21704316139221,0.14522027969360352,27607.897416114807,-198.223,-198.151,111.484714046,0.451680345543,0.995512,197.093,197.131449594,47.5254,200.894924141,0.0,0.00976295,0.577023825085,0.0719604,9.893548965454102,0.577023825085,1.1024222373962402,4.76607539039,493,0.577095648246,197.169,24.0444
493.909679803,2.77117e+10,197.206870113,309.77714676,50,717.550161124,55.14026474952698,0.1467278003692627,27663.16595029831,-198.624,-198.564,83.7200312159,0.647723917479,0.995552,197.2,197.240523226,47.3589,330.495231631,0.0,0.00824837,0.690307775229,0.0595856,10.168271780014038,0.690307775229,1.1458792686462402,4.78416619342,494,0.690132070819,197.282,24.0451
517.454291541,2.77002e+10,197.287513025,317.951161606,49,840.239656186,54.93024921417236,0.1444091796875,27718.222927331924,-202.394,-202.304,101.491037598,0.392725360657,0.995526,197.281,197.320569197,45.7832,378.133116714,0.0,0.00927607,0.436003287262,0.0901794,10.0019850730896,0.436003287262,1.0990676879882812,4.71870084098,495,0.435524615311,197.358,24.0447
484.813430996,2.7689e+10,196.951633698,306.083374725,51,787.518738235,54.30172109603882,0.1374521255493164,27772.65291905403,-197.384,-197.241,85.4827453005,-6.64880554268,0.995503,196.944,196.979889831,47.3378,318.040008497,0.0,0.0081272,0.190451521499,0.142151,9.482628583908081,0.190451521499,1.0427947044372559,4.7498305027,496,0.190366488887,197.018,24.0443
504.152507842,2.7718e+10,197.011921217,312.755103219,50,753.901796309,55.753211975097656,0.14491724967956543,27828.530636310577,-204.273,-204.202,106.027880435,0.529050440271,0.995564,197.005,197.04079801,47.1504,327.330772418,0.0,0.00950246,0.584389772817,0.0711517,10.02205777168274,0.584389772817,1.1111609935760498,4.74707208685,497,0.584043195664,197.075,24.0453
481.218815837,2.77081e+10,197.005928411,304.165753307,52,873.264262301,56.085283041000366,0.13957905769348145,27884.735872030258,-197.277,-197.216,106.32277807,0.365110405728,0.995544,196.998,197.032235559,46.9776,307.556657287,0.0,0.00987951,0.559487937687,0.0610504,9.770857095718384,0.559487937687,1.0698785781860352,4.73227122124,498,0.559476669428,197.068,24.045
482.225517015,2.76745e+10,196.772478635,304.256925853,52,906.236898875,56.00951099395752,0.13776516914367676,27940.872254133224,-198.857,-198.783,104.73951187,-0.261136787147,0.995472,196.764,196.8005636,47.3232,224.898629956,0.0,0.00782647,0.442417140103,0.0738831,9.588361263275146,0.442417140103,1.0487487316131592,4.73588208997,499,0.442356256789,196.841,24.0438
479.600149014,2.77041e+10,196.883221575,304.16177073,52,781.196627413,55.36306929588318,0.13608598709106445,27996.357251644135,-197.055,-196.983,99.8828297699,0.507702817735,0.995535,196.877,196.915704821,47.7302,342.324956373,0.0,0.00991917,0.619923522803,0.0720062,9.428291082382202,0.619923522803,1.0297541618347168,4.78389799077,500,0.619278652719,196.954,24.0448
497.086053464,2.77748e+10,196.61647244,309.784649903,50,775.899517464,56.07883334159851,0.13870024681091309,28052.566063642502,-198.485,-198.421,101.942655836,0.537434494488,0.995686,196.61,196.647509278,45.7842,290.281266791,0.0,0.00651829,0.605301162676,0.064743,9.784376859664917,0.605301162676,1.0402088165283203,4.71141524645,501,0.605612687131,196.686,24.0474
498.335220389,2.77676e+10,196.451605633,310.536033567,50,859.980181799,55.25496697425842,0.1393883228302002,28107.93935585022,-199.572,-199.495,101.220423441,0.366712247051,0.99567,196.446,196.480544693,44.9887,316.299628812,0.0,0.00951198,0.559755988791,0.0769501,9.906260967254639,0.559755988791,1.046581745147705,4.66991973524,502,0.559596801357,196.514,24.0471
486.322248155,2.78074e+10,196.582031079,306.490745231,51,795.70129299,55.413169860839844,0.14130377769470215,28163.470474004745,-194.483,-194.421,94.3149733751,-0.193528367378,0.995754,196.575,196.613193585,46.0027,324.878430893,0.0,0.0064095,0.479472663678,0.0626831,9.7426176071167,0.479472663678,1.0710115432739258,4.68905900704,503,0.479644942133,196.651,24.0486
506.693524266,2.77353e+10,196.192191242,313.643630806,50,1069.56239663,55.242695331573486,0.15225815773010254,28218.827807188034,-199.114,-199.042,112.517239412,0.472097877236,0.995602,196.186,196.231330226,45.0682,318.463481477,0.0,0.00889315,0.632883808925,0.0720825,10.439335107803345,0.632883808925,1.130615234375,4.66352028974,504,0.632655724148,196.269,24.046
500.039465048,2.77319e+10,196.308232313,311.49912932,50,717.309561665,54.53201389312744,0.1380786895751953,28273.47905755043,-197.176,-197.111,101.655632311,0.591908163901,0.995597,196.303,196.34525069,45.1443,330.44279468,0.0,0.00968035,0.648514990241,0.064743,9.629449129104614,0.648514990241,1.0265815258026123,4.66800209054,505,0.6481177914,196.387,24.0458
496.473645477,2.776e+10,196.675189506,312.123445125,51,730.855840417,54.694069147109985,0.14125704765319824,28328.29236984253,-197.966,-197.899,78.4216510139,-5.7846729892,0.995658,196.669,196.708341474,44.7683,345.293531721,0.0,0.00865423,0.175153627569,0.067688,9.88647198677063,0.175153627569,1.0642766952514648,4.65685206658,506,0.175122979315,196.747,24.0469
498.808058181,2.77354e+10,196.029332446,308.966417469,50,1055.73445364,55.029857873916626,0.14248919486999512,28383.44234228134,-199.802,-199.741,125.520584759,0.28372705926,0.995605,196.023,196.058865954,44.2977,208.558748544,0.0,0.00972236,0.611371173747,0.061264,10.178107023239136,0.611371173747,1.0642118453979492,4.63614453395,507,0.611139350684,196.093,24.046
