StdReturn,MeanKLBefore,Perplexity,ExplainedVariance,AbsLearnSignal,Time,LossAfter,Iteration,Entropy,EnvExecTime,ProcessExecTime,LossBefore,MinReturn,MeanKL,AverageReturn,MaxReturn,ItrTime,NumTrajs,dLoss,AveragePolicyStd,AverageDiscountedReturn,PolicyExecTime
40.9738012453,0.0,1.53163,0.884067204093,0.719427360946,6556.791549682617,-0.033799,1814,0.426333,1.6496303081512451,0.10273933410644531,2.47955e-09,1423.90286925,0.00642346,1467.08274137,1535.77111436,3.498553991317749,5,0.033799,0.271574,94.5157763069,0.7893202304840088
30.6025026668,0.0,1.53312,0.894827363019,0.69470090232,6560.373452663422,-0.0312858,1815,0.427307,1.6835689544677734,0.0984201431274414,-3.58582e-08,1453.09294285,0.00640095,1487.97405281,1525.14805323,3.5765576362609863,5,0.0312858,0.271619,100.232605109,0.8015172481536865
74.1097178223,0.0,1.52653,0.875085543213,0.714936548949,6564.036947727203,-0.0338068,1816,0.423,1.657902479171753,0.10405278205871582,-1.71661e-08,1372.91855364,0.00985712,1469.21029892,1548.21057007,3.546266794204712,5,0.0338067,0.271449,95.7611767351,0.7968122959136963
25.0288346689,0.0,1.52997,0.826645239379,0.716424805022,6567.600285768509,-0.0307379,1817,0.425251,1.6698694229125977,0.09712791442871094,-6.10352e-09,1446.26176857,0.00645566,1494.82318813,1518.46322062,3.5584897994995117,5,0.0307379,0.271567,107.678794199,0.7707529067993164
34.1920506239,0.0,1.52835,0.867606179625,0.72843002353,6571.213569879532,-0.0348088,1818,0.424189,1.6840953826904297,0.10233616828918457,9.53674e-10,1415.99637895,0.00996683,1464.23422259,1497.38604977,3.609800100326538,5,0.0348088,0.271525,94.4580333981,0.8130316734313965
30.822127356,0.0,1.52604,0.868851182959,0.67821433977,6575.058224916458,-0.0414204,1819,0.422679,1.7001285552978516,0.10889053344726562,2.02179e-08,1374.27276422,0.00990652,1415.25157056,1461.78156537,3.7335760593414307,5,0.0414204,0.271464,93.2581671021,0.8525252342224121
58.4595896746,0.0,1.52961,0.894191084744,0.648315261751,6578.84571480751,-0.0412177,1820,0.425012,1.7241110801696777,0.1069939136505127,-1.39236e-08,1365.8443738,0.00996668,1469.47059144,1544.57164443,3.7827131748199463,5,0.0412177,0.271601,99.7668918118,0.8663132190704346
39.6199991677,0.0,1.5288,0.886857471233,0.693499348434,6582.593657016754,-0.0277735,1821,0.424484,1.6949617862701416,0.10989046096801758,1.71661e-09,1366.74956251,0.00641479,1444.22050644,1473.95391748,3.7437071800231934,5,0.0277735,0.27157,83.2125203334,0.88722825050354
69.5116176554,0.0,1.52696,0.850270176354,0.688151984283,6586.361840009689,-0.0410436,1822,0.423281,1.7112574577331543,0.10226583480834961,-5.53131e-09,1328.60071785,0.00997758,1447.96615167,1523.17066675,3.660870313644409,5,0.0410436,0.27155,85.8181432688,0.8374311923980713
46.3139776605,0.0,1.52676,0.85272963587,0.614474679032,6590.021780490875,-0.0353211,1823,0.423151,1.6802120208740234,0.09890460968017578,-1.97411e-08,1386.65023867,0.0064745,1460.81136265,1524.04199194,3.654545307159424,5,0.035321,0.271536,96.643253595,0.8190944194793701
46.1485347323,0.0,1.52401,0.868699860104,0.712731265995,6593.685734033585,-0.030225,1824,0.421348,1.6906607151031494,0.09447574615478516,3.05176e-09,1359.52003075,0.00641989,1427.56459141,1489.50636595,3.6586644649505615,5,0.030225,0.271466,90.6955508155,0.8559670448303223
40.4587425623,0.0,1.52441,0.884842279054,0.737361917779,6597.40287399292,-0.0284222,1825,0.421606,1.6817421913146973,0.10934305191040039,1.10626e-08,1415.75174331,0.00641203,1481.01714095,1525.47845171,3.6008715629577637,5,0.0284222,0.271502,104.092780006,0.8365275859832764
32.9352524342,0.0,1.51835,0.871227334117,0.714270352549,6601.015961647034,-0.0370907,1826,0.417627,1.6842787265777588,0.10209298133850098,1.07765e-08,1430.07839611,0.00999108,1469.76221436,1526.3329196,3.60835862159729,5,0.0370907,0.271307,93.1565730258,0.8240728378295898
21.0319877684,0.0,1.51334,0.921778335852,0.729030754108,6604.61443901062,-0.034234,1827,0.414321,1.6674461364746094,0.10504651069641113,3.43323e-09,1444.41648698,0.00991194,1475.87069177,1503.62924972,3.5931248664855957,5,0.034234,0.27122,99.8880412896,0.8306839466094971
36.480467484,0.0,1.50767,0.867030115129,0.708858482577,6608.353251695633,-0.0305317,1828,0.410566,1.661757469177246,0.10843515396118164,1.14441e-09,1454.51232102,0.00645675,1491.80409898,1549.3579806,3.632032632827759,5,0.0305317,0.271064,101.381124586,0.8516945838928223
89.5409158767,0.0,1.50494,0.832271352362,0.694955939289,6611.932322978973,-0.0393337,1829,0.408753,1.6744906902313232,0.10541248321533203,-4.02451e-08,1302.43547974,0.00997421,1471.55392961,1548.26009016,3.57391619682312,5,0.0393336,0.270991,89.9412577191,0.8261141777038574
45.7592020327,0.0,1.50935,0.895767915887,0.677364344744,6615.6264634132385,-0.038693,1830,0.411676,1.7083351612091064,0.10880255699157715,2.79427e-08,1423.22503476,0.00643197,1480.67544429,1531.26557058,3.689410924911499,5,0.038693,0.271128,98.800633982,0.8632147312164307
66.2713938169,0.0,1.51149,0.873682373952,0.692683901072,6619.395621299744,-0.0336024,1831,0.413095,1.7232179641723633,0.11192202568054199,1.90735e-09,1381.67396446,0.00641654,1465.7502183,1570.48522186,3.6650474071502686,5,0.0336024,0.271182,96.6367009822,0.9108054637908936
27.3092865551,0.0,1.50933,0.903240250363,0.712390562583,6623.026123285294,-0.0381962,1832,0.411663,1.7059228420257568,0.10752463340759277,6.10352e-09,1433.4044506,0.00998723,1462.82284655,1501.72680117,3.6271753311157227,5,0.0381962,0.271096,90.000110194,0.8667254447937012
47.6705619178,0.0,1.5087,0.899457157738,0.688901102968,6626.641058444977,-0.0381178,1833,0.411251,1.6909823417663574,0.1075899600982666,9.91821e-09,1422.82388339,0.00985103,1493.6323033,1570.02397483,3.6109938621520996,5,0.0381178,0.271086,108.153373854,0.8639421463012695
116.896557716,0.0,1.50473,0.751815826063,0.626449211589,6630.400136470795,-0.0295419,1834,0.408616,1.695464849472046,0.10632085800170898,1.56403e-08,1205.7135792,0.00643644,1404.89969903,1533.63165105,3.6382977962493896,5,0.0295419,0.270957,78.4707805768,0.8759152889251709
27.4055804647,0.0,1.50105,0.88233883385,0.689860859167,6634.097326040268,-0.0489303,1835,0.406163,1.694925308227539,0.10862493515014648,1.8692e-08,1432.23350059,0.00640774,1465.26982823,1498.39724946,3.6926209926605225,5,0.0489304,0.270837,90.2108511198,0.856856107711792
92.4265519503,0.0,1.49655,0.853942612441,0.694242230382,6637.699442625046,-0.0291598,1836,0.403164,1.6675472259521484,0.1126244068145752,-5.09262e-08,1351.72652129,0.0064733,1477.59552655,1588.61990283,3.597111463546753,5,0.0291598,0.270684,91.5865409954,0.8558785915374756
27.0686083826,0.0,1.49241,0.893343144777,0.726700375331,6641.376339673996,-0.0720527,1837,0.400389,1.6783115863800049,0.11150479316711426,-1.01089e-08,1430.47382753,0.00999219,1468.58553594,1507.66497109,3.556774377822876,5,0.0720527,0.270542,104.497149255,0.8283078670501709
39.7790491709,0.0,1.48666,0.891639848063,0.691419559356,6645.092970132828,-0.0391266,1838,0.396534,1.6679301261901855,0.11211800575256348,-3.62396e-09,1393.0091642,0.00992085,1449.39347132,1500.12881945,3.7110774517059326,5,0.0391266,0.270398,88.4720592027,0.802422285079956
37.3200216798,0.0,1.48355,0.881924428651,0.691541645234,6648.731828212738,-0.0348727,1839,0.394439,1.6747920513153076,0.1083688735961914,-4.00543e-09,1395.91063572,0.00643568,1447.64162697,1493.54757436,3.6331822872161865,5,0.0348727,0.270285,83.4151868497,0.8015487194061279
54.287434711,0.0,1.4835,0.8435109515,0.677827177748,6652.488905668259,-0.0353584,1840,0.394402,1.6852760314941406,0.11237096786499023,5.72205e-09,1384.34742879,0.00990965,1470.89487308,1546.08462098,3.6416049003601074,5,0.0353585,0.270302,89.9412901208,0.8184802532196045
37.9268977999,0.0,1.47916,0.882859894684,0.737448489153,6656.1817944049835,-0.0342901,1841,0.391474,1.6849796772003174,0.09681558609008789,-1.10626e-08,1444.24400259,0.00647493,1497.69201948,1554.84433061,3.6873984336853027,5,0.0342901,0.270163,102.700456283,0.851973295211792
77.5531837904,0.0,1.47466,0.831308651549,0.668619614924,6659.935138940811,-0.0302781,1842,0.388426,1.6827166080474854,0.11263394355773926,9.53674e-09,1301.35100211,0.00643488,1418.44020542,1531.39764323,3.7477035522460938,5,0.0302781,0.270023,77.5707767085,0.8372402191162109
49.6666042311,0.0,1.4726,0.855369963937,0.652128945311,6663.742486953735,-0.0374764,1843,0.387026,1.6631731986999512,0.09872698783874512,7.62939e-10,1372.82569951,0.00640558,1458.80240609,1509.12370521,3.697465419769287,5,0.0374764,0.26996,86.0681730466,0.8227691650390625
640.002282764,0.0,1.4762,-0.0294489954408,0.731201441478,6667.472947597504,-0.0370199,1844,0.389471,1.6965768337249756,0.10831594467163086,8.54492e-08,-77.5138485108,0.00641865,1202.17818393,1542.28742527,3.7268993854522705,5,0.03702,0.270045,82.8306556429,0.8055431842803955
27.405850422,0.0,1.47327,0.745599162181,0.661269146044,6671.257122755051,-0.0434951,1845,0.387486,1.7065479755401611,0.10348892211914062,-1.14441e-08,1460.6022922,0.00998263,1481.94367044,1531.6820926,3.780163526535034,5,0.0434951,0.269924,99.0104114566,0.8522810935974121
30.1665542103,0.0,1.47047,0.855450852123,0.711415561831,6675.090553998947,-0.0421739,1846,0.385584,1.6788544654846191,0.10828495025634766,-8.39233e-09,1440.73592275,0.00996757,1478.59461635,1519.01457719,3.7280423641204834,5,0.0421739,0.269879,103.171374009,0.8106062412261963
28.2916857219,0.0,1.46487,0.900689143061,0.676429550285,6678.814031600952,-0.0407584,1847,0.381765,1.680232286453247,0.10738110542297363,-1.35422e-08,1419.04981053,0.00996097,1466.53593153,1499.33012212,3.7185897827148438,5,0.0407584,0.269698,89.7309653204,0.830357551574707
44.9088549646,0.0,1.46419,0.896668292649,0.710394613042,6682.508682012558,-0.0873539,1848,0.381303,1.6774544715881348,0.09896397590637207,1.35422e-08,1416.70873457,0.0099004,1462.8991748,1537.04872104,3.6912150382995605,5,0.0873539,0.269672,113.75297454,0.7717366218566895
29.6309530969,0.0,1.46358,0.887890096439,0.720261689602,6686.111910104752,-0.0364572,1849,0.380888,1.623504638671875,0.09154129028320312,-8.2016e-09,1436.58185385,0.00993892,1485.01934553,1515.20839683,3.4991469383239746,5,0.0364572,0.269658,102.463153014,0.7296087741851807
12.8986255745,0.0,1.46605,0.881321115186,0.711935347827,6689.80316901207,-0.0298189,1850,0.382573,1.6826255321502686,0.09711599349975586,6.67572e-09,1443.96048705,0.00646932,1458.7757828,1475.97992773,3.687342882156372,5,0.0298189,0.269766,76.9557688077,0.794379711151123
52.9285160093,0.0,1.46603,0.900957964247,0.691496889098,6693.356126785278,-0.0383822,1851,0.382557,1.6330015659332275,0.08675432205200195,-3.35693e-08,1402.32456942,0.0064246,1458.0722709,1550.37478068,3.5494682788848877,5,0.0383821,0.269791,104.451172502,0.7523210048675537
58.277163757,0.0,1.46456,0.826864630745,0.652376803332,6697.173304080963,-0.0397935,1852,0.381556,1.6675305366516113,0.1039741039276123,5.14984e-09,1351.25272602,0.00998344,1455.71195253,1522.07751309,3.7091550827026367,5,0.0397935,0.26974,83.202274216,0.805513858795166
42.9750941789,0.0,1.46165,0.88312428067,0.66889932496,6700.7757313251495,-0.0328072,1853,0.379568,1.6627354621887207,0.10571026802062988,-9.53674e-09,1412.02214177,0.00642164,1462.07383655,1540.70960247,3.5989933013916016,5,0.0328072,0.269639,84.7842208038,0.7880167961120605
44.5056724841,0.0,1.45801,0.861614434053,0.734555262311,6704.350254535675,-0.043516,1854,0.377072,1.6456348896026611,0.09900379180908203,-4.19617e-09,1400.59105387,0.00999177,1468.47521802,1523.76907608,3.5707592964172363,5,0.043516,0.26952,97.381566752,0.7775754928588867
38.2542679015,0.0,1.45277,0.871966860594,0.717866823967,6707.994412899017,-0.0429075,1855,0.373469,1.6758527755737305,0.10126066207885742,2.59399e-08,1435.0459422,0.00989354,1478.56118646,1535.89392664,3.5342862606048584,5,0.0429076,0.269345,101.128152426,0.7818343639373779
78.7990022517,0.0,1.45577,0.887896643895,0.650922289368,6711.584357738495,-0.0430129,1856,0.375536,1.6588382720947266,0.10142207145690918,-1.50681e-08,1310.87243555,0.00996298,1445.16228723,1535.49866234,3.584066867828369,5,0.0430129,0.269477,99.8147159801,0.7990050315856934
73.4345729605,0.0,1.45298,0.814505415558,0.635926568504,6715.241367101669,-0.0356978,1857,0.373615,1.669093132019043,0.10369467735290527,-2.78473e-08,1305.19236606,0.00643355,1435.52914375,1524.30424631,3.652373790740967,5,0.0356977,0.269363,69.0397319698,0.8067173957824707
40.295225792,0.0,1.44933,0.856465688395,0.671251888826,6719.017774343491,-0.0515489,1858,0.371101,1.6878056526184082,0.11025786399841309,7.24792e-09,1430.00599182,0.00995643,1487.84409198,1550.51273913,3.665879964828491,5,0.0515489,0.269249,96.3871872669,0.8876359462738037
26.76315525,0.0,1.44611,0.880788615823,0.736383882346,6722.7388751506805,-0.0331832,1859,0.368877,1.7151446342468262,0.10473370552062988,-5.34058e-09,1450.4654401,0.00983868,1493.21929968,1528.60951659,3.715444803237915,5,0.0331832,0.269114,103.418074854,0.922523021697998
30.4956764674,0.0,1.44459,0.891580889745,0.717447362497,6726.455691099167,-0.0360918,1860,0.367827,1.7202930450439453,0.11367130279541016,1.25885e-08,1387.48975128,0.00998795,1426.86200861,1481.67875867,3.7118144035339355,5,0.0360918,0.269057,85.0993311081,0.9263701438903809
47.614924828,0.0,1.4434,0.904133367885,0.73251744888,6730.213125944138,-0.0380826,1861,0.367,1.7182564735412598,0.10566329956054688,7.62939e-10,1422.79302038,0.00997236,1463.75970539,1549.76303719,3.6300594806671143,5,0.0380826,0.269037,89.2889479446,0.8730940818786621
56.4099156253,0.0,1.44024,0.89826695258,0.727932321264,6733.756104707718,-0.0375596,1862,0.364812,1.6888337135314941,0.0947420597076416,-9.53674e-09,1381.5944454,0.0097743,1472.99985819,1538.69392128,3.5392990112304688,5,0.0375596,0.268971,98.1133263174,0.829317569732666
70.58819096,0.0,1.43986,0.836434519543,0.64562826229,6737.296770811081,-0.0401783,1863,0.364549,1.7136473655700684,0.09893488883972168,-3.66211e-08,1360.71629739,0.00990069,1443.87800996,1572.46068675,3.5362813472747803,5,0.0401782,0.268984,73.6680517129,0.809211015701294
34.4088659267,0.0,1.43578,0.861598554769,0.677836110095,6740.855006694794,-0.033446,1864,0.361712,1.6715490818023682,0.08829665184020996,1.9455e-08,1443.51322597,0.00641492,1500.90507034,1549.40847641,3.4513700008392334,5,0.033446,0.268852,104.053832682,0.7789783477783203
71.8382322258,0.0,1.43099,0.846359815602,0.669281248748,6744.334409236908,-0.033733,1865,0.358365,1.6909000873565674,0.09448599815368652,7.62939e-10,1309.81889849,0.00642752,1409.11030116,1531.18204492,3.4748406410217285,5,0.033733,0.268696,64.8463797224,0.7888553142547607
34.5161807825,0.0,1.42798,0.896238417552,0.677025804701,6747.872715711594,-0.0403393,1866,0.356264,1.668091058731079,0.10568070411682129,8.7738e-09,1374.01778145,0.0099711,1438.88013064,1473.6763611,3.533681869506836,5,0.0403393,0.268555,79.2011074465,0.8044803142547607
34.4461407329,0.0,1.42578,0.881831572017,0.711024553743,6751.681925058365,-0.0298903,1867,0.354716,1.7355172634124756,0.10558676719665527,9.91821e-09,1432.76193858,0.00643686,1468.41425921,1514.70995019,3.687976598739624,5,0.0298903,0.268486,85.4214559482,0.8676726818084717
41.9718851107,0.0,1.42463,0.898887374736,0.715700111881,6755.364126205444,-0.0299424,1868,0.35391,1.7460315227508545,0.10775637626647949,1.90735e-08,1459.2190143,0.00642134,1494.17267775,1575.78303001,3.6771457195281982,5,0.0299424,0.268473,93.6090176253,0.8909509181976318
42.484686527,0.0,1.42473,0.881408542186,0.718296678658,6758.993902206421,-0.0372591,1869,0.353985,1.7271530628204346,0.10280561447143555,-5.34058e-09,1401.64286408,0.0098108,1444.95699405,1518.51848161,3.6250414848327637,5,0.0372591,0.268473,81.7919084402,0.8804471492767334
20.3116405054,0.0,1.42261,0.874868459645,0.692292055751,6762.673624277115,-0.0318098,1870,0.352494,1.6812067031860352,0.10038995742797852,1.14441e-08,1467.1125372,0.00643281,1487.77261834,1514.05563224,3.569352388381958,5,0.0318098,0.268377,102.482864995,0.8727796077728271
25.1483407777,0.0,1.41871,0.85511314014,0.702156210481,6766.197402715683,-0.0394275,1871,0.349745,1.6763854026794434,0.10257554054260254,9.72748e-09,1407.9232072,0.00999286,1448.75527073,1471.27155811,3.5205376148223877,5,0.0394275,0.268268,91.68585487,0.8182234764099121
34.6240014341,0.0,1.41485,0.820920640882,0.721168766369,6769.665758371353,-0.0408634,1872,0.347025,1.6592905521392822,0.09047532081604004,-3.26157e-08,1405.14739892,0.00994525,1470.18248629,1499.8738666,3.463059902191162,5,0.0408633,0.268138,90.6968764746,0.7702269554138184
47.9752831401,0.0,1.41361,0.8861932055,0.697541044528,6773.263635396957,-0.0295555,1873,0.346145,1.6683425903320312,0.10455989837646484,1.92642e-08,1408.15654349,0.00640219,1480.61346039,1555.46113951,3.4810006618499756,5,0.0295555,0.268086,89.5013798145,0.8060083389282227
39.2090199364,0.0,1.4119,0.871177978788,0.71132888829,6776.721462011337,-0.0291221,1874,0.344935,1.7054929733276367,0.09694981575012207,-4.57764e-09,1417.83714237,0.00645593,1484.39026522,1518.94697801,3.454313278198242,5,0.0291221,0.268014,92.077486287,0.7704999446868896
54.0583383171,0.0,1.40868,0.885998435635,0.683735327486,6780.2562687397,-0.0313412,1875,0.342653,1.7042500972747803,0.0956263542175293,-2.25067e-08,1380.5411578,0.0064583,1440.04319894,1508.59633931,3.529254913330078,5,0.0313412,0.267901,83.1055080998,0.8074815273284912
38.9294624446,0.0,1.40785,0.896247500898,0.726893249207,6783.9165461063385,-0.0280685,1876,0.342062,1.6736500263214111,0.10206270217895508,1.98364e-08,1373.81512754,0.00642757,1437.09048237,1489.79745389,3.5559651851654053,5,0.0280685,0.267868,78.2329305373,0.8131132125854492
58.6737940804,0.0,1.40906,0.882874595332,0.664863751643,6787.482250213623,-0.0339609,1877,0.342924,1.7148902416229248,0.10170936584472656,2.20299e-08,1450.59350933,0.00648896,1502.29417782,1607.63100724,3.560246706008911,5,0.0339609,0.26791,97.5183623745,0.7994120121002197
34.9423293448,0.0,1.40747,0.883846817249,0.706182441026,6790.98795747757,-0.0296434,1878,0.341795,1.6705985069274902,0.10743355751037598,4.95911e-09,1409.11785953,0.00642716,1471.4110395,1514.15163268,3.5017285346984863,5,0.0296434,0.267881,96.335159702,0.7811264991760254
38.2461269142,0.0,1.40541,0.894041932078,0.696861297001,6794.626109600067,-0.028603,1879,0.340327,1.6637089252471924,0.10565376281738281,-2.59399e-08,1428.2344195,0.00645839,1494.40844821,1536.39337883,3.521606922149658,5,0.028603,0.26782,100.57795445,0.80000901222229
63.2605874853,0.0,1.40559,0.871902914823,0.701642127708,6798.083019733429,-0.0374616,1880,0.340459,1.6790504455566406,0.09655952453613281,-2.11716e-08,1373.11437273,0.00999986,1470.63089032,1548.8032314,3.4510746002197266,5,0.0374616,0.267843,94.9260486648,0.7901859283447266
51.8711788038,0.0,1.40387,0.877909266255,0.687509419005,6801.582262992859,-0.037778,1881,0.339234,1.689399242401123,0.10174870491027832,4.14848e-09,1381.63386269,0.00987921,1455.24862158,1501.1592132,3.4957351684570312,5,0.037778,0.267804,87.0998774155,0.8111543655395508
18.0318982826,0.0,1.4036,0.883997351339,0.710726854903,6805.202533960342,-0.0401714,1882,0.33904,1.6790192127227783,0.0973360538482666,7.62939e-10,1460.06633928,0.00996457,1475.78162637,1511.07156975,3.518709659576416,5,0.0401714,0.267757,106.25945886,0.7918071746826172
26.6484335136,0.0,1.40281,0.913216943779,0.716788578225,6808.840138673782,-0.0299655,1883,0.338475,1.746267557144165,0.09121322631835938,-7.24792e-09,1476.02959956,0.00995306,1505.61766981,1546.31497802,3.631920099258423,5,0.0299655,0.267714,104.0062453,0.8727402687072754
54.4835641188,0.0,1.40367,0.848425697899,0.635631483682,6812.368213176727,-0.0383157,1884,0.339093,1.7025814056396484,0.09520840644836426,-6.67572e-09,1369.74457222,0.00989156,1444.79088131,1534.84581487,3.5222878456115723,5,0.0383157,0.267741,80.2923976322,0.8137481212615967
34.3109737577,0.0,1.40066,0.872949129404,0.694133263117,6815.934348344803,-0.0437408,1885,0.336947,1.6737322807312012,0.0938863754272461,-1.25885e-08,1487.26349287,0.00993866,1519.72818126,1582.76270203,3.457882881164551,5,0.0437408,0.267646,106.563977857,0.7973661422729492
21.2243305059,0.0,1.39864,0.917540070595,0.715928484559,6819.4488525390625,-0.0352999,1886,0.335497,1.7159333229064941,0.09275150299072266,-1.14441e-08,1463.86920494,0.00985737,1506.0362945,1521.23076793,3.511052370071411,5,0.0352999,0.267593,100.769869839,0.7978029251098633
43.7811047116,0.0,1.40013,0.887780600284,0.659590421216,6822.890408277512,-0.0337241,1887,0.336566,1.6736111640930176,0.09057068824768066,-5.72205e-09,1398.42333763,0.00645005,1472.0905503,1524.7832688,3.4363112449645996,5,0.0337241,0.267672,88.8467206463,0.7767081260681152
30.8474409907,0.0,1.3984,0.902723711764,0.720510223483,6826.51292347908,-0.0314156,1888,0.335328,1.6746697425842285,0.09919548034667969,3.43323e-09,1451.22408966,0.00644223,1499.85734425,1548.09038467,3.5099799633026123,5,0.0314156,0.267657,97.384958023,0.8110911846160889
48.3584865955,0.0,1.39412,0.891202089756,0.721462902344,6830.111997842789,-0.0371205,1889,0.332265,1.7149052619934082,0.0991055965423584,-8.01086e-09,1425.64887617,0.0099293,1481.52361017,1545.70337279,3.5957937240600586,5,0.0371205,0.26751,107.27411938,0.8460707664489746
53.2346386135,0.0,1.39276,0.884300162792,0.711981836477,6833.594628810883,-0.0297186,1890,0.331286,1.6964747905731201,0.08853435516357422,-3.43323e-09,1436.2719342,0.00643619,1504.42979818,1600.21465651,3.477405548095703,5,0.0297186,0.267438,100.586008027,0.7641327381134033
25.3307447044,0.0,1.39047,0.88377494956,0.720539187194,6837.144016981125,-0.0374712,1891,0.329639,1.6774263381958008,0.09108519554138184,2.36511e-08,1434.90274009,0.00992932,1467.53108246,1502.31073712,3.446176767349243,5,0.0374712,0.267359,105.250731513,0.7767333984375
24.6929324845,0.0,1.38683,0.821741069602,0.688453319766,6840.593512773514,-0.0285942,1892,0.327021,1.683384656906128,0.08722233772277832,-3.43323e-09,1401.44571177,0.00645991,1427.94476227,1472.62621636,3.443976879119873,5,0.0285941,0.267234,86.3307005165,0.7774360179901123
49.0936160698,0.0,1.38543,0.89178889497,0.665262332536,6844.081108570099,-0.031364,1893,0.326009,1.7195682525634766,0.09338068962097168,-1.25885e-08,1352.95146426,0.00643412,1434.43130283,1492.31617246,3.4831855297088623,5,0.0313639,0.267204,79.2775066963,0.7742273807525635
41.7509210048,0.0,1.38067,0.86413312848,0.702017565337,6847.638835906982,-0.0360239,1894,0.322566,1.6442375183105469,0.09536170959472656,9.91821e-09,1408.52615728,0.00642741,1473.02729036,1521.57603687,3.4438419342041016,5,0.0360239,0.267066,87.6081738339,0.7561054229736328
78.0564883491,0.0,1.38054,0.799655840824,0.641882979492,6851.114155292511,-0.0354143,1895,0.322473,1.6734106540679932,0.09851741790771484,-9.15527e-09,1305.94584853,0.0064237,1432.40622289,1537.25302953,3.470412254333496,5,0.0354143,0.26707,73.435992956,0.757328987121582
55.678317745,0.0,1.37788,0.84716355066,0.696586981871,6854.5778295993805,-0.034766,1896,0.320544,1.6599876880645752,0.09584403038024902,1.52588e-09,1404.89626859,0.00642553,1473.4627832,1527.85384745,3.4582345485687256,5,0.034766,0.266988,99.0193731265,0.753140926361084
54.7380656279,0.0,1.37353,0.877957073613,0.677247926895,6858.151438236237,-0.0323126,1897,0.317388,1.6555511951446533,0.0973348617553711,-1.59264e-08,1371.49516863,0.00641455,1436.9467321,1510.64496788,3.46577787399292,5,0.0323126,0.266893,75.3276354529,0.7703874111175537
11.5788675759,0.0,1.37285,0.864735031078,0.700994619752,6861.636447668076,-0.0462743,1898,0.316891,1.6705365180969238,0.09958434104919434,-8.96454e-09,1465.46800105,0.00963698,1484.19249597,1498.00768734,3.4793667793273926,5,0.0462743,0.266866,94.733685202,0.7832770347595215
59.9592277952,0.0,1.36758,0.869194976351,0.710349097317,6865.189077138901,-0.0342118,1899,0.313044,1.6715667247772217,0.09976816177368164,-6.48499e-09,1389.63241139,0.00640552,1454.38713992,1545.05296607,3.547093152999878,5,0.0342118,0.266722,91.236974041,0.7587704658508301
73.5010584403,0.0,1.36658,0.811001013011,0.62935523921,6868.77006149292,-0.0430773,1900,0.312314,1.6236398220062256,0.10328912734985352,-1.90735e-10,1302.53767203,0.00980079,1439.67315917,1502.98321865,3.4681661128997803,5,0.0430773,0.266661,78.1271945943,0.7510521411895752
72.4314081286,0.0,1.36496,0.86843591328,0.64107748959,6872.308178901672,-0.0432628,1901,0.311121,1.6716618537902832,0.09882569313049316,1.14441e-09,1336.87532106,0.00649077,1417.32925748,1511.00326011,3.5336802005767822,5,0.0432628,0.266627,77.2573276025,0.769188642501831
32.5269390681,0.0,1.36107,0.874807920622,0.672203928386,6875.845485925674,-0.0329535,1902,0.308267,1.6746323108673096,0.09979796409606934,4.57764e-09,1433.96563014,0.00639971,1468.40899587,1506.55948122,3.5316834449768066,5,0.0329535,0.266518,95.2338648425,0.7425577640533447
61.021626168,0.0,1.35701,0.889177712573,0.690913165268,6879.478360176086,-0.0318265,1903,0.305286,1.6445610523223877,0.10169482231140137,1.01089e-08,1378.55494253,0.00643304,1499.04861846,1542.43475686,3.517382860183716,5,0.0318265,0.266366,100.765410337,0.7558903694152832
56.5263389398,0.0,1.35412,0.883381614999,0.673835026222,6883.053746461868,-0.0397441,1904,0.303152,1.6665537357330322,0.09812521934509277,-1.90735e-09,1358.56388774,0.00640389,1468.45227543,1512.70247178,3.5707666873931885,5,0.0397441,0.266253,87.0074524969,0.7759523391723633
85.5701362951,0.0,1.35631,0.880943951796,0.715124369146,6886.766968488693,-0.0315655,1905,0.304767,1.697711706161499,0.09883284568786621,-1.297e-08,1358.40002506,0.00648646,1487.64453327,1592.05176639,3.7098240852355957,5,0.0315655,0.266341,100.37823239,0.762944221496582
42.9539941386,0.0,1.35164,0.841974109591,0.679016871222,6890.365184545517,-0.0478574,1906,0.301321,1.6797287464141846,0.0849924087524414,5.53131e-09,1389.69001875,0.00995507,1458.86275739,1509.61348547,3.4905881881713867,5,0.0478574,0.266196,97.8843453598,0.7497491836547852
34.3077402303,0.0,1.35241,0.908586753448,0.707376062705,6893.862913608551,-0.0327132,1907,0.301887,1.6540913581848145,0.09506916999816895,-1.06812e-08,1469.14332972,0.00984893,1521.82616934,1566.60913618,3.4929797649383545,5,0.0327132,0.266193,114.155893103,0.7464113235473633
48.3280233296,0.0,1.35232,0.85049412284,0.682016060915,6897.415842056274,-0.0324841,1908,0.301823,1.7118680477142334,0.09363532066345215,6.29425e-09,1408.76857497,0.00641663,1491.47404082,1559.57542015,3.549516201019287,5,0.0324841,0.266184,85.9124219258,0.7512245178222656
52.4957281001,0.0,1.35246,0.886805485597,0.667851078427,6900.9965233802795,-0.0482918,1909,0.301926,1.685856819152832,0.09485721588134766,-5.53131e-09,1483.43453035,0.00995992,1528.33987552,1631.35367587,3.480664014816284,5,0.0482918,0.266191,108.977023269,0.7361903190612793
