MeanKL,ProcessExecTime,AbsLearnSignalOld,Perplexity,LossAfter,ItrTime,AverageQ,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,LossBefore,Time,AverageAbsY,AverageReturn,Iteration,AbsLearnSignal,AverageAbsQYDiff,MaxReturn,StdReturn,AbsLearnSignalNew,MeanKLBefore,NumTrajs,AverageQLoss,AverageAbsQ,AverageY,PolicyExecTime,AverageDiscountedReturn,Entropy,dLoss
0.00847308,0.14159774780273438,0.664712920911,2.84445e+10,-181.845,67.54118824005127,183.005,0.997054,10.649783849716187,0.304478271027,283.960189213,-181.768,19876.13268518448,183.041624156,457.000798054,298,0.665005191152,5.0769406107,745.372275024,110.626376543,0.665005191152,0.0,53,50.9093,183.08,183.010684061,1.213524580001831,288.072952336,24.0712,0.0765381
0.00985001,0.14782190322875977,0.552769900428,2.83896e+10,-186.901,67.94466185569763,183.009,0.996941,10.852477788925171,0.32316480758,306.130693566,-186.832,19944.2065012455,183.052833336,454.448654552,299,0.552600041085,5.05183806634,774.621512528,104.059484111,0.552600041085,0.0,53,50.7764,183.091,183.017633962,1.2339379787445068,288.035347062,24.0693,0.0683594
0.00967053,0.14158034324645996,0.72123416124,2.84448e+10,-183.3,67.93404698371887,183.166,0.997055,10.49250841140747,0.557637635485,277.89465186,-183.222,20012.260330438614,183.203551395,427.936872279,300,0.72101629162,5.03765267616,726.853300204,99.1117285116,0.72101629162,0.0,56,50.0993,183.242,183.17184427,1.2089338302612305,277.06629901,24.0712,0.0772858
0.00894849,0.14389753341674805,0.242500295316,2.83665e+10,-186.316,66.6631133556366,183.043,0.996891,10.668351173400879,-4.4145660361,220.454336471,-186.233,20079.0492978096,183.089573627,450.845489575,301,0.242495624548,5.02793183212,818.193072897,126.514774608,0.242495624548,0.0,54,50.1032,183.126,183.050698369,1.216294527053833,284.014229506,24.0685,0.0836182
0.00963855,0.14288687705993652,0.642933577178,2.83715e+10,-183.376,66.87630462646484,182.918,0.996902,10.51063585281372,0.139933219692,204.508145456,-183.297,20146.04458642006,182.955564193,431.639613704,302,0.642711601919,5.0861044424,680.411522719,100.035963188,0.642711601919,0.0,56,51.3443,182.995,182.924303334,1.2008540630340576,278.86593203,24.0687,0.0786896
0.00980889,0.1431119441986084,0.686913038078,2.83575e+10,-180.872,67.60255312919617,182.975,0.996875,10.691148042678833,0.23190997112,292.581106551,-180.787,20213.768778800964,183.007234126,447.702912068,303,0.686799554228,5.06075796426,735.386088598,109.413883672,0.686799554228,0.0,53,50.8004,183.049,182.978778145,1.2161872386932373,283.439740298,24.0682,0.0853119
0.0088062,0.13958072662353516,0.627328400821,2.83584e+10,-186.697,67.26853561401367,183.003,0.996876,10.48202395439148,0.28935459933,301.618181017,-186.605,20281.159639120102,183.036848289,463.441031225,304,0.627674533425,5.0345110911,654.978880142,86.0506636725,0.627674533425,0.0,52,50.0119,183.068,183.011195524,1.1916420459747314,291.879892916,24.0682,0.0915833
0.00961219,0.1405491828918457,0.488220970012,2.83183e+10,-183.063,66.70403981208801,183.39,0.996793,10.551062822341919,0.234657765373,285.411255019,-183.003,20347.98212838173,183.419969669,447.291273384,305,0.488634002054,5.03923851732,837.800900407,114.519735071,0.488634002054,0.0,53,49.9405,183.455,183.394513795,1.1987364292144775,283.651932753,24.0668,0.0597229
0.00919807,0.1418612003326416,0.350607534711,2.82643e+10,-185.472,67.49207735061646,183.071,0.99668,10.746868371963501,-4.32309395537,258.754497528,-185.393,20415.604456424713,183.102570344,458.228163844,306,0.350725100721,5.03332971788,735.593836743,111.808178264,0.350725100721,0.0,52,49.3147,183.139,183.077972407,1.2017076015472412,287.867654545,24.0649,0.0786743
0.00877012,0.13687896728515625,0.232515083251,2.83339e+10,-177.724,71.65381479263306,182.855,0.996825,10.136688232421875,-4.32160245283,272.368680314,-177.661,20487.38419342041,182.889397423,423.597205825,307,0.232565545344,5.00932020017,785.430742023,98.0750010734,0.232565545344,0.0,55,49.2437,182.929,182.860604875,1.1263964176177979,274.512708418,24.0673,0.0634766
0.00691126,0.14104557037353516,0.281733697979,2.83554e+10,-186.92,67.78436422348022,183.288,0.996869,10.360115766525269,-1.96537491449,281.80244298,-186.876,20555.28506541252,183.319211403,455.17289027,308,0.281826323136,5.00772760662,996.492415813,141.905126434,0.281826323136,0.0,52,49.4135,183.357,183.293248671,1.1428697109222412,284.106435587,24.0681,0.0441437
0.00943458,0.13659191131591797,0.565831340604,2.83044e+10,-181.476,67.95049929618835,182.901,0.996762,9.89754033088684,0.0447107940559,291.027411272,-181.408,20623.35764503479,182.933736237,421.268747437,309,0.565958817063,4.9981746101,718.673811664,97.3536206057,0.565958817063,0.0,56,49.0799,182.972,182.90772581,1.0927846431732178,273.553185354,24.0663,0.0680389
0.00440995,0.14327192306518555,0.344484923823,2.83303e+10,-183.072,66.82939982414246,183.02,0.996816,10.240831851959229,-1.36320225313,270.694662871,-183.012,20690.316745996475,183.051986892,411.929444466,310,0.344416304085,4.93950918036,633.205225674,97.7813821467,0.344416304085,0.0,58,47.6444,183.09,183.02525287,1.1384525299072266,270.229580535,24.0672,0.0598602
0.00981463,0.13944435119628906,0.645547125386,2.83448e+10,-182.539,66.35157084465027,182.959,0.996846,10.25718069076538,0.412515005822,281.349673719,-182.452,20756.790385246277,182.997024809,450.379277458,311,0.645161781506,4.95535831227,654.621362348,106.989875456,0.645161781506,0.0,54,47.7904,183.037,182.964300558,1.129934310913086,285.60722151,24.0677,0.0873871
0.00924824,0.13671207427978516,0.572451412144,2.82901e+10,-182.896,66.98232293128967,182.807,0.996734,10.12708568572998,0.319927705856,263.29612006,-182.818,20823.891885757446,182.841303159,430.552268957,312,0.572457203584,4.94324721183,827.836350635,104.320609444,0.572457203584,0.0,55,47.8456,182.884,182.812844091,1.1355531215667725,276.802057221,24.0658,0.0787048
0.0091396,0.1372525691986084,0.582179513222,2.8297e+10,-184.794,67.3586323261261,182.633,0.996748,10.367515087127686,0.0101856649438,264.118790056,-184.719,20891.373254060745,182.66749476,424.99443385,313,0.582346421634,4.96189599463,786.540272886,102.356103818,0.582346421634,0.0,55,47.9425,182.707,182.637955878,1.1516914367675781,274.676213009,24.066,0.0744324
0.00693633,0.1416797637939453,0.269657423616,2.82842e+10,-182.831,67.34922313690186,182.408,0.996721,10.542534828186035,-4.28088169062,285.635605683,-182.746,20958.83900785446,182.444285729,444.991617874,314,0.269765840075,4.93522884346,758.45160351,110.167395061,0.269765840075,0.0,54,47.5917,182.484,182.413533482,1.2006871700286865,283.227862949,24.0656,0.0851593
0.00262436,0.14269447326660156,0.505708325552,2.82432e+10,-186.845,67.202068567276,182.32,0.996637,10.587575435638428,0.241020009431,273.224128595,-186.814,21026.167448997498,182.35495165,452.265418374,315,0.505992723042,4.96081189598,703.71717357,99.7354904472,0.505992723042,0.0,52,47.9145,182.391,182.326952007,1.2084813117980957,285.725043458,24.0641,0.0309601
0.00958823,0.14210152626037598,0.517895594613,2.82328e+10,-185.372,67.06926608085632,182.376,0.996615,10.497702598571777,0.0231904225395,284.145143402,-185.288,21093.35918045044,182.406094665,448.131909626,316,0.518210794326,4.88427402816,822.066372818,115.378603896,0.518210794326,0.0,53,46.5245,182.443,182.381163722,1.188636064529419,283.645484827,24.0637,0.0836029
0.00808873,0.14291763305664062,0.461848915083,2.82942e+10,-184.14,67.1349127292633,182.14,0.996744,10.610942125320435,0.0844897549904,274.429244691,-184.086,21160.61811351776,182.166652753,426.731704681,317,0.462502065763,4.86396471462,763.554789763,86.3721560405,0.462502065763,0.0,55,46.4347,182.207,182.144317394,1.2422077655792236,276.711310091,24.0659,0.0536957
0.00967371,0.146040678024292,0.355984622719,2.822e+10,-178.199,68.26864790916443,182.055,0.996591,11.00241732597351,-0.682507631281,282.003742316,-178.136,21229.01650905609,182.086729465,448.447408301,318,0.355877024658,4.87654686892,764.946192299,108.221613691,0.355877024658,0.0,51,46.5797,182.123,182.060384986,1.2565069198608398,282.336688409,24.0633,0.0628052
0.00524258,0.1444711685180664,0.162036515931,2.83157e+10,-184.185,67.56023669242859,181.927,0.996789,10.984913349151611,-21.9070638534,284.109964617,-184.138,21296.69792819023,181.960550949,437.482974577,319,0.162104313403,4.89926779043,688.355868361,104.289938898,0.162104313403,0.0,54,47.1098,181.997,181.933239436,1.2767705917358398,279.385214541,24.0667,0.046463
0.0090752,0.14174389839172363,0.463342610046,2.83051e+10,-185.348,67.67946791648865,182.43,0.996767,10.539738655090332,-0.45301504997,281.923753458,-185.255,21364.495413064957,182.459528265,451.4669103,320,0.463245429544,4.86192645903,750.452916537,111.600808329,0.463245429544,0.0,52,46.2601,182.493,182.435759112,1.1916265487670898,284.023225861,24.0663,0.092926
0.00639979,0.14468955993652344,0.333633201469,2.83407e+10,-185.922,68.31722903251648,182.489,0.996843,10.754912853240967,-2.00556209972,267.427271394,-185.869,21432.93601679802,182.522695019,407.428134712,321,0.333641018561,4.87751334363,672.056062687,84.9105506175,0.333641018561,0.0,57,46.357,182.562,182.494747213,1.2184147834777832,267.887664166,24.0676,0.0530853
0.00983054,0.1482102870941162,0.751864178368,2.83467e+10,-184.085,69.08999609947205,182.387,0.996856,10.854141473770142,0.609259168774,286.927963236,-184.006,21502.147272348404,182.419273403,428.051116326,322,0.751896750309,4.89275068131,735.811113334,102.197572494,0.751896750309,0.0,55,46.9737,182.458,182.392241699,1.2779107093811035,275.953376062,24.0678,0.0789795
0.00644839,0.1457500457763672,0.512664172189,2.83896e+10,-183.048,68.67498636245728,181.847,0.996944,10.975560903549194,0.0370383263528,244.867436043,-182.969,21570.94254541397,181.8795627,420.775787117,323,0.51304353671,4.8511131055,621.150056152,94.8479165057,0.51304353671,0.0,56,45.984,181.915,181.852748917,1.2529006004333496,272.892104787,24.0693,0.0797882
0.00784317,0.1458578109741211,0.463273428469,2.84e+10,-188.457,67.37881207466125,181.747,0.996966,10.774460554122925,-0.00100232930431,282.260754727,-188.408,21638.452144145966,181.771563948,443.937243651,324,0.462965387012,4.8913491323,718.75633985,107.373028002,0.462965387012,0.0,54,46.73,181.806,181.751411448,1.2315523624420166,282.873880493,24.0697,0.0490417
0.00951577,0.14448976516723633,0.460458771231,2.83226e+10,-184.014,68.69886326789856,181.742,0.996809,10.908870220184326,-0.490476480102,311.433481239,-183.95,21707.276057243347,181.767423145,446.13120385,325,0.460559836055,4.86669539875,746.216030716,110.007639708,0.460559836055,0.0,52,46.4302,181.803,181.746567155,1.2359488010406494,281.522396459,24.0669,0.0638123
0.00885082,0.14345169067382812,0.542795717742,2.83178e+10,-190.932,67.44481301307678,181.748,0.996799,10.646761894226074,0.16645165848,256.313918473,-190.831,21774.837369441986,181.774256334,460.820961747,326,0.543305264576,4.83232893455,666.167177493,91.9963413313,0.543305264576,0.0,52,45.6816,181.81,181.753331043,1.2273452281951904,289.54251828,24.0668,0.100266
